CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN_PRS,PRI,PRD_PT_MC,PVEM,NVA_ALIANZA,MORENA,BRE,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,331,C02,145,77,31,2,5,24,10,0,2,0,0,2,298,9,307,637,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,331,C03,136,68,30,4,4,20,5,0,1,0,0,3,271,3,274,637,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,332,B,151,60,37,6,5,23,15,5,1,0,0,2,305,5,310,745,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,332,C01,160,74,56,3,5,28,8,2,1,0,0,1,338,10,348,745,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,332,C02,156,69,41,2,2,24,13,3,1,0,0,0,311,9,320,745,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,332,C03,140,58,42,4,0,32,8,6,0,0,0,4,294,9,303,745,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,332,C04,140,58,31,4,2,30,22,2,2,1,0,2,294,10,304,745,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,332,C05,155,62,35,1,8,26,6,0,3,0,0,4,300,10,310,745,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,332,C06,172,74,24,3,1,20,15,3,0,0,0,5,317,8,325,745,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,332,C07,142,64,30,7,7,32,0,4,2,0,0,15,303,7,310,745,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,332,C08,165,48,41,4,4,26,12,1,1,0,0,2,304,10,314,745,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,332,C09,181,69,33,7,1,23,0,4,0,0,0,16,334,12,346,745,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,333,B,92,71,51,8,3,30,6,0,1,1,0,2,265,6,271,634,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,333,C01,116,63,50,4,5,26,5,2,2,0,0,1,274,10,284,634,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,333,C02,128,100,33,0,0,24,8,0,0,0,0,2,295,9,304,633,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,333,C03,114,61,44,1,3,26,4,2,2,0,0,2,259,10,269,633,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,333,C04,108,67,55,0,0,24,3,0,0,0,0,0,257,10,267,633,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,334,B,38,31,12,3,1,0,0,0,4,0,0,0,89,3,92,203,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,334,E01,14,5,6,0,1,0,0,1,1,0,0,0,28,2,30,51,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,335,B,99,67,34,7,2,22,0,0,0,0,0,2,233,8,241,510,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,336,B,83,70,14,0,0,25,3,2,1,1,0,0,199,6,205,382,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CIUDAD CONSTITUCION,1,COMONDU,1,B,172,228,22,4,2,13,6,4,0,0,4,0,455,5,460,723,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CIUDAD CONSTITUCION,1,COMONDU,2,B,102,108,12,1,5,7,2,4,1,0,5,0,247,6,253,393,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CIUDAD CONSTITUCION,1,COMONDU,3,B,192,164,51,2,2,30,2,3,0,0,9,1,456,2,458,723,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CIUDAD CONSTITUCION,1,COMONDU,3,C01,211,163,31,6,2,19,4,7,0,0,6,0,449,10,459,722,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,9,CIUDAD CONSTITUCION,1,COMONDU,4,B,187,171,21,1,1,11,7,6,3,0,2,0,410,2,412,677,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,9,CIUDAD CONSTITUCION,1,COMONDU,4,S01,247,223,21,3,2,25,4,13,0,0,10,2,550,6,556,0,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CIUDAD CONSTITUCION,1,COMONDU,5,B,117,115,19,1,3,8,2,2,0,0,7,1,275,6,281,481,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CIUDAD CONSTITUCION,1,COMONDU,5,C01,127,133,15,1,1,10,1,3,0,0,4,0,295,5,300,480,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CIUDAD CONSTITUCION,1,COMONDU,6,B,146,154,16,3,3,14,1,4,0,0,5,0,346,5,351,654,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CIUDAD CONSTITUCION,1,COMONDU,7,B,125,149,14,2,3,11,4,3,0,0,10,0,321,5,326,484,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CIUDAD CONSTITUCION,1,COMONDU,7,C01,131,133,14,2,2,16,4,6,0,0,4,1,313,0,313,483,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CIUDAD CONSTITUCION,1,COMONDU,8,B,121,117,20,0,3,10,2,4,0,0,3,1,281,8,289,497,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CIUDAD CONSTITUCION,1,COMONDU,9,B,133,88,20,0,7,7,2,0,0,0,1,0,258,9,267,439,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,9,CIUDAD CONSTITUCION,1,COMONDU,10,B,178,178,28,1,1,17,8,4,0,0,2,0,417,10,427,734,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CIUDAD CONSTITUCION,1,COMONDU,11,B,133,93,12,0,2,11,3,4,0,0,2,0,260,8,268,448,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,9,CIUDAD CONSTITUCION,1,COMONDU,12,B,99,75,11,0,2,11,1,4,0,0,5,1,209,5,214,327,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CIUDAD CONSTITUCION,1,COMONDU,13,B,145,113,12,0,1,10,0,3,1,0,2,0,287,2,289,460,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,9,CIUDAD CONSTITUCION,1,COMONDU,13,C01,129,94,11,3,1,13,6,1,2,0,1,0,261,3,264,460,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,9,CIUDAD CONSTITUCION,1,COMONDU,14,B,185,171,13,1,0,10,5,14,0,0,3,1,403,12,415,677,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CIUDAD CONSTITUCION,1,COMONDU,15,B,154,142,17,0,1,15,2,9,0,0,1,0,341,9,350,567,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,9,CIUDAD CONSTITUCION,1,COMONDU,16,B,118,133,11,3,4,8,3,4,0,0,3,0,287,5,292,507,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CIUDAD CONSTITUCION,1,COMONDU,16,C01,159,127,24,4,3,11,3,2,0,0,4,0,337,5,342,507,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CIUDAD CONSTITUCION,1,COMONDU,17,B,125,126,19,1,0,12,6,2,0,0,6,1,298,5,303,447,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CIUDAD CONSTITUCION,1,COMONDU,33,B,110,116,6,1,1,2,0,6,0,0,0,1,243,6,249,349,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,9,CIUDAD CONSTITUCION,1,COMONDU,34,B,239,216,16,3,5,8,2,4,0,0,2,0,495,11,506,727,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CIUDAD CONSTITUCION,1,COMONDU,35,B,78,23,0,0,0,1,0,0,0,0,0,0,102,0,102,138,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,36,B,78,49,22,0,0,1,0,0,0,0,0,0,150,10,160,273,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,36,E01,36,32,21,3,0,0,0,1,0,0,0,0,93,3,96,147,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,37,B,68,69,8,1,1,6,2,8,7,0,0,0,170,6,176,260,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,38,B,75,115,12,2,2,1,0,2,0,0,0,0,209,10,219,310,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,39,B,49,74,12,4,0,1,0,0,1,0,0,0,141,13,154,208,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,18,B,130,119,11,0,3,18,5,1,2,0,0,0,289,9,298,516,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,18,C01,126,144,23,7,0,12,3,4,1,1,0,0,321,9,330,515,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,19,B,93,109,18,0,2,6,0,0,3,1,0,0,232,7,239,419,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,19,C01,108,103,24,0,3,5,0,2,4,0,0,0,249,8,257,418,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,20,B,112,158,38,5,2,10,4,2,5,1,0,2,339,6,345,596,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,20,C01,120,141,30,3,2,13,0,5,3,0,0,0,317,5,322,595,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,21,B,122,127,25,3,1,11,6,4,7,1,0,0,307,9,316,538,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,21,C01,130,121,26,2,4,10,0,3,7,2,0,0,305,6,311,538,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,22,B,130,116,17,2,2,10,4,2,5,0,0,0,288,7,295,516,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,22,C01,150,120,12,3,2,3,3,2,4,0,0,0,299,7,306,515,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,22,C02,109,124,20,3,1,12,4,3,5,0,0,1,282,13,295,515,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,23,B,110,98,21,4,3,8,0,1,2,1,0,0,248,5,253,425,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,23,C01,124,85,20,1,1,7,5,3,4,0,0,0,250,5,255,424,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,24,B,152,144,28,1,5,8,5,9,10,0,0,0,362,0,362,620,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,25,B,126,86,19,3,1,12,5,2,0,0,3,0,257,3,260,444,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,25,C01,103,95,23,1,0,12,2,5,6,2,0,0,249,10,259,443,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,26,B,101,85,16,2,3,16,2,6,7,0,0,0,238,7,245,432,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,26,C01,93,90,17,3,2,14,4,4,2,0,0,1,230,12,242,431,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,27,B,88,103,22,2,0,10,2,3,6,0,0,0,236,8,244,417,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,27,C01,74,90,20,1,3,12,2,0,4,0,0,0,206,6,212,416,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,28,B,120,153,19,3,1,13,2,1,5,0,0,1,318,11,329,665,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,28,C01,135,162,19,7,1,4,2,4,7,1,0,0,342,9,351,665,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,28,C02,153,142,16,3,4,8,5,5,2,0,0,0,338,14,352,665,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,28,C03,130,132,23,2,4,10,1,4,12,2,0,0,320,6,326,664,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,29,B,178,149,26,4,1,14,2,3,7,0,0,0,384,6,390,656,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,29,C01,172,154,18,1,1,6,5,3,8,2,0,0,370,11,381,656,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,30,B,130,107,33,1,3,10,4,2,6,1,0,0,297,10,307,548,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,30,C01,134,112,21,1,2,6,1,1,8,0,0,0,286,11,297,547,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,30,C02,130,121,24,2,3,8,0,3,3,0,0,0,294,7,301,547,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,31,B,124,108,14,3,6,5,5,2,9,0,0,0,276,9,285,476,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,31,C01,123,103,15,1,4,6,2,6,4,0,0,0,264,7,271,476,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,32,B,142,132,14,5,1,11,7,1,11,1,0,0,325,10,335,510,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,32,C01,114,137,15,4,2,11,8,2,7,0,0,0,300,8,308,510,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,5,LORETO,337,B,32,40,0,0,0,1,0,0,0,0,0,0,73,0,73,,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,40,B,215,115,24,4,8,23,3,1,3,0,0,0,396,15,411,682,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,41,B,130,93,13,5,3,9,5,1,8,1,0,0,268,14,282,493,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,41,C01,123,79,14,5,6,16,4,0,3,1,0,0,251,8,259,492,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,42,B,147,113,17,5,2,5,1,1,5,0,0,1,297,6,303,515,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,42,C01,157,110,18,1,0,12,7,0,7,0,0,0,312,6,318,514,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,43,B,194,123,29,3,11,19,8,2,3,0,1,1,394,11,405,668,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,44,B,179,196,22,3,4,28,5,6,7,4,0,1,455,10,465,738,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,45,B,187,175,29,9,6,21,9,2,5,2,1,0,446,15,461,703,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,46,B,174,154,37,4,5,13,7,4,1,1,0,0,400,16,416,655,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,47,B,131,95,14,2,4,11,3,0,2,0,0,0,262,4,266,378,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,47,C01,105,96,9,2,4,8,1,0,2,0,1,0,228,6,234,377,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,48,B,174,166,10,4,2,1,0,5,4,1,1,0,368,9,377,565,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,48,C01,195,180,11,3,5,1,0,1,7,0,0,0,403,13,416,565,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,49,B,50,22,12,2,1,1,2,1,0,1,0,0,92,8,100,166,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,50,B,54,45,4,3,0,5,1,0,4,0,0,0,116,3,119,175,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,51,B,46,128,5,1,1,3,0,1,1,0,0,0,186,0,186,259,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,52,B,93,129,2,6,3,5,1,0,4,1,0,0,244,8,252,360,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,53,B,55,108,8,2,2,1,0,1,6,1,0,0,184,6,190,282,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,54,B,108,104,3,1,4,1,1,0,5,1,0,0,228,5,233,382,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,54,C01,107,86,2,0,1,0,0,3,1,0,0,0,200,8,208,381,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,54,E01,55,44,12,3,1,1,0,3,1,0,0,0,120,6,126,186,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,55,B,134,117,4,1,1,2,2,1,4,0,0,0,266,2,268,378,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,56,B,167,142,3,0,2,4,0,1,2,0,0,0,321,4,325,476,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,57,B,289,180,1,1,3,7,3,5,4,0,0,0,493,3,496,656,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,58,B,191,187,0,0,1,4,2,0,1,0,0,0,386,8,394,519,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,59,B,117,110,7,0,1,5,0,6,1,0,0,0,247,1,248,425,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,59,C01,117,121,6,1,5,2,2,2,5,1,0,0,262,7,269,425,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,60,B,105,107,5,1,3,2,0,1,6,1,0,0,231,7,238,385,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,60,C01,94,113,0,1,1,1,0,2,6,2,0,0,220,3,223,385,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,61,B,146,143,19,4,6,3,0,3,3,1,0,0,328,10,338,571,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,61,C01,142,151,11,2,8,7,2,2,8,1,0,1,335,8,343,570,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,61,C02,125,177,10,2,9,4,3,1,8,2,0,0,341,7,348,570,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,61,C03,156,155,4,5,8,8,1,2,5,0,0,0,344,6,350,570,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,62,B,65,23,0,1,1,0,0,1,0,0,0,0,91,3,94,147,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,1,COMONDU,63,B,24,44,6,3,0,0,0,0,0,0,0,0,77,9,86,109,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,1,COMONDU,67,B,224,161,2,3,4,0,0,5,8,2,2,0,411,10,421,571,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,1,COMONDU,68,B,182,142,3,0,1,0,0,9,6,0,0,0,343,3,346,460,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,1,COMONDU,69,B,67,207,23,4,3,2,6,4,1,2,0,0,319,17,336,453,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,1,COMONDU,70,B,181,118,5,3,1,0,0,3,0,0,0,0,311,8,319,407,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,1,COMONDU,71,B,59,50,5,3,1,1,0,1,2,1,0,0,123,6,129,213,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,1,COMONDU,72,B,127,158,5,1,1,2,0,7,2,0,0,0,303,8,311,430,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,1,COMONDU,73,B,227,203,6,2,5,3,0,2,10,2,0,0,460,10,470,643,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,1,COMONDU,74,B,32,54,4,4,0,0,0,0,7,0,0,1,102,7,109,166,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,338,B,201,110,7,1,4,13,4,8,2,0,0,0,350,3,353,514,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,338,C01,200,138,8,0,6,4,3,0,0,0,0,0,359,6,365,514,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,338,E01,63,48,0,1,0,0,0,0,0,0,0,0,112,0,112,152,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,339,B,304,139,9,1,1,20,2,1,3,0,0,0,480,6,486,734,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,339,C01,311,194,10,0,0,7,0,0,0,0,0,0,522,5,527,733,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,339,E01,280,142,8,6,1,13,0,9,0,0,0,0,459,11,470,732,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,339,E01C01,285,176,10,5,4,10,0,3,7,0,0,0,500,6,506,732,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,339,E01C02,337,152,6,5,2,12,2,0,0,0,0,0,516,8,524,732,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,339,E01C03,263,175,5,3,1,11,4,4,6,0,0,0,472,9,481,732,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,340,B,249,125,6,1,2,6,0,0,1,0,0,1,391,3,394,498,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,340,C01,216,120,6,0,0,9,1,0,0,0,0,0,352,5,357,498,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,341,B,139,119,10,0,2,17,0,3,2,2,0,0,294,3,297,434,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,341,C01,160,111,13,0,0,20,1,0,0,0,0,0,305,5,310,434,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,342,B,182,112,6,0,0,5,3,0,0,0,0,0,308,5,313,429,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,342,C01,149,125,8,0,1,3,4,2,5,1,0,0,298,5,303,428,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,342,S01,194,113,5,2,2,12,7,4,7,0,0,0,346,4,350,0,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,343,B,235,183,25,2,2,14,0,5,4,0,0,3,473,1,474,615,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,344,B,282,193,7,0,2,12,3,3,6,2,1,0,511,10,521,719,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,344,C01,332,228,14,0,0,0,0,0,0,0,0,0,574,6,580,718,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,345,B,118,68,3,2,2,1,0,4,2,3,0,0,203,3,206,244,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,345,E01,70,33,0,0,0,0,0,0,0,0,0,0,103,3,106,114,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,346,B,128,101,2,1,0,4,0,0,2,0,0,1,239,4,243,400,Grupo de Recuento,,,
