CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,RED,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,CAND_IND21,CAND_IND22,CAND_IND23,CAND_IND24,CAND_IND25,CAND_IND26,CAND_IND27,CAND_IND28,CAND_IND29,CAND_IND30,CAND_IND31,CAND_IND32,CAND_IND33,CAND_IND34,CAND_IND35,CAND_IND36,CAND_IND37,CAND_IND38,CAND_IND39,CAND_IND40,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1188,1,58,24,3,7,6,16,5,21,7,1,0,0,0,0,,,,,,,,,,,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163,0,5,168,275
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1189,1,101,52,3,10,10,31,1,40,4,1,1,2,0,0,,,,,,,,,,,8,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,0,7,291,495
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1195,1,81,56,5,7,3,25,3,48,2,0,1,1,0,0,,,,,,,,,,,9,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268,1,5,274,541
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1196,1,121,42,6,17,8,61,7,61,5,0,0,0,0,0,,,,,,,,,,,19,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353,0,6,359,681
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1201,1,101,56,3,13,2,31,4,66,6,0,1,0,0,0,,,,,,,,,,,8,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308,0,9,317,616
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1211,1,60,76,4,26,5,23,3,56,0,0,0,0,0,0,,,,,,,,,,,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268,0,5,273,506
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1212,1,48,33,0,12,15,20,3,34,1,3,1,0,0,0,,,,,,,,,,,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180,1,7,188,284
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1213,1,62,58,1,13,7,26,4,24,3,0,2,2,0,0,,,,,,,,,,,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220,0,3,223,368
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1214,1,29,48,0,10,7,21,1,41,4,2,1,0,0,0,,,,,,,,,,,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173,0,8,181,305
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1215,1,56,48,1,9,5,10,5,8,0,0,1,0,0,1,,,,,,,,,,,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152,0,3,155,343
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1216,1,45,50,3,15,9,30,2,20,3,4,0,0,0,0,,,,,,,,,,,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190,0,5,195,317
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1217,1,37,38,1,12,4,18,1,30,2,0,2,0,0,0,,,,,,,,,,,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156,0,5,161,289
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1218,1,63,107,2,14,15,26,3,43,8,3,1,0,0,0,,,,,,,,,,,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292,0,6,298,604
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1219,1,95,77,1,37,10,31,2,57,5,1,1,1,0,0,,,,,,,,,,,9,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340,0,12,352,634
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1233,2,102,153,1,49,23,46,8,100,5,1,4,2,0,0,,,,,,,,,,,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507,16,14,537,956
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1234,1,54,115,4,22,8,25,2,32,7,4,4,0,0,0,,,,,,,,,,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285,0,9,294,601
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1235,2,55,198,5,46,17,42,15,65,9,3,3,0,1,0,,,,,,,,,,,22,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499,0,19,518,1429
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1236,2,74,161,6,39,19,48,9,63,13,1,4,0,0,0,,,,,,,,,,,15,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466,8,24,498,1083
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1237,2,109,120,8,65,15,40,4,58,6,1,2,6,1,0,,,,,,,,,,,28,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476,1,25,502,1261
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1241,1,78,66,3,12,14,13,4,53,2,1,0,0,0,0,,,,,,,,,,,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257,0,7,264,495
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1242,1,77,72,1,27,13,30,4,36,3,1,2,0,0,1,,,,,,,,,,,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280,0,9,289,506
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1243,2,138,92,5,37,22,45,9,81,9,3,1,2,0,1,,,,,,,,,,,12,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472,0,14,486,920
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1244,2,125,91,2,24,12,33,3,61,1,0,5,1,0,0,,,,,,,,,,,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,0,6,377,752
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1245,1,31,46,2,4,6,14,4,31,2,1,0,1,0,0,,,,,,,,,,,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,0,2,156,262
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1246,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1247,3,405,225,9,77,14,136,22,192,14,3,2,3,0,0,,,,,,,,,,,28,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1207,1,40,1248,1914
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1248,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,716
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1249,1,77,43,1,15,6,19,7,38,3,1,1,1,0,1,,,,,,,,,,,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228,0,14,242,377
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1250,1,118,93,4,38,11,39,10,64,2,1,0,2,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382,1,10,393,651
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1251,1,65,73,1,27,6,33,2,43,4,0,1,0,0,0,,,,,,,,,,,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273,0,14,287,514
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1252,1,70,86,6,26,6,27,4,55,5,1,1,0,0,0,,,,,,,,,,,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313,0,13,326,577
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1253,1,108,73,4,31,5,28,6,57,3,1,1,0,0,0,,,,,,,,,,,5,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333,0,13,346,654
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1254,1,73,43,0,20,7,20,5,24,2,1,1,0,0,1,,,,,,,,,,,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206,0,6,212,349
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1255,1,97,57,1,16,9,21,7,62,5,2,2,0,0,0,,,,,,,,,,,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294,0,14,308,550
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1256,1,73,48,0,12,3,28,12,30,2,2,0,0,0,1,,,,,,,,,,,11,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,2,1,232,378
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1257,1,73,81,1,27,9,29,6,62,3,1,0,0,0,0,,,,,,,,,,,12,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310,0,9,319,569
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1258,1,85,88,2,24,10,20,8,82,0,0,2,0,0,2,,,,,,,,,,,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337,0,9,346,595
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1259,1,52,55,2,15,3,15,3,43,3,0,5,0,0,0,,,,,,,,,,,5,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212,0,11,223,402
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1260,1,57,38,2,10,7,27,5,44,1,0,0,1,0,0,,,,,,,,,,,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,0,6,208,358
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1261,1,40,33,2,11,7,19,2,35,0,0,1,1,0,0,,,,,,,,,,,11,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170,0,3,173,337
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1262,1,32,20,1,1,5,17,2,26,2,0,0,1,0,0,,,,,,,,,,,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,0,7,125,237
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1263,1,59,61,4,8,8,24,3,34,8,2,0,0,0,0,,,,,,,,,,,5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226,0,6,232,480
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1264,1,66,67,1,23,5,23,9,51,5,4,0,0,0,1,,,,,,,,,,,7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275,0,8,283,531
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1266,1,68,52,1,21,6,17,5,23,2,1,0,0,0,0,,,,,,,,,,,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212,0,9,221,342
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1267,1,92,96,0,34,9,27,14,67,2,1,1,0,0,0,,,,,,,,,,,12,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361,0,7,368,588
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1268,1,36,28,2,8,6,12,5,32,2,2,1,0,0,0,,,,,,,,,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,0,7,151,261
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1269,1,37,44,2,10,4,31,1,42,1,1,0,0,0,0,,,,,,,,,,,6,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190,0,6,196,347
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1270,1,42,31,1,9,56,19,1,0,0,2,0,0,0,0,,,,,,,,,,,14,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179,4,10,193,307
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1271,1,65,41,0,3,12,22,3,29,1,2,0,0,0,0,,,,,,,,,,,3,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192,1,2,195,334
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1272,1,52,35,0,9,2,17,1,26,2,5,1,1,0,0,,,,,,,,,,,4,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169,0,4,173,286
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1273,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1274,1,92,78,1,31,9,40,8,58,6,1,0,0,0,0,,,,,,,,,,,10,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,2,19,384,593
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1275,1,113,49,2,18,7,38,8,81,0,2,0,0,0,0,,,,,,,,,,,33,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355,0,9,364,614
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1276,1,52,33,2,7,2,21,2,42,2,1,0,0,0,0,,,,,,,,,,,2,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181,0,2,183,314
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1277,1,80,33,1,6,10,30,3,46,2,3,0,0,0,0,,,,,,,,,,,10,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237,0,6,243,409
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1278,1,60,41,1,8,6,34,1,40,2,2,0,0,0,0,,,,,,,,,,,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211,0,6,217,377
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1279,1,63,49,3,9,8,40,4,50,7,4,3,0,0,0,,,,,,,,,,,8,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262,0,7,269,474
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1280,1,34,14,1,9,2,11,1,17,0,0,1,0,0,0,,,,,,,,,,,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,0,4,106,187
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1281,1,80,39,2,17,9,44,4,85,2,0,1,0,0,1,,,,,,,,,,,11,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322,0,7,329,522
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1282,1,91,40,1,9,14,33,3,53,7,2,2,0,1,0,,,,,,,,,,,4,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280,0,7,287,434
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1283,1,36,12,0,2,3,16,3,25,2,1,0,0,0,0,,,,,,,,,,,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,0,3,110,169
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1284,1,74,46,2,13,10,25,1,76,4,2,1,0,0,0,,,,,,,,,,,6,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278,0,12,290,471
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1285,2,174,105,6,34,14,89,15,117,9,3,3,2,0,1,,,,,,,,,,,20,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,638,0,16,654,1020
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1286,2,135,61,6,15,11,58,4,109,5,2,2,1,0,2,,,,,,,,,,,20,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462,0,22,484,821
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1287,1,41,25,0,7,2,28,2,21,0,1,0,0,0,0,,,,,,,,,,,3,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,2,3,146,234
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1288,1,52,63,1,25,7,25,6,30,5,0,0,0,0,0,,,,,,,,,,,4,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,0,11,240,445
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1289,1,84,89,4,12,12,43,7,100,4,2,3,0,0,3,,,,,,,,,,,12,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390,0,15,405,741
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1290,1,59,51,1,25,5,14,7,49,2,3,1,0,0,0,,,,,,,,,,,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226,0,4,230,428
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1291,2,118,91,5,26,18,47,17,78,4,4,0,0,0,0,,,,,,,,,,,11,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444,0,24,468,766
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1292,3,179,144,4,69,33,114,18,153,11,7,1,2,0,0,,,,,,,,,,,31,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788,3,36,827,1563
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1293,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1294,2,150,97,5,31,17,67,8,96,3,2,3,0,0,0,,,,,,,,,,,15,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535,0,0,535,789
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1295,1,74,48,1,22,9,49,5,58,2,0,2,0,0,0,,,,,,,,,,,7,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292,0,7,299,438
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1296,2,157,88,1,47,15,44,7,70,13,1,2,3,1,0,,,,,,,,,,,14,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490,2,22,514,809
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1297,1,119,59,2,22,10,21,7,66,2,1,0,0,0,1,,,,,,,,,,,6,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341,0,7,348,480
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1298,1,127,38,2,17,12,39,7,57,3,3,1,0,0,0,,,,,,,,,,,7,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336,0,10,346,515
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1299,2,248,114,5,30,26,107,16,182,11,2,0,0,0,0,,,,,,,,,,,17,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795,0,26,821,1232
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1300,1,86,69,0,28,8,31,6,58,0,3,0,0,0,0,,,,,,,,,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299,0,9,308,596
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1301,1,84,103,4,40,10,36,9,75,2,6,0,0,1,0,,,,,,,,,,,11,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397,0,13,410,722
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1302,1,49,76,3,17,8,30,11,45,3,0,0,0,0,0,,,,,,,,,,,6,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263,0,18,281,533
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1303,1,47,46,2,15,10,18,9,35,2,1,0,1,0,0,,,,,,,,,,,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196,0,6,202,375
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1304,2,167,119,5,43,15,69,13,100,8,3,2,0,1,0,,,,,,,,,,,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575,0,19,594,923
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1305,2,149,93,5,41,8,61,17,62,11,5,0,1,0,0,,,,,,,,,,,25,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504,1,6,511,849
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1306,1,96,54,5,17,9,48,10,53,0,1,1,1,0,0,,,,,,,,,,,7,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316,1,14,331,519
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1307,3,450,191,15,68,30,147,32,214,14,2,2,23,1,1,,,,,,,,,,,29,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1303,1,32,1336,1858
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1308,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1309,3,505,250,5,61,27,176,36,164,13,10,2,2,0,0,,,,,,,,,,,30,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1378,1,35,1414,1806
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1310,3,325,142,5,55,42,148,25,147,18,2,1,0,0,2,,,,,,,,,,,43,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1005,2,33,1040,1503
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1311,2,264,126,12,49,14,109,30,137,1,7,2,2,8,0,,,,,,,,,,,18,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,831,0,30,861,1244
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1312,2,401,157,6,36,11,122,23,135,13,8,0,0,0,0,,,,,,,,,,,36,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,994,0,17,1011,1397
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1313,2,174,127,16,45,18,59,15,129,10,11,2,0,0,0,,,,,,,,,,,11,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646,0,20,666,1281
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1314,2,259,107,5,55,24,99,24,129,3,3,1,0,0,0,,,,,,,,,,,23,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,790,0,25,815,1296
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1315,2,387,147,8,52,18,142,28,124,8,7,1,4,0,0,,,,,,,,,,,27,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,28,1028,1425
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1316,2,217,147,13,56,23,103,15,155,11,3,2,1,0,0,,,,,,,,,,,20,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815,0,16,831,1436
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1317,1,98,67,5,26,11,38,3,57,2,1,1,1,0,0,,,,,,,,,,,8,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331,0,12,343,642
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1318,2,324,136,4,39,6,121,15,119,10,2,1,0,0,1,,,,,,,,,,,40,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868,0,27,895,1225
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1319,2,106,99,4,31,11,49,10,68,9,2,1,1,0,0,,,,,,,,,,,20,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438,0,15,453,797
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1320,1,96,58,5,17,10,29,8,51,4,1,2,0,0,0,,,,,,,,,,,14,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311,0,16,327,544
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1321,1,69,50,2,17,13,22,9,53,6,0,1,1,0,1,,,,,,,,,,,12,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,0,8,287,533
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1322,1,48,39,2,11,5,10,3,47,3,0,4,0,0,1,,,,,,,,,,,5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188,0,6,194,364
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1323,1,41,57,0,12,4,22,1,33,2,1,2,0,0,0,,,,,,,,,,,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184,0,10,194,315
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1324,1,94,55,3,19,7,28,6,51,3,2,0,0,1,0,,,,,,,,,,,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289,0,8,297,474
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1325,1,220,78,3,19,4,71,1,49,3,4,0,1,0,0,,,,,,,,,,,14,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491,0,19,510,749
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1326,3,466,146,4,35,23,145,21,119,11,5,4,0,1,1,,,,,,,,,,,20,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1083,0,31,1114,1520
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1327,1,129,71,2,23,13,57,6,64,0,2,0,0,0,0,,,,,,,,,,,11,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419,0,16,435,658
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1328,1,132,47,1,10,6,46,4,48,7,1,1,1,1,0,,,,,,,,,,,6,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343,0,7,350,568
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1329,2,329,121,2,42,14,81,20,116,12,0,1,2,0,0,,,,,,,,,,,20,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809,0,36,845,1333
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1330,2,407,137,3,27,8,126,16,116,13,9,0,0,0,16,,,,,,,,,,,67,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,945,9,9,963,1269
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1335,2,404,131,2,25,8,59,15,97,10,7,3,0,0,1,,,,,,,,,,,19,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843,0,26,869,1313
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1336,3,378,162,6,78,29,116,23,140,15,8,3,4,0,0,,,,,,,,,,,19,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1047,2,50,1099,1706
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1337,2,303,51,4,27,1,99,8,93,3,2,1,0,0,0,,,,,,,,,,,13,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658,0,15,673,1066
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1338,2,339,75,0,23,8,103,5,78,2,3,0,0,0,1,,,,,,,,,,,8,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687,0,19,706,1215
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1339,2,134,104,2,31,14,49,9,79,7,3,0,0,0,0,,,,,,,,,,,14,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468,0,10,478,816
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1340,1,48,50,1,14,7,21,5,11,1,0,4,0,0,2,,,,,,,,,,,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176,0,5,181,391
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1341,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510
