ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NA,PAS,MORENA,ES,PAIS,PAN_PRD_MC_PAS,PAN_PRD_MC,PAN_PRD_PAS,PAN_MC_PAS,PRD_MC_PAS,PAN_PRD,PAN_MC,PAN_PAS,PRD_MC,PRD_PAS,MC_PAS,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,C_COMUN_PRI_PVEM_NA,C_COMUN_PRI_PVEM,C_COMUN_PRI_NA,C_COMUN_PVEM_NA,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,920,1,10,79,3,5,11,1,8,18,100,5,5,0,1,0,0,0,0,0,0,0,0,0,0,2,0,7,2,4,0,0,,,,,261,0,4,265,409
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,921,1,20,83,5,4,10,3,2,28,82,8,3,0,0,0,0,0,0,0,0,0,0,0,8,2,0,1,3,0,0,0,,,,,262,0,8,270,439
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,922,1,30,93,6,6,7,10,12,19,88,3,3,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,,,,,290,0,10,300,459
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,923,1,12,72,3,5,9,6,3,9,88,1,7,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,1,1,0,0,,,,,222,0,6,228,332
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,924,1,10,59,1,9,9,2,3,25,110,4,7,1,0,0,0,0,1,0,1,0,0,0,2,2,1,1,2,1,0,0,,,,,251,0,8,259,398
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,925,1,17,68,4,1,8,4,3,18,87,6,5,0,0,0,1,0,0,0,0,0,0,1,4,3,3,0,1,0,0,0,,,,,234,0,10,244,358
25,SINALOA,12,CULIACAN DE ROSALES,6,CULIACAN,926,1,14,85,3,10,11,2,9,9,81,5,4,0,0,0,0,0,0,0,0,0,0,0,3,2,0,2,0,4,0,0,,,,,244,0,11,255,415
25,SINALOA,12,CULIACAN DE ROSALES,6,CULIACAN,927,1,19,54,1,3,2,3,2,7,68,2,4,1,0,0,0,0,0,0,0,0,0,0,6,2,0,0,6,3,0,0,,,,,183,1,5,189,270
25,SINALOA,12,CULIACAN DE ROSALES,6,CULIACAN,928,1,17,90,3,8,4,3,3,11,69,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,1,0,0,,,,,221,0,8,229,321
25,SINALOA,12,CULIACAN DE ROSALES,6,CULIACAN,929,1,18,57,2,3,9,3,6,12,70,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,0,1,0,,,,,191,0,3,194,249
25,SINALOA,12,CULIACAN DE ROSALES,6,CULIACAN,930,1,21,121,1,7,8,7,6,17,88,1,5,1,0,0,0,0,0,0,0,0,0,0,5,1,0,0,3,0,0,0,,,,,292,0,2,294,443
25,SINALOA,12,CULIACAN DE ROSALES,6,CULIACAN,931,1,12,68,1,5,10,6,5,19,88,3,4,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,2,1,0,0,,,,,229,0,5,234,391
25,SINALOA,12,CULIACAN DE ROSALES,6,CULIACAN,932,1,20,170,6,1,8,4,2,20,118,4,10,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,1,0,0,,,,,370,0,9,379,584
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,933,8,226,1206,32,61,86,31,97,227,1336,48,84,0,2,2,2,0,1,1,0,0,1,1,24,6,0,7,23,19,5,0,,,,,3528,1,50,3579,5359
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,934,6,200,865,17,39,58,26,52,153,961,23,71,2,5,1,1,0,1,1,0,0,0,0,28,4,2,3,29,8,4,1,,,,,2555,1,40,2596,3839
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,935,1,14,78,7,3,14,2,8,22,132,7,7,0,0,0,0,0,0,0,0,0,0,0,6,4,0,4,0,0,1,0,,,,,309,0,6,315,610
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,936,1,10,71,4,6,8,2,5,12,106,2,5,0,0,0,0,0,0,0,0,0,0,1,12,1,0,0,2,3,0,0,,,,,250,0,7,257,516
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,937,1,8,41,2,5,12,6,7,7,84,2,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,182,0,5,187,329
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,938,1,9,27,2,3,2,7,0,4,65,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,,,,,130,0,2,132,215
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,939,1,18,66,1,3,6,3,15,11,82,4,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,1,1,0,0,,,,,217,0,8,225,387
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,940,1,9,49,1,5,4,2,5,12,67,2,1,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,1,1,1,0,,,,,164,0,5,169,294
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,941,1,16,53,1,1,5,0,2,6,51,1,5,0,1,0,0,0,0,0,1,0,0,0,4,0,0,0,2,2,0,0,,,,,151,0,3,154,232
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,942,1,31,76,2,2,5,4,3,6,29,2,6,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,,,,,170,0,2,172,251
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,944,1,18,26,1,3,1,2,4,4,29,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,,,,,94,0,0,94,121
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,945,1,19,40,2,2,3,2,2,7,26,2,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,,,,,117,0,1,118,152
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,946,1,19,39,0,1,1,1,4,5,29,1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,,,,,109,0,6,115,173
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,947,1,16,45,1,1,1,0,7,14,29,0,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,,,122,0,3,125,184
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,948,1,7,39,2,7,1,2,3,6,40,1,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,0,0,,,,,116,0,2,118,213
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,949,1,18,52,0,3,7,1,5,8,59,1,3,0,0,0,0,0,1,0,0,0,0,0,3,1,0,1,1,2,0,0,,,,,166,0,3,169,266
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,950,1,6,38,3,5,5,2,1,7,52,2,1,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,1,0,0,0,,,,,128,0,2,130,225
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,951,1,11,67,4,6,4,0,16,6,66,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,,,,,187,0,5,192,308
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,952,5,328,903,7,27,29,18,27,41,324,13,68,3,2,3,0,0,2,0,0,0,0,0,3,1,0,0,16,9,0,0,,,,,1824,2,31,1857,2544
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,953,1,11,49,2,1,4,2,4,8,32,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,,,,,119,0,4,123,186
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,954,1,21,44,1,2,6,3,1,5,58,3,1,0,0,0,1,0,0,0,0,0,0,0,1,2,0,2,1,0,0,0,,,,,152,0,5,157,267
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,955,1,12,20,0,2,2,1,3,8,40,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,93,0,1,94,135
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,956,1,11,25,0,5,2,3,2,7,42,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,,,,,104,0,1,105,171
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,957,1,4,27,0,4,6,1,0,2,40,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,,,,,89,0,5,94,118
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,959,1,10,29,0,1,0,0,3,4,30,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,,,,,82,0,0,82,108
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,960,1,19,53,3,4,2,2,1,12,24,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,128,0,1,129,180
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,961,1,12,59,0,3,6,1,2,6,41,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,135,0,0,135,194
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,963,1,20,58,0,4,4,1,3,6,50,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,153,0,4,157,232
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,964,1,13,42,1,0,1,4,1,5,47,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,,,,,121,0,0,121,175
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,965,1,2,28,2,0,3,1,2,5,26,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,,,,,76,0,1,77,107
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,966,1,11,69,1,2,3,3,6,8,55,3,7,1,4,2,1,1,0,0,0,0,0,0,2,2,0,0,0,1,0,0,,,,,182,0,4,186,261
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,967,1,9,37,0,1,3,2,1,5,50,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,114,0,4,118,152
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,968,1,17,44,1,0,5,1,2,13,50,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,1,,,,,141,0,3,144,216
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,970,1,12,43,0,2,2,1,1,7,32,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,103,0,2,105,128
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,971,1,9,26,0,1,1,0,4,6,21,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,,,,77,0,1,78,108
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,972,1,15,60,1,3,5,2,4,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,,,,,118,0,0,118,175
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,973,1,19,60,0,3,7,2,2,8,37,0,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,,,,,144,0,2,146,184
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,975,1,15,51,1,2,8,1,4,12,61,0,2,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,,,,,164,0,2,166,229
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,976,1,2,18,0,1,6,1,1,2,47,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,,,,80,1,3,84,134
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,977,1,8,56,0,2,2,2,2,10,46,2,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,136,0,3,139,203
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,978,1,16,37,0,1,3,4,5,5,63,1,8,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,,,,,150,0,4,154,187
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,979,1,29,45,3,2,2,4,0,3,18,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,,,,,115,0,4,119,167
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,980,1,25,67,0,1,1,1,0,7,32,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,,,,,145,0,2,147,210
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,981,1,19,50,1,2,1,6,1,9,24,0,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,,,,,120,0,1,121,156
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,982,1,16,58,0,2,1,1,5,2,28,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,,,,121,0,5,126,185
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,983,1,24,54,0,2,5,3,0,10,40,2,8,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,,,,,153,1,1,155,208
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,984,1,19,64,0,0,2,3,0,4,25,1,4,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,,,,,128,0,4,132,179
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,985,1,37,94,0,1,0,0,4,4,39,4,4,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,1,0,0,,,,,192,0,3,195,271
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,986,1,23,69,2,2,4,3,7,6,56,4,11,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,4,1,0,,,,,195,0,6,201,292
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,987,1,30,61,1,2,3,1,1,2,29,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,,,,137,0,3,140,206
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,988,1,31,72,1,1,3,1,4,3,17,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,139,0,2,141,210
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,989,1,41,93,5,4,5,2,6,5,65,1,12,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,2,1,0,,,,,252,0,5,257,378
25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,990,1,15,49,5,4,7,2,2,12,67,5,1,0,0,0,0,0,1,0,1,0,0,0,4,1,0,0,0,1,0,0,,,,,177,0,11,188,321
25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,991,1,18,46,6,2,4,5,4,12,101,1,5,0,0,0,0,0,0,0,1,0,0,1,3,1,0,0,1,1,1,0,,,,,213,0,9,222,355
25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,992,4,79,315,22,42,53,22,24,116,679,23,28,0,1,0,1,0,0,0,0,0,0,3,28,7,11,1,6,5,1,0,,,,,1467,0,33,1500,2935
25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,993,1,28,73,6,14,12,4,7,22,161,3,4,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,6,0,0,,,,,343,1,4,348,632
25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,994,1,10,77,1,4,16,3,6,12,144,4,2,0,1,0,0,0,0,0,0,1,0,0,4,3,0,2,1,1,0,0,,,,,292,0,14,306,663
25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,995,1,16,84,2,5,4,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,5,0,0,,,,,129,0,12,141,448
25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,996,5,71,356,14,24,21,18,21,86,575,12,30,0,0,0,1,0,0,0,0,0,0,0,14,1,0,2,9,6,1,1,,,,,1263,0,29,1292,2281
25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,997,2,33,113,8,6,20,8,10,31,245,8,15,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1,1,2,1,0,,,,,509,0,19,528,941
25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,998,1,7,28,1,2,7,0,2,12,60,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,,,,,128,0,7,135,217
25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,999,8,171,751,21,59,70,47,54,189,1184,52,78,3,1,0,0,1,1,2,2,0,0,1,23,12,1,4,11,8,2,0,,,,,2748,3,32,2783,5599
25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,1000,13,414,1714,48,118,137,84,116,358,2476,70,183,3,6,1,3,0,1,1,2,1,0,1,42,13,0,5,37,15,3,1,,,,,5853,2,98,5953,9576
25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,1001,1,26,122,1,11,20,4,10,16,197,7,7,0,0,1,0,0,0,0,0,0,0,0,6,2,0,2,3,1,1,0,,,,,437,0,10,447,644
25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,1002,1,33,141,6,9,20,8,12,27,179,6,8,0,0,0,0,0,0,0,0,0,1,0,3,2,1,3,3,1,0,0,,,,,463,0,12,475,670
25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,1003,2,53,146,5,9,11,7,15,30,244,12,14,0,0,0,0,0,0,0,0,0,0,0,6,5,0,1,3,2,0,0,,,,,563,0,18,581,828
25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,1004,2,30,150,6,8,22,7,12,31,286,7,16,2,0,0,0,0,0,0,0,0,0,0,3,4,2,2,6,3,0,0,,,,,597,0,7,604,839
25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,1005,1,66,152,2,12,11,7,5,62,146,1,10,0,3,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,1,0,,,,,483,0,12,495,723
25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,1006,3,45,211,9,22,31,4,11,54,322,4,10,0,3,0,0,0,1,0,0,0,0,0,6,5,0,2,4,6,1,1,,,,,752,1,11,764,1806
25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,1007,3,118,231,8,20,14,16,20,27,208,16,19,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,5,2,1,2,,,,,712,0,10,722,1689
25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,1008,2,82,234,7,17,9,8,13,38,222,10,15,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,3,0,1,0,,,,,669,0,10,679,978
25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,1009,1,17,65,2,7,5,4,3,9,70,2,5,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,2,0,0,,,,,194,0,0,194,325
25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,1010,1,14,94,2,5,7,5,4,17,113,2,5,0,1,0,0,0,1,0,0,0,0,0,3,0,0,2,3,0,3,0,,,,,281,0,9,290,486
25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,1011,1,8,77,2,10,6,3,1,23,95,6,5,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,,,,,240,0,7,247,399
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1012,1,12,69,1,6,6,5,3,10,76,3,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,3,2,0,0,,,,,202,0,8,210,429
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1013,1,22,100,3,1,5,5,4,14,85,3,8,0,1,0,1,0,0,0,0,0,0,0,2,2,0,0,2,3,1,0,,,,,262,0,0,262,359
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1014,1,6,39,0,1,3,1,4,6,52,1,5,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,2,1,0,1,,,,,125,0,0,125,209
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1015,1,15,44,2,3,4,6,3,11,74,2,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,,,,,169,0,1,170,217
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1016,1,19,36,3,2,10,1,3,6,82,3,5,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,,,,,176,0,0,176,233
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1017,1,16,67,3,5,3,3,7,8,102,0,4,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,2,0,0,,,,,224,0,4,228,394
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1018,1,7,21,0,0,2,3,8,8,35,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,,,,,91,0,2,93,147
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1019,1,22,79,2,4,7,9,4,17,79,4,4,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,0,0,,,,,236,0,2,238,374
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1020,1,19,47,2,1,4,6,6,11,68,1,9,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,,,,,179,0,5,184,272
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1021,1,14,46,0,0,1,2,3,9,44,2,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,1,,,,,133,0,4,137,199
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1022,1,15,56,4,2,5,2,11,15,67,3,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,2,0,0,,,,,189,0,3,192,298
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1023,1,18,50,1,1,3,2,4,11,10,1,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,,,,,110,0,4,114,233
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1024,1,11,61,1,5,6,6,5,11,82,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,,,,,192,0,6,198,279
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1025,1,16,59,2,5,2,4,6,11,75,3,7,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,3,0,0,,,,,198,0,6,204,322
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1026,1,17,43,2,4,5,2,3,19,62,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,1,0,,,,,168,0,5,173,263
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1027,1,16,43,3,5,3,1,2,8,51,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,3,2,0,,,,,143,0,4,147,215
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1028,1,19,40,3,5,7,1,1,6,54,2,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,,,,,147,0,3,150,217
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1029,1,10,28,0,0,0,1,1,4,45,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,95,0,1,96,142
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1030,1,13,117,1,3,10,4,2,18,96,6,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,0,,,,,279,0,5,284,424
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1031,1,8,36,1,2,0,4,5,9,37,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,,,,,114,0,1,115,194
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1032,1,15,51,2,5,5,3,6,14,60,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,,,,,169,0,2,171,275
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1033,1,19,47,2,2,4,2,6,6,49,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,,,,,147,0,4,151,242
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1034,1,10,40,1,5,6,7,5,7,67,1,2,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,,,,,155,0,4,159,289
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1035,1,15,66,1,2,8,3,3,4,100,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,0,0,,,,,214,0,6,220,341
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1036,1,8,40,2,3,5,3,7,9,49,4,2,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,1,0,0,,,,,139,0,1,140,218
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1037,1,30,91,5,4,4,3,3,11,73,2,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,,,,,241,0,12,253,364
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1038,1,17,52,3,8,1,2,4,18,65,2,9,0,2,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,,,,,188,0,5,193,286
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1039,1,14,58,1,1,7,8,5,8,81,3,1,3,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,,,,,194,0,10,204,294
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1040,1,8,38,3,5,3,5,1,11,72,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,,,,,152,0,6,158,269
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1041,1,19,75,3,4,4,4,9,16,109,3,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,0,,,,,255,0,4,259,387
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1042,1,45,80,3,4,3,5,4,10,110,9,9,0,0,0,0,0,1,0,0,0,0,0,2,1,0,1,1,2,1,0,,,,,291,0,8,299,459
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1043,1,32,83,5,9,5,3,13,20,109,4,8,1,1,0,1,0,0,1,0,0,0,0,1,1,0,1,5,3,1,0,,,,,307,0,6,313,491
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1044,1,14,45,1,1,2,1,5,12,45,0,5,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,1,2,0,1,,,,,140,0,3,143,195
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1045,1,23,95,1,3,9,4,7,10,91,3,8,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,1,3,0,0,,,,,264,0,8,272,421
