CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,MORENA,PH,ES,CAND_IND6,PRI_PVEM,CC_PRD_PT_PH_ES,CC_PRD_PT_PH,CC_PRD_PT_ES,CC_PT_PH_ES,CC_PRD_PT,CC_PRD_ES,CC_PRD_NVA_ALIANZA,CC_PT_ES,CC_PAN_PT,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,846,B,19,55,98,3,4,0,6,24,3,3,11,1,0,0,0,0,1,0,0,0,0,0,228,6,234,632,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,846,C01,27,73,83,5,10,0,5,19,3,5,7,1,0,0,0,0,2,0,0,0,0,0,240,8,248,632,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,846,C02,27,91,90,1,9,0,5,23,4,2,5,3,0,0,0,0,2,0,0,0,0,0,262,9,271,632,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,847,B,14,71,63,2,2,0,3,21,6,2,1,0,0,0,0,0,1,0,0,0,0,0,186,6,192,535,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,847,C01,28,50,72,1,5,0,5,22,2,1,0,0,0,0,0,0,0,0,0,0,0,0,186,0,186,535,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,847,C02,27,51,79,3,9,0,9,23,4,2,6,0,0,0,0,0,0,0,0,0,0,0,213,9,222,535,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,848,B,30,81,117,0,4,0,13,40,4,7,17,0,0,0,0,0,4,0,0,0,0,0,317,17,334,702,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,848,C01,44,87,118,5,11,0,6,28,2,5,17,4,0,0,0,0,2,0,0,0,0,0,329,18,347,701,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,849,B,20,100,69,1,6,0,6,34,4,1,5,1,0,0,0,0,1,0,0,0,0,0,248,9,257,655,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,849,C01,24,109,82,2,2,0,4,27,3,4,1,1,0,0,0,0,1,0,0,0,0,0,260,10,270,655,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,849,C02,19,105,75,2,4,0,0,28,0,2,0,2,0,0,0,0,5,0,0,0,0,0,242,2,244,655,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,849,C03,29,94,77,4,5,0,2,14,1,3,0,0,0,0,0,0,0,0,0,0,0,0,229,8,237,654,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,849,C04,20,97,71,5,3,0,5,23,3,3,11,1,0,0,0,0,0,0,0,0,0,1,242,13,256,654,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,850,B,33,68,71,6,10,0,6,19,0,2,3,0,0,0,0,0,2,0,0,0,0,0,220,0,220,575,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,850,C01,40,78,70,0,6,0,5,24,3,5,14,0,0,0,0,0,0,0,0,0,0,0,245,7,252,575,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,850,C02,40,77,64,4,6,0,11,19,4,7,2,0,0,0,0,0,0,0,0,0,0,0,234,14,248,574,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,851,B,38,95,79,0,9,0,5,19,4,3,6,1,0,0,0,0,2,0,0,0,0,0,261,13,274,719,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,851,C01,25,85,66,3,4,0,4,18,1,3,3,0,0,0,0,0,0,0,0,0,0,0,212,13,225,719,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,851,C02,32,77,92,3,9,0,0,30,2,9,14,0,0,0,0,0,0,0,0,0,0,0,268,12,280,719,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,851,C03,39,80,93,4,8,0,0,23,3,2,10,0,0,0,0,0,0,0,0,0,0,0,262,12,274,719,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,851,C04,35,86,73,2,4,0,2,27,4,6,6,0,0,0,0,0,0,0,0,0,0,0,245,4,249,719,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,852,B,28,84,74,1,5,0,4,17,1,6,11,3,0,0,0,0,3,0,0,0,0,0,237,13,250,544,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,852,C01,22,88,68,3,8,0,5,16,2,6,21,2,0,0,0,0,0,0,0,0,0,0,241,7,248,544,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,852,C02,31,93,99,1,4,0,3,18,2,4,11,1,0,0,0,0,1,0,0,0,0,1,268,10,279,544,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,853,B,9,76,69,2,6,0,12,23,3,5,5,0,0,0,0,0,0,0,0,0,0,0,210,12,222,543,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,853,C01,25,83,88,2,6,0,5,7,3,0,13,0,0,0,0,0,1,0,0,0,0,0,233,16,249,543,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,853,C02,19,90,70,2,6,0,14,12,1,4,12,2,0,0,0,0,0,0,0,0,0,0,232,7,239,542,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,854,B,32,60,87,3,1,0,1,20,0,2,8,0,0,0,0,0,0,0,0,0,0,1,214,12,227,565,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,854,C01,32,68,70,3,4,0,3,24,3,6,10,0,0,0,0,0,0,0,0,0,0,0,223,16,239,564,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,854,C02,23,66,77,5,2,0,6,17,4,3,9,0,0,0,0,0,2,0,0,0,0,0,214,9,223,564,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,855,B,31,90,73,4,5,0,1,25,3,6,10,1,0,0,0,0,0,0,0,0,0,0,249,14,263,605,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,855,C01,22,95,81,3,4,0,4,10,3,2,11,0,0,0,0,0,0,0,0,0,0,0,235,5,240,604,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,855,C02,22,75,70,7,5,0,2,19,3,2,11,0,0,0,0,0,1,0,0,0,0,0,217,14,231,604,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,856,B,33,84,61,5,3,0,5,20,1,6,6,0,0,0,0,0,1,0,0,0,0,0,225,9,234,575,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,856,C01,27,100,59,2,4,0,5,23,2,3,0,1,0,0,0,0,2,0,0,0,0,0,228,8,236,575,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,856,C02,23,56,71,5,7,0,5,18,8,4,13,2,0,0,0,0,2,0,0,0,0,0,214,8,222,574,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,856,C03,33,74,57,4,5,0,2,19,3,4,4,0,0,0,0,0,1,0,0,0,0,0,206,7,213,574,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,857,B,52,93,48,1,5,0,8,19,3,4,14,0,0,0,0,0,2,0,0,0,0,0,249,14,263,565,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,857,C01,50,109,47,1,4,0,5,14,2,5,7,0,0,0,0,0,0,0,0,0,0,1,244,10,255,564,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,858,B,33,88,82,5,8,0,4,6,5,5,5,0,0,0,0,0,0,0,0,0,0,0,241,17,258,680,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,858,C01,21,78,124,3,0,0,1,3,1,1,6,0,0,0,0,0,0,0,0,0,0,0,238,9,247,680,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,858,C02,23,73,132,3,3,0,5,14,3,5,0,0,0,0,0,0,0,0,0,0,0,0,261,9,270,680,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,858,C03,21,92,114,1,7,0,9,16,3,5,4,0,0,0,0,0,0,0,0,0,0,0,272,7,279,679,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,858,C04,19,77,101,3,3,0,5,9,7,5,5,0,0,0,0,0,0,0,0,0,0,0,234,11,245,679,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,858,C05,31,74,93,4,4,0,0,16,3,3,4,0,0,0,0,0,2,0,0,0,0,3,234,11,248,679,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,859,B,16,83,69,5,2,0,8,7,4,7,9,1,0,0,0,0,0,0,0,0,0,0,211,10,221,629,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,859,C01,23,69,63,5,6,0,6,8,2,5,7,0,0,0,0,0,0,0,0,0,0,0,194,8,202,629,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,859,C02,32,74,78,3,6,0,5,15,6,5,0,0,0,0,0,0,1,0,0,0,0,9,225,5,239,629,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,859,C03,12,63,67,4,6,0,2,19,2,8,0,1,0,0,0,0,0,0,0,0,0,0,184,9,193,628,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,859,C04,15,73,80,3,6,0,3,23,1,4,5,2,0,0,0,0,1,0,0,0,0,0,216,15,231,628,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,859,C05,25,69,77,3,8,0,3,15,1,1,2,0,0,0,0,0,3,0,0,0,0,0,207,9,216,628,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,860,B,22,64,79,1,9,0,5,13,0,0,9,1,0,0,0,0,2,0,0,0,0,1,205,8,214,667,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,860,C01,28,73,69,5,6,0,7,19,3,3,10,1,0,0,0,0,0,0,0,0,0,0,224,8,232,667,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,860,C02,25,64,71,4,7,0,3,20,5,4,9,0,0,0,0,0,0,0,0,0,0,0,212,15,227,667,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,860,C03,30,67,95,2,8,0,5,26,4,3,7,0,0,0,0,0,1,0,0,0,0,0,248,12,260,667,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,860,C04,31,64,62,8,1,0,5,20,2,6,8,1,0,0,0,0,2,0,0,0,0,0,210,7,217,667,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,860,C05,26,64,64,5,8,0,7,17,2,3,6,0,0,0,0,0,0,0,0,0,0,0,202,8,210,667,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,860,C06,27,69,72,3,7,0,8,12,2,1,7,1,0,0,0,0,1,0,0,0,0,7,210,8,225,667,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,860,C07,24,74,69,5,9,0,8,19,0,2,0,0,0,0,0,0,0,0,0,0,0,1,210,6,217,667,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,860,C08,35,53,61,2,4,0,5,18,2,4,7,1,0,0,0,0,1,0,0,0,0,0,193,9,202,666,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,861,B,8,79,79,21,3,0,0,16,1,20,5,3,0,0,0,0,0,0,0,0,0,0,235,6,241,486,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,862,B,28,107,137,12,11,0,1,24,2,8,2,1,0,0,0,0,1,0,0,0,0,0,334,10,344,674,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,862,C01,33,99,136,5,6,0,7,27,1,3,8,0,0,0,0,0,0,0,0,0,0,1,325,11,337,674,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,863,B,11,106,102,14,3,0,1,12,1,2,7,1,0,0,0,0,0,0,0,0,0,0,260,9,269,556,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,863,C01,8,131,78,20,5,0,1,8,0,9,5,3,0,0,0,0,1,0,0,0,0,0,269,5,274,556,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,863,E01,0,60,66,1,0,0,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,135,1,136,167,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,863,C02,9,135,89,14,2,0,2,9,2,8,3,0,0,0,0,0,2,0,0,0,0,0,275,6,281,555,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,863,E02,4,30,40,0,1,0,1,12,5,7,2,0,0,0,0,0,0,0,0,0,0,0,102,7,109,199,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,864,B,28,108,79,3,26,0,5,10,1,3,6,2,0,0,0,0,4,0,0,0,0,0,275,6,281,532,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,865,B,20,134,128,5,31,0,3,15,3,3,0,4,0,0,0,0,2,0,0,0,0,0,348,8,356,662,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,865,C01,27,127,86,2,25,0,7,14,4,7,9,5,0,0,0,0,1,0,0,0,0,0,314,13,327,662,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,865,C02,29,139,99,5,25,0,0,21,2,1,4,3,0,0,0,0,1,0,0,0,0,0,329,8,337,661,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,866,B,127,68,49,5,7,0,11,34,0,16,27,0,0,0,0,0,2,0,0,0,0,0,346,12,358,741,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,867,B,124,44,33,5,7,0,10,18,5,15,20,0,0,0,0,0,0,0,0,0,0,0,281,17,298,679,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,868,B,24,76,89,2,4,0,6,24,6,4,9,0,0,0,0,0,0,0,0,0,0,0,244,0,244,722,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,868,C01,25,72,97,5,7,0,7,22,6,3,14,2,0,0,0,0,1,0,0,0,0,0,261,0,261,722,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,868,C02,28,54,88,2,7,0,10,26,3,3,10,1,0,0,0,0,2,0,0,0,0,0,234,10,244,722,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,868,C03,20,86,87,4,4,0,6,25,4,3,9,2,0,0,0,0,2,0,0,0,0,0,252,7,259,722,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,868,C04,22,67,69,3,9,0,14,27,5,3,19,2,0,0,0,0,0,0,0,0,0,0,240,13,253,722,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,868,C05,25,68,70,2,6,0,7,21,3,7,15,1,0,0,0,0,1,0,0,0,0,3,226,8,237,722,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,868,C06,40,79,82,1,2,0,7,20,4,6,10,0,0,0,0,0,0,0,0,0,0,0,251,5,256,722,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,868,C07,19,72,83,4,5,0,8,24,2,3,4,2,0,0,0,0,2,0,0,0,0,0,228,9,237,722,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,868,C08,29,71,78,1,5,0,11,18,3,5,7,2,0,0,0,0,0,0,0,0,0,0,230,13,243,722,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,868,C09,18,65,99,3,3,0,15,21,4,5,13,0,0,0,0,0,0,0,0,0,0,0,246,14,260,722,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,868,C10,27,79,52,0,8,0,18,14,8,5,9,0,0,0,0,0,0,0,0,0,0,1,220,19,240,722,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,868,C11,35,80,57,3,8,0,15,21,3,1,10,0,0,0,0,0,0,0,0,0,0,1,233,14,248,722,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,868,C12,27,85,74,2,7,0,13,19,2,3,15,1,0,0,0,0,0,0,0,0,0,0,248,14,262,722,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,869,B,12,97,69,3,0,0,2,9,1,1,8,0,0,0,0,0,4,0,0,0,0,0,206,3,209,458,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,869,C01,20,112,47,6,0,0,4,17,0,1,4,1,0,0,0,0,1,0,0,0,0,1,213,9,223,457,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,870,B,30,101,91,11,6,0,6,15,0,13,10,1,0,0,0,0,0,0,0,0,0,0,284,10,294,743,ACTA CASILLA,,,
5,16,MICHOACAN,24,LÁZARO CÁRDENAS,50,LÁZARO CÁRDENAS,870,C01,21,115,67,6,4,0,7,16,4,8,10,0,0,0,0,0,0,0,0,0,0,1,258,7,266,742,ACTA CASILLA,,,
5,16,MICHOACAN,19,TACÁMBARO,51,MADERO,871,B,142,121,165,7,4,0,11,6,0,3,0,5,0,0,2,0,0,0,0,0,0,0,466,21,487,716,ACTA CASILLA,,,
5,16,MICHOACAN,19,TACÁMBARO,51,MADERO,871,C01,159,128,168,4,7,0,5,0,0,1,0,1,0,0,7,0,0,0,0,0,0,0,480,17,497,716,ACTA CASILLA,,,
5,16,MICHOACAN,19,TACÁMBARO,51,MADERO,871,C02,140,129,176,5,8,0,7,6,0,3,0,3,0,0,3,0,0,0,0,0,0,1,480,20,501,716,ACTA CASILLA,,,
5,16,MICHOACAN,19,TACÁMBARO,51,MADERO,871,C03,150,122,151,5,4,0,8,3,0,4,0,0,0,0,4,0,0,0,0,0,0,1,451,15,467,715,ACTA CASILLA,,,
5,16,MICHOACAN,19,TACÁMBARO,51,MADERO,872,B,134,181,4,4,5,0,3,0,0,1,0,2,0,0,10,0,0,0,0,0,0,0,344,18,362,685,ACTA CASILLA,,,
5,16,MICHOACAN,19,TACÁMBARO,51,MADERO,872,C01,140,116,163,1,4,0,4,2,0,1,0,1,0,0,6,0,0,0,0,0,0,0,438,26,464,685,ACTA CASILLA,,,
5,16,MICHOACAN,19,TACÁMBARO,51,MADERO,873,B,170,137,138,2,2,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456,33,489,714,ACTA CASILLA,,,
5,16,MICHOACAN,19,TACÁMBARO,51,MADERO,873,C01,161,178,112,3,8,0,8,2,0,2,0,3,0,0,6,0,0,0,0,0,0,0,483,23,506,714,ACTA CASILLA,,,
5,16,MICHOACAN,19,TACÁMBARO,51,MADERO,873,C02,163,156,154,0,9,0,2,1,0,5,0,0,0,0,2,0,0,0,0,0,0,0,492,16,508,714,ACTA CASILLA,,,
5,16,MICHOACAN,19,TACÁMBARO,51,MADERO,874,B,213,46,48,5,5,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,324,16,340,542,ACTA CASILLA,,,
5,16,MICHOACAN,19,TACÁMBARO,51,MADERO,874,E01,110,43,44,2,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,204,16,220,365,ACTA CASILLA,,,
5,16,MICHOACAN,19,TACÁMBARO,51,MADERO,875,B,155,70,193,4,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,427,17,444,673,ACTA CASILLA,,,
5,16,MICHOACAN,19,TACÁMBARO,51,MADERO,875,C01,168,61,151,3,5,0,4,2,0,3,0,3,0,0,6,0,0,0,0,0,0,0,406,20,426,672,ACTA CASILLA,,,
5,16,MICHOACAN,19,TACÁMBARO,51,MADERO,876,B,70,68,123,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,266,5,271,398,ACTA CASILLA,,,
5,16,MICHOACAN,19,TACÁMBARO,51,MADERO,877,B,103,76,104,1,6,0,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,298,5,303,399,ACTA CASILLA,,,
5,16,MICHOACAN,19,TACÁMBARO,51,MADERO,878,B,171,82,154,3,2,0,3,1,0,1,0,2,0,0,4,0,0,0,0,0,0,0,423,24,447,641,ACTA CASILLA,,,
5,16,MICHOACAN,19,TACÁMBARO,51,MADERO,879,B,36,46,69,3,5,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,164,6,170,231,ACTA CASILLA,,,
5,16,MICHOACAN,19,TACÁMBARO,51,MADERO,880,B,121,136,237,3,2,0,2,1,0,0,0,2,0,0,9,0,0,0,0,0,0,0,513,19,532,716,ACTA CASILLA,,,
5,16,MICHOACAN,19,TACÁMBARO,51,MADERO,881,B,119,108,142,5,2,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,381,13,394,567,ACTA CASILLA,,,
5,16,MICHOACAN,19,TACÁMBARO,51,MADERO,881,C01,122,115,161,4,3,0,1,1,0,2,0,2,0,0,3,0,0,0,0,0,0,0,414,9,423,567,ACTA CASILLA,,,
5,16,MICHOACAN,19,TACÁMBARO,51,MADERO,882,B,61,100,137,4,0,0,1,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,310,11,321,456,ACTA CASILLA,,,
5,16,MICHOACAN,19,TACÁMBARO,51,MADERO,883,B,22,59,57,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,141,0,145,205,ACTA CASILLA,,,
5,16,MICHOACAN,19,TACÁMBARO,51,MADERO,884,B,9,60,33,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,105,5,110,142,ACTA CASILLA,,,
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,885,B,75,43,68,4,12,27,32,12,5,9,0,2,0,0,0,0,2,0,0,0,0,2,291,28,321,655,ACTA CASILLA,,,
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,885,C01,84,47,65,8,12,30,29,20,8,12,0,0,0,0,0,0,0,0,0,0,0,1,315,19,335,655,ACTA CASILLA,,,
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,885,C02,71,54,65,8,5,32,29,11,1,17,0,0,0,0,0,0,2,0,0,0,0,1,295,18,314,654,ACTA CASILLA,,,
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,886,B,53,38,91,4,8,30,13,15,14,18,0,0,0,0,0,0,1,0,0,0,0,0,285,37,322,564,ACTA CASILLA,,,
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,886,C01,56,35,86,2,10,43,13,17,10,11,0,0,0,0,0,0,0,0,0,0,0,0,283,19,302,563,ACTA CASILLA,,,
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,886,C02,53,42,76,4,7,40,11,21,10,15,0,0,0,0,0,0,0,0,0,0,0,1,279,24,304,563,ACTA CASILLA,,,
5,16,MICHOACAN,3,MARAVATÍO,52,MARAVATÍO,887,B,44,72,96,3,4,50,23,9,9,14,0,0,0,0,0,0,0,0,0,0,0,0,324,21,345,701,ACTA CASILLA,,,
