CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NVA _ALIANZA,MORENA,ES,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,CAND_IND21,CAND_IND22,CAND_IND23,CAND_IND24,CAND_IND25,CAND_IND26,CAND_IND27,CAND_IND28,CAND_IND29,CAND_IND30,CAND_IND31,CAND_IND32,CAND_IND33,CAND_IND34,CAND_IND35,CAND_IND36,CAND_IND37,CAND_IND38,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
5,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1009,3,83,392,39,8,11,28,7,46,370,2,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,52,,,,,,,,,,,,,1,1040,25,1066,1631
5,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1010,4,122,564,44,14,6,8,22,44,635,5,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,,0,1531,41,1572,2305
5,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1011,3,85,570,25,5,21,18,18,31,568,4,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,0,1370,27,1397,2031
5,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1012,1,41,124,2,0,5,5,10,10,167,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,0,388,13,401,643
5,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1013,3,86,375,52,12,6,8,36,56,431,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,1,1093,26,1120,1880
5,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1014,3,186,306,28,4,9,24,9,22,278,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,49,,,,,,,,,,,,,1,915,20,936,1569
5,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1015,3,227,292,27,7,9,19,12,32,274,0,1,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,0,927,27,954,1692
5,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1016,4,318,314,48,19,7,31,32,50,346,0,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,0,1191,40,1231,2258
5,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1017,2,90,141,20,6,3,7,7,17,181,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,0,491,9,500,849
5,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1018,1,7,57,0,4,5,2,6,10,51,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,0,156,9,165,268
5,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1019,1,11,133,3,3,1,2,4,5,104,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,0,271,5,276,398
5,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1020,2,69,431,37,11,8,4,11,27,274,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,4,886,15,905,1322
5,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1021,2,44,285,49,23,8,10,8,26,233,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,0,708,22,730,1164
5,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1022,1,54,186,7,1,5,3,5,10,184,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,0,462,14,476,674
5,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1023,2,33,134,99,7,4,4,12,20,65,1,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,0,399,3,402,779
5,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1024,1,4,99,25,3,1,2,1,35,33,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,0,207,8,215,361
5,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1025,1,19,99,49,1,1,2,3,15,60,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,0,252,5,257,514
5,13,HIDALGO,9,METEPEC,52,SAN BARTOLO TUTOTEPEC,1026,3,7,790,409,4,0,0,41,3,0,28,5,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1297,21,1318,1632
5,13,HIDALGO,9,METEPEC,52,SAN BARTOLO TUTOTEPEC,1027,4,21,1096,838,10,0,0,66,4,0,50,5,15,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2107,60,2167,2733
5,13,HIDALGO,9,METEPEC,52,SAN BARTOLO TUTOTEPEC,1028,1,1,131,121,0,0,0,4,0,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,260,3,263,334
5,13,HIDALGO,9,METEPEC,52,SAN BARTOLO TUTOTEPEC,1029,1,0,93,115,2,0,0,0,0,0,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,213,3,216,268
5,13,HIDALGO,9,METEPEC,52,SAN BARTOLO TUTOTEPEC,1030,2,3,331,165,2,0,0,191,0,0,1,2,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,702,20,722,892
5,13,HIDALGO,9,METEPEC,52,SAN BARTOLO TUTOTEPEC,1031,2,9,263,354,5,0,0,10,1,0,7,6,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,664,27,691,899
5,13,HIDALGO,9,METEPEC,52,SAN BARTOLO TUTOTEPEC,1032,1,2,223,281,0,0,0,2,1,0,5,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,520,27,547,685
5,13,HIDALGO,9,METEPEC,52,SAN BARTOLO TUTOTEPEC,1033,1,0,49,48,2,0,0,1,0,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,103,6,109,143
5,13,HIDALGO,9,METEPEC,52,SAN BARTOLO TUTOTEPEC,1034,2,4,198,291,5,0,0,6,5,0,3,2,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,520,43,563,783
5,13,HIDALGO,9,METEPEC,52,SAN BARTOLO TUTOTEPEC,1035,1,2,82,135,3,0,0,3,1,0,4,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,234,15,249,340
5,13,HIDALGO,9,METEPEC,52,SAN BARTOLO TUTOTEPEC,1036,2,5,207,444,7,0,0,12,1,0,13,1,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,711,51,762,1049
5,13,HIDALGO,9,METEPEC,52,SAN BARTOLO TUTOTEPEC,1037,1,2,255,252,0,0,0,4,2,0,8,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,527,9,536,663
5,13,HIDALGO,9,METEPEC,52,SAN BARTOLO TUTOTEPEC,1038,1,4,72,139,2,0,0,4,0,0,1,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,226,12,238,293
5,13,HIDALGO,9,METEPEC,52,SAN BARTOLO TUTOTEPEC,1039,2,9,409,376,5,0,0,29,16,0,16,7,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,873,52,925,1150
5,13,HIDALGO,9,METEPEC,52,SAN BARTOLO TUTOTEPEC,1040,1,0,55,107,2,0,0,8,2,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,177,13,190,233
5,13,HIDALGO,9,METEPEC,52,SAN BARTOLO TUTOTEPEC,1041,2,0,100,61,1,0,0,3,2,0,3,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,172,4,177,218
5,13,HIDALGO,9,METEPEC,52,SAN BARTOLO TUTOTEPEC,1042,1,5,76,83,5,0,0,3,4,0,4,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,181,9,190,238
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1043,2,358,270,2,3,2,2,21,12,63,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,733,12,745,984
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1044,4,701,637,5,9,2,7,116,9,266,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1752,63,1815,2476
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1045,3,596,682,5,7,2,5,32,15,172,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1516,58,1574,2140
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1046,2,283,288,2,3,0,1,17,4,52,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,650,13,663,882
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1047,1,166,250,0,1,2,0,1,0,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,427,18,445,621
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1048,2,338,399,5,2,6,1,23,2,142,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,918,51,969,1403
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1049,2,234,244,4,2,5,0,4,1,43,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,537,26,563,794
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1050,2,341,224,3,4,1,1,19,1,72,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,666,29,695,966
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1051,1,66,132,2,5,3,1,32,7,183,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,431,35,466,593
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1052,1,163,145,1,1,2,0,11,1,17,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,341,7,348,476
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1053,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,777
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1054,1,80,100,2,1,0,1,3,0,15,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,202,17,219,288
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1055,2,357,259,4,1,7,2,39,2,82,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,753,44,797,1256
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1056,2,420,200,3,0,0,0,11,4,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,644,32,676,958
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1057,2,330,203,9,4,4,2,22,6,62,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,642,51,693,947
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1058,1,132,139,11,2,6,4,17,2,35,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,348,17,365,589
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1059,2,220,298,32,5,4,2,29,8,204,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,802,62,864,1323
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1060,3,268,362,100,4,4,6,69,4,194,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1011,77,1088,1686
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1061,4,750,677,7,8,2,5,57,3,113,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1622,32,1654,2796
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1062,4,691,467,11,12,8,8,99,14,107,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1417,92,1509,2249
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1063,2,180,178,1,0,1,0,15,2,25,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,402,11,413,1054
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1064,2,171,76,4,2,1,0,11,2,32,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,299,14,313,412
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1065,1,26,100,2,0,0,0,7,4,129,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,268,26,294,389
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1066,2,159,236,1,2,1,2,93,2,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,503,41,544,827
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1067,2,11,171,360,3,0,21,123,59,8,3,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,233,,,,,,,,,,,,2,993,26,1021,1450
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1068,3,12,173,87,16,0,10,71,26,50,9,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,263,,,,,,,,,,,,0,723,31,754,1505
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1069,1,3,39,147,3,0,3,11,12,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,0,250,26,276,566
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1070,2,27,273,207,13,0,8,45,51,48,9,2,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,90,,,,,,,,,,,,0,778,8,786,1223
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1071,1,5,127,155,0,0,4,6,11,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,0,354,7,361,534
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1072,2,11,187,269,10,0,9,45,28,52,12,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,58,,,,,,,,,,,,0,684,9,693,1074
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1073,2,9,109,492,2,0,4,16,21,20,2,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,,,,,,,,,,,6,757,6,769,1026
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1074,2,31,90,216,3,0,8,41,27,41,8,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,0,523,10,533,904
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1075,1,7,69,88,1,0,3,44,52,16,0,2,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,0,335,6,341,530
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1076,2,21,136,237,0,0,7,50,16,3,7,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,58,,,,,,,,,,,,0,536,19,555,756
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1077,1,4,89,140,4,0,11,61,16,25,3,0,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,56,,,,,,,,,,,,0,415,6,421,590
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1078,2,12,193,167,10,0,9,198,25,18,19,0,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,164,,,,,,,,,,,,0,829,25,854,1342
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1079,3,67,180,244,10,0,29,103,60,106,9,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,314,,,,,,,,,,,,0,1125,25,1150,2153
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1080,1,9,82,125,2,0,66,47,33,10,6,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,58,,,,,,,,,,,,0,441,16,457,611
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1081,2,3,130,155,6,0,6,36,60,48,5,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,99,,,,,,,,,,,,0,552,21,573,858
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1082,1,0,73,138,4,0,2,32,17,20,4,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,0,324,5,329,449
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1083,1,3,34,89,2,0,17,24,15,10,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,0,224,16,240,356
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1084,2,16,78,167,3,0,13,78,61,48,2,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,138,,,,,,,,,,,,0,607,15,622,826
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1085,4,27,246,523,14,0,28,207,89,118,18,4,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,313,,,,,,,,,,,,3,1593,27,1623,2374
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1086,2,1,34,20,2,0,0,12,7,32,0,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,111,8,119,802
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1087,3,12,224,117,7,0,6,61,27,415,17,2,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,315,,,,,,,,,,,,0,1212,51,1263,1710
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1088,2,7,103,69,8,0,3,17,13,98,2,4,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,464,,,,,,,,,,,,0,793,40,833,1268
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1089,1,3,113,40,0,0,1,44,16,45,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,155,,,,,,,,,,,,0,418,10,428,669
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1090,2,8,77,156,3,0,1,33,19,134,5,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,202,,,,,,,,,,,,0,640,26,666,1074
5,13,HIDALGO,5,IXMIQUILPAN,55,SANTIAGO DE ANAYA,1091,3,11,342,8,18,0,5,141,32,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,671,,,,,,,,,,,0,1236,0,1236,1855
5,13,HIDALGO,5,IXMIQUILPAN,55,SANTIAGO DE ANAYA,1092,1,1,31,0,1,0,0,30,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,0,91,0,91,141
5,13,HIDALGO,5,IXMIQUILPAN,55,SANTIAGO DE ANAYA,1093,1,1,24,0,4,0,0,5,2,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,0,68,0,68,113
5,13,HIDALGO,5,IXMIQUILPAN,55,SANTIAGO DE ANAYA,1094,1,0,35,9,0,0,0,10,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,,,,,,,,,,,0,163,0,163,249
5,13,HIDALGO,5,IXMIQUILPAN,55,SANTIAGO DE ANAYA,1095,1,2,47,1,3,0,0,21,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,0,101,0,101,140
5,13,HIDALGO,5,IXMIQUILPAN,55,SANTIAGO DE ANAYA,1096,2,4,108,5,4,0,8,44,8,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,,,,,,,,,,,0,533,0,533,773
5,13,HIDALGO,5,IXMIQUILPAN,55,SANTIAGO DE ANAYA,1097,1,4,71,3,7,0,4,89,5,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,,,,,,,,,,,0,252,0,252,399
5,13,HIDALGO,5,IXMIQUILPAN,55,SANTIAGO DE ANAYA,1098,1,6,128,3,1,0,7,102,1,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,,,,,,,,,0,292,0,292,417
5,13,HIDALGO,5,IXMIQUILPAN,55,SANTIAGO DE ANAYA,1099,3,72,319,44,11,0,5,584,23,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,,,,,,,,,,,0,1143,0,1143,2007
5,13,HIDALGO,5,IXMIQUILPAN,55,SANTIAGO DE ANAYA,1100,2,29,372,33,12,0,31,191,43,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,,,,,,,,,,,0,810,0,810,1334
5,13,HIDALGO,5,IXMIQUILPAN,55,SANTIAGO DE ANAYA,1101,1,14,203,28,5,0,6,103,18,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,,,,,,,,,,,0,450,0,450,689
5,13,HIDALGO,5,IXMIQUILPAN,55,SANTIAGO DE ANAYA,1102,1,3,59,7,0,0,0,11,9,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,185,,,,,,,,,,,0,275,0,275,451
5,13,HIDALGO,5,IXMIQUILPAN,55,SANTIAGO DE ANAYA,1103,1,3,103,7,5,0,2,15,3,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,,,,,,,,,,0,197,0,197,327
5,13,HIDALGO,5,IXMIQUILPAN,55,SANTIAGO DE ANAYA,1104,1,0,77,1,3,0,0,21,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,0,141,0,141,292
5,13,HIDALGO,5,IXMIQUILPAN,55,SANTIAGO DE ANAYA,1105,2,10,153,16,4,0,8,57,13,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,228,,,,,,,,,,,0,493,0,493,759
5,13,HIDALGO,5,IXMIQUILPAN,55,SANTIAGO DE ANAYA,1106,1,0,124,6,3,0,5,56,18,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,,,,,,,,,,,0,347,0,347,524
5,13,HIDALGO,5,IXMIQUILPAN,55,SANTIAGO DE ANAYA,1107,1,8,199,4,1,0,1,36,21,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,,,,,,,,,,,0,365,0,365,544
5,13,HIDALGO,5,IXMIQUILPAN,55,SANTIAGO DE ANAYA,1108,1,10,104,7,1,0,2,99,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,,,,,,,,,,,0,334,0,334,505
5,13,HIDALGO,5,IXMIQUILPAN,55,SANTIAGO DE ANAYA,1109,2,8,350,5,3,0,7,51,93,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,236,,,,,,,,,,,0,758,0,758,958
5,13,HIDALGO,18,TEPEAPULCO,56,SANTIAGO TULANTEPEC DE LUGO GUERRERO,1110,4,437,491,447,21,12,55,84,50,15,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1612,34,1646,2958
5,13,HIDALGO,18,TEPEAPULCO,56,SANTIAGO TULANTEPEC DE LUGO GUERRERO,1111,3,317,369,428,20,3,40,125,23,9,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1334,22,1356,1939
5,13,HIDALGO,18,TEPEAPULCO,56,SANTIAGO TULANTEPEC DE LUGO GUERRERO,1112,3,66,133,142,2,2,14,25,7,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,394,8,402,1947
5,13,HIDALGO,18,TEPEAPULCO,56,SANTIAGO TULANTEPEC DE LUGO GUERRERO,1113,3,100,102,129,4,0,7,14,11,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,369,6,375,1817
5,13,HIDALGO,18,TEPEAPULCO,56,SANTIAGO TULANTEPEC DE LUGO GUERRERO,1114,7,743,745,936,18,15,62,148,72,36,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2775,50,2825,4586
5,13,HIDALGO,18,TEPEAPULCO,56,SANTIAGO TULANTEPEC DE LUGO GUERRERO,1115,1,94,110,31,1,2,3,4,4,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,254,0,254,369
