CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NVA _ALIANZA,MORENA,ES,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,CAND_IND21,CAND_IND22,CAND_IND23,CAND_IND24,CAND_IND25,CAND_IND26,CAND_IND27,CAND_IND28,CAND_IND29,CAND_IND30,CAND_IND31,CAND_IND32,CAND_IND33,CAND_IND34,CAND_IND35,CAND_IND36,CAND_IND37,CAND_IND38,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,934,C07,127,69,4,3,2,70,18,26,10,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,37,,,,,,,,,,,,,,,1,367,9,377,685,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0934C07.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,934,E01,158,100,6,0,0,46,2,13,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,74,,,,,,,,,,,,,,,0,401,5,406,677,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0934E01.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,934,E01C01,175,107,4,0,2,31,2,9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,67,,,,,,,,,,,,,,,0,397,8,405,677,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0934E01C01.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,934,E01C02,166,122,3,2,0,60,4,11,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,76,,,,,,,,,,,,,,,0,450,1,451,677,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0934E01C02.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,934,E01C03,169,91,2,1,0,44,3,14,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,63,,,,,,,,,,,,,,,0,393,10,403,677,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0934E01C03.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,935,B ,117,66,25,7,3,12,8,28,11,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,0,291,11,302,741,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0935B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,935,C01,121,71,18,2,9,21,9,21,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,0,287,2,289,741,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0935C01.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,935,C02,124,24,26,3,4,11,10,28,7,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,238,0,238,741,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0935C02.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,935,C03,112,59,20,3,6,20,6,28,9,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,0,280,10,290,741,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0935C03.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,935,C04,114,72,15,3,2,19,3,25,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,0,277,12,289,741,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0935C04.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,935,C05,122,57,37,5,6,10,6,22,10,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,0,286,5,291,740,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0935C05.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,936,B ,113,70,19,4,1,48,11,32,3,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,0,319,9,328,700,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0936B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,939,B ,179,75,13,4,2,62,14,24,4,0,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,0,408,10,418,725,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0939B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,939,C01,172,104,13,3,5,52,7,19,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,,,,0,413,9,422,724,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0939C01.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,939,C02,164,83,13,4,3,66,5,20,13,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,37,,,,,,,,,,,,,,,0,409,6,415,724,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0939C02.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,939,C03,172,85,8,4,7,50,12,28,12,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,,,,0,411,0,411,724,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0939C03.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,940,B ,136,75,13,7,12,41,11,17,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,0,345,6,351,705,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0940B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,940,C01,128,70,16,5,2,33,11,9,8,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,0,298,19,317,705,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0940C01.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,940,C02,112,82,12,4,7,47,23,21,9,0,21,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,338,10,348,705,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0940C02.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,940,C03,149,74,9,6,10,41,21,19,5,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,0,371,5,376,704,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0940C03.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,941,B ,92,67,7,4,2,25,11,7,3,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,0,234,8,242,438,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0941B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,941,C01,104,65,11,5,4,25,5,11,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,0,253,2,255,438,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0941C01.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,942,B ,134,72,7,3,2,40,14,9,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,0,321,9,330,500,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0942B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,942,C01,109,70,13,0,3,56,7,21,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,2,311,13,326,500,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0942C01.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,943,B ,149,69,8,2,1,62,8,17,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,0,360,10,370,543,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0943B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,943,C01,141,76,1,4,0,66,14,19,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,,,,,,,0,362,7,369,542,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0943C01.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,944,B ,94,60,16,5,2,51,10,21,13,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,0,306,8,314,567,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0944B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,944,C01,126,74,9,1,3,37,2,20,9,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,0,300,9,309,567,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0944C01.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,944,C02,97,81,12,2,0,41,8,16,11,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,0,297,3,300,566,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0944C02.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,944,C03,87,62,16,2,3,90,6,23,9,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,0,338,2,340,566,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0944C03.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,945,B ,147,88,11,4,5,37,5,37,16,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,0,380,9,389,681,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0945B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,946,B ,103,43,9,1,4,32,1,14,6,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,0,240,3,243,419,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0946B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,946,C01,84,38,6,3,1,35,2,21,10,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,0,236,4,240,418,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0946C01.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,947,B ,75,45,4,0,4,36,4,14,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,0,201,8,209,390,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0947B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,947,C01,87,51,4,33,2,5,16,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,0,217,1,218,389,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0947C01.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,948,B ,142,73,8,0,2,59,15,16,9,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,0,349,11,360,646,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0948B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,948,C01,141,67,7,2,1,59,16,35,5,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,4,362,2,368,646,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0948C01.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,948,C02,162,63,5,4,1,64,17,28,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,,,,,,,,,,,0,378,5,383,646,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0948C02.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,948,C03,142,80,4,2,3,77,17,20,3,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,0,386,10,396,645,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0948C03.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,948,C04,164,67,5,2,5,64,18,27,9,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,0,391,4,395,645,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0948C04.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,949,B ,118,60,2,3,2,37,9,14,7,2,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,0,282,8,290,505,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0949B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,949,C01,132,54,6,3,1,44,4,18,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,0,289,6,295,505,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0949C01.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,950,B ,116,68,11,2,4,59,7,19,10,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,0,312,12,324,580,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0950B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,950,C01,135,69,9,1,1,56,8,24,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,0,333,3,336,579,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0950C01.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,950,S01,35,12,4,1,0,8,2,7,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,0,82,1,83,0,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0950S00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,951,B ,156,76,12,6,5,65,10,28,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,37,,,,,,,,,,,,,,,0,398,12,410,740,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0951B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,951,C01,138,77,7,1,0,0,6,30,5,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,,,,,,,0,304,8,312,740,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0951C01.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,951,C02,133,72,9,5,6,64,6,24,10,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,38,,,,,,,,,,,,,,,0,367,5,372,739,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0951C02.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,951,C03,150,73,6,4,5,57,14,27,12,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,47,,,,,,,,,,,,,,,0,395,0,395,739,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0951C03.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,952,B ,118,64,12,5,3,42,12,32,8,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,1,333,6,340,710,ACTA CASILLA,,,
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,952,C01,118,70,17,8,1,33,12,30,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,,,,0,320,8,328,710,ACTA CASILLA,,,
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,952,C02,120,66,7,5,0,46,15,35,4,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,3,319,6,328,709,ACTA CASILLA,,,
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,952,C03,129,65,8,5,4,34,9,28,7,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,,,,0,321,8,329,709,ACTA CASILLA,,,
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,952,C04,133,72,9,3,2,44,17,26,10,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,1,350,6,357,709,ACTA CASILLA,,,
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,953,B ,102,62,8,0,5,39,16,23,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,0,283,10,293,518,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0953B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,953,C01,98,61,8,5,2,42,12,31,9,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,0,295,7,302,518,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0953C01.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,953,C02,111,60,4,5,1,28,10,22,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,0,273,8,281,517,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0953C02.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,954,B ,137,66,7,4,2,40,11,26,9,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,2,337,2,341,697,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0954B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,954,C01,129,65,12,6,4,65,8,23,9,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,0,342,7,349,697,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0954C01.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,954,C02,114,64,6,1,3,46,9,24,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,0,299,7,306,697,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0954C02.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,954,C03,134,63,14,3,6,50,9,26,13,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,0,355,6,361,697,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0954C03.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,954,C04,121,77,7,2,0,51,8,22,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,294,9,304,697,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0954C04.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,954,C05,141,68,11,6,4,53,9,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,,,,,,,0,337,7,344,696,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0954C05.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,954,C06,120,53,7,3,12,68,2,26,8,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,,,,,,,,,,,0,332,9,341,696,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0954C06.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,954,C07,131,58,8,5,5,47,7,20,10,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,,,,,,,1,331,12,344,696,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0954C07.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,954,C08,142,53,14,5,2,49,8,30,7,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,0,345,7,352,696,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0954C08.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,954,C09,125,60,14,0,2,56,6,22,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,0,315,1,316,696,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0954C09.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,955,B ,129,59,11,4,5,54,6,78,18,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,,,,0,395,6,401,711,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0955B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,955,C01,121,79,5,6,0,57,14,21,10,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,0,343,5,348,711,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0955C01.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,955,C02,145,59,12,2,0,42,11,29,8,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,0,343,10,353,711,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0955C02.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,955,C03,119,77,8,2,2,46,7,35,4,0,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,0,331,6,337,711,ACTA CASILLA,,,
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,955,C04,140,55,7,6,6,53,9,28,14,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,41,,,,,,,,,,,,,,,0,360,7,367,711,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0955C04.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,955,C05,128,80,18,5,4,53,11,19,11,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,0,350,13,363,710,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0955C05.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,955,C06,131,79,11,3,4,41,9,29,13,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,0,356,4,360,710,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA0955C06.jpg
