distrito,municipio,Seccion,Tipo,PAN,PRI,PRD,PFCRN,PT,PVEM,PPS,PDM,NPP,Nulos,No Registrados,Total
9,SOLEDAD DE GRACIANO SANCHEZ,1245,CONTIGUA 1,139,111,31,1,4,5,0,2,3,7,0,303
9,SOLEDAD DE GRACIANO SANCHEZ,1246,BASICA,227,113,22,1,2,5,0,1,4,7,0,382
9,SOLEDAD DE GRACIANO SANCHEZ,1246,CONTIGUA 1,226,148,22,0,4,5,0,0,1,6,0,412
9,SOLEDAD DE GRACIANO SANCHEZ,1247,BASICA,170,112,17,1,0,15,0,2,4,7,0,328
9,SOLEDAD DE GRACIANO SANCHEZ,1247,CONTIGUA 1,167,107,17,1,2,4,0,0,3,16,0,317
9,SOLEDAD DE GRACIANO SANCHEZ,1248,BASICA,206,90,15,0,3,4,2,5,21,5,0,351
9,SOLEDAD DE GRACIANO SANCHEZ,1248,CONTIGUA 1,191,97,35,3,9,7,0,7,0,5,0,354
9,SOLEDAD DE GRACIANO SANCHEZ,1248,CONTIGUA 2,182,102,21,0,7,1,1,9,0,6,0,329
9,SOLEDAD DE GRACIANO SANCHEZ,1249,BASICA,194,108,10,0,9,0,0,4,17,7,0,349
9,SOLEDAD DE GRACIANO SANCHEZ,1249,CONTIGUA 1,185,102,10,0,8,4,0,1,14,12,0,336
9,SOLEDAD DE GRACIANO SANCHEZ,1250,BASICA,167,140,36,0,6,4,0,2,4,4,0,363
9,SOLEDAD DE GRACIANO SANCHEZ,1250,CONTIGUA 1,146,180,22,1,9,1,0,2,6,2,0,369
9,SOLEDAD DE GRACIANO SANCHEZ,1251,BASICA,226,121,11,0,7,2,0,5,9,6,0,387
9,SOLEDAD DE GRACIANO SANCHEZ,1251,CONTIGUA 1,140,154,22,0,21,6,0,0,19,10,0,372
9,SOLEDAD DE GRACIANO SANCHEZ,1252,BASICA,158,88,4,0,9,2,0,8,8,5,0,282
9,SOLEDAD DE GRACIANO SANCHEZ,1252,CONTIGUA 1,128,90,7,0,5,2,0,1,7,12,0,252
9,SOLEDAD DE GRACIANO SANCHEZ,1253,BASICA,179,92,31,0,2,6,0,7,5,9,0,331
9,SOLEDAD DE GRACIANO SANCHEZ,1253,CONTIGUA 1,168,120,14,0,2,5,0,12,2,0,0,323
9,SOLEDAD DE GRACIANO SANCHEZ,1253,CONTIGUA 2,175,100,20,0,5,0,1,15,3,5,0,324
9,SOLEDAD DE GRACIANO SANCHEZ,1254,BASICA,196,102,18,1,2,3,0,1,11,4,0,338
9,SOLEDAD DE GRACIANO SANCHEZ,1254,CONTIGUA 1,201,134,13,0,4,7,1,3,9,8,0,380
9,SOLEDAD DE GRACIANO SANCHEZ,1255,BASICA,137,118,15,0,3,5,0,2,24,11,0,315
9,SOLEDAD DE GRACIANO SANCHEZ,1255,CONTIGUA 1,137,106,3,0,3,7,0,0,12,4,0,272
9,SOLEDAD DE GRACIANO SANCHEZ,1256,BASICA,228,119,31,1,4,16,0,1,6,6,1,413
9,SOLEDAD DE GRACIANO SANCHEZ,1256,CONTIGUA 1,245,138,33,1,5,8,0,1,0,12,0,443
9,SOLEDAD DE GRACIANO SANCHEZ,1257,BASICA,160,99,30,1,3,5,0,1,1,7,0,307
9,SOLEDAD DE GRACIANO SANCHEZ,1257,CONTIGUA 1,152,105,26,3,4,5,0,0,5,12,4,316
9,SOLEDAD DE GRACIANO SANCHEZ,1258,BASICA,208,109,27,0,7,11,1,6,1,7,0,377
9,SOLEDAD DE GRACIANO SANCHEZ,1258,CONTIGUA 1,184,122,10,1,0,17,0,2,3,0,0,339
9,SOLEDAD DE GRACIANO SANCHEZ,1259,BASICA,128,101,23,0,2,8,2,0,6,4,0,274
9,SOLEDAD DE GRACIANO SANCHEZ,1259,CONTIGUA 1,140,105,24,0,7,8,0,3,9,3,0,299
9,SOLEDAD DE GRACIANO SANCHEZ,1260,BASICA,214,134,20,1,3,7,0,1,3,11,0,394
9,SOLEDAD DE GRACIANO SANCHEZ,1260,CONTIGUA 1,178,141,23,3,3,11,0,1,2,8,0,370
9,SOLEDAD DE GRACIANO SANCHEZ,1261,BASICA,242,135,31,2,7,11,0,0,7,4,0,439
9,SOLEDAD DE GRACIANO SANCHEZ,1261,CONTIGUA 1,265,144,26,0,2,8,1,2,5,5,1,459
9,SOLEDAD DE GRACIANO SANCHEZ,1262,BASICA,153,142,16,2,4,5,2,1,4,4,0,333
9,SOLEDAD DE GRACIANO SANCHEZ,1263,BASICA,140,90,26,0,7,10,1,5,6,12,0,297
9,SOLEDAD DE GRACIANO SANCHEZ,1264,BASICA,209,163,28,0,2,8,0,0,11,3,0,424
9,SOLEDAD DE GRACIANO SANCHEZ,1265,BASICA,179,100,14,0,7,6,0,8,7,22,0,343
9,SOLEDAD DE GRACIANO SANCHEZ,1266,BASICA,208,133,24,0,2,5,0,4,0,3,0,379
9,SOLEDAD DE GRACIANO SANCHEZ,1267,BASICA,103,95,17,1,3,5,1,0,1,6,0,232
9,SOLEDAD DE GRACIANO SANCHEZ,1267,CONTIGUA 1,108,106,13,0,5,7,0,4,8,6,0,257
9,SOLEDAD DE GRACIANO SANCHEZ,1268,BASICA,123,89,15,0,5,4,0,1,0,14,0,251
9,SOLEDAD DE GRACIANO SANCHEZ,1268,CONTIGUA 1,120,96,18,0,0,7,0,0,0,11,0,252
9,SOLEDAD DE GRACIANO SANCHEZ,1269,BASICA,125,120,21,0,2,9,0,0,3,2,0,282
9,SOLEDAD DE GRACIANO SANCHEZ,1270,BASICA,104,85,17,1,2,2,0,2,3,2,0,218
9,SOLEDAD DE GRACIANO SANCHEZ,1271,BASICA,216,112,31,0,1,11,0,1,10,9,0,391
9,SOLEDAD DE GRACIANO SANCHEZ,1271,CONTIGUA 1,183,148,38,0,5,9,0,2,0,11,0,396
9,SOLEDAD DE GRACIANO SANCHEZ,1272,BASICA,206,110,19,1,4,8,0,1,3,10,0,362
9,SOLEDAD DE GRACIANO SANCHEZ,1272,CONTIGUA 1,196,120,28,0,10,6,0,1,5,0,0,366
9,SOLEDAD DE GRACIANO SANCHEZ,1273,BASICA,117,85,15,0,4,13,1,0,5,3,0,243
9,SOLEDAD DE GRACIANO SANCHEZ,1273,CONTIGUA 1,106,71,24,0,3,5,0,3,5,11,0,228
9,SOLEDAD DE GRACIANO SANCHEZ,1274,BASICA,159,139,27,1,1,9,0,2,1,7,2,348
9,SOLEDAD DE GRACIANO SANCHEZ,1274,CONTIGUA 1,151,131,26,1,5,14,0,1,1,7,0,337
9,SOLEDAD DE GRACIANO SANCHEZ,1274,CONTIGUA 2,148,138,33,2,7,5,0,2,0,8,0,343
9,SOLEDAD DE GRACIANO SANCHEZ,1275,BASICA,175,113,15,2,9,4,1,0,5,5,0,329
9,SOLEDAD DE GRACIANO SANCHEZ,1275,CONTIGUA 1,188,102,14,2,10,7,0,2,2,9,0,336
9,SOLEDAD DE GRACIANO SANCHEZ,1275,CONTIGUA 2,184,107,10,3,13,2,0,3,2,8,0,332
9,SOLEDAD DE GRACIANO SANCHEZ,1276,BASICA,154,119,26,3,5,7,0,2,7,4,0,327
9,SOLEDAD DE GRACIANO SANCHEZ,1276,CONTIGUA 1,190,84,27,0,1,7,1,3,0,3,0,316
9,SOLEDAD DE GRACIANO SANCHEZ,1276,CONTIGUA 2,150,121,16,0,3,6,2,0,4,3,0,305
9,SOLEDAD DE GRACIANO SANCHEZ,1277,BASICA,71,43,15,0,2,10,0,3,1,3,0,148
9,SOLEDAD DE GRACIANO SANCHEZ,1278,BASICA,149,93,16,3,7,11,1,1,4,2,0,287
9,SOLEDAD DE GRACIANO SANCHEZ,1278,CONTIGUA 1,179,92,28,3,2,8,0,2,10,3,0,327
9,SOLEDAD DE GRACIANO SANCHEZ,1278,CONTIGUA 2,147,101,35,2,3,7,0,2,5,11,0,313
9,SOLEDAD DE GRACIANO SANCHEZ,1279,BASICA,176,93,22,1,4,9,1,1,1,5,0,313
9,SOLEDAD DE GRACIANO SANCHEZ,1279,CONTIGUA 1,148,90,27,2,3,7,0,1,5,0,0,283
9,SOLEDAD DE GRACIANO SANCHEZ,1280,BASICA,196,133,19,1,12,15,1,1,12,7,0,397
9,SOLEDAD DE GRACIANO SANCHEZ,1280,CONTIGUA 1,246,139,15,1,8,7,1,1,15,7,0,440
9,SOLEDAD DE GRACIANO SANCHEZ,1281,BASICA,103,95,11,0,12,9,0,1,3,5,0,239
9,SOLEDAD DE GRACIANO SANCHEZ,1281,CONTIGUA 1,89,100,15,1,4,7,0,3,10,11,0,240
9,SOLEDAD DE GRACIANO SANCHEZ,1282,BASICA,246,170,27,1,3,7,0,0,6,0,0,460
9,SOLEDAD DE GRACIANO SANCHEZ,1282,CONTIGUA 1,258,149,27,3,3,4,0,0,4,3,0,451
9,SOLEDAD DE GRACIANO SANCHEZ,1283,BASICA,157,114,22,3,3,12,0,1,4,5,0,321
9,SOLEDAD DE GRACIANO SANCHEZ,1283,CONTIGUA 1,166,105,29,5,2,15,0,1,2,4,0,329
9,SOLEDAD DE GRACIANO SANCHEZ,1283,CONTIGUA 2,181,109,20,0,5,3,0,1,11,4,0,334
9,SOLEDAD DE GRACIANO SANCHEZ,1284,BASICA,105,97,19,8,4,7,0,0,4,3,0,247
9,SOLEDAD DE GRACIANO SANCHEZ,1284,CONTIGUA 1,116,101,19,3,2,5,1,5,2,2,2,258
9,SOLEDAD DE GRACIANO SANCHEZ,1285,BASICA,189,130,18,1,2,9,0,2,3,10,0,364
9,SOLEDAD DE GRACIANO SANCHEZ,1285,CONTIGUA 1,172,142,35,1,6,9,0,4,12,12,0,393
9,SOLEDAD DE GRACIANO SANCHEZ,1286,BASICA,247,120,36,2,3,14,0,1,7,10,0,440
9,SOLEDAD DE GRACIANO SANCHEZ,1286,CONTIGUA 1,243,123,43,1,2,6,1,1,8,18,0,446
9,SOLEDAD DE GRACIANO SANCHEZ,1287,BASICA,168,100,13,4,5,5,0,3,5,0,1,304
9,SOLEDAD DE GRACIANO SANCHEZ,1287,CONTIGUA 1,156,102,17,0,1,8,0,0,7,10,0,301
9,SOLEDAD DE GRACIANO SANCHEZ,1287,CONTIGUA 2,161,101,17,2,5,1,0,0,5,2,0,294
9,SOLEDAD DE GRACIANO SANCHEZ,1288,BASICA,152,94,34,0,2,5,0,1,3,10,0,301
9,SOLEDAD DE GRACIANO SANCHEZ,1289,BASICA,148,120,25,0,5,10,0,1,0,0,0,309
9,SOLEDAD DE GRACIANO SANCHEZ,1290,BASICA,149,124,18,1,2,6,1,2,5,7,0,315
9,SOLEDAD DE GRACIANO SANCHEZ,1290,CONTIGUA 1,162,123,17,3,5,8,0,1,2,2,0,323
9,SOLEDAD DE GRACIANO SANCHEZ,1291,BASICA,174,136,37,3,6,9,0,0,5,5,0,375
9,SOLEDAD DE GRACIANO SANCHEZ,1291,CONTIGUA 1,190,146,24,2,3,6,0,0,8,6,0,385
9,SOLEDAD DE GRACIANO SANCHEZ,1291,CONTIGUA 2,199,125,29,3,4,8,0,2,6,0,0,376
9,SOLEDAD DE GRACIANO SANCHEZ,1292,BASICA,166,124,25,0,8,14,1,0,2,4,0,344
9,SOLEDAD DE GRACIANO SANCHEZ,1292,CONTIGUA 1,200,123,12,0,7,5,0,0,5,5,0,357
9,SOLEDAD DE GRACIANO SANCHEZ,1292,CONTIGUA 2,154,126,34,0,5,21,1,0,7,5,0,353
9,SOLEDAD DE GRACIANO SANCHEZ,1293,BASICA,227,148,41,0,6,8,0,1,6,5,0,442
9,SOLEDAD DE GRACIANO SANCHEZ,1293,CONTIGUA 1,208,141,46,7,3,17,3,0,9,6,1,441
9,SOLEDAD DE GRACIANO SANCHEZ,1293,CONTIGUA 2,193,145,45,2,6,10,0,1,13,2,0,417
9,SOLEDAD DE GRACIANO SANCHEZ,1294,BASICA,206,96,30,3,2,16,3,1,5,7,0,369
9,SOLEDAD DE GRACIANO SANCHEZ,1294,CONTIGUA 1,204,78,31,0,3,11,0,1,2,10,0,340
9,SOLEDAD DE GRACIANO SANCHEZ,1294,CONTIGUA 2,184,138,42,0,8,9,0,1,0,5,0,387
9,SOLEDAD DE GRACIANO SANCHEZ,1295,BASICA,176,120,32,1,6,16,0,0,8,6,0,365
9,SOLEDAD DE GRACIANO SANCHEZ,1295,CONTIGUA 1,160,101,28,0,8,9,1,1,11,6,0,325
9,SOLEDAD DE GRACIANO SANCHEZ,1296,BASICA,142,127,42,0,3,6,1,1,4,4,0,330
9,SOLEDAD DE GRACIANO SANCHEZ,1296,CONTIGUA 1,174,130,64,2,2,13,0,1,6,9,0,401
9,SOLEDAD DE GRACIANO SANCHEZ,1297,BASICA,206,139,46,3,5,18,1,0,0,0,0,418
9,SOLEDAD DE GRACIANO SANCHEZ,1297,CONTIGUA 1,209,135,41,2,6,13,0,1,17,3,0,427
9,SOLEDAD DE GRACIANO SANCHEZ,1298,BASICA,120,143,32,2,5,12,0,3,40,7,0,364
9,SOLEDAD DE GRACIANO SANCHEZ,1298,CONTIGUA 1,138,123,42,3,2,12,2,0,27,6,0,355
9,SOLEDAD DE GRACIANO SANCHEZ,1299,BASICA,135,96,25,8,1,6,3,6,9,12,3,304
9,SOLEDAD DE GRACIANO SANCHEZ,1299,CONTIGUA 1,113,108,18,15,2,8,1,2,5,19,0,291
9,SOLEDAD DE GRACIANO SANCHEZ,1299,CONTIGUA 2,141,82,23,13,4,6,1,0,9,11,0,290
9,SOLEDAD DE GRACIANO SANCHEZ,1300,BASICA,173,141,29,8,5,11,0,1,8,9,0,385
9,SOLEDAD DE GRACIANO SANCHEZ,1300,CONTIGUA 1,155,134,29,6,5,12,1,0,16,20,0,378
9,SOLEDAD DE GRACIANO SANCHEZ,1301,BASICA,148,116,38,6,5,12,0,1,7,11,0,344
9,SOLEDAD DE GRACIANO SANCHEZ,1301,CONTIGUA 1,150,106,27,10,3,5,0,2,0,0,0,303
9,SOLEDAD DE GRACIANO SANCHEZ,1302,BASICA,101,90,37,7,7,6,0,2,2,5,0,257
9,SOLEDAD DE GRACIANO SANCHEZ,1302,CONTIGUA 1,120,77,26,1,3,8,0,0,0,6,0,241
9,SOLEDAD DE GRACIANO SANCHEZ,1303,BASICA,184,92,27,0,2,12,0,3,3,10,0,333
9,SOLEDAD DE GRACIANO SANCHEZ,1304,BASICA,180,119,42,0,2,15,1,3,6,4,1,373
9,SOLEDAD DE GRACIANO SANCHEZ,1304,CONTIGUA 1,187,149,43,1,9,12,0,0,10,8,0,419
9,SOLEDAD DE GRACIANO SANCHEZ,1304,CONTIGUA 2,182,132,32,0,5,7,1,0,5,5,0,369
9,SOLEDAD DE GRACIANO SANCHEZ,1304,CONTIGUA 3,159,134,34,1,7,15,1,2,4,3,0,360
9,SOLEDAD DE GRACIANO SANCHEZ,1305,BASICA,147,110,53,1,2,6,1,0,0,6,0,326
9,SOLEDAD DE GRACIANO SANCHEZ,1305,CONTIGUA 1,133,117,39,1,5,15,1,1,4,8,0,324
9,SOLEDAD DE GRACIANO SANCHEZ,1306,BASICA,117,96,29,2,1,1,1,0,4,7,0,258
9,SOLEDAD DE GRACIANO SANCHEZ,1306,CONTIGUA 1,105,98,22,3,1,6,0,0,3,7,0,245
9,SOLEDAD DE GRACIANO SANCHEZ,1307,BASICA,118,112,7,1,2,12,0,0,2,8,0,262
9,SOLEDAD DE GRACIANO SANCHEZ,1308,BASICA,143,85,20,2,11,7,0,0,4,4,0,276
9,SOLEDAD DE GRACIANO SANCHEZ,1309,BASICA,93,94,0,0,0,0,0,0,0,2,0,189
9,SOLEDAD DE GRACIANO SANCHEZ,1310,BASICA,136,217,19,0,1,0,0,0,0,0,0,373
9,SOLEDAD DE GRACIANO SANCHEZ,1311,BASICA,142,91,3,0,1,2,0,0,0,6,0,245
9,SOLEDAD DE GRACIANO SANCHEZ,1312,BASICA,103,122,8,2,0,2,0,1,1,10,0,249
9,SOLEDAD DE GRACIANO SANCHEZ,1312,CONTIGUA 1,128,110,18,0,1,1,1,1,0,11,0,271
9,SOLEDAD DE GRACIANO SANCHEZ,1313,BASICA,149,139,4,0,1,7,2,8,0,8,0,318
9,SOLEDAD DE GRACIANO SANCHEZ,1314,BASICA,177,140,8,1,3,2,0,1,3,8,0,343
9,SOLEDAD DE GRACIANO SANCHEZ,1314,CONTIGUA 1,185,176,6,0,1,4,0,2,1,14,0,389
9,SOLEDAD DE GRACIANO SANCHEZ,1315,BASICA,93,39,14,0,2,1,0,1,0,8,0,158
9,SOLEDAD DE GRACIANO SANCHEZ,1316,BASICA,134,101,4,2,1,2,1,0,2,5,0,252
9,SOLEDAD DE GRACIANO SANCHEZ,1316,CONTIGUA 1,121,88,2,0,2,4,0,0,2,5,0,224
9,SOLEDAD DE GRACIANO SANCHEZ,1317,BASICA,103,118,14,1,0,4,0,0,0,5,1,246
9,SOLEDAD DE GRACIANO SANCHEZ,1318,BASICA,161,67,12,1,5,3,1,1,10,9,0,270
9,SOLEDAD DE GRACIANO SANCHEZ,1318,CONTIGUA 1,136,98,14,0,11,6,0,4,6,7,0,282
,,,,,,,,,,,,,,,
11,TAMASOPO,1319,BASICA,0,117,240,0,0,0,0,0,0,4,0,361
11,TAMASOPO,1319,CONTIGUA 1,0,157,211,0,0,0,0,0,0,0,0,368
11,TAMASOPO,1320,BASICA,0,204,271,0,0,0,0,0,0,9,0,484
11,TAMASOPO,1321,BASICA,0,135,318,0,0,0,0,0,0,2,0,455
11,TAMASOPO,1322,BASICA,0,113,116,0,0,0,0,0,0,0,0,229
11,TAMASOPO,1323,BASICA,0,158,173,0,0,0,0,0,0,5,0,336
11,TAMASOPO,1324,BASICA,0,216,134,0,0,0,0,0,0,3,0,353
11,TAMASOPO,1324,CONTIGUA 1,0,197,155,0,0,0,0,0,0,5,0,357
11,TAMASOPO,1325,BASICA,0,94,199,0,0,0,0,0,0,3,0,296
11,TAMASOPO,1326,BASICA,0,302,190,0,0,0,0,0,0,0,0,492
11,TAMASOPO,1326,CONTIGUA 1,0,276,140,0,0,0,0,0,0,3,0,419
11,TAMASOPO,1327,BASICA,0,209,194,0,0,0,0,0,0,3,0,406
11,TAMASOPO,1327,CONTIGUA 1,0,194,199,0,0,0,0,0,0,4,0,397
11,TAMASOPO,1328,BASICA,0,104,240,0,0,0,0,0,0,1,0,345
11,TAMASOPO,1328,CONTIGUA 1,0,114,195,0,0,0,0,0,0,2,0,311
11,TAMASOPO,1329,BASICA,0,79,157,0,0,0,0,0,0,5,0,241
11,TAMASOPO,1329,CONTIGUA 1,0,78,169,0,0,0,0,0,0,4,0,251
11,TAMASOPO,1330,BASICA,0,137,199,0,0,0,0,0,0,6,0,342
11,TAMASOPO,1330,CONTIGUA 1,0,177,202,0,0,0,0,0,0,5,0,384
11,TAMASOPO,1331,BASICA,0,209,187,0,0,0,0,0,0,6,0,402
11,TAMASOPO,1332,BASICA,0,219,263,0,0,0,0,0,0,6,0,488
11,TAMASOPO,1333,BASICA,0,145,173,0,0,0,0,0,0,6,0,324
11,TAMASOPO,1333,CONTIGUA 1,0,125,171,0,0,0,0,0,0,7,0,303
11,TAMASOPO,1334,BASICA,0,145,218,0,0,0,0,0,0,3,0,366
11,TAMASOPO,1335,BASICA,0,107,202,0,0,0,0,0,0,6,0,315
11,TAMASOPO,1335,CONTIGUA 1,0,131,155,0,0,0,0,0,0,6,0,292
,,,,,,,,,,,,,,,
15,TAMAZUNCHALE,1336,BASICA,164,178,0,1,0,0,0,0,14,2,0,359
15,TAMAZUNCHALE,1336,CONTIGUA 1,149,178,0,0,0,0,0,0,10,16,0,353
15,TAMAZUNCHALE,1337,BASICA,85,85,0,0,0,0,0,0,10,15,0,195
15,TAMAZUNCHALE,1338,BASICA,99,147,0,4,0,0,0,0,12,3,0,265
15,TAMAZUNCHALE,1339,BASICA,133,161,0,1,0,0,0,0,20,7,0,322
15,TAMAZUNCHALE,1339,CONTIGUA 1,140,164,0,3,0,0,0,0,13,9,5,334
15,TAMAZUNCHALE,1340,BASICA,142,165,0,1,0,0,0,0,13,17,0,338
15,TAMAZUNCHALE,1341,BASICA,92,146,0,0,0,0,0,0,29,6,0,273
15,TAMAZUNCHALE,1341,CONTIGUA 1,98,159,0,1,0,0,0,0,15,10,0,283
15,TAMAZUNCHALE,1341,CONTIGUA 2,0,0,0,0,0,0,0,0,0,0,0,0
15,TAMAZUNCHALE,1342,BASICA,98,145,0,4,0,0,0,0,10,0,0,257
15,TAMAZUNCHALE,1342,CONTIGUA 1,102,151,0,1,0,0,0,0,15,8,0,277
15,TAMAZUNCHALE,1343,BASICA,85,201,0,0,0,0,0,0,11,9,0,306
15,TAMAZUNCHALE,1343,CONTIGUA 1,99,219,0,2,0,0,0,0,7,0,0,327
15,TAMAZUNCHALE,1344,BASICA,91,142,0,2,0,0,0,0,19,16,0,270
15,TAMAZUNCHALE,1344,CONTIGUA 1,113,158,0,1,0,0,0,0,17,5,0,294
15,TAMAZUNCHALE,1345,BASICA,144,151,0,0,0,0,0,0,34,29,0,358
15,TAMAZUNCHALE,1345,CONTIGUA 1,166,145,0,1,0,0,0,0,34,21,0,367
15,TAMAZUNCHALE,1346,BASICA,120,163,0,1,0,0,0,0,18,11,0,313
15,TAMAZUNCHALE,1346,CONTIGUA 1,137,157,0,3,0,0,0,0,17,12,0,326
15,TAMAZUNCHALE,1347,BASICA,169,183,0,0,0,0,0,0,32,27,0,411
15,TAMAZUNCHALE,1347,CONTIGUA 1,150,182,0,3,0,0,0,0,37,20,0,392
15,TAMAZUNCHALE,1348,BASICA,124,217,0,21,0,0,0,0,38,33,0,433
15,TAMAZUNCHALE,1348,CONTIGUA 1,124,199,0,20,0,0,0,0,38,10,0,391
,,,,,,,,,,,,,,,
15,MATLAPA,1349,BASICA,8,112,98,0,0,0,0,0,13,14,0,245
15,MATLAPA,1349,CONTIGUA 1,5,113,89,2,1,0,0,0,14,15,0,239
15,MATLAPA,1350,BASICA,9,254,105,1,1,1,1,3,0,44,0,419
15,MATLAPA,1351,BASICA,29,220,109,2,1,1,1,1,85,27,0,476
15,MATLAPA,1352,BASICA,32,146,52,0,0,0,0,0,120,31,0,381
15,MATLAPA,1353,BASICA,68,156,34,0,0,0,2,0,37,31,0,328
15,MATLAPA,1353,CONTIGUA 1,81,143,14,2,1,0,0,0,43,25,0,309
15,MATLAPA,1354,BASICA,4,35,15,0,0,0,0,0,17,19,0,90
15,MATLAPA,1355,BASICA,9,206,165,0,0,3,2,0,2,9,0,396
15,MATLAPA,1355,CONTIGUA 1,17,175,195,0,1,0,0,0,4,19,0,411
15,MATLAPA,1356,BASICA,10,126,164,2,1,2,0,0,5,5,1,316
15,MATLAPA,1356,CONTIGUA 1,4,148,145,0,0,0,0,0,3,10,0,310
15,MATLAPA,1357,BASICA,11,199,20,0,0,0,0,0,28,0,0,258
15,MATLAPA,1358,BASICA,45,222,33,0,0,0,0,0,81,25,0,406
15,MATLAPA,1358,CONTIGUA 1,40,233,27,1,0,0,0,0,89,17,6,413
15,MATLAPA,1359,BASICA,7,180,64,0,0,0,0,0,23,30,0,304
15,MATLAPA,1359,CONTIGUA 1,7,187,70,0,0,0,0,0,49,0,0,313
15,MATLAPA,1360,BASICA,4,145,68,2,0,2,1,1,1,16,0,240
15,MATLAPA,1361,BASICA,7,78,35,0,0,0,0,0,34,0,0,154
15,MATLAPA,1362,BASICA,6,132,66,0,0,1,0,0,0,0,0,205
15,MATLAPA,1362,CONTIGUA 1,5,124,68,1,3,1,0,0,8,13,0,223
15,MATLAPA,1363,BASICA,56,248,19,3,0,2,1,0,5,6,0,340
15,MATLAPA,1363,CONTIGUA 1,33,214,28,1,1,1,1,0,6,0,0,285
15,MATLAPA,1364,BASICA,9,157,59,1,1,0,1,4,69,36,0,337
15,MATLAPA,1364,CONTIGUA 1,4,134,57,0,0,0,1,1,0,56,0,253
15,MATLAPA,1366,BASICA,16,192,61,0,0,0,0,0,115,30,0,414
,,,,,,,,,,,,,,,
15,TAMAZUNCHALE,1365,BASICA,22,98,0,0,0,0,0,0,30,13,0,163
15,TAMAZUNCHALE,1367,BASICA,42,232,0,1,0,0,0,0,142,33,0,450
15,TAMAZUNCHALE,1368,BASICA,76,180,0,1,0,0,0,0,105,43,0,405
15,TAMAZUNCHALE,1369,BASICA,31,174,0,1,0,0,0,0,1,0,0,207
15,TAMAZUNCHALE,1369,CONTIGUA 1,27,175,0,1,0,0,0,0,5,18,0,226
15,TAMAZUNCHALE,1370,BASICA,37,100,0,1,0,0,0,0,2,21,0,161
15,TAMAZUNCHALE,1371,BASICA,94,219,0,1,0,0,0,0,79,32,0,425
15,TAMAZUNCHALE,1372,BASICA,69,114,0,0,0,0,0,0,63,32,0,278
15,TAMAZUNCHALE,1373,BASICA,19,99,0,0,0,0,0,0,0,24,0,142
15,TAMAZUNCHALE,1373,CONTIGUA 1,23,109,0,2,0,0,0,0,0,18,0,152
15,TAMAZUNCHALE,1374,BASICA,40,72,0,1,0,0,0,0,19,15,0,147
15,TAMAZUNCHALE,1375,BASICA,113,147,0,0,0,0,0,0,36,17,0,313
15,TAMAZUNCHALE,1376,BASICA,55,127,0,1,0,0,0,0,10,7,0,200
15,TAMAZUNCHALE,1376,CONTIGUA 1,57,130,0,0,0,0,0,0,10,9,0,206
15,TAMAZUNCHALE,1377,BASICA,80,121,0,0,0,0,0,0,93,44,0,338
15,TAMAZUNCHALE,1378,BASICA,120,140,0,0,0,0,0,0,36,26,0,322
15,TAMAZUNCHALE,1379,BASICA,73,53,0,0,0,0,0,0,1,3,0,130
15,TAMAZUNCHALE,1380,BASICA,55,112,0,0,0,0,0,0,67,18,0,252
15,TAMAZUNCHALE,1380,CONTIGUA 1,63,114,0,0,0,0,0,0,72,15,0,264
15,TAMAZUNCHALE,1381,BASICA,24,76,0,1,0,0,0,0,64,17,0,182
15,TAMAZUNCHALE,1382,BASICA,90,220,0,0,0,0,0,0,13,18,0,341
15,TAMAZUNCHALE,1383,BASICA,26,137,0,0,0,0,0,0,39,16,0,218
15,TAMAZUNCHALE,1383,CONTIGUA 1,36,135,0,2,0,0,0,0,40,18,0,231
15,TAMAZUNCHALE,1384,BASICA,84,97,0,1,0,0,0,0,59,13,0,254
15,TAMAZUNCHALE,1385,BASICA,37,111,0,0,0,0,0,0,63,63,0,274
15,TAMAZUNCHALE,1385,CONTIGUA 1,24,123,0,0,0,0,0,0,68,18,0,233
15,TAMAZUNCHALE,1386,BASICA,26,127,0,1,0,0,0,0,39,15,0,208
15,TAMAZUNCHALE,1386,CONTIGUA 1,22,123,0,0,0,0,0,0,35,19,0,199
15,TAMAZUNCHALE,1386,CONTIGUA 2,0,0,0,0,0,0,0,0,0,0,0,0
15,TAMAZUNCHALE,1387,BASICA,49,134,0,6,0,0,0,0,28,20,0,237
15,TAMAZUNCHALE,1388,BASICA,69,134,0,6,0,0,0,0,28,20,0,257
15,TAMAZUNCHALE,1388,CONTIGUA 1,0,0,0,0,0,0,0,0,0,0,0,0
15,TAMAZUNCHALE,1388,CONTIGUA 2,28,56,0,0,0,0,0,0,128,0,0,212
15,TAMAZUNCHALE,1389,BASICA,43,147,0,0,0,0,0,0,0,43,0,233
15,TAMAZUNCHALE,1390,BASICA,31,64,0,0,0,0,0,0,118,36,0,249
15,TAMAZUNCHALE,1390,CONTIGUA 1,30,69,0,0,0,0,0,0,112,19,0,230
15,TAMAZUNCHALE,1391,BASICA,31,103,0,2,0,0,0,0,55,35,0,226
15,TAMAZUNCHALE,1391,CONTIGUA 1,28,114,0,3,0,0,0,0,53,25,0,223
15,TAMAZUNCHALE,1392,BASICA,70,103,0,1,0,0,0,0,37,27,0,238
15,TAMAZUNCHALE,1392,CONTIGUA 1,66,117,0,0,0,0,0,0,27,40,0,250
15,TAMAZUNCHALE,1393,BASICA,48,149,0,3,0,0,0,0,128,23,0,351
