CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PAN_PRD,PRI_PVEM,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND5,CAND_IND6,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
5,6,COLIMA,14,,8,MANZANILLO,251,C,1,0,C01,51,39,2,78,8,15,7,156,2,1,7,2,1,0,1,,46,416,0,6,422,634,Acta de Casilla,,,
5,6,COLIMA,14,,8,MANZANILLO,251,C,2,0,C02,62,35,4,70,8,11,5,111,4,0,3,5,1,0,2,,48,369,0,22,391,634,Acta de Casilla,,,
5,6,COLIMA,14,,8,MANZANILLO,251,C,3,0,C03,33,37,3,77,9,20,5,145,3,0,5,5,2,0,0,,58,402,0,11,413,634,Acta de Casilla,,,
5,6,COLIMA,14,,8,MANZANILLO,251,C,4,0,C04,49,32,4,86,11,16,11,137,6,1,7,7,2,0,0,,49,418,0,7,425,634,Acta de Casilla,,,
5,6,COLIMA,14,,8,MANZANILLO,251,C,5,0,C05,45,34,4,87,7,17,4,139,2,1,1,0,2,0,1,,50,394,0,7,401,633,Acta de Casilla,,,
5,6,COLIMA,14,,8,MANZANILLO,252,B,1,0,B,38,30,2,56,5,17,6,103,5,0,5,4,2,0,1,,49,323,0,9,332,524,Acta de Casilla,,,
5,6,COLIMA,14,,8,MANZANILLO,252,C,1,0,C01,27,34,1,65,5,17,9,88,3,0,3,1,2,0,1,,65,321,0,10,331,524,Acta de Casilla,,,
5,6,COLIMA,14,,8,MANZANILLO,252,C,2,0,C02,30,30,6,44,8,25,6,108,5,1,7,3,1,0,0,,55,329,0,7,336,523,Acta de Casilla,,,
5,6,COLIMA,14,,8,MANZANILLO,253,B,1,0,B,60,43,3,67,9,37,6,120,4,0,2,4,3,0,3,,69,430,0,12,442,693,Acta de Casilla,,,
5,6,COLIMA,14,,8,MANZANILLO,253,C,1,0,C01,62,46,4,82,13,22,5,115,10,0,6,2,1,0,3,,65,436,0,16,452,692,Acta de Casilla,,,
5,6,COLIMA,14,,8,MANZANILLO,254,B,1,0,B,68,55,1,60,7,20,6,72,2,1,6,4,1,0,1,,42,346,0,9,355,564,Acta de Casilla,,,
5,6,COLIMA,14,,8,MANZANILLO,255,B,1,0,B,32,42,2,48,2,22,7,60,4,0,1,5,0,1,0,,30,256,0,4,260,382,Acta de Casilla,,,
5,6,COLIMA,14,,8,MANZANILLO,256,B,1,0,B,38,33,0,36,5,10,6,47,4,1,2,2,0,0,0,,24,208,0,12,220,394,Acta de Casilla,,,
5,6,COLIMA,14,,8,MANZANILLO,256,C,1,0,C01,39,30,2,39,4,13,6,58,3,3,2,4,0,0,2,,21,226,0,6,232,393,Acta de Casilla,,,
5,6,COLIMA,14,,8,MANZANILLO,257,B,1,0,B,38,27,2,69,8,22,3,108,3,0,11,5,2,0,1,,40,339,0,10,349,564,Acta de Casilla,,,
5,6,COLIMA,14,,8,MANZANILLO,257,C,1,0,C01,42,29,0,68,5,16,6,118,3,1,2,6,2,0,0,,44,342,0,15,357,563,Acta Levantada en el Consejo,,,
5,6,COLIMA,13,,8,MANZANILLO,258,B,1,0,B,37,28,3,67,8,12,3,132,6,0,5,1,0,1,1,,67,371,0,13,384,676,Acta de Casilla,,,
5,6,COLIMA,13,,8,MANZANILLO,258,C,1,0,C01,44,46,8,75,3,11,7,141,6,1,3,4,0,0,2,,49,400,0,21,421,676,Acta Levantada en el Consejo,,,
5,6,COLIMA,13,,8,MANZANILLO,258,C,2,0,C02,54,31,3,78,8,14,3,137,3,0,7,7,1,0,0,,58,404,0,14,418,675,Acta de Casilla,,,
5,6,COLIMA,13,,8,MANZANILLO,258,C,3,0,C03,30,45,4,70,9,16,2,149,2,1,7,5,0,0,1,,44,385,0,14,399,675,Acta de Casilla,,,
5,6,COLIMA,13,,8,MANZANILLO,258,C,4,0,C04,58,40,0,73,8,13,0,123,1,0,6,5,0,0,2,,50,379,1,13,393,675,Acta de Casilla,,,
5,6,COLIMA,13,,8,MANZANILLO,259,B,1,0,B,22,34,1,82,11,8,4,126,6,1,9,4,0,0,0,,33,341,0,2,343,559,Acta de Casilla,,,
5,6,COLIMA,13,,8,MANZANILLO,259,C,1,0,C01,32,19,4,72,7,8,5,107,3,0,1,7,2,0,0,,42,309,0,17,326,558,Acta de Casilla,,,
5,6,COLIMA,13,,8,MANZANILLO,259,C,2,0,C02,23,21,6,84,9,11,1,90,5,0,5,5,3,0,0,,44,307,0,12,319,558,Acta de Casilla,,,
5,6,COLIMA,14,,8,MANZANILLO,260,B,1,0,B,40,30,3,66,14,17,1,125,4,0,5,9,2,0,0,,58,374,0,23,397,672,Acta de Casilla,,,
5,6,COLIMA,14,,8,MANZANILLO,260,C,1,0,C01,24,47,5,75,21,7,9,141,6,1,4,15,4,0,0,,44,403,0,27,430,672,Acta de Casilla,,,
5,6,COLIMA,14,,8,MANZANILLO,260,C,2,0,C02,34,28,8,90,7,10,6,127,8,0,4,5,3,0,0,,49,379,0,13,392,672,Acta de Casilla,,,
5,6,COLIMA,14,,8,MANZANILLO,260,C,3,0,C03,33,35,4,81,14,6,6,143,4,0,2,9,4,1,2,,53,397,0,16,413,671,Acta de Casilla,,,
5,6,COLIMA,9,,8,MANZANILLO,261,B,1,0,B,36,20,7,55,3,6,3,116,3,1,3,5,1,1,1,,57,318,0,24,342,573,Acta de Casilla,,,
5,6,COLIMA,9,,8,MANZANILLO,261,C,1,0,C01,31,22,4,65,15,9,2,100,1,0,4,6,2,0,0,,63,324,0,15,339,573,Acta de Casilla,,,
5,6,COLIMA,9,,8,MANZANILLO,261,C,2,0,C02,33,23,2,71,11,9,2,111,2,0,1,10,0,0,0,,50,325,0,21,346,573,Acta de Casilla,,,
5,6,COLIMA,13,,8,MANZANILLO,262,B,1,0,B,38,37,3,98,9,10,6,126,4,0,6,2,3,0,0,,74,416,0,5,421,696,Acta de Casilla,,,
5,6,COLIMA,13,,8,MANZANILLO,262,C,1,0,C01,35,39,0,71,9,9,3,173,2,0,6,8,0,0,2,,63,420,0,10,430,696,Acta de Casilla,,,
5,6,COLIMA,9,,8,MANZANILLO,263,B,1,0,B,30,27,4,48,7,10,4,126,2,2,4,4,1,0,1,,66,336,0,13,349,595,Acta de Casilla,,,
5,6,COLIMA,9,,8,MANZANILLO,263,C,1,0,C01,32,35,4,61,7,5,4,104,7,1,3,7,2,0,0,,61,333,0,5,338,595,Acta de Casilla,,,
5,6,COLIMA,9,,8,MANZANILLO,264,B,1,0,B,12,48,6,88,10,4,2,110,5,0,7,2,6,0,2,,30,332,0,13,345,595,Acta de Casilla,,,
5,6,COLIMA,9,,8,MANZANILLO,264,C,1,0,C01,23,34,9,59,9,6,1,129,1,1,1,7,0,0,3,,24,307,0,24,331,594,Acta de Casilla,,,
5,6,COLIMA,9,,8,MANZANILLO,264,C,2,0,C02,28,28,7,66,9,7,7,102,2,0,1,5,0,0,2,,40,304,0,13,317,594,Acta de Casilla,,,
5,6,COLIMA,9,,8,MANZANILLO,265,B,1,0,B,49,36,4,77,13,8,8,92,7,0,0,3,0,0,1,,42,340,0,17,357,506,Acta de Casilla,,,
5,6,COLIMA,9,,8,MANZANILLO,266,B,1,0,B,43,72,4,64,17,8,3,111,4,0,7,4,0,0,1,,22,360,0,17,377,649,Acta de Casilla,,,
5,6,COLIMA,9,,8,MANZANILLO,267,B,1,0,B,74,61,2,60,9,5,6,75,4,0,8,6,2,0,0,,25,337,0,17,354,589,Acta de Casilla,,,
5,6,COLIMA,9,,8,MANZANILLO,267,E,1,0,E01,28,64,5,128,15,8,4,76,4,1,8,0,3,0,2,,32,378,0,24,402,642,Acta de Casilla,,,
5,6,COLIMA,9,,8,MANZANILLO,267,E,2,0,E02,47,105,10,29,9,6,0,68,1,1,5,5,2,1,0,,5,294,0,26,320,477,Acta de Casilla,,,
5,6,COLIMA,13,,8,MANZANILLO,268,B,1,0,B,54,39,7,56,15,21,7,162,1,3,4,5,3,0,1,,36,414,0,9,423,626,Acta de Casilla,,,
5,6,COLIMA,13,,8,MANZANILLO,269,B,1,0,B,45,31,1,112,8,6,6,126,3,0,5,2,2,0,1,,30,378,0,20,398,597,Acta Levantada en el Consejo,,,
5,6,COLIMA,13,,8,MANZANILLO,269,C,1,0,C01,42,35,5,120,6,8,6,95,7,1,6,4,0,0,1,,23,359,0,22,381,597,Acta de Casilla,,,
5,6,COLIMA,13,,8,MANZANILLO,269,C,2,0,C02,47,30,9,102,6,11,1,104,4,2,4,8,3,0,2,,29,362,0,18,380,596,Acta de Casilla,,,
5,6,COLIMA,14,,9,MINATITLAN,270,B,1,0,B,19,204,5,9,100,31,21,132,4,2,9,9,4,2,1,,,552,0,14,566,748,Acta de Casilla,,,
5,6,COLIMA,14,,9,MINATITLAN,270,C,1,0,C01,16,218,2,14,109,47,26,100,2,1,16,10,2,0,2,,,565,0,10,575,748,Acta de Casilla,,,
5,6,COLIMA,14,,9,MINATITLAN,271,B,1,0,B,13,171,2,13,66,29,29,76,1,1,8,10,5,1,0,,,425,0,9,434,548,Acta de Casilla,,,
5,6,COLIMA,14,,9,MINATITLAN,271,C,1,0,C01,13,156,0,8,76,36,27,82,5,1,9,12,2,3,0,,,430,0,8,438,548,Acta Levantada en el Consejo,,,
5,6,COLIMA,14,,9,MINATITLAN,271,C,2,0,C02,18,189,1,11,60,28,26,85,2,0,8,7,0,0,0,,,435,0,12,447,547,Acta de Casilla,,,
5,6,COLIMA,14,,9,MINATITLAN,272,B,1,0,B,25,154,0,15,85,27,38,86,4,0,13,15,6,0,0,,,468,0,22,490,627,Acta Levantada en el Consejo,,,
5,6,COLIMA,14,,9,MINATITLAN,272,C,1,0,C01,23,163,4,22,99,35,28,97,0,0,7,14,4,0,2,,,498,0,24,522,626,Acta de Casilla,,,
5,6,COLIMA,14,,9,MINATITLAN,273,B,1,0,B,0,76,0,1,123,11,2,27,2,1,3,3,4,0,0,,,253,0,9,262,306,Acta de Casilla,,,
5,6,COLIMA,14,,9,MINATITLAN,273,E,1,0,E01,7,158,3,2,119,14,0,36,3,0,4,5,4,2,0,,,357,0,7,364,463,Acta Levantada en el Consejo,,,
5,6,COLIMA,14,,9,MINATITLAN,274,B,1,0,B,6,50,1,0,20,3,3,18,1,0,2,0,0,0,0,,,104,0,1,105,124,Acta de Casilla,,,
5,6,COLIMA,14,,9,MINATITLAN,274,E,1,0,E01,1,84,0,6,50,1,2,68,0,0,1,0,2,0,0,,,215,0,9,224,287,Acta de Casilla,,,
5,6,COLIMA,14,,9,MINATITLAN,275,B,1,0,B,28,273,4,11,69,71,10,88,5,0,11,8,6,3,0,,,587,0,8,595,749,Acta Levantada en el Consejo,,,
5,6,COLIMA,14,,9,MINATITLAN,275,E,1,0,E01,5,43,1,2,10,4,5,26,0,0,4,3,4,0,0,,,107,0,1,108,122,Acta de Casilla,,,
5,6,COLIMA,14,,9,MINATITLAN,276,B,1,0,B,7,104,2,19,71,38,2,57,6,0,10,11,4,0,1,,,332,0,15,347,402,Acta de Casilla,,,
5,6,COLIMA,14,,9,MINATITLAN,276,C,1,0,C01,5,116,3,14,78,50,2,47,2,0,5,7,4,1,0,,,334,0,9,343,402,Acta Levantada en el Consejo,,,
5,6,COLIMA,14,,9,MINATITLAN,276,E,1,0,E01,1,52,0,2,13,4,4,7,0,0,4,0,0,0,0,,,87,0,1,88,94,Acta de Casilla,,,
5,6,COLIMA,10,,10,TECOMAN,277,B,1,0,B,75,96,6,6,7,5,2,110,3,2,3,3,1,0,1,,,320,0,18,338,619,Acta de Casilla,,,
5,6,COLIMA,10,,10,TECOMAN,277,C,1,0,C01,65,77,8,9,10,3,6,119,0,2,3,2,1,0,2,,,307,1,12,320,619,Acta de Casilla,,,
5,6,COLIMA,10,,10,TECOMAN,277,C,2,0,C02,63,72,3,6,13,7,2,123,2,5,3,6,2,0,1,,,308,0,17,325,619,Acta de Casilla,,,
5,6,COLIMA,10,,10,TECOMAN,277,C,3,0,C03,76,72,6,11,10,10,7,106,1,2,10,5,1,0,2,,,319,0,15,334,619,Acta de Casilla,,,
5,6,COLIMA,10,,10,TECOMAN,277,C,4,0,C04,72,71,4,8,9,6,3,102,5,2,1,4,1,0,0,,,288,0,13,301,619,Acta de Casilla,,,
5,6,COLIMA,10,,10,TECOMAN,278,B,1,0,B,72,81,2,8,5,4,9,86,1,0,3,1,2,0,0,,,274,0,15,289,563,Acta de Casilla,,,
5,6,COLIMA,10,,10,TECOMAN,278,C,1,0,C01,71,70,5,7,16,6,12,119,1,1,5,0,4,2,2,,,321,0,10,331,562,Acta de Casilla,,,
5,6,COLIMA,10,,10,TECOMAN,279,B,1,0,B,79,63,2,5,11,9,12,129,5,1,1,3,3,0,2,,,325,0,8,333,550,Acta de Casilla,,,
5,6,COLIMA,10,,10,TECOMAN,280,B,1,0,B,78,82,4,4,9,10,1,129,1,0,4,9,0,0,1,,,332,0,16,348,649,Acta de Casilla,,,
5,6,COLIMA,10,,10,TECOMAN,280,C,1,0,C01,66,68,4,9,12,8,7,106,2,3,5,9,0,0,1,,,300,0,22,322,649,Acta de Casilla,,,
5,6,COLIMA,10,,10,TECOMAN,280,C,2,0,C02,75,57,2,4,9,6,7,147,4,0,6,5,3,0,1,,,326,0,14,340,648,Acta de Casilla,,,
5,6,COLIMA,10,,10,TECOMAN,280,C,3,0,C03,88,71,7,5,9,4,4,113,2,1,3,4,0,0,0,,,311,0,12,323,648,Acta de Casilla,,,
5,6,COLIMA,10,,10,TECOMAN,280,E,1,0,E01,88,71,1,8,10,6,4,122,5,3,7,11,3,0,1,,,340,0,12,352,691,Acta de Casilla,,,
5,6,COLIMA,10,,10,TECOMAN,280,E,1,1,E01C01,86,62,7,12,11,5,4,116,3,6,8,3,3,0,2,,,328,1,11,340,691,Acta de Casilla,,,
5,6,COLIMA,10,,10,TECOMAN,280,E,1,2,E01C02,73,55,7,7,16,6,12,131,11,1,7,5,2,0,1,,,334,0,12,346,691,Acta de Casilla,,,
5,6,COLIMA,10,,10,TECOMAN,280,E,1,3,E01C03,88,77,1,12,6,7,1,104,2,4,4,12,2,0,0,,,320,0,18,338,691,Acta de Casilla,,,
5,6,COLIMA,10,,10,TECOMAN,280,E,1,4,E01C04,64,81,7,12,12,13,5,129,2,2,3,5,2,1,1,,,339,0,11,350,691,Acta de Casilla,,,
5,6,COLIMA,10,,10,TECOMAN,280,E,1,5,E01C05,69,71,7,12,11,11,7,133,3,1,3,6,0,0,0,,,334,0,16,350,691,Acta de Casilla,,,
5,6,COLIMA,10,,10,TECOMAN,280,E,1,6,E01C06,74,56,5,14,13,10,3,121,5,1,3,1,0,0,1,,,307,0,10,317,691,Acta de Casilla,,,
5,6,COLIMA,10,,10,TECOMAN,281,B,1,0,B,67,68,2,9,8,10,2,120,4,0,2,2,0,0,1,,,295,0,6,301,505,Acta de Casilla,,,
5,6,COLIMA,10,,10,TECOMAN,281,C,1,0,C01,82,70,5,6,10,14,11,128,3,3,3,5,2,0,1,,,343,0,15,358,505,Acta de Casilla,,,
5,6,COLIMA,10,,10,TECOMAN,281,S,1,0,S01,5,5,0,4,1,1,1,10,0,0,0,3,0,0,0,,,30,0,2,32,0,Acta de Casilla,,,
5,6,COLIMA,10,,10,TECOMAN,282,B,1,0,B,109,96,4,7,12,9,10,135,3,2,1,5,3,0,1,,,397,0,9,406,723,Acta de Casilla,,,
5,6,COLIMA,10,,10,TECOMAN,282,C,1,0,C01,108,85,10,5,12,10,5,128,4,4,2,4,4,0,1,,,382,0,14,396,723,Acta de Casilla,,,
5,6,COLIMA,10,,10,TECOMAN,282,C,2,0,C02,94,83,7,6,9,10,7,140,0,4,3,3,1,1,2,,,370,0,11,381,722,Acta de Casilla,,,
5,6,COLIMA,10,,10,TECOMAN,283,B,1,0,B,104,60,6,5,11,8,5,132,5,2,2,4,1,1,1,,,347,0,6,353,650,Acta de Casilla,,,
5,6,COLIMA,10,,10,TECOMAN,283,C,1,0,C01,90,90,4,7,16,10,13,132,4,4,2,5,1,0,0,,,378,1,13,392,650,Acta de Casilla,,,
5,6,COLIMA,10,,10,TECOMAN,283,C,2,0,C02,121,71,3,5,7,13,7,101,0,3,2,6,1,0,0,,,340,1,9,350,649,Acta de Casilla,,,
5,6,COLIMA,10,,10,TECOMAN,283,C,3,0,C03,95,61,6,6,10,11,5,104,3,4,7,6,0,0,0,,,318,0,10,328,649,Acta de Casilla,,,
5,6,COLIMA,10,,10,TECOMAN,283,C,4,0,C04,116,62,3,7,7,15,12,124,1,2,2,6,1,0,0,,,358,0,11,369,649,Acta de Casilla,,,
5,6,COLIMA,10,,10,TECOMAN,284,B,1,0,B,40,54,7,7,6,11,8,80,0,2,2,3,0,0,0,,,220,0,11,231,399,Acta de Casilla,,,
5,6,COLIMA,10,,10,TECOMAN,284,C,1,0,C01,49,43,4,2,9,9,3,94,4,0,3,2,2,0,0,,,224,0,11,235,398,Acta de Casilla,,,
5,6,COLIMA,10,,10,TECOMAN,285,B,1,0,B,102,102,3,8,11,16,11,112,1,1,7,3,0,0,0,,,377,1,11,389,700,Acta de Casilla,,,
5,6,COLIMA,16,,10,TECOMAN,286,B,1,0,B,101,65,7,11,4,9,5,121,2,1,0,2,0,0,1,,,329,0,7,336,585,Acta de Casilla,,,
5,6,COLIMA,16,,10,TECOMAN,286,C,1,0,C01,86,45,3,5,5,15,6,140,1,0,2,4,0,0,0,,,312,0,9,321,584,Acta de Casilla,,,
5,6,COLIMA,16,,10,TECOMAN,286,C,2,0,C02,93,58,4,5,11,15,7,128,1,1,1,3,1,0,0,,,328,0,5,333,584,Acta de Casilla,,,
5,6,COLIMA,10,,10,TECOMAN,287,B,1,0,B,72,84,5,3,8,6,6,120,0,4,3,0,1,0,0,,,312,0,11,323,537,Acta de Casilla,,,
5,6,COLIMA,10,,10,TECOMAN,288,B,1,0,B,90,96,2,7,8,7,12,97,1,1,8,3,0,0,1,,,333,0,13,346,538,Acta de Casilla,,,
5,6,COLIMA,16,,10,TECOMAN,289,B,1,0,B,62,55,3,6,10,3,5,118,5,1,8,4,1,0,0,,,281,0,13,294,495,Acta de Casilla,,,
5,6,COLIMA,16,,10,TECOMAN,289,C,1,0,C01,81,44,2,3,19,9,6,105,2,6,5,4,2,0,1,,,289,0,14,303,494,Acta de Casilla,,,
5,6,COLIMA,16,,10,TECOMAN,290,B,1,0,B,115,87,1,9,9,10,11,168,3,2,0,5,0,0,0,,,420,0,10,430,670,Acta de Casilla,,,
5,6,COLIMA,16,,10,TECOMAN,290,C,1,0,C01,110,85,2,5,6,11,13,150,1,1,5,4,1,0,4,,,398,0,13,411,670,Acta de Casilla,,,
5,6,COLIMA,16,,10,TECOMAN,290,C,2,0,C02,104,72,6,8,8,7,2,161,4,1,2,4,3,0,0,,,382,0,9,391,670,Acta de Casilla,,,
5,6,COLIMA,16,,10,TECOMAN,290,C,3,0,C03,141,75,2,8,7,13,9,138,3,1,2,4,1,1,1,,,406,0,11,417,670,Acta de Casilla,,,
5,6,COLIMA,16,,10,TECOMAN,290,C,4,0,C04,115,62,4,9,11,6,10,166,2,0,3,3,2,0,0,,,393,1,6,400,670,Acta de Casilla,,,
5,6,COLIMA,10,,10,TECOMAN,291,B,1,0,B,80,92,4,3,11,6,7,117,6,2,5,9,2,0,2,,,346,0,9,355,668,Acta de Casilla,,,
5,6,COLIMA,10,,10,TECOMAN,291,C,1,0,C01,71,73,9,4,8,4,6,136,5,0,3,4,3,0,4,,,330,0,21,351,668,Acta de Casilla,,,
5,6,COLIMA,10,,10,TECOMAN,291,C,2,0,C02,69,79,9,5,14,7,5,122,1,0,5,5,0,0,2,,,323,1,19,343,668,Acta de Casilla,,,
5,6,COLIMA,10,,10,TECOMAN,291,C,3,0,C03,67,79,6,7,11,7,5,128,4,4,2,10,3,0,0,,,333,0,20,353,668,Acta de Casilla,,,
5,6,COLIMA,10,,10,TECOMAN,291,C,4,0,C04,69,79,2,6,10,6,8,123,3,3,5,8,2,0,2,,,326,0,17,343,667,Acta de Casilla,,,
5,6,COLIMA,10,,10,TECOMAN,291,C,5,0,C05,68,80,9,6,14,10,3,115,3,0,3,5,0,0,0,,,316,1,17,334,667,Acta de Casilla,,,
5,6,COLIMA,10,,10,TECOMAN,292,B,1,0,B,81,69,1,4,8,10,7,90,1,1,3,2,3,0,2,,,282,2,12,296,533,Acta de Casilla,,,
5,6,COLIMA,10,,10,TECOMAN,292,C,1,0,C01,75,83,4,4,4,8,5,86,3,4,4,3,3,0,2,,,288,0,13,301,533,Acta de Casilla,,,
5,6,COLIMA,10,,10,TECOMAN,293,B,1,0,B,106,86,6,6,11,17,7,156,3,3,3,4,3,1,0,,,412,0,23,435,741,Acta de Casilla,,,
5,6,COLIMA,10,,10,TECOMAN,294,B,1,0,B,97,65,3,4,8,14,8,90,1,5,5,4,1,0,0,,,305,0,5,310,478,Acta de Casilla,,,
5,6,COLIMA,16,,10,TECOMAN,295,B,1,0,B,118,102,7,15,13,17,11,143,4,4,1,1,2,0,1,,,439,0,21,460,732,Acta de Casilla,,,
5,6,COLIMA,16,,10,TECOMAN,296,B,1,0,B,47,69,3,3,7,6,3,85,2,0,3,2,0,0,1,,,231,0,7,238,381,Acta de Casilla,,,
5,6,COLIMA,16,,10,TECOMAN,296,C,1,0,C01,44,71,4,3,10,2,1,54,2,4,1,5,2,0,0,,,203,1,13,217,380,Acta de Casilla,,,
5,6,COLIMA,16,,10,TECOMAN,297,B,1,0,B,99,79,2,4,9,13,4,119,1,1,5,5,0,0,1,,,342,0,10,352,586,Acta de Casilla,,,
5,6,COLIMA,16,,10,TECOMAN,297,C,1,0,C01,89,52,4,6,11,8,5,117,5,2,2,5,1,0,0,,,307,0,11,318,585,Acta de Casilla,,,
5,6,COLIMA,16,,10,TECOMAN,297,C,2,0,C02,100,69,5,3,11,13,8,102,1,1,2,4,2,0,2,,,323,0,11,334,585,Acta de Casilla,,,
5,6,COLIMA,15,,10,TECOMAN,298,B,1,0,B,87,110,6,5,9,8,6,145,1,0,2,6,3,0,0,,,388,0,8,396,669,Acta de Casilla,,,
5,6,COLIMA,15,,10,TECOMAN,298,C,1,0,C01,97,83,4,3,10,8,9,121,1,0,5,3,3,0,1,,,348,0,19,367,668,Acta de Casilla,,,
5,6,COLIMA,10,,10,TECOMAN,299,B,1,0,B,66,57,5,5,10,10,0,114,1,1,3,11,1,0,0,,,284,0,9,293,516,Acta de Casilla,,,
5,6,COLIMA,10,,10,TECOMAN,299,C,1,0,C01,76,60,2,4,7,13,5,113,1,1,3,3,2,0,1,,,291,0,8,299,515,Acta de Casilla,,,
5,6,COLIMA,10,,10,TECOMAN,300,B,1,0,B,122,101,5,9,9,31,10,139,2,1,4,7,4,1,0,,,445,0,9,454,696,Acta de Casilla,,,
5,6,COLIMA,16,,10,TECOMAN,301,B,1,0,B,69,71,3,6,6,6,4,85,3,0,5,2,2,0,1,,,263,1,16,280,422,Acta de Casilla,,,
5,6,COLIMA,16,,10,TECOMAN,301,C,1,0,C01,77,55,1,7,6,5,5,84,0,5,3,4,2,0,0,,,254,0,7,261,421,Acta de Casilla,,,
5,6,COLIMA,15,,10,TECOMAN,302,B,1,0,B,56,110,7,3,4,10,5,79,0,0,6,1,1,0,0,,,282,1,4,287,521,Acta de Casilla,,,
5,6,COLIMA,15,,10,TECOMAN,302,C,1,0,C01,81,107,5,13,9,7,6,77,2,0,1,4,0,0,0,,,312,0,7,319,521,Acta de Casilla,,,
5,6,COLIMA,15,,10,TECOMAN,302,C,2,0,C02,89,94,1,10,6,6,4,75,4,0,5,4,1,1,0,,,300,0,13,313,520,Acta de Casilla,,,
5,6,COLIMA,15,,10,TECOMAN,303,B,1,0,B,56,49,9,8,10,9,3,95,5,1,1,6,2,0,0,,,254,0,6,260,448,Acta de Casilla,,,
5,6,COLIMA,15,,10,TECOMAN,303,C,1,0,C01,58,56,6,5,10,8,7,105,4,1,0,2,3,0,0,,,265,1,13,279,448,Acta de Casilla,,,
5,6,COLIMA,15,,10,TECOMAN,304,B,1,0,B,79,78,4,6,10,2,2,102,3,1,6,5,0,0,0,,,298,0,16,314,509,Acta de Casilla,,,
5,6,COLIMA,15,,10,TECOMAN,304,C,1,0,C01,77,76,6,8,9,5,2,106,1,3,0,3,0,0,1,,,297,0,15,312,508,Acta de Casilla,,,
5,6,COLIMA,15,,10,TECOMAN,305,B,1,0,B,93,88,2,11,6,5,12,118,4,2,7,5,1,0,0,,,354,0,14,368,602,Acta de Casilla,,,
5,6,COLIMA,15,,10,TECOMAN,305,C,1,0,C01,90,85,2,12,12,6,5,126,1,1,2,5,0,0,0,,,347,0,13,360,601,Acta de Casilla,,,
5,6,COLIMA,15,,10,TECOMAN,306,B,1,0,B,92,106,3,5,9,18,2,123,5,1,3,4,3,0,2,,,376,0,19,395,654,Acta de Casilla,,,
5,6,COLIMA,15,,10,TECOMAN,307,B,1,0,B,57,58,1,3,7,2,12,81,2,1,3,7,2,0,1,,,237,0,5,242,417,Acta de Casilla,,,
5,6,COLIMA,15,,10,TECOMAN,307,C,1,0,C01,46,51,1,3,9,5,13,85,0,0,1,2,2,0,2,,,220,1,7,228,416,Acta de Casilla,,,
5,6,COLIMA,15,,10,TECOMAN,308,B,1,0,B,71,90,4,10,18,11,7,86,3,2,5,6,1,2,1,,,317,0,19,336,589,Acta de Casilla,,,
5,6,COLIMA,15,,10,TECOMAN,308,C,1,0,C01,67,98,7,10,9,6,6,96,3,2,4,6,2,0,1,,,317,0,15,332,589,Acta de Casilla,,,
5,6,COLIMA,15,,10,TECOMAN,309,B,1,0,B,121,122,4,4,8,10,9,143,3,1,3,7,3,0,0,,,438,0,16,454,715,Acta de Casilla,,,
5,6,COLIMA,15,,10,TECOMAN,310,B,1,0,B,106,64,2,9,11,5,10,88,3,4,1,4,1,0,3,,,311,0,9,320,527,Acta de Casilla,,,
5,6,COLIMA,15,,10,TECOMAN,310,C,1,0,C01,92,60,1,12,6,5,13,98,3,1,3,2,0,0,1,,,297,0,7,304,526,Acta de Casilla,,,
5,6,COLIMA,15,,10,TECOMAN,311,B,1,0,B,100,93,3,12,15,10,5,116,1,0,6,1,0,0,2,,,364,0,14,378,683,Acta de Casilla,,,
5,6,COLIMA,15,,10,TECOMAN,311,C,1,0,C01,97,100,7,11,13,10,8,96,3,1,5,0,0,0,0,,,351,0,19,370,683,Acta de Casilla,,,
5,6,COLIMA,15,,10,TECOMAN,311,C,2,0,C02,112,100,6,10,6,10,11,125,2,1,4,2,3,1,0,,,393,2,11,406,682,Acta de Casilla,,,
5,6,COLIMA,15,,10,TECOMAN,312,B,1,0,B,87,84,6,19,5,11,9,95,2,1,3,5,1,0,0,,,328,0,19,347,675,Acta de Casilla,,,
5,6,COLIMA,15,,10,TECOMAN,312,C,1,0,C01,80,82,4,12,13,7,11,109,1,0,7,6,1,1,1,,,335,0,16,351,675,Acta de Casilla,,,
5,6,COLIMA,15,,10,TECOMAN,312,C,2,0,C02,87,99,10,14,14,14,5,129,0,1,6,2,0,0,1,,,382,0,18,400,674,Acta de Casilla,,,
5,6,COLIMA,15,,10,TECOMAN,312,C,3,0,C03,74,93,8,20,16,11,4,102,1,2,2,1,2,0,1,,,337,0,13,350,674,Acta de Casilla,,,
