CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PRI_PVEM,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3248,1,87,21,2,5,9,7,4,184,102,1,1,0,0,0,7,3,0,4,437,0,13,450,718
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3249,2,165,39,11,7,16,11,9,210,109,3,0,1,0,0,5,4,0,5,595,0,14,609,949
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3250,1,16,10,2,5,6,5,2,54,28,0,0,0,0,0,0,1,2,0,131,0,0,131,178
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3251,2,51,41,4,7,12,4,9,82,58,1,1,0,0,0,2,0,0,4,276,0,9,285,429
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3252,2,135,68,17,14,14,14,17,304,222,6,1,1,0,0,17,4,0,13,847,0,35,882,1459
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3253,1,69,25,6,3,13,4,5,162,92,0,0,0,0,0,4,0,0,6,389,0,8,397,651
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3254,1,110,14,6,2,4,1,2,92,24,2,0,1,0,0,1,0,0,1,260,0,10,270,392
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3255,1,119,38,3,5,37,2,2,84,15,2,1,0,0,0,1,0,0,0,309,0,18,327,505
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3256,1,91,32,12,3,11,4,4,59,23,2,1,2,0,1,1,2,0,2,250,0,7,257,378
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3257,1,71,56,11,5,11,12,8,81,50,1,1,0,0,0,4,2,0,3,316,0,10,326,476
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3258,1,29,10,2,1,10,2,0,14,1,0,0,0,0,0,0,0,0,0,69,0,0,69,109
3,30,VERACRUZ,1,PANUCO,151,TAMALIN,3543,2,301,289,6,5,38,150,6,253,2,5,2,0,0,4,5,0,0,2,1068,0,18,1086,1416
3,30,VERACRUZ,1,PANUCO,151,TAMALIN,3544,3,265,301,5,9,62,178,11,301,3,7,0,5,0,10,7,0,0,0,1164,1,13,1178,1560
3,30,VERACRUZ,1,PANUCO,151,TAMALIN,3545,2,173,182,6,7,14,122,6,107,1,6,0,6,1,5,2,1,0,0,639,0,9,648,860
3,30,VERACRUZ,1,PANUCO,151,TAMALIN,3546,2,179,327,11,9,29,205,1,100,2,1,2,3,3,3,2,0,0,0,877,0,3,880,1096
3,30,VERACRUZ,1,PANUCO,151,TAMALIN,3547,1,79,92,1,3,4,9,0,21,0,0,1,0,0,2,2,0,0,0,214,0,0,214,363
3,30,VERACRUZ,1,PANUCO,151,TAMALIN,3548,1,139,227,3,5,22,94,1,57,0,0,0,0,0,4,1,0,0,0,553,0,2,555,730
3,30,VERACRUZ,1,PANUCO,151,TAMALIN,3549,2,308,399,2,11,20,231,7,110,1,4,4,2,0,8,4,0,0,1,1112,0,16,1128,1459
3,30,VERACRUZ,1,PANUCO,151,TAMALIN,3550,2,247,224,3,1,17,84,7,111,1,2,1,0,1,10,3,0,0,0,712,0,15,727,986
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3572,2,208,62,4,10,11,5,5,176,20,3,0,1,1,0,3,0,0,2,511,0,13,524,813
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3573,2,274,73,6,3,18,5,3,299,31,6,0,6,0,1,9,5,1,0,740,0,15,755,1169
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3574,1,74,15,1,0,2,5,1,20,4,2,0,0,0,0,1,0,0,0,125,0,6,131,208
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3575,1,43,14,2,1,7,6,2,40,4,5,0,0,0,0,0,0,0,0,124,0,2,126,256
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3576,1,185,68,7,7,7,12,4,185,29,3,5,1,0,4,5,2,0,4,528,0,18,546,746
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3577,1,98,28,5,1,3,2,1,31,2,0,0,1,0,0,0,0,0,0,172,0,10,182,268
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3578,1,179,36,1,2,8,4,1,57,4,0,0,1,0,1,0,0,0,2,296,0,6,302,447
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3579,1,97,11,1,2,3,4,1,30,6,0,0,0,0,0,0,0,0,0,155,0,5,160,230
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3580,1,194,32,5,4,10,5,2,81,13,0,0,0,0,0,2,0,0,1,349,0,16,365,532
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3581,1,176,35,7,2,12,4,1,101,7,2,0,1,0,0,6,2,0,1,357,0,10,367,674
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3582,1,46,16,2,4,2,1,3,12,2,0,0,0,0,0,0,0,0,0,88,0,4,92,165
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3583,1,73,9,1,1,1,4,0,20,3,0,0,0,0,0,0,0,0,1,113,0,5,118,186
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3584,1,49,22,0,1,5,3,2,30,3,0,1,0,0,0,0,0,1,0,117,0,3,120,177
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3585,1,151,62,4,1,11,5,4,89,11,3,0,1,0,1,4,3,0,0,350,0,15,365,538
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3586,2,178,24,1,4,10,5,3,97,13,2,1,0,0,0,5,1,0,1,345,1,15,361,816
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3587,1,60,66,2,0,5,2,0,58,2,0,0,0,0,1,1,2,0,1,200,0,16,216,339
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3588,1,116,64,1,1,3,4,1,26,5,1,0,0,0,1,0,0,0,0,223,0,7,230,297
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3589,2,118,76,0,2,1,4,1,42,4,1,0,0,0,1,1,1,0,0,252,0,9,261,440
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3590,1,150,25,3,6,5,3,7,64,5,1,0,0,0,2,0,0,0,1,272,0,7,279,392
3,30,VERACRUZ,1,PANUCO,155,TANTIMA,3598,2,541,291,2,18,14,2,2,152,3,5,0,3,0,4,2,1,0,0,1040,0,20,1060,1382
3,30,VERACRUZ,1,PANUCO,155,TANTIMA,3599,2,554,123,3,10,6,15,4,233,1,8,1,0,0,1,2,1,1,3,966,0,15,981,1436
3,30,VERACRUZ,1,PANUCO,155,TANTIMA,3600,1,275,71,1,3,3,3,2,40,4,3,2,1,0,2,1,0,0,0,411,0,13,424,592
3,30,VERACRUZ,1,PANUCO,155,TANTIMA,3601,1,261,57,2,4,6,5,4,56,1,1,2,1,0,0,1,0,0,0,401,0,5,406,585
3,30,VERACRUZ,1,PANUCO,155,TANTIMA,3602,1,194,38,2,1,4,3,1,50,2,0,0,0,0,1,1,0,0,0,297,0,8,305,399
3,30,VERACRUZ,1,PANUCO,155,TANTIMA,3603,2,366,158,6,3,6,13,2,146,5,2,3,0,1,5,2,2,1,3,724,1,16,741,1104
3,30,VERACRUZ,1,PANUCO,155,TANTIMA,3604,3,546,147,11,9,6,10,4,180,0,3,1,3,1,2,6,0,0,3,932,0,17,949,1367
3,30,VERACRUZ,1,PANUCO,155,TANTIMA,3605,1,178,34,1,4,5,1,1,45,1,0,0,0,0,0,1,0,0,0,271,0,3,274,397
3,30,VERACRUZ,1,PANUCO,155,TANTIMA,3606,1,264,88,15,1,5,4,0,50,2,0,0,0,0,1,0,0,0,0,430,0,8,438,557
3,30,VERACRUZ,1,PANUCO,155,TANTIMA,3607,1,245,64,9,4,5,5,2,53,1,0,2,1,0,0,3,1,0,0,395,0,8,403,521
3,30,VERACRUZ,1,PANUCO,155,TANTIMA,3608,1,314,152,0,3,4,3,0,62,2,5,0,0,0,2,0,0,1,0,548,0,9,557,716
3,30,VERACRUZ,1,PANUCO,160,TEMPOAL,3706,1,100,101,9,9,9,3,4,189,7,4,0,0,0,1,0,5,0,0,441,0,11,452,682
3,30,VERACRUZ,1,PANUCO,160,TEMPOAL,3707,2,204,139,8,2,15,10,8,253,14,0,2,0,0,10,10,2,0,4,681,0,26,707,1101
3,30,VERACRUZ,1,PANUCO,160,TEMPOAL,3708,2,215,89,14,7,17,10,7,269,12,3,3,0,0,6,6,0,0,3,661,0,14,675,1050
3,30,VERACRUZ,1,PANUCO,160,TEMPOAL,3709,1,132,58,5,5,7,9,3,116,3,3,1,1,0,1,4,0,0,0,348,0,11,359,559
3,30,VERACRUZ,1,PANUCO,160,TEMPOAL,3710,3,219,91,28,4,29,20,17,547,24,4,2,1,0,2,8,5,1,3,1005,1,19,1025,1567
3,30,VERACRUZ,1,PANUCO,160,TEMPOAL,3711,2,279,204,21,3,15,15,7,416,11,4,0,1,0,5,4,2,0,1,988,0,18,1006,1428
3,30,VERACRUZ,1,PANUCO,160,TEMPOAL,3712,2,234,120,18,8,31,8,5,392,16,3,0,0,0,1,11,3,2,2,854,0,38,892,1370
3,30,VERACRUZ,1,PANUCO,160,TEMPOAL,3713,2,346,101,12,8,8,4,12,234,13,0,0,1,0,4,4,2,0,4,753,0,20,773,1175
3,30,VERACRUZ,1,PANUCO,160,TEMPOAL,3714,2,231,122,15,5,21,7,6,458,8,1,1,0,1,2,9,4,1,5,897,0,28,925,1329
3,30,VERACRUZ,1,PANUCO,160,TEMPOAL,3715,1,222,74,8,3,8,9,4,130,6,1,2,1,0,2,1,1,0,0,472,0,20,492,720
3,30,VERACRUZ,1,PANUCO,160,TEMPOAL,3716,1,59,45,5,4,6,3,8,71,0,0,1,0,0,0,0,0,0,0,202,0,12,214,358
3,30,VERACRUZ,1,PANUCO,160,TEMPOAL,3717,1,188,35,18,5,16,13,6,90,9,0,3,1,0,0,2,1,0,1,388,0,23,411,572
3,30,VERACRUZ,1,PANUCO,160,TEMPOAL,3718,2,202,51,8,9,32,9,10,158,7,0,1,1,0,2,3,3,1,1,498,0,18,516,851
3,30,VERACRUZ,1,PANUCO,160,TEMPOAL,3719,2,227,46,132,4,16,8,5,114,1,3,3,0,0,1,4,0,0,0,564,0,36,600,873
3,30,VERACRUZ,1,PANUCO,160,TEMPOAL,3720,1,125,46,21,1,5,7,5,62,3,3,1,0,0,0,0,0,0,0,279,0,12,291,351
3,30,VERACRUZ,1,PANUCO,160,TEMPOAL,3721,1,149,15,18,3,3,6,5,75,3,1,1,1,0,0,2,0,0,1,283,0,7,290,419
3,30,VERACRUZ,1,PANUCO,160,TEMPOAL,3722,1,128,18,7,3,10,4,4,81,2,0,0,2,0,0,2,0,0,2,263,0,8,271,397
3,30,VERACRUZ,1,PANUCO,160,TEMPOAL,3723,3,281,69,17,7,13,8,11,145,5,8,1,0,0,9,4,0,1,0,579,0,45,624,974
3,30,VERACRUZ,1,PANUCO,160,TEMPOAL,3724,2,264,38,12,4,13,10,7,101,5,3,2,2,0,1,1,1,0,1,465,0,19,484,800
3,30,VERACRUZ,1,PANUCO,160,TEMPOAL,3725,2,306,82,19,5,23,8,13,233,11,5,3,1,0,1,9,0,0,3,722,0,24,746,1109
3,30,VERACRUZ,1,PANUCO,160,TEMPOAL,3726,1,337,58,4,4,5,5,3,41,4,4,1,0,0,0,0,0,0,0,466,0,23,489,676
3,30,VERACRUZ,1,PANUCO,160,TEMPOAL,3727,2,269,55,11,5,16,10,6,99,5,6,7,1,0,2,4,0,1,0,497,0,16,513,780
3,30,VERACRUZ,1,PANUCO,160,TEMPOAL,3728,1,99,31,5,2,4,5,3,69,3,1,0,1,0,0,0,0,0,0,223,0,7,230,328
3,30,VERACRUZ,1,PANUCO,160,TEMPOAL,3729,3,408,96,24,21,44,19,20,353,20,3,3,0,0,3,8,3,0,5,1030,0,48,1078,1673
3,30,VERACRUZ,1,PANUCO,160,TEMPOAL,3730,2,179,43,14,7,17,15,9,160,18,2,2,2,0,0,5,2,0,2,477,0,25,502,759
3,30,VERACRUZ,1,PANUCO,160,TEMPOAL,3731,1,185,18,10,5,18,23,15,104,11,0,0,2,0,1,6,1,0,1,400,0,23,423,617
3,30,VERACRUZ,1,PANUCO,160,TEMPOAL,3732,2,144,28,9,4,32,14,4,226,10,6,0,0,0,0,3,4,0,1,485,0,15,500,752
3,30,VERACRUZ,1,PANUCO,160,TEMPOAL,3733,1,65,19,7,4,10,5,6,58,5,4,0,0,0,0,4,0,0,1,188,0,8,196,283
3,30,VERACRUZ,1,PANUCO,160,TEMPOAL,3734,1,165,30,27,6,18,8,11,143,4,1,2,0,0,0,6,1,0,4,426,0,4,430,685
3,30,VERACRUZ,1,PANUCO,160,TEMPOAL,3735,1,213,27,9,3,14,5,7,62,8,0,0,0,0,0,0,2,0,1,351,0,14,365,588
3,30,VERACRUZ,2,TANTOYUCA,57,CHALMA,1320,2,70,156,225,21,15,7,12,406,9,1,8,0,1,5,7,0,1,1,945,0,28,973,1420
3,30,VERACRUZ,2,TANTOYUCA,57,CHALMA,1321,2,70,68,166,10,14,7,15,301,20,5,5,0,0,3,6,1,0,3,694,0,23,717,983
3,30,VERACRUZ,2,TANTOYUCA,57,CHALMA,1322,3,126,75,269,12,5,13,5,140,10,3,3,0,0,5,3,1,0,1,671,0,25,696,1026
3,30,VERACRUZ,2,TANTOYUCA,57,CHALMA,1323,2,83,162,393,19,9,2,3,65,5,2,4,0,2,2,2,5,1,0,759,0,18,777,1021
3,30,VERACRUZ,2,TANTOYUCA,57,CHALMA,1324,3,121,36,219,13,20,21,7,352,25,5,4,0,0,2,4,1,0,1,831,0,25,856,1221
3,30,VERACRUZ,2,TANTOYUCA,57,CHALMA,1325,1,54,27,59,61,7,11,1,150,8,0,2,0,0,3,0,0,0,5,388,0,34,422,611
3,30,VERACRUZ,2,TANTOYUCA,57,CHALMA,1326,1,16,40,168,109,4,2,1,79,3,4,7,0,1,4,2,0,0,1,441,0,15,456,625
3,30,VERACRUZ,2,TANTOYUCA,57,CHALMA,1327,2,106,100,148,17,7,2,1,155,6,0,3,0,0,1,2,0,0,0,548,0,23,571,806
3,30,VERACRUZ,2,TANTOYUCA,57,CHALMA,1328,3,80,53,136,11,35,17,15,563,33,2,1,0,0,1,7,3,0,8,965,0,42,1007,1555
3,30,VERACRUZ,2,TANTOYUCA,58,CHICONAMEL,1329,2,44,130,380,17,7,11,3,214,14,6,5,0,0,16,1,1,0,0,849,0,23,872,1227
3,30,VERACRUZ,2,TANTOYUCA,58,CHICONAMEL,1330,1,40,66,58,5,8,0,2,46,3,4,0,0,0,2,0,1,0,1,236,0,17,253,381
3,30,VERACRUZ,2,TANTOYUCA,58,CHICONAMEL,1331,1,36,62,314,6,12,1,1,32,0,1,5,0,0,0,0,0,0,1,471,0,27,498,711
3,30,VERACRUZ,2,TANTOYUCA,58,CHICONAMEL,1332,1,31,99,140,11,3,3,5,36,8,0,1,0,0,2,1,0,0,0,340,0,13,353,498
3,30,VERACRUZ,2,TANTOYUCA,58,CHICONAMEL,1333,2,106,40,244,0,9,7,1,225,14,4,4,1,0,4,3,1,0,0,663,0,35,698,992
3,30,VERACRUZ,2,TANTOYUCA,58,CHICONAMEL,1334,2,73,88,173,8,16,4,5,220,11,2,2,1,0,8,3,4,0,0,618,0,20,638,826
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1343,2,159,100,32,88,37,13,11,543,9,3,4,0,0,7,13,4,2,4,1029,0,28,1057,1485
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1344,4,286,201,31,117,31,11,11,813,10,1,3,0,1,9,10,5,0,1,1541,0,31,1572,1572
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1345,2,115,83,22,72,12,5,6,303,9,2,1,0,0,7,5,2,1,2,647,0,21,668,940
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1346,2,116,70,17,72,8,12,5,272,4,2,2,0,0,12,4,3,1,0,600,0,21,621,799
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1347,3,285,50,36,118,36,22,15,501,18,6,4,1,0,2,8,3,2,5,1112,0,40,1152,1570
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1348,1,41,26,18,73,25,10,14,184,7,0,1,0,0,1,7,2,0,2,411,0,26,437,586
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1349,1,7,8,2,39,4,5,3,87,1,0,0,0,0,2,3,1,0,1,163,0,5,168,239
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1350,1,50,37,50,78,36,12,14,257,6,1,0,0,0,2,5,0,0,0,548,0,23,571,747
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1351,3,123,52,56,135,33,19,16,433,13,1,2,0,0,2,9,5,0,3,902,0,54,956,1353
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1352,2,141,66,39,188,38,14,30,496,5,2,6,0,0,6,2,1,1,1,1036,0,39,1075,1460
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1353,2,100,40,31,178,25,10,23,182,13,0,2,0,0,5,2,3,0,1,615,1,31,647,826
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1354,1,54,51,12,31,9,6,6,118,2,0,0,1,0,2,1,0,0,3,296,0,11,307,427
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1355,1,71,62,24,75,23,9,15,156,6,3,2,0,0,5,3,1,0,1,456,0,17,473,633
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1356,1,69,9,14,91,8,5,1,89,2,2,1,0,0,2,2,2,0,0,297,0,13,310,406
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1357,1,49,14,17,134,10,8,12,113,6,0,1,0,1,2,1,0,0,2,370,0,12,382,516
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1358,2,207,20,75,186,22,9,19,172,12,2,3,0,2,5,4,1,1,1,741,0,66,807,1038
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1359,2,130,49,54,155,47,29,35,502,19,0,0,0,0,7,14,2,1,1,1045,0,39,1084,1493
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1360,2,211,98,28,80,30,15,15,419,5,3,2,1,0,7,2,1,2,0,919,0,31,950,1338
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1361,2,126,24,35,71,30,19,21,263,6,4,1,0,2,4,2,2,0,0,610,0,54,664,911
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1362,2,106,25,84,65,12,16,7,347,3,3,5,0,0,2,0,2,0,1,678,0,26,704,913
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1363,1,74,23,89,56,20,23,11,144,6,3,1,0,0,1,2,0,0,1,454,1,11,466,732
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1364,1,57,10,52,21,15,10,4,124,4,1,0,0,0,1,1,3,0,1,304,0,16,320,419
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1365,2,126,26,97,173,25,45,18,289,10,3,1,1,0,3,9,4,0,0,830,0,21,851,1206
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1366,2,112,32,73,68,26,20,11,328,6,1,2,0,0,1,1,1,0,2,684,0,33,717,986
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1367,1,46,16,22,24,10,7,8,155,2,0,0,0,1,4,1,0,0,1,297,0,16,313,446
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1368,2,75,21,72,83,13,10,6,173,3,0,3,0,0,5,2,1,0,1,468,0,13,481,795
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1369,2,198,36,125,81,32,28,15,283,5,4,9,1,1,5,6,1,0,1,831,0,35,866,1219
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1370,1,55,27,16,28,20,12,10,215,5,0,0,0,0,0,2,1,0,0,391,0,17,408,609
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1371,2,83,43,52,123,25,20,13,307,7,1,1,0,0,2,7,1,0,0,685,0,42,727,919
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1372,2,26,18,36,69,16,14,14,182,5,0,0,0,0,1,1,4,0,1,387,0,19,406,524
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1373,1,74,23,89,56,20,23,11,144,6,3,1,0,0,1,2,0,0,1,454,1,11,466,683
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1374,2,83,26,81,90,25,23,10,160,8,1,2,0,0,5,6,1,0,0,521,0,22,543,783
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1375,2,110,26,126,134,23,25,5,121,4,2,3,3,0,0,0,1,0,1,584,0,43,627,874
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1376,2,88,46,93,109,19,28,14,192,8,3,5,1,1,4,1,0,2,3,617,1,62,680,1029
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1377,1,79,47,30,57,10,8,9,99,3,2,2,0,0,4,0,0,0,3,353,0,28,381,573
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1378,3,127,27,62,82,24,19,6,307,7,6,4,0,0,4,1,1,0,0,677,0,34,711,1005
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1379,1,25,17,12,14,9,4,5,92,5,1,1,0,0,3,3,1,0,1,193,0,12,205,273
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1380,2,61,31,11,72,23,20,10,328,9,0,1,1,0,0,2,3,1,0,573,0,26,599,807
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1381,1,23,35,9,127,5,9,3,130,2,0,0,0,0,7,1,1,0,0,352,0,16,368,621
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1382,1,114,7,6,50,8,3,5,86,0,2,1,0,3,1,0,2,0,0,288,0,17,305,385
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1383,1,70,21,18,117,16,38,14,129,2,2,0,0,0,2,1,3,0,1,434,0,28,462,625
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1384,1,61,26,9,47,3,6,9,81,1,1,3,0,0,2,1,2,0,0,252,0,9,261,352
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1385,2,126,54,126,118,26,17,11,295,5,9,3,1,1,4,3,0,0,3,802,0,47,849,1215
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1386,1,90,13,9,30,13,9,3,121,3,0,1,0,0,0,1,0,0,0,293,0,7,300,414
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1387,1,30,19,18,83,8,3,6,116,0,4,1,0,0,1,1,0,0,0,290,0,24,314,432
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1388,1,54,11,34,115,15,12,12,164,0,1,0,0,0,0,2,0,0,0,420,0,27,447,709
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1389,2,24,18,26,134,11,12,6,244,0,1,0,0,0,1,1,2,0,0,480,1,17,498,697
3,30,VERACRUZ,2,TANTOYUCA,65,CHONTLA,1463,2,212,149,9,7,6,8,5,180,4,3,1,0,0,2,1,0,0,0,587,0,8,595,851
3,30,VERACRUZ,2,TANTOYUCA,65,CHONTLA,1464,2,181,144,7,8,17,6,1,168,1,2,1,0,0,10,2,1,0,0,549,0,23,572,831
3,30,VERACRUZ,2,TANTOYUCA,65,CHONTLA,1465,1,151,60,10,2,4,2,1,43,1,2,2,0,0,1,0,0,0,2,281,0,8,289,391
3,30,VERACRUZ,2,TANTOYUCA,65,CHONTLA,1466,1,185,59,1,7,6,1,4,35,1,1,4,0,0,2,2,0,0,0,308,0,8,316,437
3,30,VERACRUZ,2,TANTOYUCA,65,CHONTLA,1467,2,447,317,10,7,7,3,2,51,1,5,2,0,0,13,1,0,0,0,866,0,17,883,1243
3,30,VERACRUZ,2,TANTOYUCA,65,CHONTLA,1468,2,347,227,12,8,16,7,12,144,2,5,2,4,0,3,3,0,0,0,792,0,17,809,1139
3,30,VERACRUZ,2,TANTOYUCA,65,CHONTLA,1469,2,315,151,7,10,7,2,5,72,1,3,1,0,0,12,2,0,0,0,588,0,26,614,852
3,30,VERACRUZ,2,TANTOYUCA,65,CHONTLA,1470,2,372,248,7,8,12,7,8,64,3,1,4,0,1,10,1,0,0,0,746,0,25,771,997
3,30,VERACRUZ,2,TANTOYUCA,65,CHONTLA,1471,2,386,268,4,14,12,3,3,83,2,4,0,0,0,24,0,1,0,0,804,1,14,819,1080
3,30,VERACRUZ,2,TANTOYUCA,65,CHONTLA,1472,3,466,313,69,17,13,13,4,256,5,6,6,0,0,6,5,4,0,1,1184,0,19,1203,1615
3,30,VERACRUZ,2,TANTOYUCA,37,CITLALTEPETL,695,2,220,126,11,15,24,8,6,270,3,3,2,1,0,5,3,2,0,1,700,0,17,717,930
3,30,VERACRUZ,2,TANTOYUCA,37,CITLALTEPETL,696,1,160,131,7,5,9,2,2,246,3,0,0,0,0,1,2,1,0,0,569,0,7,576,742
3,30,VERACRUZ,2,TANTOYUCA,37,CITLALTEPETL,697,2,414,182,28,6,18,5,1,187,5,1,1,0,0,3,1,0,1,1,854,0,14,868,1206
3,30,VERACRUZ,2,TANTOYUCA,37,CITLALTEPETL,698,1,210,54,2,5,8,1,1,116,1,0,0,0,0,1,1,0,0,0,400,0,5,405,528
3,30,VERACRUZ,2,TANTOYUCA,37,CITLALTEPETL,699,1,223,80,6,21,0,5,4,75,1,1,0,0,0,1,1,0,0,1,419,0,6,425,592
3,30,VERACRUZ,2,TANTOYUCA,37,CITLALTEPETL,700,2,352,254,7,11,17,5,6,162,1,3,0,0,0,3,1,0,0,0,822,0,22,844,1127
3,30,VERACRUZ,2,TANTOYUCA,37,CITLALTEPETL,701,1,219,125,7,11,22,4,2,114,1,2,1,0,0,7,2,0,0,0,517,0,9,526,722
3,30,VERACRUZ,2,TANTOYUCA,37,CITLALTEPETL,702,1,190,94,22,6,3,0,2,48,2,0,0,1,0,1,0,0,0,0,369,0,6,375,478
3,30,VERACRUZ,2,TANTOYUCA,37,CITLALTEPETL,703,3,314,230,6,17,11,5,8,115,4,0,0,0,0,6,0,0,0,2,718,0,6,724,952
3,30,VERACRUZ,2,TANTOYUCA,80,IXCATEPEC,1718,3,188,150,139,19,14,13,15,342,9,7,4,0,2,5,7,7,0,3,924,0,24,948,1561
3,30,VERACRUZ,2,TANTOYUCA,80,IXCATEPEC,1719,3,166,120,111,20,22,17,15,562,21,3,1,1,0,3,6,3,0,2,1073,0,28,1101,1541
3,30,VERACRUZ,2,TANTOYUCA,80,IXCATEPEC,1720,2,189,124,384,33,8,4,2,85,2,1,2,0,1,5,0,1,0,0,841,0,21,862,1100
