CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,PD,CC,MORENA,PH,ES,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,623,B,166,93,13,12,22,55,0,1,3,8,8,,,,,49,,,,,,,,,430,7,437,723,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,623,C01,143,116,20,12,21,66,40,0,5,13,8,,,,,48,,,,,,,,,492,9,501,723,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,623,C02,186,98,28,12,25,51,30,0,4,5,8,,,,,36,,,,,,,,,483,4,487,722,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,623,E01,155,57,24,9,18,60,19,1,10,5,6,,,,,24,,,,,,,,,388,8,396,630,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,623,E01C01,211,56,21,6,17,2,22,0,0,14,9,,,,,33,,,,,,,,,391,7,398,630,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,623,E01C02,166,72,18,11,28,58,13,1,4,6,11,,,,,29,,,,,,,,,417,5,422,630,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,623,E01C03,182,57,20,16,24,55,17,0,2,7,8,,,,,31,,,,,,,,,419,2,421,629,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,624,B,203,85,18,6,23,60,11,0,0,9,10,,,,,32,,,,,,,,,457,3,460,651,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,624,C01,182,95,26,5,16,39,24,0,1,6,5,,,,,40,,,,,,,,,439,2,441,651,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,624,C02,165,91,7,10,24,63,17,0,3,13,7,,,,,35,,,,,,,,,435,3,438,651,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,625,B,173,74,10,8,23,64,15,1,3,4,12,,,,,46,,,,,,,,,433,5,438,608,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,625,C01,160,96,7,11,14,41,4,0,2,7,10,,,,,43,,,,,,,,,395,11,406,607,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,625,C02,152,85,7,7,17,58,23,1,2,6,12,,,,,36,,,,,,,,,406,7,413,607,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,625,S01,17,6,3,3,2,6,4,0,0,1,0,,,,,4,,,,,,,,,46,3,49,0,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,626,B,232,77,11,6,18,73,16,0,6,21,89,,,,,31,,,,,,,,,580,10,590,710,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,626,C01,250,77,6,12,14,71,17,0,3,7,7,,,,,34,,,,,,,,,498,7,505,710,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,626,C02,255,64,6,12,16,61,17,0,1,11,6,,,,,39,,,,,,,,,488,8,496,710,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,626,C03,208,78,9,10,16,89,21,1,2,11,11,,,,,44,,,,,,,,,500,9,509,710,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,627,B,219,69,3,6,18,101,11,1,1,17,5,,,,,31,,,,,,,,,482,10,492,715,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,627,C01,236,75,11,8,12,103,10,2,1,17,4,,,,,34,,,,,,,,,513,6,519,715,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,627,C02,232,65,2,6,25,89,18,0,8,18,12,,,,,18,,,,,,,,,493,6,499,715,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,628,B,175,55,2,11,13,83,7,0,0,12,10,,,,,17,,,,,,,,,385,5,390,510,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,628,C01,163,46,2,11,15,82,9,1,3,3,4,,,,,20,,,,,,,,,359,5,364,509,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,628,C02,179,48,1,5,13,62,8,0,1,11,6,,,,,19,,,,,,,,,353,3,356,509,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,639,B,190,74,8,5,13,94,11,0,6,14,10,,,,,23,,,,,,,,,448,2,450,652,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,639,C01,232,53,6,8,20,67,6,0,3,19,9,,,,,25,,,,,,,,,448,2,450,652,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,640,B,128,81,7,9,15,43,40,2,2,16,5,,,,,34,,,,,,,,,382,5,387,556,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,640,E01,218,74,3,7,7,82,6,0,1,15,9,,,,,37,,,,,,,,,459,10,469,655,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,640,E01C01,192,82,2,4,17,77,16,0,3,19,6,,,,,32,,,,,,,,,450,5,455,654,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,641,B,168,104,5,11,32,69,33,0,3,12,9,,,,,31,,,,,,,,,477,6,483,709,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,641,C01,160,114,5,14,17,44,51,2,3,7,7,,,,,33,,,,,,,,,457,6,463,709,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,642,B,154,114,21,8,35,48,13,3,1,4,9,,,,,32,,,,,,,,,442,13,455,712,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,642,C01,133,123,24,13,37,44,15,1,3,1,10,,,,,39,,,,,,,,,443,12,455,712,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,643,B,105,80,23,10,21,47,11,0,0,9,6,,,,,24,,,,,,,,,336,9,345,526,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,643,C01,119,82,24,14,14,34,13,3,8,5,11,,,,,25,,,,,,,,,352,12,364,526,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,643,C02,122,82,16,6,19,32,5,3,1,11,5,,,,,17,,,,,,,,,319,9,328,525,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,644,B,45,124,8,4,58,20,3,0,3,4,9,,,,,7,,,,,,,,,285,8,293,597,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,644,C01,41,138,3,4,66,11,1,0,2,7,6,,,,,13,,,,,,,,,292,15,307,596,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,644,C02,46,118,6,3,56,22,4,0,0,4,7,,,,,11,,,,,,,,,277,7,284,596,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,645,B,70,137,4,7,51,8,3,0,4,3,7,,,,,11,,,,,,,,,305,6,311,622,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,645,C01,32,140,7,10,30,22,6,3,0,1,10,,,,,17,,,,,,,,,278,18,296,622,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,645,C02,54,130,3,3,47,12,3,0,1,3,6,,,,,12,,,,,,,,,274,17,291,622,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,646,B,28,141,1,1,43,12,7,0,1,4,8,,,,,16,,,,,,,,,262,24,286,614,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,646,C01,39,120,0,6,33,13,7,0,1,2,6,,,,,11,,,,,,,,,238,13,251,613,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,646,C02,37,124,2,4,47,23,6,0,1,3,2,,,,,18,,,,,,,,,267,7,274,613,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,647,B,43,101,3,3,72,24,4,0,0,2,3,,,,,19,,,,,,,,,274,11,285,608,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,647,C01,49,109,4,1,61,23,7,0,1,3,6,,,,,11,,,,,,,,,275,15,290,608,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,647,C02,61,95,3,8,59,26,4,9,1,7,7,,,,,11,,,,,,,,,291,11,302,608,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,647,C03,61,101,5,3,66,14,5,1,0,5,4,,,,,22,,,,,,,,,287,11,298,607,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,647,E01,149,61,5,15,30,84,13,6,0,11,11,,,,,51,,,,,,,,,436,6,442,741,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,647,E01C01,192,86,5,9,23,58,13,4,3,9,8,,,,,64,,,,,,,,,474,8,482,741,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,647,E01C02,184,60,9,7,29,109,18,6,7,18,17,,,,,60,,,,,,,,,524,9,533,740,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,647,E02,42,17,2,6,7,11,2,0,0,5,1,,,,,14,,,,,,,,,107,3,110,252,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,649,B,105,106,3,13,31,20,11,0,2,7,14,,,,,38,,,,,,,,,350,9,359,612,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,649,C01,102,118,8,7,20,33,13,0,0,8,15,,,,,20,,,,,,,,,344,9,353,611,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,649,C02,122,101,6,7,30,29,10,0,3,6,10,,,,,0,,,,,,,,,324,7,331,611,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,650,B,108,119,5,12,35,28,11,1,4,11,10,,,,,28,,,,,,,,,372,5,377,712,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,650,C01,95,110,8,10,42,29,13,2,2,12,11,,,,,40,,,,,,,,,374,10,384,711,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,650,C02,74,95,8,16,49,33,5,1,0,7,4,,,,,38,,,,,,,,,330,11,341,711,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,651,B,128,115,13,8,42,20,13,0,4,7,8,,,,,30,,,,,,,,,388,7,395,681,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,651,C01,95,123,20,14,36,7,8,0,5,2,5,,,,,31,,,,,,,,,346,8,354,681,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,651,C02,119,116,21,8,29,35,8,0,6,7,4,,,,,35,,,,,,,,,388,11,399,680,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,651,C03,105,105,13,9,45,34,11,0,1,0,15,,,,,32,,,,,,,,,370,12,382,680,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,652,B,127,81,8,9,14,43,11,1,3,11,5,,,,,34,,,,,,,,,347,7,354,589,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,652,C01,137,86,11,11,31,29,12,0,1,1,7,,,,,27,,,,,,,,,353,2,355,589,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,652,C02,152,74,14,4,17,34,12,2,2,7,8,,,,,33,,,,,,,,,359,3,362,589,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,652,E01,145,126,10,6,24,42,23,0,2,4,9,,,,,36,,,,,,,,,427,13,440,750,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,652,E01C01,164,95,6,8,23,48,38,1,0,4,10,,,,,57,,,,,,,,,454,10,464,749,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,653,B,136,67,8,12,16,45,20,2,5,4,4,,,,,35,,,,,,,,,354,0,354,513,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,653,C01,119,71,11,9,21,33,6,1,1,9,9,,,,,34,,,,,,,,,324,6,330,513,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,653,C02,137,67,11,5,18,36,13,1,4,4,7,,,,,33,,,,,,,,,336,12,348,512,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,654,B,131,109,8,4,22,43,20,0,2,10,10,,,,,30,,,,,,,,,389,10,399,701,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,654,C01,158,105,11,7,26,29,11,0,0,8,11,,,,,31,,,,,,,,,397,12,409,700,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,655,B,177,34,1,6,11,65,13,0,3,8,11,,,,,30,,,,,,,,,359,3,362,524,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,655,C01,173,50,4,1,15,65,12,1,1,5,6,,,,,20,,,,,,,,,353,4,357,523,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,655,C02,157,67,4,4,9,66,14,0,1,6,5,,,,,18,,,,,,,,,351,9,360,523,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,666,B,151,65,6,9,12,70,6,0,3,12,6,,,,,39,,,,,,,,,379,9,388,540,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,666,C01,160,58,2,9,15,77,15,1,1,16,4,,,,,22,,,,,,,,,380,6,386,540,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,667,B,157,107,4,3,19,67,15,1,4,4,8,,,,,21,,,,,,,,,410,10,420,682,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,667,C01,157,95,5,11,18,49,15,0,1,10,7,,,,,27,,,,,,,,,395,14,409,681,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,667,C02,170,84,2,7,19,59,6,0,0,8,11,,,,,33,,,,,,,,,399,8,407,681,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,668,B,127,75,17,11,21,30,15,1,3,9,6,,,,,21,,,,,,,,,336,10,346,541,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,668,C01,136,64,11,11,12,30,9,1,4,11,6,,,,,23,,,,,,,,,318,7,325,541,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,668,C02,113,82,4,6,12,26,7,0,0,8,6,,,,,42,,,,,,,,,306,11,317,540,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,669,B,127,80,8,5,30,34,20,2,1,9,0,,,,,37,,,,,,,,,353,7,360,535,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,669,C01,109,89,7,12,24,32,12,3,2,7,14,,,,,39,,,,,,,,,350,5,355,535,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,669,C02,113,76,10,8,17,33,11,3,2,8,13,,,,,26,,,,,,,,,320,4,324,535,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,670,B,55,127,3,5,34,12,8,1,1,7,12,,,,,22,,,,,,,,,287,9,296,599,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,670,C01,69,121,7,4,47,15,3,1,0,5,9,,,,,17,,,,,,,,,298,9,307,599,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,670,C02,60,102,3,9,49,15,2,0,1,8,5,,,,,21,,,,,,,,,275,7,282,598,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,671,B,70,113,10,9,61,20,8,0,3,10,9,,,,,22,,,,,,,,,335,11,346,660,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,671,C01,97,113,4,7,50,24,10,0,3,4,10,,,,,32,,,,,,,,,354,15,369,660,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,671,C02,104,118,5,6,45,18,12,0,1,5,4,,,,,18,,,,,,,,,336,12,348,660,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,672,B,55,120,5,0,96,9,8,2,1,1,6,,,,,13,,,,,,,,,316,19,335,652,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,672,C01,39,114,3,3,102,11,5,3,0,2,16,,,,,21,,,,,,,,,319,25,344,652,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,672,C02,39,107,6,7,112,9,7,0,0,1,2,,,,,20,,,,,,,,,310,16,326,652,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,673,B,52,157,1,6,15,16,2,3,6,0,5,,,,,11,,,,,,,,,274,5,279,549,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,673,C01,62,130,5,4,22,25,2,2,1,3,3,,,,,13,,,,,,,,,272,10,282,549,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,673,C02,56,129,3,9,25,10,4,2,2,2,5,,,,,19,,,,,,,,,266,10,276,549,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,674,B,55,147,2,5,28,20,7,1,1,6,7,,,,,25,,,,,,,,,304,10,314,586,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,674,C01,67,135,6,8,21,13,1,2,2,3,2,,,,,16,,,,,,,,,276,6,282,585,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,674,C02,59,136,2,11,24,12,8,0,1,3,3,,,,,21,,,,,,,,,280,15,295,585,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,675,B,81,109,2,7,24,13,13,0,3,7,7,,,,,23,,,,,,,,,289,0,289,606,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,675,C01,104,111,8,10,17,24,4,1,3,10,2,,,,,17,,,,,,,,,311,10,321,606,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,675,C02,106,108,4,9,23,16,9,1,3,2,7,,,,,26,,,,,,,,,314,10,324,605,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,676,B,105,131,14,11,17,16,13,3,0,4,0,,,,,13,,,,,,,,,327,10,337,718,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,676,C01,100,143,11,7,13,10,13,1,1,0,7,,,,,24,,,,,,,,,330,0,330,717,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,676,C02,91,146,5,7,20,23,6,0,0,7,6,,,,,17,,,,,,,,,328,17,345,717,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,677,B,70,84,3,7,10,30,20,1,1,25,6,,,,,29,,,,,,,,,286,8,294,510,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,677,C01,82,78,4,4,14,36,17,0,1,31,4,,,,,19,,,,,,,,,290,4,294,510,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,677,C02,83,86,3,1,29,27,16,1,3,26,10,,,,,14,,,,,,,,,299,5,304,509,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,678,B,108,95,5,6,19,31,6,0,1,10,11,,,,,16,,,,,,,,,308,14,322,586,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,678,C01,102,101,9,5,18,19,7,1,5,0,7,,,,,23,,,,,,,,,297,17,314,586,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,678,C02,85,107,6,9,15,14,6,1,1,5,8,,,,,18,,,,,,,,,275,10,285,586,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,679,B,56,109,12,5,110,9,6,0,2,3,3,,,,,16,,,,,,,,,331,11,342,637,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,679,C01,40,109,4,7,113,11,2,1,2,2,12,,,,,32,,,,,,,,,335,21,356,637,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,679,C02,47,91,4,11,90,22,6,0,2,9,6,,,,,28,,,,,,,,,316,22,338,636,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,680,B,103,139,7,10,18,31,10,2,2,3,5,,,,,37,,,,,,,,,367,17,384,749,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,680,C01,123,145,6,5,14,43,8,0,1,10,12,,,,,38,,,,,,,,,405,9,414,748,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,681,B,137,59,3,10,15,53,18,3,0,6,5,,,,,47,,,,,,,,,356,2,358,523,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,681,C01,120,66,7,10,22,47,29,0,3,13,6,,,,,26,,,,,,,,,349,4,353,522,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,681,C02,127,52,8,5,17,56,26,1,3,8,4,,,,,54,,,,,,,,,361,7,368,522,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,682,B,87,79,12,9,17,35,7,2,2,6,4,,,,,0,,,,,,,,,260,12,272,503,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,682,C01,73,103,9,4,17,35,7,1,3,3,8,,,,,17,,,,,,,,,280,10,290,503,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,682,C02,85,86,2,9,9,30,11,1,4,5,7,,,,,23,,,,,,,,,272,7,279,503,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,683,B,87,99,1,8,20,27,8,0,2,2,5,,,,,18,,,,,,,,,277,10,287,502,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,683,C01,105,93,6,6,10,17,8,1,5,6,9,,,,,20,,,,,,,,,286,8,294,502,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,683,C02,108,70,8,8,9,34,10,1,0,5,5,,,,,25,,,,,,,,,283,6,289,502,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,684,B,86,91,9,12,12,26,9,0,3,15,8,,,,,30,,,,,,,,,301,5,306,510,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,684,C01,88,69,4,6,14,22,14,1,1,10,12,,,,,24,,,,,,,,,265,14,279,510,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,684,C02,110,71,2,5,14,40,10,0,3,9,8,,,,,24,,,,,,,,,296,11,307,510,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,685,B,136,60,5,11,7,40,28,0,2,12,10,,,,,24,,,,,,,,,335,5,340,527,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,685,C01,148,81,8,2,14,57,15,0,0,3,9,,,,,22,,,,,,,,,359,5,364,527,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,685,C02,147,73,4,6,21,44,12,0,6,20,7,,,,,29,,,,,,,,,369,2,371,526,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,686,B,166,56,6,10,19,73,21,1,1,10,8,,,,,21,,,,,,,,,392,4,396,610,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,686,C01,198,72,1,12,13,46,25,1,5,9,8,,,,,31,,,,,,,,,421,5,426,610,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,686,C02,194,52,5,6,16,49,21,1,2,14,7,,,,,37,,,,,,,,,404,4,408,610,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,687,B,138,65,7,6,21,41,20,1,0,8,10,,,,,34,,,,,,,,,351,7,358,541,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,687,C01,138,56,5,3,13,41,19,0,6,10,7,,,,,26,,,,,,,,,324,6,330,541,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,687,C02,135,76,2,6,15,33,16,1,3,10,10,,,,,18,,,,,,,,,325,4,329,540,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,688,B,108,119,7,12,12,25,6,2,1,10,8,,,,,25,,,,,,,,,335,15,350,697,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,688,C01,103,134,10,10,20,20,14,0,4,6,5,,,,,20,,,,,,,,,346,8,354,697,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,689,B,108,87,6,11,15,36,10,1,3,2,6,,,,,25,,,,,,,,,310,5,315,574,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,689,C01,114,97,7,8,18,25,5,1,1,7,5,,,,,24,,,,,,,,,312,12,324,574,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,689,C02,117,85,7,9,26,32,12,3,1,8,5,,,,,32,,,,,,,,,337,12,349,573,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,690,B,111,101,11,9,23,18,6,0,3,5,9,,,,,12,,,,,,,,,308,12,320,553,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,690,C01,109,95,6,10,14,23,9,0,1,4,8,,,,,27,,,,,,,,,306,14,320,553,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,690,C02,116,84,7,6,10,21,9,0,1,4,8,,,,,19,,,,,,,,,285,11,296,553,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,691,B,121,126,6,16,18,37,9,1,1,7,14,,,,,31,,,,,,,,,387,18,405,750,Acta Casilla,,,
2,19,NUEVO LEON,14,Guadalupe,26,Guadalupe,691,C01,108,148,6,12,23,34,18,2,1,6,11,,,,,40,,,,,,,,,409,11,420,750,Acta Casilla,,,
