CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,PD,CC,MORENA,PH,ES,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1485,2,152,296,18,47,61,85,31,0,5,17,21,21,,,,,,,,,,,,,754,34,788,1500
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1486,3,258,352,33,82,53,92,24,2,4,16,25,64,,,,,,,,,,,,,1005,43,1048,1996
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1487,4,359,436,24,120,82,180,38,4,5,26,42,82,,,,,,,,,,,,,1398,36,1434,2840
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1488,4,556,363,19,83,67,300,65,14,13,38,64,56,,,,,,,,,,,,,1638,40,1678,2825
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1489,4,340,369,25,103,72,226,62,7,10,29,48,78,,,,,,,,,,,,,1369,55,1424,2478
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1490,3,160,396,14,64,25,104,18,3,10,17,25,53,,,,,,,,,,,,,889,21,910,1746
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1491,3,212,486,18,51,48,79,21,3,5,18,19,54,,,,,,,,,,,,,1014,47,1061,1987
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1492,5,714,334,26,99,80,368,80,6,21,62,54,106,,,,,,,,,,,,,1950,52,2002,3159
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1493,2,185,148,8,47,31,66,24,0,6,19,19,48,,,,,,,,,,,,,601,24,625,1149
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1494,2,171,180,14,61,40,76,39,0,11,24,22,52,,,,,,,,,,,,,690,42,732,1157
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1495,3,216,415,14,82,60,87,53,1,7,45,36,92,,,,,,,,,,,,,1108,30,1138,1939
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1496,3,187,288,9,73,42,69,24,3,6,23,28,70,,,,,,,,,,,,,822,37,859,1534
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1497,3,163,428,10,101,44,39,21,3,11,9,22,82,,,,,,,,,,,,,933,49,982,1917
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1498,3,139,495,16,98,45,49,26,5,6,17,26,71,,,,,,,,,,,,,993,47,1040,1962
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1499,3,243,512,11,73,42,58,35,2,6,23,26,53,,,,,,,,,,,,,1084,65,1149,2090
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1500,3,226,321,15,52,55,75,34,1,7,25,24,78,,,,,,,,,,,,,913,36,949,1702
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1501,2,258,228,10,31,30,81,31,4,6,29,24,38,,,,,,,,,,,,,770,27,797,1257
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1502,2,314,183,9,45,39,106,33,0,5,15,22,25,,,,,,,,,,,,,796,22,818,1231
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1503,2,275,170,8,44,36,104,27,3,8,23,30,45,,,,,,,,,,,,,773,26,799,1098
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1504,6,828,327,25,132,73,443,118,8,23,62,63,119,,,,,,,,,,,,,2221,56,2277,3169
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1505,3,380,325,18,93,53,186,57,1,10,39,30,59,,,,,,,,,,,,,1251,42,1293,2012
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1506,7,1586,469,32,121,111,846,140,13,41,98,104,139,,,,,,,,,,,,,3700,86,3786,5168
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1507,10,1980,563,57,110,140,1117,153,18,49,145,126,152,,,,,,,,,,,,,4610,90,4700,6760
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1508,2,235,266,7,47,31,118,34,6,13,17,30,54,,,,,,,,,,,,,858,36,894,1464
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1509,3,224,313,7,28,45,123,34,1,9,28,20,44,,,,,,,,,,,,,876,32,908,1507
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1510,3,396,290,26,88,52,145,43,2,,20,32,68,,,,,,,,,,,,,1162,34,1196,1798
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1511,2,317,219,9,38,22,115,44,7,,26,34,109,,,,,,,,,,,,,940,284,1224,1448
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1512,3,380,312,17,43,32,123,54,3,,27,40,78,,,,,,,,,,,,,1109,38,1147,1629
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1513,4,396,399,48,124,62,215,57,4,,49,50,133,,,,,,,,,,,,,1537,52,1589,2678
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1514,3,316,251,26,56,45,147,107,3,,26,28,69,,,,,,,,,,,,,1074,20,1094,1553
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1515,2,278,243,13,43,24,94,56,2,,10,21,46,,,,,,,,,,,,,830,29,859,1177
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1516,2,293,278,63,36,40,102,74,1,,11,28,37,,,,,,,,,,,,,963,27,990,1408
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1517,3,214,356,13,69,66,85,26,1,7,21,33,71,,,,,,,,,,,,,962,48,1010,1809
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1518,4,224,552,13,116,52,54,25,1,6,19,21,71,,,,,,,,,,,,,1154,49,1203,2341
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1519,3,110,625,8,161,36,37,16,8,2,9,23,49,,,,,,,,,,,,,1084,52,1136,2224
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1520,4,124,538,11,283,52,67,17,1,4,25,21,62,,,,,,,,,,,,,1205,53,1258,2424
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1521,4,167,464,13,237,36,55,12,4,9,14,30,143,,,,,,,,,,,,,1184,46,1230,2454
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1522,3,128,346,9,292,41,42,20,1,4,9,17,96,,,,,,,,,,,,,1005,53,1058,2127
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1523,3,227,406,11,103,35,76,26,1,4,17,27,129,,,,,,,,,,,,,1062,48,1110,1836
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1524,3,217,377,11,72,44,63,26,4,2,17,28,125,,,,,,,,,,,,,986,26,1012,1779
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1525,3,228,374,9,63,45,81,29,0,8,21,19,93,,,,,,,,,,,,,970,35,1005,1681
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1526,2,294,268,18,42,28,142,47,4,,15,24,51,,,,,,,,,,,,,933,26,959,1363
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1527,3,342,276,26,47,34,176,109,4,,38,25,65,,,,,,,,,,,,,1142,23,1165,1672
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1528,3,402,214,14,58,49,98,76,7,,21,35,54,,,,,,,,,,,,,1028,36,1064,1514
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1529,2,184,241,13,51,41,105,36,3,4,20,30,30,,,,,,,,,,,,,758,26,784,1382
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1530,2,250,269,13,35,32,107,31,2,4,28,27,58,,,,,,,,,,,,,856,28,884,1490
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1531,3,348,272,11,55,59,154,58,2,11,32,39,49,,,,,,,,,,,,,1090,41,1131,1874
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1532,4,744,228,17,61,66,417,87,2,19,57,59,67,,,,,,,,,,,,,1824,40,1864,2738
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1533,3,416,238,16,65,56,204,68,1,10,46,51,75,,,,,,,,,,,,,1246,26,1272,2051
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1534,3,336,238,19,66,47,147,34,2,12,31,35,49,,,,,,,,,,,,,1016,24,1040,1636
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1535,4,537,342,18,95,103,303,82,5,17,64,55,94,,,,,,,,,,,,,1715,56,1771,2115
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1536,2,196,266,11,58,49,72,27,3,9,14,22,22,,,,,,,,,,,,,749,23,772,1342
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1537,2,159,259,8,64,31,55,32,5,6,15,22,20,,,,,,,,,,,,,676,37,713,1303
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1538,2,349,184,16,43,34,141,29,2,,25,24,50,,,,,,,,,,,,,897,31,928,1359
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1539,3,207,252,15,40,46,85,26,1,,25,10,55,,,,,,,,,,,,,762,30,792,1287
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1540,2,317,245,21,45,63,113,49,1,,28,28,61,,,,,,,,,,,,,971,22,993,1448
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1541,3,216,282,19,48,62,98,34,1,,17,21,75,,,,,,,,,,,,,873,56,929,1604
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1542,2,256,211,3,34,22,85,31,6,,23,18,20,,,,,,,,,,,,,709,15,724,1089
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1543,2,274,188,15,30,17,83,49,4,,27,27,29,,,,,,,,,,,,,743,23,766,1178
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1544,3,216,372,14,56,45,121,38,3,7,19,19,61,,,,,,,,,,,,,971,42,1013,1651
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1545,3,264,331,20,56,47,108,54,41,12,35,28,86,,,,,,,,,,,,,1082,42,1124,1892
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1546,3,216,401,11,78,44,76,29,3,6,26,23,140,,,,,,,,,,,,,1053,21,1074,1838
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1547,3,149,353,12,154,32,57,25,3,3,16,19,70,,,,,,,,,,,,,893,24,917,1760
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1548,3,125,552,9,148,18,42,18,4,7,14,24,57,,,,,,,,,,,,,1018,45,1063,2158
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1549,3,89,254,7,197,41,22,14,4,4,11,15,57,,,,,,,,,,,,,715,37,752,1554
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1550,3,68,155,8,411,19,16,7,0,1,2,9,45,,,,,,,,,,,,,741,29,770,1654
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1551,3,117,321,9,392,26,31,14,1,1,9,4,41,,,,,,,,,,,,,966,65,1031,2248
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1552,4,140,421,12,362,28,45,20,2,3,16,17,42,,,,,,,,,,,,,1108,42,1150,2251
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1553,3,206,405,11,79,47,57,26,6,3,20,25,107,,,,,,,,,,,,,992,43,1035,1862
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1554,2,167,300,5,68,32,50,27,3,4,17,22,71,,,,,,,,,,,,,766,38,804,1484
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1555,3,184,379,10,98,31,81,32,6,3,42,31,80,,,,,,,,,,,,,977,55,1032,1784
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1556,2,187,287,10,47,24,65,28,6,3,22,24,89,,,,,,,,,,,,,792,27,819,1364
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1557,1,169,146,5,24,16,65,24,0,,9,8,25,,,,,,,,,,,,,491,7,498,690
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1558,1,176,110,5,22,9,74,13,2,,19,22,16,,,,,,,,,,,,,468,12,480,668
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1559,2,322,209,17,38,16,92,53,5,,17,31,49,,,,,,,,,,,,,849,20,869,1356
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1560,3,352,324,11,53,49,152,60,7,,35,37,72,,,,,,,,,,,,,1152,24,1176,1776
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1561,4,62,162,9,382,15,32,22,2,,6,8,43,,,,,,,,,,,,,743,37,780,2260
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1562,3,239,167,13,199,31,105,31,2,,20,14,51,,,,,,,,,,,,,872,24,896,1523
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1563,3,271,256,12,114,52,155,51,3,,34,47,85,,,,,,,,,,,,,1080,34,1114,1793
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1564,3,201,245,28,64,46,74,31,1,,9,23,93,,,,,,,,,,,,,815,59,874,1707
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1565,3,193,286,21,54,48,67,18,1,,31,29,71,,,,,,,,,,,,,819,40,859,1504
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1566,2,254,162,9,72,32,120,40,2,,21,33,55,,,,,,,,,,,,,800,22,822,1202
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1567,2,276,212,9,30,37,122,29,1,,16,22,76,,,,,,,,,,,,,830,24,854,1266
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1568,2,349,227,20,45,39,130,37,1,,24,32,50,,,,,,,,,,,,,954,23,977,1362
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1569,2,306,212,11,36,43,139,39,0,,26,33,57,,,,,,,,,,,,,902,35,937,1380
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1570,2,216,204,8,38,38,90,45,2,4,13,19,28,,,,,,,,,,,,,705,31,736,1090
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1571,3,353,282,13,54,53,159,68,2,13,25,32,36,,,,,,,,,,,,,1090,36,1126,1696
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1572,2,342,219,11,39,54,116,35,10,9,21,36,40,,,,,,,,,,,,,932,45,977,1478
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1573,3,294,259,14,29,49,152,56,6,6,23,40,48,,,,,,,,,,,,,976,26,1002,1784
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,1574,7,1713,377,25,47,64,875,60,10,31,76,63,54,,,,,,,,,,,,,3395,59,3454,4804
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,1575,4,896,297,10,26,30,544,37,5,23,32,36,14,,,,,,,,,,,,,1950,34,1984,2673
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,1576,4,782,271,22,20,23,586,19,9,25,39,32,25,,,,,,,,,,,,,1853,33,1886,2641
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,1577,2,301,99,4,18,26,191,20,5,7,19,12,15,,,,,,,,,,,,,717,13,730,1000
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1578,3,544,119,14,32,71,272,24,3,,38,29,20,,,,,,,,,,,,,1166,25,1191,1679
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1579,2,274,243,14,36,48,203,45,4,,39,28,51,,,,,,,,,,,,,985,24,1009,1430
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1580,2,313,226,24,36,47,225,67,5,,22,21,41,,,,,,,,,,,,,1027,23,1050,1436
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1581,3,309,281,18,45,54,162,66,0,,18,42,60,,,,,,,,,,,,,1055,29,1084,1654
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1582,2,308,207,12,39,40,127,44,3,,11,29,37,,,,,,,,,,,,,857,26,883,1293
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1583,2,322,155,20,51,55,207,42,2,,24,28,41,,,,,,,,,,,,,947,27,974,1347
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1584,3,454,227,31,47,43,197,64,3,,41,31,36,,,,,,,,,,,,,1174,27,1201,1585
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1585,5,339,467,31,392,58,167,49,6,,30,36,88,,,,,,,,,,,,,1663,62,1725,3273
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1586,3,287,294,23,55,40,129,40,1,,29,23,34,,,,,,,,,,,,,955,56,1011,1777
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1587,3,308,403,21,84,41,157,60,4,,43,37,77,,,,,,,,,,,,,1235,35,1270,2076
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1588,3,285,314,13,70,43,98,32,2,13,24,29,83,,,,,,,,,,,,,1006,32,1038,1814
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1589,3,198,308,9,167,38,80,28,1,3,19,32,61,,,,,,,,,,,,,944,39,983,1742
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1590,3,131,236,5,389,27,43,15,1,4,14,11,29,,,,,,,,,,,,,905,42,947,1910
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1591,3,83,134,9,664,12,35,18,6,1,7,9,40,,,,,,,,,,,,,1018,60,1078,2168
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1592,3,183,260,9,312,23,45,32,2,1,17,9,32,,,,,,,,,,,,,925,51,976,1662
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1593,3,303,226,9,87,28,136,35,4,6,25,34,64,,,,,,,,,,,,,957,34,991,1644
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1594,3,197,329,17,82,26,75,36,2,,16,32,41,,,,,,,,,,,,,853,47,900,1666
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1595,4,552,409,34,107,71,274,76,14,,42,42,104,,,,,,,,,,,,,1725,44,1769,2924
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1596,2,286,238,13,113,46,140,20,1,,13,39,32,,,,,,,,,,,,,941,27,968,1489
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1597,2,240,241,22,53,38,122,28,0,,32,23,32,,,,,,,,,,,,,831,22,853,1319
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,1598,3,387,221,14,58,48,163,49,4,13,36,32,42,,,,,,,,,,,,,1067,31,1098,1565
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,1599,3,438,252,23,48,54,235,38,3,14,26,37,48,,,,,,,,,,,,,1216,48,1264,2080
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,1600,3,316,264,13,53,40,212,51,7,11,27,50,54,,,,,,,,,,,,,1098,58,1156,1915
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,1601,3,660,212,16,31,22,438,38,4,8,36,37,27,,,,,,,,,,,,,1529,46,1575,2118
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,1602,3,566,207,18,17,27,328,36,4,9,28,23,23,,,,,,,,,,,,,1286,25,1311,1852
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,1603,3,254,307,10,80,81,157,40,2,9,26,48,50,,,,,,,,,,,,,1064,44,1108,2089
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,1604,3,385,265,14,37,39,251,35,5,6,41,24,32,,,,,,,,,,,,,1134,33,1167,1773
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,1605,3,412,261,20,59,46,173,37,4,6,21,30,34,,,,,,,,,,,,,1103,34,1137,1633
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1606,1,59,70,6,21,14,27,15,1,,7,6,15,,,,,,,,,,,,,241,14,255,416
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1607,2,242,200,27,57,26,87,34,2,,24,23,25,,,,,,,,,,,,,747,24,771,1237
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1608,3,341,257,13,45,25,161,45,6,,40,36,30,,,,,,,,,,,,,999,27,1026,1534
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1609,2,231,180,9,34,34,98,24,4,,21,16,30,,,,,,,,,,,,,681,37,718,1146
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1610,2,180,236,69,45,20,79,48,4,,16,24,31,,,,,,,,,,,,,752,26,778,1221
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1611,2,151,151,14,24,18,59,26,4,,19,10,27,,,,,,,,,,,,,503,14,517,827
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1612,3,195,345,6,50,37,38,15,1,11,10,9,46,,,,,,,,,,,,,763,42,805,1716
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1613,3,253,321,12,92,27,78,18,4,5,17,13,55,,,,,,,,,,,,,895,47,942,1843
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1614,2,113,145,11,60,12,33,10,0,4,5,12,21,,,,,,,,,,,,,426,17,443,862
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1615,3,113,300,9,208,30,42,30,3,7,5,20,60,,,,,,,,,,,,,827,44,871,1833
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1616,3,136,352,10,136,34,42,14,1,6,14,18,39,,,,,,,,,,,,,802,38,840,1936
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1617,3,123,343,10,206,39,50,13,0,6,5,19,59,,,,,,,,,,,,,873,42,915,1780
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1618,3,147,344,11,384,29,42,12,3,3,17,21,39,,,,,,,,,,,,,1052,46,1098,2026
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1619,3,134,282,25,178,34,59,18,0,3,9,18,38,,,,,,,,,,,,,798,41,839,1708
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1620,3,207,339,11,104,34,80,28,3,5,17,24,58,,,,,,,,,,,,,910,25,935,1616
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1621,2,165,142,6,54,21,47,23,2,2,14,16,27,,,,,,,,,,,,,519,11,530,829
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1622,3,298,318,13,63,41,104,18,2,11,19,26,42,,,,,,,,,,,,,955,37,992,1641
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1623,3,298,355,11,104,46,106,30,2,9,21,29,54,,,,,,,,,,,,,1065,34,1099,1822
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1624,3,135,333,27,250,23,72,16,3,8,15,17,56,,,,,,,,,,,,,955,41,996,1891
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1625,3,130,449,56,214,26,52,14,2,4,12,16,37,,,,,,,,,,,,,1012,36,1048,1977
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1626,3,162,409,27,121,27,46,27,0,7,16,13,31,,,,,,,,,,,,,886,41,927,1631
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1627,2,181,280,21,79,34,75,28,0,3,7,24,14,,,,,,,,,,,,,746,32,778,1450
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1628,2,177,251,180,36,22,65,8,2,4,14,17,27,,,,,,,,,,,,,803,19,822,1422
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1629,1,21,33,18,2,5,10,3,0,0,2,2,2,,,,,,,,,,,,,98,5,103,214
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1630,2,130,206,89,94,13,42,22,1,1,16,19,16,,,,,,,,,,,,,649,18,667,1057
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1631,1,51,54,47,14,7,27,4,3,2,6,6,6,,,,,,,,,,,,,227,6,233,346
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1632,1,112,103,57,21,11,31,10,4,2,9,5,13,,,,,,,,,,,,,378,12,390,661
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1633,2,147,208,148,28,13,63,28,5,5,11,18,13,,,,,,,,,,,,,687,26,713,1191
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1634,1,62,38,32,11,8,6,2,0,0,4,1,4,,,,,,,,,,,,,168,11,179,289
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1635,2,137,143,91,57,15,30,14,6,2,18,8,14,,,,,,,,,,,,,535,23,558,1017
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1636,2,105,167,80,16,15,31,23,0,1,5,9,19,,,,,,,,,,,,,471,23,494,884
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1637,2,148,153,45,36,18,40,16,1,1,19,14,16,,,,,,,,,,,,,507,8,515,865
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1638,2,123,155,54,20,20,22,16,10,1,12,0,10,,,,,,,,,,,,,443,17,460,822
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1639,1,39,32,5,3,6,8,6,0,0,4,7,6,,,,,,,,,,,,,116,4,120,295
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1641,1,18,42,2,4,2,5,2,0,0,2,0,3,,,,,,,,,,,,,80,1,81,215
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1642,2,462,135,6,25,41,136,30,11,6,13,47,25,,,,,,,,,,,,,937,16,953,1334
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1643,1,91,97,9,16,10,35,12,0,3,5,11,9,,,,,,,,,,,,,298,11,309,572
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1644,1,69,91,3,8,12,16,8,0,2,10,7,4,,,,,,,,,,,,,230,14,244,390
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1645,1,82,92,10,15,9,24,11,3,3,2,1,6,,,,,,,,,,,,,258,6,264,411
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1646,1,60,50,10,8,10,10,4,0,1,0,4,6,,,,,,,,,,,,,163,7,170,299
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1647,1,58,76,10,8,8,13,8,0,3,11,11,14,,,,,,,,,,,,,220,3,223,353
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1648,1,128,121,3,15,20,36,15,3,4,8,7,5,,,,,,,,,,,,,365,11,376,599
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1649,1,78,111,8,11,7,24,19,0,3,5,5,4,,,,,,,,,,,,,275,8,283,580
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1650,1,67,27,2,5,4,29,5,1,0,2,7,2,,,,,,,,,,,,,151,5,156,276
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1651,2,205,79,6,14,16,78,19,6,3,10,38,20,,,,,,,,,,,,,494,10,504,777
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1652,1,204,63,5,8,24,70,15,2,6,9,37,14,,,,,,,,,,,,,457,6,463,707
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1653,2,198,162,9,72,18,39,17,9,3,8,39,27,,,,,,,,,,,,,601,19,620,1049
