CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,CI_1,CI_2,CI_3,CI_4,CI_5,CI_6,CI_7,CI_8,CI_9,CI_10,CI_11,CI_12,CI_13,CI_14,CI_15,CI_16,CI_17,CI_18,CI_19,CI_20,CI_21,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,ES,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4730,1,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,6,14,19,1,0,4,4,61,6,12,135,742
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4731,2,1,22,2,0,1,0,0,0,0,0,17,1,2,2,0,0,0,0,1,0,0,9,29,77,1,3,3,6,76,7,42,302,1279
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4732,2,4,48,0,2,0,2,2,0,1,1,11,0,0,0,0,0,0,0,0,1,0,9,18,57,3,4,1,7,57,9,23,260,1191
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4733,2,3,11,1,0,0,0,1,4,1,0,0,0,2,0,0,0,0,0,1,0,2,8,13,68,2,1,5,5,77,4,29,238,840
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4734,2,6,19,2,1,1,0,4,0,0,10,5,2,1,0,2,0,0,0,1,1,0,32,22,96,2,5,10,6,94,8,40,370,1365
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4735,2,3,7,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,1,2,1,7,29,170,2,4,4,10,82,10,27,367,1310
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4736,2,1,12,4,1,2,0,0,1,1,0,10,4,1,0,0,0,0,2,0,1,0,10,21,93,3,2,4,4,84,17,37,315,1132
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4737,2,1,11,1,0,1,0,1,0,1,0,30,2,2,3,0,5,0,0,1,1,0,3,18,62,2,0,4,2,85,7,38,281,1095
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4738,3,4,38,0,1,0,2,1,0,0,2,38,3,0,1,0,2,0,1,0,1,2,11,53,125,7,5,3,6,93,15,46,460,1645
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4739,2,0,15,0,1,0,0,0,4,0,1,14,1,0,1,0,1,0,1,1,2,0,11,29,67,2,2,9,4,93,7,21,287,1129
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4740,2,5,12,0,1,0,1,1,0,0,0,15,0,0,1,0,1,1,0,1,0,2,26,24,65,2,0,3,10,55,4,24,254,896
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4741,2,0,5,0,2,0,0,0,0,0,1,13,1,0,3,0,0,0,0,0,1,0,4,22,56,1,1,0,0,49,9,27,195,773
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4742,1,4,1,1,0,1,0,0,0,1,0,0,4,1,0,0,0,0,0,1,7,1,8,16,41,2,0,2,2,47,7,27,174,709
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4743,2,1,4,1,1,1,0,2,3,0,0,8,0,0,1,0,2,0,0,0,0,0,9,48,125,1,5,6,1,74,8,23,324,1013
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4744,2,2,7,2,2,1,0,4,0,0,0,1,2,0,0,0,0,0,1,0,1,0,14,19,99,0,5,2,3,74,7,27,273,943
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4745,2,1,2,1,1,1,0,0,0,0,0,3,1,1,0,0,1,0,1,1,1,2,3,20,65,1,1,3,7,57,6,16,196,903
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4746,2,1,5,1,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,1,0,13,18,45,2,0,4,2,59,0,23,181,800
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4747,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,3,0,0,0,1,0,9,9,21,0,0,2,5,44,2,7,108,590
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4748,2,2,3,2,0,0,0,1,2,2,1,5,0,0,0,1,6,0,0,0,0,0,12,14,45,1,2,2,4,54,6,6,171,935
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4749,1,0,1,0,0,0,0,0,0,1,1,6,1,1,1,0,0,0,0,0,1,1,6,4,37,1,1,0,0,61,6,11,141,630
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4750,2,0,2,0,2,2,1,1,1,1,1,1,1,1,1,0,0,0,0,1,4,1,9,9,61,1,3,0,5,64,3,23,199,870
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4751,2,4,11,0,0,0,1,1,0,0,1,4,0,1,1,0,0,0,0,0,3,2,7,28,110,4,29,5,10,102,7,43,374,1494
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4752,2,3,7,1,1,2,0,0,1,0,0,4,2,1,1,0,1,0,0,1,1,0,9,17,59,0,3,1,11,60,4,19,209,1053
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4753,2,2,7,1,2,4,0,0,1,1,0,4,3,2,0,0,0,1,1,0,29,0,12,20,92,2,3,1,7,89,10,20,314,1320
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4754,3,1,1,0,1,0,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,1,10,13,76,2,0,0,7,77,6,25,226,1643
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4755,2,1,11,2,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,14,13,33,4,1,1,2,59,1,11,159,915
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4756,2,0,1,3,2,2,0,0,4,0,2,2,0,0,0,0,0,0,0,0,1,0,12,17,29,4,2,1,5,52,5,9,153,889
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4757,2,4,14,0,3,5,0,0,0,0,2,1,0,0,0,0,0,0,1,0,5,0,14,25,106,4,2,2,9,98,10,26,331,1316
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4758,2,3,2,1,0,1,0,0,0,0,0,0,3,0,1,1,2,0,0,0,1,1,8,9,76,2,0,1,5,81,6,25,229,852
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4759,1,1,1,2,0,0,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,1,5,15,11,2,2,4,3,50,8,12,122,678
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4760,2,2,1,0,0,1,1,0,0,2,1,6,2,0,1,0,0,0,1,4,1,2,10,15,62,2,3,1,10,79,3,19,229,1046
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4761,3,12,9,4,1,8,1,3,0,0,0,5,6,5,3,3,0,0,0,5,0,1,43,56,64,3,3,8,18,157,11,31,460,1867
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4762,3,3,11,3,2,3,2,1,4,3,0,1,3,4,2,1,4,4,2,4,3,2,32,42,78,8,1,11,14,161,19,33,461,1718
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4763,2,6,1,2,3,5,1,2,2,0,0,18,5,7,2,1,1,0,0,2,4,1,52,32,38,2,2,4,8,137,16,14,368,1305
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4764,2,2,10,3,1,1,2,2,0,4,1,3,0,1,0,2,0,0,0,1,1,1,21,32,38,2,1,2,6,94,6,29,266,1096
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4765,2,2,4,0,1,2,2,0,1,0,1,0,4,0,0,0,1,1,0,1,4,1,27,17,56,2,2,2,9,82,5,26,253,1255
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4766,2,1,4,2,1,1,0,0,0,0,1,1,2,2,3,0,0,1,1,1,7,3,24,23,28,4,2,8,10,123,6,36,295,1114
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4767,2,3,2,1,1,4,1,2,1,2,1,2,5,0,0,1,1,1,3,0,3,0,37,40,65,8,1,3,8,91,12,28,327,1237
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4768,2,1,3,2,0,3,1,4,2,3,1,0,0,5,2,0,1,0,0,0,4,0,27,43,46,5,4,8,9,122,16,31,343,1366
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4769,3,10,7,3,2,2,1,8,0,0,0,4,3,6,2,0,0,0,1,3,4,0,29,43,46,6,2,6,13,148,26,40,415,1941
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4770,3,3,8,0,0,0,2,1,1,0,0,2,5,2,2,1,0,0,0,2,4,4,53,63,66,5,3,11,19,211,10,27,505,2040
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4771,3,1,5,2,1,2,3,2,0,2,0,1,1,1,0,1,1,0,1,0,4,1,30,29,52,4,0,4,7,134,11,27,327,2028
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4772,2,5,9,4,1,3,0,3,2,1,2,2,1,5,0,1,4,0,3,1,0,0,50,28,23,7,2,6,13,108,15,27,326,1227
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4773,2,2,4,1,1,0,0,9,8,0,0,0,2,5,0,0,4,1,0,3,2,0,28,16,25,1,1,0,6,88,5,16,228,972
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4774,3,9,9,3,2,8,1,1,4,1,1,1,8,4,3,1,4,1,2,1,3,15,34,38,38,3,3,7,9,191,16,34,455,1769
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4775,2,9,7,0,0,0,4,1,2,1,1,3,1,1,0,2,2,0,0,2,5,2,27,32,62,8,2,5,1,104,10,28,322,1239
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4776,2,1,1,1,0,1,1,0,1,0,1,1,2,0,2,0,2,1,0,0,0,1,25,31,86,6,0,2,5,159,12,34,376,1437
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4777,2,3,4,3,1,2,1,0,0,1,1,0,3,0,3,0,1,0,0,2,1,3,23,24,29,7,4,3,8,94,17,32,270,1061
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4778,2,3,6,1,0,2,1,0,0,1,0,0,1,0,2,0,2,0,0,1,0,0,21,37,118,8,3,4,9,133,5,14,372,1375
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4779,2,5,4,1,1,2,7,1,1,1,1,3,0,2,1,0,1,0,1,0,1,3,37,33,65,4,1,6,11,91,13,19,316,1159
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4780,2,4,3,0,2,2,0,1,1,0,2,0,1,1,1,1,0,0,1,1,2,1,21,44,63,1,1,7,6,99,16,33,315,1311
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4781,3,1,3,3,2,2,1,0,2,2,3,2,4,0,0,1,2,0,1,1,2,1,22,41,74,7,1,4,9,174,21,18,404,1710
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4782,2,0,5,1,0,0,1,1,0,1,1,2,1,2,1,1,0,0,0,2,3,4,14,44,59,5,3,6,5,113,9,15,299,1181
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4783,2,2,5,3,1,1,2,0,0,1,0,2,1,0,1,0,0,1,0,1,0,0,26,29,32,3,3,4,2,121,8,17,266,1007
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4784,3,5,9,2,0,1,0,2,2,0,2,14,2,1,5,1,1,0,0,2,2,1,37,44,50,6,9,2,9,127,13,34,383,1655
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4785,2,0,8,0,2,0,1,1,0,0,1,1,0,1,0,0,2,0,1,1,4,0,23,14,42,7,2,5,10,118,5,37,286,968
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4786,2,3,8,0,0,0,0,0,4,0,0,12,3,1,0,0,2,0,0,2,4,2,34,21,70,4,1,7,9,111,16,33,347,1202
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4787,4,31,11,9,2,5,4,5,4,2,2,12,4,4,3,2,19,1,1,6,5,4,75,87,204,5,4,24,29,335,48,60,1007,1643
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4788,2,2,7,2,1,1,0,2,0,2,1,3,2,3,0,0,0,0,2,3,3,0,16,19,18,1,2,1,9,97,5,25,227,956
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4789,3,3,4,3,1,3,2,3,2,4,0,0,4,1,1,0,0,0,0,5,8,4,52,31,47,1,3,4,15,184,23,34,442,1920
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4790,2,2,7,0,1,3,1,1,1,0,2,2,2,0,2,1,2,1,0,0,0,2,18,29,48,4,1,5,9,106,11,22,283,1149
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4791,2,1,2,1,1,1,1,0,0,1,0,0,0,2,1,0,1,0,0,2,0,2,24,27,44,3,1,4,6,107,8,23,263,1131
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4792,2,4,2,2,0,1,0,1,6,1,0,1,4,0,2,0,1,0,1,0,2,1,25,30,59,4,1,8,7,101,5,15,284,1134
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4793,2,0,5,4,0,4,0,2,0,0,0,0,1,0,2,1,0,0,1,0,1,2,30,29,81,3,1,5,9,102,10,19,312,1116
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4794,2,1,5,3,0,7,0,1,1,0,2,0,0,0,3,0,2,1,0,0,1,0,19,29,62,6,0,6,9,92,11,22,283,1077
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4795,3,8,9,3,1,6,0,2,1,1,0,0,5,1,1,1,5,3,0,2,2,0,36,50,89,6,6,9,5,144,6,42,444,1548
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4796,4,7,2,0,2,5,2,2,5,0,1,4,6,2,0,3,0,2,1,5,3,3,41,40,103,9,3,17,24,241,33,51,617,2448
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4797,3,1,7,2,2,3,3,2,0,0,1,1,4,1,2,3,0,1,3,3,4,1,34,25,115,3,4,7,12,174,17,48,483,2144
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4798,3,8,8,2,2,7,0,1,0,0,1,2,3,5,0,0,0,0,0,2,0,0,28,27,107,5,2,6,10,121,12,32,391,1972
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4799,2,4,4,0,2,1,0,0,1,0,0,0,1,0,0,0,2,1,0,0,4,0,23,20,41,5,0,4,13,121,6,27,280,927
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4800,2,4,7,0,1,2,1,11,1,0,2,1,1,1,1,0,1,0,1,1,1,1,41,28,41,5,4,6,15,123,10,32,343,1340
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4801,3,2,5,3,1,0,0,1,3,0,1,1,1,0,0,0,1,1,0,2,2,1,25,16,54,1,0,2,6,77,7,20,233,1577
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4802,2,5,2,3,2,0,0,3,5,0,1,0,3,1,1,1,1,0,0,3,0,4,31,26,77,3,2,1,10,113,9,21,328,1208
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4803,2,6,4,3,1,3,2,0,1,2,0,0,2,1,0,1,0,0,1,1,0,3,27,33,33,3,1,9,16,118,9,25,305,1116
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4804,2,6,8,1,0,4,1,7,4,0,2,0,3,0,1,0,0,1,5,3,4,5,39,29,29,1,1,6,13,73,12,11,269,946
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4805,2,3,4,0,0,0,0,0,1,0,1,0,1,0,3,1,0,1,0,0,1,1,21,19,36,3,2,3,8,79,15,19,222,863
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4806,2,2,1,1,0,0,2,1,0,0,1,1,1,0,1,0,1,0,0,1,1,0,9,7,42,5,3,5,4,73,7,25,194,1059
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4807,3,7,5,4,3,5,0,3,0,1,3,0,2,7,2,1,1,0,0,0,4,2,52,35,42,4,7,13,5,153,23,24,408,1692
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4808,2,3,1,4,1,3,1,0,2,0,1,0,0,3,1,0,1,0,0,1,0,0,46,15,30,2,1,3,8,71,9,12,219,856
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4809,3,8,6,4,1,2,1,2,1,0,2,1,6,2,1,2,3,5,2,1,3,4,51,54,28,3,2,5,17,121,18,32,388,1514
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4810,2,8,6,3,0,1,1,2,1,2,3,0,1,2,6,0,0,0,2,1,3,3,43,27,29,7,2,4,11,128,9,19,324,1258
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4811,2,5,4,2,2,4,0,3,0,4,2,1,2,1,0,1,0,0,0,0,1,2,44,28,31,7,2,6,11,106,12,27,308,1252
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4812,2,4,10,3,1,2,2,0,1,0,2,10,2,1,0,2,3,1,1,1,2,0,23,19,21,2,3,4,6,87,14,19,246,1120
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4813,2,1,5,0,2,1,3,0,1,0,4,1,1,2,0,1,1,0,1,0,0,3,27,28,48,2,3,2,10,81,10,22,260,1080
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4814,1,0,1,2,0,0,0,1,0,0,0,0,2,1,0,0,1,0,0,2,0,0,20,10,28,5,3,1,4,72,14,15,182,694
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4815,1,1,2,2,0,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,24,13,24,1,0,2,5,73,4,10,168,598
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4816,1,1,3,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,5,1,16,16,25,7,0,8,10,64,11,15,188,652
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4817,1,2,3,0,1,0,0,1,2,1,0,0,0,1,1,0,3,0,0,0,1,1,18,13,16,4,2,7,7,92,11,5,192,696
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4818,3,9,1,4,0,3,1,1,0,0,2,1,1,0,3,0,0,0,0,0,1,1,40,38,156,3,5,10,13,129,11,42,475,1526
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4819,3,2,9,2,0,7,1,3,3,0,2,4,0,1,1,0,0,0,0,1,1,2,33,24,98,2,4,7,16,177,17,39,456,1928
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4820,3,9,1,3,2,3,0,1,0,1,0,3,1,0,0,0,1,1,0,1,1,1,28,27,101,2,2,2,8,119,9,25,352,1525
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4821,3,13,3,1,2,3,0,1,1,1,0,0,2,2,0,0,1,1,1,0,6,1,14,38,81,4,4,0,9,161,6,43,399,1621
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4822,4,7,7,6,1,0,1,1,6,1,0,0,2,2,0,0,4,0,1,2,1,2,35,53,124,3,4,8,22,205,29,57,584,2318
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4830,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,1,0,9,10,65,0,3,0,7,69,7,15,192,777
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4837,2,0,5,2,2,1,0,3,1,2,2,1,3,3,1,1,2,0,0,2,1,3,29,24,40,0,1,6,6,104,6,19,270,969
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4838,2,2,5,1,1,2,0,3,0,0,1,10,1,0,0,2,1,1,0,0,3,0,15,16,16,1,2,2,5,52,8,19,169,911
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4839,2,2,6,1,2,0,0,1,1,0,2,1,1,0,1,0,0,0,3,1,0,1,17,21,23,2,2,3,7,105,9,13,225,1060
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4840,2,4,9,3,0,1,0,0,0,0,2,1,3,0,1,0,1,0,1,2,0,1,20,35,58,10,1,1,4,123,10,20,311,1155
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4841,2,3,18,1,0,1,0,2,2,2,1,9,1,0,0,0,2,0,0,1,0,3,11,31,54,1,2,3,2,79,13,27,269,1129
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4842,2,2,4,0,1,1,0,1,1,0,0,5,2,1,2,0,2,0,0,1,1,0,25,20,62,1,1,3,3,108,9,25,281,1162
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4843,2,1,3,0,0,0,0,3,1,0,0,3,1,1,1,2,2,0,0,1,0,1,15,14,14,2,0,1,3,56,1,13,139,832
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4844,2,0,2,2,0,3,1,0,4,0,0,2,1,1,0,0,1,0,1,1,0,1,16,26,35,1,0,5,4,75,9,17,208,1107
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4845,2,6,11,0,1,3,6,0,1,0,1,5,1,1,2,0,0,8,1,1,0,0,22,25,43,7,3,3,5,91,11,7,265,1066
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4846,2,1,3,1,1,1,1,1,1,0,0,3,0,4,0,1,6,1,1,0,2,1,23,24,45,3,2,7,4,101,11,10,259,1151
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4847,1,6,3,1,0,0,0,0,0,1,1,8,2,3,0,0,1,0,1,1,0,1,5,15,22,1,1,3,4,24,12,9,125,712
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4848,3,1,28,2,1,2,2,1,4,1,1,3,6,0,0,4,3,0,1,1,6,0,37,38,34,0,3,6,12,133,20,25,375,1561
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4849,2,6,5,2,1,3,0,2,0,1,0,7,3,0,0,0,1,0,0,0,0,1,13,26,20,2,1,5,6,85,3,8,201,914
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4850,3,2,8,1,2,4,0,3,1,1,3,3,2,3,1,1,4,0,1,0,3,4,27,31,21,3,4,4,7,137,11,12,304,1528
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4851,2,6,1,0,0,3,1,0,2,0,0,1,0,0,1,0,0,0,0,0,5,1,21,34,37,2,3,3,4,142,10,26,303,1334
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4852,2,5,1,2,2,5,0,7,2,0,0,5,3,0,0,0,0,0,0,4,2,3,50,36,52,4,1,3,6,110,9,21,333,1473
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4865,2,0,9,2,1,1,3,2,1,1,2,2,10,2,4,0,5,0,2,0,2,3,36,25,16,4,4,4,8,95,2,16,262,1074
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4866,3,2,2,3,3,5,1,3,1,2,2,4,0,1,3,0,2,1,0,3,2,5,37,27,40,4,1,4,9,127,10,16,320,1802
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4867,2,2,11,4,0,2,0,1,0,3,0,2,2,1,0,0,2,0,0,0,2,4,3,24,37,2,1,1,3,88,6,26,227,1040
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4868,2,0,9,0,1,1,1,0,1,0,0,3,0,0,0,0,0,0,2,1,1,0,7,18,50,3,0,6,3,60,2,17,186,875
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4869,2,4,2,0,1,0,2,5,2,0,0,2,2,2,3,1,3,3,0,0,2,0,25,26,48,1,2,7,6,97,13,29,288,1350
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4870,2,4,4,1,1,3,1,1,2,3,1,0,5,1,1,0,3,0,1,3,2,1,24,26,32,8,3,3,11,131,8,19,303,1285
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4871,2,6,1,0,0,3,0,4,0,0,4,2,3,4,2,2,1,2,1,2,4,2,49,30,22,2,2,3,10,121,10,11,303,1392
4,9,CIUDAD DE MEXICO,12,CUAUHTEMOC,15,CUAUHTEMOC,4872,3,8,19,4,0,2,6,6,0,1,2,3,6,3,3,0,6,0,0,1,2,5,54,54,32,5,6,10,13,145,6,32,434,1815
