CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,RED,PRI_PVEM ,PT_MORENA_ES ,PT_MORENA ,PT_ES ,MORENA_ES , CAND_IND41, CAND_IND42, CAND_IND43, CAND_IND44, CAND_IND45, CAND_IND46, CAND_IND47, CAND_IND48, CAND_IND49, CAND_IND50, CAND_IND51, CAND_IND52, CAND_IND53, CAND_IND54, CAND_IND55, CAND_IND56, CAND_IND57, CAND_IND58, CAND_IND59, CAND_IND60, CAND_IND61, CAND_IND62, CAND_IND63, CAND_IND64, CAND_IND65, CAND_IND66, CAND_IND67, CAND_IND68, CAND_IND69, CAND_IND70, CAND_IND71, CAND_IND72, CAND_IND73, CAND_IND74, CAND_IND75, CAND_IND76, CAND_IND77, CAND_IND78, CAND_IND79, CAND_IND80, CAND_IND81, CAND_IND82, CAND_IND83, CAND_IND84, CAND_IND85, CAND_IND86, CAND_IND87, CAND_IND88, CAND_IND89, CAND_IND90, CAND_IND91, CAND_IND92, CAND_IND93, NUM_VOTOS_VALIDOS, NUM_VOTOS_CAN_NREG, NUM_VOTOS_NULOS, TOTAL_VOTOS, LISTA_NOMINAL
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,671,3,183,287,6,77,23,26,21,112,8,3,11,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,141,1,22,5,1,3,,,,,,,,,,,,,,,,,,,,,,,933,0,60,993,1964
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,672,3,119,312,5,106,65,23,6,85,9,4,23,2,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,132,2,5,4,4,2,,,,,,,,,,,,,,,,,,,,,,,911,0,55,966,1967
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,673,3,116,309,9,26,32,21,4,73,12,2,7,2,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,64,1,45,2,,,,,,,,,,,,,,,,,,,,,,,,,728,0,38,766,1609
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,674,3,105,305,9,35,21,22,5,95,12,1,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,177,3,14,4,,,,,,,,,,,,,,,,,,,,,,,,,810,0,44,854,1731
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,676,3,212,299,12,17,21,31,15,76,6,1,4,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,148,1,3,6,,2,,,,,,,,,,,,,,,,,,,,,,,857,11,26,894,2212
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,677,3,174,255,8,28,24,42,35,102,17,3,1,4,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,169,2,10,9,4,6,,,,,,,,,,,,,,,,,,,,,,,895,1,33,929,1622
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,678,3,207,247,8,25,38,46,13,100,16,2,3,2,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,105,,12,6,2,12,,,,,,,,,,,,,,,,,,,,,,,849,0,47,896,1788
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,679,3,120,317,7,144,23,18,3,122,7,0,17,11,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,154,2,12,5,1,2,,,,,,,,,,,,,,,,,,,,,,,969,0,60,1029,1964
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,680,3,180,199,4,25,20,19,20,113,5,3,4,4,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,106,4,9,3,1,7,,,,,,,,,,,,,,,,,,,,,,,729,0,26,755,1514
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,681,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,1569
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,682,3,207,197,9,16,52,52,6,70,7,2,4,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,111,1,18,6,3,2,,,,,,,,,,,,,,,,,,,,,,,765,1,26,792,1560
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,683,2,197,199,19,32,28,45,11,107,11,1,4,4,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,119,,8,16,,3,,,,,,,,,,,,,,,,,,,,,,,805,0,41,846,1472
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,684,3,89,55,4,7,19,8,2,26,3,1,1,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,36,1,3,3,,5,,,,,,,,,,,,,,,,,,,,,,,266,0,11,277,1550
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,685,3,342,180,9,16,29,31,13,131,12,3,2,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,182,5,25,14,5,7,,,,,,,,,,,,,,,,,,,,,,,1008,1,28,1037,1547
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,686,3,361,164,5,15,28,63,38,137,19,3,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,283,1,29,8,4,5,,,,,,,,,,,,,,,,,,,,,,,1164,0,35,1199,1851
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,687,3,346,182,7,11,18,66,14,111,12,4,1,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,193,2,19,13,6,6,,,,,,,,,,,,,,,,,,,,,,,1014,1,34,1049,1682
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,688,2,148,164,3,20,17,63,6,72,4,0,9,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,98,5,11,4,1,3,,,,,,,,,,,,,,,,,,,,,,,630,0,33,663,1407
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,689,3,234,205,9,28,28,48,16,112,9,1,6,4,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,131,1,15,6,2,3,,,,,,,,,,,,,,,,,,,,,,,862,0,42,904,1694
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,690,3,220,225,8,22,28,66,7,115,8,2,1,5,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,135,2,15,5,2,2,,,,,,,,,,,,,,,,,,,,,,,871,0,33,904,1664
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,691,3,179,243,10,26,16,39,20,102,12,4,8,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,121,1,9,5,1,2,,,,,,,,,,,,,,,,,,,,,,,803,0,30,833,1530
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,692,2,98,91,4,8,7,89,5,40,6,0,4,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,70,1,3,,3,2,,,,,,,,,,,,,,,,,,,,,,,432,0,13,445,1469
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,693,3,248,280,14,25,27,95,17,171,14,3,5,3,2,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,159,5,2,8,7,5,,,,,,,,,,,,,,,,,,,,,,,1094,0,29,1123,2088
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,695,3,342,214,12,28,14,55,21,80,8,2,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,152,5,17,9,3,5,,,,,,,,,,,,,,,,,,,,,,,970,0,35,1005,1622
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,696,3,188,201,7,11,17,21,18,86,7,1,2,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,97,3,10,2,3,4,,,,,,,,,,,,,,,,,,,,,,,680,0,11,691,2035
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,697,3,150,110,7,11,12,17,11,95,5,0,5,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,80,1,4,,1,2,,,,,,,,,,,,,,,,,,,,,,,513,0,25,538,1627
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,719,2,91,83,14,5,15,13,4,49,10,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,52,1,4,1,4,3,,,,,,,,,,,,,,,,,,,,,,,350,0,16,366,1416
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,720,3,203,247,12,17,24,29,19,86,1,0,4,1,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,119,2,5,6,1,,,,,,,,,,,,,,,,,,,,,,,,779,0,42,821,1691
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,721,3,218,256,13,15,19,38,15,95,9,5,6,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,128,2,11,4,4,7,,,,,,,,,,,,,,,,,,,,,,,849,0,24,873,1501
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,722,3,256,249,12,20,26,28,14,100,9,1,6,1,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,153,2,12,,3,3,,,,,,,,,,,,,,,,,,,,,,,898,0,49,947,1669
2,19,NUEVO LEON,16,APODACA,6,APODACA,68,9,680,902,28,100,114,166,73,635,38,0,0,6,6,3,5,,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3056,1,55,3112,6462
2,19,NUEVO LEON,16,APODACA,6,APODACA,69,6,363,601,8,57,64,84,35,369,10,0,0,5,0,1,1,,,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1802,0,50,1852,4294
2,19,NUEVO LEON,16,APODACA,6,APODACA,70,10,1147,1120,31,122,148,228,65,766,36,0,0,7,2,0,3,,,357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4032,0,64,4096,6991
2,19,NUEVO LEON,16,APODACA,6,APODACA,71,2,145,185,6,27,22,26,16,164,6,0,0,1,3,0,0,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675,0,10,685,1096
2,19,NUEVO LEON,16,APODACA,6,APODACA,72,2,83,143,4,9,17,22,13,97,5,0,0,1,1,0,0,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443,0,12,455,904
2,19,NUEVO LEON,16,APODACA,6,APODACA,73,4,362,343,9,40,30,76,48,287,26,0,0,1,3,0,0,,,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1356,0,20,1376,2611
2,19,NUEVO LEON,16,APODACA,6,APODACA,74,2,54,12,1,11,8,13,5,66,1,0,0,0,0,0,0,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,0,11,211,1305
2,19,NUEVO LEON,16,APODACA,6,APODACA,75,2,65,188,1,14,23,19,17,81,8,0,0,3,1,0,0,,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467,0,18,485,1074
2,19,NUEVO LEON,16,APODACA,6,APODACA,76,2,93,211,2,28,0,19,17,151,0,0,0,0,0,0,0,,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582,0,15,597,1364
2,19,NUEVO LEON,16,APODACA,6,APODACA,78,3,42,90,7,6,4,7,7,55,0,0,0,0,0,0,0,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232,0,8,240,1611
2,19,NUEVO LEON,16,APODACA,6,APODACA,79,3,158,311,11,29,40,39,22,210,9,0,0,3,2,1,1,,,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917,0,26,943,2036
2,19,NUEVO LEON,16,APODACA,6,APODACA,80,2,75,204,6,18,25,21,12,77,5,0,0,1,1,1,0,,,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548,0,14,562,1176
2,19,NUEVO LEON,16,APODACA,6,APODACA,81,6,718,581,12,51,47,165,34,345,21,0,0,2,1,0,0,,,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2201,2,25,2228,4305
2,19,NUEVO LEON,16,APODACA,6,APODACA,82,2,135,183,3,17,15,36,30,120,4,0,0,6,0,0,0,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603,0,15,618,1018
2,19,NUEVO LEON,16,APODACA,6,APODACA,83,2,87,136,2,27,12,27,24,95,5,0,0,1,0,0,0,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447,0,6,453,766
2,19,NUEVO LEON,16,APODACA,6,APODACA,84,14,1186,1464,27,112,127,204,155,964,46,0,0,9,7,1,2,,,542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4846,3,79,4928,9761
2,19,NUEVO LEON,16,APODACA,6,APODACA,85,3,174,336,5,28,40,23,18,290,5,0,0,3,3,0,0,,,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1036,0,39,1075,2043
2,19,NUEVO LEON,16,APODACA,6,APODACA,86,4,189,325,4,22,39,50,28,181,6,0,0,1,2,0,0,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917,0,18,935,2638
2,19,NUEVO LEON,16,APODACA,6,APODACA,87,4,259,313,4,20,31,47,18,255,9,0,0,16,1,1,2,,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1047,0,20,1067,2563
2,19,NUEVO LEON,16,APODACA,6,APODACA,88,6,425,567,19,68,52,71,37,320,17,0,0,7,1,0,0,,,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1710,0,28,1738,3780
2,19,NUEVO LEON,16,APODACA,6,APODACA,89,3,162,310,7,15,25,22,35,132,11,0,0,3,15,1,2,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800,1,11,812,2036
2,19,NUEVO LEON,16,APODACA,6,APODACA,90,3,164,319,7,36,20,35,15,127,9,0,0,4,4,0,0,,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,816,0,21,837,1523
2,19,NUEVO LEON,16,APODACA,6,APODACA,91,2,152,188,1,20,21,24,23,114,7,0,0,2,1,0,1,,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625,1,14,640,1145
2,19,NUEVO LEON,16,APODACA,6,APODACA,92,3,221,356,5,13,30,37,15,140,5,0,0,2,3,0,2,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886,0,25,911,1591
2,19,NUEVO LEON,16,APODACA,6,APODACA,93,2,171,299,5,34,20,37,12,166,8,0,0,3,2,0,0,,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820,0,19,839,1442
2,19,NUEVO LEON,16,APODACA,6,APODACA,94,3,166,340,6,25,31,60,15,152,8,0,0,2,1,1,1,,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,866,0,31,897,1672
2,19,NUEVO LEON,16,APODACA,6,APODACA,95,4,609,529,11,33,57,107,44,301,19,0,0,7,3,0,0,,,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1889,0,35,1924,2854
2,19,NUEVO LEON,16,APODACA,6,APODACA,96,3,125,267,7,27,23,27,6,133,10,0,0,5,4,0,0,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665,0,16,681,1637
2,19,NUEVO LEON,16,APODACA,6,APODACA,97,2,155,224,5,15,32,38,3,159,7,0,0,1,1,0,0,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682,0,26,708,1314
2,19,NUEVO LEON,16,APODACA,6,APODACA,98,2,133,283,5,17,26,26,9,106,10,0,0,2,0,0,1,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662,0,33,695,1437
2,19,NUEVO LEON,16,APODACA,6,APODACA,99,3,196,297,2,12,18,44,13,152,12,0,0,2,2,1,0,,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850,1,16,867,1518
2,19,NUEVO LEON,16,APODACA,6,APODACA,100,4,128,251,5,17,17,27,20,130,5,0,0,1,2,0,1,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,670,0,19,689,2446
2,19,NUEVO LEON,16,APODACA,6,APODACA,101,9,899,1001,25,81,86,176,84,585,32,0,0,6,10,0,1,,,314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3300,1,34,3335,6095
2,19,NUEVO LEON,16,APODACA,6,APODACA,102,15,2087,1356,38,86,120,269,123,981,58,0,0,20,8,0,2,,,592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5740,2,87,5829,9988
2,19,NUEVO LEON,16,APODACA,6,APODACA,2170,2,227,130,3,16,11,40,28,116,7,0,0,0,2,0,0,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629,1,4,634,946
2,19,NUEVO LEON,16,APODACA,6,APODACA,2171,2,169,131,2,21,10,39,27,97,6,0,0,3,1,0,0,,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564,0,6,570,829
2,19,NUEVO LEON,16,APODACA,6,APODACA,2172,1,66,43,1,6,7,18,7,40,2,0,0,0,0,0,0,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215,0,1,216,319
2,19,NUEVO LEON,16,APODACA,6,APODACA,2173,1,78,57,0,1,2,20,19,46,3,0,0,1,0,0,0,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248,0,1,249,387
2,19,NUEVO LEON,16,APODACA,6,APODACA,2174,2,129,100,3,13,16,56,13,123,9,0,0,0,0,0,0,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506,0,10,516,925
2,19,NUEVO LEON,16,APODACA,6,APODACA,2175,2,109,145,4,7,12,27,24,131,2,0,0,0,1,1,0,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513,0,11,524,843
2,19,NUEVO LEON,16,APODACA,6,APODACA,2176,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,638
2,19,NUEVO LEON,16,APODACA,6,APODACA,2177,2,325,145,2,14,20,47,15,112,6,0,0,1,1,0,0,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778,0,7,785,1071
2,19,NUEVO LEON,16,APODACA,6,APODACA,2178,2,311,121,5,8,8,41,9,110,6,0,0,2,2,0,0,,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690,0,7,697,889
2,19,NUEVO LEON,16,APODACA,6,APODACA,2179,2,77,84,0,10,12,36,14,73,4,0,0,1,1,0,0,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344,0,0,344,1196
2,19,NUEVO LEON,16,APODACA,6,APODACA,2180,2,159,106,2,10,13,27,42,118,6,0,0,1,0,0,0,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546,0,9,555,925
2,19,NUEVO LEON,16,APODACA,6,APODACA,2181,2,88,160,1,10,16,16,14,85,5,0,0,1,4,1,1,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433,0,13,446,952
2,19,NUEVO LEON,16,APODACA,6,APODACA,2182,2,75,104,3,6,10,13,13,83,3,0,0,1,0,0,1,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351,0,4,355,1362
2,19,NUEVO LEON,16,APODACA,6,APODACA,2183,2,141,126,3,8,10,19,25,137,8,0,0,0,0,0,0,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542,1,6,549,1006
2,19,NUEVO LEON,16,APODACA,6,APODACA,2184,2,79,148,4,12,17,17,22,73,4,0,0,3,0,0,0,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433,0,4,437,783
2,19,NUEVO LEON,16,APODACA,6,APODACA,2185,2,142,207,4,15,15,40,18,108,1,0,0,0,1,1,0,,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615,0,9,624,984
2,19,NUEVO LEON,16,APODACA,6,APODACA,2186,1,42,78,2,7,10,11,7,41,3,0,0,1,2,0,1,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232,2,3,237,424
2,19,NUEVO LEON,16,APODACA,6,APODACA,2187,1,39,53,0,6,6,7,2,25,4,0,0,0,0,0,0,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161,0,2,163,295
2,19,NUEVO LEON,16,APODACA,6,APODACA,2188,1,155,117,6,7,6,19,10,70,3,0,0,3,0,0,0,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434,0,5,439,631
2,19,NUEVO LEON,16,APODACA,6,APODACA,2189,2,125,227,4,21,22,24,12,98,7,0,0,1,1,0,1,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595,0,9,604,1113
2,19,NUEVO LEON,16,APODACA,6,APODACA,2190,2,185,204,5,10,32,31,10,145,12,0,0,4,2,0,1,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681,0,11,692,1149
2,19,NUEVO LEON,16,APODACA,6,APODACA,2191,2,48,123,2,7,10,17,7,51,4,0,0,1,0,0,0,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307,0,4,311,1152
2,19,NUEVO LEON,16,APODACA,6,APODACA,2192,2,84,132,4,11,24,22,5,86,4,0,0,1,2,1,1,,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466,0,2,468,810
2,19,NUEVO LEON,16,APODACA,6,APODACA,2193,2,67,133,3,14,15,13,5,64,2,0,0,3,3,0,0,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347,0,10,357,839
2,19,NUEVO LEON,16,APODACA,6,APODACA,2194,1,92,115,4,7,9,21,10,69,2,0,0,1,2,0,0,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353,0,1,354,692
2,19,NUEVO LEON,16,APODACA,6,APODACA,2195,2,117,262,4,6,13,18,11,113,5,0,0,0,1,0,0,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578,0,13,591,1171
2,19,NUEVO LEON,16,APODACA,6,APODACA,2421,2,115,206,4,17,19,37,13,123,6,0,0,2,2,0,0,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566,0,12,578,1048
2,19,NUEVO LEON,16,APODACA,6,APODACA,2422,2,91,166,3,17,22,27,8,90,6,0,0,6,2,0,0,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466,1,9,476,958
2,19,NUEVO LEON,16,APODACA,6,APODACA,2423,2,99,200,2,11,15,36,21,125,7,0,0,1,1,0,0,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568,0,8,576,1153
2,19,NUEVO LEON,16,APODACA,6,APODACA,2424,2,134,163,5,18,26,33,12,139,8,0,0,1,5,0,1,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602,0,8,610,1058
2,19,NUEVO LEON,16,APODACA,6,APODACA,2425,2,126,184,0,16,19,37,16,121,11,0,0,4,1,0,0,,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598,0,11,609,1070
2,19,NUEVO LEON,16,APODACA,6,APODACA,2426,2,133,210,5,27,23,39,16,143,6,0,0,2,4,0,0,,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697,0,11,708,1313
2,19,NUEVO LEON,16,APODACA,6,APODACA,2429,2,161,132,3,17,22,29,13,100,3,0,0,1,2,0,0,,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530,0,3,533,916
2,19,NUEVO LEON,16,APODACA,6,APODACA,2430,2,45,90,1,10,9,6,7,57,2,0,0,1,0,0,0,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250,0,10,260,975
2,19,NUEVO LEON,16,APODACA,6,APODACA,2431,2,79,178,1,16,10,27,10,120,6,0,0,2,0,0,1,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476,0,8,484,931
2,19,NUEVO LEON,16,APODACA,6,APODACA,2432,2,86,172,1,10,14,19,6,70,3,0,0,0,1,0,1,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402,0,7,409,823
2,19,NUEVO LEON,16,APODACA,6,APODACA,2433,1,61,131,2,13,15,30,12,70,4,0,0,1,0,0,0,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401,0,8,409,750
2,19,NUEVO LEON,16,APODACA,6,APODACA,2434,1,126,53,0,11,5,21,7,48,1,0,0,0,0,0,0,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318,0,1,319,493
2,19,NUEVO LEON,16,APODACA,6,APODACA,2435,1,210,86,3,9,10,37,9,78,3,0,0,1,0,0,0,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501,0,10,511,721
2,19,NUEVO LEON,16,APODACA,6,APODACA,2436,2,126,135,2,7,13,22,12,118,15,0,0,2,0,0,0,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502,0,14,516,920
