DTTO. LOCAL,CVE,MUNICIPIO,Sección,Casillas,PAN,PRI,PRD,PT,PVEM,CD,PSN,PAS,PAC,COALICION,Nulos,No Registrados,TOTAL
5,77,San Cristobal de las Casas,1139,CA,38,96,36,10,50,0,0,35,0,,4,2,271
5,77,San Cristobal de las Casas,1140,B,92,115,33,17,54,0,0,46,0,,9,1,367
5,77,San Cristobal de las Casas,1141,B,73,91,51,2,46,0,0,32,0,,8,0,303
5,77,San Cristobal de las Casas,1141,CA,69,114,35,6,39,0,0,40,0,,7,0,310
5,77,San Cristobal de las Casas,1142,B,71,60,41,17,39,0,0,51,0,,11,0,290
5,77,San Cristobal de las Casas,1142,CA,76,59,38,7,37,0,0,68,0,,14,0,299
5,77,San Cristobal de las Casas,1142,CB,57,65,41,6,51,0,0,63,0,,7,0,290
5,77,San Cristobal de las Casas,1143,B,50,103,38,10,26,0,0,96,0,,6,0,329
5,77,San Cristobal de las Casas,1143,CA,54,89,28,18,26,0,0,85,0,,15,0,315
5,77,San Cristobal de las Casas,1143,CB,49,85,32,12,33,0,0,71,0,,7,0,289
5,77,San Cristobal de las Casas,1144,B,45,74,40,11,20,0,0,70,0,,12,0,272
5,77,San Cristobal de las Casas,1144,CA,41,65,37,8,17,0,0,90,0,,8,0,266
5,77,San Cristobal de las Casas,1144,CB,39,60,29,9,29,0,0,76,0,,12,0,254
5,77,San Cristobal de las Casas,1144,CC,49,64,25,17,18,0,0,64,0,,12,0,249
5,77,San Cristobal de las Casas,1145,B,47,56,27,16,31,0,0,59,0,,8,0,244
5,77,San Cristobal de las Casas,1145,CA,81,64,23,7,21,0,0,58,0,,12,0,266
5,77,San Cristobal de las Casas,1145,CB,45,56,31,13,31,0,0,56,0,,8,0,240
5,77,San Cristobal de las Casas,1145,CC,47,84,25,7,27,0,0,49,0,,4,0,243
5,77,San Cristobal de las Casas,1146,B,75,83,24,8,39,0,0,32,0,,8,0,269
5,77,San Cristobal de las Casas,1146,CA,51,81,28,13,31,0,0,41,0,,11,0,256
5,77,San Cristobal de las Casas,1146,CB,65,97,34,8,33,0,0,36,0,,9,3,285
5,77,San Cristobal de las Casas,1147,B,42,75,31,29,24,0,0,66,0,,15,0,282
5,77,San Cristobal de las Casas,1147,CA,50,90,21,17,38,0,0,59,0,,10,0,285
5,77,San Cristobal de las Casas,1148,B,30,60,19,14,12,0,0,122,0,,9,0,266
5,77,San Cristobal de las Casas,1148,CA,40,48,24,11,18,0,0,111,0,,13,0,265
5,77,San Cristobal de las Casas,1149,B,31,40,25,8,13,0,0,109,0,,12,0,238
5,77,San Cristobal de las Casas,1149,CA,35,37,25,8,12,0,0,85,0,,10,0,212
5,77,San Cristobal de las Casas,1149,CB,46,30,22,5,16,0,0,67,0,,8,0,194
5,77,San Cristobal de las Casas,1150,B,42,67,39,17,4,0,0,117,0,,18,0,304
5,77,San Cristobal de las Casas,1150,CA,27,53,55,13,10,0,0,141,0,,25,0,324
5,77,San Cristobal de las Casas,1150,CB,41,50,49,18,21,0,0,103,0,,15,0,297
5,77,San Cristobal de las Casas,1151,B,51,38,21,20,20,0,0,133,0,,13,0,296
5,77,San Cristobal de las Casas,1151,CA,41,44,38,15,15,0,0,124,0,,13,0,290
5,77,San Cristobal de las Casas,1151,CB,38,42,19,10,17,0,0,124,0,,19,0,269
5,77,San Cristobal de las Casas,1151,CC,37,54,29,15,12,0,0,105,0,,15,0,267
5,77,San Cristobal de las Casas,1151,CD,40,49,28,9,21,0,0,100,0,,8,0,255
5,77,San Cristobal de las Casas,1152,B,25,66,41,8,6,0,0,115,0,,31,0,292
5,77,San Cristobal de las Casas,1152,X1,8,45,7,2,3,0,0,90,0,,22,0,177
5,77,San Cristobal de las Casas,1153,B,19,122,41,4,5,0,0,82,0,,38,0,311
5,77,San Cristobal de las Casas,1153,X1,9,36,4,10,2,0,0,26,0,,27,0,114
5,77,San Cristobal de las Casas,1154,B,4,40,51,8,2,0,0,171,0,,22,0,298
5,77,San Cristobal de las Casas,1154,CA,1,55,44,5,3,0,0,182,0,,27,0,317
5,77,San Cristobal de las Casas,1155,B,10,66,42,12,1,0,0,215,0,,47,0,393
5,77,San Cristobal de las Casas,1155,X1,5,33,10,5,2,0,0,57,0,,16,0,128
5,77,San Cristobal de las Casas,1156,B,2,40,65,2,1,0,0,52,0,,37,0,199
5,77,San Cristobal de las Casas,1156,X1,8,13,2,0,3,0,0,127,0,,2,0,155
5,77,San Cristobal de las Casas,1157,B,24,75,13,9,4,0,0,172,0,,29,0,326
5,77,San Cristobal de las Casas,1157,X1,17,42,14,0,1,0,0,22,0,,8,0,104
5,77,San Cristobal de las Casas,1158,B,24,93,42,13,13,0,0,108,0,,24,0,317
5,77,San Cristobal de las Casas,1158,X1,2,49,28,3,0,0,0,4,0,,17,0,103
5,77,San Cristobal de las Casas,1159,B,35,144,51,3,14,0,0,68,0,,20,0,335
5,77,San Cristobal de las Casas,1160,B,47,88,19,9,4,0,0,41,0,,15,0,223
5,77,San Cristobal de las Casas,1160,CA,47,66,39,7,9,0,0,42,0,,30,0,240
5,77,San Cristobal de las Casas,1161,B,6,66,209,7,9,0,0,50,0,,6,0,353
5,77,San Cristobal de las Casas,1162,B,32,77,44,6,8,0,0,45,0,,0,0,212
5,77,San Cristobal de las Casas,1163,B,13,81,86,26,6,0,0,110,0,,56,0,378
5,77,San Cristobal de las Casas,1164,B,2,7,64,24,2,0,0,6,0,,15,0,120
,,,,,,,,,,,,,,,,,
13,78,San Fernando,1165,B,49,125,125,30,27,0,0,4,2,,10,0,372
13,78,San Fernando,1165,CA,53,101,136,29,29,0,0,0,3,,13,0,364
13,78,San Fernando,1165,CB,47,116,129,31,30,0,0,2,4,,5,0,364
13,78,San Fernando,1166,B,0,0,0,0,0,0,0,0,0,,0,0,0
13,78,San Fernando,1166,CA,21,131,205,22,43,0,0,0,0,,4,0,426
13,78,San Fernando,1167,B,25,183,211,17,42,0,0,1,2,,12,0,493
13,78,San Fernando,1167,CA,45,166,193,18,21,0,0,2,1,,5,0,451
13,78,San Fernando,1168,B,36,115,155,32,49,0,0,1,2,,7,0,397
13,78,San Fernando,1168,CA,26,130,192,31,36,0,0,0,0,,7,0,422
13,78,San Fernando,1168,CB,33,109,173,29,49,0,0,0,2,,3,0,398
13,78,San Fernando,1169,B,3,168,20,180,35,0,0,1,0,,18,0,425
13,78,San Fernando,1170,B,23,183,60,33,6,0,0,1,1,,7,0,314
13,78,San Fernando,1170,CA,19,117,67,67,31,0,0,3,0,,7,0,311
13,78,San Fernando,1170,X1,4,46,66,31,11,0,0,2,0,,6,0,166
13,78,San Fernando,1171,B,5,81,20,95,24,0,0,0,0,,2,0,227
13,78,San Fernando,1172,B,27,175,10,55,27,0,0,0,0,,43,0,337
13,78,San Fernando,1172,CA,20,178,36,63,21,0,0,0,0,,8,0,326
13,78,San Fernando,1172,X1,3,89,21,42,35,0,0,0,0,,12,0,202
13,78,San Fernando,1173,B,32,120,60,36,78,0,0,0,0,,11,0,337
13,78,San Fernando,1173,CA,15,136,43,58,79,0,0,0,0,,5,0,336
13,78,San Fernando,1174,B,12,130,114,16,26,0,0,0,0,,14,0,312
13,78,San Fernando,1174,CA,19,113,115,16,34,0,0,0,0,,11,0,308
13,78,San Fernando,1175,B,26,171,172,25,13,0,0,0,1,,17,0,425
13,78,San Fernando,1175,CA,31,161,183,15,23,0,0,0,0,,17,0,430
13,78,San Fernando,1176,B,12,78,128,13,27,0,0,0,1,,7,0,266
13,78,San Fernando,1176,CA,7,62,117,14,43,0,0,0,0,,6,0,249
13,78,San Fernando,1176,X1,12,149,68,56,18,0,0,0,0,,5,0,308
13,78,San Fernando,1177,B,18,180,54,8,86,0,0,0,2,,8,0,356
13,78,San Fernando,1177,CA,16,202,66,6,45,0,0,0,0,,10,4,349
13,78,San Fernando,1177,X1,12,160,43,39,21,0,0,2,0,,17,0,294
,,,,,,,,,,,,,,,,,
21,79,San Juan Cancuc,1178,B,33,260,66,0,0,0,0,0,0,,32,0,391
21,79,San Juan Cancuc,1178,CA,49,253,74,0,0,0,0,0,0,,13,0,389
21,79,San Juan Cancuc,1179,B,51,272,62,0,0,0,0,0,0,,0,0,385
21,79,San Juan Cancuc,1179,CA,67,247,43,0,0,0,0,0,0,,36,0,393
21,79,San Juan Cancuc,1180,B,8,70,124,0,0,0,0,0,0,,3,0,205
21,79,San Juan Cancuc,1180,X1,16,183,182,0,0,0,0,0,0,,10,0,391
21,79,San Juan Cancuc,1180,X2,20,162,220,0,0,0,0,0,0,,7,0,409
21,79,San Juan Cancuc,1181,B,6,139,107,0,0,0,0,0,0,,1,0,253
21,79,San Juan Cancuc,1181,CA,6,93,138,0,0,0,0,0,0,,7,0,244
21,79,San Juan Cancuc,1181,X1,2,106,98,0,0,0,0,0,0,,4,0,210
21,79,San Juan Cancuc,1182,B,13,206,210,0,0,0,0,0,0,,6,0,435
21,79,San Juan Cancuc,1182,CA,9,239,200,0,0,0,0,0,0,,5,0,453
21,79,San Juan Cancuc,1183,B,22,145,307,0,0,0,0,0,0,,3,0,477
21,79,San Juan Cancuc,1183,CA,24,180,283,0,0,0,0,0,0,,10,0,497
21,79,San Juan Cancuc,1184,B,39,246,66,0,0,0,0,0,0,,15,0,366
21,79,San Juan Cancuc,1184,X1,9,114,88,0,0,0,0,0,0,,6,0,217
21,79,San Juan Cancuc,1185,B,20,181,75,0,0,0,0,0,0,,11,0,287
21,79,San Juan Cancuc,1185,CA,27,144,76,0,0,0,0,0,0,,10,0,257
21,79,San Juan Cancuc,1185,CB,27,163,69,0,0,0,0,0,0,,23,0,282
21,79,San Juan Cancuc,1186,B,28,121,65,0,0,0,0,0,0,,6,0,220
21,79,San Juan Cancuc,1186,X1,38,213,70,0,0,0,0,0,0,,24,0,345
,,,,,,,,,,,,,,,,,
4,80,San Lucas,1187,B,102,116,139,8,0,0,0,0,0,,12,0,377
4,80,San Lucas,1187,CA,108,131,132,5,0,0,0,0,0,,9,0,385
4,80,San Lucas,1187,CB,63,140,164,3,0,0,0,0,0,,17,0,387
4,80,San Lucas,1188,B,213,152,151,15,0,0,0,0,0,,6,0,537
4,80,San Lucas,1188,CA,223,168,167,14,0,0,0,0,0,,9,0,581
,,,,,,,,,,,,,,,,,
17,81,Siltepec,1189,B,13,119,89,52,4,0,0,0,0,,14,0,291
17,81,Siltepec,1189,CA,4,103,82,44,5,0,0,0,0,,14,0,252
17,81,Siltepec,1189,X1,5,100,6,21,0,0,0,0,0,,10,0,142
17,81,Siltepec,1190,B,35,89,79,66,3,0,0,0,0,,12,0,284
17,81,Siltepec,1190,CA,32,125,73,41,1,0,0,0,0,,14,0,286
17,81,Siltepec,1190,CB,32,132,50,59,2,0,0,0,0,,7,0,282
17,81,Siltepec,1191,B,7,77,60,56,0,0,0,0,0,,16,0,216
17,81,Siltepec,1192,B,9,104,125,6,1,0,0,0,0,,4,0,249
17,81,Siltepec,1192,X1,10,91,24,35,13,0,0,0,0,,5,0,178
17,81,Siltepec,1193,B,10,106,54,50,7,0,0,0,0,,5,0,232
17,81,Siltepec,1193,CA,6,108,56,38,5,0,0,0,0,,0,0,213
17,81,Siltepec,1194,B,6,70,60,91,2,0,0,0,0,,0,0,229
17,81,Siltepec,1194,CA,5,73,83,93,1,0,0,0,0,,20,0,275
17,81,Siltepec,1195,B,5,106,110,159,2,0,0,0,0,,19,0,401
17,81,Siltepec,1195,X1,6,21,160,27,0,0,0,0,0,,5,0,219
17,81,Siltepec,1196,B,59,37,38,74,0,0,0,0,0,,11,1,220
17,81,Siltepec,1196,CA,44,28,52,63,0,0,0,0,0,,14,0,201
17,81,Siltepec,1197,B,29,109,43,47,1,0,0,0,0,,14,0,243
17,81,Siltepec,1197,CA,32,98,49,76,0,0,0,0,0,,7,0,262
17,81,Siltepec,1198,B,10,108,87,17,0,0,0,0,0,,9,0,231
17,81,Siltepec,1198,CA,24,140,38,26,0,0,0,0,0,,4,0,232
17,81,Siltepec,1199,B,1,89,79,68,3,0,0,0,0,,7,0,247
17,81,Siltepec,1199,X1,8,115,103,87,0,0,0,0,0,,10,0,323
17,81,Siltepec,1200,B,3,210,4,66,1,0,0,0,0,,2,0,286
17,81,Siltepec,1200,CA,7,224,1,53,0,0,0,0,0,,6,0,291
17,81,Siltepec,1201,B,41,111,4,20,1,0,0,0,0,,6,0,183
17,81,Siltepec,1201,CA,63,102,3,13,0,0,0,0,0,,10,0,191
17,81,Siltepec,1202,B,48,83,30,7,2,0,0,0,0,,4,0,174
17,81,Siltepec,1202,CA,21,103,23,8,0,0,0,0,0,,6,0,161
17,81,Siltepec,1203,B,41,77,100,53,3,0,0,0,0,,0,0,274
17,81,Siltepec,1203,CA,29,102,89,25,2,0,0,0,0,,15,2,264
17,81,Siltepec,1204,B,7,54,126,58,0,0,0,0,0,,3,0,248
17,81,Siltepec,1204,CA,15,72,112,52,2,0,0,0,0,,7,0,260
17,81,Siltepec,1205,B,10,109,65,41,0,0,0,3,0,,4,0,232
17,81,Siltepec,1205,CA,4,96,79,43,1,0,0,0,0,,15,4,242
17,81,Siltepec,1205,X1,3,52,114,67,0,0,0,0,0,,0,0,236
17,81,Siltepec,1206,B,16,93,90,13,0,0,0,0,0,,15,0,227
17,81,Siltepec,1206,CA,22,101,100,7,0,0,0,0,0,,23,0,253
,,,,,,,,,,,,,,,,,
10,82,Simojovel,1207,B,30,88,51,49,87,19,12,0,0,,0,0,336
10,82,Simojovel,1207,CA,18,80,60,53,90,7,13,0,0,,13,0,334
10,82,Simojovel,1208,B,13,93,67,54,56,30,1,0,0,,14,0,328
10,82,Simojovel,1208,CA,10,94,70,60,63,34,4,0,0,,12,0,347
10,82,Simojovel,1209,B,17,55,28,44,55,13,7,0,0,,15,0,234
10,82,Simojovel,1209,CA,18,58,40,41,54,8,7,0,0,,10,0,236
10,82,Simojovel,1209,CB,0,0,0,0,0,0,0,0,0,,0,0,0
10,82,Simojovel,1210,B,1,11,241,274,70,1,1,0,0,,11,0,610
10,82,Simojovel,1210,X1,6,105,25,103,116,37,1,0,0,,26,0,419
10,82,Simojovel,1211,B,3,112,3,93,55,6,0,0,0,,42,0,314
10,82,Simojovel,1212,B,2,110,222,58,15,3,1,0,0,,0,0,411
10,82,Simojovel,1213,X1,3,33,17,8,2,0,0,0,0,,4,0,67
10,82,Simojovel,1214,B,3,16,118,100,33,3,1,0,0,,6,0,280
10,82,Simojovel,1214,CA,2,13,143,88,18,0,0,0,0,,8,0,272
10,82,Simojovel,1215,B,15,79,179,89,10,11,0,0,0,,16,0,399
10,82,Simojovel,1215,CA,30,29,180,87,7,2,0,0,0,,23,0,358
10,82,Simojovel,1215,CB,12,46,176,97,11,5,2,0,0,,12,0,361
10,82,Simojovel,1216,B,5,74,108,41,65,2,1,0,0,,1,0,297
10,82,Simojovel,1216,CA,2,61,105,40,77,3,0,0,0,,19,0,307
10,82,Simojovel,1217,B,2,164,119,32,3,2,1,0,0,,23,0,346
10,82,Simojovel,1217,CA,2,156,112,30,3,2,0,0,0,,24,0,329
10,82,Simojovel,1218,B,1,145,61,86,10,9,0,0,0,,9,0,321
10,82,Simojovel,1218,CA,0,121,64,66,8,11,4,0,0,,5,0,279
10,82,Simojovel,1218,X1,1,267,18,39,4,2,4,0,0,,33,0,368
10,82,Simojovel,1219,B,2,125,131,6,1,4,0,0,0,,7,0,276
10,82,Simojovel,1219,CA,1,159,93,7,2,0,0,0,0,,4,0,266
10,82,Simojovel,1219,X1,0,97,133,14,99,99,1,0,0,,17,0,460
10,82,Simojovel,1220,B,6,227,26,40,14,92,7,0,0,,27,0,439
10,82,Simojovel,1220,CA,6,198,47,39,13,79,5,0,0,,25,0,412
10,82,Simojovel,1221,B,2,95,17,71,15,28,0,0,0,,9,1,238
10,82,Simojovel,1221,X1,2,51,37,2,210,0,0,0,0,,7,0,309
,,,,,,,,,,,,,,,,,
7,83,Sitala,1222,B,11,180,152,19,0,0,0,56,0,,11,0,429
7,83,Sitala,1222,CA,11,175,175,29,0,0,0,44,0,,12,0,446
7,83,Sitala,1223,B,1,89,239,88,0,0,0,4,0,,0,0,421
7,83,Sitala,1223,CA,0,110,219,88,0,0,0,4,0,,0,0,421
7,83,Sitala,1224,B,1,176,73,4,0,0,0,27,0,,0,0,281
7,83,Sitala,1224,X1,2,242,237,100,0,0,0,52,0,,11,0,644
7,83,Sitala,1225,B,0,143,124,11,0,0,0,29,0,,9,1,317
7,83,Sitala,1225,CA,2,134,124,8,0,0,0,44,0,,7,0,319
7,83,Sitala,1225,X1,0,104,187,13,0,0,0,70,0,,8,0,382
7,83,Sitala,1225,X2,0,94,178,20,0,0,0,55,0,,14,0,361
,,,,,,,,,,,,,,,,,
4,84,Socoltenango,1226,B,0,148,0,0,0,0,0,0,0,208,9,0,365
4,84,Socoltenango,1226,CA,0,99,0,0,1,0,0,0,0,240,13,0,353
4,84,Socoltenango,1226,CB,0,124,0,0,0,0,0,0,0,224,17,0,365
4,84,Socoltenango,1227,B,0,122,0,0,4,0,0,0,0,332,16,0,474
4,84,Socoltenango,1227,CA,0,126,0,0,3,0,0,0,0,331,20,0,480
4,84,Socoltenango,1228,B,0,38,0,0,1,0,0,0,0,254,0,0,293
4,84,Socoltenango,1228,CA,0,40,0,0,3,0,0,0,0,264,18,0,325
4,84,Socoltenango,1229,B,0,100,0,0,3,0,0,0,0,210,17,0,330
4,84,Socoltenango,1230,B,2,162,0,0,1,0,0,0,0,177,0,0,342
4,84,Socoltenango,1230,CA,0,201,0,0,3,0,0,0,0,174,19,0,397
4,84,Socoltenango,1231,B,0,130,0,0,0,0,0,0,0,212,16,1,359
4,84,Socoltenango,1231,CA,0,156,0,0,3,0,0,0,0,188,28,0,375
4,84,Socoltenango,1232,B,0,145,0,0,0,0,0,0,0,165,12,0,322
4,84,Socoltenango,1232,X1,0,245,0,0,0,0,0,0,0,128,6,0,379
4,84,Socoltenango,1232,X2,0,207,0,0,2,0,0,0,0,113,17,0,339
,,,,,,,,,,,,,,,,,
12,85,Solosuchiapa,1233,B,28,172,157,4,1,0,0,0,0,,11,0,373
12,85,Solosuchiapa,1233,CA,24,172,206,4,1,0,0,0,0,,10,0,417
12,85,Solosuchiapa,1233,CB,13,191,200,5,2,0,0,0,0,,7,0,418
12,85,Solosuchiapa,1234,B,4,122,86,4,1,0,0,0,0,,6,0,223
12,85,Solosuchiapa,1234,X1,7,204,216,11,17,0,0,0,0,,23,0,478
12,85,Solosuchiapa,1235,B,4,154,144,33,0,0,0,0,0,,11,0,346
12,85,Solosuchiapa,1235,CA,3,158,128,20,1,0,0,0,0,,15,0,325
12,85,Solosuchiapa,1235,X1,1,229,211,59,1,0,0,0,0,,14,0,515
,,,,,,,,,,,,,,,,,
3,86,Soyalo,1236,B,113,142,176,88,0,0,0,0,0,,14,0,533
3,86,Soyalo,1236,CA,113,127,140,88,0,0,0,0,0,,8,0,476
3,86,Soyalo,1237,B,68,65,168,98,0,0,0,0,0,,11,0,410
3,86,Soyalo,1237,CA,77,64,139,113,0,0,0,0,0,,9,0,402
3,86,Soyalo,1238,B,51,24,46,103,0,0,0,0,0,,3,0,227
3,86,Soyalo,1238,X1,33,56,10,7,0,0,0,0,0,,3,0,109
3,86,Soyalo,1239,B,118,245,21,19,0,0,0,0,0,,12,0,415
3,86,Soyalo,1239,CA,112,243,28,16,0,0,0,0,0,,10,0,409
3,86,Soyalo,1239,CB,117,260,24,11,0,0,0,0,0,,13,0,425
,,,,,,,,,,,,,,,,,
3,87,Suchiapa,1240,B,56,109,0,0,174,0,17,34,52,47,8,0,497
3,87,Suchiapa,1240,CA,70,101,0,0,142,0,18,51,32,51,5,0,470
3,87,Suchiapa,1241,B,85,73,0,0,92,0,21,40,27,49,17,0,404
3,87,Suchiapa,1241,CA,65,112,0,0,70,0,37,38,25,36,13,0,396
3,87,Suchiapa,1241,CB,60,69,0,0,82,0,30,54,26,65,3,0,389
3,87,Suchiapa,1242,B,94,92,0,0,138,0,21,129,15,77,14,0,580
3,87,Suchiapa,1242,CA,100,104,0,0,150,0,43,98,13,59,12,0,579
3,87,Suchiapa,1243,B,86,96,0,0,96,0,5,31,20,64,6,0,404
3,87,Suchiapa,1243,CA,112,122,0,0,70,0,21,14,18,64,8,0,429
3,87,Suchiapa,1243,CB,89,98,0,0,84,0,10,37,23,75,7,0,423
3,87,Suchiapa,1244,B,118,148,0,0,63,0,14,24,24,43,10,0,444
3,87,Suchiapa,1244,CA,125,105,0,0,59,0,36,37,23,47,7,0,439
3,87,Suchiapa,1245,B,81,67,0,0,119,0,7,22,7,28,6,0,337
3,87,Suchiapa,1245,CA,75,44,0,0,104,0,20,37,28,23,4,0,335
3,87,Suchiapa,1245,X1,17,52,0,0,72,0,7,20,29,51,11,0,259
3,87,Suchiapa,1246,B,98,80,0,0,73,0,11,79,40,48,40,0,469
3,87,Suchiapa,1246,CA,91,116,0,0,90,0,14,110,26,32,8,0,487
,,,,,,,,,,,,,,,,,
24,88,Suchiate,1247,B,28,13,72,105,0,0,0,18,0,,6,0,242
24,88,Suchiate,1247,CA,22,22,88,81,0,0,0,29,0,,16,0,258
24,88,Suchiate,1248,B,48,60,78,91,0,0,0,55,0,,11,1,344
24,88,Suchiate,1248,CA,44,40,66,98,0,0,0,59,0,,9,0,316
24,88,Suchiate,1249,B,78,31,137,100,0,0,0,37,0,,10,0,393
24,88,Suchiate,1249,CA,87,46,123,95,0,0,0,29,0,,0,0,380
24,88,Suchiate,1250,B,57,30,128,64,0,0,0,29,0,,11,0,319
24,88,Suchiate,1250,CA,31,28,132,80,0,0,0,27,0,,9,0,307
24,88,Suchiate,1251,B,35,25,89,118,0,0,0,25,0,,15,0,307
24,88,Suchiate,1251,CA,39,17,86,122,0,0,0,32,0,,15,0,311
24,88,Suchiate,1252,B,96,58,92,142,0,0,0,14,0,,20,1,423
24,88,Suchiate,1252,X1,62,73,70,46,0,0,0,10,0,,14,0,275
24,88,Suchiate,1253,B,69,15,138,118,0,0,0,14,0,,16,0,370
24,88,Suchiate,1254,B,30,24,121,60,0,0,0,15,0,,12,0,262
24,88,Suchiate,1254,CA,18,13,113,46,0,0,0,30,0,,12,0,232
24,88,Suchiate,1255,B,30,21,121,60,0,0,0,8,0,,10,0,250
24,88,Suchiate,1256,B,145,63,26,40,0,0,0,55,0,,23,0,352
24,88,Suchiate,1257,B,33,16,77,118,0,0,0,16,0,,0,0,260
24,88,Suchiate,1257,CA,38,18,43,117,0,0,0,32,0,,12,0,260
24,88,Suchiate,1258,B,57,18,69,74,0,0,0,18,0,,23,0,259
24,88,Suchiate,1258,CA,75,16,63,68,0,0,0,22,0,,16,0,260
24,88,Suchiate,1259,B,94,20,75,45,0,0,0,34,0,,18,0,286
24,88,Suchiate,1259,CA,94,20,77,44,0,0,0,34,0,,13,0,282
24,88,Suchiate,1260,B,75,20,50,25,0,0,0,35,0,,10,0,215
24,88,Suchiate,1260,CA,77,31,53,21,0,0,0,53,0,,9,0,244
24,88,Suchiate,1261,B,91,10,186,7,0,0,0,19,0,,17,0,330
24,88,Suchiate,1262,B,55,18,56,129,0,0,0,12,0,,31,0,301
24,88,Suchiate,1263,B,28,21,61,103,0,0,0,9,0,,8,0,230
24,88,Suchiate,1263,CA,36,20,67,92,0,0,0,13,0,,6,0,234
,,,,,,,,,,,,,,,,,
12,89,Sunuapa,1264,B,5,239,0,199,0,0,0,0,0,,12,0,455
12,89,Sunuapa,1264,CA,2,260,0,164,0,0,0,0,0,,12,0,438
,,,,,,,,,,,,,,,,,
18,90,Tapachula,1265,B,70,55,14,0,0,0,0,6,2,11,8,0,166
18,90,Tapachula,1265,CA,62,51,25,0,0,4,0,5,0,13,8,0,168
18,90,Tapachula,1265,CB,56,54,18,0,0,0,0,6,2,28,4,0,168
18,90,Tapachula,1266,B,70,78,20,0,0,1,0,8,1,43,9,0,230
18,90,Tapachula,1266,CA,57,89,25,0,0,2,0,13,1,39,3,0,229
18,90,Tapachula,1267,B,85,139,41,0,0,0,0,4,1,31,8,0,309
18,90,Tapachula,1267,CA,84,131,38,0,0,0,0,7,1,36,9,0,306
18,90,Tapachula,1268,B,80,53,23,0,0,3,0,6,6,24,5,0,200
18,90,Tapachula,1268,CA,83,48,18,0,0,1,0,8,1,30,26,0,215
18,90,Tapachula,1268,CB,98,75,16,0,0,0,0,7,0,33,2,0,231
18,90,Tapachula,1269,B,56,65,25,0,0,0,0,7,0,41,6,0,200
18,90,Tapachula,1269,CA,57,66,20,0,0,0,0,8,1,32,6,0,190
18,90,Tapachula,1270,B,56,75,23,0,0,0,0,10,3,50,8,0,225
18,90,Tapachula,1270,CA,50,85,19,0,0,2,0,7,0,47,0,0,210
18,90,Tapachula,1270,CB,50,81,24,0,0,0,0,9,1,21,8,0,194
18,90,Tapachula,1270,CC,60,76,14,0,0,0,0,7,0,33,7,0,197
18,90,Tapachula,1271,B,88,71,32,0,0,1,0,6,0,40,12,0,250
18,90,Tapachula,1271,CA,85,89,40,0,0,1,0,3,0,34,6,0,258
18,90,Tapachula,1272,B,43,43,23,0,0,1,0,14,0,52,10,0,186
18,90,Tapachula,1272,CA,50,42,23,0,0,0,0,6,2,52,4,0,179
18,90,Tapachula,1272,CB,63,43,29,0,0,0,0,8,0,39,4,0,186
18,90,Tapachula,1273,B,75,96,20,0,0,0,0,2,0,34,9,0,236
18,90,Tapachula,1273,CA,52,95,14,0,0,1,0,1,0,27,7,0,197
18,90,Tapachula,1273,CB,45,82,12,0,0,0,0,3,0,26,9,0,177
18,90,Tapachula,1274,B,45,59,16,0,0,0,0,5,0,32,4,0,161
18,90,Tapachula,1274,CA,65,51,21,0,0,0,0,5,0,35,5,0,182
18,90,Tapachula,1275,B,75,59,14,0,0,0,0,8,0,51,10,0,217
18,90,Tapachula,1275,CA,73,69,20,0,0,0,0,10,0,51,10,0,233
18,90,Tapachula,1276,B,62,49,22,0,0,1,0,6,0,49,13,0,202
18,90,Tapachula,1276,CA,52,71,21,0,0,0,0,4,4,43,19,0,214
18,90,Tapachula,1277,B,68,85,30,0,0,2,0,10,2,47,8,0,252
18,90,Tapachula,1277,CA,79,69,20,0,0,1,0,12,3,51,5,0,240
18,90,Tapachula,1278,B,68,74,17,0,0,1,0,17,0,41,7,0,225
18,90,Tapachula,1278,CA,64,64,23,0,0,13,0,9,0,49,15,0,237
18,90,Tapachula,1279,B,46,86,17,0,0,2,0,3,4,73,2,0,233
18,90,Tapachula,1279,CA,73,91,20,0,0,2,0,9,4,54,2,0,255
18,90,Tapachula,1280,B,90,50,18,0,0,1,0,7,0,38,7,0,211
18,90,Tapachula,1280,CA,61,51,25,0,0,0,0,8,0,37,2,0,184
18,90,Tapachula,1280,CB,67,53,21,0,0,1,0,3,0,31,6,0,182
18,90,Tapachula,1281,B,43,65,28,0,0,1,0,11,0,60,13,0,221
18,90,Tapachula,1281,CA,45,54,10,0,0,0,0,6,0,42,18,0,175
18,90,Tapachula,1281,CB,43,61,10,0,0,0,0,5,0,46,4,0,169
18,90,Tapachula,1282,B,56,105,20,0,0,1,0,11,5,75,7,0,280
18,90,Tapachula,1282,CA,65,87,12,0,0,0,0,14,4,71,2,0,255
18,90,Tapachula,1283,B,51,71,17,0,0,0,0,13,2,65,4,0,223
18,90,Tapachula,1283,CA,63,59,15,0,0,0,0,12,2,54,0,0,205
18,90,Tapachula,1284,B,49,53,12,0,0,0,0,10,1,48,4,1,178
18,90,Tapachula,1284,CA,46,49,13,0,0,1,0,6,2,39,5,0,161
18,90,Tapachula,1285,B,46,45,17,0,0,0,0,11,0,46,6,0,171
18,90,Tapachula,1285,CA,51,49,16,0,0,0,0,9,0,34,4,0,163
18,90,Tapachula,1286,B,59,60,9,0,0,1,0,7,0,31,6,0,173
