CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PRI_PVEM,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND1,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,,,,,
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3232,2,184,84,9,12,7,11,9,179,43,4,1,1,0,2,4,1,0,4,0,555,0,26,581,886,,,,,
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3233,3,387,82,34,12,28,15,15,307,118,8,2,0,0,1,16,4,0,3,0,1032,1,32,1065,1767,,,,,
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3234,1,320,16,20,1,10,12,1,95,14,6,4,1,0,0,2,1,0,3,0,506,0,18,524,706,,,,,
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3235,1,139,29,25,7,7,6,4,143,58,3,1,0,0,0,9,2,0,9,0,442,0,13,455,708,,,,,
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3236,1,90,13,1,4,4,3,2,71,51,2,3,0,0,0,3,0,0,3,0,250,0,6,256,659,,,,,
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3237,2,198,46,20,14,10,9,6,119,65,0,0,0,0,0,1,1,1,4,0,494,0,19,513,801,,,,,
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3238,2,211,24,9,15,16,10,4,201,92,5,1,0,0,1,7,1,0,4,0,601,0,16,617,997,,,,,
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3239,2,219,41,34,21,16,11,8,221,119,4,4,1,1,1,6,1,0,7,0,715,0,22,737,1174,,,,,
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3240,2,178,46,27,19,16,6,1,166,101,0,1,1,0,3,2,1,0,6,0,574,0,13,587,999,,,,,
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3241,2,231,101,35,31,10,17,14,138,114,5,2,0,0,1,4,1,0,2,0,706,0,18,724,1081,,,,,
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3242,2,151,32,10,9,4,8,5,100,98,3,0,1,0,2,6,0,1,2,0,432,2,14,448,787,,,,,
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3243,2,200,65,24,16,9,10,8,154,68,4,8,0,0,2,4,1,0,2,0,575,0,17,592,898,,,,,
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3244,2,263,78,15,18,3,12,7,88,65,3,1,1,1,3,5,1,0,3,0,567,0,20,587,822,,,,,
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3245,2,113,36,9,14,14,8,9,265,160,2,0,0,0,2,10,1,0,7,0,650,1,15,666,1016,,,,,
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3246,2,156,29,4,8,8,12,4,176,96,2,0,0,0,0,3,1,0,7,0,506,0,17,523,831,,,,,
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3247,1,73,38,4,4,8,2,2,151,55,3,0,0,0,1,9,1,0,4,0,355,0,9,364,577,,,,,
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3248,1,90,22,2,4,9,11,4,170,106,1,0,0,0,0,7,3,0,3,0,432,0,18,450,718,,,,,
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3249,2,182,45,15,15,13,11,5,188,105,4,0,1,0,1,5,2,0,3,0,595,0,12,607,949,,,,,
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3250,1,16,12,1,2,6,7,1,49,30,0,0,0,0,1,1,0,0,2,0,128,0,3,131,178,,,,,
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3251,2,43,40,4,6,12,4,9,79,74,1,1,0,0,2,2,0,0,5,0,282,0,9,291,429,,,,,
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3252,2,139,61,18,30,19,9,9,277,242,5,1,1,0,1,16,2,1,11,0,842,0,31,873,1459,,,,,
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3253,1,76,25,5,8,13,3,7,148,98,1,0,0,0,0,3,0,0,4,0,391,0,9,400,651,,,,,
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3254,1,121,18,7,4,3,2,2,81,18,1,3,0,0,0,1,0,0,0,,261,0,9,270,392,,,,,
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3255,1,136,29,1,5,38,3,3,75,14,2,3,0,0,0,2,0,0,0,0,311,0,16,327,505,,,,,
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3256,1,104,30,7,4,9,2,2,52,26,2,1,2,0,2,1,2,0,2,0,248,0,9,257,378,,,,,
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3257,1,74,51,10,2,6,13,6,82,61,2,1,0,0,0,6,1,0,2,0,317,0,9,326,476,,,,,
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3258,1,31,8,2,1,11,2,0,13,0,0,0,0,0,0,0,0,0,1,0,69,0,0,69,109,,,,,
3,30,VERACRUZ,1,PANUCO,151,TAMALIN,3543,2,266,280,5,10,32,180,14,254,1,4,2,0,0,5,3,1,0,3,0,1060,1,24,1085,1416,,,,,
3,30,VERACRUZ,1,PANUCO,151,TAMALIN,3544,3,257,302,3,13,67,183,19,279,4,8,0,5,0,7,5,3,0,0,0,1155,1,22,1178,1560,,,,,
3,30,VERACRUZ,1,PANUCO,151,TAMALIN,3545,2,168,176,6,4,15,137,6,101,2,5,0,4,1,9,1,0,0,0,0,635,0,13,648,860,,,,,
3,30,VERACRUZ,1,PANUCO,151,TAMALIN,3546,2,171,317,8,15,27,205,4,107,3,1,1,3,0,8,1,3,0,0,0,874,0,7,881,1096,,,,,
3,30,VERACRUZ,1,PANUCO,151,TAMALIN,3547,1,83,90,2,3,3,10,1,17,0,0,0,0,0,3,2,0,0,0,0,214,0,0,214,363,,,,,
3,30,VERACRUZ,1,PANUCO,151,TAMALIN,3548,1,129,205,3,7,27,93,1,72,1,0,0,0,0,7,2,0,0,0,0,547,0,8,555,730,,,,,
3,30,VERACRUZ,1,PANUCO,151,TAMALIN,3549,2,278,400,4,15,21,232,4,135,2,8,0,2,0,11,3,0,0,1,0,1116,0,17,1133,1459,,,,,
3,30,VERACRUZ,1,PANUCO,151,TAMALIN,3550,2,241,176,10,3,25,92,5,149,5,2,1,1,1,11,3,1,0,0,0,726,0,10,736,986,,,,,
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3572,2,206,66,5,7,8,8,7,173,18,7,0,0,0,1,0,0,0,3,0,509,0,15,524,813,,,,,
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3573,2,269,80,12,11,13,14,2,288,23,5,1,2,0,1,8,3,1,1,0,734,0,19,753,1169,,,,,
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3574,1,77,3,1,1,1,3,1,19,3,2,0,1,0,0,0,0,0,0,0,112,0,9,121,208,,,,,
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3575,1,44,10,2,1,7,6,3,42,4,5,0,0,0,0,0,0,0,0,0,124,0,2,126,256,,,,,
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3576,1,180,71,6,6,9,15,2,86,25,2,3,0,0,5,4,0,0,6,0,420,0,2,422,746,,,,,
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3577,1,108,17,1,0,2,5,0,32,4,0,1,0,0,0,0,0,0,0,0,170,0,2,172,268,,,,,
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3578,1,158,51,7,2,8,5,3,3,3,1,0,0,0,0,1,0,0,0,0,242,0,10,252,447,,,,,
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3579,1,91,12,3,1,4,5,2,31,4,1,0,0,0,0,0,0,1,0,0,155,0,5,160,230,,,,,
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3580,1,184,31,5,5,10,5,4,85,14,0,0,1,1,0,1,1,0,1,0,348,8,18,374,532,,,,,
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3581,1,172,38,8,3,12,4,1,99,6,0,0,0,0,0,8,0,0,2,0,353,0,13,366,674,,,,,
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3582,1,49,15,2,2,2,2,3,11,2,0,0,0,0,1,0,0,0,0,0,89,0,3,92,165,,,,,
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3583,1,70,8,2,1,1,3,0,21,3,1,0,0,0,0,1,0,0,1,0,112,0,6,118,186,,,,,
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3584,1,45,24,4,1,3,2,2,31,3,0,0,0,0,0,0,0,0,1,0,116,0,3,119,177,,,,,
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3585,1,151,76,6,2,8,5,3,77,9,3,3,3,0,1,4,1,0,0,0,352,0,13,365,538,,,,,
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3586,2,291,31,1,1,7,3,6,94,16,2,2,0,0,0,6,1,0,1,0,462,1,18,481,816,,,,,
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3587,1,75,35,2,1,8,3,1,63,6,0,0,0,0,1,0,1,0,1,0,197,0,19,216,339,,,,,
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3588,1,113,54,1,1,4,4,2,30,4,2,0,0,0,1,0,0,0,0,0,216,0,14,230,297,,,,,
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3589,2,119,54,5,5,4,5,4,43,7,0,0,2,0,1,1,1,1,1,0,253,0,8,261,440,,,,,
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3590,1,142,26,4,5,5,3,7,67,8,2,1,0,0,2,0,0,0,1,0,273,0,6,279,392,,,,,
3,30,VERACRUZ,1,PANUCO,155,TANTIMA,3598,2,535,264,2,30,12,2,8,161,9,8,0,3,0,2,2,0,0,0,0,1038,0,22,1060,1382,,,,,
3,30,VERACRUZ,1,PANUCO,155,TANTIMA,3599,2,519,110,7,11,9,14,7,264,3,8,1,1,0,1,4,1,0,4,0,964,0,16,980,1436,,,,,
3,30,VERACRUZ,1,PANUCO,155,TANTIMA,3600,1,258,63,4,4,4,4,2,54,4,2,3,0,0,2,1,0,0,0,0,405,0,19,424,592,,,,,
3,30,VERACRUZ,1,PANUCO,155,TANTIMA,3601,1,252,50,4,1,9,5,3,61,3,1,1,1,0,0,1,0,0,0,0,392,0,14,406,585,,,,,
3,30,VERACRUZ,1,PANUCO,155,TANTIMA,3602,1,191,35,3,1,6,0,0,54,3,0,0,0,0,1,1,0,0,0,0,295,0,10,305,399,,,,,
3,30,VERACRUZ,1,PANUCO,155,TANTIMA,3603,2,331,148,3,5,11,12,2,168,9,7,4,0,1,5,2,5,0,2,0,715,0,15,730,1104,,,,,
3,30,VERACRUZ,1,PANUCO,155,TANTIMA,3604,3,512,121,7,11,13,10,3,233,3,5,0,3,0,1,4,0,0,4,0,930,0,23,953,1367,,,,,
3,30,VERACRUZ,1,PANUCO,155,TANTIMA,3605,1,168,37,1,4,4,1,5,45,1,0,0,0,0,0,0,0,0,0,0,266,0,8,274,397,,,,,
3,30,VERACRUZ,1,PANUCO,155,TANTIMA,3606,1,252,91,13,6,5,5,4,46,2,0,0,0,0,2,0,0,0,0,0,426,0,12,438,557,,,,,
3,30,VERACRUZ,1,PANUCO,155,TANTIMA,3607,1,231,54,6,7,6,6,1,71,3,0,0,1,0,2,3,0,0,0,0,391,0,11,402,521,,,,,
3,30,VERACRUZ,1,PANUCO,155,TANTIMA,3608,1,300,153,3,3,6,1,1,69,1,5,1,0,0,2,0,0,1,1,0,547,0,10,557,716,,,,,
3,30,VERACRUZ,1,PANUCO,160,TEMPOAL,3706,1,117,101,7,6,11,7,5,169,9,3,0,0,0,1,1,3,0,0,0,440,0,12,452,682,,,,,
3,30,VERACRUZ,1,PANUCO,160,TEMPOAL,3707,2,194,142,9,11,14,7,14,248,10,0,1,0,0,9,8,1,0,4,0,672,0,36,708,1101,,,,,
3,30,VERACRUZ,1,PANUCO,160,TEMPOAL,3708,2,216,98,7,8,9,10,12,267,11,1,6,1,0,5,6,0,1,2,0,660,0,27,687,1050,,,,,
3,30,VERACRUZ,1,PANUCO,160,TEMPOAL,3709,1,132,55,7,9,13,7,4,107,4,2,1,0,0,1,4,0,0,1,0,347,0,12,359,559,,,,,
3,30,VERACRUZ,1,PANUCO,160,TEMPOAL,3710,3,242,104,24,11,24,15,20,519,19,5,4,2,1,3,5,4,0,3,0,1005,0,40,1045,1567,,,,,
3,30,VERACRUZ,1,PANUCO,160,TEMPOAL,3711,2,290,211,19,5,8,22,12,380,11,2,1,2,0,4,4,0,0,1,0,972,0,31,1003,1428,,,,,
3,30,VERACRUZ,1,PANUCO,160,TEMPOAL,3712,2,258,132,23,14,22,14,4,356,10,3,0,0,0,1,9,6,0,4,0,856,0,38,894,1370,,,,,
3,30,VERACRUZ,1,PANUCO,160,TEMPOAL,3713,2,353,100,8,10,7,4,9,226,12,2,4,0,0,4,4,4,0,4,0,751,0,22,773,1175,,,,,
3,30,VERACRUZ,1,PANUCO,160,TEMPOAL,3714,2,241,139,12,5,15,9,7,440,7,1,2,1,0,2,7,1,0,5,0,894,0,12,906,1329,,,,,
3,30,VERACRUZ,1,PANUCO,160,TEMPOAL,3715,1,267,77,3,1,7,6,3,97,4,1,1,1,0,1,0,0,0,1,0,470,0,22,492,720,,,,,
3,30,VERACRUZ,1,PANUCO,160,TEMPOAL,3716,1,66,42,5,3,4,3,9,68,0,1,1,1,0,0,0,0,0,0,0,203,0,11,214,358,,,,,
3,30,VERACRUZ,1,PANUCO,160,TEMPOAL,3717,1,202,41,13,6,9,15,11,75,8,0,2,3,0,0,2,1,0,1,0,389,0,22,411,572,,,,,
3,30,VERACRUZ,1,PANUCO,160,TEMPOAL,3718,2,199,57,12,10,19,9,13,73,9,1,0,1,0,2,3,5,1,1,0,415,0,20,435,851,,,,,
3,30,VERACRUZ,1,PANUCO,160,TEMPOAL,3719,2,207,50,123,6,20,11,7,80,2,1,3,0,0,1,3,2,0,0,0,516,0,34,550,873,,,,,
3,30,VERACRUZ,1,PANUCO,160,TEMPOAL,3720,1,119,42,26,3,7,9,6,61,4,0,2,0,0,0,0,0,0,0,0,279,0,10,289,351,,,,,
3,30,VERACRUZ,1,PANUCO,160,TEMPOAL,3721,1,154,13,16,2,4,4,9,71,5,1,0,1,0,0,1,0,0,1,0,282,0,8,290,419,,,,,
3,30,VERACRUZ,1,PANUCO,160,TEMPOAL,3722,1,129,16,6,6,3,8,4,81,2,0,2,3,0,0,2,0,0,1,0,263,0,8,271,397,,,,,
3,30,VERACRUZ,1,PANUCO,160,TEMPOAL,3723,3,276,81,12,7,17,7,13,137,6,5,3,1,0,8,5,0,0,2,0,580,0,45,625,974,,,,,
3,30,VERACRUZ,1,PANUCO,160,TEMPOAL,3724,2,259,39,12,6,9,9,7,161,5,0,2,0,0,2,1,1,0,1,0,514,0,30,544,800,,,,,
3,30,VERACRUZ,1,PANUCO,160,TEMPOAL,3725,2,350,63,16,14,25,7,11,192,17,1,1,2,0,0,4,1,1,4,0,709,0,25,734,1109,,,,,
3,30,VERACRUZ,1,PANUCO,160,TEMPOAL,3726,1,333,61,4,4,5,5,4,44,4,3,2,0,0,1,0,0,0,0,0,470,0,19,489,676,,,,,
3,30,VERACRUZ,1,PANUCO,160,TEMPOAL,3727,2,252,60,11,6,17,18,7,97,5,0,7,1,0,3,5,1,0,0,0,490,0,21,511,780,,,,,
3,30,VERACRUZ,1,PANUCO,160,TEMPOAL,3728,1,91,33,8,3,4,6,3,65,7,0,1,1,0,0,1,0,0,0,0,223,0,7,230,328,,,,,
3,30,VERACRUZ,1,PANUCO,160,TEMPOAL,3729,3,426,98,18,26,35,18,24,333,18,2,3,2,0,4,7,1,1,3,0,1019,0,59,1078,1673,,,,,
3,30,VERACRUZ,1,PANUCO,160,TEMPOAL,3730,2,177,48,16,7,18,14,13,149,16,1,0,2,0,0,5,1,0,2,0,469,0,32,501,759,,,,,
3,30,VERACRUZ,1,PANUCO,160,TEMPOAL,3731,1,186,18,14,6,19,21,12,100,12,0,2,1,0,1,4,1,0,0,0,397,0,26,423,617,,,,,
3,30,VERACRUZ,1,PANUCO,160,TEMPOAL,3732,2,146,22,12,7,28,18,4,225,10,5,0,0,0,1,3,5,0,0,0,486,0,25,511,752,,,,,
3,30,VERACRUZ,1,PANUCO,160,TEMPOAL,3733,1,57,20,9,6,3,5,8,57,6,2,0,0,0,0,2,0,0,1,0,176,0,10,186,283,,,,,
3,30,VERACRUZ,1,PANUCO,160,TEMPOAL,3734,1,166,31,22,6,9,9,17,136,8,0,3,0,0,0,8,1,0,0,0,416,0,33,449,685,,,,,
3,30,VERACRUZ,1,PANUCO,160,TEMPOAL,3735,1,206,28,9,10,9,4,6,65,9,1,1,0,0,0,0,1,0,1,0,350,0,15,365,588,,,,,
3,30,VERACRUZ,2,TANTOYUCA,57,CHALMA,1320,2,70,144,225,47,8,11,32,365,18,1,2,0,0,6,0,0,0,0,0,929,0,43,972,1420,,,,,
3,30,VERACRUZ,2,TANTOYUCA,57,CHALMA,1321,2,62,62,157,16,9,8,44,289,27,3,3,0,0,3,0,0,0,0,0,683,0,34,717,983,,,,,
3,30,VERACRUZ,2,TANTOYUCA,57,CHALMA,1322,3,124,73,278,21,9,11,8,130,8,3,2,0,0,7,0,0,0,0,0,674,0,32,706,1026,,,,,
3,30,VERACRUZ,2,TANTOYUCA,57,CHALMA,1323,2,72,161,393,34,8,3,4,62,3,3,1,0,0,10,0,0,0,0,0,754,0,18,772,1021,,,,,
3,30,VERACRUZ,2,TANTOYUCA,57,CHALMA,1324,3,111,33,231,19,17,18,6,345,23,4,2,0,1,2,0,0,0,0,0,812,0,44,856,1221,,,,,
3,30,VERACRUZ,2,TANTOYUCA,57,CHALMA,1325,1,58,27,54,82,6,12,4,133,6,0,3,0,1,2,0,0,0,0,0,388,0,34,422,611,,,,,
3,30,VERACRUZ,2,TANTOYUCA,57,CHALMA,1326,1,24,31,165,125,2,3,2,69,6,1,5,0,0,3,0,0,0,0,0,436,0,19,455,625,,,,,
3,30,VERACRUZ,2,TANTOYUCA,57,CHALMA,1327,2,125,101,151,27,6,1,2,122,4,1,3,0,0,3,0,0,0,0,0,546,0,25,571,806,,,,,
3,30,VERACRUZ,2,TANTOYUCA,57,CHALMA,1328,3,67,50,140,32,36,17,16,551,38,0,2,0,0,3,0,0,0,0,0,952,0,55,1007,1555,,,,,
3,30,VERACRUZ,2,TANTOYUCA,58,CHICONAMEL,1329,2,41,120,358,24,5,10,7,222,21,7,4,0,0,13,0,0,0,0,0,832,0,40,872,1227,,,,,
3,30,VERACRUZ,2,TANTOYUCA,58,CHICONAMEL,1330,1,38,65,58,6,8,2,4,42,3,3,0,0,0,0,0,0,0,0,0,229,0,25,254,381,,,,,
3,30,VERACRUZ,2,TANTOYUCA,58,CHICONAMEL,1331,1,31,65,327,10,6,1,2,32,2,1,6,0,0,0,0,0,0,0,0,483,0,15,498,711,,,,,
3,30,VERACRUZ,2,TANTOYUCA,58,CHICONAMEL,1332,1,28,98,142,13,4,3,4,36,7,0,2,0,0,0,0,0,0,0,0,337,0,16,353,498,,,,,
3,30,VERACRUZ,2,TANTOYUCA,58,CHICONAMEL,1333,2,98,40,244,3,7,8,4,229,17,5,5,0,0,5,0,0,0,0,0,665,0,33,698,992,,,,,
3,30,VERACRUZ,2,TANTOYUCA,58,CHICONAMEL,1334,2,62,94,159,13,12,3,5,240,6,2,3,0,0,9,0,0,0,0,0,608,0,26,634,826,,,,,
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1343,2,82,56,51,192,30,19,10,533,22,0,4,0,5,0,0,0,0,0,0,1004,0,52,1056,1485,,,,,
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1344,4,198,109,52,283,18,25,24,771,14,1,1,0,0,7,0,0,0,0,0,1503,0,67,1570,1572,,,,,
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1345,2,74,47,24,149,13,10,8,289,7,4,0,0,0,8,0,0,0,0,0,633,0,36,669,940,,,,,
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1346,2,95,53,24,145,8,12,5,234,3,1,0,0,0,11,0,0,0,0,0,591,0,31,622,799,,,,,
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1347,3,235,46,33,219,28,26,16,439,25,6,3,1,1,2,0,0,0,0,0,1080,0,72,1152,1570,,,,,
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1348,1,27,33,20,96,15,11,12,166,7,0,0,0,1,2,0,0,0,0,0,390,0,47,437,586,,,,,
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1349,1,5,9,2,51,3,6,4,76,1,0,0,0,0,2,0,0,0,0,0,159,0,9,168,239,,,,,
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1350,1,36,35,47,105,35,15,11,246,6,1,1,0,0,4,0,0,0,0,0,542,0,31,573,747,,,,,
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1351,3,92,36,60,220,36,23,27,374,13,2,1,0,0,5,0,0,0,0,0,889,0,66,955,1353,,,,,
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1352,2,80,44,30,299,21,17,46,454,10,1,6,0,0,6,0,0,0,0,0,1014,0,61,1075,1460,,,,,
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1353,2,49,34,33,256,21,9,29,154,10,0,2,1,0,3,0,0,0,0,0,601,1,45,647,826,,,,,
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1354,1,29,30,26,54,6,7,14,120,4,0,0,0,0,4,0,0,0,0,0,294,0,13,307,427,,,,,
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1355,1,48,54,25,138,19,6,18,134,4,3,1,0,0,4,0,0,0,0,0,454,0,19,473,633,,,,,
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1356,1,62,7,18,119,6,3,2,72,1,2,1,0,0,2,0,0,0,0,0,295,0,15,310,406,,,,,
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1357,1,37,9,21,147,9,10,7,111,4,0,2,0,1,4,0,0,0,0,0,362,0,20,382,516,,,,,
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1358,2,126,17,87,255,17,15,30,161,8,1,6,0,1,6,0,0,0,0,0,730,0,77,807,1038,,,,,
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1359,2,81,45,51,218,34,35,47,499,14,0,0,0,0,6,0,0,0,0,0,1030,0,34,1064,1493,,,,,
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1360,2,167,51,35,185,23,13,15,396,6,3,1,0,0,11,0,0,0,0,0,906,0,44,950,1338,,,,,
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1361,2,110,20,34,107,34,21,29,249,0,3,3,0,0,1,0,0,0,0,0,611,0,54,665,911,,,,,
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1362,2,84,19,103,102,8,19,7,318,3,4,4,0,0,2,0,0,0,0,0,673,0,31,704,913,,,,,
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1363,1,72,9,70,127,27,18,16,156,6,1,1,0,0,2,0,0,0,0,0,505,0,35,540,732,,,,,
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1364,1,35,13,66,51,9,19,2,98,5,1,1,0,0,2,0,0,0,0,0,302,0,17,319,419,,,,,
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1365,2,94,26,117,227,25,42,17,253,11,3,1,1,0,4,0,0,0,0,0,821,0,30,851,1206,,,,,
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1366,2,71,29,79,124,21,14,11,306,10,1,2,0,0,2,0,0,0,0,0,670,0,47,717,986,,,,,
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1367,1,25,22,23,60,3,8,10,143,1,0,0,0,6,0,0,0,0,0,0,301,0,12,313,446,,,,,
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1368,2,46,22,117,62,21,15,6,227,4,2,2,0,0,0,0,0,0,0,0,524,0,20,544,795,,,,,
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1369,2,171,26,138,120,22,35,22,272,9,3,6,0,0,6,0,0,0,0,0,830,0,34,864,1219,,,,,
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1370,1,35,26,17,50,17,13,16,203,6,0,0,0,0,0,0,0,0,0,0,383,0,25,408,609,,,,,
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1371,2,57,42,65,142,23,26,15,308,7,1,0,0,0,3,0,0,0,0,0,689,0,39,728,919,,,,,
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1372,2,29,16,38,76,11,12,13,187,6,0,0,0,0,1,0,0,0,0,0,389,0,17,406,524,,,,,
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1373,1,64,20,95,64,14,25,13,137,7,2,2,0,0,2,0,0,0,0,0,445,0,21,466,683,,,,,
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1374,2,63,26,85,127,22,25,11,143,7,2,1,0,0,5,0,0,0,0,0,517,0,26,543,783,,,,,
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1375,2,86,28,125,167,21,27,11,111,3,2,3,1,0,0,0,0,0,0,0,585,0,41,626,874,,,,,
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1376,2,217,56,58,103,15,16,11,207,13,9,3,1,0,6,0,0,0,0,0,715,0,54,769,1029,,,,,
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1377,1,50,40,31,81,13,10,10,102,3,2,1,0,0,7,0,0,0,0,0,350,0,31,381,573,,,,,
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1378,3,75,36,34,180,15,20,8,233,5,2,4,0,1,6,0,0,0,0,0,619,0,34,653,1005,,,,,
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1379,1,17,13,14,33,7,5,4,87,4,0,2,0,0,3,0,0,0,0,0,189,0,16,205,273,,,,,
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1380,2,48,27,19,104,18,19,14,306,10,0,1,0,0,1,0,0,0,0,0,567,0,30,597,807,,,,,
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1381,1,12,40,4,147,5,5,4,120,3,0,0,0,0,8,0,0,0,0,0,348,0,20,368,621,,,,,
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1382,1,114,6,12,60,6,3,4,70,1,4,1,0,0,0,0,0,0,0,0,281,2,22,305,385,,,,,
