ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,MORENA_PT_ES,MORENA_PT,MORENA_ES,PT_ES,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,CAND_IND21,CAND_IND22,CAND_IND23,CAND_IND24,CAND_IND25,CAND_IND26,CAND_IND27,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,8,MANUEL DOBLADO,569,1,203,255,4,31,0,0,3,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,502,0,11,513,701
11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,8,MANUEL DOBLADO,570,2,228,240,1,62,0,1,9,11,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,553,0,19,572,915
11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,8,MANUEL DOBLADO,571,2,373,369,6,86,3,1,3,24,1,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,868,0,23,891,1418
11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,8,MANUEL DOBLADO,572,2,247,246,1,64,4,0,0,11,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,575,0,9,584,975
11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,8,MANUEL DOBLADO,573,1,173,220,0,32,0,0,3,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,433,0,7,440,631
11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,8,MANUEL DOBLADO,574,2,304,325,8,64,1,1,7,15,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,725,0,22,747,1268
11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,8,MANUEL DOBLADO,575,4,620,626,12,145,6,2,5,31,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1447,0,42,1489,2351
11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,8,MANUEL DOBLADO,576,2,254,308,2,34,5,0,10,8,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,623,0,28,651,1006
11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,8,MANUEL DOBLADO,577,1,92,164,4,47,0,0,3,9,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,321,0,9,330,697
11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,8,MANUEL DOBLADO,578,1,208,211,11,42,3,2,2,9,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,489,0,5,494,742
11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,8,MANUEL DOBLADO,579,2,166,324,17,13,2,2,1,6,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,533,0,20,553,1094
11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,8,MANUEL DOBLADO,580,1,38,62,0,6,1,1,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,111,0,8,119,250
11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,8,MANUEL DOBLADO,581,1,83,76,0,21,1,3,2,4,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,192,0,9,201,326
11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,8,MANUEL DOBLADO,582,2,253,312,5,78,1,1,3,9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,662,0,27,689,1078
11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,8,MANUEL DOBLADO,583,1,104,184,25,38,1,2,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,358,0,9,367,688
11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,8,MANUEL DOBLADO,584,1,85,51,1,5,1,1,1,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,148,0,2,150,356
11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,8,MANUEL DOBLADO,585,1,29,39,1,6,2,0,1,4,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,83,0,3,86,211
11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,8,MANUEL DOBLADO,586,1,116,80,7,14,2,0,2,12,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,235,0,21,256,678
11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,8,MANUEL DOBLADO,587,2,90,235,4,69,7,1,1,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,419,0,17,436,796
11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,8,MANUEL DOBLADO,588,1,47,73,0,5,0,0,2,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,129,0,4,133,212
11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,8,MANUEL DOBLADO,589,1,103,91,9,18,2,1,0,10,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,236,0,19,255,691
11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,8,MANUEL DOBLADO,590,1,115,102,1,3,0,0,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,224,0,10,234,466
11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,8,MANUEL DOBLADO,591,1,125,113,7,10,3,3,2,14,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,280,0,12,292,588
11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,8,MANUEL DOBLADO,592,1,124,83,1,12,0,0,0,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,226,0,9,235,357
11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,8,MANUEL DOBLADO,593,1,90,241,0,22,3,0,0,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,362,0,13,375,542
11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,8,MANUEL DOBLADO,594,2,345,327,87,142,8,1,2,16,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,929,0,30,959,1478
11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,8,MANUEL DOBLADO,595,1,41,120,6,9,3,1,1,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,191,0,10,201,291
11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,8,MANUEL DOBLADO,596,2,210,195,8,9,5,3,6,16,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,453,0,16,469,948
11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,8,MANUEL DOBLADO,597,2,180,205,18,141,2,1,2,20,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,569,0,28,597,1154
11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,8,MANUEL DOBLADO,598,1,35,78,0,11,2,0,1,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,130,0,1,131,230
11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,8,MANUEL DOBLADO,599,1,51,98,12,32,5,0,2,22,1,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,225,0,15,240,445
11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,8,MANUEL DOBLADO,600,1,66,88,4,12,2,0,2,2,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,177,0,3,180,287
11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,8,MANUEL DOBLADO,601,2,194,307,13,31,1,0,1,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,552,0,10,562,880
11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,8,MANUEL DOBLADO,602,1,50,197,6,4,6,2,0,10,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,276,0,14,290,616
11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,8,MANUEL DOBLADO,603,2,170,274,7,13,0,1,2,2,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,471,0,13,484,914
11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,8,MANUEL DOBLADO,604,2,299,340,10,25,0,2,5,9,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,691,4,12,707,1126
11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,8,MANUEL DOBLADO,605,1,11,21,7,3,1,0,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,46,0,3,49,102
11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,8,MANUEL DOBLADO,606,2,166,252,2,60,5,5,2,13,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,506,0,35,541,915
11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,8,MANUEL DOBLADO,607,1,61,91,0,8,2,0,1,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,168,0,9,177,301
11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,8,MANUEL DOBLADO,608,1,31,32,2,5,1,1,0,4,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,77,0,4,81,170
11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1859,3,225,93,413,86,20,7,12,131,5,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,995,0,34,1029,1923
11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1860,2,112,65,240,41,16,9,2,78,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,565,0,28,593,1159
11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1861,2,154,82,299,37,6,12,1,80,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,672,0,22,694,1247
11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1862,1,57,46,156,45,6,3,2,104,2,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,422,0,9,431,732
11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1863,2,118,62,182,46,13,6,5,55,3,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,491,0,15,506,837
11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1864,2,133,87,304,81,20,28,7,152,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,815,1,15,831,1305
11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1865,1,46,57,202,19,7,1,6,40,6,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,388,0,13,401,702
11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1866,3,70,108,247,60,11,4,6,71,3,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,583,0,18,601,789
11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1867,2,113,91,247,56,9,15,2,83,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,618,0,18,636,1041
11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1868,2,96,109,223,57,6,4,5,60,3,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,564,0,13,577,886
11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1869,2,169,111,407,47,12,2,8,105,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,866,0,12,878,1374
11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1870,2,142,96,359,58,15,14,6,122,4,4,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,823,0,20,843,1417
11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1871,2,108,84,221,56,8,13,8,54,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,554,0,18,572,1016
11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1872,4,252,187,541,79,14,22,9,119,6,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,1230,0,42,1272,2680
11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1873,2,137,81,277,40,7,6,2,49,3,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,604,1,21,626,1245
11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1874,2,92,65,259,43,4,7,7,59,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,538,1,12,551,891
11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1875,2,116,122,369,60,12,9,12,98,4,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,804,0,25,829,1402
11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1876,2,75,86,240,52,4,11,5,56,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,531,0,19,550,855
11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1877,2,99,103,343,36,7,9,2,46,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,648,0,11,659,996
11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1878,2,87,90,273,38,6,4,6,59,2,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,567,0,17,584,956
11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1879,2,76,52,299,55,7,7,4,63,0,1,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,567,1,20,588,1223
11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1880,2,105,69,251,31,11,5,2,53,2,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,531,1,15,547,1142
11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1881,1,55,19,101,13,6,1,1,17,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,215,0,10,225,576
11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1882,4,306,139,673,82,19,25,14,206,7,3,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1477,2,44,1523,2944
11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1883,2,166,55,250,34,6,4,3,51,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,570,1,19,590,1352
11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1884,4,235,112,687,102,18,13,4,172,8,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,1354,0,41,1395,2480
11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1885,3,182,141,424,80,15,2,11,92,3,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,951,0,18,969,1589
11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1886,3,185,160,578,89,22,14,7,132,3,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1194,0,20,1214,1848
11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1887,1,32,34,107,11,7,0,2,20,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,215,0,17,232,595
11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1888,1,25,5,79,10,3,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,126,0,10,136,322
11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1889,2,67,24,239,18,8,3,4,11,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,375,0,12,387,939
11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1890,3,150,81,600,169,11,11,5,115,5,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1150,3,32,1185,2159
11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1891,2,74,40,210,12,8,5,1,14,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,364,0,10,374,836
11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1892,2,113,57,219,56,5,0,0,10,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,462,0,16,478,998
11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1893,2,137,35,211,15,9,3,3,25,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,439,0,34,473,1031
11,GUANAJUATO,1,DOLORES HIDALGO CIN,22,OCAMPO,1894,2,222,180,10,6,1,120,9,25,1,0,1,0,0,,,,,,,,,,,,,17,,,,,,,,,,,,,592,0,19,611,967
11,GUANAJUATO,1,DOLORES HIDALGO CIN,22,OCAMPO,1895,3,359,307,35,24,3,444,62,26,2,1,0,0,0,,,,,,,,,,,,,16,,,,,,,,,,,,,1279,0,32,1311,2113
11,GUANAJUATO,1,DOLORES HIDALGO CIN,22,OCAMPO,1896,2,276,182,13,13,4,182,39,17,0,0,1,0,0,,,,,,,,,,,,,11,,,,,,,,,,,,,738,0,24,762,1209
11,GUANAJUATO,1,DOLORES HIDALGO CIN,22,OCAMPO,1897,3,336,299,27,13,1,247,20,15,0,0,0,0,0,,,,,,,,,,,,,13,,,,,,,,,,,,,971,0,26,997,1543
11,GUANAJUATO,1,DOLORES HIDALGO CIN,22,OCAMPO,1898,1,13,56,3,5,4,49,4,46,0,1,2,1,0,,,,,,,,,,,,,0,,,,,,,,,,,,,184,0,9,193,257
11,GUANAJUATO,1,DOLORES HIDALGO CIN,22,OCAMPO,1899,2,181,87,12,8,4,39,9,18,2,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,360,0,37,397,900
11,GUANAJUATO,1,DOLORES HIDALGO CIN,22,OCAMPO,1900,1,51,73,12,8,3,43,5,10,0,0,0,0,0,,,,,,,,,,,,,4,,,,,,,,,,,,,209,0,10,219,365
11,GUANAJUATO,1,DOLORES HIDALGO CIN,22,OCAMPO,1901,4,257,580,40,11,5,189,8,19,1,0,0,1,0,,,,,,,,,,,,,6,,,,,,,,,,,,,1117,0,40,1157,1868
11,GUANAJUATO,1,DOLORES HIDALGO CIN,22,OCAMPO,1902,1,64,20,4,2,0,41,2,6,0,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,,140,0,2,142,208
11,GUANAJUATO,1,DOLORES HIDALGO CIN,22,OCAMPO,1903,2,126,90,26,13,4,81,10,29,2,1,1,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,,384,1,17,402,851
11,GUANAJUATO,1,DOLORES HIDALGO CIN,22,OCAMPO,1904,2,192,111,11,13,0,66,4,17,0,0,0,0,0,,,,,,,,,,,,,3,,,,,,,,,,,,,417,0,11,428,847
11,GUANAJUATO,1,DOLORES HIDALGO CIN,22,OCAMPO,1905,2,141,159,6,11,6,150,7,34,1,0,0,0,0,,,,,,,,,,,,,3,,,,,,,,,,,,,518,0,20,538,1010
11,GUANAJUATO,1,DOLORES HIDALGO CIN,22,OCAMPO,1906,2,180,198,30,17,5,109,4,16,0,0,0,0,0,,,,,,,,,,,,,2,,,,,,,,,,,,,561,0,23,584,990
11,GUANAJUATO,1,DOLORES HIDALGO CIN,22,OCAMPO,1907,2,174,139,26,11,9,45,33,25,5,0,0,0,0,,,,,,,,,,,,,7,,,,,,,,,,,,,474,0,23,497,961
11,GUANAJUATO,1,DOLORES HIDALGO CIN,22,OCAMPO,1908,2,210,50,14,7,5,46,12,33,1,0,0,0,0,,,,,,,,,,,,,5,,,,,,,,,,,,,383,0,14,397,819
11,GUANAJUATO,1,DOLORES HIDALGO CIN,22,OCAMPO,1909,1,76,49,7,4,0,69,3,6,0,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,,215,0,11,226,331
11,GUANAJUATO,1,DOLORES HIDALGO CIN,22,OCAMPO,1910,2,216,265,62,22,4,142,14,53,4,1,2,0,0,,,,,,,,,,,,,3,,,,,,,,,,,,,788,0,50,838,1370
11,GUANAJUATO,1,DOLORES HIDALGO CIN,22,OCAMPO,1911,2,168,257,126,16,8,87,10,32,3,1,0,0,0,,,,,,,,,,,,,6,,,,,,,,,,,,,714,0,35,749,1195
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1912,4,234,225,8,60,29,4,10,190,9,0,2,0,0,,,,,,,,,,,,,,10,,,,,,,,,,,,781,0,48,829,2674
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1913,3,239,337,7,73,17,13,13,262,8,4,1,1,0,,,,,,,,,,,,,,19,,,,,,,,,,,,994,0,32,1026,2076
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1914,2,100,105,6,17,4,5,6,69,2,1,1,0,0,,,,,,,,,,,,,,9,,,,,,,,,,,,325,0,10,335,780
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1915,2,149,206,11,54,16,6,30,162,3,6,3,0,0,,,,,,,,,,,,,,18,,,,,,,,,,,,664,0,26,690,1330
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1916,3,250,286,21,81,21,9,13,264,5,8,4,1,1,,,,,,,,,,,,,,20,,,,,,,,,,,,984,0,54,1038,2018
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1917,2,185,215,8,50,16,10,22,258,5,1,2,1,1,,,,,,,,,,,,,,10,,,,,,,,,,,,784,0,38,822,1488
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1918,2,134,120,5,36,10,3,8,156,4,2,1,1,0,,,,,,,,,,,,,,11,,,,,,,,,,,,491,1,17,509,860
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1919,1,101,103,1,42,9,2,8,108,6,5,3,0,0,,,,,,,,,,,,,,9,,,,,,,,,,,,397,0,15,412,678
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1920,2,137,170,9,41,8,1,5,103,1,4,2,0,0,,,,,,,,,,,,,,6,,,,,,,,,,,,487,0,20,507,1053
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1921,2,118,136,4,45,11,6,2,128,3,2,2,0,1,,,,,,,,,,,,,,8,,,,,,,,,,,,466,0,18,484,825
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1922,2,135,170,6,35,16,4,4,161,4,2,0,0,1,,,,,,,,,,,,,,12,,,,,,,,,,,,550,1,21,572,1044
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1923,2,170,203,2,72,12,1,2,105,3,3,4,2,1,,,,,,,,,,,,,,13,,,,,,,,,,,,593,0,30,623,1497
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1924,2,154,155,1,40,16,2,6,179,3,5,0,2,3,,,,,,,,,,,,,,15,,,,,,,,,,,,581,13,22,616,1023
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1925,1,85,77,1,25,12,1,5,136,3,1,1,1,0,,,,,,,,,,,,,,12,,,,,,,,,,,,360,0,8,368,582
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1926,2,191,133,10,43,21,4,8,248,4,3,0,0,0,,,,,,,,,,,,,,8,,,,,,,,,,,,673,0,18,691,1050
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1927,5,328,394,34,173,51,22,59,639,15,9,3,1,10,,,,,,,,,,,,,,27,,,,,,,,,,,,1765,1,51,1817,2766
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1928,2,120,138,4,51,20,4,13,263,2,6,3,1,1,,,,,,,,,,,,,,11,,,,,,,,,,,,637,0,18,655,1201
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1929,2,173,187,14,63,28,8,10,340,5,4,3,0,0,,,,,,,,,,,,,,12,,,,,,,,,,,,847,0,27,874,1430
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1930,2,144,187,3,59,20,9,16,268,3,2,2,1,0,,,,,,,,,,,,,,14,,,,,,,,,,,,728,0,23,751,1324
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1931,5,343,316,12,85,37,7,36,418,6,4,5,1,0,,,,,,,,,,,,,,24,,,,,,,,,,,,1294,3,43,1340,3238
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1932,4,304,331,8,105,37,6,17,363,3,11,9,1,0,,,,,,,,,,,,,,30,,,,,,,,,,,,1225,6,32,1263,2307
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1933,1,36,77,1,4,0,2,1,5,0,0,0,0,0,,,,,,,,,,,,,,0,,,,,,,,,,,,126,0,9,135,303
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1934,1,48,26,1,5,0,1,4,0,0,0,0,0,0,,,,,,,,,,,,,,0,,,,,,,,,,,,85,0,0,85,202
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1935,1,62,62,0,1,2,8,0,0,1,0,0,0,0,,,,,,,,,,,,,,1,,,,,,,,,,,,137,2,9,148,279
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1936,1,36,31,2,1,1,2,0,5,1,1,0,0,0,,,,,,,,,,,,,,2,,,,,,,,,,,,82,0,6,88,195
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1937,1,22,13,1,0,0,0,1,3,0,0,0,0,0,,,,,,,,,,,,,,0,,,,,,,,,,,,40,0,3,43,146
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1938,1,33,16,1,5,0,0,0,5,0,0,0,0,0,,,,,,,,,,,,,,1,,,,,,,,,,,,61,0,3,64,110
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1939,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0,0,0,347
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1940,2,234,75,8,18,6,1,1,52,8,2,0,1,0,,,,,,,,,,,,,,32,,,,,,,,,,,,438,0,38,476,1219
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1941,1,117,30,5,3,6,2,3,28,0,1,0,0,0,,,,,,,,,,,,,,5,,,,,,,,,,,,200,0,20,220,418
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1942,2,205,106,11,17,4,3,4,28,1,39,0,0,0,,,,,,,,,,,,,,7,,,,,,,,,,,,425,0,23,448,819
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1943,2,140,81,6,40,10,5,13,124,4,0,0,0,0,,,,,,,,,,,,,,55,,,,,,,,,,,,478,1,29,508,1099
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1944,2,222,140,6,9,5,4,1,43,1,0,2,1,0,,,,,,,,,,,,,,4,,,,,,,,,,,,438,0,24,462,1223
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1945,2,171,35,5,6,13,2,5,52,2,1,0,0,0,,,,,,,,,,,,,,6,,,,,,,,,,,,298,0,4,302,874
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1946,1,55,23,3,4,0,1,1,29,1,0,0,1,0,,,,,,,,,,,,,,2,,,,,,,,,,,,120,0,10,130,354
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1947,3,304,57,11,13,22,17,4,91,12,4,1,0,0,,,,,,,,,,,,,,21,,,,,,,,,,,,557,0,46,603,1573
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1948,2,234,143,8,52,14,3,13,63,2,84,0,0,0,,,,,,,,,,,,,,35,,,,,,,,,,,,651,0,28,679,1308
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1949,2,146,95,3,18,11,5,3,59,3,1,0,0,0,,,,,,,,,,,,,,2,,,,,,,,,,,,346,0,26,372,910
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1950,1,92,25,7,6,3,0,2,32,2,0,4,0,0,,,,,,,,,,,,,,8,,,,,,,,,,,,181,1,12,194,419
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1951,1,13,26,0,5,1,0,1,26,2,0,1,0,0,,,,,,,,,,,,,,5,,,,,,,,,,,,80,0,5,85,234
