CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,PRS,MC,NVA_ALIANZA,MORENA,ES,PAN_PRD_PT_PRS,PAN_PRD_PT,PAN_PRD_PRS,PAN_PT_PRS,PRD_PT_PRS,PAN_PRD,PAN_PT,PAN_PRS,PRD_PT,PRD_PRS,PT_PRS,CAND_IND38,CAND_IND39,CAND_IND40,CAND_IND41,CAND_IND42,CAND_IND43,CAND_IND44,CAND_IND45,CAND_IND46,CAND_IND47,CAND_IND48,CAND_IND49,CAND_IND50,CAND_IND51,CAND_IND52,CAND_IND53,CAND_IND54,CAND_IND55,CAND_IND56,CAND_IND57,CAND_IND58,CAND_IND59,CAND_IND60,CAND_IND61,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,533,B,26,24,11,2,2,1,3,0,1,0,0,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,2,,,,,,,,,,,0,74,3,77,99,,,,
1,18,NAYARIT,4,TUXPAN,15,SANTIAGO IXCUINTLA,534,B,58,78,42,11,3,8,7,7,22,2,0,0,0,0,0,1,0,0,0,0,1,,,,,,,,,,,,,,6,,,,,,,,,,,0,246,9,255,417,,,,
1,18,NAYARIT,4,TUXPAN,15,SANTIAGO IXCUINTLA,535,B,70,95,42,9,5,4,7,2,32,9,3,1,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,5,,,,,,,,,,,0,286,8,294,457,,,,
1,18,NAYARIT,4,TUXPAN,15,SANTIAGO IXCUINTLA,536,B,33,90,78,14,2,15,3,7,22,5,0,0,0,0,1,1,0,0,0,1,0,,,,,,,,,,,,,,9,,,,,,,,,,,0,281,9,290,450,,,,
1,18,NAYARIT,4,TUXPAN,15,SANTIAGO IXCUINTLA,537,B,74,87,90,19,5,8,9,6,20,2,3,3,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,16,,,,,,,,,,,0,344,16,360,626,,,,
1,18,NAYARIT,4,TUXPAN,15,SANTIAGO IXCUINTLA,538,B,66,80,57,20,3,5,11,3,28,1,2,0,1,0,1,6,1,1,1,0,0,,,,,,,,,,,,,,22,,,,,,,,,,,0,309,11,320,572,,,,
1,18,NAYARIT,4,TUXPAN,15,SANTIAGO IXCUINTLA,539,B,54,83,92,23,16,14,8,9,18,19,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,15,,,,,,,,,,,0,352,18,370,616,,,,
1,18,NAYARIT,4,TUXPAN,15,SANTIAGO IXCUINTLA,540,B,26,48,73,9,4,2,7,0,15,4,0,0,0,0,0,1,0,1,0,0,0,,,,,,,,,,,,,,6,,,,,,,,,,,0,196,10,206,392,,,,
1,18,NAYARIT,4,TUXPAN,15,SANTIAGO IXCUINTLA,540,C01,27,55,53,10,2,3,5,8,22,4,1,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,10,,,,,,,,,,,0,201,12,213,391,,,,
1,18,NAYARIT,4,TUXPAN,15,SANTIAGO IXCUINTLA,541,B,21,59,62,10,6,9,4,6,33,25,1,0,0,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,10,,,,,,,,,,,0,248,16,264,439,,,,
1,18,NAYARIT,4,TUXPAN,15,SANTIAGO IXCUINTLA,541,C01,40,51,58,7,4,7,8,8,29,18,2,1,0,0,0,2,0,0,1,0,0,,,,,,,,,,,,,,19,,,,,,,,,,,0,255,11,266,438,,,,
1,18,NAYARIT,4,TUXPAN,15,SANTIAGO IXCUINTLA,542,B,40,75,46,7,12,10,7,7,30,2,1,0,0,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,16,,,,,,,,,,,0,257,11,268,480,,,,
1,18,NAYARIT,4,TUXPAN,15,SANTIAGO IXCUINTLA,542,C01,50,100,49,10,6,7,6,4,17,7,2,0,0,0,0,3,1,0,1,0,0,,,,,,,,,,,,,,23,,,,,,,,,,,0,286,9,295,480,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,543,B,50,155,61,14,16,2,4,5,15,1,3,0,1,0,1,2,1,0,0,0,0,,,,,,,,,,,,,,6,,,,,,,,,,,0,337,17,354,529,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,543,C01,45,133,62,17,14,4,3,3,17,0,5,0,0,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,4,,,,,,,,,,,0,311,14,325,528,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,544,B,50,116,29,9,8,1,2,4,15,2,2,0,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,5,,,,,,,,,,,1,245,11,257,421,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,545,B,82,76,21,9,23,6,9,7,40,0,2,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1,,,,,,,,,,,0,278,20,298,485,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,545,C01,86,56,35,6,20,2,14,4,52,2,1,0,1,0,0,3,0,0,0,0,0,,,,,,,,,,,,,,2,,,,,,,,,,,1,284,19,304,485,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,546,B,92,80,41,9,32,5,23,4,56,5,3,2,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,6,,,,,,,,,,,0,360,29,389,634,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,546,E01,26,41,20,3,11,3,2,2,28,2,0,0,0,0,0,3,0,0,0,0,0,,,,,,,,,,,,,,11,,,,,,,,,,,0,152,8,160,217,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,547,B,23,124,43,1,5,0,11,1,18,2,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,141,,,,,,,,,,0,370,11,381,551,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,548,B,20,147,20,4,12,2,20,4,16,6,2,0,0,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,177,,,,,,,,,,0,432,17,449,686,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,549,B,36,112,29,3,8,0,25,9,26,1,2,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,178,,,,,,,,,,0,430,15,445,663,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,550,B,31,97,26,3,3,1,20,3,26,1,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,175,,,,,,,,,,0,387,12,399,599,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,550,C01,26,97,37,0,6,4,38,2,19,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,163,,,,,,,,,,0,393,8,401,599,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,550,E01,0,62,20,6,2,0,13,8,4,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,75,,,,,,,,,,0,191,21,212,314,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,551,B,18,97,33,1,4,0,33,2,16,1,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,165,,,,,,,,,,0,371,18,389,619,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,552,B,23,120,35,2,14,1,22,3,25,2,4,3,0,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,,125,,,,,,,,,,0,383,17,400,613,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,553,B,12,111,33,1,6,0,6,3,10,0,1,1,0,0,0,3,0,0,0,0,0,,,,,,,,,,,,,,,159,,,,,,,,,,0,346,14,360,513,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,554,B,23,127,31,0,8,0,27,6,19,4,1,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,135,,,,,,,,,,0,382,14,396,629,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,555,B,33,97,38,2,4,1,14,4,22,0,1,1,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,108,,,,,,,,,,0,326,11,337,484,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,556,B,30,43,22,1,3,0,7,1,17,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,75,,,,,,,,,,0,201,3,204,295,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,557,B,26,70,12,2,6,0,6,1,14,5,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,45,,,,,,,,,,0,188,7,195,256,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,558,B,24,80,14,1,0,1,18,3,11,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,91,,,,,,,,,,0,246,1,247,349,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,559,B,25,73,23,0,8,0,22,2,24,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,95,,,,,,,,,,0,274,10,284,434,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,560,B,31,77,19,1,4,1,25,0,10,0,1,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,84,,,,,,,,,,0,254,5,259,371,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,561,B,34,102,16,0,4,0,21,0,28,1,1,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,,80,,,,,,,,,,0,289,1,290,437,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,561,SMR01,7,5,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,11,,,,,,,,,,0,30,0,30,0,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,562,B,21,132,34,1,36,0,15,1,14,1,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,119,,,,,,,,,,0,376,7,383,580,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,563,B,32,94,13,0,8,0,44,1,29,0,0,1,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,125,,,,,,,,,,0,348,7,355,559,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,564,B,16,89,28,1,7,0,8,1,11,7,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,80,,,,,,,,,,0,248,8,256,398,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,564,C01,19,87,23,0,12,1,14,0,9,2,1,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,84,,,,,,,,,,0,253,12,265,397,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,565,B,6,45,7,1,2,0,4,4,3,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,47,,,,,,,,,,0,120,4,124,164,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,566,B,2,40,45,1,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,25,,,,,,,,,,0,120,3,123,147,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,567,B,21,226,37,3,6,0,1,2,5,0,1,0,0,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,,147,,,,,,,,,,0,453,15,468,639,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,567,E01,4,46,8,0,1,0,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,13,,,,,,,,,,0,81,4,85,100,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,568,B,17,168,39,3,3,2,97,2,3,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,80,,,,,,,,,,0,415,41,456,663,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,569,B,12,56,7,1,3,1,7,1,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,140,,,,,,,,,,0,232,6,238,321,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,570,B,20,111,44,4,11,2,9,3,11,13,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,80,,,,,,,,,,0,310,27,337,494,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,570,C01,23,74,44,2,6,1,9,3,9,8,0,0,0,0,0,1,1,0,1,0,0,,,,,,,,,,,,,,,95,,,,,,,,,,0,277,42,319,493,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,571,B,23,81,50,0,2,0,4,7,28,1,0,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,,63,,,,,,,,,,0,261,17,278,389,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,571,C01,29,67,52,1,2,0,5,9,19,0,1,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,82,,,,,,,,,,0,268,11,279,388,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,572,B,28,119,87,2,5,3,2,60,20,0,0,0,0,0,0,0,0,1,1,0,0,,,,,,,,,,,,,,,50,,,,,,,,,,0,378,26,404,606,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,573,B,50,137,97,1,10,2,4,64,15,0,0,0,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,64,,,,,,,,,,0,446,21,467,749,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,574,B,38,106,86,3,4,1,8,52,4,0,3,0,0,0,0,1,0,1,0,0,0,,,,,,,,,,,,,,,60,,,,,,,,,,0,367,17,384,541,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,575,B,25,47,57,3,4,1,2,27,15,0,1,1,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,57,,,,,,,,,,0,242,17,259,395,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,575,C01,25,56,64,3,1,3,1,24,10,0,2,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,51,,,,,,,,,,0,241,12,253,394,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,576,B,59,123,43,0,9,3,12,13,28,1,3,0,0,0,0,3,0,0,0,0,0,,,,,,,,,,,,,,,82,,,,,,,,,,0,379,32,411,717,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,577,B,31,91,25,1,1,1,9,5,22,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,133,,,,,,,,,,0,323,12,335,499,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,578,B,9,78,21,1,1,0,8,3,20,0,0,0,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,79,,,,,,,,,,0,222,10,232,413,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,578,C01,18,59,21,4,2,2,4,3,9,1,1,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,96,,,,,,,,,,0,221,23,244,413,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,579,B,5,194,23,0,3,0,5,6,10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,166,,,,,,,,,,0,412,14,426,613,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,580,B,4,59,9,0,4,0,4,0,4,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,187,,,,,,,,,,0,272,4,276,381,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,580,C01,7,56,10,1,6,1,2,3,8,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,147,,,,,,,,,,0,243,8,251,381,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,581,B,11,145,9,2,13,4,21,0,10,1,0,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,,113,,,,,,,,,,0,331,16,347,484,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,582,B,15,88,57,4,5,2,3,4,10,1,0,2,0,0,0,3,0,0,0,0,0,,,,,,,,,,,,,,,81,,,,,,,,,,0,275,8,283,485,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,582,C01,13,103,46,4,2,0,8,3,11,0,0,0,0,0,0,1,0,0,0,1,0,,,,,,,,,,,,,,,94,,,,,,,,,,0,286,21,307,484,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,583,B,17,69,37,0,16,3,4,0,25,0,2,0,0,0,1,2,0,0,0,0,0,,,,,,,,,,,,,,,66,,,,,,,,,,0,242,12,254,395,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,583,C01,21,60,46,2,12,3,5,2,31,0,1,0,0,0,0,2,0,0,0,1,0,,,,,,,,,,,,,,,64,,,,,,,,,,0,250,13,263,395,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,584,B,28,114,81,3,47,5,8,7,32,1,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,91,,,,,,,,,,0,418,18,436,704,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,585,B,23,76,28,1,17,12,10,0,24,0,4,0,2,1,0,2,0,0,1,0,0,,,,,,,,,,,,,,,92,,,,,,,,,,0,293,9,302,463,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,586,B,17,131,53,3,18,10,7,4,9,0,0,1,1,0,0,2,0,0,0,2,0,,,,,,,,,,,,,,,110,,,,,,,,,,0,368,26,394,577,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,587,B,41,169,104,2,11,0,12,19,9,1,4,1,0,0,0,3,0,0,2,0,0,,,,,,,,,,,,,,,56,,,,,,,,,,0,434,27,461,678,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,588,B,20,107,45,2,5,2,8,5,29,0,0,0,0,0,0,3,0,0,3,0,0,,,,,,,,,,,,,,,27,,,,,,,,,,0,256,11,267,447,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,588,C01,22,97,49,4,13,0,9,10,28,1,0,0,0,0,0,2,0,0,1,0,0,,,,,,,,,,,,,,,36,,,,,,,,,,0,272,21,293,447,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,589,B,16,64,8,2,0,0,2,2,16,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,16,,,,,,,,,,0,126,3,129,250,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,590,B,10,32,7,0,1,0,2,1,9,0,0,0,0,0,0,1,0,0,2,0,0,,,,,,,,,,,,,,,3,,,,,,,,,,0,68,5,73,101,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,590,E01,8,24,40,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,11,,,,,,,,,,0,87,1,88,101,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,591,B,28,93,22,9,5,2,2,5,9,0,2,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,,34,,,,,,,,,,0,213,10,223,383,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,591,C01,33,69,33,2,2,2,4,8,6,0,0,0,0,0,0,2,1,0,0,0,1,,,,,,,,,,,,,,,52,,,,,,,,,,0,215,10,225,383,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,592,B,10,38,17,1,5,2,3,2,23,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,21,,,,,,,,,,0,122,3,125,186,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,593,B,16,138,22,2,7,3,2,9,29,1,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,29,,,,,,,,,,0,259,17,276,407,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,594,B,16,108,17,7,6,6,14,0,24,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,21,,,,,,,,,,0,221,7,228,325,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,595,B,43,102,23,2,3,2,3,27,7,0,1,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,34,,,,,,,,,,0,249,11,260,367,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,596,B,8,97,10,0,8,0,3,7,15,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,24,,,,,,,,,,0,173,8,181,286,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,597,B,55,44,27,5,4,0,7,9,31,1,2,0,0,0,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,43,2,55,,,,,,,1,288,7,296,502,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,597,C01,49,37,38,6,4,2,11,3,29,4,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,48,3,63,,,,,,,0,298,6,304,501,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,598,B,66,69,40,13,6,1,15,6,56,2,5,2,0,0,0,2,0,0,0,1,0,,,,,,,,,,,,,,,,38,7,76,,,,,,,0,405,3,408,716,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,598,C01,66,66,35,5,7,0,9,5,36,7,5,1,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,49,7,77,,,,,,,0,377,10,387,715,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,598,C02,86,45,22,9,1,1,15,4,26,1,2,1,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,65,11,76,,,,,,,0,367,6,373,715,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,598,C03,67,48,44,9,9,2,11,8,40,0,3,1,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,59,9,75,,,,,,,0,387,10,397,715,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,598,C04,60,61,33,6,10,0,7,6,32,3,3,3,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,53,6,82,,,,,,,0,367,12,379,715,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,599,B,46,114,29,4,9,1,18,10,51,7,0,1,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,55,5,9,,,,,,,0,361,15,376,728,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,600,B,50,44,17,5,2,1,7,10,41,2,5,1,0,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,69,5,69,,,,,,,0,330,19,349,629,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,600,C01,50,47,21,8,9,1,8,7,42,1,0,1,0,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,56,5,74,,,,,,,1,334,15,350,628,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,601,B,52,41,22,6,5,0,5,1,45,2,5,2,1,0,1,2,0,0,0,0,0,,,,,,,,,,,,,,,,34,2,76,,,,,,,0,302,13,315,574,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,601,C01,49,32,29,4,10,0,9,8,32,1,7,1,0,0,0,6,0,0,1,0,0,,,,,,,,,,,,,,,,44,6,70,,,,,,,0,309,12,321,573,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,601,C02,49,32,29,4,10,0,9,8,32,1,7,1,0,0,0,6,0,0,1,0,0,,,,,,,,,,,,,,,,44,6,70,,,,,,,0,309,12,321,573,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,601,C03,51,43,19,6,6,1,10,0,37,4,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,46,6,80,,,,,,,0,310,12,322,573,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,602,B,60,62,34,8,7,3,12,5,51,5,8,1,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,70,5,98,,,,,,,0,431,7,438,640,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,602,C01,92,58,41,8,7,0,2,2,48,3,4,1,1,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,8,8,97,,,,,,,0,381,6,387,640,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,603,B,46,50,16,6,4,0,8,20,62,1,2,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,49,0,54,,,,,,,0,319,18,337,557,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,603,C01,47,47,22,3,3,0,4,8,57,2,1,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,56,2,64,,,,,,,0,318,11,329,556,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,604,B,48,50,26,3,7,1,11,23,54,1,0,1,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,56,3,59,,,,,,,0,345,9,354,639,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,604,C01,56,59,26,5,6,2,10,6,64,2,1,1,0,0,0,2,1,0,0,0,0,,,,,,,,,,,,,,,,44,3,68,,,,,,,0,356,5,361,639,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,605,B,49,75,17,5,6,7,8,5,58,3,2,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,57,2,74,,,,,,,0,370,2,372,665,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,605,C01,52,77,19,3,8,1,9,6,48,5,2,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,40,3,64,,,,,,,0,338,17,355,665,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,606,B,49,61,24,6,14,0,10,1,38,3,2,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,84,3,67,,,,,,,0,363,12,375,646,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,606,C01,49,96,29,2,41,0,9,3,55,4,0,0,0,0,0,2,0,0,2,0,0,,,,,,,,,,,,,,,,58,0,61,,,,,,,0,411,8,419,645,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,607,B,60,59,25,5,9,0,10,11,32,5,2,0,0,0,0,2,1,0,0,0,0,,,,,,,,,,,,,,,,43,5,58,,,,,,,0,327,17,344,624,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,607,C01,42,56,14,5,9,0,20,8,24,1,1,0,0,0,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,41,3,71,,,,,,,0,298,13,311,624,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,607,C02,50,54,12,4,6,0,9,10,36,3,3,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,55,3,99,,,,,,,0,345,25,370,623,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,607,C03,62,64,19,2,11,0,12,6,34,1,2,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,50,3,75,,,,,,,0,342,14,356,623,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,607,C04,58,55,25,3,7,1,9,7,35,2,0,0,0,0,0,1,0,0,0,0,2,,,,,,,,,,,,,,,,44,76,0,,,,,,,0,325,0,325,623,,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,610,B,73,62,42,10,7,1,2,1,28,2,2,0,0,0,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,80,2,58,,,,,,,0,373,6,379,543,,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,610,C01,63,43,23,2,5,1,7,7,3,23,2,0,0,0,0,2,0,0,1,0,0,,,,,,,,,,,,,,,,101,4,69,,,,,,,0,356,8,364,543,,,,
