CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,ES,PAN_PRD,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
1,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,199,B,167,146,17,10,3,7,9,19,6,11,1,4,0,0,0,400,12,412,681,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D2795-D2796.JPG
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,683,B,54,96,45,13,4,3,2,57,5,18,0,0,0,0,0,297,16,313,624,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D2455-D2456.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,642,C01,59,31,3,28,2,14,3,25,6,5,0,2,0,0,2,178,4,184,385,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D1889-D1890.JPG
1,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,199,C01,161,113,18,6,4,8,4,18,7,17,0,0,0,0,0,356,5,361,681,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D2797-D2798.JPG
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,683,C01,42,99,44,14,2,4,5,52,7,22,0,0,0,0,0,291,17,308,623,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D2457-D2458.JPG
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,684,B,47,106,26,34,1,2,3,49,6,14,0,0,0,0,0,288,14,302,607,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D2459-D2460.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,643,B,64,60,19,74,4,19,6,42,18,8,1,6,0,0,0,321,15,336,700,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D1891-D1892.JPG
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,685,B,40,76,34,14,2,8,5,71,6,24,0,0,0,0,0,280,18,298,695,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D2461-D2462.JPG
1,23,QUINTANA ROO,13,BACALAR,10,BACALAR,406,C01,21,68,23,6,81,1,48,25,4,10,4,1,3,0,0,295,17,312,504,GRUPO DE RECUENTO,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D3201-D3202.JPG
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,685,C01,96,97,0,12,3,5,4,57,2,96,0,0,0,0,0,372,7,379,694,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D2463-D2464.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,644,B,66,75,26,95,3,22,2,37,17,10,1,7,0,0,0,361,21,382,728,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D1893-D1894.JPG
1,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,199,C02,187,131,13,9,0,12,3,30,4,13,2,5,0,0,0,409,6,415,681,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D2799-D2800.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,645,B,68,56,12,96,5,24,9,45,26,4,2,4,0,0,1,351,12,364,736,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D1895-D1896.JPG
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,686,B,84,66,84,79,2,3,5,51,7,84,0,0,0,0,0,465,12,477,609,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D2465-D2466.JPG
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,686,C01,51,54,34,19,1,4,7,44,9,11,0,0,0,0,0,234,16,250,609,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D2467-D2468.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,646,B,51,52,10,54,5,22,2,36,8,3,1,4,0,0,0,248,12,260,530,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D1897-D1898.JPG
1,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,199,C03,174,118,10,6,1,10,4,23,9,19,3,2,0,0,0,379,13,392,681,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D2801-D2802.JPG
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,687,B,37,56,33,5,3,6,2,47,1,11,0,0,0,0,0,201,15,216,537,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D2469-D2470.JPG
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,687,C01,43,49,37,10,2,4,2,45,4,13,0,0,0,0,0,209,11,220,537,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D2471-D2472.JPG
1,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,200,B,191,144,10,10,4,8,4,20,7,16,0,8,0,0,0,422,10,432,683,GRUPO DE RECUENTO,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D2803-D2804.JPG
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,688,C01,24,54,23,15,1,1,5,32,5,10,0,0,0,0,0,170,12,182,513,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D2475-D2476.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,642,B,63,19,4,11,1,13,6,20,15,2,2,1,0,0,0,157,8,165,385,GRUPO DE RECUENTO,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D1887-D1888.JPG
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,689,B,33,47,38,12,1,4,3,46,3,6,0,0,0,0,0,193,11,204,489,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D2477-D2478.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,647,B,88,24,12,6,1,24,7,20,9,5,1,0,0,0,0,197,10,207,417,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D1899-D1900.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,647,C01,64,27,15,11,6,21,4,33,13,3,0,2,0,0,0,199,6,205,416,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D1901-D1902.JPG
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,689,C01,25,52,34,7,2,9,4,52,2,9,0,0,0,0,0,196,15,211,488,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D2479-D2480.JPG
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,690,B,42,47,23,12,7,7,4,52,16,10,0,0,0,0,0,220,16,236,548,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D2481-D2482.JPG
1,23,QUINTANA ROO,13,BACALAR,5,JOSÉ MARÍA MORELOS,275,E01,22,95,28,2,15,3,10,28,13,1,2,3,0,0,0,222,4,226,307,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D3099-D3100.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,648,B,97,44,16,16,4,38,11,48,23,3,0,0,0,0,0,300,14,314,704,GRUPO DE RECUENTO,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D1903-D1904.JPG
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,691,B,29,46,25,4,7,1,0,35,4,7,0,0,0,0,0,158,8,166,403,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D2483-D2484.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,649,B,67,22,14,17,4,22,8,35,19,3,2,3,0,0,0,216,14,230,442,GRUPO DE RECUENTO,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D1905-D1906.JPG
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,691,C01,21,45,17,4,0,2,2,33,3,13,0,0,0,0,0,140,5,145,402,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D2485-D2486.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,649,C01,66,17,8,8,1,18,5,30,19,9,0,1,0,0,0,182,10,192,441,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D1907-D1908.JPG
1,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,200,C01,194,133,7,7,2,5,4,17,9,15,0,3,0,0,0,396,13,409,683,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D2805-D2806.JPG
1,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,200,C02,167,124,11,7,0,10,5,17,6,16,1,3,1,0,0,368,11,379,682,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D2807-D2808.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,650,B,88,24,9,14,1,26,4,38,13,5,1,1,0,0,0,224,4,228,413,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D1909-D1910.JPG
1,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,200,C03,179,118,6,13,3,5,2,24,5,18,1,1,0,0,1,375,10,386,682,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D2809-D2810.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,650,C01,98,18,10,19,4,18,4,33,18,6,2,0,0,0,0,230,8,238,413,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D1911-D1912.JPG
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,692,B,27,48,30,7,4,5,7,47,7,14,0,0,0,0,0,196,11,207,513,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D2487-D2488.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,651,B,74,31,11,6,2,20,3,20,5,8,0,1,0,0,0,181,9,190,396,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D1913-D1914.JPG
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,692,C01,27,52,31,13,2,2,3,34,4,6,0,0,0,0,0,174,11,185,513,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D2489-D2490.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,652,B,88,28,18,25,2,28,5,44,12,6,0,2,0,0,0,258,9,267,473,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D1915-D1916.JPG
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,693,B,25,49,29,10,1,5,2,39,7,10,0,0,0,0,0,177,7,184,509,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D2491-D2492.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,652,C01,72,25,8,32,1,11,2,35,16,6,1,0,0,0,1,209,10,220,473,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D1917-D1918.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,653,B,110,35,16,20,3,23,9,64,21,10,0,0,0,0,0,311,0,311,706,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D1919-D1920.JPG
1,23,QUINTANA ROO,1,KANTUNILKIN,6,LÁZARO CÁRDENAS,290,E01,86,108,2,11,8,0,4,2,4,2,2,7,0,0,0,236,2,238,259,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0209-D0210.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,653,C01,111,38,14,14,3,29,11,54,18,14,0,2,0,0,0,308,17,325,705,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D1921-D1922.JPG
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,694,B,67,80,24,9,3,4,12,70,17,10,0,0,0,0,0,296,15,311,697,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D2495-D2496.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,654,B,73,57,21,67,10,37,11,56,26,8,1,5,0,0,0,372,18,390,717,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D1923-D1924.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,656,B,58,33,13,37,2,23,18,76,12,7,0,3,0,0,0,282,11,293,484,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D1929-D1930.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,657,B,75,36,13,45,6,36,5,35,14,4,0,3,0,0,1,272,12,285,572,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D1931-D1932.JPG
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,694,C01,81,66,16,9,3,12,8,57,18,10,0,0,0,0,0,280,16,296,697,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D2497-D2498.JPG
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,694,C02,92,54,20,6,8,9,4,70,25,9,0,0,0,0,0,297,14,311,697,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D2499-D2500.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,658,B,104,30,8,24,2,24,8,45,21,7,0,0,0,0,1,273,16,290,587,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D1933-D1934.JPG
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,694,C03,85,75,27,6,2,14,8,61,12,16,0,0,0,0,0,306,11,317,697,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D2501-D2502.JPG
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,694,C04,75,56,28,2,3,9,6,69,20,16,0,0,0,0,1,284,12,297,696,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D2503-D2504.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,658,C01,92,36,11,11,3,22,4,45,26,5,0,0,0,0,2,255,14,271,586,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D1935-D1936.JPG
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,695,B,55,60,40,10,0,5,2,79,7,6,0,0,0,0,0,264,6,270,577,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D2505-D2506.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,659,B,110,34,9,24,4,34,5,28,36,9,3,3,0,0,0,299,21,320,671,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D1937-D1938.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,660,B,81,40,6,10,1,16,5,33,23,1,2,1,0,0,0,219,12,231,519,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D1939-D1940.JPG
1,23,QUINTANA ROO,6,CANCÚN,1,BENITO JUÁREZ,181,C02,50,34,22,43,6,10,5,55,39,6,1,4,0,0,3,275,9,287,702,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D1409-D1410.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,660,C01,63,28,11,16,0,21,3,46,20,2,3,1,0,0,0,214,15,229,518,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D1941-D1942.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,661,B,99,38,10,21,3,27,4,35,12,6,2,3,0,0,0,260,8,268,537,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D1943-D1944.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,661,C01,92,36,11,20,1,25,6,20,14,3,1,0,0,0,1,229,14,244,536,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D1945-D1946.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,662,B,119,38,9,15,3,5,3,51,19,4,0,0,0,0,1,266,12,279,613,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D1947-D1948.JPG
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,695,C01,54,72,31,10,2,1,3,83,12,17,0,0,0,0,0,285,7,292,577,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D2507-D2508.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,662,C01,105,48,11,10,2,23,5,48,27,5,0,4,0,0,2,288,16,306,613,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D1949-D1950.JPG
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,696,B,50,60,21,15,2,5,0,54,4,11,0,0,0,0,0,222,6,228,500,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D2509-D2510.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,664,B,95,28,8,18,1,35,5,22,18,10,0,4,0,0,0,244,12,256,519,GRUPO DE RECUENTO,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D1955-D1956.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,664,C01,117,33,10,6,25,7,30,18,1,0,2,0,0,0,0,249,8,257,519,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D1957-D1958.JPG
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,696,C01,46,57,28,10,1,5,5,4,7,5,0,0,0,0,0,168,8,176,499,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D2511-D2512.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,664,C02,111,40,11,11,2,25,3,22,16,6,0,0,0,0,1,247,9,257,518,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D1959-D1960.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,665,B,79,26,5,10,3,19,3,16,14,8,0,3,0,0,2,186,10,198,403,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D1961-D1962.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,665,C01,84,31,2,9,4,19,8,27,7,2,1,2,0,0,0,196,8,204,403,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D1963-D1964.JPG
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,697,C01,38,55,19,4,2,2,3,67,8,12,0,0,0,0,0,210,13,223,448,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D2515-D2516.JPG
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,698,B,59,84,27,6,3,3,5,69,10,13,0,0,0,0,0,279,12,291,600,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D2517-D2518.JPG
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,698,C01,35,89,30,0,3,6,4,62,14,13,0,0,0,0,1,256,15,272,600,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D2519-D2520.JPG
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,699,B,59,61,43,9,3,5,4,62,7,25,0,0,0,0,0,278,13,291,508,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D2521-D2522.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,666,B,81,21,13,9,0,15,4,28,12,12,0,2,0,0,1,197,9,207,421,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D1965-D1966.JPG
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,700,B,49,77,18,12,2,2,1,66,11,9,0,0,0,0,0,247,8,255,514,GRUPO DE RECUENTO,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D2523-D2524.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,667,B,96,30,6,15,2,22,5,23,20,11,0,3,0,0,0,233,6,239,519,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D1967-D1968.JPG
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,700,C01,36,60,30,12,1,3,2,56,7,10,0,0,0,0,0,217,15,232,514,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D2525-D2526.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,667,C01,104,29,10,6,3,22,4,24,19,4,1,3,0,0,2,229,9,240,519,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D1969-D1970.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,667,C02,103,40,16,14,0,27,5,22,24,3,0,0,0,0,1,254,10,265,519,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D1971-D1972.JPG
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,701,B,40,75,36,17,4,3,6,53,9,14,0,0,0,0,0,257,7,264,574,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D2527-D2528.JPG
1,23,QUINTANA ROO,8,CANCÚN,11,PUERTO MORELOS,5000,B,74,48,13,25,3,11,3,43,6,21,0,3,0,0,0,250,16,266,427,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D1973-D1974.JPG
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,701,C01,61,65,35,6,2,5,7,56,8,19,0,0,0,0,0,264,9,273,574,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D2529-D2530.JPG
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,702,B,104,60,25,7,4,5,3,64,21,10,0,0,0,0,1,303,13,317,749,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D2531-D2532.JPG
1,23,QUINTANA ROO,8,CANCÚN,11,PUERTO MORELOS,5000,C01,68,70,4,23,8,9,4,39,5,11,6,5,0,0,0,252,14,266,426,GRUPO DE RECUENTO,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D1975-D1976.JPG
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,702,C01,69,63,27,5,10,9,5,76,24,15,0,0,0,0,0,303,12,315,749,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D2533-D2534.JPG
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,702,C02,121,53,15,4,3,12,9,67,19,18,0,0,0,0,0,321,13,334,749,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D2535-D2536.JPG
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,703,B,71,81,25,3,2,6,9,74,9,12,0,0,0,0,2,292,7,301,618,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D2537-D2538.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,663,B,88,34,13,38,1,26,6,34,13,1,0,1,0,0,0,255,10,265,509,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D1951-D1952.JPG
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,703,C01,61,79,19,7,5,2,11,66,7,12,0,0,0,0,1,269,18,288,617,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D2539-D2540.JPG
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,704,B,62,58,22,67,5,8,5,56,18,9,0,0,0,0,0,310,3,313,553,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D2541-D2542.JPG
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,704,C01,73,40,17,12,1,6,5,50,16,7,0,0,0,0,0,227,10,237,552,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D2543-D2544.JPG
