CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,PAC,PS,MORENA,ES,PRI_PVEM_NVA_ALIANZA_PS,PRI_PVEM_NVA_ALIANZA,PRI_NVA_ALIANZA_PS,PRI_NVA_ALIANZA,PRI_PS,PRI_PVEM,PRD_PT,PVEM_PS,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,CAND_IND21,CAND_IND22,CAND_IND23,CAND_IND24,CAND_IND25,CAND_IND26,CAND_IND27,CAND_IND28,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,2,APETATITLAN DE ANTONIO CARVAJAL,8,C02,115,,93,,,3,,125,,49,4,72,,,,,,,,29,9,,,,,,,,,,,,,,,,,,,,,,,0,499,13,512,707,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Recuento/Actas_Recuento_Apetatitlan%20de%20Antonio%20Carvajal.pdf
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,2,APETATITLAN DE ANTONIO CARVAJAL,9,B,145,,73,,,1,,43,,8,6,75,,,,,,,,32,6,,,,,,,,,,,,,,,,,,,,,,,0,389,16,405,568,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Recuento/Actas_Recuento_Apetatitlan%20de%20Antonio%20Carvajal.pdf
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,2,APETATITLAN DE ANTONIO CARVAJAL,9,C01,179,,86,,,2,,52,,11,4,44,,,,,,,,29,4,,,,,,,,,,,,,,,,,,,,,,,0,411,6,417,568,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Recuento/Actas_Recuento_Apetatitlan%20de%20Antonio%20Carvajal.pdf
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,2,APETATITLAN DE ANTONIO CARVAJAL,9,C02,166,,84,,,1,,50,,16,5,62,,,,,,,,14,4,,,,,,,,,,,,,,,,,,,,,,,0,402,10,412,568,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Recuento/Actas_Recuento_Apetatitlan%20de%20Antonio%20Carvajal.pdf
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,2,APETATITLAN DE ANTONIO CARVAJAL,9,C03,160,,80,,,3,,33,,22,12,63,,,,,,,,29,4,,,,,,,,,,,,,,,,,,,,,,,0,406,6,412,567,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Recuento/Actas_Recuento_Apetatitlan%20de%20Antonio%20Carvajal.pdf
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,2,APETATITLAN DE ANTONIO CARVAJAL,10,B,81,,173,,,4,,63,,22,7,46,,,,,,,,9,16,,,,,,,,,,,,,,,,,,,,,,,0,421,6,427,591,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Recuento/Actas_Recuento_Apetatitlan%20de%20Antonio%20Carvajal.pdf
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,2,APETATITLAN DE ANTONIO CARVAJAL,10,C01,81,,185,,,2,,83,,11,1,54,,,,,,,,9,5,,,,,,,,,,,,,,,,,,,,,,,0,431,7,438,591,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Recuento/Actas_Recuento_Apetatitlan%20de%20Antonio%20Carvajal.pdf
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,2,APETATITLAN DE ANTONIO CARVAJAL,10,C02,97,,210,,,3,,55,,6,3,47,,,,,,,,9,4,,,,,,,,,,,,,,,,,,,,,,,1,435,5,440,591,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Recuento/Actas_Recuento_Apetatitlan%20de%20Antonio%20Carvajal.pdf
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,2,APETATITLAN DE ANTONIO CARVAJAL,10,C03,63,,196,,,0,,78,,17,1,42,,,,,,,,8,9,,,,,,,,,,,,,,,,,,,,,,,0,414,6,420,590,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Recuento/Actas_Recuento_Apetatitlan%20de%20Antonio%20Carvajal.pdf
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,2,APETATITLAN DE ANTONIO CARVAJAL,11,B,94,,85,,,1,,60,,19,3,42,,,,,,,,16,4,,,,,,,,,,,,,,,,,,,,,,,0,324,5,329,413,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Recuento/Actas_Recuento_Apetatitlan%20de%20Antonio%20Carvajal.pdf
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,2,APETATITLAN DE ANTONIO CARVAJAL,11,C01,92,,72,,,1,,49,,19,2,54,,,,,,,,11,17,,,,,,,,,,,,,,,,,,,,,,,0,317,8,325,413,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Recuento/Actas_Recuento_Apetatitlan%20de%20Antonio%20Carvajal.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,12,B,79,80,42,6,6,3,3,8,7,26,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,0,302,18,320,589,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Apizaco.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,12,C01,94,79,42,10,3,5,5,7,3,18,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,0,301,17,318,588,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Apizaco.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,13,B,185,94,48,6,7,7,6,12,8,37,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,0,470,12,482,731,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Apizaco.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,13,C01,165,98,43,6,4,5,5,13,6,44,,,,,,,,,,,,56,,,,,,,,,,,,,,,,,,,,,,0,445,17,462,730,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Apizaco.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,13,C02,168,113,48,19,0,13,5,25,6,32,,,,,,,,,,,,51,,,,,,,,,,,,,,,,,,,,,,0,480,15,495,730,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Apizaco.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,14,B,110,84,36,5,12,23,0,17,1,48,,,,,,,,,,,,53,,,,,,,,,,,,,,,,,,,,,,0,389,23,412,693,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Apizaco.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,14,C01,88,85,49,7,15,11,3,12,5,42,,,,,,,,,,,,57,,,,,,,,,,,,,,,,,,,,,,0,374,15,389,693,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Apizaco.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,14,C02,126,83,41,7,16,41,0,3,0,45,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,,,2,419,19,438,693,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Apizaco.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,14,C03,120,92,41,9,10,26,1,8,1,37,,,,,,,,,,,,51,,,,,,,,,,,,,,,,,,,,,,0,396,14,410,693,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Apizaco.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,14,C04,110,75,46,5,12,42,5,12,3,44,,,,,,,,,,,,53,,,,,,,,,,,,,,,,,,,,,,0,407,11,418,693,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Apizaco.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,14,C05,121,72,49,8,16,25,3,10,0,44,,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,0,396,19,415,693,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Apizaco.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,15,B,107,45,37,5,6,2,3,9,1,39,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,0,289,16,305,505,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Apizaco.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,15,C01,89,64,28,7,2,1,2,8,1,30,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,0,262,9,271,505,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Apizaco.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,15,C02,82,49,42,7,1,5,1,7,1,18,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,0,237,11,248,505,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Apizaco.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,16,B,136,77,28,5,6,2,4,7,1,28,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,0,316,18,334,541,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Apizaco.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,16,C01,157,58,32,6,2,3,3,12,0,21,,,,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,0,322,10,332,541,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Apizaco.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,16,C02,119,67,26,2,2,6,0,7,3,25,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,1,288,19,307,541,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Apizaco.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,17,B,97,122,60,16,5,8,3,14,3,46,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,0,414,21,435,698,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Apizaco.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,17,C01,106,104,70,13,3,7,3,16,4,34,,,,,,,,,,,,56,,,,,,,,,,,,,,,,,,,,,,0,416,10,426,697,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Apizaco.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,18,B,95,105,53,7,0,5,0,14,2,28,,,,,,,,,,,,31,,,,,,,,,,,,,,,,,,,,,,31,371,0,371,579,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Apizaco.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,18,C01,92,82,48,17,2,10,0,6,2,28,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,,,0,332,13,345,578,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Apizaco.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,19,B,125,77,45,14,2,4,2,24,2,24,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,1,355,14,369,587,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Apizaco.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,19,C01,109,73,57,12,3,7,1,12,2,24,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,0,330,19,349,586,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Apizaco.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,20,B,74,46,49,7,6,5,1,3,0,20,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,0,247,11,258,403,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Apizaco.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,20,C01,60,49,43,5,12,4,3,4,0,12,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,0,227,8,235,402,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Apizaco.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,21,B,70,47,23,4,8,10,1,6,2,30,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,1,236,12,248,392,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Apizaco.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,22,B,109,98,36,7,9,7,4,15,1,30,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,0,356,11,367,698,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Apizaco.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,22,C01,121,123,48,10,3,16,1,12,2,28,,,,,,,,,,,,61,,,,,,,,,,,,,,,,,,,,,,0,425,20,445,698,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Apizaco.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,23,B,120,107,54,11,2,7,5,17,3,35,,,,,,,,,,,,59,,,,,,,,,,,,,,,,,,,,,,0,420,16,436,734,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Apizaco.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,24,B,70,70,17,5,4,4,2,7,1,32,,,,,,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,0,244,5,249,453,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Apizaco.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,24,C01,54,72,34,13,2,2,0,5,0,22,,,,,,,,,,,,43,,,,,,,,,,,,,,,,,,,,,,0,247,9,256,452,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Apizaco.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,25,B,86,81,44,8,4,5,5,11,3,35,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,,,0,337,18,355,645,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Apizaco.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,25,C01,114,90,37,6,1,6,4,10,1,29,,,,,,,,,,,,65,,,,,,,,,,,,,,,,,,,,,,0,363,12,375,644,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Apizaco.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,26,B,99,98,46,7,2,8,1,10,2,43,,,,,,,,,,,,54,,,,,,,,,,,,,,,,,,,,,,0,370,14,384,697,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Apizaco.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,26,C01,94,112,29,8,3,9,2,19,2,34,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,1,353,18,371,696,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Apizaco.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,27,B,129,81,35,21,3,4,1,3,0,26,,,,,,,,,,,,37,,,,,,,,,,,,,,,,,,,,,,0,340,17,357,638,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Apizaco.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,27,C01,113,72,48,5,0,1,2,11,1,31,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,0,314,9,323,638,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Apizaco.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,27,C02,96,108,51,10,1,3,1,11,0,31,,,,,,,,,,,,43,,,,,,,,,,,,,,,,,,,,,,3,358,8,366,637,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Apizaco.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,28,B,67,59,30,8,1,5,6,5,1,26,,,,,,,,,,,,31,,,,,,,,,,,,,,,,,,,,,,0,239,9,248,503,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Apizaco.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,28,C01,78,60,31,5,4,8,1,7,0,19,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,0,237,5,242,502,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Apizaco.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,28,C02,90,57,33,6,4,9,2,4,2,22,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,0,269,13,282,502,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Apizaco.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,28,S01,25,6,7,1,1,0,0,1,0,0,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,0,44,5,49,0,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Apizaco.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,29,B,107,63,26,6,6,4,3,20,1,31,,,,,,,,,,,,38,,,,,,,,,,,,,,,,,,,,,,0,305,11,316,543,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Apizaco.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,29,C01,108,62,24,2,3,6,1,18,2,38,,,,,,,,,,,,41,,,,,,,,,,,,,,,,,,,,,,0,305,12,317,542,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Apizaco.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,29,C02,106,60,35,4,4,1,2,11,0,47,,,,,,,,,,,,37,,,,,,,,,,,,,,,,,,,,,,0,307,17,324,542,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Apizaco.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,30,B,105,75,58,8,5,10,2,12,4,34,,,,,,,,,,,,51,,,,,,,,,,,,,,,,,,,,,,1,365,23,388,684,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Apizaco.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,30,C01,122,102,46,8,5,5,1,6,1,28,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,,,1,370,9,379,684,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Apizaco.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,30,C02,100,97,42,5,3,6,2,6,0,38,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,0,339,13,352,683,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Apizaco.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,30,C03,105,88,55,4,6,2,0,13,4,31,,,,,,,,,,,,53,,,,,,,,,,,,,,,,,,,,,,0,361,11,372,683,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Apizaco.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,30,C04,112,59,61,6,4,3,6,13,0,21,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,30,345,2,347,683,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Apizaco.pdf
