CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,MORENA,ES,PRI_PT_NVA_ALIANZA,PRI_PT,PRI_NVA_ALIANZA,PT_NVA_ALIANZA,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,373,B,162,111,26,18,10,4,4,6,6,1,0,0,0,,,,,,,,,0,348,10,358,641,,,,
,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,373,C01,175,114,18,17,12,1,6,2,2,0,1,0,0,,,,,,,,,0,348,7,355,566,,,,
,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,374,B,146,101,14,8,15,3,5,6,6,0,0,0,0,,,,,,,,,1,304,11,316,533,,,,
,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,374,C01,134,80,17,8,10,6,13,7,2,0,2,0,0,,,,,,,,,0,279,6,285,532,,,,
,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,375,B,145,73,22,13,16,6,7,4,4,0,2,0,0,,,,,,,,,0,292,8,300,612,,,,
,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,375,C01,144,82,11,7,11,4,0,3,0,0,1,0,0,,,,,,,,,0,263,11,274,612,,,,
,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,375,C02,162,68,18,8,7,4,10,4,7,1,0,0,0,,,,,,,,,0,289,17,306,612,,,,
,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,376,B,151,67,14,12,8,3,8,12,2,2,3,1,0,,,,,,,,,0,283,20,303,675,,,,
,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,376,C01,161,75,16,6,17,5,4,6,3,0,0,3,0,,,,,,,,,0,296,18,314,675,,,,
,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,376,C02,186,81,20,7,13,5,16,8,7,0,0,1,0,,,,,,,,,0,344,14,358,675,,,,
,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,377,B,185,93,24,9,11,7,12,10,5,1,1,2,0,,,,,,,,,1,360,12,373,730,,,,
,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,377,C01,186,92,22,5,6,3,9,8,3,0,0,0,0,,,,,,,,,0,334,15,349,730,,,,
,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,378,B,101,35,7,11,10,1,17,1,2,0,0,0,0,,,,,,,,,0,185,9,194,353,,,,
,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,379,B,257,70,5,8,13,1,10,5,4,1,0,1,0,,,,,,,,,0,375,8,383,734,,,,
,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,379,C01,244,57,10,9,8,2,9,8,4,0,1,0,0,,,,,,,,,1,352,14,367,734,,,,
,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,380,B,192,41,13,14,31,6,11,8,4,0,0,0,0,,,,,,,,,0,320,13,333,620,,,,
,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,380,C01,185,48,29,19,29,6,8,4,7,0,0,0,0,,,,,,,,,0,335,5,340,619,,,,
,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,380,C02,176,41,19,14,37,4,11,5,8,1,1,1,0,,,,,,,,,0,318,11,329,619,,,,
,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,381,B,137,110,14,3,12,8,3,2,3,0,1,0,0,,,,,,,,,0,293,5,298,504,,,,
,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,381,C01,135,129,15,1,4,4,5,4,1,0,2,0,0,,,,,,,,,0,300,6,306,504,,,,
,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,382,B,168,58,44,3,4,0,5,1,2,0,0,0,0,,,,,,,,,0,285,8,293,568,,,,
,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,382,C01,176,49,52,4,0,8,3,2,0,1,1,0,0,,,,,,,,,0,296,9,305,568,,,,
,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,382,C02,175,62,53,2,5,0,6,7,2,0,0,0,0,,,,,,,,,0,312,5,317,568,,,,
,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,383,B,138,62,61,6,6,6,12,1,6,0,1,0,0,,,,,,,,,0,299,11,310,591,,,,
,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,383,C01,153,59,55,4,6,6,12,5,6,1,1,0,0,,,,,,,,,0,308,9,317,590,,,,
,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,383,C02,163,63,70,6,4,5,9,3,7,0,0,0,0,,,,,,,,,0,330,4,334,590,,,,
,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,383,C03,145,52,69,10,2,7,6,7,2,0,2,0,0,,,,,,,,,0,302,7,309,590,,,,
,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,384,B,135,128,49,15,5,12,2,2,3,0,2,0,0,,,,,,,,,0,353,14,367,595,,,,
,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,384,C01,132,129,56,21,4,21,6,3,3,0,0,0,0,,,,,,,,,0,375,6,381,594,,,,
,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,385,B,248,76,28,3,5,6,2,2,0,0,0,0,0,,,,,,,,,0,370,15,385,723,,,,
,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,385,C01,239,89,34,7,6,8,5,1,3,1,0,0,0,,,,,,,,,0,393,9,402,723,,,,
,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,386,B,179,62,121,6,8,0,6,0,1,0,1,0,0,,,,,,,,,0,384,11,395,727,,,,
,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,386,C01,208,65,114,9,5,1,6,1,1,0,0,0,0,,,,,,,,,0,410,10,420,727,,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,4,COSIO,387,B,68,124,0,3,92,6,18,16,12,1,0,0,0,192,,,,,,,,0,532,11,543,711,,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,4,COSIO,387,C01,59,116,2,3,123,5,10,22,19,0,0,0,0,175,,,,,,,,0,534,11,545,710,,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,4,COSIO,387,C02,49,104,1,4,142,7,19,13,17,0,0,1,0,153,,,,,,,,0,510,23,533,710,,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,4,COSIO,387,C03,82,106,2,7,74,10,10,10,9,0,0,0,0,202,,,,,,,,0,512,6,518,710,,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,4,COSIO,388,B,71,90,0,7,102,2,4,16,24,0,0,0,0,164,,,,,,,,0,480,11,491,626,,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,4,COSIO,388,C01,51,86,1,2,104,3,9,22,25,0,2,0,0,159,,,,,,,,0,464,12,476,626,,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,4,COSIO,388,C02,56,82,2,3,119,2,7,19,9,0,0,0,0,151,,,,,,,,12,450,12,474,625,,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,4,COSIO,389,B,32,93,3,3,66,17,4,14,45,0,0,0,0,95,,,,,,,,0,372,9,381,571,,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,4,COSIO,389,C01,51,73,0,2,67,39,4,10,28,0,0,0,0,87,,,,,,,,0,361,13,374,571,,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,4,COSIO,389,C02,33,72,2,4,87,16,4,10,37,0,2,0,0,85,,,,,,,,0,352,26,378,570,,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,4,COSIO,390,B,71,108,0,1,146,6,3,11,61,0,3,0,0,58,,,,,,,,0,468,19,487,727,,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,4,COSIO,390,C01,73,133,1,11,127,8,3,5,53,0,0,0,0,89,,,,,,,,0,503,13,516,727,,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,4,COSIO,390,C02,45,153,4,9,131,10,8,14,36,0,0,0,0,72,,,,,,,,0,482,20,502,726,,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,4,COSIO,391,B,49,83,14,6,99,6,9,2,25,0,0,1,0,101,,,,,,,,0,395,10,405,572,,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,4,COSIO,391,C01,29,89,16,5,100,8,13,12,36,0,0,0,0,83,,,,,,,,0,391,15,406,571,,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,4,COSIO,391,C02,42,69,20,10,97,19,14,4,8,0,0,0,0,125,,,,,,,,0,408,9,417,571,,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,4,COSIO,391,C03,68,65,15,9,105,11,9,18,9,0,0,2,0,110,,,,,,,,0,421,12,433,571,,,,
,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,392,B,145,129,8,5,9,3,12,17,5,0,0,0,0,,13,,,,,,,0,346,4,350,679,,,,
,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,392,C01,142,118,9,7,13,5,16,7,5,0,0,0,0,,8,,,,,,,0,330,13,343,679,,,,
,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,392,C02,139,111,4,7,4,11,6,6,3,0,0,0,0,,11,,,,,,,0,302,6,308,679,,,,
,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,392,C03,142,126,8,4,9,4,7,6,1,1,1,1,0,,10,,,,,,,0,320,4,324,679,,,,
,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,392,C04,130,136,4,1,8,3,10,3,4,0,0,0,0,,8,,,,,,,0,307,5,312,679,,,,
,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,392,C05,125,115,4,4,13,7,12,15,4,1,0,1,0,,12,,,,,,,0,313,7,320,678,,,,
,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,392,C06,120,105,6,11,7,6,9,10,1,1,0,2,0,,12,,,,,,,0,290,5,295,678,,,,
,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,392,C07,134,120,3,5,7,12,14,4,7,1,0,1,0,,11,,,,,,,1,319,14,334,678,,,,
,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,393,B,151,111,7,2,4,5,13,8,5,0,0,0,0,,19,,,,,,,0,325,5,330,678,,,,
,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,393,C01,179,87,4,2,3,8,10,12,9,0,0,0,0,,20,,,,,,,0,334,12,346,678,,,,
,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,393,C02,134,114,6,1,0,1,5,14,6,2,0,0,0,,10,,,,,,,0,293,4,297,678,,,,
,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,393,C03,144,126,7,3,4,4,6,12,4,0,0,0,0,,18,,,,,,,0,328,11,339,677,,,,
,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,394,B,152,131,5,3,8,3,7,10,3,0,0,0,0,,12,,,,,,,0,334,5,339,657,,,,
,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,394,C01,169,111,2,5,8,5,5,1,2,0,0,1,0,,7,,,,,,,0,316,13,329,657,,,,
,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,394,C02,120,159,4,2,16,3,6,8,3,0,0,0,0,,7,,,,,,,0,328,7,335,656,,,,
,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,394,C03,147,140,10,8,5,4,15,5,2,0,0,0,0,,5,,,,,,,0,341,3,344,656,,,,
,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,394,C04,136,130,0,2,5,4,3,6,1,0,0,0,0,,5,,,,,,,0,292,10,302,656,,,,
,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,394,C05,123,126,3,7,12,5,7,5,3,0,0,0,0,,4,,,,,,,0,295,11,306,656,,,,
,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,394,C06,153,127,4,2,6,3,5,6,2,0,0,0,0,,15,,,,,,,1,323,9,333,656,,,,
,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,395,B,109,181,1,1,3,2,5,2,0,2,0,0,0,,3,,,,,,,0,309,0,309,530,,,,
,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,395,C01,121,148,1,5,5,6,4,4,0,1,0,0,0,,8,,,,,,,0,303,7,310,530,,,,
,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,395,C02,111,140,3,1,2,4,5,3,2,0,0,0,0,,6,,,,,,,0,277,7,284,529,,,,
,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,396,B,215,92,3,4,6,3,9,15,5,0,1,0,0,,22,,,,,,,0,375,10,385,721,,,,
,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,396,C01,193,123,4,4,7,7,7,11,5,0,0,0,0,,16,,,,,,,2,377,8,387,721,,,,
,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,396,C02,187,112,8,2,4,1,8,15,6,0,0,0,0,,13,,,,,,,0,356,7,363,721,,,,
,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,396,C03,183,122,9,1,8,2,8,13,8,3,0,0,0,,15,,,,,,,3,372,12,387,720,,,,
,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,396,C04,217,114,5,2,8,0,7,7,4,2,0,0,0,,15,,,,,,,0,381,8,389,720,,,,
,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,396,C05,162,130,4,3,3,2,9,12,4,0,0,0,0,,20,,,,,,,0,349,6,355,720,,,,
,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,397,B,157,105,8,1,3,5,11,11,11,0,0,1,0,,22,,,,,,,0,335,8,343,745,,,,
,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,397,C01,166,122,3,1,4,3,8,12,5,0,0,0,0,,20,,,,,,,0,344,11,355,744,,,,
,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,397,C02,134,139,6,3,7,3,12,11,3,0,0,0,0,,7,,,,,,,1,325,11,337,744,,,,
,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,397,C03,161,154,3,3,3,4,12,14,7,0,0,1,0,,12,,,,,,,0,374,5,379,744,,,,
,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,397,C04,162,119,7,1,4,8,10,9,4,0,0,0,0,,13,,,,,,,1,337,7,345,744,,,,
,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,397,C05,154,111,7,5,3,6,9,6,2,0,0,0,0,,16,,,,,,,0,319,7,326,744,,,,
,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,397,C06,148,148,2,1,8,3,10,7,3,0,0,1,0,,13,,,,,,,1,344,15,360,744,,,,
,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,397,C07,157,122,4,2,5,11,8,13,6,1,0,0,0,,0,,,,,,,0,329,9,338,744,,,,
,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,397,C08,138,146,9,7,13,6,9,9,4,0,1,0,0,,21,,,,,,,1,363,7,371,744,,,,
,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,397,C09,136,145,12,3,5,5,12,5,2,1,0,0,0,,19,,,,,,,1,345,14,360,744,,,,
,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,397,C10,171,119,11,2,5,4,13,7,3,0,0,0,0,,10,,,,,,,0,345,3,348,744,,,,
,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,397,C11,151,135,8,5,7,4,13,8,3,0,0,0,0,,14,,,,,,,0,348,8,356,744,,,,
,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,398,B,120,174,7,3,1,2,4,5,3,2,0,0,0,,12,,,,,,,0,333,5,338,618,,,,
,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,398,C01,97,153,2,7,2,4,8,4,1,0,0,0,0,,27,,,,,,,0,305,7,312,618,,,,
,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,399,B,124,184,9,4,3,2,8,3,2,0,1,0,0,,9,,,,,,,0,349,10,359,712,,,,
,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,399,C01,136,161,5,6,4,2,3,2,7,0,0,0,0,,9,,,,,,,0,335,16,351,711,,,,
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,5,JESUS MARIA,400,B,126,112,33,5,10,10,7,6,10,0,0,0,0,,11,,,,,,,0,330,11,341,719,,,,
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,5,JESUS MARIA,400,C01,143,126,26,2,11,7,6,3,5,0,0,1,0,,6,,,,,,,0,336,8,344,718,,,,
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,5,JESUS MARIA,401,B,94,104,20,5,12,4,6,8,4,0,0,0,0,,3,,,,,,,0,260,5,265,625,,,,
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,5,JESUS MARIA,401,C01,103,104,13,2,16,4,12,9,9,0,0,0,0,,7,,,,,,,1,279,8,288,625,,,,
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,5,JESUS MARIA,401,C02,114,103,21,5,9,5,9,5,3,0,0,0,0,,5,,,,,,,0,279,5,284,624,,,,
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,5,JESUS MARIA,401,C03,125,73,22,5,8,4,9,5,5,0,0,0,0,,0,,,,,,,0,256,12,268,624,,,,
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,5,JESUS MARIA,401,C04,123,100,20,8,12,6,6,5,4,0,1,0,0,,10,,,,,,,0,295,3,298,624,,,,
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,5,JESUS MARIA,402,B,103,92,24,6,18,3,7,4,4,0,1,1,0,,5,,,,,,,0,268,14,282,545,,,,
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,5,JESUS MARIA,402,C01,109,99,31,3,11,2,6,8,3,0,0,0,0,,7,,,,,,,0,279,0,279,544,,,,
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,5,JESUS MARIA,403,B,144,63,19,4,13,3,5,10,7,0,0,0,0,,22,,,,,,,0,290,11,301,674,,,,
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,5,JESUS MARIA,403,C01,144,76,31,3,6,4,9,13,4,0,0,0,0,,30,,,,,,,0,320,14,334,674,,,,
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,5,JESUS MARIA,403,C02,123,78,32,3,7,4,8,16,3,0,0,0,0,,31,,,,,,,0,305,6,311,674,,,,
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,5,JESUS MARIA,403,C03,157,84,24,1,8,7,8,17,8,0,1,0,0,,28,,,,,,,0,343,13,356,674,,,,
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,5,JESUS MARIA,403,C04,132,66,33,2,9,2,8,9,3,0,0,0,0,,20,,,,,,,0,284,11,295,673,,,,
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,5,JESUS MARIA,403,C05,145,72,28,3,10,3,9,8,3,0,0,0,0,,13,,,,,,,1,294,10,305,673,,,,
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,5,JESUS MARIA,405,B,157,71,7,6,11,9,10,25,10,0,0,0,0,,33,,,,,,,0,339,8,347,684,,,,
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,5,JESUS MARIA,405,C01,122,74,7,2,11,8,11,21,8,1,0,0,0,,27,,,,,,,0,292,15,307,684,,,,
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,5,JESUS MARIA,405,C02,142,95,9,2,9,4,12,30,5,0,0,0,0,,20,,,,,,,0,328,8,336,684,,,,
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,5,JESUS MARIA,405,C03,155,63,12,2,8,8,22,20,12,0,0,0,0,,34,,,,,,,1,336,11,348,684,,,,
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,5,JESUS MARIA,405,C04,150,71,12,7,17,13,17,14,1,0,1,0,0,,21,,,,,,,1,324,9,334,684,,,,
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,5,JESUS MARIA,405,C05,150,100,10,3,7,8,27,14,4,0,1,1,0,,17,,,,,,,0,342,14,356,683,,,,
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,5,JESUS MARIA,405,C06,123,81,16,6,18,6,11,20,5,0,0,1,0,,24,,,,,,,0,311,14,325,683,,,,
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,5,JESUS MARIA,405,C07,130,85,10,5,13,10,9,28,3,0,0,0,0,,30,,,,,,,2,323,5,330,683,,,,
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,5,JESUS MARIA,405,C08,118,111,5,1,13,6,17,15,5,0,0,0,0,,33,,,,,,,1,324,12,337,683,,,,
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,5,JESUS MARIA,405,C09,122,96,7,3,10,15,8,15,5,0,0,0,0,,23,,,,,,,1,304,9,314,683,,,,
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,5,JESUS MARIA,405,C10,153,80,8,7,11,8,13,22,11,1,0,0,0,,21,,,,,,,1,335,14,350,683,,,,
,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,406,B,159,115,7,6,7,2,7,6,2,0,0,0,0,,11,,,,,,,0,322,8,330,720,,,,
,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,406,C01,156,128,8,1,5,2,5,9,4,0,1,0,0,,10,,,,,,,0,329,5,334,719,,,,
,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,406,C02,162,102,10,5,7,6,16,7,2,0,0,0,0,,12,,,,,,,0,329,7,336,719,,,,
,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,406,C03,130,104,3,7,6,6,14,12,5,0,0,0,0,,15,,,,,,,0,302,4,306,719,,,,
,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,407,B,78,95,1,16,11,2,7,3,24,0,0,0,0,,8,,,,,,,0,245,5,250,479,,,,
,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,407,C01,73,102,1,21,11,2,7,2,28,0,0,0,0,,8,,,,,,,0,255,8,263,479,,,,
,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,407,SMR01,8,4,2,0,1,0,0,1,0,0,0,0,0,,1,,,,,,,0,17,1,18,0,,,,
,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,408,B,63,123,0,6,1,1,4,2,2,1,0,0,0,,0,,,,,,,0,203,6,209,353,,,,
,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,409,B,168,75,2,5,5,1,2,3,1,0,0,0,0,,4,,,,,,,0,266,5,271,474,,,,
,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,409,C01,173,98,3,11,2,4,0,1,3,0,0,0,0,,5,,,,,,,0,300,5,305,473,,,,
,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,410,B,115,117,5,8,3,2,12,11,5,0,0,1,0,,7,,,,,,,1,286,8,295,601,,,,
,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,410,C01,167,122,4,4,1,4,13,9,10,0,1,1,0,,6,,,,,,,0,342,0,342,601,,,,
,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,410,C02,122,124,8,5,5,2,7,8,5,1,0,0,0,,7,,,,,,,0,294,5,299,601,,,,
,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,410,C03,148,116,2,9,5,5,16,4,1,1,0,1,0,,6,,,,,,,0,314,5,319,600,,,,
,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,411,B,154,104,5,3,4,6,7,17,2,0,0,0,0,,36,,,,,,,0,338,11,349,711,,,,
,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,411,C01,165,88,5,2,4,2,11,13,6,0,1,0,0,,17,,,,,,,1,314,15,330,711,,,,
,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,411,C02,155,127,11,3,2,4,3,7,4,1,2,1,0,,18,,,,,,,2,338,12,352,711,,,,
,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,411,C03,171,70,10,7,2,6,7,8,8,0,0,0,0,,17,,,,,,,0,306,12,318,711,,,,
,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,411,C04,141,132,2,7,6,9,8,13,6,0,0,0,0,,20,,,,,,,0,344,6,350,711,,,,
,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,411,C05,142,102,9,5,4,8,13,13,5,0,0,0,0,,28,,,,,,,0,329,6,335,711,,,,
,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,411,C06,148,133,7,6,5,9,2,15,1,0,1,0,0,,21,,,,,,,0,348,13,361,711,,,,
,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,411,C07,131,123,6,3,10,8,6,11,7,0,0,0,0,,19,,,,,,,1,324,13,338,710,,,,
,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,412,B,167,102,4,1,6,8,4,9,5,0,1,0,0,,9,,,,,,,1,316,6,323,661,,,,
,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,412,C01,153,104,4,0,5,6,5,10,6,0,0,1,0,,6,,,,,,,0,300,10,310,661,,,,
,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,412,C02,169,92,5,4,2,5,3,6,3,0,1,0,0,,14,,,,,,,0,304,9,313,660,,,,
,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,412,C03,173,91,7,2,4,0,4,7,1,0,0,0,0,,11,,,,,,,0,300,7,307,660,,,,
,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,412,C04,139,121,3,2,5,1,2,10,4,0,0,0,0,,19,,,,,,,1,306,10,317,660,,,,
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,5,JESUS MARIA,413,B,222,74,6,3,5,4,10,13,5,0,0,0,0,,75,,,,,,,0,417,8,425,746,,,,
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,5,JESUS MARIA,413,C01,180,65,4,3,13,13,7,19,7,0,0,0,0,,75,,,,,,,1,386,9,396,746,,,,
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,5,JESUS MARIA,413,C02,216,86,11,2,6,9,4,16,7,0,0,0,0,,54,,,,,,,2,411,8,421,746,,,,
