CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,PUP,NVA_ALIANZA,PSD,MORENA,ES,PRS,PAN_PRD,PRI_PVEM,C_COMUN_PRI_ES,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,140,SAN FRANCISCO IXHUATAN,887,2,198,317,107,41,2,1,0,6,4,197,0,3,20,3,,,,,,,1,899,23,923,1283
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,140,SAN FRANCISCO IXHUATAN,888,1,43,69,23,7,0,0,0,0,1,13,0,0,4,2,,,,,,,0,162,6,168,201
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,140,SAN FRANCISCO IXHUATAN,889,2,31,202,334,8,63,0,1,1,1,25,0,0,1,2,,,,,,,0,669,12,681,833
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,140,SAN FRANCISCO IXHUATAN,890,1,33,13,3,4,0,0,0,1,0,3,0,0,2,0,,,,,,,0,59,2,61,103
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,247,SAN MATEO DEL MAR,1297,3,56,383,213,18,33,3,6,8,1,128,0,1,17,8,,,,,,,1,875,61,937,1892
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,247,SAN MATEO DEL MAR,1298,3,59,391,220,21,16,1,3,9,5,70,0,3,17,4,,,,,,,1,819,45,865,1694
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,247,SAN MATEO DEL MAR,1299,3,51,363,221,20,30,3,7,11,3,100,0,3,14,9,,,,,,,17,835,45,897,1558
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,247,SAN MATEO DEL MAR,1300,3,98,462,287,24,53,6,13,19,4,99,0,3,9,6,,,,,,,0,1083,77,1160,1966
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,247,SAN MATEO DEL MAR,1301,3,97,484,189,20,87,3,14,11,12,305,0,5,3,3,,,,,,,0,1233,77,1310,2000
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,557,UNION HIDALGO,2394,2,24,177,135,15,274,2,0,9,2,148,0,14,22,8,,,,,,,0,830,39,869,1222
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,557,UNION HIDALGO,2395,2,21,143,104,7,132,1,3,7,1,164,0,7,7,7,,,,,,,0,604,20,624,849
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,557,UNION HIDALGO,2396,1,8,139,80,7,98,2,0,8,0,151,0,8,3,5,,,,,,,2,509,13,524,709
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,557,UNION HIDALGO,2397,2,22,173,116,13,146,1,3,7,7,154,0,10,7,3,,,,,,,0,662,20,682,867
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,557,UNION HIDALGO,2398,2,8,151,99,5,143,3,2,8,2,162,0,14,6,4,,,,,,,0,607,35,642,807
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,557,UNION HIDALGO,2399,1,11,104,85,5,47,0,1,9,2,196,0,13,0,0,,,,,,,0,473,33,506,662
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,557,UNION HIDALGO,2400,1,25,98,77,6,112,2,2,4,4,154,0,7,6,7,,,,,,,0,504,31,535,731
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,557,UNION HIDALGO,2401,2,26,188,168,14,251,1,0,3,1,206,0,16,8,6,,,,,,,0,888,54,942,1274
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,557,UNION HIDALGO,2402,2,14,254,159,18,363,3,2,5,1,197,0,12,11,7,,,,,,,2,1046,27,1075,1441
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,557,UNION HIDALGO,2403,2,9,211,120,16,192,1,2,5,3,195,0,21,4,7,,,,,,,0,786,29,815,1072
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,557,UNION HIDALGO,2404,2,8,192,68,9,186,2,1,7,12,123,0,14,0,2,,,,,,,1,624,18,643,865
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,18,COATECAS ALTAS,113,2,39,215,53,16,109,8,8,10,15,85,0,9,0,0,,,,,,,0,567,35,602,1209
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,18,COATECAS ALTAS,114,2,62,101,146,1,159,5,9,11,9,117,0,4,3,2,,,,,,,0,629,53,682,1448
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,18,COATECAS ALTAS,115,1,23,201,9,8,37,2,5,4,67,40,0,1,0,3,,,,,,,0,400,28,428,667
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,18,COATECAS ALTAS,116,1,23,122,13,8,162,2,2,6,2,9,0,0,0,2,,,,,,,0,351,22,373,716
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,20,LA COMPAÑIA,121,2,39,182,21,10,74,1,47,2,1,21,0,1,5,7,,,,,,,0,411,21,432,811
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,20,LA COMPAÑIA,122,1,20,92,19,8,5,2,53,3,1,22,0,2,3,1,,,,,,,0,231,10,241,405
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,20,LA COMPAÑIA,123,2,10,94,6,27,24,0,282,4,5,7,0,1,0,2,,,,,,,0,462,15,477,850
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,20,LA COMPAÑIA,124,1,17,214,10,5,44,3,56,2,2,5,0,6,0,4,,,,,,,0,368,18,386,610
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,28,HEROICA CIUDAD DE EJUTLA DE CRESPO,157,4,443,582,24,24,102,47,23,21,133,266,0,20,10,8,,,,,,,0,1703,96,1799,2613
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,28,HEROICA CIUDAD DE EJUTLA DE CRESPO,158,3,362,212,15,15,97,87,33,22,76,287,0,24,11,4,,,,,,,0,1245,93,1338,2009
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,28,HEROICA CIUDAD DE EJUTLA DE CRESPO,159,2,243,158,9,9,59,8,4,11,49,120,0,12,3,2,,,,,,,0,687,56,743,1078
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,28,HEROICA CIUDAD DE EJUTLA DE CRESPO,160,4,292,405,20,10,51,10,32,25,53,144,0,17,12,8,,,,,,,2,1079,65,1146,1735
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,28,HEROICA CIUDAD DE EJUTLA DE CRESPO,161,2,279,175,16,11,32,15,43,14,33,106,0,9,10,0,,,,,,,0,743,43,786,1184
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,28,HEROICA CIUDAD DE EJUTLA DE CRESPO,162,1,52,27,4,2,35,3,0,0,4,15,0,1,0,0,,,,,,,0,143,6,149,252
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,28,HEROICA CIUDAD DE EJUTLA DE CRESPO,163,1,42,55,2,2,14,1,1,3,0,5,0,1,1,3,,,,,,,0,130,3,133,215
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,28,HEROICA CIUDAD DE EJUTLA DE CRESPO,164,1,136,90,9,4,18,6,3,3,20,30,0,2,8,1,,,,,,,0,330,17,347,469
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,28,HEROICA CIUDAD DE EJUTLA DE CRESPO,166,2,181,172,25,6,184,5,18,5,14,43,0,3,19,2,,,,,,,0,677,57,734,1144
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,28,HEROICA CIUDAD DE EJUTLA DE CRESPO,167,1,66,227,12,5,56,2,3,1,9,43,0,2,3,4,,,,,,,0,433,26,459,640
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,28,HEROICA CIUDAD DE EJUTLA DE CRESPO,168,1,140,140,2,4,15,4,5,1,5,19,0,1,10,0,,,,,,,0,346,12,358,597
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,28,HEROICA CIUDAD DE EJUTLA DE CRESPO,169,1,143,170,17,8,9,2,7,4,13,40,0,2,8,1,,,,,,,0,424,22,446,629
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,28,HEROICA CIUDAD DE EJUTLA DE CRESPO,170,1,246,119,5,4,9,6,10,2,16,45,0,1,5,1,,,,,,,0,469,24,493,718
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,28,HEROICA CIUDAD DE EJUTLA DE CRESPO,171,1,83,25,0,0,34,0,0,0,0,7,0,0,0,0,,,,,,,0,149,13,162,230
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,28,HEROICA CIUDAD DE EJUTLA DE CRESPO,172,1,103,6,4,5,14,0,5,10,2,59,0,0,0,0,,,,,,,0,208,17,225,306
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,28,HEROICA CIUDAD DE EJUTLA DE CRESPO,173,2,300,230,33,9,24,6,14,16,29,95,0,4,6,3,,,,,,,0,769,51,820,1323
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,28,HEROICA CIUDAD DE EJUTLA DE CRESPO,174,1,121,103,3,2,5,0,2,2,2,13,0,0,2,0,,,,,,,0,255,5,260,382
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,28,HEROICA CIUDAD DE EJUTLA DE CRESPO,175,1,186,90,18,13,19,3,8,6,0,16,0,0,5,3,,,,,,,0,367,20,387,638
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,48,MAGDALENA OCOTLAN,374,2,7,180,229,4,32,12,1,6,53,121,0,1,5,1,,,,,,,0,652,36,628,824
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,68,LA PE,632,3,36,405,75,8,206,6,128,9,27,45,0,2,8,3,,,,,,,0,958,29,987,1592
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,77,SAN AGUSTIN AMATENGO,710,1,101,148,34,3,17,3,1,7,29,61,0,1,5,2,,,,,,,0,412,31,443,612
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,77,SAN AGUSTIN AMATENGO,711,1,96,202,50,5,41,2,1,8,16,77,0,1,2,4,,,,,,,0,505,22,527,689
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,134,SAN FRANCISCO CAHUACUA,871,2,70,92,79,13,55,6,17,10,4,162,0,2,1,0,,,,,,,0,511,9,520,869
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,134,SAN FRANCISCO CAHUACUA,872,1,4,34,3,5,9,1,74,6,5,76,0,0,1,1,,,,,,,0,219,28,247,440
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,134,SAN FRANCISCO CAHUACUA,873,2,25,40,170,6,9,2,1,4,1,119,0,1,17,0,,,,,,,0,395,16,411,762
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,146,SAN FRANCISCO SOLA,899,2,50,161,46,12,77,1,2,10,9,87,0,3,7,6,,,,,,,0,471,33,504,1121
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,150,SAN GABRIEL MIXTEPEC,908,2,14,162,26,6,25,2,3,6,4,304,0,1,0,4,,,,,,,0,557,12,569,882
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,150,SAN GABRIEL MIXTEPEC,909,2,27,246,44,12,38,2,1,5,2,278,0,1,4,8,,,,,,,0,668,26,694,1165
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,150,SAN GABRIEL MIXTEPEC,910,2,16,342,21,10,59,1,39,7,6,211,0,2,3,11,,,,,,,0,728,20,748,1175
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,152,SAN ILDEFONSO SOLA,913,1,12,91,74,13,41,3,2,3,1,24,0,4,1,1,,,,,,,0,270,26,296,515
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,155,SAN JACINTO TLACOTEPEC,920,3,104,148,202,12,14,3,6,17,10,115,0,1,9,2,,,,,,,28,643,58,729,1601
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,156,SAN JERONIMO COATLAN,921,3,159,340,48,17,23,3,28,11,5,88,0,4,7,4,,,,,,,0,737,18,755,1302
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,156,SAN JERONIMO COATLAN,922,1,102,36,117,10,7,0,18,5,4,68,0,0,3,0,,,,,,,0,370,5,375,642
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,156,SAN JERONIMO COATLAN,923,3,24,232,19,15,10,3,133,6,4,163,0,0,0,1,,,,,,,1,610,21,632,1136
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,169,SAN JOSE DEL PROGRESO,958,2,61,189,61,13,30,3,6,6,9,150,0,2,4,5,,,,,,,0,539,16,555,1340
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,169,SAN JOSE DEL PROGRESO,959,2,52,320,96,13,14,5,4,13,9,114,0,3,2,5,,,,,,,0,650,17,667,1338
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,169,SAN JOSE DEL PROGRESO,960,2,73,140,83,9,20,8,7,11,8,183,0,3,7,7,,,,,,,0,559,21,580,915
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,169,SAN JOSE DEL PROGRESO,961,2,167,245,128,18,24,5,9,11,6,60,0,2,9,6,,,,,,,6,690,34,730,1059
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,229,SAN LORENZO TEXMELUCAN,1249,4,78,381,143,20,60,5,3,20,12,348,0,2,5,5,,,,,,,4,1082,50,1136,2270
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,229,SAN LORENZO TEXMELUCAN,1250,3,63,142,152,17,38,3,6,26,30,275,0,4,5,2,,,,,,,0,763,49,812,1803
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,238,SAN MARTIN DE LOS CANSECOS,1282,1,0,0,0,0,42,5,1,2,21,59,0,3,74,166,,,,,,,0,373,23,396,626
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,267,SAN MIGUEL EJUTLA,1353,1,47,211,12,4,52,8,7,5,19,41,0,1,2,4,,,,,,,1,413,13,427,729
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,287,SAN NICOLAS,1417,2,242,93,17,6,8,2,2,3,2,30,0,2,4,6,,,,,,,0,417,15,432,902
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,312,SAN PEDRO JUCHATENGO,1493,2,23,348,45,12,7,3,164,3,3,81,0,0,4,10,,,,,,,0,703,33,736,1206
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,341,SAN SEBASTIAN COATLAN,1607,2,42,414,3,31,40,0,2,6,1,32,0,2,0,23,,,,,,,1,596,21,618,1027
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,341,SAN SEBASTIAN COATLAN,1608,2,19,370,2,10,26,0,0,2,1,18,0,1,1,14,,,,,,,0,464,11,475,865
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,348,SAN SIMON ALMOLONGAS,1634,2,102,119,13,15,25,6,7,15,6,92,0,3,7,2,,,,,,,0,412,33,445,1353
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,348,SAN SIMON ALMOLONGAS,1635,2,42,108,8,5,20,3,25,5,5,149,0,2,1,6,,,,,,,0,379,19,398,921
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,350,SAN VICENTE COATLAN,1637,3,36,255,37,11,87,4,22,4,0,20,0,3,3,3,,,,,,,3,485,60,548,1513
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,350,SAN VICENTE COATLAN,1638,2,40,257,52,16,30,2,8,6,4,19,0,0,1,3,,,,,,,0,438,41,479,1240
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,387,SANTA CRUZ ZENZONTEPEC,1730,2,9,125,144,15,26,3,1,7,13,153,0,5,2,4,,,,,,,0,507,75,582,1266
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,387,SANTA CRUZ ZENZONTEPEC,1731,2,29,87,187,14,23,2,1,6,8,109,0,3,2,0,,,,,,,0,471,71,542,1140
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,387,SANTA CRUZ ZENZONTEPEC,1732,3,43,232,133,10,67,1,0,7,0,73,0,3,2,0,,,,,,,0,571,31,602,1354
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,387,SANTA CRUZ ZENZONTEPEC,1733,3,21,69,356,10,20,3,5,4,6,123,0,2,12,2,,,,,,,0,633,55,688,1671
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,387,SANTA CRUZ ZENZONTEPEC,1734,3,21,194,120,44,24,6,8,13,12,323,0,6,5,4,,,,,,,0,780,88,868,1707
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,387,SANTA CRUZ ZENZONTEPEC,1735,1,11,57,39,3,5,0,3,2,3,91,0,0,0,0,,,,,,,1,214,14,229,613
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,387,SANTA CRUZ ZENZONTEPEC,1736,3,20,158,157,22,60,5,5,7,2,91,0,2,6,2,,,,,,,1,537,60,598,1355
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,387,SANTA CRUZ ZENZONTEPEC,1737,3,54,234,77,70,37,5,27,28,10,213,0,4,3,5,,,,,,,0,767,72,839,1613
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,449,SANTA MARIA ZANIZA,1950,2,21,226,71,10,8,1,24,3,8,257,0,2,1,7,,,,,,,0,639,42,681,1135
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,451,SANTIAGO AMOLTEPEC,1955,3,14,172,32,22,13,1,215,12,17,302,0,2,2,2,,,,,,,1,806,66,873,1821
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,451,SANTIAGO AMOLTEPEC,1956,2,4,190,9,8,7,2,66,7,7,104,0,3,0,2,,,,,,,0,409,35,444,1128
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,451,SANTIAGO AMOLTEPEC,1957,2,8,193,81,20,24,1,177,9,6,84,0,1,1,1,,,,,,,0,606,29,635,1247
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,451,SANTIAGO AMOLTEPEC,1958,2,14,77,30,15,4,4,132,8,6,191,0,5,0,1,,,,,,,0,487,58,545,1151
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,451,SANTIAGO AMOLTEPEC,1959,2,3,69,43,7,7,0,238,8,5,106,0,0,0,1,,,,,,,0,487,30,517,1153
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,478,SANTIAGO MINAS,2071,2,54,63,41,17,410,0,3,8,6,29,0,0,2,0,,,,,,,0,633,19,652,1059
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,492,SANTIAGO TEXTITLAN,2133,3,52,390,144,19,32,3,3,7,3,387,0,3,10,7,,,,,,,11,1060,33,1104,1968
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,492,SANTIAGO TEXTITLAN,2134,1,15,32,104,1,10,0,2,2,2,132,0,1,3,0,,,,,,,0,304,10,314,446
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,516,SANTO DOMINGO TEOJOMULCO,2229,3,82,81,112,10,43,2,2,9,20,340,0,4,15,2,,,,,,,0,722,47,769,1773
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,516,SANTO DOMINGO TEOJOMULCO,2230,2,84,170,132,9,51,1,4,7,4,105,0,0,9,3,,,,,,,0,579,33,612,1230
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,536,VILLA SOLA DE VEGA,2291,1,48,84,14,2,36,5,2,54,3,56,0,0,2,0,,,,,,,0,306,14,320,538
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,536,VILLA SOLA DE VEGA,2292,4,65,147,29,21,220,15,11,161,11,261,0,4,6,7,,,,,,,0,958,99,1057,1637
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,536,VILLA SOLA DE VEGA,2293,2,87,73,29,10,298,2,8,92,6,142,0,0,2,0,,,,,,,0,749,51,800,1095
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,536,VILLA SOLA DE VEGA,2294,1,108,44,28,7,64,2,95,18,22,50,0,0,3,1,,,,,,,0,442,21,463,709
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,536,VILLA SOLA DE VEGA,2295,1,29,61,10,10,99,2,3,62,0,51,0,0,1,0,,,,,,,0,328,25,353,574
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,536,VILLA SOLA DE VEGA,2296,1,29,46,17,4,98,0,1,16,3,57,0,0,1,0,,,,,,,0,272,37,309,526
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,536,VILLA SOLA DE VEGA,2297,2,32,155,12,13,83,2,4,65,8,54,0,2,0,0,,,,,,,0,430,24,454,756
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,536,VILLA SOLA DE VEGA,2298,2,62,141,18,10,71,1,2,142,6,75,0,0,2,2,,,,,,,0,532,45,577,1100
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,536,VILLA SOLA DE VEGA,2299,2,51,94,8,11,178,0,2,65,1,27,0,0,0,0,,,,,,,0,437,31,468,757
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,536,VILLA SOLA DE VEGA,2300,2,138,125,66,7,140,3,11,62,9,55,0,1,1,1,,,,,,,0,619,35,654,1044
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,538,TANICHE,2304,1,22,113,6,7,64,1,38,0,21,24,0,4,0,4,,,,,,,0,304,19,323,643
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,564,YOGANA,2421,2,76,240,18,15,39,3,3,8,5,28,0,2,2,6,,,,,,,0,445,53,498,1105
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,567,SAN MATEO YUCUTINDOO,2430,1,27,42,14,4,17,0,0,5,3,95,0,3,1,0,,,,,,,0,211,7,218,379
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,567,SAN MATEO YUCUTINDOO,2431,3,19,262,158,25,19,3,4,16,8,141,0,3,4,5,,,,,,,0,667,46,713,1552
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,56,MARTIRES DE TACUBAYA,396,2,13,44,34,0,68,36,34,2,0,49,0,2,0,1,,,,,,,0,283,7,290,1067
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,69,PINOTEPA DE DON LUIS,633,2,6,318,403,5,5,0,0,5,1,103,0,0,1,5,,,,,,,0,852,16,868,1134
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,69,PINOTEPA DE DON LUIS,634,2,13,208,391,0,11,0,0,1,2,129,0,1,4,7,,,,,,,0,767,17,784,992
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,69,PINOTEPA DE DON LUIS,635,1,0,211,206,2,2,1,1,1,2,32,0,2,4,1,,,,,,,0,465,9,474,646
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,69,PINOTEPA DE DON LUIS,636,2,2,207,319,2,4,0,0,1,1,82,0,2,3,7,,,,,,,0,630,5,635,829
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,69,PINOTEPA DE DON LUIS,637,2,1,295,309,1,7,1,1,0,1,72,0,0,0,2,,,,,,,0,690,17,707,911
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,79,SAN AGUSTIN CHAYUCO,714,3,12,230,239,19,7,4,4,4,7,115,0,4,7,4,,,,,,,0,656,21,677,1124
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,79,SAN AGUSTIN CHAYUCO,715,2,8,183,410,10,11,1,1,5,6,116,0,0,9,8,,,,,,,1,768,33,802,1219
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,79,SAN AGUSTIN CHAYUCO,716,1,4,89,179,3,7,0,1,4,1,32,0,0,4,1,,,,,,,0,325,14,339,620
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,87,SAN ANDRES HUAXPALTEPEC,744,2,14,265,203,6,71,11,221,7,4,191,0,5,5,3,,,,,,,1,1006,38,1045,1478
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,87,SAN ANDRES HUAXPALTEPEC,745,2,27,199,267,4,66,5,166,5,2,193,0,2,8,1,,,,,,,0,945,21,966,1433
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,87,SAN ANDRES HUAXPALTEPEC,746,2,44,211,203,5,65,11,230,13,4,195,0,3,4,3,,,,,,,0,991,22,1013,1417
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,108,SAN ANTONIO TEPETLAPA,790,3,15,102,134,6,35,3,3,10,6,150,0,2,2,1,,,,,,,0,469,45,514,1627
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,108,SAN ANTONIO TEPETLAPA,791,2,4,13,71,1,7,1,1,3,3,135,0,1,1,0,,,,,,,0,241,14,255,1086
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,166,SAN JOSE ESTANCIA GRANDE,951,1,7,211,22,4,148,2,1,4,12,144,0,0,0,4,,,,,,,0,559,22,581,741
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,178,SAN JUAN BAUTISTA LO DE SOTO,1003,2,93,132,89,4,118,79,8,3,0,46,0,2,23,2,,,,,,,0,599,16,615,798
