CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,PCP,MC,NVA_ALIANZA,MORENA,PH,ES,PAN_PT,PRI_PVEM,PRI_PVEM_NVA_ALIANZA,PRD_PT,PRD_PT_PCP,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,672,1,47,64,2,8,2,2,0,1,7,0,2,,,0,,,0,135,5,140,257
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,673,1,54,82,3,9,17,2,4,2,1,2,3,,,0,,,0,179,9,188,349
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,674,1,32,90,3,21,2,2,0,0,1,0,0,,,3,,,0,154,9,163,293
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,675,1,70,116,2,6,13,2,1,5,2,1,2,,,0,,,0,220,11,231,406
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,676,1,33,83,3,25,21,5,1,4,0,1,1,,,5,,,0,182,9,191,449
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,677,1,147,103,4,6,2,1,0,5,0,2,0,,,4,,,0,274,7,281,474
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,678,2,226,197,6,13,20,4,2,6,4,4,5,,,11,,,6,504,13,517,837
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,679,1,80,99,5,4,7,3,7,1,7,0,3,,,5,,,0,221,6,227,385
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,680,1,37,27,2,1,7,1,0,4,0,0,0,,,6,,,0,85,4,89,125
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,681,1,79,171,5,20,22,5,2,6,2,3,4,,,12,,,0,331,18,349,661
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,682,1,35,54,1,1,0,0,1,2,0,0,0,,,2,,,0,96,7,103,232
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,683,1,118,123,9,8,28,6,1,5,0,1,3,,,8,,,0,310,27,337,667
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,684,1,51,63,1,7,12,2,0,4,0,0,2,,,8,,,0,150,9,159,287
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,685,1,29,91,6,6,5,2,3,2,3,3,1,,,7,,,0,158,15,173,420
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,686,1,42,202,5,11,28,0,2,6,0,1,4,,,15,,,0,316,20,336,674
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,687,1,42,28,1,0,6,0,0,1,0,1,0,,,0,,,0,79,7,86,184
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,688,1,113,65,3,5,10,1,0,2,1,1,1,,,2,,,0,204,11,215,387
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,689,2,185,239,29,9,42,3,6,10,21,5,3,,,4,,,0,556,10,566,1027
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,690,1,101,123,8,4,51,2,4,1,11,0,4,,,15,,,0,324,13,337,614
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,691,1,70,44,6,1,5,0,0,4,1,0,3,,,2,,,0,136,6,142,266
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,692,1,130,155,3,6,28,3,0,4,0,0,3,,,0,,,0,332,9,341,588
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,693,1,74,141,3,12,12,3,4,6,0,0,7,,,8,,,0,270,15,285,558
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,694,1,63,71,0,1,4,0,0,2,0,0,0,,,4,,,0,145,2,147,264
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,695,4,348,560,9,35,36,5,6,26,12,5,18,,,39,,,0,1099,35,1134,2254
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,696,3,340,309,20,14,46,10,15,6,13,12,17,,,11,,,6,819,45,864,1658
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,697,2,157,266,10,8,20,3,3,5,5,2,2,,,23,,,0,504,27,531,1056
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,698,1,97,98,2,4,17,1,1,4,2,2,2,,,0,,,0,230,11,241,534
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,699,1,74,89,2,2,22,2,5,0,8,1,6,,,5,,,0,216,7,223,486
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,700,1,105,126,7,12,27,3,3,4,16,6,4,,,5,,,0,318,20,338,703
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,701,2,125,130,13,21,26,5,4,7,6,3,7,,,5,,,0,352,17,369,847
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,702,1,75,49,5,5,11,1,1,2,1,0,10,,,3,,,0,163,3,166,255
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,703,1,105,152,3,2,12,0,1,2,2,0,0,,,10,,,0,289,9,298,486
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,704,1,36,83,1,3,6,0,0,2,0,0,7,,,9,,,0,147,7,154,265
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,705,1,177,95,6,9,5,1,0,5,0,2,1,,,7,,,0,308,14,322,555
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,706,3,429,282,8,12,26,9,2,26,4,0,9,,,131,,,2,940,44,984,1668
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,707,1,88,90,3,5,8,2,0,4,5,1,2,,,0,,,0,208,6,214,453
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,709,1,174,116,7,14,17,3,2,2,12,1,6,,,4,,,1,359,16,375,704
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,710,1,89,41,0,3,5,2,0,3,0,0,0,,,3,,,0,146,6,152,221
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,711,2,350,317,6,15,26,5,8,11,3,3,1,,,15,,,0,760,42,802,1360
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,712,1,63,24,1,3,1,1,0,0,0,0,0,,,0,,,0,93,0,93,152
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,713,2,153,107,7,5,37,1,1,5,8,1,4,,,1,,,0,330,22,352,789
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,714,1,46,28,3,8,7,1,1,2,1,1,0,,,1,,,0,99,10,109,234
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,715,1,72,62,0,6,7,1,0,1,2,0,2,,,4,,,0,157,12,169,281
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,716,1,26,40,1,21,5,1,1,3,2,0,2,,,0,,,0,102,4,106,209
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,717,1,155,132,2,16,13,3,3,0,1,1,0,,,0,,,0,326,5,331,556
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,718,1,46,29,1,6,8,1,1,2,0,0,1,,,5,,,0,100,11,111,222
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,720,1,142,106,5,3,19,1,2,1,0,0,16,,,5,,,0,300,16,316,615
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,721,1,23,60,0,1,8,3,3,2,0,2,0,,,4,,,0,106,1,107,147
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,722,1,25,97,0,0,2,0,0,1,0,0,0,,,4,,,0,129,11,140,293
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,723,1,22,24,0,3,2,1,0,0,0,0,2,,,0,,,0,54,3,57,107
2,24,SAN LUIS POTOSI,4,SALINAS,25,SALINAS,724,3,274,267,55,25,78,61,84,55,25,,73,,10,,4,,0,1011,63,1074,1585
2,24,SAN LUIS POTOSI,4,SALINAS,25,SALINAS,725,4,327,344,64,39,157,122,92,94,49,,70,,21,,5,,1,1385,77,1462,2306
2,24,SAN LUIS POTOSI,4,SALINAS,25,SALINAS,726,4,294,322,53,38,158,110,120,96,51,,75,,8,,9,,1,1335,73,1408,2276
2,24,SAN LUIS POTOSI,4,SALINAS,25,SALINAS,727,1,92,107,18,12,49,30,28,31,8,,29,,3,,5,,1,413,20,433,649
2,24,SAN LUIS POTOSI,4,SALINAS,25,SALINAS,728,2,244,257,47,32,55,102,59,55,19,,28,,5,,5,,0,908,71,979,1445
2,24,SAN LUIS POTOSI,4,SALINAS,25,SALINAS,729,1,112,63,17,7,16,30,37,42,10,,9,,0,,0,,0,343,36,379,558
2,24,SAN LUIS POTOSI,4,SALINAS,25,SALINAS,730,4,368,427,72,65,136,94,108,145,74,,56,,28,,6,,3,1582,108,1690,2644
2,24,SAN LUIS POTOSI,4,SALINAS,25,SALINAS,731,1,109,113,4,4,70,28,1,17,6,,1,,6,,0,,0,359,38,397,519
2,24,SAN LUIS POTOSI,4,SALINAS,25,SALINAS,732,1,11,71,9,6,75,17,6,28,8,,1,,0,,2,,0,234,16,250,385
2,24,SAN LUIS POTOSI,4,SALINAS,25,SALINAS,733,1,12,77,9,8,119,24,5,73,17,,6,,1,,1,,0,352,14,366,604
2,24,SAN LUIS POTOSI,4,SALINAS,25,SALINAS,734,1,19,34,4,7,55,12,14,12,3,,4,,1,,0,,0,165,9,174,243
2,24,SAN LUIS POTOSI,4,SALINAS,25,SALINAS,735,2,105,95,41,11,106,30,5,20,49,,8,,6,,7,,0,483,34,517,803
2,24,SAN LUIS POTOSI,4,SALINAS,25,SALINAS,736,1,84,63,15,10,96,15,16,20,22,,4,,5,,0,,0,350,31,381,588
2,24,SAN LUIS POTOSI,4,SALINAS,25,SALINAS,737,1,21,44,5,4,25,7,7,11,1,,3,,1,,0,,0,129,9,138,167
2,24,SAN LUIS POTOSI,4,SALINAS,25,SALINAS,738,1,17,45,11,15,38,21,5,13,3,,0,,1,,5,,1,175,15,190,246
2,24,SAN LUIS POTOSI,4,SALINAS,25,SALINAS,740,2,68,177,65,15,96,94,24,69,57,,7,,2,,14,,0,688,71,759,1252
2,24,SAN LUIS POTOSI,4,SALINAS,25,SALINAS,741,1,30,49,0,6,76,26,2,6,8,,1,,2,,0,,0,206,26,232,411
2,24,SAN LUIS POTOSI,4,SALINAS,25,SALINAS,742,2,36,90,34,44,41,46,6,15,84,,2,,1,,0,,0,399,38,437,786
2,24,SAN LUIS POTOSI,4,SALINAS,25,SALINAS,743,1,43,75,34,13,15,13,2,4,0,,1,,4,,3,,0,207,22,229,341
2,24,SAN LUIS POTOSI,4,SALINAS,25,SALINAS,744,1,24,48,8,3,19,124,2,4,12,,1,,2,,4,,0,251,19,270,505
2,24,SAN LUIS POTOSI,4,SALINAS,25,SALINAS,745,1,12,42,7,6,10,11,6,10,8,,2,,0,,1,,0,115,15,130,225
2,24,SAN LUIS POTOSI,4,SALINAS,25,SALINAS,746,3,217,84,86,48,182,127,21,36,29,,5,,2,,15,,0,852,72,924,1606
2,24,SAN LUIS POTOSI,4,SALINAS,25,SALINAS,747,1,79,47,2,2,13,33,9,14,15,,1,,2,,0,,0,217,20,237,402
2,24,SAN LUIS POTOSI,13,TAMUIN,26,SAN ANTONIO,748,2,416,241,9,8,12,7,6,116,14,19,3,7,10,,,,1,869,52,921,1145
2,24,SAN LUIS POTOSI,13,TAMUIN,26,SAN ANTONIO,749,1,191,87,10,2,5,8,0,6,17,5,1,3,0,,,,0,335,18,353,440
2,24,SAN LUIS POTOSI,13,TAMUIN,26,SAN ANTONIO,750,1,138,54,4,2,1,0,1,7,9,3,0,0,4,,,,0,223,19,242,312
2,24,SAN LUIS POTOSI,13,TAMUIN,26,SAN ANTONIO,751,1,162,124,12,5,5,3,5,21,56,2,1,0,4,,,,0,400,37,437,582
2,24,SAN LUIS POTOSI,13,TAMUIN,26,SAN ANTONIO,752,3,491,171,7,5,10,7,2,42,23,3,2,3,11,,,,0,777,46,823,1058
2,24,SAN LUIS POTOSI,13,TAMUIN,26,SAN ANTONIO,753,1,201,128,7,2,4,0,1,14,8,12,2,7,4,,,,0,390,34,424,493
2,24,SAN LUIS POTOSI,13,TAMUIN,26,SAN ANTONIO,754,1,324,102,6,1,4,23,0,12,8,5,0,1,4,,,,0,490,26,516,700
2,24,SAN LUIS POTOSI,13,TAMUIN,26,SAN ANTONIO,755,1,182,84,18,2,1,13,1,17,2,2,1,0,2,,,,0,325,33,358,433
2,24,SAN LUIS POTOSI,13,TAMUIN,26,SAN ANTONIO,756,2,490,308,41,11,15,28,4,38,23,9,2,1,22,,,,0,992,63,1055,1313
2,24,SAN LUIS POTOSI,10,RIOVERDE,27,SAN CIRO DE ACOSTA,757,2,223,152,3,0,10,5,6,3,3,0,1,,,14,,,0,420,25,445,753
2,24,SAN LUIS POTOSI,10,RIOVERDE,27,SAN CIRO DE ACOSTA,758,1,204,161,1,1,3,7,3,11,2,2,1,,,16,,,0,412,11,423,704
2,24,SAN LUIS POTOSI,10,RIOVERDE,27,SAN CIRO DE ACOSTA,759,2,356,322,1,1,11,5,3,14,3,2,0,,,25,,,0,743,24,767,1235
2,24,SAN LUIS POTOSI,10,RIOVERDE,27,SAN CIRO DE ACOSTA,760,2,352,258,1,1,7,5,2,7,1,2,1,,,41,,,0,678,25,703,1052
2,24,SAN LUIS POTOSI,10,RIOVERDE,27,SAN CIRO DE ACOSTA,761,1,181,197,2,4,4,2,5,6,1,1,0,,,13,,,0,416,10,426,697
2,24,SAN LUIS POTOSI,10,RIOVERDE,27,SAN CIRO DE ACOSTA,762,1,174,186,6,1,4,0,3,1,2,1,0,,,12,,,1,391,16,407,678
2,24,SAN LUIS POTOSI,10,RIOVERDE,27,SAN CIRO DE ACOSTA,763,1,185,177,4,1,10,0,2,3,1,0,0,,,18,,,0,401,20,421,662
2,24,SAN LUIS POTOSI,10,RIOVERDE,27,SAN CIRO DE ACOSTA,764,1,148,158,1,0,0,1,0,0,0,0,0,,,0,,,0,308,9,317,509
2,24,SAN LUIS POTOSI,10,RIOVERDE,27,SAN CIRO DE ACOSTA,765,1,23,56,0,0,1,0,0,3,0,0,1,,,6,,,0,90,7,97,127
2,24,SAN LUIS POTOSI,10,RIOVERDE,27,SAN CIRO DE ACOSTA,766,1,47,71,0,0,1,2,1,7,0,0,0,,,5,,,0,134,7,141,223
2,24,SAN LUIS POTOSI,10,RIOVERDE,27,SAN CIRO DE ACOSTA,767,1,138,104,1,0,3,0,1,1,0,0,0,,,14,,,1,263,12,275,512
2,24,SAN LUIS POTOSI,10,RIOVERDE,27,SAN CIRO DE ACOSTA,768,1,55,16,1,0,0,1,0,0,0,0,0,,,0,,,0,73,2,75,107
2,24,SAN LUIS POTOSI,10,RIOVERDE,27,SAN CIRO DE ACOSTA,769,1,77,76,0,1,2,0,1,6,0,2,0,,,4,,,0,169,12,181,288
2,24,SAN LUIS POTOSI,10,RIOVERDE,27,SAN CIRO DE ACOSTA,770,1,25,60,0,0,0,0,0,0,1,0,0,,,0,,,0,86,4,90,124
2,24,SAN LUIS POTOSI,10,RIOVERDE,27,SAN CIRO DE ACOSTA,771,1,80,78,1,1,1,1,0,1,0,1,0,,,13,,,0,177,9,186,317
2,24,SAN LUIS POTOSI,10,RIOVERDE,27,SAN CIRO DE ACOSTA,772,1,121,65,2,0,2,1,0,2,0,0,0,,,6,,,0,199,9,208,400
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,773,11,759,562,943,48,249,246,103,173,165,48,129,,,39,,,17,3481,180,3661,7886
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,774,12,580,498,1031,87,209,222,41,66,135,64,59,,,14,,,3,3009,207,3216,8305
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,775,14,536,580,1670,87,227,116,63,77,90,71,79,,,27,,,5,3628,225,3853,10262
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,776,6,304,188,666,28,70,42,19,37,56,66,19,,,3,,,3,1501,110,1611,4446
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,777,2,92,71,169,11,35,47,15,27,34,9,23,,,6,,,2,541,43,584,1280
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,778,4,241,204,337,26,85,106,28,48,61,10,52,,,20,,,5,1223,76,1299,2819
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,779,6,347,310,646,31,93,148,46,52,48,24,78,,,73,,,15,1911,115,2026,4350
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,780,4,183,155,255,15,85,99,29,34,38,15,43,,,9,,,0,960,46,1006,2441
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,781,6,290,199,471,44,108,112,29,39,35,22,44,,,236,,,4,1633,109,1742,3958
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,782,3,174,93,313,22,53,47,15,13,27,81,26,,,4,,,3,871,62,933,2141
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,783,4,232,153,407,18,75,99,21,39,43,34,29,,,4,,,3,1157,73,1230,2814
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,784,3,178,100,194,9,50,89,13,44,21,10,11,,,38,,,3,760,58,818,1622
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,785,3,131,73,202,7,39,116,19,22,33,14,24,,,3,,,1,684,52,736,1708
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,786,4,364,183,217,30,61,80,44,55,114,29,63,,,112,,,23,1375,53,1428,2875
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,787,12,958,531,1025,69,209,160,82,129,155,64,164,,,19,,,27,3592,254,3846,8770
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,788,2,128,75,92,3,22,41,12,15,35,12,14,,,1,,,1,451,29,480,945
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,789,2,163,82,139,14,24,95,17,22,29,21,23,,,7,,,3,639,33,672,1466
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,790,3,213,98,198,16,34,312,14,13,26,11,17,,,7,,,7,966,62,1028,2211
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,791,4,182,127,476,6,31,67,17,19,36,87,31,,,3,,,7,1089,73,1162,2534
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,792,4,249,124,540,12,59,40,21,27,44,201,46,,,1,,,7,1371,76,1447,2828
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,793,2,106,82,139,18,29,120,12,18,45,14,19,,,7,,,6,615,45,660,1360
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,794,4,245,127,283,15,47,111,21,30,28,9,24,,,6,,,1,947,62,1009,2264
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,795,4,224,149,253,18,59,65,41,24,42,10,35,,,14,,,7,941,68,1009,2363
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,796,4,275,133,342,22,72,116,28,38,66,23,58,,,8,,,8,1189,69,1258,2483
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,797,3,190,123,246,8,62,35,14,35,41,14,21,,,3,,,3,795,56,851,1886
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,798,2,158,86,108,2,36,14,21,19,41,7,34,,,4,,,6,536,49,585,1119
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,799,2,83,97,73,5,26,12,9,14,27,8,15,,,6,,,2,377,22,399,792
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,800,2,196,126,139,6,39,27,13,26,38,15,21,,,6,,,13,665,39,704,1259
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,801,2,255,109,107,12,38,20,15,34,28,7,26,,,13,,,8,672,41,713,1259
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,802,2,244,101,84,16,32,38,18,25,27,8,34,,,4,,,6,637,53,690,1239
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,803,4,456,270,193,14,66,23,37,49,112,27,75,,,11,,,23,1356,116,1472,2551
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,804,1,102,63,66,2,30,14,7,15,20,4,35,,,1,,,3,362,34,396,706
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,805,10,871,430,732,59,205,131,80,125,152,56,145,,,27,,,19,3032,228,3260,6754
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,806,2,171,108,62,4,21,27,19,24,40,13,26,,,5,,,6,526,33,559,941
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,807,2,186,92,67,11,28,14,23,17,48,13,21,,,2,,,4,526,44,570,1021
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,808,3,176,149,294,11,49,39,15,20,38,55,42,,,9,,,4,901,70,971,2002
2,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,809,3,172,61,235,19,82,23,15,39,62,25,20,,,,,,0,753,66,819,1535
2,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,810,3,302,83,202,19,96,32,33,81,108,40,38,,,,,,18,1052,85,1137,1932
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,811,1,132,82,49,8,28,13,13,18,25,13,15,,,7,,,3,406,19,425,739
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,812,2,319,146,84,6,42,15,16,26,47,14,41,,,6,,,10,772,58,830,1440
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,813,2,208,102,80,5,28,24,14,23,66,20,42,,,5,,,7,624,61,685,1233
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,814,2,139,91,118,3,25,19,23,20,20,6,17,,,8,,,5,494,37,531,1049
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,815,2,116,83,101,5,42,14,10,23,27,8,26,,,1,,,2,458,32,490,994
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,816,3,241,120,226,6,41,29,29,17,54,10,32,,,65,,,7,877,75,952,1683
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,817,2,226,97,52,6,22,26,18,30,50,11,32,,,3,,,6,579,57,636,1125
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,818,1,183,64,26,8,32,0,12,15,19,12,22,,,0,,,3,396,32,428,657
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,819,2,156,119,47,2,33,9,16,29,33,12,21,,,5,,,7,489,34,523,905
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,820,1,128,59,61,5,20,15,16,21,7,9,20,,,5,,,4,370,34,404,747
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,821,5,385,201,267,21,77,104,27,34,87,46,48,,,10,,,20,1327,87,1414,3291
2,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,822,2,117,59,174,12,123,15,32,20,49,18,30,,,,,,6,655,40,695,1365
2,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,823,2,152,63,92,17,71,16,22,35,54,13,7,,,,,,4,546,44,590,1043
2,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,824,3,244,84,179,14,106,16,23,49,77,18,13,,,,,,11,834,75,909,1605
2,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,825,2,183,64,101,5,93,13,10,45,68,26,23,,,,,,12,643,46,689,1269
2,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,826,2,187,55,191,21,86,6,18,56,77,18,22,,,,,,11,748,68,816,1459
2,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,827,2,134,72,122,10,72,2,15,34,68,9,20,,,,,,6,564,34,598,1181
2,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,828,3,217,115,281,21,118,17,20,66,105,17,29,,,,,,8,1014,76,1090,2187
2,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,829,3,206,64,246,16,113,8,17,32,76,13,21,,,,,,23,835,57,892,1841
2,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,830,3,171,54,228,18,63,13,8,43,91,11,24,,,,,,3,727,67,794,1767
2,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,831,2,115,66,198,10,138,3,6,25,64,13,17,,,,,,2,657,50,707,1397
2,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,832,2,104,43,163,7,82,7,4,25,48,7,15,,,,,,3,508,32,540,1212
2,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,833,2,160,56,224,19,98,7,10,38,49,7,12,,,,,,0,680,68,748,1432
2,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,834,3,207,87,190,23,98,25,16,57,71,15,19,,,,,,15,823,73,896,1744
2,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,835,3,302,101,140,15,90,21,23,55,90,21,32,,,,,,16,906,92,998,1715
2,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,836,2,97,46,93,5,29,4,14,27,43,14,9,,,,,,2,383,33,416,760
2,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,837,2,99,48,146,12,58,8,16,40,53,15,14,,,,,,1,510,43,553,1204
