CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_MUNICIPIO,MUNICIPIO,ID_DEMARCACION_TERRITORIAL,DEMARCACION_TERRITORIAL,SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,PRS,MC,NVA_ALIANZA,MORENA,ES,PAN_PRD_PT_PRS,PAN_PRD_PT,PAN_PRD_PRS,PAN_PT_PRS,PRD_PT_PRS,PAN_PRD,PAN_PT,PAN_PRS,PRD_PT,PRD_PRS,PT_PRS,PRI_PVEM,CAND_IND62,CAND_IND63,CAND_IND64,CAND_IND65,CAND_IND66,CAND_IND67,CAND_IND68,CAND_IND69,CAND_IND70,CAND_IND71,CAND_IND72,CAND_IND73,CAND_IND74,CAND_IND75,CAND_IND76,CAND_IND77,CAND_IND78,CAND_IND79,CAND_IND80,CAND_IND81,CAND_IND82,CAND_IND83,CAND_IND84,CAND_IND85,CAND_IND86,CAND_IND87,CAND_IND88,CAND_IND89,CAND_IND90,CAND_IND91,CAND_IND92,CAND_IND93,CAND_IND94,CAND_IND95,CAND_IND96,CAND_IND97,CAND_IND98,CAND_IND99,CAND_IND100,CAND_IND101,CAND_IND102,CAND_IND103,CAND_IND104,CAND_IND105,CAND_IND106,CAND_IND107,CAND_IND108,CAND_IND109,CAND_IND110,CAND_IND111,CAND_IND112,CAND_IND113,CAND_IND114,CAND_IND115,CAND_IND116,CAND_IND117,CAND_IND118,CAND_IND119,CAND_IND120,CAND_IND121,CAND_IND122,CAND_IND123,CAND_IND124,CAND_IND125,CAND_IND126,CAND_IND127,CAND_IND128,CAND_IND129,CAND_IND130,CAND_IND131,CAND_IND132,CAND_IND133,CAND_IND134,CAND_IND135,CAND_IND136,CAND_IND137,CAND_IND138,CAND_IND139,CAND_IND140,CAND_IND141,CAND_IND142,CAND_IND143,CAND_IND144,CAND_IND145,CAND_IND146,CAND_IND147,CAND_IND148,CAND_IND149,CAND_IND150,CAND_IND151,CAND_IND152,CAND_IND153,CAND_IND154,CAND_IND155,CAND_IND156,CAND_IND157,CAND_IND158,CAND_IND159,CAND_IND160,CAND_IND161,CAND_IND162,CAND_IND163,CAND_IND164,CAND_IND165,CAND_IND166,CAND_IND167,CAND_IND168,CAND_IND169,CAND_IND170,CAND_IND171,CAND_IND172,CAND_IND173,CAND_IND174,CAND_IND175,CAND_IND176,CAND_IND177,CAND_IND178,CAND_IND179,CAND_IND180,CAND_IND181,CAND_IND182,CAND_IND183,CAND_IND184,CAND_IND185,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
1,18,NAYARIT,1,ACAPONETA,5,ACAPONETA 05,19,B,8,30,5,1,2,0,3,1,8,1,0,0,0,0,0,0,0,0,0,0,0,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,68,13,81,119,,,,
1,18,NAYARIT,1,ACAPONETA,5,ACAPONETA 05,20,B,15,41,8,1,7,0,18,4,13,1,0,0,0,0,0,0,0,0,0,0,0,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,132,24,156,250,,,,
1,18,NAYARIT,1,ACAPONETA,5,ACAPONETA 05,21,B,72,74,15,6,11,3,14,7,36,2,2,1,0,0,0,3,0,0,0,0,0,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,277,20,297,415,,,,
1,18,NAYARIT,1,ACAPONETA,5,ACAPONETA 05,22,B,37,17,7,0,1,1,9,1,69,0,0,0,0,0,0,1,0,0,0,0,0,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,155,17,172,212,,,,
1,18,NAYARIT,1,ACAPONETA,5,ACAPONETA 05,23,B,24,51,13,5,7,3,12,3,81,23,2,0,0,0,0,1,0,0,0,0,0,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,258,24,282,415,,,,
1,18,NAYARIT,1,ACAPONETA,5,ACAPONETA 05,23,E01,28,17,6,0,10,1,12,0,21,0,1,0,0,0,0,0,0,0,0,0,0,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,108,7,115,156,,,,
1,18,NAYARIT,1,ACAPONETA,5,ACAPONETA 05,33,B,195,31,95,5,73,5,7,3,35,3,6,1,0,1,0,2,1,0,1,1,1,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,469,33,502,739,,,,
1,18,NAYARIT,1,ACAPONETA,5,ACAPONETA 05,34,B,56,32,26,0,6,1,5,2,30,1,0,0,0,0,0,1,0,0,0,0,0,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,176,10,186,281,,,,
1,18,NAYARIT,1,ACAPONETA,5,ACAPONETA 05,35,B,20,13,2,1,3,0,2,3,21,0,1,0,0,0,0,1,0,0,0,0,0,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,74,5,79,106,,,,
1,18,NAYARIT,1,ACAPONETA,5,ACAPONETA 05,36,B,12,20,12,3,8,0,39,13,63,1,1,0,1,0,0,2,0,0,0,0,0,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,215,31,246,379,,,,
1,18,NAYARIT,1,ACAPONETA,5,ACAPONETA 05,36,C01,23,27,21,3,11,0,36,18,53,0,2,1,0,0,0,1,0,0,0,0,0,,,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,245,35,280,378,,,,
1,18,NAYARIT,1,ACAPONETA,5,ACAPONETA 05,37,B,30,55,23,2,10,0,12,9,40,1,0,0,0,0,1,0,0,0,0,0,0,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,202,11,213,267,,,,
1,18,NAYARIT,1,ACAPONETA,6,ACAPONETA 06,38,B,10,80,43,1,1,0,23,2,58,9,0,0,0,0,0,0,0,0,0,0,0,,,,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,319,22,341,466,,,,
1,18,NAYARIT,1,ACAPONETA,6,ACAPONETA 06,38,C01,4,70,53,1,0,0,17,0,63,3,0,1,0,0,0,1,0,0,0,0,0,,,,,,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,334,11,345,465,,,,
1,18,NAYARIT,1,ACAPONETA,6,ACAPONETA 06,39,B,8,41,30,0,5,0,31,0,55,10,1,0,0,0,0,0,0,0,0,0,0,,,,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,230,21,251,389,,,,
1,18,NAYARIT,1,ACAPONETA,6,ACAPONETA 06,39,C01,5,44,40,1,3,2,29,3,49,8,2,0,0,0,0,1,0,0,0,0,0,,,,,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,251,15,266,389,,,,
1,18,NAYARIT,1,ACAPONETA,6,ACAPONETA 06,40,B,19,95,78,0,6,3,9,1,272,1,0,1,1,0,0,0,0,0,0,0,0,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,503,10,513,692,,,,
1,18,NAYARIT,1,ACAPONETA,6,ACAPONETA 06,41,B,7,73,29,0,6,0,18,2,100,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,243,5,248,321,,,,
1,18,NAYARIT,1,ACAPONETA,6,ACAPONETA 06,43,B,36,151,53,7,7,3,9,20,121,3,1,3,0,1,0,6,2,0,0,0,0,,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,462,24,486,721,,,,
1,18,NAYARIT,1,ACAPONETA,6,ACAPONETA 06,46,B,18,10,110,3,13,8,0,0,137,0,0,0,0,0,0,2,0,0,0,0,0,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,304,7,311,389,,,,
1,18,NAYARIT,1,ACAPONETA,6,ACAPONETA 06,46,C01,15,10,78,0,5,3,4,1,125,0,1,0,0,0,0,0,0,0,1,0,0,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,247,19,266,389,,,,
1,18,NAYARIT,1,ACAPONETA,7,ACAPONETA 07,25,B,1,10,4,0,10,2,5,1,29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,74,5,79,109,,,,
1,18,NAYARIT,1,ACAPONETA,7,ACAPONETA 07,26,B,12,36,8,0,35,0,1,1,17,1,2,0,0,0,0,1,0,1,0,0,0,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,120,10,130,191,,,,
1,18,NAYARIT,1,ACAPONETA,7,ACAPONETA 07,27,B,8,38,25,0,56,3,4,34,47,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,224,14,238,492,,,,
1,18,NAYARIT,1,ACAPONETA,7,ACAPONETA 07,28,B,9,91,19,0,28,0,5,16,51,0,0,0,0,0,0,6,0,0,0,0,0,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,232,7,239,350,,,,
1,18,NAYARIT,1,ACAPONETA,7,ACAPONETA 07,29,B,2,30,4,0,25,0,3,19,16,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,100,10,110,149,,,,
1,18,NAYARIT,1,ACAPONETA,7,ACAPONETA 07,30,B,6,53,6,1,3,0,5,1,78,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,167,6,173,232,,,,
1,18,NAYARIT,1,ACAPONETA,7,ACAPONETA 07,31,B,4,63,4,0,15,0,5,5,135,1,0,0,0,0,0,1,0,0,0,0,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,234,10,244,289,,,,
1,18,NAYARIT,1,ACAPONETA,7,ACAPONETA 07,32,B,3,218,4,0,16,0,3,11,36,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,293,1,294,351,,,,
1,18,NAYARIT,1,ACAPONETA,7,ACAPONETA 07,44,B,5,42,5,0,39,0,1,3,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,102,5,107,139,,,,
1,18,NAYARIT,1,ACAPONETA,7,ACAPONETA 07,45,B,13,22,26,0,2,1,4,2,70,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,150,7,157,223,,,,
1,18,NAYARIT,1,ACAPONETA,7,ACAPONETA 07,47,B,27,62,40,1,14,1,9,9,109,4,2,0,0,0,3,0,0,1,0,0,0,,,,,,,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,415,28,443,614,,,,
1,18,NAYARIT,1,ACAPONETA,7,ACAPONETA 07,47,E01,2,23,3,0,3,0,0,0,20,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,57,3,60,97,,,,
1,18,NAYARIT,1,ACAPONETA,7,ACAPONETA 07,48,B,6,19,2,1,27,0,1,2,37,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,125,8,133,226,,,,
1,18,NAYARIT,2,AHUACATLAN,1,AHUACATLAN 01,49,B,120,104,2,19,0,1,163,2,21,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,458,16,474,670,,,,
1,18,NAYARIT,2,AHUACATLAN,1,AHUACATLAN 01,50,B,62,58,0,1,0,4,112,0,11,1,4,0,0,0,0,0,0,0,0,0,0,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,271,11,282,390,,,,
1,18,NAYARIT,2,AHUACATLAN,1,AHUACATLAN 01,50,C01,56,76,3,5,0,3,74,1,15,2,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,257,5,262,389,,,,
1,18,NAYARIT,2,AHUACATLAN,2,AHUACATLAN 02,51,B,126,162,3,6,3,8,149,1,13,1,2,0,0,0,0,0,2,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,477,14,491,672,,,,
1,18,NAYARIT,2,AHUACATLAN,2,AHUACATLAN 02,52,B,67,171,5,14,0,2,106,1,12,1,0,0,0,0,0,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,381,15,396,569,,,,
1,18,NAYARIT,2,AHUACATLAN,2,AHUACATLAN 02,52,C01,77,169,2,10,0,1,107,1,2,1,2,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,373,16,389,568,,,,
1,18,NAYARIT,2,AHUACATLAN,2,AHUACATLAN 02,53,B,79,128,1,4,1,0,106,2,6,3,1,1,0,0,0,0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,334,6,340,492,,,,
1,18,NAYARIT,2,AHUACATLAN,2,AHUACATLAN 02,53,C01,68,114,1,4,0,2,107,3,15,3,2,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,320,9,329,492,,,,
1,18,NAYARIT,2,AHUACATLAN,2,AHUACATLAN 02,54,B,136,119,3,6,1,1,112,0,7,1,0,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,388,15,403,563,,,,
1,18,NAYARIT,2,AHUACATLAN,2,AHUACATLAN 02,54,C01,104,139,2,6,1,2,120,2,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,381,9,390,562,,,,
1,18,NAYARIT,2,AHUACATLAN,2,AHUACATLAN 02,54,SMR01,3,5,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,1,18,0,,,,
1,18,NAYARIT,2,AHUACATLAN,3,AHUACATLAN 03,55,B,118,73,2,7,0,0,8,0,6,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,217,5,222,286,,,,
1,18,NAYARIT,2,AHUACATLAN,3,AHUACATLAN 03,56,B,222,162,3,7,1,2,44,1,18,0,2,1,0,0,0,1,0,0,0,0,0,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,471,11,482,637,,,,
1,18,NAYARIT,2,AHUACATLAN,3,AHUACATLAN 03,57,B,69,111,0,2,0,0,25,0,4,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,252,8,260,401,,,,
1,18,NAYARIT,2,AHUACATLAN,3,AHUACATLAN 03,57,C01,90,86,0,7,0,1,29,0,2,0,4,0,0,0,0,0,0,0,1,0,0,,,,,,,,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,267,5,272,400,,,,
1,18,NAYARIT,2,AHUACATLAN,3,AHUACATLAN 03,58,B,112,145,1,9,1,1,19,3,4,0,2,1,0,0,0,0,1,0,0,0,0,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,324,14,338,507,,,,
1,18,NAYARIT,2,AHUACATLAN,4,AHUACATLAN 04,59,B,107,129,1,7,3,0,158,3,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,456,10,467,656,,,,
1,18,NAYARIT,2,AHUACATLAN,4,AHUACATLAN 04,59,C01,130,126,1,6,1,1,120,4,4,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,429,19,448,655,,,,
1,18,NAYARIT,2,AHUACATLAN,4,AHUACATLAN 04,64,B,31,63,1,0,0,0,20,0,20,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,143,5,148,206,,,,
1,18,NAYARIT,2,AHUACATLAN,4,AHUACATLAN 04,65,B,92,110,2,1,0,0,47,3,5,2,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,274,11,285,435,,,,
1,18,NAYARIT,2,AHUACATLAN,4,AHUACATLAN 04,65,E01,29,76,0,0,1,0,22,0,12,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,143,10,153,220,,,,
1,18,NAYARIT,2,AHUACATLAN,5,AHUACATLAN 05,60,B,139,283,6,1,1,2,17,3,9,0,2,2,0,0,0,1,2,0,0,0,0,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,472,13,485,661,,,,
1,18,NAYARIT,2,AHUACATLAN,5,AHUACATLAN 05,61,B,157,159,2,6,0,1,66,0,58,2,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,490,18,508,669,,,,
