SECCION,CASILLA,NO_DTTO,CABECERA,NMpioIEEP,Municipio,PAN,PRI,PRD,PT,PVEM,CDPPN,PSN,PAS,NOREG,NULOS,VOTACIONTOTAL,LISTANOMINAL,OBS
1234,B,6,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,155,106,5,7,13,4,0,0,0,7,297,718,
1234,C1,6,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,115,131,10,6,12,4,0,0,0,9,287,718,
1234,C10,6,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,116,137,10,7,9,5,0,0,0,3,287,719,
1234,C11,6,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,132,100,7,2,15,5,0,0,0,10,271,719,
1234,C2,6,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,131,122,15,4,13,5,0,0,0,7,297,718,
1234,C3,6,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,122,122,15,3,14,6,0,0,0,4,286,718,
1234,C4,6,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,104,118,12,8,9,3,0,0,0,13,267,718,
1234,C5,6,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,135,107,14,9,11,4,0,0,0,5,285,718,
1234,C6,6,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,129,118,6,7,10,1,0,0,0,10,281,718,
1234,C7,6,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,132,127,7,2,17,6,0,0,0,7,298,718,
1234,C8,6,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,126,122,7,4,17,6,0,0,0,12,294,719,
1234,C9,6,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,137,113,14,6,3,3,3,3,0,7,289,719,
1235,B,6,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,140,156,19,7,13,9,0,0,0,6,350,727,
1236,B,6,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,128,144,11,6,17,9,0,0,0,5,320,727,
1237,B,6,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,124,111,14,1,7,7,0,0,3,10,277,652,
1238,B,6,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,166,118,16,6,10,7,0,0,0,4,327,734,
1238,C1,6,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,149,105,10,1,12,3,0,0,0,8,288,734,
1238,C2,6,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,152,106,15,4,12,3,0,0,0,6,298,735,
1238,C3,6,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,157,124,5,8,15,5,0,0,0,5,319,735,
1239,B,6,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,128,157,10,8,12,8,0,0,0,10,333,706,
1240,B,6,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,113,159,9,5,5,4,0,0,0,14,309,652,
1241,B,6,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,98,173,10,5,10,3,0,0,0,7,306,551,
1242,B,6,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,93,116,5,3,1,1,0,0,0,6,225,580,
1242,C1,6,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,86,99,6,4,7,0,0,0,0,9,211,580,
1242,C2,6,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,78,96,4,5,3,1,0,0,0,6,193,580,
1242,C3,6,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,86,105,5,1,11,3,0,0,0,8,219,581,
1243,B,6,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,114,107,11,2,4,1,0,0,0,4,243,660,
1243,C1,6,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,107,89,11,5,4,0,0,0,0,17,233,660,
1243,C2,6,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,102,109,5,4,2,2,0,0,0,6,230,660,
1244,B,6,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,80,83,8,4,3,3,2,0,0,4,187,574,
1244,C1,6,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,75,120,12,0,4,0,0,0,0,8,219,574,
1244,C2,6,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,68,100,6,5,5,2,0,0,0,4,190,574,
1244,C3,6,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,99,102,14,6,12,1,0,0,0,5,239,574,
1245,B,6,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,107,93,7,0,5,2,0,0,0,12,226,648,
1245,C1,6,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,103,86,13,6,1,1,0,0,0,6,216,649,
1245,C2,6,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,120,87,12,3,9,2,0,0,0,5,238,649,
1246,B,6,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,121,140,10,2,6,1,0,0,0,7,287,617,
1246,C1,6,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,117,135,12,0,4,4,0,0,0,6,278,618,
1246,C2,6,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,98,134,7,1,7,1,0,0,0,6,254,618,
1247,B,6,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,104,153,8,3,10,3,0,0,0,16,297,740,
1247,C1,6,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,107,148,8,1,9,6,0,0,0,6,285,740,
1247,C2,6,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,131,152,11,4,2,3,0,1,6,6,316,740,
1247,C3,6,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,117,157,12,1,8,2,0,0,0,7,304,741,
1247,C4,6,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,96,148,5,1,6,2,0,0,0,10,268,741,
1247,C5,6,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,79,201,6,1,2,2,0,0,0,6,297,741,
1247,C6,6,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,98,183,5,5,8,3,0,0,0,9,311,741,
1247,C7,6,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,88,149,4,4,10,3,0,0,0,0,258,741,
1247,C8,6,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,85,180,9,1,4,4,0,0,0,11,294,741,
1248,B,6,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,126,70,8,4,6,4,0,0,0,8,226,525,
1248,C1,6,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,113,79,6,3,4,2,0,0,0,5,212,526,
1248,C2,6,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,109,80,10,4,10,3,0,0,0,9,225,526,
1249,B,6,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,77,136,5,5,9,4,0,0,0,9,245,641,
1249,C1,6,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,71,115,6,1,10,3,0,0,0,11,217,642,
1249,C2,6,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,81,104,11,6,3,4,0,0,0,10,219,642,
1249,C3,6,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,102,301,16,11,5,9,1,1,0,24,470,642,
1250,B,6,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,77,122,7,8,7,3,0,0,0,11,235,616,
1250,C1,6,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,95,118,9,9,2,0,0,0,196,11,440,616,
1250,C2,6,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,76,134,5,1,4,5,0,0,0,15,240,617,
1250,C3,6,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,78,145,4,11,5,4,0,0,0,8,255,617,
1250,C4,6,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,72,119,4,2,3,3,0,0,0,13,216,617,
1251,B,6,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,134,144,13,6,5,1,0,0,0,0,303,744,
1251,C1,6,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,116,164,22,6,11,1,0,0,0,2,322,745,
1252,B,6,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,73,112,5,1,7,3,0,0,0,3,204,567,
1252,C1,6,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,92,105,9,5,5,1,0,0,0,358,575,567,
1253,B,6,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,111,192,14,2,7,3,0,0,0,8,337,700,
1253,C1,6,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,92,187,3,6,4,3,0,0,0,0,295,700,
1253,C2,6,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,105,153,14,5,7,2,0,0,0,11,297,700,
1253,C3,6,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,98,168,11,6,15,2,0,0,0,6,306,700,
1253,C4,6,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,128,168,6,5,6,5,0,0,0,12,330,700,
1254,B,6,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,82,220,4,3,3,1,0,0,0,12,325,730,
1254,C1,6,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,71,202,4,3,7,2,0,0,0,9,298,730,
1255,B,6,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,51,205,1,0,4,2,0,0,0,0,263,612,
1255,C1,6,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,50,216,6,3,5,1,0,0,0,10,291,613,
1256,B,5,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,27,213,2,3,0,0,0,0,0,11,256,398,
1256,X1,5,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,6,285,5,6,2,1,0,0,0,0,305,398,
1257,B,5,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,11,206,4,7,2,2,0,0,0,5,237,426,
1257,C1,5,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,12,196,6,4,2,1,0,0,0,14,235,427,
1258,B,5,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,31,270,9,10,3,3,0,0,0,14,340,722,
1259,B,5,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,22,228,4,4,2,2,0,0,0,22,284,657,
1259,C1,5,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,30,258,4,5,4,0,0,0,0,14,315,657,
1259,C2,5,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,19,237,7,3,4,6,0,0,0,17,293,658,
1260,B,5,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,38,172,1,3,0,0,0,0,0,6,220,453,
1260,C1,5,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,60,164,4,2,1,0,0,0,0,9,240,453,
1260,X1,5,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,68,258,1,2,2,0,0,0,0,5,336,598,
1261,B,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,47,49,12,6,5,0,0,0,0,3,122,384,
1262,B,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,88,77,6,1,6,2,0,0,0,1,181,434,
1263,B,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,83,90,9,6,6,1,0,0,0,4,199,487,
1264,B,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,112,69,12,2,7,5,0,0,0,8,215,543,
1265,B,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,101,75,9,1,13,4,0,0,0,5,208,467,
1266,B,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,41,35,3,0,2,1,0,0,0,1,83,215,
1267,B,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,91,65,7,6,8,2,0,0,0,8,187,401,
1267,C1,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,91,78,9,4,15,0,0,0,0,2,199,402,
1268,B,3,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,189,148,22,24,18,3,0,1,0,14,419,424,
1268,C1,3,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,87,112,4,4,9,2,0,0,0,2,220,424,
1269,B,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,117,117,7,11,10,4,0,0,0,10,276,600,
1270,B,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,103,110,3,2,5,2,0,0,0,6,231,513,
1271,B,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,101,79,7,2,14,6,0,0,0,7,216,449,
1271,C1,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,99,63,12,7,8,2,0,0,0,8,199,449,
1272,B,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,78,84,7,5,6,0,0,0,0,2,182,424,
1273,B,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,109,110,12,8,3,2,0,0,1,4,249,551,
1274,B,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,130,97,6,5,33,4,0,0,0,2,277,543,
1275,B,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,38,33,3,2,3,2,0,0,0,5,86,179,
1276,B,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,74,116,2,1,2,2,0,0,0,11,208,485,
1276,C1,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,93,91,4,4,8,3,0,0,0,5,208,486,
1277,B,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,68,88,6,4,10,0,0,0,0,8,184,422,
1278,B,3,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,83,72,7,2,8,0,0,0,0,7,179,382,
1278,C1,3,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,93,73,5,1,9,2,0,0,0,6,189,382,
1279,B,3,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,182,152,7,11,11,4,0,0,0,6,373,709,
1280,B,3,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,155,124,7,5,15,5,0,0,0,5,316,635,
1281,B,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,106,103,10,4,6,3,0,0,0,9,241,489,
1281,C1,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,122,83,7,7,12,2,0,0,0,5,238,489,
1282,B,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,105,83,8,6,11,0,0,0,0,3,216,447,
1282,C1,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,112,96,4,4,7,0,0,0,0,8,231,448,
1283,B,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,129,95,12,5,5,3,0,0,0,8,257,506,
1284,B,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,65,53,4,5,6,1,0,0,0,2,136,285,
1285,B,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,67,65,5,4,4,0,0,0,0,5,150,428,
1286,B,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,84,77,11,5,11,0,0,0,0,3,191,390,
1286,C1,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,88,80,3,3,6,0,0,0,0,7,187,391,
1287,B,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,151,106,10,2,17,4,0,0,0,5,295,537,
1287,C1,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,114,105,10,2,6,5,0,0,0,6,248,537,
1288,B,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,116,112,10,5,8,3,0,0,0,2,256,575,
1288,C1,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,114,114,7,2,10,2,0,0,0,17,266,575,
1289,B,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,120,110,8,7,8,2,0,0,0,0,255,544,
1289,C1,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,168,107,7,1,15,6,0,0,0,12,316,545,
1290,B,3,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,109,89,5,6,11,3,0,0,0,7,230,515,
1290,C1,3,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,104,92,9,7,9,3,0,0,0,10,234,515,
1291,B,3,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,130,144,7,4,15,1,0,0,0,15,316,724,
1291,C1,3,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,139,118,14,8,14,1,0,0,0,9,303,725,
1292,B,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,114,82,6,4,9,9,0,0,0,8,232,523,
1292,C1,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,90,98,23,6,9,1,0,0,0,5,232,523,
1292,C2,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,131,76,10,11,5,3,0,0,0,13,249,524,
1293,B,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,85,104,8,7,7,3,0,0,0,4,218,563,
1293,C1,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,98,111,8,5,8,0,0,0,0,4,234,564,
1294,B,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,107,88,0,0,0,0,0,0,0,0,195,454,
1294,C1,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,116,77,6,4,4,1,0,0,0,9,217,454,
1295,B,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,138,89,4,12,4,5,0,0,0,12,264,675,
1295,C1,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,133,120,13,8,13,2,0,0,0,3,292,676,
1296,B,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,103,118,12,6,9,5,0,0,1,6,260,704,
1296,C1,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,117,112,16,4,8,2,0,0,0,7,266,704,
1297,B,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,95,66,9,10,7,2,0,0,0,5,194,444,
1297,C1,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,105,76,12,9,9,3,0,0,0,5,219,445,
1298,B,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,100,110,10,4,12,1,0,0,0,5,242,535,
1299,B,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,143,106,16,5,10,3,0,0,0,7,290,638,
1299,C1,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,132,127,5,3,12,3,0,0,0,364,646,638,
1300,B,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,108,93,13,3,11,1,0,0,0,2,231,506,
1300,C1,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,115,91,7,3,13,6,0,0,0,4,239,506,
1301,B,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,91,55,3,3,11,6,0,0,0,2,171,398,
1301,C1,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,86,83,4,0,10,0,0,0,0,5,188,398,
1302,B,3,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,91,71,8,8,6,1,0,0,0,6,191,399,
1302,C1,3,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,60,62,4,4,9,1,0,0,0,26,166,399,
1303,B,3,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,112,112,10,2,8,1,0,0,0,4,249,550,
1303,C1,3,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,98,107,5,5,6,0,0,0,0,8,229,551,
1303,C2,3,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,120,122,8,7,3,3,0,0,0,8,271,551,
1304,B,3,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,131,128,15,8,12,4,0,0,0,4,302,633,
1304,C1,3,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,146,121,14,8,15,4,0,0,0,4,312,633,
1304,C2,3,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,127,109,21,8,13,1,0,0,0,8,287,634,
1305,B,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,114,99,17,5,9,1,0,0,0,7,252,620,
1305,C1,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,123,120,5,2,7,4,0,0,0,7,268,621,
1306,B,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,114,120,9,11,6,2,0,0,0,17,279,655,
1306,C1,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,141,118,9,1,10,4,0,0,0,9,292,655,
1307,B,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,95,103,13,4,7,3,0,0,0,11,236,537,
1307,C1,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,124,73,3,4,8,3,0,0,0,17,232,538,
1307,C2,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,113,93,9,3,1,1,0,0,0,6,226,538,
1308,B,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,146,107,4,7,17,1,0,0,0,12,294,597,
1308,C1,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,144,141,15,2,13,5,0,0,0,5,325,597,
1309,B,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,104,79,7,3,12,1,0,0,0,3,209,516,
1309,C1,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,93,68,3,3,9,1,0,0,0,15,192,517,
1310,B,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,108,113,4,3,12,1,0,0,0,3,244,565,
1310,C1,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,114,128,12,4,10,4,0,0,0,16,288,565,
1311,B,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,93,74,8,1,11,6,0,0,0,7,200,487,
1311,C1,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,118,57,8,8,11,4,0,0,0,11,217,488,
1312,B,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,189,90,23,3,10,4,0,0,0,8,327,686,
1313,B,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,114,133,14,1,5,2,0,0,0,10,279,602,
1313,C1,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,124,109,7,3,12,2,0,0,0,11,268,602,
1313,C2,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,133,91,10,8,12,2,0,0,0,8,264,603,
1314,B,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,182,124,14,5,8,2,0,0,0,2,337,729,
1314,C1,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,175,118,15,6,8,5,0,0,0,10,337,729,
1315,B,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,90,107,12,6,9,1,0,0,0,13,238,506,
1315,C1,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,119,92,7,6,7,2,0,0,0,1,234,506,
1316,B,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,105,109,7,0,8,1,0,0,0,10,240,571,
1316,C1,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,126,100,5,4,6,2,0,0,0,6,249,571,
1317,B,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,93,88,11,2,4,2,0,0,0,3,203,447,
1317,C1,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,111,65,2,2,10,3,0,0,1,7,201,447,
1318,B,3,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,42,14,3,2,0,0,0,0,0,1,62,138,
1319,B,3,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,94,74,3,1,5,4,0,0,0,0,181,520,
1319,C1,3,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,100,91,7,5,9,2,0,0,0,7,221,520,
1319,C2,3,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,84,86,6,10,7,3,0,0,0,9,205,521,
1320,B,3,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,165,146,18,11,17,2,0,0,1,9,369,724,
1320,C1,3,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,146,155,25,2,12,5,0,0,0,6,351,724,
1320,C2,3,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,140,120,28,8,12,7,0,0,0,8,323,725,
1321,B,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,116,111,7,7,11,1,0,0,0,0,253,626,
1321,C1,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,113,96,3,2,16,4,0,0,0,5,239,627,
1322,B,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,141,156,8,10,12,0,0,0,0,7,334,684,
1322,C1,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,131,152,14,3,12,5,0,0,0,10,327,685,
