CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND47,CAND_IND48,CAND_IND49,CAND_IND50,CAND_IND51,CAND_IND52,CAND_IND53,CAND_IND54,CAND_IND55,CAND_IND56,CAND_IND57,CAND_IND58,CAND_IND59,CAND_IND60,CAND_IND61,CAND_IND62,CAND_IND63,CAND_IND64,CAND_IND65,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
1,14,JALISCO,1,TEQUILA,26,COLOTLAN,421,B,1,0,B,72,63,7,4,4,97,5,85,2,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,340,0,11,351,558,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,26,COLOTLAN,423,B,1,0,B,40,30,2,1,3,11,0,20,1,1,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,111,0,6,117,249,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,26,COLOTLAN,424,B,1,0,B,40,23,1,7,0,34,0,15,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,122,0,10,132,214,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,26,COLOTLAN,425,B,1,0,B,71,20,1,13,3,49,2,23,5,5,1,2,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,196,0,15,211,398,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,26,COLOTLAN,425,E,1,0,E01,102,22,9,13,3,22,3,37,3,3,2,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,220,0,5,225,422,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,26,COLOTLAN,426,B,1,0,B,62,72,4,3,2,29,3,27,6,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,210,0,12,222,369,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,30,CUQUIO,445,B,1,0,B,27,59,6,17,154,103,11,57,5,1,0,0,0,2,4,0,0,,,,,,,,,,,,,,,,,,,,446,1,12,459,655,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,30,CUQUIO,445,C,1,0,C01,18,64,3,12,140,136,4,50,2,0,0,0,0,3,5,0,0,,,,,,,,,,,,,,,,,,,,437,0,22,459,655,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,30,CUQUIO,445,C,2,0,C02,20,69,4,22,150,109,2,40,1,0,0,0,0,4,2,0,0,,,,,,,,,,,,,,,,,,,,423,2,25,450,655,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,30,CUQUIO,446,B,1,0,B,12,25,1,12,145,92,3,33,0,0,1,0,0,1,5,0,0,,,,,,,,,,,,,,,,,,,,330,0,21,351,538,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,30,CUQUIO,446,C,1,0,C01,14,24,2,10,148,89,0,34,3,0,0,0,0,4,2,0,0,,,,,,,,,,,,,,,,,,,,330,0,23,353,538,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,30,CUQUIO,446,C,2,0,C02,9,39,9,8,132,99,0,35,1,0,0,0,0,1,6,0,0,,,,,,,,,,,,,,,,,,,,339,0,15,354,537,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,30,CUQUIO,446,E,1,0,E01,15,48,6,5,170,111,1,11,0,0,0,0,0,3,0,3,3,,,,,,,,,,,,,,,,,,,,376,0,16,392,618,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,30,CUQUIO,447,B,1,0,B,14,31,3,3,131,66,6,50,0,0,0,1,0,2,7,1,0,,,,,,,,,,,,,,,,,,,,315,0,15,330,517,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,30,CUQUIO,447,C,1,0,C01,12,39,4,12,139,73,3,32,4,0,0,0,0,0,5,0,0,,,,,,,,,,,,,,,,,,,,323,0,15,338,516,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,30,CUQUIO,448,B,1,0,B,10,38,4,9,245,114,2,20,0,0,0,0,0,1,5,0,0,,,,,,,,,,,,,,,,,,,,448,0,8,456,630,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,30,CUQUIO,448,C,1,0,C01,8,36,1,9,184,145,4,2,40,0,0,0,1,2,1,0,0,,,,,,,,,,,,,,,,,,,,433,0,11,444,629,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,30,CUQUIO,449,B,1,0,B,6,24,2,13,110,65,4,27,2,0,0,0,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,256,12,23,291,423,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,30,CUQUIO,449,C,1,0,C01,5,26,3,7,116,84,2,20,2,0,0,0,0,2,8,1,0,,,,,,,,,,,,,,,,,,,,276,9,9,294,423,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,30,CUQUIO,450,B,1,0,B,5,47,4,14,212,74,0,25,4,0,0,0,0,3,7,0,0,,,,,,,,,,,,,,,,,,,,395,1,20,416,631,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,30,CUQUIO,450,C,1,0,C01,15,49,1,20,182,89,2,37,1,0,0,0,0,9,4,0,0,,,,,,,,,,,,,,,,,,,,409,5,20,434,630,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,30,CUQUIO,451,B,1,0,B,11,34,0,7,63,41,4,23,4,0,0,0,0,1,2,0,0,,,,,,,,,,,,,,,,,,,,190,0,23,213,405,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,30,CUQUIO,451,E,1,0,E01,20,9,5,4,184,58,2,14,2,0,0,0,0,0,6,0,0,,,,,,,,,,,,,,,,,,,,304,8,9,321,480,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,30,CUQUIO,452,B,1,0,B,16,60,5,16,214,65,1,37,5,0,0,0,0,2,6,0,0,,,,,,,,,,,,,,,,,,,,427,0,24,451,602,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,30,CUQUIO,453,B,1,0,B,17,35,3,3,155,85,2,50,6,1,0,1,1,4,8,0,0,,,,,,,,,,,,,,,,,,,,371,0,28,399,610,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,30,CUQUIO,453,C,1,0,C01,15,38,3,6,195,68,3,26,1,0,0,0,0,0,6,5,0,,,,,,,,,,,,,,,,,,,,366,0,18,384,610,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,30,CUQUIO,454,B,1,0,B,23,25,6,12,120,124,5,32,3,0,0,0,0,3,2,0,0,,,,,,,,,,,,,,,,,,,,355,1,17,373,611,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,30,CUQUIO,454,E,1,0,E01,9,6,5,3,65,106,1,16,2,0,1,0,0,3,5,0,0,,,,,,,,,,,,,,,,,,,,222,0,15,237,336,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,30,CUQUIO,455,B,1,0,B,17,41,5,8,164,62,6,26,4,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,333,0,14,347,504,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,30,CUQUIO,455,C,1,0,C01,23,56,5,9,138,73,6,25,2,2,0,0,0,2,2,0,0,,,,,,,,,,,,,,,,,,,,343,1,25,369,503,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,30,CUQUIO,456,B,1,0,B,7,12,1,9,163,55,1,26,2,0,0,1,0,0,4,1,0,,,,,,,,,,,,,,,,,,,,282,1,11,294,405,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,30,CUQUIO,456,C,1,0,C01,8,21,1,8,162,56,2,18,2,0,0,1,0,9,5,0,0,,,,,,,,,,,,,,,,,,,,293,0,11,304,405,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,32,CHIMALTITAN,476,B,1,0,B,184,179,2,12,1,44,2,27,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,453,0,18,471,596,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,32,CHIMALTITAN,476,C,1,0,C01,178,164,2,9,3,40,1,47,0,0,1,0,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,448,0,20,468,595,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,32,CHIMALTITAN,477,B,1,0,B,220,230,1,3,0,71,0,11,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,538,0,11,549,655,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,32,CHIMALTITAN,477,E,1,0,E01,211,233,0,4,1,56,0,9,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,515,0,14,529,632,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,32,CHIMALTITAN,478,B,1,0,B,88,90,1,3,0,78,0,8,1,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,270,0,10,280,334,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,37,ETZATLAN,530,B,1,0,B,87,46,3,12,8,162,27,86,3,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,434,0,17,451,669,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,37,ETZATLAN,530,C,1,0,C01,78,32,3,5,4,185,60,71,7,1,0,0,1,3,0,0,0,,,,,,,,,,,,,,,,,,,,450,0,13,463,668,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,37,ETZATLAN,530,C,2,0,C02,93,54,1,9,8,185,28,67,7,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,453,0,8,461,668,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,37,ETZATLAN,531,B,1,0,B,82,39,1,8,6,144,36,64,1,1,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,384,0,20,404,630,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,37,ETZATLAN,531,C,1,0,C01,103,26,1,8,6,157,28,75,2,4,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,411,0,12,423,630,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,37,ETZATLAN,531,C,2,0,C02,87,39,2,15,2,143,28,47,2,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,366,2,15,383,629,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,37,ETZATLAN,531,C,3,0,C03,89,32,0,7,2,185,36,53,5,1,0,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,412,0,10,422,629,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,37,ETZATLAN,532,B,1,0,B,74,26,2,19,3,177,33,42,3,1,1,2,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,385,0,18,403,552,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,37,ETZATLAN,532,C,1,0,C01,67,22,3,16,3,171,29,40,4,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,355,0,14,369,552,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,37,ETZATLAN,532,C,2,0,C02,73,45,3,18,4,161,34,55,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,395,0,10,405,552,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,37,ETZATLAN,533,B,1,0,B,128,32,1,13,8,167,21,58,4,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,433,1,24,458,660,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,37,ETZATLAN,533,C,1,0,C01,112,36,4,29,4,155,27,66,6,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,441,0,14,455,660,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,37,ETZATLAN,534,B,1,0,B,72,47,3,21,2,169,27,70,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,415,0,6,421,579,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,37,ETZATLAN,535,B,1,0,B,70,38,2,10,2,139,17,80,2,1,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,363,0,27,390,559,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,37,ETZATLAN,535,C,1,0,C01,93,33,0,12,6,130,22,66,4,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,366,0,15,381,559,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,37,ETZATLAN,536,B,1,0,B,67,22,4,13,8,184,30,48,5,0,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,383,0,14,397,617,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,37,ETZATLAN,536,C,1,0,C01,78,33,4,13,3,180,25,68,1,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,406,0,19,425,617,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,37,ETZATLAN,536,C,2,0,C02,63,47,1,11,1,178,27,58,3,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,390,0,14,404,616,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,37,ETZATLAN,537,B,1,0,B,81,94,3,2,19,145,20,45,4,1,0,0,1,5,1,0,1,,,,,,,,,,,,,,,,,,,,422,0,17,439,690,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,37,ETZATLAN,538,B,1,0,B,106,55,6,8,6,151,11,39,3,0,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,388,0,14,402,608,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,37,ETZATLAN,538,C,1,0,C01,94,50,3,6,4,163,28,50,5,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,403,17,0,420,607,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,37,ETZATLAN,539,B,1,0,B,56,30,5,10,8,161,28,42,0,0,0,1,0,3,1,0,0,,,,,,,,,,,,,,,,,,,,345,0,11,356,529,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,37,ETZATLAN,539,C,1,0,C01,79,54,0,9,5,132,37,30,0,1,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,349,0,10,359,529,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,37,ETZATLAN,539,E,1,0,E01,38,33,2,3,4,101,47,48,3,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,281,0,0,281,441,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,37,ETZATLAN,540,B,1,0,B,17,17,0,8,1,102,4,8,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,157,0,8,165,250,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,42,HOSTOTIPAQUILLO,1549,B,1,0,B,59,112,27,6,1,45,2,23,5,5,4,4,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,294,0,24,318,432,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,42,HOSTOTIPAQUILLO,1549,C,1,0,C01,73,92,18,4,1,60,2,23,2,11,3,2,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,293,0,10,303,432,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,42,HOSTOTIPAQUILLO,1550,B,1,0,B,45,109,9,3,1,50,2,26,2,7,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,255,0,11,266,370,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,42,HOSTOTIPAQUILLO,1551,B,1,0,B,82,106,20,10,5,74,0,27,0,13,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,338,0,19,357,509,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,42,HOSTOTIPAQUILLO,1552,B,1,0,B,61,135,14,9,11,61,7,32,0,9,0,2,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,342,0,0,342,505,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,42,HOSTOTIPAQUILLO,1552,C,1,0,C01,113,102,13,8,2,53,5,28,0,9,1,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,336,0,26,362,505,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,42,HOSTOTIPAQUILLO,1553,B,1,0,B,51,77,3,5,1,34,7,17,2,4,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,203,0,7,210,332,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,42,HOSTOTIPAQUILLO,1553,E,1,0,E01,54,76,19,4,6,22,2,15,2,6,0,0,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,208,0,17,225,319,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,42,HOSTOTIPAQUILLO,1553,E,2,0,E02,183,65,23,19,4,52,27,39,0,14,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,428,0,34,462,699,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,42,HOSTOTIPAQUILLO,1554,B,1,0,B,42,67,16,5,4,29,4,19,1,5,2,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,195,0,9,204,362,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,42,HOSTOTIPAQUILLO,1556,B,1,0,B,31,23,41,0,0,25,0,14,0,12,2,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,149,0,0,149,235,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,42,HOSTOTIPAQUILLO,1557,B,1,0,B,54,22,7,0,4,29,3,8,0,4,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,131,0,5,136,203,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,42,HOSTOTIPAQUILLO,1558,B,1,0,B,35,63,24,3,4,38,3,12,0,10,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,192,0,14,206,404,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,42,HOSTOTIPAQUILLO,1558,E,1,0,E01,120,37,11,6,2,24,1,11,1,8,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,221,0,11,232,361,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,42,HOSTOTIPAQUILLO,1559,B,1,0,B,28,61,20,4,2,33,2,16,0,5,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,172,0,11,183,286,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,42,HOSTOTIPAQUILLO,1560,B,1,0,B,92,71,25,30,8,68,6,47,2,13,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,366,0,21,387,695,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,43,HUEJUCAR,1561,B,1,0,B,54,101,1,7,1,176,6,56,1,1,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,406,0,15,421,595,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,43,HUEJUCAR,1561,C,1,0,C01,68,99,2,6,6,169,2,63,1,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,418,0,14,432,594,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,43,HUEJUCAR,1562,B,1,0,B,67,127,1,13,8,192,4,65,2,0,0,1,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,482,0,43,525,707,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,43,HUEJUCAR,1562,C,1,0,C01,85,120,2,4,4,184,0,76,1,0,0,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,480,0,20,500,707,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,43,HUEJUCAR,1563,B,1,0,B,35,89,0,0,4,120,1,48,1,0,0,0,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,300,0,14,314,458,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,43,HUEJUCAR,1563,C,1,0,C01,38,59,2,8,8,120,5,47,0,0,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,289,0,13,302,457,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,43,HUEJUCAR,1564,B,1,0,B,104,39,1,10,9,116,4,59,2,3,0,3,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,351,0,21,372,590,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,43,HUEJUCAR,1564,E,1,0,E01,31,23,1,1,0,82,3,46,0,3,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,191,0,11,202,307,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,43,HUEJUCAR,1565,B,1,0,B,46,66,0,1,1,120,1,22,1,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,259,0,10,269,428,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,43,HUEJUCAR,1565,C,1,0,C01,16,90,2,2,1,162,1,14,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,290,0,8,298,427,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,44,HUEJUQUILLA EL ALTO,1566,B,1,0,B,134,93,1,1,2,41,3,53,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,330,0,9,339,507,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,44,HUEJUQUILLA EL ALTO,1566,C,1,0,C01,120,85,1,5,1,31,3,47,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,295,0,21,316,507,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,44,HUEJUQUILLA EL ALTO,1566,C,2,0,C02,136,89,3,1,3,33,0,48,2,0,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,317,0,18,335,507,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,44,HUEJUQUILLA EL ALTO,1567,B,1,0,B,148,91,5,2,5,90,1,73,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,416,0,14,430,690,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,44,HUEJUQUILLA EL ALTO,1567,C,1,0,C01,172,93,3,4,2,54,2,59,0,0,1,1,0,2,1,0,0,,,,,,,,,,,,,,,,,,,,394,0,15,409,690,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,44,HUEJUQUILLA EL ALTO,1567,C,2,0,C02,179,109,0,9,3,74,1,63,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,440,1,14,455,689,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,44,HUEJUQUILLA EL ALTO,1568,B,1,0,B,134,42,3,1,3,50,0,37,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,271,0,10,281,505,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,44,HUEJUQUILLA EL ALTO,1568,C,1,0,C01,126,73,4,6,1,53,1,35,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,300,0,11,311,505,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,44,HUEJUQUILLA EL ALTO,1568,C,2,0,C02,121,77,1,0,50,0,0,54,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,303,0,10,313,504,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,44,HUEJUQUILLA EL ALTO,1569,B,1,0,B,44,36,1,0,0,27,1,20,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,130,0,3,133,193,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,44,HUEJUQUILLA EL ALTO,1569,E,1,0,E01,89,46,1,3,0,35,0,11,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,185,0,5,190,283,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,44,HUEJUQUILLA EL ALTO,1570,B,1,0,B,81,32,1,1,0,35,0,7,0,2,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,160,0,12,172,263,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,44,HUEJUQUILLA EL ALTO,1571,B,1,0,B,33,31,0,1,3,6,0,18,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,92,0,2,94,151,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,44,HUEJUQUILLA EL ALTO,1572,B,1,0,B,130,120,0,0,1,26,1,32,0,0,1,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,314,0,22,336,476,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,44,HUEJUQUILLA EL ALTO,1572,C,1,0,C01,102,146,3,3,1,25,3,35,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,318,0,17,335,475,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,44,HUEJUQUILLA EL ALTO,1572,E,1,0,E01,50,70,1,0,1,6,1,20,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,150,0,15,165,217,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,47,IXTLAHUACAN DEL RIO,1602,B,1,0,B,23,112,7,10,27,151,5,37,4,0,0,0,0,2,0,1,0,,,,,,,,,,,,,,,,,,,,379,3,20,402,652,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,47,IXTLAHUACAN DEL RIO,1602,C,1,0,C01,42,120,2,14,34,160,2,36,1,0,0,0,0,2,1,0,0,,,,,,,,,,,,,,,,,,,,414,3,17,434,652,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,47,IXTLAHUACAN DEL RIO,1602,C,2,0,C02,22,102,2,12,35,159,11,45,3,3,0,3,0,2,3,0,1,,,,,,,,,,,,,,,,,,,,403,1,18,422,652,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,47,IXTLAHUACAN DEL RIO,1603,B,1,0,B,37,87,2,21,34,189,2,31,4,0,0,1,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,411,0,13,424,647,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,47,IXTLAHUACAN DEL RIO,1603,C,1,0,C01,27,94,5,19,27,128,8,29,7,1,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,347,2,18,367,647,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,47,IXTLAHUACAN DEL RIO,1604,B,1,0,B,42,122,5,17,26,142,6,51,5,0,0,1,0,2,2,0,0,,,,,,,,,,,,,,,,,,,,421,0,14,435,663,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,47,IXTLAHUACAN DEL RIO,1604,C,1,0,C01,60,115,1,10,32,126,7,40,6,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,398,2,14,414,663,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,47,IXTLAHUACAN DEL RIO,1604,C,2,0,C02,44,93,7,17,48,118,11,50,2,1,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,393,0,19,412,663,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,47,IXTLAHUACAN DEL RIO,1605,B,1,0,B,45,89,4,11,43,124,1,52,4,2,0,3,1,2,1,0,0,,,,,,,,,,,,,,,,,,,,382,1,18,401,639,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,47,IXTLAHUACAN DEL RIO,1605,C,1,0,C01,64,111,0,14,28,126,16,41,2,1,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,405,2,21,428,639,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,47,IXTLAHUACAN DEL RIO,1605,C,2,0,C02,34,107,5,10,38,128,10,33,5,0,0,0,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,372,1,20,393,638,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,47,IXTLAHUACAN DEL RIO,1606,B,1,0,B,16,68,4,12,16,93,2,18,1,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,231,0,23,254,415,Acta casilla,,,
