CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND47,CAND_IND48,CAND_IND49,CAND_IND50,CAND_IND51,CAND_IND52,CAND_IND53,CAND_IND54,CAND_IND55,CAND_IND56,CAND_IND57,CAND_IND58,CAND_IND59,CAND_IND60,CAND_IND61,CAND_IND62,CAND_IND63,CAND_IND64,CAND_IND65,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,14,JALISCO,1,TEQUILA,73,SAN CRISTOBAL DE LA BARRANCA,2052,2,193,89,6,37,4,145,7,45,3,0,0,6,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,536,0,39,575,759
1,14,JALISCO,1,TEQUILA,73,SAN CRISTOBAL DE LA BARRANCA,2053,1,48,23,2,8,3,28,4,23,2,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,142,0,0,142,246
1,14,JALISCO,1,TEQUILA,73,SAN CRISTOBAL DE LA BARRANCA,2054,1,53,54,2,9,2,61,1,18,1,0,0,2,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,204,0,3,207,283
1,14,JALISCO,1,TEQUILA,77,SAN MARCOS,2107,2,70,176,18,20,11,455,95,158,6,1,2,3,0,0,2,0,1,,,,,,,,,,,,,,,,,,,,1018,0,47,1065,1379
1,14,JALISCO,1,TEQUILA,77,SAN MARCOS,2108,3,73,243,26,14,6,525,105,185,8,3,0,1,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,1191,0,32,1223,1599
1,14,JALISCO,1,TEQUILA,78,SAN MARTIN DE BOLAÑOS,2110,2,164,184,0,8,6,187,1,56,2,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,609,0,4,613,911
1,14,JALISCO,1,TEQUILA,78,SAN MARTIN DE BOLAÑOS,2111,2,170,195,3,9,5,318,3,69,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,776,0,43,819,1217
1,14,JALISCO,1,TEQUILA,78,SAN MARTIN DE BOLAÑOS,2112,1,23,76,3,0,0,72,0,4,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,179,0,9,188,251
1,14,JALISCO,1,TEQUILA,78,SAN MARTIN DE BOLAÑOS,2113,1,27,42,0,1,0,16,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,86,0,2,88,117
1,14,JALISCO,1,TEQUILA,78,SAN MARTIN DE BOLAÑOS,2114,1,19,34,1,0,0,22,0,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,78,0,4,82,102
1,14,JALISCO,1,TEQUILA,82,SANTA MARIA DE LOS ANGELES,2157,1,130,107,1,1,3,31,1,14,0,3,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,293,0,14,307,453
1,14,JALISCO,1,TEQUILA,82,SANTA MARIA DE LOS ANGELES,2158,2,334,186,4,10,1,56,4,34,2,4,1,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,638,1,32,671,988
1,14,JALISCO,1,TEQUILA,82,SANTA MARIA DE LOS ANGELES,2159,1,141,102,2,6,2,26,2,26,1,4,1,2,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,316,0,16,332,455
1,14,JALISCO,1,TEQUILA,82,SANTA MARIA DE LOS ANGELES,2160,2,228,256,0,6,3,81,2,8,0,4,0,8,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,597,0,23,620,865
1,14,JALISCO,1,TEQUILA,82,SANTA MARIA DE LOS ANGELES,2161,1,134,101,0,4,1,59,0,13,1,2,0,9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,324,0,16,340,515
1,14,JALISCO,1,TEQUILA,84,TALA,2181,4,107,450,13,62,25,493,53,471,21,4,0,2,0,2,2,0,1,,,,,,,,,,,,,,,,,,,,1706,1,60,1767,2819
1,14,JALISCO,1,TEQUILA,84,TALA,2182,6,98,646,25,80,38,545,72,678,35,5,0,0,1,1,5,1,0,,,,,,,,,,,,,,,,,,,,2230,2,90,2322,3986
1,14,JALISCO,1,TEQUILA,84,TALA,2183,2,38,178,8,20,13,185,17,177,11,2,0,2,1,1,1,0,2,,,,,,,,,,,,,,,,,,,,656,0,16,672,1227
1,14,JALISCO,1,TEQUILA,84,TALA,2184,2,30,224,3,16,7,174,13,164,4,2,0,0,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,640,0,23,663,1016
1,14,JALISCO,1,TEQUILA,84,TALA,2185,3,62,367,11,40,15,278,32,339,22,3,0,1,0,4,4,0,0,,,,,,,,,,,,,,,,,,,,1178,2,37,1217,1867
1,14,JALISCO,1,TEQUILA,84,TALA,2186,2,18,190,9,35,8,183,22,132,8,4,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,611,0,39,650,1105
1,14,JALISCO,1,TEQUILA,84,TALA,2187,4,60,368,14,74,21,321,34,357,16,1,0,2,1,4,0,0,1,,,,,,,,,,,,,,,,,,,,1274,0,31,1305,2270
1,14,JALISCO,1,TEQUILA,84,TALA,2188,2,32,212,9,31,10,134,15,156,9,4,0,3,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,616,0,25,641,1132
1,14,JALISCO,1,TEQUILA,84,TALA,2189,3,56,329,12,42,19,306,16,320,15,2,0,0,1,2,4,0,1,,,,,,,,,,,,,,,,,,,,1125,0,45,1170,2113
1,14,JALISCO,1,TEQUILA,84,TALA,2190,2,30,228,5,46,14,151,27,211,8,1,0,0,0,3,0,0,2,,,,,,,,,,,,,,,,,,,,726,0,29,755,1391
1,14,JALISCO,1,TEQUILA,84,TALA,2191,2,21,162,6,24,4,228,16,197,5,1,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,665,0,11,676,1089
1,14,JALISCO,1,TEQUILA,84,TALA,2192,1,25,118,7,21,3,155,22,79,4,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,434,0,13,447,750
1,14,JALISCO,1,TEQUILA,84,TALA,2193,2,64,267,6,23,3,225,20,167,12,1,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,790,0,23,813,1218
1,14,JALISCO,1,TEQUILA,84,TALA,2194,3,41,329,5,27,12,200,37,152,6,132,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,943,0,31,974,1691
1,14,JALISCO,1,TEQUILA,84,TALA,2195,2,48,242,2,9,10,156,16,82,5,2,0,4,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,577,0,9,586,790
1,14,JALISCO,1,TEQUILA,84,TALA,2196,3,57,273,7,24,11,268,39,226,12,3,0,0,0,1,3,0,0,,,,,,,,,,,,,,,,,,,,924,0,24,948,1566
1,14,JALISCO,1,TEQUILA,84,TALA,2197,2,35,229,2,32,12,120,14,176,5,1,0,3,2,0,0,1,0,,,,,,,,,,,,,,,,,,,,632,0,21,653,1243
1,14,JALISCO,1,TEQUILA,84,TALA,2198,4,49,280,23,96,20,488,25,348,13,2,2,0,0,5,3,0,0,,,,,,,,,,,,,,,,,,,,1354,3,50,1407,2427
1,14,JALISCO,1,TEQUILA,84,TALA,2199,2,16,193,3,37,8,257,15,190,7,4,0,0,3,2,0,0,24,,,,,,,,,,,,,,,,,,,,759,7,420,1186,1204
1,14,JALISCO,1,TEQUILA,84,TALA,2200,2,19,85,7,67,20,190,9,226,4,0,0,0,0,6,0,0,1,,,,,,,,,,,,,,,,,,,,634,1,18,653,1120
1,14,JALISCO,1,TEQUILA,84,TALA,2201,2,21,82,8,23,7,265,7,74,14,2,0,2,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,506,0,29,535,1023
1,14,JALISCO,1,TEQUILA,84,TALA,2202,2,9,80,4,22,4,277,5,58,2,2,0,2,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,467,0,6,473,886
1,14,JALISCO,1,TEQUILA,84,TALA,2203,9,209,437,32,143,91,531,42,1040,49,2,1,5,0,27,6,0,4,,,,,,,,,,,,,,,,,,,,2619,2,82,2703,5955
1,14,JALISCO,1,TEQUILA,84,TALA,2204,2,34,162,8,24,12,306,14,219,12,2,1,0,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,796,0,27,823,1259
1,14,JALISCO,1,TEQUILA,84,TALA,2205,3,69,252,10,25,22,302,25,268,14,0,0,0,0,5,2,0,1,,,,,,,,,,,,,,,,,,,,995,0,28,1023,1663
1,14,JALISCO,1,TEQUILA,84,TALA,2206,3,68,235,10,35,16,439,23,183,8,4,1,3,1,3,0,0,0,,,,,,,,,,,,,,,,,,,,1029,0,19,1048,1627
1,14,JALISCO,1,TEQUILA,84,TALA,2207,3,76,200,9,24,15,392,13,251,12,166,30,161,141,94,88,12,89,,,,,,,,,,,,,,,,,,,,1773,0,29,1802,1597
1,14,JALISCO,1,TEQUILA,84,TALA,2208,3,35,141,4,22,27,274,8,280,13,2,0,1,0,3,2,0,1,,,,,,,,,,,,,,,,,,,,813,0,25,838,1597
1,14,JALISCO,1,TEQUILA,84,TALA,2209,2,35,87,8,44,12,248,9,69,4,2,0,2,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,522,0,22,544,1032
1,14,JALISCO,1,TEQUILA,84,TALA,2210,5,125,334,21,111,24,706,16,311,17,3,0,11,1,2,3,0,0,,,,,,,,,,,,,,,,,,,,1685,1,64,1750,3694
1,14,JALISCO,1,TEQUILA,84,TALA,2211,1,19,36,7,19,8,114,3,45,3,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,254,0,18,272,520
1,14,JALISCO,1,TEQUILA,95,TEQUILA,2396,5,341,289,68,142,39,169,78,452,25,12,1,1,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,1620,0,88,1708,3094
1,14,JALISCO,1,TEQUILA,95,TEQUILA,2397,3,120,107,14,38,9,27,35,138,2,2,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,493,0,21,514,802
1,14,JALISCO,1,TEQUILA,95,TEQUILA,2398,2,154,79,38,44,5,65,28,150,7,5,0,3,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,580,0,22,602,1030
1,14,JALISCO,1,TEQUILA,95,TEQUILA,2399,2,152,82,41,35,8,45,19,142,4,3,2,1,1,2,0,0,0,,,,,,,,,,,,,,,,,,,,537,2,25,564,1057
1,14,JALISCO,1,TEQUILA,95,TEQUILA,2400,5,458,181,120,162,19,156,122,338,20,13,7,7,2,2,2,0,15,,,,,,,,,,,,,,,,,,,,1624,343,427,2394,3353
1,14,JALISCO,1,TEQUILA,95,TEQUILA,2401,3,275,176,27,60,40,101,33,272,9,0,1,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,995,0,45,1040,1745
1,14,JALISCO,1,TEQUILA,95,TEQUILA,2402,2,147,110,18,33,11,70,28,166,4,6,0,5,0,1,1,0,2,,,,,,,,,,,,,,,,,,,,602,0,21,623,1002
1,14,JALISCO,1,TEQUILA,95,TEQUILA,2403,2,147,122,16,42,9,46,21,147,8,1,1,1,1,2,0,0,0,,,,,,,,,,,,,,,,,,,,564,1,40,605,1046
1,14,JALISCO,1,TEQUILA,95,TEQUILA,2404,2,227,182,20,64,13,72,39,253,11,5,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,887,1,33,921,1452
1,14,JALISCO,1,TEQUILA,95,TEQUILA,2405,2,218,177,12,56,7,75,29,218,15,6,0,0,1,4,0,0,0,,,,,,,,,,,,,,,,,,,,818,0,22,840,1287
1,14,JALISCO,1,TEQUILA,95,TEQUILA,2406,4,338,181,86,123,40,128,52,364,21,8,2,3,1,8,3,0,0,,,,,,,,,,,,,,,,,,,,1358,1,80,1439,2511
1,14,JALISCO,1,TEQUILA,95,TEQUILA,2407,5,342,221,72,198,43,145,94,573,29,7,1,1,0,7,1,0,2,,,,,,,,,,,,,,,,,,,,1736,1,73,1810,3555
1,14,JALISCO,1,TEQUILA,95,TEQUILA,2408,4,275,159,56,102,21,99,63,384,18,8,0,3,0,4,6,0,3,,,,,,,,,,,,,,,,,,,,1201,0,69,1270,2342
1,14,JALISCO,1,TEQUILA,95,TEQUILA,2409,1,142,7,2,5,0,4,0,4,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,166,0,4,170,277
1,14,JALISCO,1,TEQUILA,95,TEQUILA,2410,1,76,14,0,12,2,16,2,44,1,2,1,4,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,176,0,16,192,376
1,14,JALISCO,1,TEQUILA,95,TEQUILA,2411,1,44,38,1,34,0,12,1,8,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,138,0,4,142,217
1,14,JALISCO,1,TEQUILA,95,TEQUILA,2412,2,179,68,14,32,8,172,10,110,8,9,2,5,0,1,5,0,1,,,,,,,,,,,,,,,,,,,,624,0,60,684,1290
1,14,JALISCO,1,TEQUILA,95,TEQUILA,2413,3,204,89,23,38,19,251,22,162,15,10,2,1,1,8,2,0,0,,,,,,,,,,,,,,,,,,,,847,0,65,912,1637
1,14,JALISCO,1,TEQUILA,95,TEQUILA,2414,1,91,27,7,10,5,24,4,63,3,3,0,1,1,1,0,0,1,,,,,,,,,,,,,,,,,,,,241,2,16,259,462
1,14,JALISCO,1,TEQUILA,95,TEQUILA,2415,2,85,70,9,14,7,27,6,115,4,0,0,2,0,4,1,0,0,,,,,,,,,,,,,,,,,,,,344,0,23,367,876
1,14,JALISCO,1,TEQUILA,95,TEQUILA,2416,1,69,11,9,3,3,29,2,30,0,0,1,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,159,0,5,164,331
1,14,JALISCO,1,TEQUILA,95,TEQUILA,2417,2,105,80,14,64,14,62,39,141,6,1,1,0,0,5,2,0,0,,,,,,,,,,,,,,,,,,,,534,1,38,573,1061
1,14,JALISCO,1,TEQUILA,96,TEUCHITLAN,2418,3,46,115,16,130,29,392,97,492,9,0,0,1,0,5,4,0,0,,,,,,,,,,,,,,,,,,,,1336,0,31,1367,2023
1,14,JALISCO,1,TEQUILA,96,TEUCHITLAN,2419,2,46,68,8,128,21,275,54,297,11,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,909,0,13,922,1345
1,14,JALISCO,1,TEQUILA,96,TEUCHITLAN,2420,1,36,37,3,34,12,151,8,174,2,1,0,0,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,461,0,26,487,633
1,14,JALISCO,1,TEQUILA,96,TEUCHITLAN,2421,1,12,51,1,34,2,76,66,94,1,0,0,0,1,1,0,0,1,,,,,,,,,,,,,,,,,,,,340,0,19,359,495
1,14,JALISCO,1,TEQUILA,96,TEUCHITLAN,2422,3,50,117,2,179,10,218,149,236,8,2,0,3,1,1,3,0,0,,,,,,,,,,,,,,,,,,,,979,0,35,1014,1558
1,14,JALISCO,1,TEQUILA,96,TEUCHITLAN,2423,3,54,126,10,146,19,579,21,400,8,0,0,0,0,3,1,1,0,,,,,,,,,,,,,,,,,,,,1368,0,41,1409,1793
1,14,JALISCO,1,TEQUILA,105,TOTATICHE,2742,2,323,180,1,8,4,155,4,41,1,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,718,0,13,731,1036
1,14,JALISCO,1,TEQUILA,105,TOTATICHE,2743,1,175,152,1,15,1,73,5,32,1,0,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,457,0,16,473,756
1,14,JALISCO,1,TEQUILA,105,TOTATICHE,2744,1,88,53,0,4,0,32,3,5,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,186,0,10,196,267
1,14,JALISCO,1,TEQUILA,105,TOTATICHE,2745,1,47,19,0,2,0,27,0,8,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,104,0,2,106,177
1,14,JALISCO,1,TEQUILA,105,TOTATICHE,2746,2,155,81,2,4,1,35,1,7,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,287,1,4,292,354
1,14,JALISCO,1,TEQUILA,105,TOTATICHE,2747,2,371,253,3,16,4,154,4,55,0,0,0,4,1,0,4,0,0,,,,,,,,,,,,,,,,,,,,869,0,46,915,1364
1,14,JALISCO,1,TEQUILA,115,VILLA GUERRERO,2839,2,286,200,4,7,1,71,1,17,1,1,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,591,0,34,625,861
1,14,JALISCO,1,TEQUILA,115,VILLA GUERRERO,2840,1,209,147,2,10,0,41,1,11,2,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,427,0,18,445,669
1,14,JALISCO,1,TEQUILA,115,VILLA GUERRERO,2841,2,373,232,4,22,1,88,6,40,1,0,1,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,769,0,24,793,1142
1,14,JALISCO,1,TEQUILA,115,VILLA GUERRERO,2842,2,388,229,2,5,3,67,3,23,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,721,0,17,738,1047
1,14,JALISCO,1,TEQUILA,115,VILLA GUERRERO,2843,1,22,35,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,68,0,11,79,104
1,14,JALISCO,1,TEQUILA,115,VILLA GUERRERO,2844,1,173,81,1,1,0,26,1,14,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,297,0,5,302,358
1,14,JALISCO,1,TEQUILA,115,VILLA GUERRERO,2845,1,74,80,3,1,3,37,0,16,0,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,216,0,10,226,243
1,14,JALISCO,1,TEQUILA,115,VILLA GUERRERO,2846,1,35,30,1,0,1,18,0,4,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,89,0,4,93,113
1,14,JALISCO,2,LAGOS DE MORENO,36,ENCARNACION DE DIAZ,501,5,853,660,20,55,14,143,31,344,19,,,,,0,4,0,0,,,,,,,,,,,,,,,,,,,,2143,4,77,2224,3653
1,14,JALISCO,2,LAGOS DE MORENO,36,ENCARNACION DE DIAZ,502,2,289,122,4,10,0,16,3,30,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,475,3,26,504,1124
1,14,JALISCO,2,LAGOS DE MORENO,36,ENCARNACION DE DIAZ,503,2,322,246,3,15,7,39,12,82,8,,,,,0,1,0,0,,,,,,,,,,,,,,,,,,,,735,1,45,781,1212
1,14,JALISCO,2,LAGOS DE MORENO,36,ENCARNACION DE DIAZ,504,3,573,311,9,34,14,78,12,157,5,,,,,0,0,0,2,,,,,,,,,,,,,,,,,,,,1195,2,40,1237,2012
1,14,JALISCO,2,LAGOS DE MORENO,36,ENCARNACION DE DIAZ,505,5,1058,416,14,70,31,116,39,251,22,,,,,6,1,0,0,,,,,,,,,,,,,,,,,,,,2024,0,66,2090,3679
1,14,JALISCO,2,LAGOS DE MORENO,36,ENCARNACION DE DIAZ,506,3,502,206,8,31,9,65,10,91,12,,,,,2,1,0,0,,,,,,,,,,,,,,,,,,,,937,1,50,988,1530
1,14,JALISCO,2,LAGOS DE MORENO,36,ENCARNACION DE DIAZ,507,2,282,147,3,14,4,48,5,46,8,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,557,0,16,573,915
1,14,JALISCO,2,LAGOS DE MORENO,36,ENCARNACION DE DIAZ,508,2,294,195,6,23,10,51,12,75,8,,,,,1,2,0,0,,,,,,,,,,,,,,,,,,,,677,0,35,712,1146
1,14,JALISCO,2,LAGOS DE MORENO,36,ENCARNACION DE DIAZ,509,4,724,323,10,31,13,149,34,205,11,,,,,4,2,0,0,,,,,,,,,,,,,,,,,,,,1506,1,90,1597,2648
1,14,JALISCO,2,LAGOS DE MORENO,36,ENCARNACION DE DIAZ,510,2,464,178,4,26,4,62,8,93,7,,,,,2,0,0,0,,,,,,,,,,,,,,,,,,,,848,0,42,890,1397
1,14,JALISCO,2,LAGOS DE MORENO,36,ENCARNACION DE DIAZ,511,1,317,19,3,7,2,2,3,12,6,,,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,372,0,0,372,692
1,14,JALISCO,2,LAGOS DE MORENO,36,ENCARNACION DE DIAZ,512,3,580,223,7,14,22,36,6,95,6,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,993,0,77,1070,1875
1,14,JALISCO,2,LAGOS DE MORENO,36,ENCARNACION DE DIAZ,513,1,154,86,4,8,7,5,1,27,3,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,295,0,21,316,505
1,14,JALISCO,2,LAGOS DE MORENO,36,ENCARNACION DE DIAZ,514,1,71,34,2,3,0,4,0,6,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,120,0,9,129,210
1,14,JALISCO,2,LAGOS DE MORENO,36,ENCARNACION DE DIAZ,518,1,217,31,3,6,1,12,5,16,2,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,293,0,0,293,509
1,14,JALISCO,2,LAGOS DE MORENO,36,ENCARNACION DE DIAZ,519,1,148,24,3,2,5,15,2,39,2,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,240,0,15,255,383
1,14,JALISCO,2,LAGOS DE MORENO,36,ENCARNACION DE DIAZ,520,4,729,285,13,24,10,42,13,113,11,,,,,2,1,0,1,,,,,,,,,,,,,,,,,,,,1244,0,69,1313,2437
1,14,JALISCO,2,LAGOS DE MORENO,36,ENCARNACION DE DIAZ,521,2,410,114,8,17,7,43,12,57,4,,,,,1,1,0,0,,,,,,,,,,,,,,,,,,,,674,0,28,702,1372
1,14,JALISCO,2,LAGOS DE MORENO,36,ENCARNACION DE DIAZ,522,1,85,39,2,5,2,4,0,16,2,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,155,0,13,168,411
1,14,JALISCO,2,LAGOS DE MORENO,36,ENCARNACION DE DIAZ,523,1,42,30,3,1,2,9,2,7,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,96,0,11,107,190
1,14,JALISCO,2,LAGOS DE MORENO,36,ENCARNACION DE DIAZ,524,1,49,24,0,3,0,2,2,9,2,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,91,0,8,99,167
1,14,JALISCO,2,LAGOS DE MORENO,36,ENCARNACION DE DIAZ,525,4,597,138,9,17,24,40,20,94,8,,,,,4,0,0,0,,,,,,,,,,,,,,,,,,,,951,0,58,1009,1918
1,14,JALISCO,2,LAGOS DE MORENO,36,ENCARNACION DE DIAZ,526,3,459,146,10,27,10,39,7,101,6,,,,,0,1,0,0,,,,,,,,,,,,,,,,,,,,806,0,16,822,1574
1,14,JALISCO,2,LAGOS DE MORENO,36,ENCARNACION DE DIAZ,527,3,541,240,9,21,17,51,21,65,7,,,,,0,2,0,0,,,,,,,,,,,,,,,,,,,,974,0,27,1001,2111
1,14,JALISCO,2,LAGOS DE MORENO,36,ENCARNACION DE DIAZ,528,1,157,4,1,3,1,7,2,7,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,182,1,10,193,331
1,14,JALISCO,2,LAGOS DE MORENO,36,ENCARNACION DE DIAZ,529,1,47,23,0,1,2,3,1,15,0,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,94,0,2,96,247
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1702,7,764,305,13,46,21,1032,24,396,23,,,,,2,2,0,0,,,,,,,,,,,,,,,,,,,,2628,1,83,2712,4630
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1703,4,470,193,10,30,6,644,19,239,23,,,,,0,1,0,0,,,,,,,,,,,,,,,,,,,,1635,7,62,1704,2531
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1704,3,251,151,6,18,5,380,6,118,5,,,,,1,1,0,1,,,,,,,,,,,,,,,,,,,,943,1,47,991,1719
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1705,2,108,51,6,5,6,182,8,70,1,,,,,1,1,0,0,,,,,,,,,,,,,,,,,,,,439,0,26,465,811
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1706,4,421,215,15,21,7,730,25,200,13,,,,,2,0,0,1,,,,,,,,,,,,,,,,,,,,1650,2,77,1729,2701
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1707,5,522,241,11,31,24,776,25,226,17,,,,,4,1,0,1,,,,,,,,,,,,,,,,,,,,1879,2,73,1954,3279
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1708,3,280,93,7,16,7,425,17,158,11,,,,,3,3,0,1,,,,,,,,,,,,,,,,,,,,1021,0,68,1089,1742
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1709,3,270,94,6,10,3,406,9,127,6,,,,,6,4,0,0,,,,,,,,,,,,,,,,,,,,941,1,24,966,1609
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1710,2,146,58,3,8,9,276,3,85,9,,,,,4,0,0,0,,,,,,,,,,,,,,,,,,,,601,0,18,619,1113
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1711,6,599,249,23,41,19,1067,41,348,18,,,,,4,3,0,2,,,,,,,,,,,,,,,,,,,,2414,2,97,2513,4466
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1712,2,160,94,3,11,5,221,6,71,5,,,,,2,2,0,0,,,,,,,,,,,,,,,,,,,,580,1,20,601,903
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1713,11,1011,450,31,73,35,1591,51,659,36,,,,,12,0,0,2,,,,,,,,,,,,,,,,,,,,3951,0,138,4089,7328
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1714,3,377,145,11,14,12,363,16,173,10,,,,,2,0,0,1,,,,,,,,,,,,,,,,,,,,1124,0,49,1173,1841
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1715,12,1081,504,28,87,39,1556,44,566,42,,,,,10,9,0,1,,,,,,,,,,,,,,,,,,,,3967,2,170,4139,8785
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1716,1,96,37,0,3,2,124,7,19,0,,,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,289,1,12,302,398
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1717,1,130,46,4,4,4,144,5,62,2,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,401,1,21,423,679
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1718,1,78,35,1,3,1,56,4,26,2,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,206,0,6,212,338
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1719,2,241,124,1,9,6,324,8,69,6,,,,,2,0,0,2,,,,,,,,,,,,,,,,,,,,792,0,24,816,1368
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1720,2,131,57,3,5,5,189,7,56,7,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,460,0,13,473,780
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1721,2,164,67,3,8,2,288,9,68,5,,,,,2,0,0,0,,,,,,,,,,,,,,,,,,,,616,0,34,650,1060
