CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,PH,ES,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,CAND_IND1,CAND_IND2,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
1,26,SONORA,19,NAVOJOA NORTE,65,NAVOJOA,1276,C01,105,142,16,3,1,0,0,7,0,0,0,4,0,0,0,0,0,278,8,286,464,Acta casilla,,,
1,26,SONORA,19,NAVOJOA NORTE,65,NAVOJOA,1277,B,174,90,3,5,1,4,6,2,0,1,0,4,1,0,0,0,0,291,13,304,501,Acta casilla,,,
1,26,SONORA,19,NAVOJOA NORTE,65,NAVOJOA,1277,C01,143,130,5,6,2,5,5,3,0,2,0,4,0,0,0,0,0,305,10,315,500,Acta casilla,,,
1,26,SONORA,19,NAVOJOA NORTE,65,NAVOJOA,1277,C02,159,75,11,2,2,3,2,3,0,4,0,1,0,0,0,0,0,262,13,275,500,Acta casilla,,,
1,26,SONORA,19,NAVOJOA NORTE,65,NAVOJOA,1278,B,144,155,21,4,2,2,2,3,0,0,0,2,0,0,0,0,0,335,7,342,590,Acta casilla,,,
1,26,SONORA,19,NAVOJOA NORTE,65,NAVOJOA,1278,C01,130,154,23,5,3,2,2,3,0,4,0,3,0,0,0,0,0,329,9,338,590,Acta casilla,,,
1,26,SONORA,19,NAVOJOA NORTE,65,NAVOJOA,1278,C02,142,144,27,9,3,2,3,4,0,2,1,3,0,0,0,0,1,340,11,352,590,Acta casilla,,,
1,26,SONORA,19,NAVOJOA NORTE,65,NAVOJOA,1279,B,187,154,5,2,1,9,4,1,0,1,1,1,1,0,0,0,5,367,0,372,673,Acta casilla,,,
1,26,SONORA,19,NAVOJOA NORTE,65,NAVOJOA,1279,C01,187,122,41,8,3,2,5,6,0,0,0,4,0,0,0,0,0,378,7,385,673,Acta casilla,,,
1,26,SONORA,19,NAVOJOA NORTE,65,NAVOJOA,1280,B,189,83,30,5,7,0,9,4,0,6,0,1,0,0,0,0,0,334,8,342,605,Acta casilla,,,
1,26,SONORA,19,NAVOJOA NORTE,65,NAVOJOA,1280,C01,173,88,32,7,4,1,5,4,0,4,0,2,0,0,0,0,0,320,16,336,604,Acta casilla,,,
1,26,SONORA,19,NAVOJOA NORTE,65,NAVOJOA,1281,B,149,148,22,0,4,0,7,0,0,1,0,4,0,0,0,0,0,335,5,340,513,Acta casilla,,,
1,26,SONORA,19,NAVOJOA NORTE,65,NAVOJOA,1282,B,131,120,24,2,2,0,3,1,0,3,0,4,0,0,0,0,0,290,7,297,595,Acta casilla,,,
1,26,SONORA,19,NAVOJOA NORTE,65,NAVOJOA,1282,C01,87,96,48,2,0,2,2,2,0,3,4,3,0,0,0,0,2,249,4,255,595,Acta casilla,,,
1,26,SONORA,19,NAVOJOA NORTE,65,NAVOJOA,1283,B,117,69,45,4,1,3,1,2,0,0,0,0,0,0,0,0,0,242,16,258,526,Acta casilla,,,
1,26,SONORA,19,NAVOJOA NORTE,65,NAVOJOA,1283,C01,132,75,41,5,2,1,0,2,0,2,0,2,0,0,0,0,0,262,8,270,526,Acta casilla,,,
1,26,SONORA,19,NAVOJOA NORTE,65,NAVOJOA,1284,B,165,123,3,7,1,4,2,1,0,3,0,2,0,0,0,0,0,311,7,318,560,Acta casilla,,,
1,26,SONORA,19,NAVOJOA NORTE,65,NAVOJOA,1284,C01,179,108,14,7,0,12,6,1,0,0,0,5,0,0,0,0,2,332,7,341,560,Acta casilla,,,
1,26,SONORA,19,NAVOJOA NORTE,65,NAVOJOA,1284,C02,154,139,11,4,1,22,10,2,0,1,0,2,0,0,0,0,0,346,9,355,560,Acta casilla,,,
1,26,SONORA,19,NAVOJOA NORTE,65,NAVOJOA,1285,B,143,110,5,2,2,1,1,2,0,4,0,0,0,0,0,0,0,270,11,281,457,Acta casilla,,,
1,26,SONORA,19,NAVOJOA NORTE,65,NAVOJOA,1285,C01,136,113,2,7,2,6,5,2,0,1,0,6,0,0,0,0,0,280,11,291,457,Acta casilla,,,
1,26,SONORA,19,NAVOJOA NORTE,65,NAVOJOA,1286,B,260,167,19,11,5,2,6,8,0,0,1,7,0,0,0,0,0,486,10,496,709,Acta casilla,,,
1,26,SONORA,19,NAVOJOA NORTE,65,NAVOJOA,1286,E01,143,90,2,3,4,5,1,0,0,8,0,0,0,0,0,0,0,256,6,262,392,Acta casilla,,,
1,26,SONORA,19,NAVOJOA NORTE,65,NAVOJOA,1286,E01C01,131,68,7,4,5,0,4,1,0,6,0,2,0,1,0,0,0,229,10,239,391,Acta casilla,,,
1,26,SONORA,19,NAVOJOA NORTE,65,NAVOJOA,1287,B,177,135,8,1,1,2,4,7,0,2,0,4,0,0,0,0,0,341,8,349,596,Acta casilla,,,
1,26,SONORA,19,NAVOJOA NORTE,65,NAVOJOA,1287,C01,220,111,12,2,1,1,4,9,0,3,0,5,0,0,0,0,0,368,9,377,596,Acta casilla,,,
1,26,SONORA,19,NAVOJOA NORTE,65,NAVOJOA,1288,B,194,132,18,5,0,2,0,4,0,0,0,0,1,0,0,0,0,356,7,363,632,Acta casilla,,,
1,26,SONORA,19,NAVOJOA NORTE,65,NAVOJOA,1288,C01,166,131,7,5,2,6,2,4,0,1,0,4,0,0,0,0,0,328,8,336,632,Acta casilla,,,
1,26,SONORA,19,NAVOJOA NORTE,65,NAVOJOA,1289,B,191,137,7,5,4,5,7,7,0,3,1,0,0,0,0,0,1,367,12,380,706,Acta casilla,,,
1,26,SONORA,19,NAVOJOA NORTE,65,NAVOJOA,1289,C01,153,151,11,9,0,6,10,14,0,4,1,0,0,0,0,0,0,359,3,362,706,Acta casilla,,,
1,26,SONORA,19,NAVOJOA NORTE,65,NAVOJOA,1289,C02,184,120,15,6,2,9,7,10,0,3,0,3,0,0,0,0,0,359,11,370,706,Acta casilla,,,
1,26,SONORA,19,NAVOJOA NORTE,65,NAVOJOA,1289,C03,162,131,7,11,1,3,7,6,0,0,0,2,0,0,0,0,0,330,6,336,706,Acta casilla,,,
1,26,SONORA,20,ETCHOJOA,65,NAVOJOA,1290,B,137,156,18,3,4,3,10,12,0,4,0,3,2,0,0,0,0,352,7,359,635,Acta casilla,,,
1,26,SONORA,20,ETCHOJOA,65,NAVOJOA,1290,C01,124,181,19,6,3,4,8,10,0,2,1,2,0,1,0,0,0,361,16,377,635,Acta casilla,,,
1,26,SONORA,20,ETCHOJOA,65,NAVOJOA,1291,B,166,123,16,2,3,1,13,7,0,4,1,2,2,0,0,0,0,340,11,351,637,Acta casilla,,,
1,26,SONORA,20,ETCHOJOA,65,NAVOJOA,1291,C01,136,122,15,3,2,0,18,7,0,3,0,1,0,0,0,0,0,307,23,330,637,Acta casilla,,,
1,26,SONORA,20,ETCHOJOA,65,NAVOJOA,1291,C02,182,118,6,4,2,1,7,5,0,2,0,0,1,0,0,0,1,328,5,334,637,Acta casilla,,,
1,26,SONORA,20,ETCHOJOA,65,NAVOJOA,1291,C03,222,108,12,3,6,1,6,7,0,3,0,5,3,0,0,0,0,376,12,388,636,Acta casilla,,,
1,26,SONORA,20,ETCHOJOA,65,NAVOJOA,1292,B,238,131,40,6,4,0,10,14,0,5,1,3,0,0,0,0,0,452,13,465,740,Acta casilla,,,
1,26,SONORA,20,ETCHOJOA,65,NAVOJOA,1292,E01,136,86,7,6,4,0,4,3,0,1,0,4,0,0,0,0,0,251,4,255,421,Acta casilla,,,
1,26,SONORA,20,ETCHOJOA,65,NAVOJOA,1292,E01C01,151,98,3,3,2,0,2,3,0,1,2,2,0,0,0,0,0,267,7,274,421,Grupo de Recuento,,,
1,26,SONORA,20,ETCHOJOA,65,NAVOJOA,1293,B,133,117,7,6,2,0,3,2,0,2,0,3,0,0,0,0,0,275,12,287,451,Acta casilla,,,
1,26,SONORA,20,ETCHOJOA,65,NAVOJOA,1293,C01,133,119,10,5,6,0,4,4,0,1,0,3,0,0,0,0,0,285,5,290,450,Acta casilla,,,
1,26,SONORA,20,ETCHOJOA,65,NAVOJOA,1293,E01,81,137,47,5,7,6,4,11,0,4,0,4,0,0,0,0,0,306,7,313,620,Acta casilla,,,
1,26,SONORA,20,ETCHOJOA,65,NAVOJOA,1294,B,113,107,8,3,6,2,5,3,0,0,1,1,1,0,0,0,0,250,6,256,403,Acta casilla,,,
1,26,SONORA,20,ETCHOJOA,65,NAVOJOA,1294,C01,125,107,11,3,5,1,4,3,0,9,0,1,0,0,0,0,0,269,7,276,402,Acta casilla,,,
1,26,SONORA,20,ETCHOJOA,65,NAVOJOA,1294,E01,57,56,7,0,0,0,0,0,0,1,0,2,0,0,0,0,0,123,1,124,189,Acta casilla,,,
1,26,SONORA,20,ETCHOJOA,65,NAVOJOA,1295,B,118,156,20,7,9,1,2,2,0,1,0,3,0,0,0,0,0,319,15,334,559,Grupo de Recuento,,,
1,26,SONORA,20,ETCHOJOA,65,NAVOJOA,1295,C01,110,162,16,3,24,4,3,4,0,0,1,3,0,0,0,0,1,330,6,337,558,Acta casilla,,,
1,26,SONORA,20,ETCHOJOA,65,NAVOJOA,1296,B,128,142,19,1,8,1,7,7,0,2,1,1,1,0,0,0,0,318,13,331,502,Acta casilla,,,
1,26,SONORA,20,ETCHOJOA,65,NAVOJOA,1296,C01,110,159,23,5,3,7,6,2,0,2,0,2,0,0,0,0,0,319,9,328,502,Grupo de Recuento,,,
1,26,SONORA,20,ETCHOJOA,65,NAVOJOA,1297,B,156,143,13,11,10,1,7,3,0,0,2,2,1,0,0,0,0,349,14,363,583,Grupo de Recuento,,,
1,26,SONORA,20,ETCHOJOA,65,NAVOJOA,1297,C01,133,157,12,10,8,0,11,6,0,1,3,3,0,0,0,0,0,344,12,356,583,Acta casilla,,,
1,26,SONORA,20,ETCHOJOA,65,NAVOJOA,1297,C02,142,164,13,6,5,0,6,4,0,0,1,6,3,0,0,0,0,350,12,362,582,Acta casilla,,,
1,26,SONORA,20,ETCHOJOA,65,NAVOJOA,1298,B,127,100,4,4,4,2,0,5,0,1,0,0,0,0,0,0,0,247,9,256,411,Acta casilla,,,
1,26,SONORA,20,ETCHOJOA,65,NAVOJOA,1298,C01,134,93,5,6,8,3,4,5,0,0,0,4,0,0,0,0,0,262,11,273,411,Acta casilla,,,
1,26,SONORA,20,ETCHOJOA,65,NAVOJOA,1298,E01,52,73,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,141,2,143,265,Acta casilla,,,
1,26,SONORA,20,ETCHOJOA,65,NAVOJOA,1299,B,117,160,11,1,1,0,3,2,0,0,0,0,0,5,0,0,0,300,8,308,461,Acta casilla,,,
1,26,SONORA,20,ETCHOJOA,65,NAVOJOA,1300,B,184,151,7,2,7,1,3,5,0,2,1,3,0,0,0,0,0,366,9,375,619,Acta casilla,,,
1,26,SONORA,20,ETCHOJOA,65,NAVOJOA,1300,C01,148,174,7,6,12,6,2,3,0,0,0,2,0,0,0,0,0,360,15,375,619,Acta casilla,,,
1,26,SONORA,20,ETCHOJOA,65,NAVOJOA,1300,C02,210,150,8,6,5,2,5,4,0,2,1,7,0,0,0,0,0,400,10,410,618,Acta casilla,,,
1,26,SONORA,20,ETCHOJOA,65,NAVOJOA,1301,B,97,130,9,4,4,0,1,3,0,0,1,6,0,0,0,0,0,255,11,266,437,Acta casilla,,,
1,26,SONORA,19,NAVOJOA NORTE,65,NAVOJOA,1302,B,151,136,8,4,3,5,1,8,0,1,0,5,0,0,0,0,0,322,11,333,719,Acta casilla,,,
1,26,SONORA,19,NAVOJOA NORTE,65,NAVOJOA,1303,B,155,99,8,3,7,7,4,8,0,2,1,2,0,0,0,0,0,296,15,311,733,Acta casilla,,,
1,26,SONORA,19,NAVOJOA NORTE,65,NAVOJOA,1303,C01,188,77,8,7,4,3,6,8,0,2,1,2,0,0,0,0,0,306,12,318,732,Acta casilla,,,
1,26,SONORA,19,NAVOJOA NORTE,65,NAVOJOA,1303,C02,158,92,8,6,1,2,4,14,0,5,0,0,0,0,0,0,0,290,5,295,732,Acta casilla,,,
1,26,SONORA,19,NAVOJOA NORTE,65,NAVOJOA,1303,C03,157,107,12,11,3,15,7,2,0,0,1,2,0,0,0,0,0,317,5,322,732,Acta casilla,,,
1,26,SONORA,19,NAVOJOA NORTE,65,NAVOJOA,1303,C04,180,89,6,7,3,2,4,4,0,4,0,5,0,0,0,0,0,304,18,322,732,Acta casilla,,,
1,26,SONORA,19,NAVOJOA NORTE,65,NAVOJOA,1303,C05,162,89,5,5,6,5,3,10,0,1,0,2,0,0,0,0,0,288,8,296,732,Acta casilla,,,
1,26,SONORA,19,NAVOJOA NORTE,65,NAVOJOA,1303,C06,172,105,6,9,3,1,10,12,0,2,3,0,0,0,0,0,0,323,10,333,732,Acta casilla,,,
1,26,SONORA,19,NAVOJOA NORTE,65,NAVOJOA,1304,B,101,112,10,6,6,9,10,9,0,3,0,1,0,0,0,0,0,267,4,271,447,Acta casilla,,,
1,26,SONORA,19,NAVOJOA NORTE,65,NAVOJOA,1304,C01,101,142,11,4,1,5,7,14,0,2,0,3,1,0,0,0,0,291,8,299,447,Acta casilla,,,
1,26,SONORA,19,NAVOJOA NORTE,65,NAVOJOA,1305,B,156,172,10,9,3,19,4,37,0,4,0,2,0,0,0,0,0,416,8,424,680,Acta casilla,,,
1,26,SONORA,18,OBREGON NORTE,66,ONAVAS,1306,B,95,221,1,48,2,1,4,5,1,3,0,0,0,0,0,0,0,381,4,385,454,Acta casilla,,,
1,26,SONORA,18,OBREGON NORTE,66,ONAVAS,1306,C01,140,179,2,24,4,2,6,4,2,2,1,1,0,0,0,0,0,367,5,372,454,Grupo de Recuento,,,
1,26,SONORA,19,NAVOJOA NORTE,67,QUIRIEGO,1307,B,256,161,6,2,3,2,3,2,0,2,0,4,0,0,0,0,0,441,4,445,566,Acta casilla,,,
1,26,SONORA,19,NAVOJOA NORTE,67,QUIRIEGO,1307,C01,221,189,4,1,1,5,4,0,0,0,0,0,0,0,0,0,0,425,6,431,565,Acta casilla,,,
1,26,SONORA,19,NAVOJOA NORTE,67,QUIRIEGO,1307,C02,215,165,4,1,1,3,7,1,0,2,1,2,0,0,0,0,0,402,6,408,565,Acta casilla,,,
1,26,SONORA,19,NAVOJOA NORTE,67,QUIRIEGO,1308,B,191,225,15,1,0,17,1,17,0,2,0,0,9,2,0,0,0,480,11,491,735,Acta casilla,,,
1,26,SONORA,19,NAVOJOA NORTE,67,QUIRIEGO,1308,E01,138,140,2,3,1,4,2,0,0,0,12,0,0,0,0,0,0,302,14,316,439,Acta casilla,,,
1,26,SONORA,19,NAVOJOA NORTE,67,QUIRIEGO,1309,B,212,158,11,1,0,2,3,0,0,0,0,0,0,0,0,0,0,387,5,392,544,Acta casilla,,,
1,26,SONORA,18,OBREGON NORTE,68,ROSARIO,1310,B,177,297,1,0,1,0,3,1,3,1,1,5,0,0,0,0,0,490,10,500,685,Acta casilla,,,
1,26,SONORA,18,OBREGON NORTE,68,ROSARIO,1310,C01,192,283,0,0,1,1,0,3,0,0,3,2,0,0,0,0,0,485,13,498,685,Grupo de Recuento,,,
1,26,SONORA,18,OBREGON NORTE,68,ROSARIO,1311,B,175,223,0,2,0,0,1,1,2,0,4,5,0,0,0,0,0,413,9,422,596,Acta casilla,,,
1,26,SONORA,18,OBREGON NORTE,68,ROSARIO,1311,C01,151,238,2,4,2,1,1,3,1,0,0,4,0,0,0,0,0,407,7,414,596,Acta casilla,,,
1,26,SONORA,18,OBREGON NORTE,68,ROSARIO,1311,C02,145,273,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,424,11,435,596,Acta casilla,,,
1,26,SONORA,18,OBREGON NORTE,68,ROSARIO,1313,B,81,87,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,173,4,177,316,Acta casilla,,,
1,26,SONORA,18,OBREGON NORTE,68,ROSARIO,1314,B,65,210,0,0,1,2,1,1,1,0,0,0,0,0,0,0,0,281,7,288,418,Acta casilla,,,
1,26,SONORA,18,OBREGON NORTE,68,ROSARIO,1314,C01,68,183,2,6,2,1,1,0,0,0,0,0,0,0,0,0,0,263,8,271,418,Acta casilla,,,
1,26,SONORA,18,OBREGON NORTE,68,ROSARIO,1315,B,115,140,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,257,7,264,331,Acta casilla,,,
1,26,SONORA,18,OBREGON NORTE,69,YECORA,1316,B,129,203,4,2,2,2,8,0,0,1,0,6,0,0,0,0,0,357,5,362,434,Acta casilla,,,
1,26,SONORA,18,OBREGON NORTE,69,YECORA,1316,C01,145,175,3,3,0,0,0,0,1,0,0,8,0,0,0,0,0,335,14,349,433,Acta casilla,,,
1,26,SONORA,18,OBREGON NORTE,69,YECORA,1317,B,150,237,6,1,1,0,2,0,4,0,2,6,0,0,0,0,0,409,10,419,513,Acta casilla,,,
1,26,SONORA,18,OBREGON NORTE,69,YECORA,1317,C01,106,258,15,4,1,0,0,0,0,1,0,6,0,0,0,0,0,391,8,399,513,Acta casilla,,,
1,26,SONORA,18,OBREGON NORTE,69,YECORA,1317,C02,130,236,9,5,0,0,0,1,0,1,4,0,0,0,0,0,0,386,7,393,513,Grupo de Recuento,,,
1,26,SONORA,18,OBREGON NORTE,69,YECORA,1318,B,90,105,3,2,0,0,0,0,0,0,0,2,0,0,0,0,0,202,2,204,274,Grupo de Recuento,,,
1,26,SONORA,18,OBREGON NORTE,69,YECORA,1319,B,303,288,4,5,0,1,6,0,0,1,0,7,0,0,0,0,0,615,15,630,743,Acta casilla,,,
1,26,SONORA,18,OBREGON NORTE,69,YECORA,1320,B,37,216,2,0,0,0,0,0,0,0,13,0,0,0,0,0,0,268,12,280,343,Acta casilla,,,
1,26,SONORA,18,OBREGON NORTE,69,YECORA,1320,E01,48,79,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,130,6,136,176,Grupo de Recuento,,,
1,26,SONORA,18,OBREGON NORTE,69,YECORA,1321,B,67,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,1,184,251,Acta casilla,,,
1,26,SONORA,18,OBREGON NORTE,69,YECORA,1322,B,34,41,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,77,2,79,130,Acta casilla,,,
1,26,SONORA,2,PUERTO PEÑASCO,70,GRAL. PLUTARCO ELIAS CALLES,1323,B,68,107,64,2,1,64,6,0,0,0,0,0,0,0,0,0,0,312,4,316,595,Grupo de Recuento,,,
1,26,SONORA,2,PUERTO PEÑASCO,70,GRAL. PLUTARCO ELIAS CALLES,1323,C01,52,91,81,6,2,59,2,2,0,1,0,0,0,0,0,0,0,296,5,301,595,Acta casilla,,,
1,26,SONORA,2,PUERTO PEÑASCO,70,GRAL. PLUTARCO ELIAS CALLES,1323,C02,68,110,69,2,2,52,2,0,0,1,0,0,0,0,0,0,0,306,9,315,595,Grupo de Recuento,,,
1,26,SONORA,2,PUERTO PEÑASCO,70,GRAL. PLUTARCO ELIAS CALLES,1324,B,72,77,100,3,3,76,0,2,0,0,0,0,0,0,0,0,0,333,12,345,709,Acta casilla,,,
1,26,SONORA,2,PUERTO PEÑASCO,70,GRAL. PLUTARCO ELIAS CALLES,1324,C01,85,73,94,1,4,56,2,5,0,0,0,0,1,0,0,0,0,321,11,332,708,Acta casilla,,,
1,26,SONORA,2,PUERTO PEÑASCO,70,GRAL. PLUTARCO ELIAS CALLES,1324,C02,75,88,69,6,5,82,4,4,0,2,0,0,0,0,0,0,0,335,18,353,708,Acta casilla,,,
1,26,SONORA,2,PUERTO PEÑASCO,70,GRAL. PLUTARCO ELIAS CALLES,1325,B,102,134,82,4,1,57,2,0,0,0,0,1,0,0,0,0,0,383,15,398,721,Acta casilla,,,
1,26,SONORA,2,PUERTO PEÑASCO,70,GRAL. PLUTARCO ELIAS CALLES,1325,C01,89,152,101,0,3,78,0,3,0,2,0,0,0,0,0,0,0,428,8,436,720,Acta casilla,,,
1,26,SONORA,2,PUERTO PEÑASCO,70,GRAL. PLUTARCO ELIAS CALLES,1326,B,77,102,82,0,4,78,4,1,0,0,1,0,0,0,0,0,0,349,11,360,624,Acta casilla,,,
1,26,SONORA,2,PUERTO PEÑASCO,70,GRAL. PLUTARCO ELIAS CALLES,1326,C01,85,117,85,3,2,70,2,1,0,1,0,0,0,0,0,0,0,366,7,373,623,Grupo de Recuento,,,
1,26,SONORA,2,PUERTO PEÑASCO,70,GRAL. PLUTARCO ELIAS CALLES,1326,C02,90,108,58,4,3,83,0,1,0,1,0,0,0,0,0,0,0,348,14,362,623,Acta casilla,,,
1,26,SONORA,2,PUERTO PEÑASCO,70,GRAL. PLUTARCO ELIAS CALLES,1327,B,52,68,46,1,3,53,2,0,0,1,0,0,0,0,0,0,0,226,14,240,406,Acta casilla,,,
1,26,SONORA,2,PUERTO PEÑASCO,70,GRAL. PLUTARCO ELIAS CALLES,1327,C01,51,66,61,1,3,42,4,0,0,0,0,1,0,0,0,0,0,229,12,241,405,Acta casilla,,,
1,26,SONORA,2,PUERTO PEÑASCO,70,GRAL. PLUTARCO ELIAS CALLES,1328,B,47,77,55,3,1,34,0,5,0,3,0,1,0,0,0,0,0,226,13,239,375,Acta casilla,,,
1,26,SONORA,2,PUERTO PEÑASCO,70,GRAL. PLUTARCO ELIAS CALLES,1329,B,82,104,78,2,0,51,8,1,0,2,0,2,0,0,0,0,0,330,14,344,619,Acta casilla,,,
1,26,SONORA,2,PUERTO PEÑASCO,70,GRAL. PLUTARCO ELIAS CALLES,1329,C01,67,107,82,3,1,61,6,0,0,1,0,2,0,0,0,0,0,330,13,343,618,Grupo de Recuento,,,
1,26,SONORA,2,PUERTO PEÑASCO,70,GRAL. PLUTARCO ELIAS CALLES,1330,B,92,130,96,1,2,60,3,6,0,0,0,0,0,0,0,0,0,390,11,401,599,Acta casilla,,,
1,26,SONORA,20,ETCHOJOA,71,BENITO JUAREZ,1331,B,179,112,72,14,1,43,4,6,0,0,0,2,0,0,0,0,0,433,15,448,605,Acta casilla,,,
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,1332,B,91,98,3,8,2,10,4,8,4,5,1,2,0,0,0,0,0,236,4,240,743,Grupo de Recuento,,,
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,1332,C01,106,88,7,6,0,3,6,12,6,4,2,0,0,0,0,0,0,240,8,248,743,Acta casilla,,,
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,1332,C02,98,80,5,0,2,8,4,7,8,3,2,2,0,0,0,0,0,219,6,225,743,Acta casilla,,,
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,1332,C03,92,78,1,7,2,4,2,6,8,5,2,4,1,0,0,0,1,212,5,218,743,Acta casilla,,,
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,1332,C04,100,88,4,6,2,12,3,7,3,2,1,3,0,0,0,0,0,231,8,239,743,Grupo de Recuento,,,
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,1332,C05,96,76,7,3,0,15,5,10,6,4,0,1,1,0,0,0,0,224,1,225,743,Acta casilla,,,
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,1332,C06,122,87,3,7,1,11,7,10,4,3,1,4,0,0,0,0,0,260,3,263,743,Acta casilla,,,
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,1332,C07,103,76,6,6,3,12,3,10,5,5,0,5,1,0,0,0,0,235,9,244,743,Acta casilla,,,
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,1332,C08,94,74,3,7,5,10,6,4,5,4,1,0,0,0,0,0,0,213,3,216,743,Acta casilla,,,
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,1332,C09,92,76,5,3,4,12,6,4,5,4,0,1,0,0,0,0,0,212,7,219,743,Grupo de Recuento,,,
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,1332,C10,103,81,4,3,3,16,5,6,5,6,0,6,0,0,0,0,0,238,3,241,743,Acta casilla,,,
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,1332,C11,92,88,3,4,1,11,4,9,2,2,0,2,0,0,0,0,0,218,6,224,743,Acta casilla,,,
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,1332,C12,99,89,3,5,2,9,6,5,6,7,0,3,0,0,0,0,0,234,2,236,743,Acta casilla,,,
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,1333,B,78,75,6,5,1,18,14,10,4,6,1,2,0,0,0,0,0,220,13,233,506,Acta casilla,,,
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,1333,C01,75,79,7,3,4,20,6,7,7,6,0,3,0,0,0,0,0,217,5,222,505,Acta casilla,,,
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,1333,C02,82,78,8,5,2,21,8,7,4,10,0,2,0,0,0,0,0,227,4,231,505,Acta casilla,,,
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,1334,B,122,85,7,8,7,16,11,5,8,5,0,0,0,0,0,0,0,274,12,286,576,Acta casilla,,,
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,1334,C01,117,90,3,7,5,15,5,8,5,5,0,1,0,0,0,0,0,261,9,270,576,Acta casilla,,,
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,1335,B,157,87,6,5,5,13,6,9,5,3,0,2,0,0,0,0,0,298,6,304,610,Acta casilla,,,
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,1335,C01,152,96,6,7,4,19,4,6,8,1,4,0,0,0,0,0,0,307,9,316,609,Acta casilla,,,
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,1336,B,107,97,9,4,4,15,9,7,11,10,0,3,0,0,0,0,0,276,14,290,625,Grupo de Recuento,,,
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,1336,C01,101,89,10,8,3,10,6,5,9,5,1,8,0,0,0,0,0,255,7,262,624,Acta casilla,,,
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,1337,B,88,68,2,4,1,9,5,5,6,5,0,6,0,0,0,0,0,199,3,202,527,Acta casilla,,,
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,1337,C01,92,54,1,5,4,8,5,8,5,2,2,6,0,0,0,0,0,192,5,197,526,Acta casilla,,,
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,1338,B,108,78,2,11,2,18,3,8,4,6,0,5,0,0,0,0,0,245,5,250,643,Grupo de Recuento,,,
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,1338,C01,108,93,8,6,4,16,4,0,9,8,0,1,0,0,0,0,0,257,11,268,643,Acta casilla,,,
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,1339,B,113,83,3,10,3,18,3,8,11,9,2,2,1,0,0,0,0,266,1,267,652,Acta casilla,,,
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,1339,C01,112,96,8,4,0,11,4,13,2,2,0,4,0,0,0,0,0,256,6,262,652,Acta casilla,,,
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,1340,B,113,82,8,9,3,4,8,10,8,2,0,0,7,0,0,0,0,254,7,261,602,Acta casilla,,,
