CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,MORENA,PH,ES,PRI_PVEM,PRD_PT_NVA_ALIANZA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
5,16,MICHOACAN,7,ZACAPU,57,NAHUÁTZEN,1321,3,185,360,396,45,4,271,23,242,8,0,0,7,0,1541,52,1593,2156
5,16,MICHOACAN,7,ZACAPU,57,NAHUÁTZEN,1322,2,115,242,179,9,2,145,12,156,5,0,0,0,0,865,37,902,1159
5,16,MICHOACAN,7,ZACAPU,57,NAHUÁTZEN,1323,4,235,430,585,95,13,180,32,202,7,0,1,13,0,1793,46,1839,1849
5,16,MICHOACAN,7,ZACAPU,57,NAHUÁTZEN,1324,3,176,321,414,37,16,275,23,262,3,0,0,10,0,1537,56,1593,2107
5,16,MICHOACAN,7,ZACAPU,57,NAHUÁTZEN,1325,2,25,63,293,14,0,77,10,24,1,0,1,7,0,515,34,549,791
5,16,MICHOACAN,7,ZACAPU,57,NAHUÁTZEN,1326,2,38,195,387,15,1,147,4,73,3,0,1,6,1,870,49,920,1310
5,16,MICHOACAN,7,ZACAPU,57,NAHUÁTZEN,1327,3,57,301,561,11,2,15,24,59,0,0,1,9,0,1040,28,1068,1539
5,16,MICHOACAN,7,ZACAPU,57,NAHUÁTZEN,1328,3,45,389,537,8,6,18,22,115,2,0,7,4,0,1153,36,1189,1760
5,16,MICHOACAN,7,ZACAPU,57,NAHUÁTZEN,1329,1,14,72,203,5,1,68,5,34,2,0,2,9,0,415,13,428,613
5,16,MICHOACAN,7,ZACAPU,57,NAHUÁTZEN,1330,1,10,66,176,3,4,44,2,18,0,0,0,6,0,329,6,335,461
5,16,MICHOACAN,7,ZACAPU,57,NAHUÁTZEN,1331,2,16,236,348,8,1,11,4,21,14,0,2,5,0,666,29,695,1153
5,16,MICHOACAN,7,ZACAPU,57,NAHUÁTZEN,1332,2,36,300,315,14,0,9,4,44,7,0,4,6,0,739,26,765,1063
5,16,MICHOACAN,7,ZACAPU,57,NAHUÁTZEN,1333,2,42,127,149,14,7,63,4,46,2,0,0,5,1,459,24,484,789
5,16,MICHOACAN,7,ZACAPU,57,NAHUÁTZEN,1334,2,19,318,426,11,3,40,4,149,8,0,2,6,1,986,67,1054,1357
5,16,MICHOACAN,7,ZACAPU,57,NAHUÁTZEN,1335,2,17,146,319,3,1,17,3,64,1,0,1,4,0,576,28,604,790
5,16,MICHOACAN,7,ZACAPU,71,PURÉPERO,1590,2,335,91,141,36,37,7,92,31,4,0,1,4,0,779,14,793,1129
5,16,MICHOACAN,7,ZACAPU,71,PURÉPERO,1591,1,158,51,87,18,13,2,65,4,3,0,0,2,0,403,7,410,616
5,16,MICHOACAN,7,ZACAPU,71,PURÉPERO,1592,3,550,120,240,28,66,7,231,14,5,0,2,0,0,1263,34,1297,1768
5,16,MICHOACAN,7,ZACAPU,71,PURÉPERO,1593,2,388,81,186,34,60,4,118,16,2,0,0,4,0,893,23,916,1353
5,16,MICHOACAN,7,ZACAPU,71,PURÉPERO,1594,3,320,134,269,84,63,7,134,24,3,0,2,4,1,1044,17,1062,1574
5,16,MICHOACAN,7,ZACAPU,71,PURÉPERO,1595,2,142,48,48,18,14,1,23,8,0,0,1,0,0,303,9,312,888
5,16,MICHOACAN,7,ZACAPU,71,PURÉPERO,1596,2,181,60,159,40,141,1,61,6,1,0,0,0,1,650,12,663,1273
5,16,MICHOACAN,7,ZACAPU,71,PURÉPERO,1597,2,317,102,187,35,54,4,176,12,3,0,0,3,1,893,20,914,1376
5,16,MICHOACAN,7,ZACAPU,71,PURÉPERO,1598,2,337,88,152,35,38,7,116,19,5,0,1,2,0,800,35,835,1227
5,16,MICHOACAN,7,ZACAPU,71,PURÉPERO,1599,1,61,29,36,6,19,0,37,0,0,0,1,0,1,189,16,206,426
5,16,MICHOACAN,7,ZACAPU,71,PURÉPERO,1600,2,88,45,136,23,65,1,71,12,3,0,1,1,0,446,21,467,833
5,16,MICHOACAN,7,ZACAPU,95,TLAZAZALCA,2040,1,97,171,179,0,1,0,1,21,3,0,0,0,0,473,0,473,730
5,16,MICHOACAN,7,ZACAPU,95,TLAZAZALCA,2041,1,56,92,98,0,0,1,0,0,0,0,0,0,0,247,5,252,463
5,16,MICHOACAN,7,ZACAPU,95,TLAZAZALCA,2042,1,38,222,126,1,2,2,2,20,4,0,1,0,0,418,6,424,669
5,16,MICHOACAN,7,ZACAPU,95,TLAZAZALCA,2043,1,78,152,159,3,0,2,2,8,1,0,1,0,0,406,7,413,688
5,16,MICHOACAN,7,ZACAPU,95,TLAZAZALCA,2044,2,74,258,255,0,0,3,0,29,1,0,0,0,0,620,14,634,1112
5,16,MICHOACAN,7,ZACAPU,95,TLAZAZALCA,2045,1,22,111,45,5,0,0,3,16,0,0,1,0,0,203,8,211,590
5,16,MICHOACAN,7,ZACAPU,95,TLAZAZALCA,2046,1,25,81,60,0,1,2,1,4,0,0,0,0,0,174,6,180,534
5,16,MICHOACAN,7,ZACAPU,95,TLAZAZALCA,2047,1,12,35,32,1,1,0,1,10,0,0,0,0,0,92,3,95,275
5,16,MICHOACAN,7,ZACAPU,95,TLAZAZALCA,2048,1,21,47,128,4,1,0,1,33,1,0,0,2,0,238,7,245,668
5,16,MICHOACAN,7,ZACAPU,95,TLAZAZALCA,2049,1,12,102,146,1,3,0,1,16,0,0,0,0,0,281,4,285,562
5,16,MICHOACAN,7,ZACAPU,95,TLAZAZALCA,2050,1,37,74,203,5,4,0,2,8,0,0,1,0,0,334,7,341,669
5,16,MICHOACAN,7,ZACAPU,95,TLAZAZALCA,2051,1,15,101,165,1,0,0,0,38,1,0,0,0,0,321,9,330,609
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2389,2,265,116,132,32,15,106,8,41,5,0,2,1,0,723,49,772,1385
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2390,3,293,216,285,50,28,164,7,46,20,0,0,3,0,1112,66,1178,2203
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2391,5,345,286,405,117,72,157,14,58,14,0,5,6,0,1479,74,1553,3104
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2392,3,200,126,167,35,15,125,14,60,15,0,0,7,2,764,59,825,1639
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2393,2,189,78,105,29,21,82,7,29,8,0,0,3,0,551,10,561,996
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2394,2,230,74,90,25,21,62,1,43,6,0,0,2,0,554,31,585,1093
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2395,1,153,62,60,7,5,55,10,11,11,0,0,0,0,374,20,394,667
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2396,2,205,79,141,27,20,143,5,47,8,0,0,1,4,676,39,719,1254
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2397,2,159,89,123,13,12,81,11,29,5,0,1,2,1,525,34,560,961
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2398,2,174,97,87,11,11,49,7,17,3,0,0,1,1,457,23,481,776
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2399,3,399,182,205,19,12,67,11,49,18,0,0,1,0,963,46,1009,1368
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2400,1,151,68,85,19,5,39,3,25,5,0,0,0,0,400,0,400,680
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2401,1,156,71,76,19,5,32,5,27,4,0,0,1,0,396,11,407,724
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2402,1,118,79,50,26,10,36,8,14,6,0,2,4,0,353,17,370,738
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2403,2,229,117,88,20,10,54,8,33,10,0,0,5,0,574,23,597,1073
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2404,3,473,130,176,25,17,81,8,45,3,0,1,2,0,961,40,1001,1695
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2405,2,196,91,76,25,7,50,4,30,2,0,2,2,0,485,12,497,897
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2406,3,301,128,150,35,33,129,9,42,78,0,0,0,1,905,39,945,1535
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2407,2,214,83,132,25,11,86,8,29,4,0,1,0,1,593,41,635,1486
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2408,2,284,104,79,15,8,59,3,45,4,0,0,0,0,601,35,636,1142
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2409,2,394,110,94,10,7,39,2,25,3,0,0,3,0,687,16,703,1073
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2410,2,234,88,170,34,10,87,5,30,9,0,1,4,0,672,25,697,1172
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2411,4,523,194,274,57,48,187,20,91,14,0,2,4,1,1414,72,1487,2734
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2412,3,289,114,197,34,26,156,15,29,15,0,0,3,2,878,60,940,1619
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2413,2,127,122,149,12,11,70,2,28,3,0,2,4,0,530,28,558,1108
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2414,2,175,96,85,25,16,104,12,21,7,0,0,0,0,541,40,581,1240
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2415,2,277,111,134,42,12,111,11,55,14,0,0,1,0,768,45,813,1483
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2416,7,580,316,514,101,50,236,29,190,33,0,3,6,1,2058,106,2165,4089
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2417,1,50,52,117,21,14,21,2,11,2,0,1,5,0,296,23,319,712
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2418,2,114,113,100,34,17,49,4,18,6,0,1,2,0,458,19,477,1056
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2419,2,67,171,204,49,6,63,2,21,8,0,1,7,0,599,31,630,1107
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2420,2,68,214,229,34,9,41,4,55,4,0,0,6,1,664,27,692,1278
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2421,2,69,110,128,10,12,90,5,11,5,0,0,1,0,441,28,469,1067
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2422,3,89,160,358,25,12,85,28,88,9,0,0,4,0,858,45,903,1559
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2423,3,77,191,344,53,14,59,20,70,21,0,1,8,0,858,59,917,1594
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2424,1,30,74,79,5,5,36,2,3,4,0,0,2,0,240,16,256,459
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2425,2,49,101,192,17,1,51,3,8,3,0,1,4,1,430,20,451,811
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2426,1,77,113,74,10,17,36,1,17,4,0,1,2,0,352,31,383,645
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2427,1,48,154,100,8,5,22,6,7,1,0,1,3,0,355,18,373,667
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2428,1,59,198,74,16,3,34,6,18,0,0,0,0,0,408,25,433,745
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2429,1,8,109,133,32,1,6,1,0,0,0,0,1,0,291,12,303,492
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2430,1,7,96,227,38,7,33,2,0,5,0,2,1,0,418,6,424,682
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2431,1,31,70,56,49,9,54,11,4,0,0,0,4,0,288,6,294,696
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2432,1,27,73,72,58,22,34,0,0,0,0,3,0,0,289,0,289,604
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2433,1,59,39,73,43,2,68,3,6,3,0,0,0,0,296,25,321,730
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2434,1,61,118,102,12,10,69,2,15,3,0,1,1,0,394,22,416,715
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2435,1,10,66,38,21,5,10,1,1,1,0,0,4,0,157,7,164,254
5,16,MICHOACAN,8,ZINAPÉCUARO,3,ÁLVARO OBREGÓN,26,4,313,276,99,378,10,12,14,16,4,0,1,10,1,1133,15,1149,1540
5,16,MICHOACAN,8,ZINAPÉCUARO,3,ÁLVARO OBREGÓN,27,3,188,324,77,479,8,5,23,16,6,0,0,12,0,1138,16,1154,1774
5,16,MICHOACAN,8,ZINAPÉCUARO,3,ÁLVARO OBREGÓN,28,3,245,440,123,477,6,9,13,29,8,0,1,11,0,1362,20,1382,1949
5,16,MICHOACAN,8,ZINAPÉCUARO,3,ÁLVARO OBREGÓN,29,2,96,221,51,202,3,4,8,16,8,0,1,6,0,616,18,634,981
5,16,MICHOACAN,8,ZINAPÉCUARO,3,ÁLVARO OBREGÓN,30,2,49,239,110,205,2,3,11,2,1,0,1,2,0,625,14,639,1007
5,16,MICHOACAN,8,ZINAPÉCUARO,3,ÁLVARO OBREGÓN,31,2,90,284,230,307,5,3,16,10,1,0,1,3,0,950,18,968,1379
5,16,MICHOACAN,8,ZINAPÉCUARO,3,ÁLVARO OBREGÓN,32,3,219,361,127,409,6,4,11,5,2,0,3,12,0,1159,30,1189,1662
5,16,MICHOACAN,8,ZINAPÉCUARO,3,ÁLVARO OBREGÓN,33,2,71,275,140,216,5,1,6,12,2,0,2,9,0,739,21,760,1089
5,16,MICHOACAN,8,ZINAPÉCUARO,3,ÁLVARO OBREGÓN,34,2,121,217,71,276,1,2,9,4,1,0,2,2,0,706,18,724,1094
5,16,MICHOACAN,8,ZINAPÉCUARO,3,ÁLVARO OBREGÓN,35,2,77,273,76,318,2,1,8,8,5,0,1,8,0,777,20,797,1181
5,16,MICHOACAN,8,ZINAPÉCUARO,3,ÁLVARO OBREGÓN,36,2,134,186,98,258,8,2,57,18,0,0,1,4,0,766,25,791,1270
5,16,MICHOACAN,8,ZINAPÉCUARO,3,ÁLVARO OBREGÓN,37,1,15,130,102,145,2,0,4,12,1,0,0,2,0,413,10,423,732
5,16,MICHOACAN,8,ZINAPÉCUARO,20,CUITZEO,324,4,318,255,533,38,25,169,15,51,29,0,5,6,0,1444,43,1487,2337
5,16,MICHOACAN,8,ZINAPÉCUARO,20,CUITZEO,325,2,134,90,153,1,13,55,1,29,10,0,2,3,0,491,22,513,820
5,16,MICHOACAN,8,ZINAPÉCUARO,20,CUITZEO,326,2,179,125,254,19,17,256,2,44,17,0,7,5,1,925,27,953,1465
5,16,MICHOACAN,8,ZINAPÉCUARO,20,CUITZEO,327,2,122,91,173,6,8,51,6,26,14,0,3,4,0,504,16,520,822
5,16,MICHOACAN,8,ZINAPÉCUARO,20,CUITZEO,328,2,174,139,374,16,8,116,8,29,22,0,6,5,0,897,26,923,1451
5,16,MICHOACAN,8,ZINAPÉCUARO,20,CUITZEO,329,2,154,123,162,9,6,41,7,26,4,0,3,3,0,538,16,554,828
5,16,MICHOACAN,8,ZINAPÉCUARO,20,CUITZEO,330,2,67,60,54,5,9,42,1,6,8,0,5,1,0,258,15,273,875
5,16,MICHOACAN,8,ZINAPÉCUARO,20,CUITZEO,331,2,85,127,122,9,21,128,4,7,10,0,2,1,0,516,26,542,1406
5,16,MICHOACAN,8,ZINAPÉCUARO,20,CUITZEO,332,2,40,104,142,12,11,32,4,8,2,0,1,0,1,356,22,379,944
5,16,MICHOACAN,8,ZINAPÉCUARO,20,CUITZEO,333,3,130,251,140,21,25,60,6,18,80,0,4,2,1,737,31,769,1726
5,16,MICHOACAN,8,ZINAPÉCUARO,20,CUITZEO,334,1,14,0,0,0,0,19,0,0,3,0,31,76,0,143,3,146,138
5,16,MICHOACAN,8,ZINAPÉCUARO,20,CUITZEO,335,2,85,85,177,33,9,59,3,34,8,0,1,1,0,495,21,516,802
5,16,MICHOACAN,8,ZINAPÉCUARO,20,CUITZEO,336,2,85,74,113,19,10,31,3,15,5,0,2,3,0,360,17,377,767
5,16,MICHOACAN,8,ZINAPÉCUARO,20,CUITZEO,337,4,271,478,569,55,21,234,6,44,109,0,17,16,2,1820,78,1900,2963
5,16,MICHOACAN,8,ZINAPÉCUARO,20,CUITZEO,338,3,173,216,322,21,30,111,8,25,292,0,12,3,0,1213,48,1261,2222
5,16,MICHOACAN,8,ZINAPÉCUARO,20,CUITZEO,339,3,180,268,313,27,15,89,8,27,27,0,15,2,0,971,55,1026,1830
5,16,MICHOACAN,8,ZINAPÉCUARO,22,CHARO,346,4,609,299,600,6,14,46,3,89,3,0,12,24,1,1705,40,1746,2522
5,16,MICHOACAN,8,ZINAPÉCUARO,22,CHARO,347,4,537,307,593,13,7,69,6,150,4,0,11,31,0,1728,69,1797,2580
5,16,MICHOACAN,8,ZINAPÉCUARO,22,CHARO,348,2,323,121,459,6,4,8,1,27,2,0,2,23,0,976,26,1002,1378
5,16,MICHOACAN,8,ZINAPÉCUARO,22,CHARO,349,2,309,142,251,9,5,16,2,37,4,0,6,12,0,793,25,818,1358
5,16,MICHOACAN,8,ZINAPÉCUARO,22,CHARO,350,1,121,53,165,6,3,13,1,10,3,0,2,6,0,383,11,394,555
5,16,MICHOACAN,8,ZINAPÉCUARO,22,CHARO,351,3,395,174,297,7,7,58,2,21,2,0,10,8,0,981,30,1011,1647
5,16,MICHOACAN,8,ZINAPÉCUARO,22,CHARO,352,2,107,280,216,10,3,25,3,16,3,0,8,12,0,683,20,703,1153
5,16,MICHOACAN,8,ZINAPÉCUARO,22,CHARO,353,1,96,165,96,3,3,28,1,19,1,0,9,5,0,426,17,443,711
5,16,MICHOACAN,8,ZINAPÉCUARO,22,CHARO,354,1,65,149,33,3,4,2,1,3,0,0,1,1,0,262,7,269,357
5,16,MICHOACAN,8,ZINAPÉCUARO,22,CHARO,355,1,56,50,39,6,2,10,1,8,1,0,0,3,0,176,6,182,313
5,16,MICHOACAN,8,ZINAPÉCUARO,22,CHARO,356,1,112,85,42,0,0,28,0,7,1,0,0,0,0,275,13,288,407
5,16,MICHOACAN,8,ZINAPÉCUARO,22,CHARO,357,1,91,55,36,3,8,34,1,7,1,0,2,1,0,239,9,248,377
5,16,MICHOACAN,8,ZINAPÉCUARO,22,CHARO,358,1,68,126,81,3,3,38,0,8,1,0,9,7,0,344,19,363,490
5,16,MICHOACAN,8,ZINAPÉCUARO,22,CHARO,359,2,77,50,95,3,6,6,2,13,2,0,0,0,0,254,15,269,923
5,16,MICHOACAN,8,ZINAPÉCUARO,22,CHARO,360,1,48,77,71,3,2,34,4,12,0,0,2,3,0,256,7,263,434
5,16,MICHOACAN,8,ZINAPÉCUARO,40,INDAPARAPEO,651,4,240,381,614,26,13,14,3,24,2,0,16,34,1,1367,29,1397,2264
5,16,MICHOACAN,8,ZINAPÉCUARO,40,INDAPARAPEO,652,2,114,312,367,15,13,4,2,12,2,0,16,21,0,878,20,898,1355
5,16,MICHOACAN,8,ZINAPÉCUARO,40,INDAPARAPEO,653,2,106,373,268,11,9,4,1,19,3,0,6,20,0,820,18,838,1368
5,16,MICHOACAN,8,ZINAPÉCUARO,40,INDAPARAPEO,654,2,140,237,460,23,5,11,7,15,3,0,9,15,0,925,51,976,1482
5,16,MICHOACAN,8,ZINAPÉCUARO,40,INDAPARAPEO,655,2,36,175,270,6,6,3,0,6,1,0,6,16,0,525,19,544,898
5,16,MICHOACAN,8,ZINAPÉCUARO,40,INDAPARAPEO,656,1,29,129,180,4,1,1,2,2,1,0,4,9,0,362,13,375,541
5,16,MICHOACAN,8,ZINAPÉCUARO,40,INDAPARAPEO,657,1,26,76,161,8,5,2,0,5,1,0,2,11,0,297,8,305,563
5,16,MICHOACAN,8,ZINAPÉCUARO,40,INDAPARAPEO,658,1,20,72,86,13,5,0,5,14,1,0,2,10,0,228,9,237,355
5,16,MICHOACAN,8,ZINAPÉCUARO,40,INDAPARAPEO,659,4,68,579,532,17,17,3,3,102,3,0,31,27,1,1382,44,1427,2358
5,16,MICHOACAN,8,ZINAPÉCUARO,40,INDAPARAPEO,660,2,17,243,151,9,7,0,3,53,3,0,10,9,0,505,14,519,764
5,16,MICHOACAN,8,ZINAPÉCUARO,40,INDAPARAPEO,661,1,4,87,26,2,0,0,1,1,2,0,2,2,0,127,5,132,185
5,16,MICHOACAN,8,ZINAPÉCUARO,40,INDAPARAPEO,662,1,30,17,57,4,6,0,0,3,0,0,7,5,0,129,8,137,372
5,16,MICHOACAN,8,ZINAPÉCUARO,40,INDAPARAPEO,664,1,97,22,41,1,4,2,0,2,0,0,1,1,0,171,4,175,136
5,16,MICHOACAN,8,ZINAPÉCUARO,54,MORELIA,2692,2,106,73,104,16,8,17,4,24,13,0,4,2,5,371,17,393,970
5,16,MICHOACAN,8,ZINAPÉCUARO,54,MORELIA,2703,6,518,337,372,47,51,77,24,96,44,0,14,16,3,1596,77,1676,4132
5,16,MICHOACAN,8,ZINAPÉCUARO,79,SANTA ANA MAYA,1788,1,104,79,94,19,0,41,9,20,4,0,0,2,0,372,7,379,588
5,16,MICHOACAN,8,ZINAPÉCUARO,79,SANTA ANA MAYA,1789,2,223,132,134,57,5,79,10,67,5,0,3,14,0,729,39,768,1350
5,16,MICHOACAN,8,ZINAPÉCUARO,79,SANTA ANA MAYA,1790,3,327,271,143,56,7,146,6,94,7,0,3,6,0,1066,38,1104,1778
5,16,MICHOACAN,8,ZINAPÉCUARO,79,SANTA ANA MAYA,1791,3,403,294,222,59,3,136,30,119,7,0,2,14,0,1289,42,1331,1949
5,16,MICHOACAN,8,ZINAPÉCUARO,79,SANTA ANA MAYA,1792,2,94,99,40,13,5,41,3,21,3,0,1,4,0,324,16,340,1299
5,16,MICHOACAN,8,ZINAPÉCUARO,79,SANTA ANA MAYA,1793,1,113,97,55,12,4,43,4,15,3,0,0,0,0,346,15,361,614
5,16,MICHOACAN,8,ZINAPÉCUARO,79,SANTA ANA MAYA,1794,1,9,14,32,3,1,14,0,2,1,0,1,4,0,81,7,88,138
5,16,MICHOACAN,8,ZINAPÉCUARO,79,SANTA ANA MAYA,1795,2,111,70,54,17,5,125,1,18,0,0,1,3,0,405,19,424,943
5,16,MICHOACAN,8,ZINAPÉCUARO,79,SANTA ANA MAYA,1796,1,32,95,85,18,1,31,3,16,1,0,0,4,0,286,6,292,655
5,16,MICHOACAN,8,ZINAPÉCUARO,79,SANTA ANA MAYA,1797,1,63,57,17,20,2,58,4,17,4,0,0,2,0,244,11,255,690
5,16,MICHOACAN,8,ZINAPÉCUARO,79,SANTA ANA MAYA,1798,1,14,56,110,8,0,30,0,5,0,0,0,2,0,225,9,234,468
5,16,MICHOACAN,8,ZINAPÉCUARO,89,TARÍMBARO,1959,2,274,167,187,259,14,17,2,7,3,0,1,8,0,939,34,973,1436
5,16,MICHOACAN,8,ZINAPÉCUARO,89,TARÍMBARO,1960,3,416,186,309,262,11,12,1,18,3,0,1,16,0,1235,21,1256,1841
5,16,MICHOACAN,8,ZINAPÉCUARO,89,TARÍMBARO,1961,3,420,155,198,217,14,16,2,13,4,0,3,9,0,1051,27,1078,1509
5,16,MICHOACAN,8,ZINAPÉCUARO,89,TARÍMBARO,1962,2,128,200,189,127,3,127,2,14,2,0,2,3,0,797,21,818,1417
5,16,MICHOACAN,8,ZINAPÉCUARO,89,TARÍMBARO,1963,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1481
5,16,MICHOACAN,8,ZINAPÉCUARO,89,TARÍMBARO,1964,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,668
5,16,MICHOACAN,8,ZINAPÉCUARO,89,TARÍMBARO,1965,3,170,192,251,286,10,21,6,41,4,0,3,8,0,992,19,1011,1780
5,16,MICHOACAN,8,ZINAPÉCUARO,89,TARÍMBARO,1966,4,88,164,335,459,6,18,6,12,1,0,2,5,0,1096,19,1115,1903
5,16,MICHOACAN,8,ZINAPÉCUARO,89,TARÍMBARO,1967,4,207,283,329,743,24,20,12,8,1,0,3,21,0,1651,43,1694,2757
5,16,MICHOACAN,8,ZINAPÉCUARO,89,TARÍMBARO,1968,2,53,76,141,122,11,8,2,0,3,0,0,8,0,424,25,449,786
5,16,MICHOACAN,8,ZINAPÉCUARO,89,TARÍMBARO,1969,2,110,86,178,280,9,47,4,9,2,0,0,0,0,725,7,732,1210
5,16,MICHOACAN,8,ZINAPÉCUARO,89,TARÍMBARO,1970,2,75,163,178,264,12,5,0,1,0,0,0,12,0,710,16,726,1423
5,16,MICHOACAN,8,ZINAPÉCUARO,89,TARÍMBARO,1971,3,158,261,463,386,21,25,8,15,7,0,0,23,0,1367,58,1425,2227
5,16,MICHOACAN,8,ZINAPÉCUARO,89,TARÍMBARO,1972,2,119,162,280,182,20,15,1,3,2,0,2,22,0,808,18,826,1319
5,16,MICHOACAN,8,ZINAPÉCUARO,89,TARÍMBARO,1973,2,124,137,208,143,3,15,4,7,5,0,1,4,0,651,33,684,1237
5,16,MICHOACAN,8,ZINAPÉCUARO,89,TARÍMBARO,1974,3,275,183,259,327,16,11,11,24,9,0,4,9,0,1128,40,1168,2113
5,16,MICHOACAN,8,ZINAPÉCUARO,89,TARÍMBARO,1975,3,85,185,580,115,20,10,5,8,4,0,1,14,0,1027,35,1062,1605
5,16,MICHOACAN,8,ZINAPÉCUARO,89,TARÍMBARO,1977,14,1111,824,1138,499,87,164,23,135,73,0,3,37,6,4094,175,4275,8989
5,16,MICHOACAN,8,ZINAPÉCUARO,89,TARÍMBARO,1978,3,271,74,249,128,10,14,6,16,15,0,3,15,0,801,16,817,1443
5,16,MICHOACAN,8,ZINAPÉCUARO,89,TARÍMBARO,2678,2,60,57,80,46,2,11,6,18,4,0,2,1,0,287,4,291,850
5,16,MICHOACAN,8,ZINAPÉCUARO,89,TARÍMBARO,2679,2,288,79,81,13,2,22,6,26,7,0,5,2,0,531,19,550,972
5,16,MICHOACAN,8,ZINAPÉCUARO,89,TARÍMBARO,2680,1,101,39,97,12,4,14,3,12,14,0,0,4,0,300,16,316,666
5,16,MICHOACAN,8,ZINAPÉCUARO,89,TARÍMBARO,2681,2,131,70,201,40,13,8,4,8,7,0,1,0,0,483,18,501,896
5,16,MICHOACAN,8,ZINAPÉCUARO,89,TARÍMBARO,2682,1,86,71,81,25,2,14,2,19,7,0,1,3,1,311,20,332,658
5,16,MICHOACAN,8,ZINAPÉCUARO,89,TARÍMBARO,2683,1,55,38,40,25,9,4,4,6,5,0,0,1,0,187,12,199,658
5,16,MICHOACAN,8,ZINAPÉCUARO,89,TARÍMBARO,2684,2,64,69,66,37,11,5,0,12,3,0,3,3,0,273,7,280,789
5,16,MICHOACAN,8,ZINAPÉCUARO,89,TARÍMBARO,2685,2,89,59,68,61,9,15,5,11,9,0,1,2,0,329,18,347,829
5,16,MICHOACAN,8,ZINAPÉCUARO,89,TARÍMBARO,2686,2,119,76,96,20,5,20,4,11,11,0,0,1,0,363,13,376,887
5,16,MICHOACAN,8,ZINAPÉCUARO,89,TARÍMBARO,2687,2,38,43,32,35,4,5,1,7,4,0,1,5,1,175,8,184,923
5,16,MICHOACAN,8,ZINAPÉCUARO,89,TARÍMBARO,2688,2,66,89,52,48,6,5,2,13,7,0,0,3,0,291,15,306,751
5,16,MICHOACAN,8,ZINAPÉCUARO,89,TARÍMBARO,2689,2,163,111,110,64,16,29,7,24,12,0,0,12,2,548,30,580,1344
