CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,MORENA,PH,ES,PRI_PVEM,PRD_PT_NVA_ALIANZA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
5,16,MICHOACAN,18,HUETAMO,58,NOCUPÉTARO,1348,B,5,209,174,0,0,0,0,4,0,0,0,0,0,392,7,399,488,ACTA CASILLA,,,
5,16,MICHOACAN,20,URUAPAN SUR,59,NUEVO PARANGARICUTIRO,1349,B,31,176,137,3,2,0,1,3,0,0,0,7,0,360,5,365,525,ACTA CASILLA,,,
5,16,MICHOACAN,20,URUAPAN SUR,59,NUEVO PARANGARICUTIRO,1349,C01,59,126,128,3,2,1,2,5,0,0,2,9,0,337,10,347,525,ACTA CASILLA,,,
5,16,MICHOACAN,20,URUAPAN SUR,59,NUEVO PARANGARICUTIRO,1349,C02,35,140,140,6,0,1,3,6,0,0,1,1,0,333,4,337,525,ACTA CASILLA,,,
5,16,MICHOACAN,20,URUAPAN SUR,59,NUEVO PARANGARICUTIRO,1350,B,22,215,136,0,2,1,1,6,2,0,1,2,0,388,4,392,515,ACTA CASILLA,,,
5,16,MICHOACAN,20,URUAPAN SUR,59,NUEVO PARANGARICUTIRO,1350,C01,37,159,158,2,0,1,3,6,4,0,0,3,0,373,9,382,514,ACTA CASILLA,,,
5,16,MICHOACAN,20,URUAPAN SUR,59,NUEVO PARANGARICUTIRO,1350,C02,27,175,139,1,0,0,2,8,1,0,0,1,0,354,5,359,514,ACTA CASILLA,,,
5,16,MICHOACAN,20,URUAPAN SUR,59,NUEVO PARANGARICUTIRO,1351,B,36,289,163,5,1,3,1,12,2,0,2,2,0,516,7,523,673,ACTA CASILLA,,,
5,16,MICHOACAN,20,URUAPAN SUR,59,NUEVO PARANGARICUTIRO,1351,C01,63,218,159,1,0,1,2,16,3,0,1,0,0,464,11,475,673,ACTA CASILLA,,,
5,16,MICHOACAN,20,URUAPAN SUR,59,NUEVO PARANGARICUTIRO,1352,B,38,289,88,6,1,1,0,4,3,0,2,0,0,432,6,438,566,ACTA CASILLA,,,
5,16,MICHOACAN,20,URUAPAN SUR,59,NUEVO PARANGARICUTIRO,1352,C01,27,281,87,1,1,1,4,8,2,0,0,0,0,412,6,418,565,ACTA CASILLA,,,
5,16,MICHOACAN,20,URUAPAN SUR,59,NUEVO PARANGARICUTIRO,1352,C02,43,216,138,4,1,3,0,5,0,0,1,1,0,412,10,422,565,ACTA CASILLA,,,
5,16,MICHOACAN,20,URUAPAN SUR,59,NUEVO PARANGARICUTIRO,1353,B,44,197,159,3,2,1,2,4,4,0,1,2,0,419,2,421,564,ACTA CASILLA,,,
5,16,MICHOACAN,20,URUAPAN SUR,59,NUEVO PARANGARICUTIRO,1353,C01,47,156,176,1,1,0,3,5,3,0,0,1,0,393,3,396,564,ACTA CASILLA,,,
5,16,MICHOACAN,20,URUAPAN SUR,59,NUEVO PARANGARICUTIRO,1353,C02,44,118,170,4,1,2,5,5,15,0,0,4,0,368,5,373,564,ACTA CASILLA,,,
5,16,MICHOACAN,20,URUAPAN SUR,59,NUEVO PARANGARICUTIRO,1353,C03,32,124,183,3,5,3,3,2,14,0,1,4,0,374,6,380,564,ACTA CASILLA,,,
5,16,MICHOACAN,20,URUAPAN SUR,59,NUEVO PARANGARICUTIRO,1354,B,67,239,181,4,1,4,1,14,3,0,0,1,0,515,9,524,725,ACTA CASILLA,,,
5,16,MICHOACAN,20,URUAPAN SUR,59,NUEVO PARANGARICUTIRO,1354,C01,72,179,177,3,1,3,4,18,1,0,2,4,0,464,10,474,725,ACTA CASILLA,,,
5,16,MICHOACAN,20,URUAPAN SUR,59,NUEVO PARANGARICUTIRO,1354,C02,77,190,149,3,3,2,3,16,0,0,1,4,0,448,7,455,725,ACTA CASILLA,,,
5,16,MICHOACAN,20,URUAPAN SUR,59,NUEVO PARANGARICUTIRO,1355,B,37,61,217,1,2,0,0,2,5,0,0,2,0,327,4,331,566,ACTA CASILLA,,,
5,16,MICHOACAN,20,URUAPAN SUR,59,NUEVO PARANGARICUTIRO,1356,B,40,47,164,2,1,2,2,2,0,0,0,6,0,266,12,278,407,ACTA CASILLA,,,
5,16,MICHOACAN,20,URUAPAN SUR,59,NUEVO PARANGARICUTIRO,1356,C01,26,48,165,0,1,1,1,0,2,0,0,0,0,244,3,247,406,ACTA CASILLA,,,
5,16,MICHOACAN,20,URUAPAN SUR,59,NUEVO PARANGARICUTIRO,1357,B,24,45,171,5,3,1,1,1,2,0,0,3,0,256,4,260,449,ACTA CASILLA,,,
5,16,MICHOACAN,20,URUAPAN SUR,59,NUEVO PARANGARICUTIRO,1357,E01,7,6,171,2,1,0,0,0,0,0,0,3,0,190,7,197,272,ACTA CASILLA,,,
5,16,MICHOACAN,20,URUAPAN SUR,59,NUEVO PARANGARICUTIRO,1358,B,5,40,35,0,1,0,0,0,0,0,0,1,0,82,0,82,110,ACTA CASILLA,,,
5,16,MICHOACAN,20,URUAPAN SUR,59,NUEVO PARANGARICUTIRO,1359,B,23,40,55,2,1,1,1,1,0,0,0,2,0,126,3,129,193,ACTA CASILLA,,,
5,16,MICHOACAN,22,MÚGICA,60,NUEVO URECHO,1360,B,21,143,252,11,2,0,1,3,0,0,0,0,0,433,10,443,634,ACTA CASILLA,,,
5,16,MICHOACAN,22,MÚGICA,60,NUEVO URECHO,1360,C01,20,156,247,3,13,2,3,3,2,0,0,1,2,450,15,467,634,ACTA CASILLA,,,
5,16,MICHOACAN,22,MÚGICA,60,NUEVO URECHO,1360,E01,30,218,105,16,2,1,1,8,0,0,0,0,0,381,5,386,474,ACTA CASILLA,,,
5,16,MICHOACAN,22,MÚGICA,60,NUEVO URECHO,1361,B,36,224,241,5,4,4,4,6,2,0,0,2,0,528,21,549,730,ACTA CASILLA,,,
5,16,MICHOACAN,22,MÚGICA,60,NUEVO URECHO,1362,B,37,65,215,2,6,2,1,2,2,0,0,0,0,332,0,332,451,ACTA CASILLA,,,
5,16,MICHOACAN,22,MÚGICA,60,NUEVO URECHO,1363,B,42,120,240,9,11,0,5,5,1,0,0,6,0,439,3,442,610,ACTA CASILLA,,,
5,16,MICHOACAN,22,MÚGICA,60,NUEVO URECHO,1364,B,23,60,69,5,6,0,1,1,2,0,1,0,0,168,5,173,340,ACTA CASILLA,,,
5,16,MICHOACAN,22,MÚGICA,60,NUEVO URECHO,1364,E01,15,135,282,6,2,1,1,4,0,0,0,0,0,446,0,446,624,ACTA CASILLA,,,
5,16,MICHOACAN,22,MÚGICA,60,NUEVO URECHO,1365,B,26,86,89,2,2,1,2,0,0,0,0,0,0,208,82,290,270,ACTA CASILLA,,,
5,16,MICHOACAN,22,MÚGICA,60,NUEVO URECHO,1366,B,6,91,166,2,1,1,0,4,0,0,0,1,0,272,3,275,323,RECUENTO,,,
5,16,MICHOACAN,22,MÚGICA,60,NUEVO URECHO,1366,E01,16,41,66,1,0,0,0,0,0,0,0,0,0,124,0,124,182,ACTA CASILLA,,,
5,16,MICHOACAN,22,MÚGICA,60,NUEVO URECHO,1367,B,38,109,112,2,5,0,0,0,0,0,0,0,0,266,3,269,357,ACTA CASILLA,,,
5,16,MICHOACAN,22,MÚGICA,60,NUEVO URECHO,1368,B,6,32,55,0,0,0,0,0,0,0,1,2,0,96,2,98,148,ACTA CASILLA,,,
5,16,MICHOACAN,1,LA PIEDAD,61,NUMARÁN,1369,B,162,99,117,0,0,0,0,2,0,0,0,0,0,380,0,380,569,ACTA CASILLA,,,
5,16,MICHOACAN,1,LA PIEDAD,61,NUMARÁN,1369,C01,163,86,104,1,1,1,2,1,0,0,0,0,0,359,8,367,568,ACTA CASILLA,,,
5,16,MICHOACAN,1,LA PIEDAD,61,NUMARÁN,1369,C02,180,88,99,3,2,0,2,9,0,0,0,1,0,384,0,384,568,ACTA CASILLA,,,
5,16,MICHOACAN,1,LA PIEDAD,61,NUMARÁN,1370,B,167,124,81,4,3,0,2,6,0,0,0,0,0,387,7,394,566,ACTA CASILLA,,,
5,16,MICHOACAN,1,LA PIEDAD,61,NUMARÁN,1370,C01,165,106,97,0,0,0,3,5,1,0,0,2,0,379,0,379,565,ACTA CASILLA,,,
5,16,MICHOACAN,1,LA PIEDAD,61,NUMARÁN,1370,C02,166,111,81,1,2,1,2,3,0,0,1,1,0,369,5,374,565,ACTA CASILLA,,,
5,16,MICHOACAN,1,LA PIEDAD,61,NUMARÁN,1370,C03,186,98,71,2,1,0,4,5,1,0,0,2,0,370,9,379,565,ACTA CASILLA,,,
5,16,MICHOACAN,1,LA PIEDAD,61,NUMARÁN,1371,B,44,12,24,2,1,0,1,1,0,0,0,0,0,85,4,89,193,ACTA CASILLA,,,
5,16,MICHOACAN,1,LA PIEDAD,61,NUMARÁN,1372,B,106,62,14,2,2,0,1,0,0,0,0,0,0,187,6,193,343,ACTA CASILLA,,,
5,16,MICHOACAN,1,LA PIEDAD,61,NUMARÁN,1373,B,135,66,79,5,2,0,1,6,1,0,1,6,1,302,8,311,573,ACTA CASILLA,,,
5,16,MICHOACAN,1,LA PIEDAD,61,NUMARÁN,1373,C01,127,70,65,0,2,2,0,2,0,0,0,0,0,268,0,268,573,ACTA CASILLA,,,
5,16,MICHOACAN,1,LA PIEDAD,61,NUMARÁN,1373,C02,116,87,69,3,2,1,2,2,1,0,0,1,2,284,11,297,573,ACTA CASILLA,,,
5,16,MICHOACAN,1,LA PIEDAD,61,NUMARÁN,1373,C03,118,81,74,1,4,0,1,1,1,0,0,3,0,284,6,290,573,ACTA CASILLA,,,
5,16,MICHOACAN,1,LA PIEDAD,61,NUMARÁN,1374,B,148,61,70,0,3,0,1,3,3,0,0,0,0,289,10,299,472,ACTA CASILLA,,,
5,16,MICHOACAN,1,LA PIEDAD,61,NUMARÁN,1375,B,145,152,55,1,2,0,1,0,0,0,0,0,0,356,10,366,542,ACTA CASILLA,,,
5,16,MICHOACAN,1,LA PIEDAD,61,NUMARÁN,1376,B,154,180,146,3,3,0,5,3,0,0,1,3,0,498,4,502,650,ACTA CASILLA,,,
5,16,MICHOACAN,1,LA PIEDAD,61,NUMARÁN,1377,B,168,206,91,7,7,1,17,0,1,0,0,0,0,498,20,518,673,ACTA CASILLA,,,
5,16,MICHOACAN,13,ZITÁCUARO,62,OCAMPO,1378,B,106,36,100,92,58,5,1,15,0,0,3,5,0,421,14,435,559,ACTA CASILLA,,,
5,16,MICHOACAN,13,ZITÁCUARO,62,OCAMPO,1378,C01,104,47,100,91,64,3,5,8,2,0,0,6,0,430,17,447,558,ACTA CASILLA,,,
5,16,MICHOACAN,13,ZITÁCUARO,62,OCAMPO,1379,B,146,62,138,118,66,3,7,7,1,0,2,4,0,554,12,566,739,ACTA CASILLA,,,
5,16,MICHOACAN,13,ZITÁCUARO,62,OCAMPO,1379,C01,119,70,109,109,111,10,3,6,5,0,3,5,0,550,19,569,739,ACTA CASILLA,,,
5,16,MICHOACAN,13,ZITÁCUARO,62,OCAMPO,1380,B,62,60,111,114,85,3,0,1,0,0,1,7,0,444,25,469,619,ACTA CASILLA,,,
5,16,MICHOACAN,13,ZITÁCUARO,62,OCAMPO,1381,B,76,44,136,129,42,6,11,6,1,0,3,8,0,462,17,479,638,ACTA CASILLA,,,
5,16,MICHOACAN,13,ZITÁCUARO,62,OCAMPO,1381,C01,65,38,135,139,59,0,7,5,4,0,2,2,0,456,16,472,637,ACTA CASILLA,,,
5,16,MICHOACAN,13,ZITÁCUARO,62,OCAMPO,1382,B,24,29,47,72,62,0,3,0,3,0,2,6,0,248,8,256,337,ACTA CASILLA,,,
5,16,MICHOACAN,13,ZITÁCUARO,62,OCAMPO,1383,B,53,84,117,129,89,2,5,3,1,0,1,5,0,489,11,500,654,ACTA CASILLA,,,
5,16,MICHOACAN,13,ZITÁCUARO,62,OCAMPO,1383,C01,84,103,128,129,71,2,6,5,0,0,0,5,0,533,12,545,653,ACTA CASILLA,,,
5,16,MICHOACAN,13,ZITÁCUARO,62,OCAMPO,1384,B,48,71,47,91,130,2,4,2,0,0,1,3,0,399,0,399,613,ACTA CASILLA,,,
5,16,MICHOACAN,13,ZITÁCUARO,62,OCAMPO,1384,C01,59,73,37,126,115,0,7,1,1,0,0,5,0,424,11,435,613,ACTA CASILLA,,,
5,16,MICHOACAN,13,ZITÁCUARO,62,OCAMPO,1384,C02,46,75,55,125,104,0,7,1,0,0,2,5,0,420,16,436,612,ACTA CASILLA,,,
5,16,MICHOACAN,13,ZITÁCUARO,62,OCAMPO,1385,B,36,119,59,114,85,1,0,0,1,0,2,8,0,425,13,438,704,ACTA CASILLA,,,
5,16,MICHOACAN,13,ZITÁCUARO,62,OCAMPO,1385,C01,36,89,61,175,79,0,0,5,2,0,2,8,0,457,16,473,704,ACTA CASILLA,,,
5,16,MICHOACAN,13,ZITÁCUARO,62,OCAMPO,1385,C02,33,88,56,135,107,0,4,4,0,0,1,4,0,432,21,453,703,ACTA CASILLA,,,
5,16,MICHOACAN,13,ZITÁCUARO,62,OCAMPO,1386,B,14,115,27,135,88,3,1,2,0,0,1,3,0,389,10,399,550,ACTA CASILLA,,,
5,16,MICHOACAN,13,ZITÁCUARO,62,OCAMPO,1386,C01,20,104,34,126,116,2,3,2,2,0,0,2,0,411,16,427,549,ACTA CASILLA,,,
5,16,MICHOACAN,13,ZITÁCUARO,62,OCAMPO,1386,C02,16,118,19,142,88,3,0,1,1,0,0,3,0,391,11,402,549,ACTA CASILLA,,,
5,16,MICHOACAN,13,ZITÁCUARO,62,OCAMPO,1387,B,54,45,50,96,82,1,3,4,2,0,3,4,0,344,17,361,494,ACTA CASILLA,,,
5,16,MICHOACAN,13,ZITÁCUARO,62,OCAMPO,1387,C01,38,59,67,91,77,1,3,2,1,0,3,5,0,347,4,351,493,ACTA CASILLA,,,
5,16,MICHOACAN,13,ZITÁCUARO,62,OCAMPO,1388,B,54,41,51,110,112,4,7,7,1,0,4,7,0,398,8,406,514,ACTA CASILLA,,,
5,16,MICHOACAN,13,ZITÁCUARO,62,OCAMPO,1388,C01,36,50,69,105,114,4,4,5,5,0,4,2,3,398,6,407,514,ACTA CASILLA,,,
5,16,MICHOACAN,13,ZITÁCUARO,62,OCAMPO,1388,C02,44,59,57,118,93,2,2,5,3,0,3,2,0,388,14,402,514,ACTA CASILLA,,,
5,16,MICHOACAN,4,JIQUILPAN,63,PAJACUARÁN,1389,B,59,41,93,3,22,82,1,4,0,0,0,3,0,308,11,319,446,ACTA CASILLA,,,
5,16,MICHOACAN,4,JIQUILPAN,63,PAJACUARÁN,1389,C01,71,65,101,2,14,51,3,4,2,0,0,0,0,313,18,331,445,ACTA CASILLA,,,
5,16,MICHOACAN,4,JIQUILPAN,63,PAJACUARÁN,1390,B,82,39,105,3,20,56,2,8,2,0,0,0,0,317,5,322,432,ACTA CASILLA,,,
5,16,MICHOACAN,4,JIQUILPAN,63,PAJACUARÁN,1390,C01,51,53,110,4,9,40,3,8,2,0,1,3,0,284,4,288,431,ACTA CASILLA,,,
5,16,MICHOACAN,4,JIQUILPAN,63,PAJACUARÁN,1391,B,90,73,167,0,19,70,1,6,1,0,0,1,0,428,4,432,635,ACTA CASILLA,,,
5,16,MICHOACAN,4,JIQUILPAN,63,PAJACUARÁN,1391,C01,67,127,144,0,23,67,1,6,0,0,0,0,0,435,10,445,635,ACTA CASILLA,,,
5,16,MICHOACAN,4,JIQUILPAN,63,PAJACUARÁN,1392,B,58,58,81,3,29,41,4,7,0,0,0,0,0,281,8,289,406,ACTA CASILLA,,,
5,16,MICHOACAN,4,JIQUILPAN,63,PAJACUARÁN,1392,C01,61,68,89,0,22,25,1,5,1,0,0,0,0,272,12,284,406,ACTA CASILLA,,,
5,16,MICHOACAN,4,JIQUILPAN,63,PAJACUARÁN,1393,B,65,64,83,0,19,55,3,5,0,0,0,0,0,294,9,303,390,ACTA CASILLA,,,
5,16,MICHOACAN,4,JIQUILPAN,63,PAJACUARÁN,1393,C01,53,59,75,0,16,59,1,4,1,0,1,0,0,269,10,279,390,ACTA CASILLA,,,
5,16,MICHOACAN,4,JIQUILPAN,63,PAJACUARÁN,1394,B,83,84,121,1,39,57,3,9,2,0,2,2,0,403,13,416,580,ACTA CASILLA,,,
5,16,MICHOACAN,4,JIQUILPAN,63,PAJACUARÁN,1394,C01,89,80,129,2,17,54,5,7,5,0,1,3,1,392,8,401,580,ACTA CASILLA,,,
5,16,MICHOACAN,4,JIQUILPAN,63,PAJACUARÁN,1395,B,65,79,85,3,20,82,2,1,0,0,2,2,0,341,6,347,472,ACTA CASILLA,,,
5,16,MICHOACAN,4,JIQUILPAN,63,PAJACUARÁN,1395,C01,59,96,78,1,15,78,1,3,0,0,0,0,0,331,8,339,471,ACTA CASILLA,,,
5,16,MICHOACAN,4,JIQUILPAN,63,PAJACUARÁN,1396,B,40,111,99,2,12,95,1,2,0,0,1,0,0,363,16,379,528,ACTA CASILLA,,,
5,16,MICHOACAN,4,JIQUILPAN,63,PAJACUARÁN,1396,C01,42,114,103,2,16,84,3,4,0,0,1,5,0,374,12,386,527,ACTA CASILLA,,,
5,16,MICHOACAN,4,JIQUILPAN,63,PAJACUARÁN,1397,B,67,112,46,3,36,23,4,4,2,0,0,0,0,297,8,305,583,ACTA CASILLA,,,
5,16,MICHOACAN,4,JIQUILPAN,63,PAJACUARÁN,1398,B,61,81,64,2,54,31,5,3,0,0,0,1,0,302,11,313,590,ACTA CASILLA,,,
5,16,MICHOACAN,4,JIQUILPAN,63,PAJACUARÁN,1399,B,83,63,93,2,19,60,2,0,0,0,1,1,0,324,6,330,621,ACTA CASILLA,,,
5,16,MICHOACAN,4,JIQUILPAN,63,PAJACUARÁN,1400,B,84,64,0,0,64,0,0,0,0,0,0,0,0,212,0,212,738,ACTA CASILLA,,,
5,16,MICHOACAN,4,JIQUILPAN,63,PAJACUARÁN,1401,B,50,28,103,4,6,70,0,0,0,0,0,0,0,261,2,263,420,ACTA CASILLA,,,
5,16,MICHOACAN,4,JIQUILPAN,63,PAJACUARÁN,1401,C01,65,44,75,1,16,57,0,0,0,0,0,1,0,259,9,268,420,ACTA CASILLA,,,
5,16,MICHOACAN,4,JIQUILPAN,63,PAJACUARÁN,1402,B,95,42,172,3,24,94,0,2,0,0,0,3,0,435,15,450,735,ACTA CASILLA,,,
5,16,MICHOACAN,4,JIQUILPAN,63,PAJACUARÁN,1403,B,36,20,49,1,34,27,2,3,3,0,0,3,0,178,7,185,357,ACTA CASILLA,,,
5,16,MICHOACAN,4,JIQUILPAN,63,PAJACUARÁN,1403,E01,4,31,47,1,8,28,1,0,0,0,0,0,0,120,3,123,164,ACTA CASILLA,,,
5,16,MICHOACAN,4,JIQUILPAN,63,PAJACUARÁN,1404,B,34,40,45,2,76,74,2,0,0,0,1,1,0,275,4,279,474,ACTA CASILLA,,,
5,16,MICHOACAN,4,JIQUILPAN,63,PAJACUARÁN,1404,C01,36,48,49,4,42,80,3,1,3,0,0,0,0,266,6,272,473,ACTA CASILLA,,,
5,16,MICHOACAN,4,JIQUILPAN,63,PAJACUARÁN,1405,B,33,28,105,4,16,83,1,1,0,0,0,0,0,271,11,282,424,ACTA CASILLA,,,
5,16,MICHOACAN,4,JIQUILPAN,63,PAJACUARÁN,1405,C01,33,35,107,1,16,97,4,3,0,0,0,1,1,297,9,307,424,ACTA CASILLA,,,
5,16,MICHOACAN,4,JIQUILPAN,63,PAJACUARÁN,1406,B,3,27,87,0,30,8,0,0,0,0,1,0,0,156,0,156,211,ACTA CASILLA,,,
5,16,MICHOACAN,4,JIQUILPAN,63,PAJACUARÁN,1406,E01,71,20,72,1,11,12,2,0,0,0,0,0,0,189,7,196,322,ACTA CASILLA,,,
5,16,MICHOACAN,2,PURUÁNDIRO,64,PANINDÍCUARO,1407,B,13,74,72,0,3,0,0,2,1,0,1,3,0,169,5,174,259,RECUENTO,,,
5,16,MICHOACAN,2,PURUÁNDIRO,64,PANINDÍCUARO,1408,B,18,116,98,3,6,0,0,2,0,0,0,10,0,253,4,257,363,ACTA CASILLA,,,
5,16,MICHOACAN,2,PURUÁNDIRO,64,PANINDÍCUARO,1409,B,31,134,132,5,2,1,4,3,1,0,3,3,0,319,7,326,472,RECUENTO,,,
5,16,MICHOACAN,2,PURUÁNDIRO,64,PANINDÍCUARO,1409,C01,29,157,142,2,4,1,1,6,1,0,3,2,0,348,2,350,472,ACTA CASILLA,,,
5,16,MICHOACAN,2,PURUÁNDIRO,64,PANINDÍCUARO,1410,B,18,275,135,7,5,0,6,2,0,0,6,12,1,466,13,480,656,ACTA CASILLA,,,
5,16,MICHOACAN,2,PURUÁNDIRO,64,PANINDÍCUARO,1411,B,23,108,97,3,9,0,1,8,2,0,3,1,0,255,6,261,391,ACTA CASILLA,,,
5,16,MICHOACAN,2,PURUÁNDIRO,64,PANINDÍCUARO,1411,C01,18,133,94,3,5,2,0,6,2,0,2,1,0,266,8,274,390,ACTA CASILLA,,,
5,16,MICHOACAN,2,PURUÁNDIRO,64,PANINDÍCUARO,1412,B,24,107,122,6,5,1,1,2,0,0,5,10,0,283,5,288,441,ACTA CASILLA,,,
5,16,MICHOACAN,2,PURUÁNDIRO,64,PANINDÍCUARO,1412,C01,21,141,93,4,0,3,1,2,1,0,4,6,0,276,4,280,441,ACTA CASILLA,,,
5,16,MICHOACAN,2,PURUÁNDIRO,64,PANINDÍCUARO,1413,B,17,161,116,2,3,1,3,16,1,0,2,4,1,326,9,336,533,ACTA CASILLA,,,
5,16,MICHOACAN,2,PURUÁNDIRO,64,PANINDÍCUARO,1413,C01,42,136,119,2,2,2,0,24,2,0,6,9,1,344,6,351,533,ACTA CASILLA,,,
5,16,MICHOACAN,2,PURUÁNDIRO,64,PANINDÍCUARO,1414,B,14,218,149,5,4,2,1,6,1,0,0,0,0,400,11,411,736,ACTA CASILLA,,,
5,16,MICHOACAN,2,PURUÁNDIRO,64,PANINDÍCUARO,1415,B,18,98,151,2,6,3,1,4,0,0,3,4,0,290,11,301,575,ACTA CASILLA,,,
5,16,MICHOACAN,2,PURUÁNDIRO,64,PANINDÍCUARO,1416,B,2,19,42,2,0,0,0,16,0,0,2,1,0,84,1,85,214,ACTA CASILLA,,,
5,16,MICHOACAN,2,PURUÁNDIRO,64,PANINDÍCUARO,1417,B,2,101,211,3,5,0,1,10,1,0,6,11,0,351,11,362,609,ACTA CASILLA,,,
5,16,MICHOACAN,2,PURUÁNDIRO,64,PANINDÍCUARO,1417,C01,5,101,231,2,2,0,3,5,0,0,2,16,0,367,8,375,609,ACTA CASILLA,,,
5,16,MICHOACAN,2,PURUÁNDIRO,64,PANINDÍCUARO,1418,B,5,44,94,4,2,0,1,6,0,0,0,1,0,157,5,162,256,ACTA CASILLA,,,
5,16,MICHOACAN,2,PURUÁNDIRO,64,PANINDÍCUARO,1418,E01,6,28,46,2,0,0,1,2,0,0,1,2,0,88,2,90,168,ACTA CASILLA,,,
5,16,MICHOACAN,2,PURUÁNDIRO,64,PANINDÍCUARO,1419,B,26,207,129,5,8,0,4,9,0,0,6,12,0,406,13,419,676,ACTA CASILLA,,,
5,16,MICHOACAN,2,PURUÁNDIRO,64,PANINDÍCUARO,1420,B,16,78,147,0,0,2,0,3,2,0,0,0,0,248,2,250,400,ACTA CASILLA,,,
5,16,MICHOACAN,2,PURUÁNDIRO,64,PANINDÍCUARO,1421,B,6,109,194,5,1,0,2,11,0,0,4,1,0,333,8,341,512,ACTA CASILLA,,,
5,16,MICHOACAN,2,PURUÁNDIRO,64,PANINDÍCUARO,1421,C01,6,132,160,5,3,1,0,7,1,0,2,2,0,319,5,324,512,ACTA CASILLA,,,
5,16,MICHOACAN,2,PURUÁNDIRO,64,PANINDÍCUARO,1421,C02,8,123,188,1,2,0,1,10,0,0,0,7,0,340,5,345,512,ACTA CASILLA,,,
5,16,MICHOACAN,2,PURUÁNDIRO,64,PANINDÍCUARO,1422,B,13,112,107,1,2,2,5,3,0,0,4,7,0,256,5,261,389,RECUENTO,,,
5,16,MICHOACAN,2,PURUÁNDIRO,64,PANINDÍCUARO,1423,B,9,174,145,2,5,2,1,5,0,0,6,10,0,359,15,374,513,ACTA CASILLA,,,
5,16,MICHOACAN,2,PURUÁNDIRO,64,PANINDÍCUARO,1424,B,5,88,155,8,2,0,1,5,1,0,2,11,0,278,7,285,469,ACTA CASILLA,,,
5,16,MICHOACAN,2,PURUÁNDIRO,64,PANINDÍCUARO,1424,C01,0,103,157,1,2,2,1,1,1,0,3,8,0,279,3,282,468,ACTA CASILLA,,,
5,16,MICHOACAN,2,PURUÁNDIRO,64,PANINDÍCUARO,1425,B,11,66,104,2,3,0,0,3,2,0,1,6,0,198,12,210,436,ACTA CASILLA,,,
5,16,MICHOACAN,2,PURUÁNDIRO,64,PANINDÍCUARO,1425,C01,8,36,131,4,1,1,0,5,0,0,0,6,0,192,6,198,436,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,65,PARÁCUARO,1426,B,79,88,105,7,5,6,1,37,1,0,0,1,0,330,13,343,487,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,65,PARÁCUARO,1426,C01,93,59,96,3,10,4,2,43,1,0,0,1,0,312,24,336,487,RECUENTO,,,
5,16,MICHOACAN,23,APATZINGÁN,65,PARÁCUARO,1427,B,112,107,111,7,31,9,4,77,4,0,0,2,0,464,12,476,723,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,65,PARÁCUARO,1427,C01,122,111,116,2,24,10,4,59,3,0,0,0,0,451,0,451,723,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,65,PARÁCUARO,1427,C02,136,87,103,4,26,7,1,63,4,0,0,0,0,431,15,446,723,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,65,PARÁCUARO,1428,B,31,83,24,0,8,2,2,125,0,0,0,1,0,276,9,285,401,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,65,PARÁCUARO,1428,C01,57,49,24,2,6,2,2,152,0,0,0,1,0,295,14,309,401,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,65,PARÁCUARO,1428,E01,57,87,104,1,8,5,2,158,2,0,0,0,0,424,9,433,558,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,65,PARÁCUARO,1429,B,17,27,97,3,15,8,4,306,1,0,0,0,0,478,14,492,660,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,65,PARÁCUARO,1430,B,62,62,125,0,10,3,0,23,0,0,1,2,0,288,13,301,435,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,65,PARÁCUARO,1430,C01,60,78,111,7,8,2,1,18,0,0,0,0,0,285,8,293,435,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,65,PARÁCUARO,1431,B,47,77,126,0,5,3,5,42,0,0,0,3,0,308,14,322,509,RECUENTO,,,
5,16,MICHOACAN,23,APATZINGÁN,65,PARÁCUARO,1431,C01,49,77,124,2,5,3,0,42,0,0,1,1,3,304,17,324,508,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,65,PARÁCUARO,1432,B,35,69,145,3,26,3,2,41,0,0,0,1,0,325,0,325,527,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,65,PARÁCUARO,1432,C01,23,47,157,3,20,9,3,41,0,0,0,2,0,305,10,315,527,ACTA CASILLA,,,
