ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,PRI_PVEM_PT_NVA_ALIANZA,PRI_PVEM_PT,PRI_PVEM_NVA_ALIANZA,PRI_PT_NVA_ALIANZA,PVEM_PT_NVA_ALIANZA,PRI_PVEM,PRI_PT,PRI_NVA_ALIANZA,PVEM_PT,PVEM_NVA_ALIANZA,PT_NVA_ALIANZA,CAND_IND1,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
8,CHIHUAHUA,5,JUAREZ,37,JUAREZ,1707,2,385,172,5,18,7,15,9,21,0,0,0,1,0,1,0,1,0,0,0,188,1,823,17,841,1767
8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1708,2,114,91,0,7,2,8,3,15,1,0,1,0,0,4,0,0,0,0,0,92,3,338,13,354,703
8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1709,1,89,45,4,3,2,4,8,5,0,0,0,0,0,0,0,1,0,0,0,69,4,230,3,237,433
8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1710,2,107,64,7,4,0,9,10,13,0,0,0,0,0,0,0,0,0,0,0,80,0,294,5,299,604
8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1711,3,220,124,2,7,5,14,8,17,0,0,0,0,0,0,0,0,0,0,0,114,0,511,11,522,1021
8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1712,1,90,117,8,8,64,15,18,15,0,0,1,0,0,0,1,3,0,0,0,76,8,416,26,450,1141
8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1713,2,34,44,3,5,29,6,8,4,0,0,0,0,0,0,0,1,1,0,0,56,5,191,10,206,455
8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1714,1,66,48,1,0,3,9,5,11,0,0,1,0,0,1,0,0,0,0,0,58,3,203,5,211,483
8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1715,1,101,87,1,5,15,10,3,7,0,0,0,0,0,3,0,0,1,0,0,60,0,293,6,299,704
8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1716,1,132,90,8,2,5,18,3,14,0,1,0,0,0,0,0,0,0,0,0,96,1,369,22,392,810
8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1717,1,160,116,6,7,14,18,3,18,0,0,0,0,0,0,0,0,0,0,0,103,2,445,7,454,1041
8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1718,1,80,46,0,2,1,2,3,7,2,0,0,0,0,0,1,0,0,0,0,58,0,202,9,211,443
8,CHIHUAHUA,5,JUAREZ,37,JUAREZ,1719,2,168,51,0,1,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,68,0,297,7,304,638
8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1720,1,242,117,5,7,3,16,5,20,0,0,0,0,0,0,0,0,0,0,0,131,1,546,15,562,1161
8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1721,2,100,63,4,1,2,14,8,12,0,0,0,0,0,0,0,0,0,0,0,70,2,274,13,289,564
8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1722,2,83,49,5,2,2,7,6,8,0,0,0,0,0,0,0,0,0,0,0,85,1,247,2,250,371
8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1723,1,103,54,4,7,1,12,4,9,1,0,0,0,0,1,0,1,0,0,0,66,0,263,8,271,490
8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1724,3,138,111,3,6,2,14,4,24,0,0,0,0,0,0,0,0,0,0,0,97,1,399,16,416,820
8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1725,1,96,57,2,2,13,2,7,10,0,0,0,0,0,1,0,0,0,0,2,50,4,242,12,258,545
8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1726,1,128,97,2,11,4,9,10,12,1,1,0,0,0,2,0,0,0,0,1,68,1,346,14,361,802
8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1727,1,55,58,1,3,14,6,2,4,1,0,0,1,0,4,0,0,1,0,0,32,0,182,14,196,435
8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1728,1,42,56,0,1,1,11,2,12,0,1,0,0,0,0,0,0,0,0,0,58,0,184,3,187,385
8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1729,1,187,89,6,4,6,12,11,11,1,0,0,0,0,2,1,0,0,0,0,104,3,434,13,450,1079
8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1730,4,97,72,4,4,2,11,8,11,1,0,0,0,0,1,0,0,0,0,0,91,2,302,2,306,643
8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1731,4,97,55,1,6,0,12,6,8,2,0,0,0,0,0,0,0,0,0,0,61,1,248,5,254,511
8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1732,3,501,243,11,9,1,28,21,22,5,0,0,0,0,2,0,2,0,0,0,226,1,1071,21,1093,2300
8,CHIHUAHUA,5,JUAREZ,37,JUAREZ,1733,2,384,175,5,3,0,22,2,24,1,0,0,0,0,0,0,0,0,0,0,261,0,877,7,884,1623
8,CHIHUAHUA,5,JUAREZ,37,JUAREZ,1734,1,917,417,33,27,18,58,34,50,0,0,1,0,0,3,1,0,0,0,0,583,11,2142,50,2203,4442
8,CHIHUAHUA,5,JUAREZ,37,JUAREZ,1735,1,99,77,4,6,0,9,4,15,0,0,0,0,0,1,0,1,0,0,0,81,0,297,16,313,720
8,CHIHUAHUA,5,JUAREZ,37,JUAREZ,1736,2,308,103,16,2,2,9,11,12,8,0,0,1,0,2,1,0,0,0,0,99,97,574,12,683,1288
8,CHIHUAHUA,5,JUAREZ,37,JUAREZ,1737,1,111,72,2,5,1,3,5,8,1,0,0,0,0,0,0,0,0,0,0,38,0,246,11,257,543
8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1738,11,142,68,0,7,6,8,6,11,0,0,0,1,0,2,0,0,0,0,0,117,0,368,22,390,746
8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1739,2,107,53,4,7,4,9,5,8,0,0,0,0,0,1,0,1,0,0,0,69,0,268,15,283,536
8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1740,4,111,80,3,3,3,9,8,6,0,0,1,0,0,0,0,0,0,0,0,76,0,300,10,310,587
8,CHIHUAHUA,5,JUAREZ,37,JUAREZ,1741,7,51,22,0,1,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,21,0,101,2,103,207
8,CHIHUAHUA,5,JUAREZ,37,JUAREZ,1742,1,25,13,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,22,0,65,1,66,163
8,CHIHUAHUA,5,JUAREZ,37,JUAREZ,1743,2,635,224,11,7,4,44,15,23,2,0,0,0,0,4,0,0,1,0,0,415,2,1385,15,1402,2687
8,CHIHUAHUA,5,JUAREZ,37,JUAREZ,1744,3,162,64,6,6,4,9,3,14,0,0,0,0,0,3,0,0,0,0,0,88,1,359,13,373,870
8,CHIHUAHUA,5,JUAREZ,37,JUAREZ,1745,1,384,193,5,15,2,36,11,39,3,0,1,0,0,1,0,0,0,1,0,293,6,984,19,1009,2095
8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1746,1,481,249,15,10,3,19,10,18,3,0,3,1,0,0,0,0,0,0,0,288,3,1100,23,1126,854
8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1747,1,153,86,5,1,6,13,6,10,0,0,0,0,0,1,0,0,0,0,0,92,0,373,5,378,740
8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1748,1,98,47,3,4,5,6,6,10,0,1,0,0,0,1,0,0,0,0,0,60,7,241,10,258,585
8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1749,1,93,64,2,3,5,12,7,10,1,0,0,1,0,1,0,1,0,0,0,65,0,265,12,277,1753
8,CHIHUAHUA,5,JUAREZ,37,JUAREZ,1750,1,69,82,4,11,2,19,7,17,1,0,0,0,0,0,0,0,0,0,0,92,0,304,27,331,870
8,CHIHUAHUA,5,JUAREZ,37,JUAREZ,1751,1,79,29,3,0,0,9,0,7,0,0,0,0,0,0,0,0,0,0,0,53,0,180,0,180,446
8,CHIHUAHUA,5,JUAREZ,37,JUAREZ,1753,1,117,98,3,3,1,23,5,21,1,0,1,0,0,0,0,0,0,0,0,90,4,363,12,379,781
8,CHIHUAHUA,5,JUAREZ,37,JUAREZ,1754,2,633,285,17,13,3,41,20,43,1,0,0,0,0,0,0,0,0,0,0,381,1,1437,19,1457,2761
8,CHIHUAHUA,5,JUAREZ,37,JUAREZ,1755,2,357,192,5,8,3,39,23,59,3,0,0,0,0,2,1,1,0,0,0,321,3,1014,22,1039,2264
8,CHIHUAHUA,5,JUAREZ,37,JUAREZ,1756,2,367,217,14,4,4,29,9,43,1,0,0,0,0,0,0,0,0,0,0,259,2,947,22,971,2750
8,CHIHUAHUA,5,JUAREZ,37,JUAREZ,1757,2,291,159,15,6,4,18,13,32,3,0,0,0,0,0,0,0,0,0,0,227,3,768,15,786,1709
8,CHIHUAHUA,5,JUAREZ,37,JUAREZ,1758,1,996,584,45,23,12,94,31,109,0,1,2,0,0,5,0,2,1,0,0,819,16,2724,64,2804,6419
8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1759,2,88,82,3,1,2,10,8,9,0,0,0,0,0,0,0,0,0,0,0,62,2,265,7,274,565
8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1760,2,122,79,2,10,7,12,10,12,0,0,0,0,0,0,0,0,0,0,0,87,4,341,11,356,823
8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1761,2,66,61,1,5,2,13,5,9,0,0,0,0,0,3,0,0,0,0,0,44,0,209,6,215,503
8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1762,1,64,54,4,8,4,10,5,9,0,0,2,0,0,0,0,0,0,0,0,33,0,193,17,210,500
8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1763,1,146,216,9,18,27,32,23,32,0,2,0,0,0,3,0,0,0,0,0,165,5,673,47,725,1679
8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1764,2,98,153,7,12,19,20,15,29,1,1,2,0,0,2,0,1,1,0,0,85,2,446,23,471,1151
8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1765,2,104,58,5,4,4,7,5,7,0,0,0,0,0,4,0,0,0,0,0,79,3,277,10,290,643
8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1766,6,148,122,5,7,4,6,5,13,1,0,1,0,0,5,0,0,0,0,0,84,0,401,15,416,993
8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1767,1,108,91,4,11,13,12,17,12,0,0,0,0,0,0,0,0,0,0,0,68,1,336,14,351,814
8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1768,13,129,79,2,3,3,12,7,13,0,0,0,0,0,2,0,2,0,0,0,57,0,309,12,321,748
8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1769,2,133,102,4,9,5,14,6,15,1,0,0,0,0,0,0,0,0,0,0,82,2,371,16,389,891
8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1770,2,85,44,0,6,1,7,3,3,0,0,0,0,0,0,0,0,0,0,0,49,2,198,9,209,492
8,CHIHUAHUA,5,JUAREZ,37,JUAREZ,1771,4,65,52,4,2,1,6,10,10,0,0,0,0,0,1,0,0,0,0,0,76,0,227,8,235,443
8,CHIHUAHUA,5,JUAREZ,37,JUAREZ,1772,2,1388,724,40,33,17,121,78,134,3,2,2,0,0,2,0,0,0,0,1,1053,6,3598,99,3703,7611
8,CHIHUAHUA,5,JUAREZ,37,JUAREZ,1773,2,134,122,2,2,1,5,10,11,1,0,0,0,0,0,0,0,0,0,0,99,0,387,8,395,750
8,CHIHUAHUA,5,JUAREZ,37,JUAREZ,1774,2,151,98,2,5,0,16,8,30,1,0,0,0,0,1,0,1,0,0,0,107,1,420,11,432,911
8,CHIHUAHUA,5,JUAREZ,37,JUAREZ,1775,2,135,82,5,11,2,9,2,15,1,1,1,0,0,1,0,0,0,0,0,90,2,355,15,372,836
8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1776,2,83,46,1,2,1,3,5,5,0,0,0,0,0,0,0,0,0,0,0,39,0,185,11,196,536
8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1777,2,79,57,1,3,1,9,6,7,0,0,0,0,0,0,0,0,0,0,0,50,0,213,5,218,497
8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1778,2,133,95,7,13,12,22,4,19,0,0,0,0,0,0,0,1,0,0,0,76,1,382,17,400,924
8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1779,2,44,55,3,4,25,7,10,14,0,2,0,0,0,0,0,0,1,0,0,62,0,227,20,247,1224
8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1780,2,44,24,3,5,9,8,3,9,0,0,0,0,0,0,0,0,0,0,0,31,0,136,9,145,305
8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1781,3,102,46,2,4,3,7,4,8,0,0,0,0,0,0,0,0,0,0,0,54,0,230,9,239,522
8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1782,4,115,82,3,7,2,6,6,9,0,0,0,0,0,0,0,0,0,0,0,53,2,283,12,297,711
8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1783,2,126,88,3,6,2,9,7,4,0,0,0,0,0,0,1,0,0,0,0,83,0,329,7,336,907
8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1784,2,148,87,1,5,2,8,9,9,0,0,0,0,0,0,1,0,0,0,0,104,1,374,7,382,904
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1785,4,94,64,1,2,2,9,7,10,0,0,1,0,0,1,0,0,0,0,0,57,2,248,3,253,578
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1786,2,92,56,3,1,12,7,12,1,0,0,0,0,0,0,0,1,0,1,0,59,0,245,10,255,561
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1787,2,193,72,6,3,2,8,4,6,0,0,0,0,0,0,0,1,0,0,0,110,4,405,8,417,949
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1788,5,67,39,1,2,0,14,2,6,0,0,0,0,0,0,0,0,0,0,1,50,1,182,9,192,384
8,CHIHUAHUA,5,JUAREZ,37,JUAREZ,1789,1,70,40,3,2,1,10,7,6,1,0,0,0,0,0,0,1,0,0,0,57,0,198,8,206,447
8,CHIHUAHUA,5,JUAREZ,37,JUAREZ,1790,1,148,104,2,4,6,18,2,12,1,0,0,0,0,0,0,0,0,0,0,117,2,414,5,421,813
8,CHIHUAHUA,5,JUAREZ,37,JUAREZ,1791,3,101,73,1,0,1,16,8,10,0,0,0,0,0,0,0,0,0,0,0,55,0,265,14,279,561
8,CHIHUAHUA,5,JUAREZ,37,JUAREZ,1792,5,65,35,1,4,1,9,4,4,0,0,0,0,0,0,0,0,0,0,0,58,0,181,3,184,411
8,CHIHUAHUA,5,JUAREZ,37,JUAREZ,1793,3,129,119,8,5,3,17,9,11,1,0,0,0,0,0,0,0,0,0,0,101,1,403,13,417,871
8,CHIHUAHUA,5,JUAREZ,37,JUAREZ,1794,3,184,148,8,9,4,36,8,33,2,0,0,0,0,0,0,0,1,0,0,147,0,580,36,616,1429
8,CHIHUAHUA,5,JUAREZ,37,JUAREZ,1795,1,201,171,12,3,1,39,4,28,2,0,0,0,0,0,0,0,0,0,0,172,0,633,26,659,1390
8,CHIHUAHUA,5,JUAREZ,37,JUAREZ,1796,9,140,105,5,4,2,18,5,25,0,1,0,1,0,3,0,0,0,0,0,86,3,395,24,422,950
8,CHIHUAHUA,5,JUAREZ,37,JUAREZ,1797,2,93,104,1,6,1,16,5,25,1,0,0,0,0,4,0,1,0,0,0,93,7,350,6,363,760
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1798,2,104,74,3,3,4,12,3,10,0,0,0,0,0,0,0,0,0,0,0,56,0,269,5,274,587
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1799,2,169,95,3,4,2,26,8,21,0,0,0,0,1,0,0,0,0,0,0,112,3,441,17,461,920
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1800,2,122,70,4,7,2,10,6,18,0,0,0,0,0,0,0,0,0,0,0,50,3,289,6,298,622
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1801,2,87,58,2,1,2,10,3,9,0,0,0,0,0,2,0,0,0,0,1,57,2,232,5,239,500
8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1802,1,63,38,1,2,1,3,5,4,0,0,0,0,0,0,0,0,0,0,0,45,2,162,2,166,388
8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1803,1,143,45,2,4,1,9,6,5,0,0,0,0,0,0,0,0,0,0,1,79,1,295,5,301,629
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1804,1,63,61,7,2,3,5,4,5,0,0,0,0,0,1,0,0,0,0,0,46,0,197,8,205,438
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1805,1,110,57,5,4,0,20,3,6,0,0,0,0,0,0,0,0,0,0,0,80,5,285,9,299,610
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1806,1,86,62,2,2,2,9,4,9,1,0,0,0,0,0,0,1,0,0,0,74,1,252,15,268,584
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1807,1,135,55,4,4,2,8,5,11,0,0,0,0,0,0,1,2,0,1,0,105,0,333,24,357,811
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1808,1,76,79,2,2,2,15,9,13,1,0,0,0,0,0,0,2,0,0,0,84,0,285,24,309,811
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1809,1,97,81,2,4,3,15,8,11,0,0,0,0,0,1,0,0,0,1,0,71,0,294,11,305,582
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1810,1,105,86,0,5,1,15,1,7,0,0,0,0,0,2,0,0,0,0,0,77,0,299,21,320,695
8,CHIHUAHUA,5,JUAREZ,37,JUAREZ,1811,1,133,98,5,10,5,17,15,17,1,0,0,0,0,2,0,0,0,0,0,97,0,400,15,415,815
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1812,1,155,85,4,3,5,19,12,19,1,0,0,0,0,3,0,0,1,0,0,84,2,391,14,407,913
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1813,1,103,82,3,3,1,22,5,10,0,0,0,0,0,0,0,0,0,0,0,75,4,304,8,316,653
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1814,1,130,103,5,12,0,9,8,16,0,0,0,0,0,1,0,0,0,1,0,102,7,387,5,399,868
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1815,1,103,67,4,1,10,10,4,14,0,0,1,0,0,3,0,0,0,0,1,97,2,315,18,335,803
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1816,1,68,67,2,2,4,4,7,12,0,1,0,0,0,3,0,1,0,1,1,69,0,242,14,256,544
8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1817,1,56,45,1,1,8,12,9,11,0,0,0,0,0,0,0,1,0,0,0,39,0,183,7,190,544
8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1818,1,87,63,2,3,1,5,7,9,1,1,0,0,0,0,0,0,0,0,0,55,0,234,8,242,558
8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1819,1,93,86,4,3,2,9,8,6,0,0,0,0,0,0,0,0,0,0,0,56,0,267,11,278,678
8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1820,1,54,63,3,3,11,15,8,8,0,2,0,0,0,0,0,1,0,0,0,53,6,221,14,241,583
8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1821,1,143,103,3,6,4,15,5,20,1,0,0,0,0,4,0,0,0,0,0,69,2,373,15,390,809
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1822,1,108,82,4,3,2,18,3,18,1,0,1,0,0,0,0,0,0,0,0,68,4,308,14,326,696
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1823,1,110,80,3,6,12,8,9,1,1,0,0,0,0,2,0,0,0,0,0,71,8,303,5,316,734
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1824,1,109,71,1,2,4,16,3,15,0,0,0,0,0,2,1,1,0,0,0,54,0,279,15,294,678
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1825,2,74,55,5,2,0,16,4,2,0,0,0,0,0,1,0,0,0,0,0,58,0,217,7,224,1055
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1826,1,345,367,14,39,10,80,39,53,1,0,1,0,0,7,0,0,0,1,0,268,19,1225,79,1323,3414
8,CHIHUAHUA,8,JUAREZ,37,JUAREZ,1827,1,408,351,21,32,19,79,40,65,4,0,0,0,1,6,0,0,0,2,0,397,19,1425,54,1498,4324
8,CHIHUAHUA,5,JUAREZ,37,JUAREZ,1828,1,96,76,8,13,5,10,5,17,1,0,0,0,0,1,1,2,0,0,0,74,8,309,14,331,946
8,CHIHUAHUA,5,JUAREZ,37,JUAREZ,1829,2,107,102,8,3,29,27,9,9,1,0,0,0,0,0,0,0,0,0,0,53,0,348,37,385,845
8,CHIHUAHUA,5,JUAREZ,37,JUAREZ,1830,1,113,118,13,8,16,11,10,25,1,0,0,0,0,2,1,1,1,1,1,89,2,411,28,441,1031
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1831,1,64,93,2,7,7,13,5,13,0,0,1,0,12,1,0,0,0,0,0,82,6,300,10,316,662
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1832,1,54,57,1,2,2,3,3,6,0,0,0,0,1,0,0,0,0,0,0,36,0,165,8,173,810
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1833,1,71,65,5,2,3,14,4,8,0,0,0,0,0,0,0,0,0,0,0,58,0,230,12,242,516
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1834,1,194,81,8,4,3,15,8,18,0,0,0,0,0,1,0,0,0,0,0,131,4,463,5,472,978
8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1835,1,91,69,5,3,1,7,4,11,0,1,0,0,0,1,0,0,0,0,0,70,2,263,10,275,584
8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1836,1,83,52,0,3,3,7,7,6,0,0,0,0,0,0,0,0,0,0,0,54,2,215,9,226,522
8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1837,2,204,105,4,16,6,11,11,17,0,1,0,0,0,1,1,0,0,0,0,128,9,505,24,538,1222
8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1838,1,44,81,3,9,1,10,5,9,1,0,2,0,0,2,0,0,0,0,0,41,0,208,18,226,1125
8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1839,1,99,49,10,7,3,8,8,2,1,0,1,0,0,1,0,0,0,0,0,48,0,237,0,237,586
8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1840,1,90,70,5,1,5,10,2,14,3,0,0,0,0,1,0,0,0,0,0,63,4,264,11,279,662
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1841,1,87,71,1,5,0,6,7,0,0,0,0,0,0,2,0,0,0,0,0,96,4,275,14,293,650
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1842,1,145,59,3,2,1,18,10,11,0,0,0,0,0,0,0,0,0,0,0,89,4,338,10,352,748
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1843,1,103,48,1,6,5,9,11,9,0,0,0,0,0,2,3,0,0,0,0,87,4,284,4,292,670
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1844,2,94,61,1,3,1,11,6,11,1,1,0,0,0,1,0,0,0,0,0,95,0,286,10,296,728
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1845,2,96,72,4,4,0,13,4,20,1,0,0,0,0,0,0,1,0,0,0,84,3,299,9,311,736
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1846,1,100,110,3,5,2,15,6,4,0,0,3,0,0,0,0,0,0,0,0,84,1,332,18,351,772
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1847,1,103,48,1,6,6,7,2,11,0,0,0,0,0,0,0,0,0,0,0,70,0,254,13,267,620
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1848,1,78,57,2,2,2,14,8,9,1,0,0,0,0,0,0,0,0,0,0,54,0,227,16,243,528
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1849,1,120,49,2,3,0,15,9,14,0,0,0,0,0,0,0,1,0,0,0,93,0,306,6,312,548
8,CHIHUAHUA,6,JUAREZ,37,JUAREZ,1850,1,90,63,3,5,1,2,4,8,0,0,0,0,0,0,0,0,0,0,0,41,1,217,14,232,482
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1851,2,268,187,13,10,19,51,32,30,2,0,0,0,0,1,0,0,0,0,0,341,10,954,19,983,1934
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1852,1,113,57,3,4,0,10,16,14,0,0,0,0,0,0,0,1,0,0,0,76,3,294,6,303,664
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1853,1,80,59,2,2,1,21,2,8,1,0,0,0,0,2,0,1,0,0,0,58,1,237,9,247,647
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1854,1,97,93,4,9,5,19,14,18,0,0,0,0,0,0,0,0,0,0,0,78,0,337,19,356,898
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1855,1,82,78,7,3,4,10,11,11,1,0,0,0,0,1,0,0,0,0,0,63,3,271,23,297,788
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1856,1,58,64,5,2,3,6,3,8,0,0,0,1,0,0,0,0,0,0,0,52,3,202,15,220,482
8,CHIHUAHUA,8,JUAREZ,37,JUAREZ,1857,1,153,102,5,7,7,19,20,20,0,1,0,0,0,1,0,2,0,0,0,124,14,461,25,500,1153
8,CHIHUAHUA,8,JUAREZ,37,JUAREZ,1858,2,261,182,12,14,4,35,19,33,0,0,0,0,0,4,0,0,0,0,0,259,14,823,24,861,2087
8,CHIHUAHUA,8,JUAREZ,37,JUAREZ,1859,3,88,56,6,4,5,9,6,7,0,0,0,0,0,1,0,0,0,0,0,66,3,248,11,262,651
8,CHIHUAHUA,8,JUAREZ,37,JUAREZ,1860,1,50,54,7,2,5,5,13,12,0,1,0,0,0,1,0,0,0,0,0,64,0,214,15,229,1133
8,CHIHUAHUA,8,JUAREZ,37,JUAREZ,1861,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470
8,CHIHUAHUA,8,JUAREZ,37,JUAREZ,1862,1,61,70,4,8,3,6,7,5,0,0,0,0,0,0,0,0,0,0,0,41,0,205,14,219,483
8,CHIHUAHUA,8,JUAREZ,37,JUAREZ,1863,2,71,77,2,8,1,12,8,7,0,0,0,0,0,2,0,0,0,0,0,47,3,235,10,248,572
8,CHIHUAHUA,8,JUAREZ,37,JUAREZ,1864,1,61,35,0,2,2,1,5,0,0,1,1,0,0,0,0,0,0,0,0,34,0,142,10,152,384
8,CHIHUAHUA,8,JUAREZ,37,JUAREZ,1865,1,66,52,4,6,2,10,14,6,0,1,1,0,0,0,0,0,0,0,0,45,2,207,16,225,596
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1866,1,44,25,1,2,4,27,6,5,0,0,0,0,0,0,0,0,0,0,0,35,1,149,10,160,764
