uniqueid,year,incumbent_party_magar,incumbent_candidate_magar,runnerup_party_magar,runnerup_candidate_magar,margin
7028,2015,PCHU,JUAN LUIS COUTIÑO CASTRO,PRI,,0.0361514375
7028,2018,PMCH,JORGE OCTAVIO DE LEON VAZQUEZ,PAN_PRD_MC,LUIS COUTIÑO MAZARIEGOS,0.0985507246
7029,1991,PRI,FLAVIO NUÑEZ MUÑOZ,PAN,,0.7201086957
7029,1995,PRI,EUSEBIO PEREZ GUTIERREZ,PAN,,0.3372197309
7029,1998,PRD,TRANSITO NUÑEZ NUÑEZ,PRI,,0.0748762376
7029,2001,PRI,DAVID COÑAZO NUÑEZ,PAN,,0.0730948678
7029,2004,PRI,REFUGIO HERRERA NUÑEZ,PRD_PAN_PT,,0.0309638029
7029,2007,PAN,JOSE ORBELIN GONZALEZ MUÑOZ,PRI_PVEM,,0.2245989305
7029,2010,PRI,OVIDEO CAYOSO HERNANDEZ,PT,,0.0777733912
7029,2012,PAN,ARMANDO ESTRADA HERRERA,PRI,,0.0565836299
7029,2015,MORENA,BENJAMIN HERNANDEZ PEREZ,PVEM_PNA,,0.2191142191
7029,2018,MORENA,ANA ISABEL HERRERA ESTRADA,PAN,,0.242058011
7030,1991,PRI,HUMBERTO FLORES CASTELLANOS,0,,1
7030,1995,PRI,JOSE ANTONIO ROSALES GARCIA,PRD,,0.1141924959
7030,1998,PRI,JOSE LUIS MORALES MEZA,PRD,,0.0201765448
7030,2001,PRI,RAFAEL HERNANDEZ MORALES,PRD,,0.091626148
7030,2004,PRI,ROMEO MORALES MEZA,PRD_PAN_PT,,0.0334278768
7030,2007,PRD_PT,JULIO CESAR VELAZQUEZ CALDERON,PVEM,,0.2197811377
7030,2010,PT,LIMBANO MIGUEL LOPEZ,PAN_PRD_CONVE_PNA,,0.0724578353
7030,2012,PVEM,HENRY RAUL FUENTES GUTIERREZ,PRD_PT_CONVE,,0.0118046447
