CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PSD,HUMANISTA,C_COMUN_PAN_MC,PRD_PSD,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,C_COMUN_PRD_PVEM_PSD,PRD_PVEM,PRD_PSD,PVEM_PSD,C_COMUN_PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,CAND_IND21,CAND_IND22,CAND_IND23,CAND_IND24,CAND_IND25,CAND_IND26,CAND_IND27,CAND_IND28,CAND_IND29,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,497,6,77,75,545,92,165,37,28,824,107,84,22,,,95,13,10,38,48,28,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2301,3,52,2356,3996
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,498,3,54,51,359,64,89,26,12,345,73,32,6,,,29,6,6,18,25,12,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1218,0,51,1269,2200
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,499,3,43,38,280,55,40,21,18,280,17,28,11,,,16,5,0,12,21,9,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,902,2,25,929,1558
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,500,1,45,29,161,35,29,10,15,158,16,26,5,,,7,0,1,6,7,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553,0,8,561,733
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,103,2,189,36,96,17,30,109,11,232,15,20,13,20,5,5,1,1,2,,,,,,,,,,,,,,,89,,,,,,,,,,,,,,,,,,,,,,,891,0,34,925,1362
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,104,2,84,55,56,19,9,96,9,126,20,8,8,1,3,7,2,1,3,,,,,,,,,,,,,,,86,,,,,,,,,,,,,,,,,,,,,,,593,0,10,603,855
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,105,1,46,36,32,11,10,62,5,84,10,4,5,4,3,7,1,2,0,,,,,,,,,,,,,,,51,,,,,,,,,,,,,,,,,,,,,,,373,0,13,386,615
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,106,2,79,54,87,17,20,108,13,145,11,12,17,3,5,6,0,0,2,,,,,,,,,,,,,,,132,,,,,,,,,,,,,,,,,,,,,,,711,0,30,741,1134
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,107,2,119,64,83,19,16,81,13,144,15,12,9,4,6,4,1,1,0,,,,,,,,,,,,,,,119,,,,,,,,,,,,,,,,,,,,,,,710,0,22,732,1071
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,108,3,111,64,102,20,36,122,22,310,30,40,15,8,1,23,3,0,8,,,,,,,,,,,,,,,154,,,,,,,,,,,,,,,,,,,,,,,1069,0,40,1109,1792
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,109,5,151,93,202,52,86,169,42,679,79,63,40,12,17,39,6,4,25,,,,,,,,,,,,,,,180,,,,,,,,,,,,,,,,,,,,,,,1939,0,90,2029,3681
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,110,3,114,40,98,19,38,202,30,299,32,33,30,13,5,23,5,0,6,,,,,,,,,,,,,,,142,,,,,,,,,,,,,,,,,,,,,,,1129,0,42,1171,1832
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,111,3,128,85,139,35,40,122,34,377,36,31,23,14,13,17,4,7,9,,,,,,,,,,,,,,,169,,,,,,,,,,,,,,,,,,,,,,,1283,1,35,1319,2160
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,112,3,134,74,96,10,37,152,21,208,34,12,18,11,2,13,2,2,5,,,,,,,,,,,,,,,156,,,,,,,,,,,,,,,,,,,,,,,987,0,29,1016,1650
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,113,6,156,109,271,38,101,204,26,629,67,38,63,19,6,59,8,3,17,,,,,,,,,,,,,,,251,,,,,,,,,,,,,,,,,,,,,,,2065,0,78,2143,3907
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,114,4,167,124,138,52,79,191,18,463,63,30,23,13,8,29,9,9,11,,,,,,,,,,,,,,,241,,,,,,,,,,,,,,,,,,,,,,,1668,0,42,1710,2950
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,115,2,76,58,76,24,39,98,10,202,22,15,21,4,5,13,6,1,9,,,,,,,,,,,,,,,85,,,,,,,,,,,,,,,,,,,,,,,764,0,23,787,1259
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,116,2,94,79,94,22,17,97,12,229,22,11,19,5,6,13,0,1,5,,,,,,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,846,0,30,876,1300
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,117,2,86,43,62,29,17,97,11,156,12,16,16,4,5,10,0,0,4,,,,,,,,,,,,,,,131,,,,,,,,,,,,,,,,,,,,,,,699,0,25,724,1069
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,118,3,112,53,110,22,20,119,12,264,14,17,17,6,8,9,1,0,3,,,,,,,,,,,,,,,174,,,,,,,,,,,,,,,,,,,,,,,961,1,24,986,1524
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,119,2,112,51,67,31,20,142,21,163,13,9,13,8,1,12,1,0,1,,,,,,,,,,,,,,,148,,,,,,,,,,,,,,,,,,,,,,,813,0,21,834,1245
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,120,2,80,59,84,17,28,107,32,272,24,17,12,6,3,10,2,0,7,,,,,,,,,,,,,,,132,,,,,,,,,,,,,,,,,,,,,,,892,0,36,928,1330
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,121,1,35,23,88,22,20,33,6,106,11,5,11,1,2,9,3,1,5,,,,,,,,,,,,,,,56,,,,,,,,,,,,,,,,,,,,,,,437,0,24,461,727
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,122,2,80,41,96,13,19,75,8,144,17,11,14,5,5,5,2,2,3,,,,,,,,,,,,,,,105,,,,,,,,,,,,,,,,,,,,,,,645,1,28,674,1011
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,123,3,166,98,151,30,29,181,17,273,30,22,23,7,4,9,2,0,1,,,,,,,,,,,,,,,207,,,,,,,,,,,,,,,,,,,,,,,1250,1,44,1295,1841
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,124,2,116,46,66,21,14,132,18,137,10,13,6,7,3,4,0,0,3,,,,,,,,,,,,,,,108,,,,,,,,,,,,,,,,,,,,,,,704,0,16,720,1120
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,125,4,170,123,198,54,50,283,26,405,57,42,33,19,12,15,1,2,5,,,,,,,,,,,,,,,195,,,,,,,,,,,,,,,,,,,,,,,1690,1,93,1784,2844
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,126,4,126,98,159,162,44,138,16,319,29,46,40,14,6,24,3,2,3,,,,,,,,,,,,,,,254,,,,,,,,,,,,,,,,,,,,,,,1483,1,48,1532,2440
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,127,3,122,50,116,33,22,136,17,242,17,16,12,14,7,17,0,0,5,,,,,,,,,,,,,,,122,,,,,,,,,,,,,,,,,,,,,,,948,1,37,986,1503
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,128,2,127,74,66,19,13,118,24,201,13,18,26,4,3,7,2,0,3,,,,,,,,,,,,,,,145,,,,,,,,,,,,,,,,,,,,,,,863,0,31,894,1279
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,129,2,61,59,81,38,22,76,13,167,22,15,11,3,3,7,1,1,2,,,,,,,,,,,,,,,229,,,,,,,,,,,,,,,,,,,,,,,811,1,23,835,1302
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,130,5,170,172,154,93,46,206,34,432,35,32,45,24,8,17,1,0,4,,,,,,,,,,,,,,,495,,,,,,,,,,,,,,,,,,,,,,,1968,0,67,2035,3120
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,131,3,139,64,83,39,19,125,14,254,19,14,26,5,3,19,0,1,7,,,,,,,,,,,,,,,278,,,,,,,,,,,,,,,,,,,,,,,1109,1,36,1146,1753
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,132,2,115,62,54,25,14,85,10,156,11,5,22,3,1,6,0,0,1,,,,,,,,,,,,,,,142,,,,,,,,,,,,,,,,,,,,,,,712,0,35,747,1214
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,133,1,46,12,26,4,16,3,1,48,2,1,2,2,0,0,1,0,0,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,187,0,12,199,349
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,134,3,117,79,73,182,17,102,14,248,14,32,17,9,3,9,0,1,0,,,,,,,,,,,,,,,127,,,,,,,,,,,,,,,,,,,,,,,1044,1,33,1078,1559
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,135,6,286,133,296,81,85,400,29,525,53,57,44,33,21,22,6,1,26,,,,,,,,,,,,,,,251,,,,,,,,,,,,,,,,,,,,,,,2349,2,101,2452,4244
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,136,2,89,54,54,32,13,74,11,179,16,19,11,6,4,7,0,0,6,,,,,,,,,,,,,,,78,,,,,,,,,,,,,,,,,,,,,,,653,1,17,671,1057
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,137,3,92,44,59,35,14,53,17,138,9,27,7,7,8,4,1,0,2,,,,,,,,,,,,,,,47,,,,,,,,,,,,,,,,,,,,,,,564,0,23,587,866
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,138,2,126,85,102,37,22,80,18,208,20,38,15,6,0,6,1,0,4,,,,,,,,,,,,,,,92,,,,,,,,,,,,,,,,,,,,,,,860,0,29,889,1357
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,139,2,101,69,44,133,13,89,10,147,8,13,15,5,4,9,2,1,6,,,,,,,,,,,,,,,85,,,,,,,,,,,,,,,,,,,,,,,754,0,22,776,1119
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,140,2,125,132,71,132,21,85,12,172,5,12,22,6,6,5,2,0,1,,,,,,,,,,,,,,,110,,,,,,,,,,,,,,,,,,,,,,,919,0,32,951,1268
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,141,1,55,54,42,24,8,42,13,94,5,6,10,7,4,8,0,0,4,,,,,,,,,,,,,,,85,,,,,,,,,,,,,,,,,,,,,,,461,0,22,483,744
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,142,3,113,80,102,24,25,119,17,247,26,17,22,9,6,9,2,0,6,,,,,,,,,,,,,,,244,,,,,,,,,,,,,,,,,,,,,,,1068,1,33,1102,1680
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,143,2,135,79,43,31,27,169,81,190,18,12,15,18,2,17,1,0,3,,,,,,,,,,,,,,,178,,,,,,,,,,,,,,,,,,,,,,,1019,0,25,1044,1431
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,144,3,77,29,38,14,12,93,23,130,20,6,11,9,2,11,0,0,2,,,,,,,,,,,,,,,94,,,,,,,,,,,,,,,,,,,,,,,571,0,16,587,928
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,145,2,108,44,40,22,12,77,8,150,7,7,18,8,3,7,1,0,2,,,,,,,,,,,,,,,114,,,,,,,,,,,,,,,,,,,,,,,628,0,31,659,967
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,146,2,105,38,55,22,18,107,9,130,13,12,15,8,3,7,0,2,4,,,,,,,,,,,,,,,99,,,,,,,,,,,,,,,,,,,,,,,647,0,20,667,994
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,147,2,98,58,50,125,18,82,15,230,23,15,18,4,3,16,0,1,7,,,,,,,,,,,,,,,110,,,,,,,,,,,,,,,,,,,,,,,873,0,27,900,1353
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,148,2,77,68,75,36,34,92,12,219,30,12,15,7,5,11,2,2,1,,,,,,,,,,,,,,,106,,,,,,,,,,,,,,,,,,,,,,,804,1,34,839,1259
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,149,2,58,49,41,22,13,81,12,148,11,16,4,3,4,5,0,0,1,,,,,,,,,,,,,,,57,,,,,,,,,,,,,,,,,,,,,,,525,1,15,541,782
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,150,5,95,100,194,51,71,157,24,534,35,88,30,15,13,38,8,2,23,,,,,,,,,,,,,,,167,,,,,,,,,,,,,,,,,,,,,,,1645,0,94,1739,3059
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,151,7,219,186,169,74,86,285,48,652,64,410,59,13,21,49,5,5,14,,,,,,,,,,,,,,,323,,,,,,,,,,,,,,,,,,,,,,,2682,1,107,2790,4593
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,152,3,106,63,76,23,47,85,13,221,11,168,27,4,4,8,1,0,4,,,,,,,,,,,,,,,151,,,,,,,,,,,,,,,,,,,,,,,1012,0,34,1046,1551
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,153,2,83,51,38,17,19,75,12,207,10,30,12,5,1,5,3,0,2,,,,,,,,,,,,,,,86,,,,,,,,,,,,,,,,,,,,,,,656,0,26,682,1107
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,154,2,91,67,38,14,13,105,14,146,12,21,11,2,2,7,0,0,1,,,,,,,,,,,,,,,108,,,,,,,,,,,,,,,,,,,,,,,652,0,20,672,940
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,155,2,82,45,55,48,25,133,19,171,26,11,17,6,0,6,1,1,2,,,,,,,,,,,,,,,108,,,,,,,,,,,,,,,,,,,,,,,756,0,27,783,1111
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,156,2,93,53,80,22,12,89,13,124,10,9,10,8,6,3,1,1,1,,,,,,,,,,,,,,,51,,,,,,,,,,,,,,,,,,,,,,,586,0,19,605,895
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,157,1,70,36,19,31,9,67,7,92,8,3,13,3,0,2,0,1,2,,,,,,,,,,,,,,,69,,,,,,,,,,,,,,,,,,,,,,,432,0,9,441,675
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,158,1,55,29,18,14,0,45,11,37,3,1,4,2,0,6,4,0,1,,,,,,,,,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,262,0,16,278,395
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,159,3,112,76,72,35,30,199,25,229,22,7,16,9,6,6,3,0,7,,,,,,,,,,,,,,,154,,,,,,,,,,,,,,,,,,,,,,,1008,1,38,1047,1571
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,160,1,67,29,20,34,10,56,6,79,9,3,9,3,3,5,0,0,2,,,,,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,383,0,13,396,575
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,161,1,36,34,13,12,8,29,3,48,7,7,8,0,0,5,2,0,3,,,,,,,,,,,,,,,59,,,,,,,,,,,,,,,,,,,,,,,274,0,5,279,428
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,162,2,93,74,50,40,5,75,10,151,12,10,19,7,1,9,0,0,0,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,636,0,19,655,945
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,163,1,26,31,16,11,4,28,5,66,5,1,4,0,2,2,0,0,0,,,,,,,,,,,,,,,51,,,,,,,,,,,,,,,,,,,,,,,252,0,8,260,399
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,164,1,24,21,10,10,6,36,2,53,7,0,0,3,1,5,1,0,4,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,223,0,7,230,343
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,165,2,90,56,59,34,15,140,14,189,11,12,15,11,1,4,0,1,0,,,,,,,,,,,,,,,106,,,,,,,,,,,,,,,,,,,,,,,758,0,22,780,1183
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,166,3,126,79,93,35,30,199,19,245,23,15,20,16,4,17,1,2,10,,,,,,,,,,,,,,,150,,,,,,,,,,,,,,,,,,,,,,,1084,0,34,1118,1654
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,167,1,48,38,34,25,12,52,21,125,19,6,3,8,6,3,1,1,4,,,,,,,,,,,,,,,62,,,,,,,,,,,,,,,,,,,,,,,468,0,17,485,712
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,168,1,57,43,32,19,11,73,9,132,8,4,16,5,2,8,0,0,2,,,,,,,,,,,,,,,68,,,,,,,,,,,,,,,,,,,,,,,489,0,14,503,707
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,169,2,117,57,82,40,26,159,28,217,16,13,23,9,24,14,0,0,1,,,,,,,,,,,,,,,163,,,,,,,,,,,,,,,,,,,,,,,989,0,28,1017,1399
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,170,2,43,37,41,31,13,85,5,144,12,22,12,6,5,3,0,0,3,,,,,,,,,,,,,,,95,,,,,,,,,,,,,,,,,,,,,,,557,0,17,574,826
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,171,1,29,21,17,19,3,56,7,75,4,24,2,2,0,3,0,0,1,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,282,0,11,293,417
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,172,2,68,43,30,27,10,82,9,123,8,13,14,11,7,4,0,0,5,,,,,,,,,,,,,,,108,,,,,,,,,,,,,,,,,,,,,,,562,2,28,592,852
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,173,2,108,68,86,34,24,137,16,223,18,16,23,6,7,16,0,2,4,,,,,,,,,,,,,,,103,,,,,,,,,,,,,,,,,,,,,,,891,0,31,922,1400
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,174,2,84,60,41,27,12,71,25,138,17,10,13,1,3,3,1,0,2,,,,,,,,,,,,,,,108,,,,,,,,,,,,,,,,,,,,,,,616,0,19,635,972
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,175,3,77,65,103,32,40,92,21,320,27,25,28,5,12,9,1,3,3,,,,,,,,,,,,,,,122,,,,,,,,,,,,,,,,,,,,,,,985,2,44,1031,1644
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,176,2,78,44,34,17,6,71,9,134,7,9,10,2,3,3,0,4,3,,,,,,,,,,,,,,,69,,,,,,,,,,,,,,,,,,,,,,,503,0,12,515,760
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,177,5,124,126,195,61,66,221,37,459,62,62,38,8,12,37,1,1,8,,,,,,,,,,,,,,,199,,,,,,,,,,,,,,,,,,,,,,,1717,0,86,1803,3259
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,178,6,184,142,290,71,84,312,48,685,72,32,31,20,31,34,10,2,20,,,,,,,,,,,,,,,259,,,,,,,,,,,,,,,,,,,,,,,2327,0,104,2431,4225
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,179,2,102,97,70,33,32,110,22,257,25,18,13,8,6,19,0,1,6,,,,,,,,,,,,,,,94,,,,,,,,,,,,,,,,,,,,,,,913,1,24,938,1451
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,180,4,119,102,177,31,66,214,28,342,49,34,28,9,14,32,2,0,2,,,,,,,,,,,,,,,128,,,,,,,,,,,,,,,,,,,,,,,1377,18,49,1444,2526
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,182,3,117,70,130,50,56,121,24,382,42,18,29,11,4,21,3,2,6,,,,,,,,,,,,,,,113,,,,,,,,,,,,,,,,,,,,,,,1199,0,32,1231,2085
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,183,2,66,71,95,32,40,69,16,269,24,15,17,4,3,9,4,0,7,,,,,,,,,,,,,,,88,,,,,,,,,,,,,,,,,,,,,,,829,0,29,858,1378
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,184,1,47,20,62,17,30,62,6,99,14,24,11,0,4,6,0,1,1,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,437,0,21,458,704
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,185,4,130,64,145,37,64,313,19,295,29,31,19,23,6,16,3,1,8,,,,,,,,,,,,,,,162,,,,,,,,,,,,,,,,,,,,,,,1365,0,69,1434,2481
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,186,3,112,102,85,29,56,189,11,266,32,32,22,18,4,37,4,3,9,,,,,,,,,,,,,,,133,,,,,,,,,,,,,,,,,,,,,,,1144,1,39,1184,2021
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,187,1,24,23,38,7,9,53,14,97,3,17,7,6,2,7,1,0,1,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,343,0,19,362,606
4,17,MORELOS,8,XOCHITEPEC,8,EMILIANO ZAPATA,391,6,36,41,291,1348,39,27,11,177,70,20,19,5,31,18,5,0,7,,,,,,,,,,,,,,,,,,,405,,,,,,,,,,,,,,,,,,,2550,1,101,2652,4211
4,17,MORELOS,8,XOCHITEPEC,8,EMILIANO ZAPATA,392,3,21,15,119,683,13,9,6,94,43,18,4,0,10,12,2,0,7,,,,,,,,,,,,,,,,,,,185,,,,,,,,,,,,,,,,,,,1241,0,57,1298,2075
4,17,MORELOS,8,XOCHITEPEC,8,EMILIANO ZAPATA,393,6,78,92,195,1133,35,42,17,322,45,18,18,5,13,11,1,0,2,,,,,,,,,,,,,,,,,,,401,,,,,,,,,,,,,,,,,,,2428,0,66,2494,3973
4,17,MORELOS,8,XOCHITEPEC,8,EMILIANO ZAPATA,394,3,17,19,112,639,13,3,3,64,55,21,3,2,8,11,2,0,5,,,,,,,,,,,,,,,,,,,220,,,,,,,,,,,,,,,,,,,1197,0,49,1246,1901
4,17,MORELOS,8,XOCHITEPEC,8,EMILIANO ZAPATA,395,3,14,17,174,447,21,8,6,59,50,8,13,0,21,12,1,2,5,,,,,,,,,,,,,,,,,,,228,,,,,,,,,,,,,,,,,,,1086,0,35,1121,1610
4,17,MORELOS,8,XOCHITEPEC,8,EMILIANO ZAPATA,396,7,55,75,291,1357,44,18,16,181,65,35,9,5,36,18,4,3,9,,,,,,,,,,,,,,,,,,,540,,,,,,,,,,,,,,,,,,,2761,1,96,2858,4461
4,17,MORELOS,8,XOCHITEPEC,8,EMILIANO ZAPATA,397,3,33,14,97,804,5,21,1,55,25,20,4,2,7,3,0,2,2,,,,,,,,,,,,,,,,,,,193,,,,,,,,,,,,,,,,,,,1288,0,30,1318,1853
4,17,MORELOS,8,XOCHITEPEC,8,EMILIANO ZAPATA,398,3,38,14,136,749,6,19,5,32,9,11,5,4,10,2,0,1,1,,,,,,,,,,,,,,,,,,,244,,,,,,,,,,,,,,,,,,,1286,0,25,1311,1705
4,17,MORELOS,8,XOCHITEPEC,8,EMILIANO ZAPATA,399,4,51,18,177,997,27,19,9,66,51,32,5,5,19,8,0,2,3,,,,,,,,,,,,,,,,,,,400,,,,,,,,,,,,,,,,,,,1889,3,68,1960,2921
4,17,MORELOS,8,XOCHITEPEC,8,EMILIANO ZAPATA,400,3,29,13,172,820,7,18,4,49,17,11,3,5,6,4,0,0,4,,,,,,,,,,,,,,,,,,,267,,,,,,,,,,,,,,,,,,,1429,3,24,1456,1924
4,17,MORELOS,8,XOCHITEPEC,8,EMILIANO ZAPATA,401,3,50,34,135,643,26,29,8,139,50,4,4,2,7,15,1,0,5,,,,,,,,,,,,,,,,,,,205,,,,,,,,,,,,,,,,,,,1357,0,31,1388,2015
4,17,MORELOS,8,XOCHITEPEC,8,EMILIANO ZAPATA,402,6,79,53,313,1318,55,26,24,199,75,33,15,6,11,5,3,2,14,,,,,,,,,,,,,,,,,,,366,,,,,,,,,,,,,,,,,,,2597,1,89,2687,4007
4,17,MORELOS,8,XOCHITEPEC,8,EMILIANO ZAPATA,403,7,122,73,210,1216,23,37,18,252,47,21,12,6,10,8,5,1,8,,,,,,,,,,,,,,,,,,,350,,,,,,,,,,,,,,,,,,,2419,0,59,2478,3987
4,17,MORELOS,8,XOCHITEPEC,8,EMILIANO ZAPATA,404,3,46,87,83,392,23,8,9,145,72,11,17,2,3,17,5,1,5,,,,,,,,,,,,,,,,,,,281,,,,,,,,,,,,,,,,,,,1207,0,29,1236,1685
4,17,MORELOS,8,XOCHITEPEC,8,EMILIANO ZAPATA,405,2,42,33,80,252,23,6,8,74,46,8,7,2,6,13,2,1,3,,,,,,,,,,,,,,,,,,,189,,,,,,,,,,,,,,,,,,,795,0,30,825,1195
4,17,MORELOS,8,XOCHITEPEC,8,EMILIANO ZAPATA,406,11,68,146,341,1717,92,17,26,348,178,35,65,4,19,34,6,3,17,,,,,,,,,,,,,,,,,,,966,,,,,,,,,,,,,,,,,,,4082,20,167,4269,6959
4,17,MORELOS,8,XOCHITEPEC,8,EMILIANO ZAPATA,407,4,69,65,164,544,58,20,4,179,79,10,13,2,8,21,3,1,10,,,,,,,,,,,,,,,,,,,489,,,,,,,,,,,,,,,,,,,1739,0,53,1792,2578
4,17,MORELOS,8,XOCHITEPEC,8,EMILIANO ZAPATA,408,3,52,20,235,612,13,23,12,85,19,25,8,1,13,4,2,2,1,,,,,,,,,,,,,,,,,,,223,,,,,,,,,,,,,,,,,,,1350,0,54,1404,2140
4,17,MORELOS,8,XOCHITEPEC,8,EMILIANO ZAPATA,409,4,43,27,131,997,68,14,17,115,32,21,9,0,6,6,1,0,5,,,,,,,,,,,,,,,,,,,308,,,,,,,,,,,,,,,,,,,1800,1,63,1864,2787
4,17,MORELOS,8,XOCHITEPEC,8,EMILIANO ZAPATA,410,4,27,23,202,680,20,13,5,134,94,48,21,4,11,21,0,1,1,,,,,,,,,,,,,,,,,,,357,,,,,,,,,,,,,,,,,,,1662,0,66,1728,2478
4,17,MORELOS,8,XOCHITEPEC,8,EMILIANO ZAPATA,411,9,160,94,285,1585,48,70,31,494,117,44,38,2,13,29,3,2,14,,,,,,,,,,,,,,,,,,,570,,,,,,,,,,,,,,,,,,,3599,1,94,3694,6004
4,17,MORELOS,8,XOCHITEPEC,28,XOCHITEPEC,776,3,24,357,94,26,28,20,26,251,31,16,18,1,5,18,5,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,77,,,,1062,1,52,1115,1853
4,17,MORELOS,8,XOCHITEPEC,28,XOCHITEPEC,777,6,57,1034,93,31,70,18,79,570,90,19,33,0,10,27,5,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,86,,,,2324,1,102,2427,4368
4,17,MORELOS,8,XOCHITEPEC,28,XOCHITEPEC,778,4,32,449,40,21,28,11,239,324,42,22,15,0,4,24,1,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,45,,,,1332,1,49,1382,2271
