Clave,MUNICIPIO:    ,SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,PRS,NULOS,TOTAL
20,COPALILLO,862,B,0,181,96,0,0,0,27,304
20,COPALILLO,862,C,0,148,115,0,0,0,18,281
20,COPALILLO,859,CB,0,192,153,0,2,0,13,360
20,COPALILLO,863,B,0,8,181,0,0,0,2,191
20,COPALILLO,864,B,0,114,82,0,4,0,4,204
20,COPALILLO,865,B,0,164,117,0,3,0,7,291
20,COPALILLO,866,B,0,22,148,0,4,0,12,186
20,COPALILLO,862,EX,0,76,56,0,0,0,8,140
20,COPALILLO,867,EX,0,11,74,0,0,0,13,98
20,COPALILLO,867,B,0,103,257,0,2,0,25,387
,,,,,,,,,,,
21,COPANATOYAC,868,B,30,167,141,0,0,0,0,338
21,COPANATOYAC,868,C,5,166,152,0,0,0,25,348
21,COPANATOYAC,869,B,63,77,40,0,0,0,3,183
21,COPANATOYAC,870,B,36,80,98,0,0,0,12,226
21,COPANATOYAC,871,B,59,64,10,0,0,0,11,144
21,COPANATOYAC,872,EX,0,36,14,0,0,0,2,52
21,COPANATOYAC,872,B,0,206,79,0,0,0,22,307
21,COPANATOYAC,873,B,4,132,148,0,0,0,9,293
21,COPANATOYAC,874,B,10,158,149,0,0,0,32,349
21,COPANATOYAC,873,C,3,107,171,0,0,0,33,314
21,COPANATOYAC,875,B,0,73,21,0,0,0,16,110
21,COPANATOYAC,877,B,7,464,112,0,0,0,40,623
21,COPANATOYAC,876,B,0,17,121,0,0,0,7,145
21,COPANATOYAC,877,EX,0,189,8,0,0,0,19,216
21,COPANATOYAC,877,C,2,122,49,0,0,0,21,194
21,COPANATOYAC,878,EX,0,63,4,0,0,0,2,69
21,COPANATOYAC,878,B,5,175,17,0,0,0,16,213
21,COPANATOYAC,879,B,0,10,444,0,0,0,9,463
21,COPANATOYAC,880,B,1,33,28,0,0,0,4,66
21,COPANATOYAC,881,EX,1,78,3,0,0,0,8,90
21,COPANATOYAC,882,B,1,19,52,0,0,0,1,73
21,COPANATOYAC,881,B,0,180,3,0,0,0,4,187
,,,,,,,,,,,
22,COYUCA DE BENITEZ,883,B,12,77,56,0,1,1,9,156
22,COYUCA DE BENITEZ,883,C,4,98,55,0,0,3,6,166
22,COYUCA DE BENITEZ,884,B,6,134,93,0,0,0,6,239
22,COYUCA DE BENITEZ,884,C,33,111,92,0,0,4,24,264
22,COYUCA DE BENITEZ,885,B,6,119,93,0,0,2,2,222
22,COYUCA DE BENITEZ,885,C,1,112,106,0,1,3,4,227
22,COYUCA DE BENITEZ,886,B,6,113,58,0,1,8,0,186
22,COYUCA DE BENITEZ,886,E,0,0,0,0,0,0,0,0
22,COYUCA DE BENITEZ,886,C,9,117,53,0,0,4,5,188
22,COYUCA DE BENITEZ,887,B,5,102,73,0,2,5,2,189
22,COYUCA DE BENITEZ,887,C,6,97,62,0,0,3,2,170
22,COYUCA DE BENITEZ,888,B,3,85,78,0,0,3,2,171
22,COYUCA DE BENITEZ,888,C,3,110,77,0,1,1,0,192
22,COYUCA DE BENITEZ,889,B,5,134,80,0,0,8,3,230
22,COYUCA DE BENITEZ,889,C,3,145,106,0,1,13,9,277
22,COYUCA DE BENITEZ,890,B,9,128,59,0,0,3,4,203
22,COYUCA DE BENITEZ,890,C,5,122,63,0,2,4,7,203
22,COYUCA DE BENITEZ,891,B,0,93,49,0,0,0,0,142
22,COYUCA DE BENITEZ,892,B,0,179,18,0,0,0,2,199
22,COYUCA DE BENITEZ,893,B,0,70,65,0,0,0,0,135
22,COYUCA DE BENITEZ,894,B,3,171,128,0,2,1,9,314
22,COYUCA DE BENITEZ,895,CA,1,140,87,0,0,0,4,232
22,COYUCA DE BENITEZ,895,CB,1,113,94,0,0,0,19,227
22,COYUCA DE BENITEZ,895,B,1,111,94,0,0,0,20,226
22,COYUCA DE BENITEZ,896,B,0,109,66,0,1,0,5,181
22,COYUCA DE BENITEZ,897,B,1,91,65,0,0,0,3,160
22,COYUCA DE BENITEZ,906,B,0,58,9,0,0,0,0,67
22,COYUCA DE BENITEZ,898,B,0,92,145,0,0,0,0,237
22,COYUCA DE BENITEZ,899,B,1,178,88,0,1,0,11,279
22,COYUCA DE BENITEZ,900,B,0,155,19,0,0,0,13,187
22,COYUCA DE BENITEZ,901,B,2,47,52,0,0,0,3,104
22,COYUCA DE BENITEZ,902,B,2,96,108,0,1,0,3,210
22,COYUCA DE BENITEZ,903,B,6,134,132,0,0,0,8,280
22,COYUCA DE BENITEZ,903,C,0,152,148,0,0,0,6,306
22,COYUCA DE BENITEZ,904,B,0,26,74,0,0,0,3,103
22,COYUCA DE BENITEZ,905,B,2,101,74,0,1,3,6,187
22,COYUCA DE BENITEZ,907,B,3,227,95,0,1,0,9,335
22,COYUCA DE BENITEZ,907,C,0,222,85,0,0,0,8,315
22,COYUCA DE BENITEZ,908,B,3,206,203,0,3,1,13,429
22,COYUCA DE BENITEZ,909,B,2,96,101,0,1,1,12,213
22,COYUCA DE BENITEZ,909,C,0,99,127,0,0,1,8,235
22,COYUCA DE BENITEZ,910,B,1,142,137,0,4,0,0,284
22,COYUCA DE BENITEZ,911,B,0,86,74,0,0,0,2,162
22,COYUCA DE BENITEZ,912,B,16,154,103,0,0,5,13,291
22,COYUCA DE BENITEZ,913,B,1,107,76,0,1,1,7,193
22,COYUCA DE BENITEZ,913,C,3,114,61,0,0,1,18,197
22,COYUCA DE BENITEZ,914,B,1,109,154,0,0,0,8,272
22,COYUCA DE BENITEZ,915,B,2,147,109,0,0,0,0,258
22,COYUCA DE BENITEZ,916,B,0,83,56,0,0,0,1,140
22,COYUCA DE BENITEZ,917,B,1,140,103,0,0,2,5,251
22,COYUCA DE BENITEZ,917,C,1,119,121,0,0,0,4,245
22,COYUCA DE BENITEZ,918,B,3,103,77,0,0,0,12,195
22,COYUCA DE BENITEZ,919,B,8,188,98,0,0,0,33,327
22,COYUCA DE BENITEZ,920,B,0,85,35,0,0,0,1,121
22,COYUCA DE BENITEZ,921,B,3,90,41,0,1,1,2,138
22,COYUCA DE BENITEZ,922,B,11,166,129,0,0,1,3,310
22,COYUCA DE BENITEZ,923,B,3,136,71,0,0,2,5,217
22,COYUCA DE BENITEZ,924,B,0,28,16,0,0,0,4,48
22,COYUCA DE BENITEZ,925,B,5,154,123,0,0,5,3,290
22,COYUCA DE BENITEZ,925,C,0,139,120,0,1,6,6,272
22,COYUCA DE BENITEZ,926,B,8,122,110,0,0,1,6,247
22,COYUCA DE BENITEZ,926,EX,13,107,51,0,1,0,10,182
22,COYUCA DE BENITEZ,926,C,6,121,99,0,0,0,9,235
22,COYUCA DE BENITEZ,927,B,0,96,15,0,0,0,2,113
22,COYUCA DE BENITEZ,928,B,0,345,31,0,3,11,10,400
22,COYUCA DE BENITEZ,929,B,0,115,93,0,2,4,12,226
22,COYUCA DE BENITEZ,929,C,1,100,92,0,0,10,6,209
22,COYUCA DE BENITEZ,930,B,0,58,50,0,0,0,1,109
22,COYUCA DE BENITEZ,931,CA,3,128,59,0,1,0,9,200
22,COYUCA DE BENITEZ,931,CB,4,91,82,0,2,0,8,187
22,COYUCA DE BENITEZ,931,B,2,100,76,0,2,5,4,189
22,COYUCA DE BENITEZ,932,B,3,87,69,0,0,2,7,168
22,COYUCA DE BENITEZ,932,C,2,99,78,0,0,2,2,183
22,COYUCA DE BENITEZ,933,B,1,113,117,0,1,2,8,242
22,COYUCA DE BENITEZ,933,C,0,143,83,0,0,6,8,240
22,COYUCA DE BENITEZ,934,B,3,78,71,0,1,47,20,220
22,COYUCA DE BENITEZ,935,B,1,205,91,0,1,4,9,311
22,COYUCA DE BENITEZ,936,B,0,173,111,0,2,1,19,306
22,COYUCA DE BENITEZ,936,C,3,167,99,0,1,0,17,287
22,COYUCA DE BENITEZ,937,B,6,168,108,0,3,0,12,297
22,COYUCA DE BENITEZ,938,B,1,28,21,0,0,0,0,50
22,COYUCA DE BENITEZ,939,B,5,143,122,0,2,1,8,281
22,COYUCA DE BENITEZ,940,B,1,143,36,0,1,1,7,189
22,COYUCA DE BENITEZ,941,B,3,124,53,0,1,3,2,186
22,COYUCA DE BENITEZ,942,B,3,73,124,0,1,2,0,203
22,COYUCA DE BENITEZ,934,EX,0,32,2,0,0,3,1,38
,,,,,,,,,,,
23,COYUCA DE CATALAN,943,B,9,107,165,0,0,0,3,284
23,COYUCA DE CATALAN,943,C,10,112,140,0,0,0,3,265
23,COYUCA DE CATALAN,944,B,4,115,75,0,0,0,4,198
23,COYUCA DE CATALAN,945,B,18,191,184,0,0,9,6,408
23,COYUCA DE CATALAN,945,E,0,0,0,0,0,0,0,0
23,COYUCA DE CATALAN,945,C,17,167,197,0,0,4,4,389
23,COYUCA DE CATALAN,946,B,13,195,140,0,0,4,9,361
23,COYUCA DE CATALAN,946,C,18,174,137,0,0,2,12,343
23,COYUCA DE CATALAN,947,B,0,31,37,0,0,0,1,69
23,COYUCA DE CATALAN,948,B,0,33,37,0,0,0,3,73
23,COYUCA DE CATALAN,949,B,1,141,15,0,0,0,5,162
23,COYUCA DE CATALAN,950,B,2,98,34,0,0,0,0,134
23,COYUCA DE CATALAN,951,B,0,205,235,0,0,0,2,442
23,COYUCA DE CATALAN,952,B,0,67,41,0,0,0,0,108
23,COYUCA DE CATALAN,953,B,0,167,144,0,0,0,8,319
23,COYUCA DE CATALAN,954,B,1,146,156,0,0,0,0,303
23,COYUCA DE CATALAN,955,B,3,91,207,0,0,0,4,305
23,COYUCA DE CATALAN,956,B,0,141,48,0,0,0,1,190
23,COYUCA DE CATALAN,957,B,0,192,104,0,0,1,3,300
23,COYUCA DE CATALAN,957,C,0,207,82,0,0,0,2,291
23,COYUCA DE CATALAN,958,B,1,80,38,0,0,0,2,121
23,COYUCA DE CATALAN,959,B,3,166,31,0,0,0,3,203
23,COYUCA DE CATALAN,960,B,1,104,160,0,0,0,2,267
23,COYUCA DE CATALAN,961,B,7,100,146,0,0,0,2,255
23,COYUCA DE CATALAN,962,B,0,108,66,0,0,0,9,183
23,COYUCA DE CATALAN,963,B,3,124,134,0,0,0,5,266
23,COYUCA DE CATALAN,964,B,1,169,92,0,0,0,7,269
23,COYUCA DE CATALAN,965,B,2,116,173,0,0,0,2,293
23,COYUCA DE CATALAN,966,B,0,93,58,0,0,2,1,154
23,COYUCA DE CATALAN,967,B,6,127,84,0,0,0,12,229
23,COYUCA DE CATALAN,968,B,19,121,111,0,0,0,0,251
23,COYUCA DE CATALAN,969,B,0,89,74,0,0,1,4,168
23,COYUCA DE CATALAN,970,B,2,128,133,0,0,0,4,267
23,COYUCA DE CATALAN,970,C,0,135,120,0,0,0,1,256
23,COYUCA DE CATALAN,971,B,9,109,102,0,0,0,4,224
23,COYUCA DE CATALAN,971,C,1,98,118,0,0,0,3,220
23,COYUCA DE CATALAN,972,B,0,58,26,0,0,0,2,86
23,COYUCA DE CATALAN,973,B,0,151,81,0,0,0,1,233
23,COYUCA DE CATALAN,974,B,18,57,66,0,0,0,3,144
23,COYUCA DE CATALAN,975,B,0,121,218,0,0,0,2,341
23,COYUCA DE CATALAN,976,B,0,154,150,0,0,0,11,315
23,COYUCA DE CATALAN,977,B,3,92,95,0,0,0,8,198
23,COYUCA DE CATALAN,978,B,0,53,16,0,0,0,1,70
23,COYUCA DE CATALAN,979,B,1,276,71,0,0,0,6,354
23,COYUCA DE CATALAN,980,B,0,120,20,0,0,0,0,140
23,COYUCA DE CATALAN,981,B,7,97,122,0,0,0,5,231
23,COYUCA DE CATALAN,982,B,3,171,180,0,0,0,4,358
23,COYUCA DE CATALAN,983,B,1,173,167,0,0,0,5,346
23,COYUCA DE CATALAN,983,C,0,202,116,0,0,0,6,324
23,COYUCA DE CATALAN,984,B,0,6,14,0,0,0,0,20
23,COYUCA DE CATALAN,985,B,2,116,35,0,0,0,7,160
23,COYUCA DE CATALAN,986,B,0,67,40,0,0,0,0,107
23,COYUCA DE CATALAN,987,B,0,44,41,0,0,0,2,87
23,COYUCA DE CATALAN,988,B,1,144,85,0,0,0,7,237
23,COYUCA DE CATALAN,988,C,0,167,73,0,0,0,9,249
23,COYUCA DE CATALAN,989,B,2,165,81,0,0,1,3,252
23,COYUCA DE CATALAN,990,B,0,64,120,0,0,0,3,187
23,COYUCA DE CATALAN,991,B,1,203,73,0,0,0,7,284
23,COYUCA DE CATALAN,992,B,1,74,10,0,0,0,1,86
23,COYUCA DE CATALAN,993,B,0,111,24,0,0,0,29,164
23,COYUCA DE CATALAN,994,B,0,122,95,0,0,0,7,224
23,COYUCA DE CATALAN,995,B,0,58,42,0,0,0,0,100
23,COYUCA DE CATALAN,996,B,0,116,32,0,0,0,6,154
23,COYUCA DE CATALAN,997,B,0,23,4,0,0,0,0,27
23,COYUCA DE CATALAN,998,B,0,80,26,0,0,0,0,106
23,COYUCA DE CATALAN,999,B,2,10,48,0,0,0,3,63
23,COYUCA DE CATALAN,1000,B,12,58,120,0,0,0,0,190
,,,,,,,,,,,
24,CUAJINICUILAPA,1001,B,0,108,143,0,0,0,8,259
24,CUAJINICUILAPA,1001,C,0,110,146,0,0,0,4,260
24,CUAJINICUILAPA,1002,B,0,187,237,0,0,0,40,464
24,CUAJINICUILAPA,1003,B,0,194,194,0,0,0,14,402
24,CUAJINICUILAPA,1004,B,0,193,225,0,0,0,7,425
24,CUAJINICUILAPA,1005,B,0,313,90,0,0,0,6,409
24,CUAJINICUILAPA,1006,B,0,121,154,0,0,0,1,276
24,CUAJINICUILAPA,1006,E,0,0,0,0,0,0,0,0
24,CUAJINICUILAPA,1006,C,0,114,150,0,0,0,5,269
24,CUAJINICUILAPA,1007,B,0,178,244,0,0,0,9,431
24,CUAJINICUILAPA,1008,B,0,137,131,0,0,0,8,276
24,CUAJINICUILAPA,1009,B,0,49,49,0,0,0,0,98
24,CUAJINICUILAPA,1010,B,0,142,161,0,0,0,9,312
24,CUAJINICUILAPA,1011,B,0,52,37,0,0,0,2,91
24,CUAJINICUILAPA,1012,B,0,196,154,0,0,0,11,361
24,CUAJINICUILAPA,1013,B,0,166,197,0,0,0,6,369
24,CUAJINICUILAPA,1014,B,0,140,117,0,0,0,9,266
24,CUAJINICUILAPA,1014,C,0,147,105,0,0,0,13,265
24,CUAJINICUILAPA,1015,B,0,89,128,0,0,0,0,217
24,CUAJINICUILAPA,1016,B,0,113,157,0,0,0,0,270
24,CUAJINICUILAPA,1017,B,0,182,168,0,0,0,1,351
24,CUAJINICUILAPA,1018,B,0,71,38,0,0,0,3,112
24,CUAJINICUILAPA,1019,B,0,96,44,0,0,0,9,149
24,CUAJINICUILAPA,1020,B,0,170,146,0,0,0,4,320
24,CUAJINICUILAPA,1021,B,0,18,36,0,0,0,0,54
24,CUAJINICUILAPA,1022,B,0,170,153,0,0,0,4,327
24,CUAJINICUILAPA,1023,B,0,188,180,0,0,0,14,382
24,CUAJINICUILAPA,1024,B,0,164,136,0,0,0,12,312
24,CUAJINICUILAPA,1025,B,0,178,170,0,0,0,9,357
24,CUAJINICUILAPA,1026,B,0,97,118,0,0,0,2,217
24,CUAJINICUILAPA,1027,B,0,196,125,0,0,0,1,322
24,CUAJINICUILAPA,1028,B,0,33,60,0,0,0,2,95
24,CUAJINICUILAPA,1029,B,0,174,100,0,0,0,4,278
,,,,,,,,,,,
25,CUALAC,1030,B,0,219,189,0,0,0,17,425
25,CUALAC,1030,C,0,266,151,0,0,0,12,429
25,CUALAC,1031,EX,0,46,79,0,0,0,4,129
25,CUALAC,1031,B,0,79,71,0,0,0,9,159
25,CUALAC,1032,B,0,28,39,0,0,0,4,71
25,CUALAC,1033,B,0,222,144,0,0,0,20,386
25,CUALAC,1034,B,0,134,111,0,0,0,12,257
25,CUALAC,1035,B,0,99,59,0,0,0,5,163
25,CUALAC,1036,B,0,41,283,0,0,0,8,332
,,,,,,,,,,,
26,CUAUTEPEC,1037,B,0,119,174,0,0,0,12,305
26,CUAUTEPEC,1037,C,0,139,162,0,0,1,15,317
26,CUAUTEPEC,1038,B,0,209,147,0,0,11,13,380
26,CUAUTEPEC,1038,C,0,206,148,0,0,6,14,374
26,CUAUTEPEC,1039,B,0,39,226,0,0,1,14,280
26,CUAUTEPEC,1039,C,0,57,214,0,0,9,15,295
26,CUAUTEPEC,1040,B,0,273,102,0,0,5,12,392
26,CUAUTEPEC,1041,B,0,95,111,0,0,0,0,206
26,CUAUTEPEC,1042,B,0,143,140,0,0,21,48,352
26,CUAUTEPEC,1043,B,0,58,99,0,0,2,15,174
26,CUAUTEPEC,1044,B,0,156,129,0,0,5,7,297
26,CUAUTEPEC,1045,B,0,120,167,0,0,10,27,324
26,CUAUTEPEC,1045,C,0,122,161,0,0,10,21,314
26,CUAUTEPEC,1046,B,0,153,97,0,0,18,13,281
26,CUAUTEPEC,1047,B,0,127,153,0,0,0,1,281
26,CUAUTEPEC,1048,B,0,179,151,0,0,39,24,393
26,CUAUTEPEC,1048,EX,0,72,42,0,0,10,3,127
26,CUAUTEPEC,1049,B,0,183,99,0,0,19,23,324
,,,,,,,,,,,
27,CUETZALA DEL PROGRESO,1050,B,0,130,112,0,0,0,3,245
27,CUETZALA DEL PROGRESO,1051,B,0,107,52,0,0,0,5,164
27,CUETZALA DEL PROGRESO,1052,B,0,135,102,0,0,0,2,239
27,CUETZALA DEL PROGRESO,1053,B,0,245,127,0,0,0,2,374
27,CUETZALA DEL PROGRESO,1054,B,0,92,210,0,0,0,14,316
27,CUETZALA DEL PROGRESO,1061,B,0,59,36,0,0,0,0,95
27,CUETZALA DEL PROGRESO,1055,B,0,209,129,0,0,0,8,346
27,CUETZALA DEL PROGRESO,1056,B,0,144,70,0,0,0,11,225
27,CUETZALA DEL PROGRESO,1062,B,0,139,122,0,0,0,8,269
27,CUETZALA DEL PROGRESO,1057,B,0,142,112,0,0,0,11,265
27,CUETZALA DEL PROGRESO,1058,B,0,203,166,0,0,0,3,372
27,CUETZALA DEL PROGRESO,1059,B,0,89,369,0,0,0,1,459
27,CUETZALA DEL PROGRESO,1060,B,0,68,34,0,0,0,2,104
27,CUETZALA DEL PROGRESO,1063,B,0,99,38,0,0,0,9,146
27,CUETZALA DEL PROGRESO,1064,B,0,62,4,0,0,0,0,66
27,CUETZALA DEL PROGRESO,1065,B,0,62,22,0,0,0,2,86
27,CUETZALA DEL PROGRESO,1066,B,0,20,7,0,0,0,0,27
,,,,,,,,,,,
28,CUTZAMALA DE PINZON,1067,B,0,201,135,0,0,0,11,347
28,CUTZAMALA DE PINZON,1068,B,0,227,189,0,0,0,8,424
28,CUTZAMALA DE PINZON,1068,E,0,0,0,0,0,0,0,0
28,CUTZAMALA DE PINZON,1069,B,0,152,98,0,0,0,6,256
28,CUTZAMALA DE PINZON,1069,C,0,128,118,0,0,0,7,253
28,CUTZAMALA DE PINZON,1070,B,0,150,74,0,0,0,5,229
28,CUTZAMALA DE PINZON,1070,C,0,157,74,0,0,0,6,237
28,CUTZAMALA DE PINZON,1071,B,0,97,79,0,0,0,9,185
28,CUTZAMALA DE PINZON,1072,B,0,41,102,0,0,0,2,145
28,CUTZAMALA DE PINZON,1073,B,0,24,23,0,0,0,3,50
28,CUTZAMALA DE PINZON,1074,B,0,41,25,0,0,0,0,66
28,CUTZAMALA DE PINZON,1075,B,0,36,22,0,0,0,3,61
28,CUTZAMALA DE PINZON,1076,B,0,40,44,0,0,0,2,86
28,CUTZAMALA DE PINZON,1077,B,0,69,34,0,0,0,1,104
28,CUTZAMALA DE PINZON,1078,B,0,28,1,0,0,0,0,29
28,CUTZAMALA DE PINZON,1079,B,0,42,37,0,0,0,3,82
28,CUTZAMALA DE PINZON,1080,B,0,67,33,0,0,0,4,104
28,CUTZAMALA DE PINZON,1081,B,0,106,81,0,0,0,4,191
28,CUTZAMALA DE PINZON,1081,C,0,78,105,0,0,0,8,191
28,CUTZAMALA DE PINZON,1082,B,0,116,125,0,0,0,0,241
28,CUTZAMALA DE PINZON,1083,B,0,80,39,0,0,0,3,122
28,CUTZAMALA DE PINZON,1084,B,0,86,124,0,0,0,4,214
28,CUTZAMALA DE PINZON,1084,C,0,89,118,0,0,0,6,213
28,CUTZAMALA DE PINZON,1085,B,0,22,20,0,0,0,2,44
28,CUTZAMALA DE PINZON,1086,B,0,195,99,0,0,0,8,302
28,CUTZAMALA DE PINZON,1087,B,0,111,109,0,0,0,4,224
28,CUTZAMALA DE PINZON,1088,B,0,89,35,0,0,0,3,127
28,CUTZAMALA DE PINZON,1089,B,0,39,41,0,0,0,2,82
28,CUTZAMALA DE PINZON,1090,B,0,16,32,0,0,0,2,50
28,CUTZAMALA DE PINZON,1091,B,0,37,39,0,0,0,3,79
28,CUTZAMALA DE PINZON,1092,B,0,66,94,0,0,0,4,164
28,CUTZAMALA DE PINZON,1093,B,0,31,27,0,0,0,1,59
28,CUTZAMALA DE PINZON,1094,B,0,237,31,0,0,0,6,274
28,CUTZAMALA DE PINZON,1095,B,0,51,90,0,0,0,0,141
28,CUTZAMALA DE PINZON,1096,B,0,46,61,0,0,0,6,113
28,CUTZAMALA DE PINZON,1097,B,0,94,10,0,0,0,1,105
28,CUTZAMALA DE PINZON,1098,B,0,172,165,0,0,0,4,341
28,CUTZAMALA DE PINZON,1099,B,0,76,53,0,0,0,5,134
28,CUTZAMALA DE PINZON,1100,B,0,70,140,0,0,0,10,220
28,CUTZAMALA DE PINZON,1101,B,0,48,77,0,0,0,2,127
28,CUTZAMALA DE PINZON,1102,B,0,65,87,0,0,0,5,157
28,CUTZAMALA DE PINZON,1103,B,0,51,128,0,0,0,0,179
28,CUTZAMALA DE PINZON,1104,B,0,137,80,0,0,0,4,221
28,CUTZAMALA DE PINZON,1104,C,0,155,77,0,0,0,0,232
28,CUTZAMALA DE PINZON,1105,B,0,38,48,0,0,0,1,87
28,CUTZAMALA DE PINZON,1106,B,0,64,122,0,0,0,1,187
28,CUTZAMALA DE PINZON,1107,B,0,70,55,0,0,0,10,135
28,CUTZAMALA DE PINZON,1108,B,0,78,44,0,0,0,2,124
28,CUTZAMALA DE PINZON,1109,B,0,102,174,0,0,0,10,286
28,CUTZAMALA DE PINZON,1110,B,0,22,67,0,0,0,0,89
28,CUTZAMALA DE PINZON,1111,B,0,154,171,0,0,0,6,331
,,,,,,,,,,,
29,CHILAPA DE ALVAREZ,1112,B,32,105,57,3,4,1,0,202
29,CHILAPA DE ALVAREZ,1112,C,26,119,59,5,1,1,6,217
29,CHILAPA DE ALVAREZ,1113,B,21,82,61,9,4,0,2,179
29,CHILAPA DE ALVAREZ,1113,C,19,95,70,5,0,2,4,195
29,CHILAPA DE ALVAREZ,1114,B,10,126,63,4,0,0,4,207
29,CHILAPA DE ALVAREZ,1114,C,20,107,67,2,0,0,0,196
29,CHILAPA DE ALVAREZ,1115,B,56,126,50,0,2,1,7,242
29,CHILAPA DE ALVAREZ,1115,C,45,131,48,2,1,0,3,230
29,CHILAPA DE ALVAREZ,1115,E,0,0,0,0,0,0,0,0
29,CHILAPA DE ALVAREZ,1116,B,27,68,45,1,1,0,3,145
29,CHILAPA DE ALVAREZ,1116,C,29,76,46,4,0,0,2,157
29,CHILAPA DE ALVAREZ,1117,B,72,89,47,0,0,0,11,219
29,CHILAPA DE ALVAREZ,1117,C,62,76,41,2,1,1,0,183
29,CHILAPA DE ALVAREZ,1118,B,43,98,17,0,1,0,6,165
29,CHILAPA DE ALVAREZ,1118,C,24,83,26,0,2,4,6,145
29,CHILAPA DE ALVAREZ,1119,B,23,96,43,3,0,3,9,177
29,CHILAPA DE ALVAREZ,1119,C,25,91,46,3,1,0,6,172
29,CHILAPA DE ALVAREZ,1120,B,0,42,106,62,1,1,2,214
29,CHILAPA DE ALVAREZ,1120,C,51,92,32,0,2,0,3,180
29,CHILAPA DE ALVAREZ,1120,E,0,0,0,0,0,0,0,0
29,CHILAPA DE ALVAREZ,1121,B,47,112,59,3,1,1,10,233
29,CHILAPA DE ALVAREZ,1121,C,51,112,67,1,5,0,9,245
29,CHILAPA DE ALVAREZ,1122,B,20,87,60,1,7,0,9,184
29,CHILAPA DE ALVAREZ,1122,C,41,97,61,3,3,0,2,207
29,CHILAPA DE ALVAREZ,1123,B,3,105,59,8,2,0,10,187
29,CHILAPA DE ALVAREZ,1123,C,5,96,74,10,4,1,16,206
29,CHILAPA DE ALVAREZ,1124,B,4,136,42,7,1,0,9,199
29,CHILAPA DE ALVAREZ,1124,C,2,110,63,5,1,0,17,198
29,CHILAPA DE ALVAREZ,1125,B,22,156,7,2,0,0,7,194
29,CHILAPA DE ALVAREZ,1126,B,9,147,37,1,5,1,20,220
29,CHILAPA DE ALVAREZ,1126,C,6,169,47,4,0,0,10,236
29,CHILAPA DE ALVAREZ,1127,B,7,273,11,3,6,1,30,331
29,CHILAPA DE ALVAREZ,1128,B,12,96,11,2,2,0,14,137
29,CHILAPA DE ALVAREZ,1128,C,21,111,9,3,0,0,5,149
29,CHILAPA DE ALVAREZ,1129,B,4,127,7,2,1,0,2,143
29,CHILAPA DE ALVAREZ,1129,C,5,106,9,3,1,0,7,131
29,CHILAPA DE ALVAREZ,1130,B,5,99,13,4,0,0,7,128
29,CHILAPA DE ALVAREZ,1131,B,6,164,11,16,0,2,8,207
29,CHILAPA DE ALVAREZ,1132,B,4,151,17,16,1,1,5,195
29,CHILAPA DE ALVAREZ,1132,C,4,142,12,37,0,1,11,207
29,CHILAPA DE ALVAREZ,1133,B,2,184,15,4,5,0,9,219
29,CHILAPA DE ALVAREZ,1134,B,2,86,27,0,2,1,0,118
29,CHILAPA DE ALVAREZ,1135,B,26,129,41,5,3,0,0,204
29,CHILAPA DE ALVAREZ,1136,B,24,197,8,2,1,5,12,249
29,CHILAPA DE ALVAREZ,1137,B,6,78,19,2,0,0,4,109
29,CHILAPA DE ALVAREZ,1138,B,56,92,13,2,0,0,11,174
29,CHILAPA DE ALVAREZ,1139,B,7,138,31,5,2,2,14,199
29,CHILAPA DE ALVAREZ,1140,B,10,109,2,3,0,0,0,124
29,CHILAPA DE ALVAREZ,1141,B,4,82,6,1,2,0,3,98
29,CHILAPA DE ALVAREZ,1142,B,3,114,20,1,0,0,4,142
29,CHILAPA DE ALVAREZ,1143,B,5,80,39,2,0,2,2,130
29,CHILAPA DE ALVAREZ,1144,B,1,117,26,0,2,0,3,149
29,CHILAPA DE ALVAREZ,1145,B,11,83,32,2,0,0,6,134
29,CHILAPA DE ALVAREZ,1146,B,1,41,40,0,0,0,0,82
29,CHILAPA DE ALVAREZ,1147,B,3,94,16,0,0,0,2,115
29,CHILAPA DE ALVAREZ,1148,B,28,44,20,4,0,0,0,96
29,CHILAPA DE ALVAREZ,1149,B,5,134,38,1,3,0,12,193
29,CHILAPA DE ALVAREZ,1150,B,4,117,3,10,0,0,7,141
29,CHILAPA DE ALVAREZ,1150,EX,3,69,38,2,1,0,5,118
29,CHILAPA DE ALVAREZ,1151,B,1,122,76,10,0,0,13,222
29,CHILAPA DE ALVAREZ,1152,B,8,122,19,8,4,3,8,172
29,CHILAPA DE ALVAREZ,1153,B,3,47,36,0,0,0,5,91
29,CHILAPA DE ALVAREZ,1154,B,0,137,20,3,4,1,14,179
29,CHILAPA DE ALVAREZ,1154,C,1,143,26,5,1,0,20,196
29,CHILAPA DE ALVAREZ,1155,B,6,155,99,4,1,0,7,272
29,CHILAPA DE ALVAREZ,1156,B,4,62,35,10,0,0,11,122
29,CHILAPA DE ALVAREZ,1157,B,6,225,182,2,5,1,23,444
29,CHILAPA DE ALVAREZ,1157,C,3,202,176,3,5,0,33,422
29,CHILAPA DE ALVAREZ,1158,B,4,188,10,2,1,1,27,233
29,CHILAPA DE ALVAREZ,1159,B,30,76,32,13,0,0,73,224
29,CHILAPA DE ALVAREZ,1160,B,1,244,49,1,2,0,6,303
