CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,MAS,PAN_PRD,PRI_PVEM_NA,PRI_PVEM,PRI_NA,PVEM_NA,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,C_COMUN_PRI_PVEM_NA,CAND_IND14,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
1,26,Sonora,18,SANTA ANA,18,DIVISADEROS,100,C,1,0,C01,7,0,3,0,2,3,0,179,1,1,0,,,,,,,,,223,,,,,,,419,0,6,425,559,Grupo de Recuento,,,
1,26,Sonora,14,EMPALME,60,EMPALME,992,B,1,0,B,40,0,9,0,12,28,0,115,1,16,3,,,,,1,1,0,0,38,,,,,,,264,0,3,267,650,Grupo de Recuento,,,
1,26,Sonora,14,EMPALME,60,EMPALME,992,C,1,0,C01,39,0,10,0,11,29,0,135,1,19,3,,,,,1,4,0,1,31,,,,,,,284,0,12,296,649,Grupo de Recuento,,,
1,26,Sonora,14,EMPALME,60,EMPALME,993,B,1,0,B,27,0,25,0,5,13,0,103,5,16,2,,,,,4,0,0,0,24,,,,,,,224,0,8,232,488,Grupo de Recuento,,,
1,26,Sonora,14,EMPALME,60,EMPALME,993,C,1,0,C01,25,0,22,0,19,10,0,95,7,25,3,,,,,0,1,0,0,34,,,,,,,241,0,4,245,488,Grupo de Recuento,,,
1,26,Sonora,14,EMPALME,60,EMPALME,994,B,1,0,B,38,0,14,0,22,33,0,141,5,24,1,,,,,4,3,0,0,42,,,,,,,327,0,12,339,689,Acta Casilla,,,
1,26,Sonora,14,EMPALME,60,EMPALME,994,C,1,0,C01,43,0,20,0,17,29,0,160,2,24,2,,,,,3,5,0,1,43,,,,,,,349,0,5,354,689,Grupo de Recuento,,,
1,26,Sonora,14,EMPALME,60,EMPALME,995,B,1,0,B,0,0,0,0,0,0,0,2,0,0,0,,,,,0,0,0,0,1,,,,,,,3,0,0,3,621,Grupo de Recuento,,,
1,26,Sonora,14,EMPALME,60,EMPALME,995,C,1,0,C01,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,,,,,,,0,0,2,2,620,Grupo de Recuento,,,
1,26,Sonora,14,EMPALME,60,EMPALME,996,B,1,0,B,63,0,16,0,14,20,0,149,5,29,4,,,,,5,3,0,0,50,,,,,,,358,1,15,374,726,Grupo de Recuento,,,
1,26,Sonora,14,EMPALME,60,EMPALME,996,C,1,0,C01,40,0,22,0,27,14,0,164,1,25,2,,,,,1,3,1,1,49,,,,,,,350,0,16,366,725,Grupo de Recuento,,,
1,26,Sonora,14,EMPALME,60,EMPALME,997,B,1,0,B,34,0,5,0,10,11,0,125,2,22,0,,,,,2,1,0,0,35,,,,,,,247,0,0,247,516,Grupo de Recuento,,,
1,26,Sonora,14,EMPALME,60,EMPALME,997,C,1,0,C01,37,0,15,0,11,12,0,110,4,19,2,,,,,0,0,1,0,38,,,,,,,249,0,9,258,515,Grupo de Recuento,,,
1,26,Sonora,14,EMPALME,60,EMPALME,1000,B,1,0,B,30,0,9,0,13,17,0,144,3,27,1,,,,,3,2,0,0,79,,,,,,,328,0,6,334,588,Acta Casilla,,,
1,26,Sonora,14,EMPALME,60,EMPALME,1000,C,1,0,C01,34,0,11,0,15,17,0,153,2,11,1,,,,,4,0,0,0,73,,,,,,,321,0,12,333,588,Acta Casilla,,,
1,26,Sonora,14,EMPALME,60,EMPALME,1000,C,2,0,C02,44,0,9,0,18,14,0,141,4,26,3,,,,,4,2,0,1,66,,,,,,,332,0,12,344,587,Acta Casilla,,,
1,26,Sonora,14,EMPALME,60,EMPALME,1001,B,1,0,B,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,,,,,,,0,0,0,0,582,Grupo de Recuento,,,
1,26,Sonora,14,EMPALME,60,EMPALME,1001,C,1,0,C01,24,0,14,0,15,7,0,154,5,19,1,,,,,1,2,2,0,71,,,,,,,315,0,11,326,582,Grupo de Recuento,,,
1,26,Sonora,14,EMPALME,60,EMPALME,1002,B,1,0,B,34,0,8,0,14,10,0,104,12,22,1,,,,,2,1,0,0,27,,,,,,,235,0,7,242,425,Grupo de Recuento,,,
1,26,Sonora,14,EMPALME,60,EMPALME,1002,C,1,0,C01,33,0,11,0,11,9,0,93,3,25,5,,,,,2,1,0,1,36,,,,,,,230,0,13,243,424,Grupo de Recuento,,,
1,26,Sonora,14,EMPALME,60,EMPALME,1003,B,1,0,B,38,0,12,0,11,15,0,117,2,14,1,,,,,3,3,0,0,42,,,,,,,258,0,9,267,524,Grupo de Recuento,,,
1,26,Sonora,14,EMPALME,60,EMPALME,1003,C,1,0,C01,27,0,11,0,16,14,0,154,2,12,0,,,,,0,5,0,1,68,,,,,,,310,1,8,319,524,Grupo de Recuento,,,
1,26,Sonora,14,EMPALME,60,EMPALME,1004,B,1,0,B,48,0,21,0,15,24,0,154,3,19,3,,,,,3,0,0,1,65,,,,,,,356,0,12,368,678,Acta Casilla,,,
1,26,Sonora,14,EMPALME,60,EMPALME,1004,C,1,0,C01,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,,,,,,,0,0,0,0,677,Grupo de Recuento,,,
1,26,Sonora,14,EMPALME,60,EMPALME,1005,B,1,0,B,33,0,5,0,16,14,0,122,2,17,2,,,,,0,0,0,0,0,,,,,,,211,0,12,223,611,Acta Casilla,,,
1,26,Sonora,14,EMPALME,60,EMPALME,1006,B,1,0,B,45,0,6,0,24,18,0,108,3,35,7,,,,,2,1,0,0,53,,,,,,,302,1,0,303,676,Grupo de Recuento,,,
1,26,Sonora,14,EMPALME,60,EMPALME,1006,C,1,0,C01,40,0,6,0,13,21,0,111,3,26,4,,,,,3,3,1,2,56,,,,,,,289,0,14,303,676,Grupo de Recuento,,,
1,26,Sonora,14,EMPALME,60,EMPALME,1007,B,1,0,B,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,,,,,,,0,0,0,0,570,Grupo de Recuento,,,
1,26,Sonora,14,EMPALME,60,EMPALME,1007,C,1,0,C01,53,0,19,0,8,8,0,142,4,22,1,,,,,1,1,0,0,73,,,,,,,332,0,10,342,569,Grupo de Recuento,,,
1,26,Sonora,14,EMPALME,60,EMPALME,1008,B,1,0,B,34,0,14,0,14,13,0,86,2,5,2,,,,,5,1,0,0,70,,,,,,,246,1,0,247,392,Grupo de Recuento,,,
1,26,Sonora,14,EMPALME,60,EMPALME,1008,C,1,0,C01,31,0,6,0,12,13,0,98,4,9,2,,,,,2,1,0,0,62,,,,,,,240,0,4,244,392,Grupo de Recuento,,,
1,26,Sonora,14,EMPALME,60,EMPALME,1009,B,1,0,B,26,0,5,0,13,5,0,116,6,13,1,,,,,4,0,0,3,56,,,,,,,248,0,8,256,435,Grupo de Recuento,,,
1,26,Sonora,14,EMPALME,60,EMPALME,1009,C,1,0,C01,29,0,5,0,13,10,0,114,1,26,0,,,,,2,0,0,0,46,,,,,,,246,0,12,258,434,Grupo de Recuento,,,
1,26,Sonora,14,EMPALME,60,EMPALME,1010,B,1,0,B,41,0,12,0,8,21,0,99,4,16,1,,,,,1,0,0,0,197,,,,,,,400,0,9,409,513,Grupo de Recuento,,,
1,26,Sonora,14,EMPALME,60,EMPALME,1010,C,1,0,C01,34,0,11,0,6,28,0,120,2,22,0,,,,,1,3,0,0,79,,,,,,,306,0,0,306,512,Grupo de Recuento,,,
1,26,Sonora,14,EMPALME,60,EMPALME,1012,B,1,0,B,39,0,5,0,9,8,0,72,1,18,4,,,,,0,0,0,1,56,,,,,,,213,0,3,216,378,Acta Casilla,,,
1,26,Sonora,14,EMPALME,60,EMPALME,1012,C,1,0,C01,47,0,7,0,4,17,0,93,0,9,1,,,,,0,2,0,0,36,,,,,,,216,0,9,225,378,Grupo de Recuento,,,
1,26,Sonora,14,EMPALME,60,EMPALME,1013,B,1,0,B,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,,,,,,,0,0,0,0,636,Grupo de Recuento,,,
1,26,Sonora,14,EMPALME,60,EMPALME,1013,C,1,0,C01,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,,,,,,,0,0,0,0,635,Grupo de Recuento,,,
1,26,Sonora,14,EMPALME,60,EMPALME,1013,S,1,0,SMR01,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,,,,,,,0,0,0,0,0,Grupo de Recuento,,,
1,26,Sonora,14,EMPALME,60,EMPALME,1014,B,1,0,B,40,0,12,0,15,24,0,158,0,29,3,,,,,0,3,0,0,80,,,,,,,364,0,11,375,660,Grupo de Recuento,,,
1,26,Sonora,14,EMPALME,60,EMPALME,1014,C,1,0,C01,24,0,3,0,14,32,0,165,2,29,1,,,,,4,3,0,0,66,,,,,,,343,0,16,359,660,Grupo de Recuento,,,
1,26,Sonora,14,EMPALME,60,EMPALME,1015,B,1,0,B,58,0,5,0,17,10,0,152,1,4,1,,,,,2,2,0,1,52,,,,,,,305,0,15,320,577,Grupo de Recuento,,,
1,26,Sonora,14,EMPALME,60,EMPALME,1015,C,1,0,C01,35,0,4,0,18,6,0,149,5,7,1,,,,,3,2,1,2,65,,,,,,,298,0,14,312,577,Grupo de Recuento,,,
1,26,Sonora,14,EMPALME,60,EMPALME,1015,C,2,0,C02,46,0,11,0,11,4,0,171,4,2,3,,,,,2,3,0,0,37,,,,,,,294,0,9,303,577,Grupo de Recuento,,,
1,26,Sonora,14,EMPALME,60,EMPALME,1015,E,1,0,E01,56,0,8,0,28,12,0,121,1,4,2,,,,,6,0,0,0,56,,,,,,,294,0,11,305,485,Acta Casilla,,,
1,26,Sonora,14,EMPALME,60,EMPALME,1016,B,1,0,B,22,0,10,0,24,11,0,88,1,9,2,,,,,6,2,0,2,60,,,,,,,237,0,11,248,503,Grupo de Recuento,,,
1,26,Sonora,14,EMPALME,60,EMPALME,1016,C,1,0,C01,20,0,9,0,20,13,0,106,7,6,1,,,,,6,0,0,0,67,,,,,,,255,0,7,262,503,Grupo de Recuento,,,
1,26,Sonora,14,EMPALME,60,EMPALME,1017,B,1,0,B,53,0,6,0,23,12,0,102,7,10,2,,,,,1,3,0,0,99,,,,,,,318,0,18,336,637,Acta Casilla,,,
1,26,Sonora,14,EMPALME,60,EMPALME,1017,C,1,0,C01,59,0,14,0,18,9,0,110,4,9,5,,,,,3,2,1,1,72,,,,,,,307,0,16,323,637,Grupo de Recuento,,,
1,26,Sonora,14,EMPALME,60,EMPALME,1017,C,2,0,C02,53,0,5,0,37,13,0,130,5,16,2,,,,,4,3,0,0,72,,,,,,,340,0,16,356,637,Acta Casilla,,,
1,26,Sonora,14,EMPALME,60,EMPALME,1018,B,1,0,B,29,0,10,0,20,23,0,76,1,8,3,,,,,4,5,0,0,90,,,,,,,269,0,11,280,566,Acta Casilla,,,
1,26,Sonora,14,EMPALME,60,EMPALME,1019,B,1,0,B,32,0,5,0,18,15,0,76,8,0,1,,,,,6,1,0,0,55,,,,,,,217,0,8,225,357,Grupo de Recuento,,,
1,26,Sonora,14,EMPALME,60,EMPALME,1020,B,1,0,B,27,0,6,0,14,16,0,75,4,7,2,,,,,2,0,0,2,26,,,,,,,181,0,6,187,376,Acta Casilla,,,
1,26,Sonora,14,EMPALME,60,EMPALME,1020,C,1,0,C01,25,0,2,0,11,17,0,87,7,13,0,,,,,0,1,1,1,14,,,,,,,179,0,8,187,376,Grupo de Recuento,,,
1,26,Sonora,14,EMPALME,60,EMPALME,1020,E,1,0,E01,39,0,4,0,28,11,0,85,8,10,1,,,,,1,1,0,0,81,,,,,,,269,0,5,274,529,Acta Casilla,,,
1,26,Sonora,14,EMPALME,60,EMPALME,1021,B,1,0,B,51,0,4,0,11,13,0,86,5,10,2,,,,,0,2,0,0,103,,,,,,,287,0,7,294,568,Grupo de Recuento,,,
1,26,Sonora,14,EMPALME,60,EMPALME,1021,C,1,0,C01,55,0,6,0,19,10,0,102,0,12,0,,,,,0,0,0,0,100,,,,,,,304,0,1,305,568,Grupo de Recuento,,,
1,26,Sonora,20,ETCHOJOA,63,ETCHOJOA,1138,B,1,0,B,50,131,14,5,6,18,10,107,3,0,0,4,0,0,0,0,0,0,0,,,,,,,,348,0,7,355,604,Acta Casilla,,,
1,26,Sonora,20,ETCHOJOA,63,ETCHOJOA,1138,C,1,0,C01,39,121,16,3,4,13,17,112,2,1,4,6,1,0,0,0,1,0,1,,,,,,,,341,0,7,348,603,Grupo de Recuento,,,
1,26,Sonora,20,ETCHOJOA,63,ETCHOJOA,1138,C,2,0,C02,50,115,12,4,6,16,10,113,1,6,1,0,2,0,1,0,1,0,1,,,,,,,,339,0,8,347,603,Acta Casilla,,,
1,26,Sonora,20,ETCHOJOA,63,ETCHOJOA,1139,B,1,0,B,58,120,7,2,1,12,4,168,2,0,4,5,1,3,0,0,2,0,1,,,,,,,,390,0,12,402,688,Grupo de Recuento,,,
1,26,Sonora,20,ETCHOJOA,63,ETCHOJOA,1139,S,1,0,SMR01,10,191,4,4,1,3,2,22,0,0,2,1,4,0,0,0,1,0,0,,,,,,,,245,0,4,249,0,Grupo de Recuento,,,
1,26,Sonora,20,ETCHOJOA,63,ETCHOJOA,1140,B,1,0,B,30,116,8,1,2,5,4,99,4,0,3,1,1,0,0,0,1,0,0,,,,,,,,275,0,11,286,511,Acta Casilla,,,
1,26,Sonora,20,ETCHOJOA,63,ETCHOJOA,1140,C,1,0,C01,47,115,11,5,0,5,5,112,1,0,1,2,1,0,0,0,2,0,0,,,,,,,,307,0,8,315,511,Grupo de Recuento,,,
1,26,Sonora,20,ETCHOJOA,63,ETCHOJOA,1140,C,2,0,C02,50,99,8,4,4,6,3,110,1,3,3,3,0,0,0,3,1,0,0,,,,,,,,298,0,7,305,510,Grupo de Recuento,,,
1,26,Sonora,20,ETCHOJOA,63,ETCHOJOA,1141,B,1,0,B,51,102,18,4,4,13,3,99,0,0,4,3,5,0,0,0,2,0,0,,,,,,,,308,0,10,318,599,Acta Casilla,,,
1,26,Sonora,20,ETCHOJOA,63,ETCHOJOA,1141,C,1,0,C01,42,124,16,4,3,6,3,101,0,1,0,2,0,0,0,3,2,0,0,,,,,,,,307,0,1,308,599,Acta Casilla,,,
1,26,Sonora,20,ETCHOJOA,63,ETCHOJOA,1141,C,2,0,C02,56,92,17,4,3,5,8,112,0,0,2,1,0,0,0,2,0,0,1,,,,,,,,303,0,8,311,599,Acta Casilla,,,
1,26,Sonora,20,ETCHOJOA,63,ETCHOJOA,1143,B,1,0,B,2,34,3,4,6,4,3,95,1,1,0,0,1,0,0,2,1,0,2,,,,,,,,159,0,7,166,276,Acta Casilla,,,
1,26,Sonora,20,ETCHOJOA,63,ETCHOJOA,1144,B,1,0,B,6,27,2,3,1,2,4,79,0,1,0,0,1,0,0,0,0,0,1,,,,,,,,127,0,0,127,211,Acta Casilla,,,
1,26,Sonora,20,ETCHOJOA,63,ETCHOJOA,1145,B,1,0,B,25,94,12,5,7,5,4,128,8,0,3,3,1,0,0,4,1,0,0,,,,,,,,300,0,5,305,542,Acta Casilla,,,
1,26,Sonora,20,ETCHOJOA,63,ETCHOJOA,1145,C,1,0,C01,22,74,20,2,4,3,6,125,17,0,0,2,0,1,0,4,2,2,9,,,,,,,,293,0,7,300,542,Acta Casilla,,,
1,26,Sonora,20,ETCHOJOA,63,ETCHOJOA,1153,B,1,0,B,21,127,15,2,11,5,4,101,0,1,2,5,8,0,1,1,3,0,0,,,,,,,,307,0,6,313,517,Grupo de Recuento,,,
1,26,Sonora,20,ETCHOJOA,63,ETCHOJOA,1153,C,1,0,C01,31,101,18,2,8,4,5,139,1,3,1,7,4,2,0,0,4,0,0,,,,,,,,330,0,2,332,516,Grupo de Recuento,,,
1,26,Sonora,20,ETCHOJOA,63,ETCHOJOA,1154,B,1,0,B,17,32,1,7,4,3,0,52,1,0,1,3,0,0,0,3,0,0,0,,,,,,,,124,0,4,128,203,Acta Casilla,,,
1,26,Sonora,20,ETCHOJOA,63,ETCHOJOA,1158,B,1,0,B,28,48,10,1,1,3,4,112,1,1,1,4,2,0,0,5,0,0,0,,,,,,,,221,0,11,232,418,Grupo de Recuento,,,
1,26,Sonora,20,ETCHOJOA,63,ETCHOJOA,1158,C,1,0,C01,20,39,9,7,13,2,4,116,0,3,0,2,2,0,0,1,1,0,1,,,,,,,,220,0,12,232,418,Grupo de Recuento,,,
1,26,Sonora,20,ETCHOJOA,63,ETCHOJOA,1158,E,1,0,E01,19,13,3,0,1,3,8,27,2,0,1,0,1,0,0,1,1,0,0,,,,,,,,80,0,7,87,139,Acta Casilla,,,
1,26,Sonora,20,ETCHOJOA,63,ETCHOJOA,1159,B,1,0,B,29,102,8,7,12,10,11,164,0,1,0,5,3,1,0,4,2,0,0,,,,,,,,359,0,16,375,698,Acta Casilla,,,
1,26,Sonora,20,ETCHOJOA,63,ETCHOJOA,1159,C,1,0,C01,32,131,18,6,12,4,1,155,3,1,2,10,13,0,0,4,0,2,1,,,,,,,,395,0,10,405,698,Acta Casilla,,,
1,26,Sonora,20,ETCHOJOA,63,ETCHOJOA,1160,B,1,0,B,20,68,6,5,9,1,4,170,3,3,0,6,4,0,0,3,1,0,0,,,,,,,,303,0,7,310,464,Grupo de Recuento,,,
1,26,Sonora,20,ETCHOJOA,63,ETCHOJOA,1160,C,1,0,C01,18,44,8,4,14,2,2,195,6,1,1,0,4,0,0,4,2,0,2,,,,,,,,307,0,8,315,464,Grupo de Recuento,,,
1,26,Sonora,20,ETCHOJOA,63,ETCHOJOA,1161,B,1,0,B,18,98,10,1,11,3,4,202,5,0,1,2,3,1,0,7,3,0,0,,,,,,,,369,0,11,380,603,Acta Casilla,,,
1,26,Sonora,20,ETCHOJOA,63,ETCHOJOA,1161,C,1,0,C01,17,121,11,4,9,3,7,171,2,1,1,3,2,0,0,3,3,0,2,,,,,,,,360,0,18,378,603,Grupo de Recuento,,,
1,26,Sonora,20,ETCHOJOA,63,ETCHOJOA,1162,B,1,0,B,21,55,8,5,11,4,5,179,3,2,1,2,1,0,0,5,2,0,1,,,,,,,,305,0,12,317,502,Acta Casilla,,,
1,26,Sonora,20,ETCHOJOA,63,ETCHOJOA,1162,C,1,0,C01,29,55,7,7,23,5,7,184,1,2,0,0,0,0,1,6,3,2,0,,,,,,,,332,0,3,335,501,Acta Casilla,,,
1,26,Sonora,20,ETCHOJOA,63,ETCHOJOA,1163,B,1,0,B,20,45,7,5,6,3,35,170,3,0,1,1,0,1,0,1,0,1,0,,,,,,,,299,0,16,315,544,Acta Casilla,,,
1,26,Sonora,20,ETCHOJOA,63,ETCHOJOA,1163,C,1,0,C01,18,49,7,3,7,5,34,170,3,0,1,1,3,0,0,3,4,0,2,,,,,,,,310,1,9,320,543,Acta Casilla,,,
1,26,Sonora,20,ETCHOJOA,63,ETCHOJOA,1164,B,1,0,B,20,72,11,4,7,4,7,213,7,1,1,2,4,1,0,1,1,0,3,,,,,,,,359,0,9,368,605,Acta Casilla,,,
1,26,Sonora,20,ETCHOJOA,63,ETCHOJOA,1165,B,1,0,B,19,64,3,2,13,7,22,165,1,2,2,0,2,2,0,4,2,1,0,,,,,,,,311,0,12,323,590,Acta Casilla,,,
1,26,Sonora,20,ETCHOJOA,63,ETCHOJOA,1165,C,1,0,C01,13,94,9,3,4,3,15,187,2,2,0,4,1,1,0,7,1,0,0,,,,,,,,346,0,9,355,589,Grupo de Recuento,,,
1,26,Sonora,20,ETCHOJOA,63,ETCHOJOA,1166,B,1,0,B,25,53,36,2,6,3,4,195,6,2,2,0,2,0,0,1,4,1,2,,,,,,,,344,0,9,353,604,Grupo de Recuento,,,
1,26,Sonora,20,ETCHOJOA,63,ETCHOJOA,1166,C,1,0,C01,28,43,36,5,10,6,4,181,1,0,1,2,3,0,0,7,0,0,1,,,,,,,,328,10,0,338,604,Acta Casilla,,,
1,26,Sonora,20,ETCHOJOA,63,ETCHOJOA,1167,B,1,0,B,29,52,7,2,8,3,4,153,2,0,1,2,0,0,1,0,3,0,0,,,,,,,,267,0,11,278,470,Acta Casilla,,,
1,26,Sonora,20,ETCHOJOA,63,ETCHOJOA,1167,C,1,0,C01,27,41,6,3,10,4,1,139,0,0,0,3,0,0,0,3,0,0,0,,,,,,,,237,0,9,246,469,Acta Casilla,,,
1,26,Sonora,20,ETCHOJOA,63,ETCHOJOA,1168,B,1,0,B,39,35,7,2,25,5,4,290,3,0,2,0,0,0,0,2,1,0,0,,,,,,,,415,0,16,431,696,Acta Casilla,,,
1,26,Sonora,20,ETCHOJOA,63,ETCHOJOA,1168,C,1,0,C01,33,42,8,2,22,2,14,260,5,10,0,1,3,2,0,5,0,0,1,,,,,,,,410,0,11,421,696,Acta Casilla,,,
1,26,Sonora,20,ETCHOJOA,63,ETCHOJOA,1169,B,1,0,B,73,97,12,1,9,15,4,138,2,0,3,4,0,0,0,0,1,0,2,,,,,,,,361,0,10,371,580,Acta Casilla,,,
1,26,Sonora,20,ETCHOJOA,63,ETCHOJOA,1170,B,1,0,B,51,70,7,3,5,4,8,164,2,3,0,2,1,1,1,3,4,0,1,,,,,,,,330,0,7,337,551,Grupo de Recuento,,,
1,26,Sonora,20,ETCHOJOA,63,ETCHOJOA,1170,C,1,0,C01,45,79,4,4,2,4,5,157,2,0,0,2,1,0,0,2,2,1,0,,,,,,,,310,0,10,320,550,Grupo de Recuento,,,
1,26,Sonora,20,ETCHOJOA,63,ETCHOJOA,1171,B,1,0,B,53,60,6,3,1,2,12,238,0,1,0,2,1,0,0,1,1,0,1,,,,,,,,382,0,10,392,677,Acta Casilla,,,
1,26,Sonora,20,ETCHOJOA,63,ETCHOJOA,1171,C,1,0,C01,56,76,5,3,7,1,9,198,1,3,1,4,3,4,0,1,1,0,4,,,,,,,,377,0,9,386,676,Acta Casilla,,,
1,26,Sonora,20,ETCHOJOA,63,ETCHOJOA,1172,B,1,0,B,35,85,5,0,1,4,6,172,3,3,3,2,0,0,0,1,0,1,0,,,,,,,,321,0,7,328,545,Acta Casilla,,,
1,26,Sonora,20,ETCHOJOA,63,ETCHOJOA,1173,B,1,0,B,42,34,4,3,4,2,8,84,1,0,1,0,1,1,0,2,0,0,0,,,,,,,,187,0,6,193,288,Acta Casilla,,,
1,26,Sonora,20,ETCHOJOA,63,ETCHOJOA,1174,B,1,0,B,57,65,9,2,4,5,5,166,0,1,0,2,1,0,0,2,1,1,0,,,,,,,,321,0,11,332,602,Grupo de Recuento,,,
1,26,Sonora,20,ETCHOJOA,63,ETCHOJOA,1174,C,1,0,C01,47,88,8,2,9,6,5,164,0,0,1,2,2,1,0,4,1,0,1,,,,,,,,341,0,18,359,602,Acta Casilla,,,
1,26,Sonora,20,ETCHOJOA,63,ETCHOJOA,1174,C,2,0,C02,56,78,7,7,3,3,3,156,2,1,2,3,2,2,0,0,2,0,1,,,,,,,,328,0,14,342,602,Acta Casilla,,,
1,26,Sonora,20,ETCHOJOA,63,ETCHOJOA,1175,B,1,0,B,48,50,17,8,8,2,14,158,1,0,1,0,1,1,0,2,1,0,1,,,,,,,,313,0,13,326,587,Acta Casilla,,,
1,26,Sonora,20,ETCHOJOA,63,ETCHOJOA,1176,B,1,0,B,34,61,8,2,4,4,5,105,1,1,6,2,1,1,0,0,2,0,0,,,,,,,,237,0,15,252,450,Grupo de Recuento,,,
1,26,Sonora,20,ETCHOJOA,63,ETCHOJOA,1176,C,1,0,C01,28,76,12,3,10,7,5,87,2,0,3,1,1,1,0,7,4,0,0,,,,,,,,247,0,16,263,450,Acta Casilla,,,
1,26,Sonora,20,ETCHOJOA,63,ETCHOJOA,1177,B,1,0,B,31,125,19,2,11,8,25,156,2,3,1,5,0,2,0,4,4,1,3,,,,,,,,402,0,18,420,693,Grupo de Recuento,,,
1,26,Sonora,20,ETCHOJOA,63,ETCHOJOA,1177,C,1,0,C01,37,116,16,7,12,8,31,153,4,0,4,3,1,0,0,7,5,0,0,,,,,,,,404,0,34,438,693,Grupo de Recuento,,,
1,26,Sonora,20,ETCHOJOA,63,ETCHOJOA,1178,B,1,0,B,19,102,5,3,5,3,17,96,1,1,2,3,1,3,0,0,2,0,0,,,,,,,,263,0,16,279,411,Acta Casilla,,,
1,26,Sonora,20,ETCHOJOA,63,ETCHOJOA,1178,C,1,0,C01,12,100,5,4,3,1,20,112,2,1,0,4,3,1,0,0,2,0,1,,,,,,,,271,0,13,284,411,Acta Casilla,,,
1,26,Sonora,20,ETCHOJOA,63,ETCHOJOA,1179,B,1,0,B,31,75,10,4,17,13,4,145,6,1,2,10,4,1,0,5,0,0,3,,,,,,,,331,0,14,345,625,Grupo de Recuento,,,
1,26,Sonora,20,ETCHOJOA,63,ETCHOJOA,1180,B,1,0,B,55,104,11,8,8,3,6,145,1,1,1,7,2,0,0,4,3,0,1,,,,,,,,360,0,12,372,638,Acta Casilla,,,
1,26,Sonora,20,ETCHOJOA,63,ETCHOJOA,1180,C,1,0,C01,39,104,19,5,6,6,6,150,4,1,4,4,8,1,0,2,2,0,2,,,,,,,,363,0,25,388,637,Grupo de Recuento,,,
1,26,Sonora,20,ETCHOJOA,63,ETCHOJOA,1181,B,1,0,B,44,123,22,12,12,2,11,142,7,1,1,9,5,1,0,3,4,0,2,,,,,,,,401,0,23,424,679,Grupo de Recuento,,,
1,26,Sonora,20,ETCHOJOA,63,ETCHOJOA,1181,C,1,0,C01,56,92,29,4,17,5,18,122,4,2,4,9,2,0,0,7,1,2,1,,,,,,,,375,0,9,384,678,Grupo de Recuento,,,
1,26,Sonora,20,ETCHOJOA,63,ETCHOJOA,1181,C,2,0,C02,36,98,21,4,14,8,25,163,2,1,3,8,7,2,0,2,0,0,0,,,,,,,,394,0,13,407,678,Grupo de Recuento,,,
1,26,Sonora,20,ETCHOJOA,63,ETCHOJOA,1182,B,1,0,B,31,113,17,2,7,9,4,165,8,1,2,4,4,2,0,2,1,0,3,,,,,,,,375,0,22,397,653,Grupo de Recuento,,,
1,26,Sonora,20,ETCHOJOA,63,ETCHOJOA,1182,C,1,0,C01,22,87,21,4,14,11,6,175,5,1,1,1,4,0,0,3,1,0,2,,,,,,,,358,0,23,381,652,Grupo de Recuento,,,
1,26,Sonora,20,ETCHOJOA,63,ETCHOJOA,1183,B,1,0,B,47,82,13,4,9,15,10,115,1,0,4,3,0,0,0,6,0,0,0,,,,,,,,309,0,11,320,593,Acta Casilla,,,
1,26,Sonora,20,ETCHOJOA,63,ETCHOJOA,1183,C,1,0,C01,63,63,26,2,9,10,4,111,3,1,6,2,3,2,0,5,2,1,0,,,,,,,,313,0,19,332,593,Acta Casilla,,,
1,26,Sonora,20,ETCHOJOA,63,ETCHOJOA,1183,C,2,0,C02,47,54,30,1,14,7,6,129,1,0,0,0,0,0,0,6,0,0,0,,,,,,,,295,0,6,301,592,Acta Casilla,,,
1,26,Sonora,20,ETCHOJOA,63,ETCHOJOA,1184,B,1,0,B,32,124,43,7,13,20,6,143,1,1,2,0,1,1,0,1,0,0,1,,,,,,,,396,0,16,412,714,Acta Casilla,,,
1,26,Sonora,20,ETCHOJOA,63,ETCHOJOA,1184,C,1,0,C01,40,77,37,8,15,17,17,155,8,3,2,0,3,1,0,1,4,0,2,,,,,,,,390,0,19,409,714,Acta Casilla,,,
