CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,PRS,MC,NVA_ALIANZA,MORENA,ES,PAN_PRD_PT_PRS,PAN_PRD_PT,PAN_PRD_PRS,PAN_PT_PRS,PRD_PT_PRS,PAN_PRD,PAN_PT,PAN_PRS,PRD_PT,PRD_PRS,PT_PRS,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,CAND_IND1,CAND_IND2,CAND_IND3,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
1,18,NAYARIT,13,SANTA MARIA DEL ORO,8,JALA,255,B,82,85,1,0,4,0,17,8,49,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,45,0,297,11,308,389,,,,
1,18,NAYARIT,13,SANTA MARIA DEL ORO,8,JALA,256,B,148,147,2,1,1,0,23,9,47,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,5,2,56,0,445,15,460,575,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,257,B,223,56,5,1,7,0,18,0,33,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0,363,12,375,542,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,257,C01,198,88,0,0,24,0,24,0,19,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,14,0,370,9,379,542,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,258,B,225,100,1,3,10,1,22,2,34,4,3,0,0,0,0,2,2,0,0,0,0,0,1,0,1,2,0,22,0,435,27,462,719,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,258,C01,219,107,1,1,16,2,10,11,19,1,8,1,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,27,0,428,19,447,719,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,258,C02,230,63,3,2,18,0,22,6,33,4,0,0,0,0,0,3,0,0,0,0,0,1,1,1,0,3,0,21,0,411,21,432,719,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,258,SMR01,41,27,5,0,5,0,11,0,22,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,119,6,125,0,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,259,B,63,76,71,5,15,1,9,14,21,9,0,0,0,0,0,1,2,0,1,0,0,0,0,4,1,1,0,10,0,304,30,334,535,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,259,C01,81,53,80,4,3,3,9,12,28,12,1,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,1,16,0,308,22,330,534,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,259,C02,68,57,58,5,23,2,16,9,24,9,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,10,0,287,18,305,534,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,259,E01,170,31,33,3,2,0,18,12,9,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,6,0,298,32,330,556,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,259,E01C01,204,35,15,4,8,6,13,14,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,327,23,350,555,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,259,E02,130,57,57,6,19,0,14,16,13,0,3,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,1,7,0,328,30,358,572,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,259,E03,85,13,7,1,3,0,5,5,6,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2,4,0,158,21,179,242,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,260,B,318,37,2,0,2,4,6,10,13,1,13,0,0,0,0,0,2,1,0,0,0,0,1,0,0,3,0,26,0,439,31,470,730,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,260,E01,87,2,5,0,2,0,1,3,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,0,127,20,147,222,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,261,B,212,79,3,0,4,3,1,7,18,1,1,1,0,0,0,1,0,0,0,0,0,0,3,1,0,1,0,30,0,366,30,396,581,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,262,B,105,48,8,4,8,6,16,9,20,126,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,16,0,371,27,398,691,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,262,E01,146,21,4,0,5,4,32,8,17,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,294,14,308,454,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,263,B,29,13,0,0,5,0,19,0,8,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,25,0,104,20,124,152,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,264,B,176,53,10,1,18,1,3,1,3,0,0,1,0,0,0,3,1,0,0,0,0,2,2,1,0,0,0,50,0,326,33,359,520,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,264,E01,74,27,1,0,1,0,0,0,4,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,10,0,121,5,126,173,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,265,B,127,70,2,2,4,0,3,1,6,0,6,0,0,0,0,2,0,1,0,0,0,1,3,0,0,1,1,36,0,266,24,290,414,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,266,B,220,42,3,1,20,0,27,12,13,1,1,1,0,0,0,0,1,0,0,0,0,1,0,3,0,0,1,12,0,359,35,394,564,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,267,B,103,69,9,2,29,1,11,3,33,8,1,1,0,0,0,1,0,0,0,0,0,0,3,0,1,2,0,64,0,341,33,374,579,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,267,C01,105,72,8,1,20,1,18,3,23,8,2,0,0,0,0,4,0,0,0,0,0,1,1,0,0,3,0,62,0,332,22,354,579,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,267,C02,81,74,3,2,26,1,29,2,28,15,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,51,0,320,21,341,578,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,267,E01,50,18,0,1,2,2,2,1,10,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,99,0,198,24,222,321,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,267,E02,99,39,3,2,7,3,18,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,25,0,201,8,209,305,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,267,E03,78,15,2,2,2,1,29,5,22,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,64,0,235,19,254,318,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,268,B,156,85,4,2,4,0,2,2,6,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60,0,327,13,340,443,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,268,E01,84,46,5,4,2,0,3,3,6,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,29,0,189,10,199,313,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,268,E02,240,119,3,1,10,2,4,0,6,2,3,0,3,0,0,3,1,0,0,0,0,0,1,0,0,0,0,40,0,438,15,453,666,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,269,B,88,38,2,3,20,1,19,2,7,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,144,0,331,33,364,594,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,269,C01,66,68,2,8,28,2,4,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,147,0,340,27,367,594,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,270,B,209,68,0,1,3,2,20,11,32,1,2,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,59,0,412,31,443,649,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,270,C01,157,46,4,2,0,1,11,2,83,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,74,0,387,25,412,649,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,270,C02,156,61,2,1,2,1,16,5,53,7,2,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,81,0,392,31,423,649,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,270,E01,178,72,2,2,2,4,4,0,13,1,2,0,0,0,0,3,0,3,0,0,0,1,2,0,0,0,0,47,0,336,20,356,511,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,271,B,69,65,35,1,1,9,1,1,5,0,7,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,18,0,220,9,229,394,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,271,E01,101,15,96,6,7,8,17,5,35,3,0,0,1,0,0,5,0,0,3,1,0,0,0,0,0,0,0,12,0,315,7,322,482,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,272,B,146,140,1,4,4,2,16,6,109,3,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,68,0,502,30,532,738,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,273,B,118,131,2,3,2,1,13,2,47,4,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,40,0,374,31,405,600,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,273,E01,91,40,1,1,0,0,17,8,57,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,247,23,270,443,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,274,B,117,54,5,0,0,1,8,1,91,1,1,0,0,0,0,2,0,0,1,0,0,1,0,0,0,5,1,23,0,312,14,326,478,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,274,E01,57,89,22,5,1,4,14,1,37,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,65,0,301,36,337,479,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,275,B,49,89,4,4,3,0,5,0,38,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,4,0,199,6,205,335,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,275,E01,94,39,1,2,0,0,6,1,5,1,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,42,0,200,7,207,282,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,276,B,74,129,1,4,1,0,0,2,11,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,137,0,363,16,379,538,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,276,E01,34,77,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,201,1,202,252,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,276,E02,281,60,2,0,1,0,7,0,34,1,4,0,0,0,0,3,3,0,1,0,0,0,2,0,0,0,0,80,0,479,21,500,739,,,,
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,277,B,38,69,8,10,2,0,2,7,93,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,68,0,301,8,309,416,,,,
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,277,C01,38,67,5,8,1,2,8,4,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,68,0,294,5,299,416,,,,
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,277,E01,14,30,0,2,0,0,1,7,26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,19,0,103,6,109,141,,,,
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,278,B,14,56,2,5,1,0,3,3,67,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,19,0,174,5,179,233,,,,
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,278,E01,62,42,5,8,0,1,5,5,45,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,198,6,204,273,,,,
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,279,B,21,27,4,0,1,0,3,2,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,13,0,152,0,152,188,,,,
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,279,SMR01,22,20,1,3,0,0,4,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,89,3,100,0,,,,
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,280,B,22,42,1,4,1,1,3,5,77,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,18,0,178,6,184,228,,,,
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,281,B,93,90,10,37,0,6,13,16,166,0,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,5,0,47,0,488,9,497,674,,,,
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,282,B,57,110,9,21,3,0,5,6,117,2,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,29,0,367,17,384,528,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,283,B,90,142,8,10,2,1,7,17,29,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,130,0,440,6,446,656,,,,
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,284,B,27,35,0,11,2,1,2,3,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,0,134,1,135,186,,,,
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,285,B,94,46,8,12,2,15,8,8,44,1,2,1,0,0,0,3,1,0,0,0,1,0,0,0,1,1,0,53,0,301,13,314,422,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,286,B,118,115,6,3,1,3,5,12,83,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,101,0,456,16,472,668,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,286,E01,28,34,0,0,0,0,2,8,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,122,4,126,170,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,287,B,118,73,7,15,0,2,3,12,14,1,4,0,0,0,1,1,2,0,0,0,0,0,0,2,0,2,0,113,0,370,11,381,468,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,288,B,154,46,5,11,0,4,3,3,9,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,44,0,285,12,297,405,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,288,C01,174,55,8,15,0,1,3,1,12,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33,0,306,5,311,404,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,289,B,51,78,5,2,0,1,8,17,51,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,69,0,291,8,299,404,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,289,C01,73,48,5,4,1,0,2,27,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,68,0,327,16,343,403,,,,
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,290,B,60,148,12,12,0,4,14,9,126,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,76,0,466,14,480,678,,,,
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,291,B,47,92,2,14,1,2,3,14,69,2,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,2,0,36,0,289,11,300,468,,,,
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,291,C01,51,113,2,14,2,1,5,16,59,1,0,0,0,3,1,0,3,0,2,0,0,0,0,1,0,1,0,23,0,298,13,311,468,,,,
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,291,E01,6,20,1,5,0,0,0,7,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29,0,88,8,96,146,,,,
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,292,B,22,44,4,40,1,0,0,13,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,60,0,189,5,194,306,,,,
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,292,E01,16,21,0,4,0,2,0,8,5,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,26,0,86,7,93,134,,,,
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,293,B,19,59,1,21,0,1,2,13,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,49,0,177,3,180,247,,,,
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,294,B,32,24,1,11,0,1,2,3,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,102,4,106,158,,,,
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,295,B,62,70,2,20,1,2,0,5,11,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,82,0,260,9,269,389,,,,
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,295,C01,67,63,3,18,0,1,2,1,2,1,1,2,0,0,0,1,5,1,0,0,0,0,0,0,0,2,0,86,0,256,18,274,389,,,,
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,296,B,41,113,5,50,0,3,7,19,41,0,1,2,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,76,0,364,11,375,548,,,,
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,297,B,28,113,2,23,0,0,6,13,11,3,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,116,0,323,11,334,454,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,298,B,46,106,3,14,2,2,9,18,42,7,1,0,0,0,0,1,1,0,0,0,0,0,1,2,1,5,0,99,0,360,15,375,518,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,299,B,55,61,0,10,3,1,11,51,43,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,89,0,329,22,351,501,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,300,B,60,95,8,18,1,0,12,38,52,4,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,1,1,94,0,388,15,403,582,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,301,B,66,67,8,12,1,1,4,6,30,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,145,0,353,8,361,513,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,301,C01,38,68,7,19,1,2,5,14,26,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,129,0,320,14,334,512,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,302,B,69,110,14,17,0,2,8,18,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,25,0,276,6,282,380,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,302,C01,55,115,16,20,2,2,8,0,9,1,0,1,0,0,0,2,0,0,0,0,0,0,1,1,5,1,0,9,0,248,5,253,379,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,303,B,77,133,22,15,0,2,7,41,10,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,20,0,333,12,345,427,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,304,B,81,119,43,36,3,3,3,48,21,4,3,1,0,0,0,1,0,0,0,0,0,0,0,2,0,3,0,44,0,415,8,423,559,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,305,B,53,97,5,3,15,2,3,25,23,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,1,2,2,84,0,320,8,328,471,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,306,B,67,66,5,1,8,2,7,30,12,4,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,56,0,264,16,280,410,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,306,C01,67,54,5,7,6,1,4,24,9,3,2,0,0,0,0,0,0,0,0,0,0,0,1,4,0,3,0,81,0,271,2,273,409,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,307,B,82,119,18,13,2,2,4,35,23,13,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,21,0,336,8,344,492,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,308,B,105,104,2,4,1,1,1,44,26,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,29,0,339,13,352,441,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,309,B,93,109,12,12,2,1,3,38,12,6,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,1,164,0,461,14,475,706,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,310,B,57,49,35,31,0,0,5,15,28,2,2,0,0,0,0,2,0,0,2,0,0,0,0,0,2,5,0,109,0,344,1,345,534,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,310,C01,54,49,34,30,3,3,11,16,51,5,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,78,0,343,10,353,533,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,311,B,85,76,38,26,2,0,18,8,21,5,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,91,0,378,12,390,569,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,311,C01,55,62,34,22,2,3,11,25,35,3,5,0,0,0,0,3,0,0,2,0,0,0,0,1,0,1,0,90,0,354,12,366,568,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,311,E01,12,42,26,8,0,0,2,11,11,0,0,0,0,0,0,1,0,0,2,0,0,4,0,1,0,0,0,39,0,159,4,163,202,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,312,B,75,77,15,32,3,0,7,13,53,3,1,1,0,0,0,2,0,0,0,0,0,0,1,1,0,3,1,12,0,300,5,305,511,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,313,B,70,69,66,19,4,0,1,0,17,2,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,2,0,71,0,327,9,336,465,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,314,B,55,121,8,3,2,0,6,13,43,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,149,0,406,15,421,590,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,315,B,87,109,5,2,11,1,11,16,40,3,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,130,0,421,23,444,684,,,,
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,316,B,31,41,2,1,2,0,2,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,71,0,162,10,172,248,,,,
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,316,E01,9,14,1,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,44,0,76,5,81,120,,,,
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,317,B,46,73,1,18,3,1,2,22,23,3,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,59,0,257,18,275,404,,,,
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,318,B,84,101,18,22,5,0,0,18,2,3,1,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,34,0,294,14,308,437,,,,
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,319,B,48,51,5,1,5,0,1,17,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,37,0,172,5,177,297,,,,
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,320,B,151,77,6,4,0,1,17,0,26,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,46,0,335,4,339,507,,,,
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,320,C01,165,74,2,5,0,0,21,1,26,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,44,0,345,7,352,507,,,,
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,320,C02,160,87,7,4,0,0,16,0,22,2,3,0,0,0,0,0,2,0,0,0,1,0,0,0,0,2,0,48,0,354,7,361,507,,,,
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,321,B,149,77,1,1,1,0,9,2,33,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,0,306,4,310,427,,,,
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,321,C01,126,81,3,4,1,1,14,0,20,8,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,27,0,289,5,294,427,,,,
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,322,B,163,78,6,3,0,0,18,0,24,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,297,2,299,468,,,,
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,322,C01,177,60,4,1,0,0,8,0,16,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,32,0,300,7,307,468,,,,
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,323,B,203,99,4,2,1,4,7,0,19,0,2,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,1,40,0,386,20,406,620,,,,
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,323,C01,170,106,5,10,1,2,8,1,27,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,45,0,385,18,403,619,,,,
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,324,B,259,127,3,10,0,3,49,2,25,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,36,0,521,5,526,748,,,,
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,325,B,151,76,2,15,2,0,8,0,18,2,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,31,0,312,7,319,436,,,,
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,325,SMR01,65,31,1,4,2,0,8,0,12,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,0,154,3,157,0,,,,
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,326,B,220,131,3,11,0,1,13,0,32,5,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,46,0,470,4,474,657,,,,
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,327,B,126,39,3,4,1,1,8,1,12,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,38,0,236,10,246,385,,,,
