CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,PRS,MC,NVA_ALIANZA,MORENA,ES,PAN_PRD_PT_PRS,PAN_PRD_PT,PAN_PRD_PRS,PAN_PT_PRS,PRD_PT_PRS,PAN_PRD,PAN_PT,PAN_PRS,PRD_PT,PRD_PRS,PT_PRS,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,CAND_IND1,CAND_IND2,CAND_IND3,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,18,NAYARIT,9,TEPIC,17,TEPIC,654,1,136,71,15,14,3,1,12,5,75,2,2,0,0,0,0,4,0,0,0,0,0,0,1,0,0,14,1,18,0,374,10,384,592
1,18,NAYARIT,9,TEPIC,17,TEPIC,655,1,132,60,11,8,5,1,23,6,78,5,0,2,0,1,2,1,0,0,0,0,0,1,1,0,0,10,1,29,0,377,9,386,640
1,18,NAYARIT,9,TEPIC,17,TEPIC,656,2,174,100,25,16,3,3,13,8,83,7,8,2,0,0,0,3,1,0,0,0,0,0,1,0,0,24,1,31,0,503,15,518,786
1,18,NAYARIT,9,TEPIC,17,TEPIC,657,1,154,93,9,8,2,2,18,4,66,9,7,3,0,0,0,0,0,0,0,0,1,0,0,1,0,16,1,14,0,408,9,417,623
1,18,NAYARIT,9,TEPIC,17,TEPIC,658,2,219,118,25,12,4,0,15,3,96,5,6,1,0,0,0,3,1,0,0,0,0,2,1,0,0,22,3,35,0,571,11,582,864
1,18,NAYARIT,9,TEPIC,17,TEPIC,659,1,118,55,14,8,0,2,11,2,51,8,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,11,1,15,0,300,6,306,516
1,18,NAYARIT,9,TEPIC,17,TEPIC,660,1,149,91,9,5,4,1,20,1,81,8,3,1,1,0,4,0,0,0,0,0,0,0,0,0,0,11,0,40,0,429,3,432,731
1,18,NAYARIT,6,TEPIC,17,TEPIC,661,2,400,245,36,19,5,1,31,10,150,10,15,2,1,0,0,6,1,0,0,0,0,1,0,0,0,20,4,62,0,1019,8,1027,1414
1,18,NAYARIT,6,TEPIC,17,TEPIC,662,2,281,159,30,14,6,0,27,3,129,10,3,3,0,0,0,4,0,0,0,0,0,1,0,0,0,9,4,17,0,700,8,708,957
1,18,NAYARIT,6,TEPIC,17,TEPIC,663,3,543,209,45,20,11,8,41,2,248,11,9,4,0,0,0,12,1,0,0,0,0,1,1,0,0,19,3,36,0,1224,7,1231,1842
1,18,NAYARIT,6,TEPIC,17,TEPIC,664,3,601,322,35,22,11,9,62,4,213,17,21,3,2,1,0,13,4,0,0,0,0,1,0,1,0,17,3,33,1,1395,23,1419,2071
1,18,NAYARIT,6,TEPIC,17,TEPIC,665,2,275,107,9,9,5,2,29,5,104,1,2,2,1,0,0,7,0,0,1,0,0,2,0,0,0,6,1,20,0,588,10,598,846
1,18,NAYARIT,11,TEPIC,17,TEPIC,666,2,235,131,12,10,4,4,26,2,67,4,5,4,0,0,0,2,1,0,0,0,0,0,0,0,0,10,1,19,0,537,7,544,816
1,18,NAYARIT,9,TEPIC,17,TEPIC,667,1,172,119,8,8,3,3,15,4,81,6,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,1,18,0,461,0,461,679
1,18,NAYARIT,9,TEPIC,17,TEPIC,668,1,133,88,20,10,2,0,16,0,101,3,4,1,0,0,0,5,1,0,0,0,0,0,0,1,0,6,2,11,0,404,0,404,546
1,18,NAYARIT,9,TEPIC,17,TEPIC,669,1,146,97,13,11,2,3,9,1,39,3,4,2,0,0,0,5,0,0,0,0,0,0,2,0,0,6,0,9,0,352,4,356,526
1,18,NAYARIT,9,TEPIC,17,TEPIC,670,1,160,112,17,21,4,1,13,1,45,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,17,1,2,0,399,10,409,554
1,18,NAYARIT,9,TEPIC,17,TEPIC,671,1,78,38,10,6,0,2,8,1,26,2,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,11,0,197,2,199,293
1,18,NAYARIT,12,TEPIC,17,TEPIC,672,1,49,14,3,1,0,0,5,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,81,1,82,126
1,18,NAYARIT,12,TEPIC,17,TEPIC,673,1,121,68,9,5,4,1,7,2,46,8,6,0,0,0,0,2,1,0,0,0,0,0,0,2,0,10,0,12,0,304,9,313,489
1,18,NAYARIT,12,TEPIC,17,TEPIC,674,1,104,49,12,14,3,0,13,1,35,5,5,0,0,0,2,6,1,0,0,0,0,0,0,0,0,7,0,8,0,265,1,266,414
1,18,NAYARIT,12,TEPIC,17,TEPIC,675,1,98,28,12,10,0,1,5,3,35,1,1,0,0,0,0,5,1,0,0,0,0,0,0,0,0,6,0,13,0,219,3,222,343
1,18,NAYARIT,12,TEPIC,17,TEPIC,676,2,333,224,25,19,5,4,28,6,140,7,9,1,0,0,0,7,0,0,0,0,0,0,1,0,0,23,2,30,0,864,25,889,1378
1,18,NAYARIT,8,TEPIC,17,TEPIC,677,2,193,98,15,34,4,0,18,3,91,8,3,0,0,0,0,0,0,2,0,0,0,0,1,3,0,14,1,23,0,511,11,522,812
1,18,NAYARIT,8,TEPIC,17,TEPIC,678,3,458,209,41,30,9,4,40,4,251,11,12,1,0,0,0,9,0,0,1,0,0,0,0,1,1,50,6,63,1,1201,24,1226,2009
1,18,NAYARIT,8,TEPIC,17,TEPIC,679,3,264,161,40,94,13,2,41,4,183,16,10,6,1,0,0,4,1,1,2,0,1,1,3,0,0,46,4,121,1,1019,34,1054,1966
1,18,NAYARIT,12,TEPIC,17,TEPIC,680,2,246,143,20,26,4,3,31,6,140,7,5,1,0,0,0,6,0,0,0,0,0,0,0,0,0,22,3,64,1,727,19,747,1312
1,18,NAYARIT,12,TEPIC,17,TEPIC,681,1,207,95,18,16,2,2,5,3,88,3,6,2,0,0,1,2,1,0,0,0,0,0,0,0,0,16,1,27,0,495,6,501,733
1,18,NAYARIT,12,TEPIC,17,TEPIC,682,1,79,22,8,5,1,0,12,1,14,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,4,0,154,3,157,235
1,18,NAYARIT,12,TEPIC,17,TEPIC,683,1,60,25,3,4,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,0,4,0,109,2,111,203
1,18,NAYARIT,12,TEPIC,17,TEPIC,684,1,74,19,7,8,2,1,13,0,22,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,8,0,161,1,162,202
1,18,NAYARIT,9,TEPIC,17,TEPIC,685,1,124,51,16,6,2,3,10,1,54,1,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,8,1,11,0,294,2,296,385
1,18,NAYARIT,9,TEPIC,17,TEPIC,686,1,79,49,6,5,0,0,5,6,32,1,5,0,0,0,0,3,0,0,0,0,0,1,0,0,0,7,0,5,0,204,3,207,272
1,18,NAYARIT,9,TEPIC,17,TEPIC,687,1,195,92,10,14,1,0,14,0,71,8,7,1,0,0,0,3,0,0,1,0,0,1,0,1,0,13,1,13,0,446,8,454,652
1,18,NAYARIT,9,TEPIC,17,TEPIC,688,1,173,104,12,5,1,2,12,0,64,2,5,1,0,0,0,4,0,0,0,0,0,2,1,0,0,5,1,5,0,399,3,402,542
1,18,NAYARIT,12,TEPIC,17,TEPIC,689,1,135,62,19,4,0,0,11,3,38,3,3,2,0,2,0,7,1,0,0,0,0,0,0,0,0,10,0,3,0,303,1,304,405
1,18,NAYARIT,12,TEPIC,17,TEPIC,690,1,124,57,8,7,5,1,13,0,40,4,2,2,0,0,0,2,1,0,0,0,0,0,1,0,0,6,1,11,0,285,1,286,395
1,18,NAYARIT,12,TEPIC,17,TEPIC,691,1,101,135,9,8,4,2,4,1,44,2,3,1,0,0,0,4,0,0,0,0,0,0,1,0,0,7,0,10,0,336,5,341,459
1,18,NAYARIT,12,TEPIC,17,TEPIC,692,1,213,101,12,7,9,2,12,0,50,2,1,1,0,0,0,1,2,0,0,0,0,0,2,1,0,7,1,12,0,436,8,444,705
1,18,NAYARIT,12,TEPIC,17,TEPIC,693,2,309,123,22,15,5,4,43,6,135,11,5,4,0,1,1,3,1,1,1,0,0,0,1,0,0,33,0,91,0,815,23,838,1496
1,18,NAYARIT,12,TEPIC,17,TEPIC,694,3,233,198,33,64,4,2,32,3,113,19,11,2,0,0,0,4,6,0,4,0,0,2,5,1,0,34,5,86,0,861,33,894,1607
1,18,NAYARIT,12,TEPIC,17,TEPIC,695,5,618,394,63,35,8,7,75,16,326,16,21,6,0,0,0,9,0,0,0,0,0,3,0,2,1,57,5,230,0,1892,36,1928,3588
1,18,NAYARIT,12,TEPIC,17,TEPIC,696,2,307,142,17,14,2,1,30,0,87,2,11,1,0,2,0,4,0,1,1,0,0,0,0,0,0,11,4,28,0,665,6,671,953
1,18,NAYARIT,12,TEPIC,17,TEPIC,697,1,132,63,11,1,1,4,10,3,71,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6,0,17,0,326,6,332,536
1,18,NAYARIT,12,TEPIC,17,TEPIC,698,1,96,63,11,5,1,1,10,0,63,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,3,10,0,278,0,278,385
1,18,NAYARIT,11,TEPIC,17,TEPIC,699,1,90,48,6,2,0,0,16,0,29,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,0,204,1,205,295
1,18,NAYARIT,11,TEPIC,17,TEPIC,700,2,278,141,19,18,0,4,42,6,122,3,8,3,0,1,0,7,0,0,0,0,0,0,0,0,0,16,1,36,0,705,14,719,1092
1,18,NAYARIT,6,TEPIC,17,TEPIC,701,3,414,244,34,30,6,1,48,4,184,13,12,3,0,0,0,2,1,1,0,0,0,1,0,0,0,23,4,49,2,1074,15,1091,1691
1,18,NAYARIT,11,TEPIC,17,TEPIC,702,2,272,154,33,17,0,1,38,5,124,6,8,1,0,0,0,5,1,0,0,0,0,3,0,0,1,25,1,29,1,724,13,738,1094
1,18,NAYARIT,11,TEPIC,17,TEPIC,703,1,170,78,14,9,3,2,17,2,58,3,8,1,0,0,0,1,1,1,0,0,0,1,0,0,0,8,0,10,0,387,5,392,566
1,18,NAYARIT,11,TEPIC,17,TEPIC,704,1,85,80,9,0,0,1,14,1,29,2,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,9,0,5,0,242,2,244,325
1,18,NAYARIT,11,TEPIC,17,TEPIC,705,1,206,98,13,14,2,0,16,4,64,6,4,0,0,0,0,7,0,0,1,0,0,0,1,2,0,19,0,8,0,465,2,467,704
1,18,NAYARIT,11,TEPIC,17,TEPIC,706,1,169,136,15,17,2,2,23,0,57,2,5,0,2,0,0,0,0,0,0,0,0,1,0,0,0,20,1,12,0,464,6,470,678
1,18,NAYARIT,11,TEPIC,17,TEPIC,707,1,130,75,24,14,7,0,20,6,46,8,4,1,0,0,0,2,0,0,0,0,0,0,0,0,0,11,3,18,1,369,7,377,554
1,18,NAYARIT,11,TEPIC,17,TEPIC,708,1,180,85,23,8,3,2,16,2,72,0,5,2,0,0,0,3,0,0,1,0,0,1,1,0,0,6,4,17,0,431,8,439,680
1,18,NAYARIT,11,TEPIC,17,TEPIC,709,3,649,415,52,48,5,4,74,14,243,10,21,5,0,0,0,15,2,1,2,0,0,0,4,2,0,33,3,109,0,1711,29,1740,1491
1,18,NAYARIT,12,TEPIC,17,TEPIC,710,2,335,206,26,31,4,6,29,7,122,5,8,1,0,0,0,4,1,1,0,0,0,2,1,0,0,25,3,25,0,842,6,848,1306
1,18,NAYARIT,12,TEPIC,17,TEPIC,712,2,179,120,11,63,0,1,31,1,83,8,5,1,1,0,2,5,1,1,1,0,0,3,2,1,0,17,4,67,0,608,25,633,1197
1,18,NAYARIT,11,TEPIC,17,TEPIC,713,2,458,221,34,22,3,1,42,2,109,7,11,2,0,0,0,6,1,0,1,0,0,1,2,0,0,8,2,24,0,957,5,962,1394
1,18,NAYARIT,11,TEPIC,17,TEPIC,714,1,143,90,7,12,3,2,14,2,59,4,8,0,0,0,0,4,1,1,1,0,0,0,0,1,1,11,2,12,0,378,6,384,577
1,18,NAYARIT,11,TEPIC,17,TEPIC,715,2,337,171,26,15,4,0,31,3,110,11,8,2,0,0,0,2,1,0,0,0,0,2,1,0,0,17,7,31,0,779,11,790,1220
1,18,NAYARIT,11,TEPIC,17,TEPIC,716,1,160,85,6,10,4,2,11,0,46,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,12,0,355,0,355,490
1,18,NAYARIT,11,TEPIC,17,TEPIC,717,1,29,16,4,2,1,0,4,1,24,3,5,1,0,0,0,2,0,0,0,0,0,0,0,0,0,4,1,9,0,106,2,108,179
1,18,NAYARIT,11,TEPIC,17,TEPIC,718,1,143,97,6,9,0,0,16,6,58,0,3,1,0,0,0,2,0,0,0,1,1,2,0,2,0,9,1,24,0,381,3,384,585
1,18,NAYARIT,11,TEPIC,17,TEPIC,719,2,403,141,15,15,5,9,36,2,163,13,8,1,2,0,0,3,1,0,0,0,9,0,0,0,0,27,2,65,0,920,13,933,1478
1,18,NAYARIT,11,TEPIC,17,TEPIC,720,2,185,98,18,22,2,0,25,4,83,7,6,0,0,0,0,2,0,0,0,0,0,0,1,0,0,10,1,38,1,502,14,517,769
1,18,NAYARIT,11,TEPIC,17,TEPIC,721,1,165,84,13,17,4,4,25,6,64,6,4,2,0,0,0,2,0,0,0,0,0,0,0,0,0,11,2,33,0,442,8,450,695
1,18,NAYARIT,11,TEPIC,17,TEPIC,722,2,204,104,11,9,4,8,17,49,43,2,2,0,0,1,0,3,0,0,0,0,0,1,0,0,0,17,3,36,0,514,7,521,762
1,18,NAYARIT,11,TEPIC,17,TEPIC,723,3,385,242,32,18,10,5,48,9,189,16,12,2,0,0,0,4,0,0,0,0,0,1,3,0,0,23,14,113,2,1126,28,1156,1773
1,18,NAYARIT,11,TEPIC,17,TEPIC,724,3,401,264,51,23,5,5,48,10,166,25,6,1,0,1,0,0,2,1,0,0,1,2,2,0,0,41,2,100,0,1157,15,1172,1949
1,18,NAYARIT,11,TEPIC,17,TEPIC,725,2,469,211,30,20,3,3,46,3,132,2,14,0,0,1,0,9,1,2,0,0,0,2,0,0,0,15,1,39,0,1003,12,1015,1468
1,18,NAYARIT,11,TEPIC,17,TEPIC,726,2,266,178,5,12,2,2,19,2,68,2,10,1,0,1,0,1,0,1,0,0,0,2,1,0,0,5,0,15,0,593,3,596,811
1,18,NAYARIT,11,TEPIC,17,TEPIC,727,1,178,88,20,5,0,1,32,4,59,4,6,1,0,0,0,2,1,1,0,0,0,0,1,1,0,16,1,25,0,446,1,447,715
1,18,NAYARIT,11,TEPIC,17,TEPIC,728,2,326,175,22,13,3,2,34,4,96,3,6,2,0,0,0,3,1,0,0,0,0,0,0,0,0,12,2,28,0,732,4,736,1023
1,18,NAYARIT,11,TEPIC,17,TEPIC,729,1,152,113,5,6,2,2,9,2,89,4,4,2,0,0,0,4,0,0,0,0,0,0,0,2,0,17,2,12,0,427,6,433,626
1,18,NAYARIT,11,TEPIC,17,TEPIC,730,2,192,131,9,14,2,4,28,5,97,4,3,1,1,1,1,0,0,0,0,0,0,2,0,0,0,9,1,35,0,540,8,548,846
1,18,NAYARIT,11,TEPIC,17,TEPIC,731,2,233,94,16,19,5,3,26,3,104,5,7,0,0,0,0,2,1,0,0,0,0,0,1,0,0,13,1,54,0,587,8,595,928
1,18,NAYARIT,6,TEPIC,17,TEPIC,732,3,376,264,35,34,10,5,45,6,218,16,7,2,0,0,0,4,1,0,1,0,0,1,2,1,0,46,6,170,0,1250,32,1282,2218
1,18,NAYARIT,11,TEPIC,17,TEPIC,733,2,265,151,26,29,8,5,30,2,141,16,3,1,1,0,1,6,0,0,0,0,0,2,0,1,1,25,1,76,0,791,17,808,1242
1,18,NAYARIT,11,TEPIC,17,TEPIC,734,2,197,104,16,26,12,2,23,2,58,5,6,0,0,1,0,2,0,0,0,0,0,0,0,0,0,19,1,21,0,495,13,508,779
1,18,NAYARIT,11,TEPIC,17,TEPIC,735,1,160,98,22,11,8,1,24,4,69,9,2,2,0,0,1,3,1,0,0,0,0,0,4,1,0,8,6,23,0,457,8,465,735
1,18,NAYARIT,12,TEPIC,17,TEPIC,736,4,507,284,94,43,6,3,68,21,275,20,21,5,0,0,0,12,2,2,0,0,0,5,1,1,0,42,9,165,0,1586,44,1630,2911
1,18,NAYARIT,12,TEPIC,17,TEPIC,738,3,242,242,86,29,3,15,33,42,84,10,10,2,0,0,1,9,0,1,1,1,0,0,1,1,0,16,6,73,1,908,29,938,1697
1,18,NAYARIT,11,TEPIC,17,TEPIC,739,2,295,179,23,22,3,4,32,16,177,6,7,0,0,0,0,6,3,0,0,0,1,1,1,0,0,16,4,33,0,829,15,844,1449
1,18,NAYARIT,11,TEPIC,17,TEPIC,740,2,208,100,24,14,1,1,28,7,94,7,5,0,1,0,0,5,0,0,0,0,0,0,0,0,0,11,6,35,0,547,11,558,957
1,18,NAYARIT,11,TEPIC,17,TEPIC,741,1,194,111,20,8,1,0,34,4,57,3,5,0,1,0,0,2,0,0,1,0,0,1,0,1,0,23,0,29,0,495,7,502,735
1,18,NAYARIT,11,TEPIC,17,TEPIC,742,2,242,132,27,9,3,0,22,3,97,8,6,2,3,0,1,5,0,0,0,0,0,2,0,1,0,14,1,38,0,616,10,626,958
1,18,NAYARIT,11,TEPIC,17,TEPIC,743,2,190,71,11,8,5,2,21,5,70,10,5,1,0,1,0,2,2,0,0,0,0,0,2,1,0,12,2,38,0,459,12,471,766
1,18,NAYARIT,11,TEPIC,17,TEPIC,744,3,395,198,34,29,4,4,46,4,187,26,14,1,0,1,0,2,1,0,1,0,0,1,2,0,0,26,6,56,0,1038,15,1053,1559
1,18,NAYARIT,11,TEPIC,17,TEPIC,745,2,270,117,30,19,4,3,25,5,132,5,6,1,1,1,0,5,1,0,0,0,0,2,0,1,0,24,4,43,0,699,17,716,1225
1,18,NAYARIT,11,TEPIC,17,TEPIC,746,2,266,135,31,20,4,3,45,3,145,7,16,7,0,0,0,8,0,0,2,0,2,2,1,2,0,19,1,31,1,750,12,763,1240
1,18,NAYARIT,12,TEPIC,17,TEPIC,747,2,161,175,64,18,2,3,27,1,93,9,6,5,0,1,0,7,1,0,2,0,0,3,0,1,0,15,3,27,1,624,20,645,1088
1,18,NAYARIT,12,TEPIC,17,TEPIC,748,2,177,124,58,18,2,1,21,4,69,13,13,7,0,0,0,11,0,0,0,1,0,1,1,0,0,11,10,61,1,603,18,622,1107
1,18,NAYARIT,12,TEPIC,17,TEPIC,749,4,628,300,54,32,13,4,70,11,334,10,14,2,0,0,0,9,0,1,0,0,0,1,0,0,1,45,9,85,0,1623,24,1647,2774
1,18,NAYARIT,12,TEPIC,17,TEPIC,750,1,175,106,16,8,2,2,18,1,57,2,6,0,0,0,0,1,1,0,0,0,0,0,3,0,0,6,0,12,0,416,3,419,589
1,18,NAYARIT,11,TEPIC,17,TEPIC,751,2,211,97,28,15,1,1,29,2,60,4,7,1,0,1,0,3,2,0,0,0,0,0,0,2,0,15,2,30,0,511,12,523,850
1,18,NAYARIT,11,TEPIC,17,TEPIC,752,2,277,167,25,14,0,2,42,9,112,9,7,2,1,1,0,8,1,1,1,0,0,2,0,0,0,16,1,54,0,752,21,773,1259
1,18,NAYARIT,14,XALISCO,17,TEPIC,753,2,357,167,31,21,4,4,42,3,145,13,11,1,1,0,0,4,2,0,0,0,1,0,0,0,0,15,3,40,0,865,11,876,1323
1,18,NAYARIT,6,TEPIC,17,TEPIC,754,3,400,334,28,36,13,6,51,14,198,21,13,2,1,1,0,3,0,0,0,0,0,0,0,1,2,21,3,113,1,1261,35,1297,2136
1,18,NAYARIT,11,TEPIC,17,TEPIC,755,2,216,136,27,12,0,3,23,9,97,5,7,3,1,0,0,3,1,0,0,0,0,0,1,0,0,11,2,40,0,597,14,611,1027
1,18,NAYARIT,11,TEPIC,17,TEPIC,756,2,256,111,11,14,4,2,51,3,148,15,9,3,0,0,0,5,0,0,0,0,0,0,1,0,0,19,3,44,1,699,10,710,1154
1,18,NAYARIT,11,TEPIC,17,TEPIC,757,2,206,106,24,15,5,3,28,0,80,5,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,17,5,26,0,530,9,539,891
1,18,NAYARIT,7,TEPIC,17,TEPIC,759,3,272,115,49,22,8,3,39,9,145,15,6,3,0,0,0,2,0,0,2,0,0,1,0,0,0,23,5,107,0,826,23,849,1554
1,18,NAYARIT,7,TEPIC,17,TEPIC,760,5,663,288,86,50,8,5,102,11,356,29,9,5,2,0,1,4,0,0,1,0,0,1,1,4,0,43,20,106,24,1795,32,1851,3440
1,18,NAYARIT,7,TEPIC,17,TEPIC,761,1,182,99,26,13,2,1,26,1,60,3,5,3,0,0,0,1,1,0,2,0,0,0,1,0,1,16,2,20,0,465,6,471,729
1,18,NAYARIT,7,TEPIC,17,TEPIC,762,2,284,166,39,21,9,4,37,2,152,13,17,1,0,0,0,5,1,0,1,0,0,0,2,0,0,19,8,42,0,823,9,832,1291
1,18,NAYARIT,14,XALISCO,17,TEPIC,763,3,317,141,52,28,9,3,51,11,143,10,10,3,1,1,3,5,1,0,0,0,0,0,0,0,0,48,3,106,1,946,26,973,1797
1,18,NAYARIT,14,XALISCO,17,TEPIC,764,6,845,444,91,81,40,15,177,30,363,19,25,3,0,1,1,18,0,1,0,0,0,2,2,1,0,54,16,147,1,2376,48,2425,4219
1,18,NAYARIT,11,TEPIC,17,TEPIC,765,4,572,312,62,54,15,2,76,11,336,17,15,0,1,0,0,5,2,1,1,0,1,2,3,1,1,35,11,94,0,1630,19,1649,2675
1,18,NAYARIT,14,XALISCO,17,TEPIC,766,3,271,150,35,26,6,2,29,7,126,9,11,6,0,0,0,3,2,1,0,0,1,0,0,0,0,42,4,69,0,800,19,819,1555
1,18,NAYARIT,7,TEPIC,17,TEPIC,767,1,142,78,24,7,9,0,25,0,84,3,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,14,2,31,0,426,5,431,677
1,18,NAYARIT,6,TEPIC,17,TEPIC,768,1,15,59,2,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,86,6,92,161
1,18,NAYARIT,6,TEPIC,17,TEPIC,769,3,108,195,18,11,6,0,6,5,88,1,3,0,0,0,0,2,0,0,3,0,0,2,0,2,0,5,2,110,0,567,28,595,778
1,18,NAYARIT,6,TEPIC,17,TEPIC,770,3,188,221,104,18,14,1,15,15,70,3,7,2,0,0,0,12,0,0,3,0,0,0,0,0,0,12,4,249,0,938,32,970,1648
1,18,NAYARIT,6,TEPIC,17,TEPIC,771,2,54,102,7,6,4,1,3,2,20,1,1,3,0,0,0,3,0,0,0,0,0,2,3,0,0,3,0,50,0,265,7,272,415
1,18,NAYARIT,6,TEPIC,17,TEPIC,772,2,70,81,20,9,1,1,7,7,47,0,6,2,0,0,0,1,0,0,0,0,0,0,1,0,0,5,3,59,1,320,22,343,650
1,18,NAYARIT,6,TEPIC,17,TEPIC,773,1,31,68,17,10,0,1,11,2,27,11,3,0,0,0,0,3,0,1,0,0,1,0,0,0,0,11,0,49,0,246,12,258,470
1,18,NAYARIT,6,TEPIC,17,TEPIC,774,2,341,324,36,8,2,5,7,10,73,4,14,2,0,0,0,5,2,0,0,0,0,0,0,1,0,9,2,85,0,930,38,968,1369
1,18,NAYARIT,6,TEPIC,17,TEPIC,775,2,27,39,10,4,1,1,3,3,25,1,7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,0,39,0,167,4,171,272
1,18,NAYARIT,6,TEPIC,17,TEPIC,776,1,16,25,3,2,1,0,1,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,16,0,77,2,79,104
1,18,NAYARIT,6,TEPIC,17,TEPIC,777,1,18,36,11,3,1,1,1,1,12,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5,1,20,0,112,0,112,190
1,18,NAYARIT,6,TEPIC,17,TEPIC,778,1,113,130,25,6,1,1,6,6,14,1,1,2,0,0,1,0,0,0,0,0,0,0,0,1,3,0,37,0,0,348,11,359,521
1,18,NAYARIT,6,TEPIC,17,TEPIC,779,2,149,140,27,14,8,0,17,3,158,2,2,1,0,0,0,2,0,0,0,0,0,0,4,0,0,26,2,91,0,646,12,658,1034
1,18,NAYARIT,6,TEPIC,17,TEPIC,780,3,214,249,47,28,37,8,41,11,227,8,5,2,0,0,0,7,0,0,0,0,0,2,7,0,0,19,4,166,0,1082,58,1140,1857
1,18,NAYARIT,6,TEPIC,17,TEPIC,781,2,151,107,25,12,20,2,15,5,142,4,11,1,0,0,0,2,1,2,0,0,0,1,6,0,0,9,0,80,0,596,27,623,962
1,18,NAYARIT,6,TEPIC,17,TEPIC,782,2,157,93,26,12,9,2,27,5,187,5,5,1,0,0,0,4,0,0,0,0,0,0,2,1,0,11,1,92,0,640,21,661,1033
1,18,NAYARIT,6,TEPIC,17,TEPIC,783,2,138,117,16,15,12,2,20,3,186,7,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,17,2,71,0,612,14,626,897
1,18,NAYARIT,7,TEPIC,17,TEPIC,784,2,56,73,26,1,10,4,1,5,103,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,30,0,316,9,325,450
1,18,NAYARIT,7,TEPIC,17,TEPIC,785,3,131,195,52,11,28,6,21,8,151,5,1,1,0,0,0,4,0,0,0,0,0,3,8,0,0,8,0,169,0,802,60,862,1506
1,18,NAYARIT,7,TEPIC,17,TEPIC,786,1,16,71,12,3,8,2,8,3,58,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,17,3,55,0,262,4,266,436
1,18,NAYARIT,6,TEPIC,17,TEPIC,787,1,49,104,17,5,0,2,3,1,29,0,2,0,1,0,0,1,1,0,2,0,0,0,0,0,0,6,0,33,0,256,8,264,366
1,18,NAYARIT,6,TEPIC,17,TEPIC,788,2,195,159,14,18,5,2,10,2,100,2,5,2,0,0,0,5,0,0,0,0,0,0,0,1,0,8,0,24,0,552,11,563,835
1,18,NAYARIT,6,TEPIC,17,TEPIC,789,2,193,164,29,11,2,1,24,6,137,6,0,0,1,0,0,1,1,0,2,1,0,0,1,1,1,4,4,30,0,620,18,638,1032
1,18,NAYARIT,6,TEPIC,17,TEPIC,790,1,37,54,3,2,1,0,5,4,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,41,1,172,12,185,342
1,18,NAYARIT,6,TEPIC,17,TEPIC,791,1,7,42,2,0,2,1,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,20,0,89,1,90,140
1,18,NAYARIT,6,TEPIC,17,TEPIC,792,1,56,119,14,5,5,2,9,5,50,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,11,2,114,0,397,20,417,675
1,18,NAYARIT,6,TEPIC,17,TEPIC,793,2,53,100,8,4,2,0,6,4,14,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,1,66,0,264,15,279,389
1,18,NAYARIT,6,TEPIC,17,TEPIC,794,1,52,35,9,12,2,0,4,10,47,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,2,68,0,249,16,265,442
1,18,NAYARIT,6,TEPIC,17,TEPIC,795,2,178,133,23,19,0,2,20,9,41,3,1,1,0,0,0,2,1,0,1,0,0,0,1,0,0,12,2,85,0,534,9,543,822
