CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PVEM,NVA_ALIANZA,PRD,PT,PCP,MC,MORENA,PH,ES,PRI_PVEM_NVA_ALIANZA,PRD_PT_PCP,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,239,1,20,31,8,3,2,1,0,2,1,0,0,0,0,0,68,5,73,117
2,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,240,1,21,53,5,1,5,1,3,5,3,1,0,0,1,0,99,8,107,186
2,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,241,1,101,194,31,8,20,12,18,20,5,1,2,3,0,0,415,31,446,720
2,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,242,1,70,127,37,2,3,7,3,10,6,2,0,0,0,0,267,17,284,508
2,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,243,2,352,237,70,4,25,20,32,30,14,1,0,9,5,0,799,47,846,1466
2,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,244,1,51,90,16,2,4,1,2,1,1,0,1,0,0,0,169,7,176,300
2,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,245,1,56,219,37,16,9,8,15,17,0,0,2,8,0,1,388,18,406,638
2,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,246,2,344,266,38,6,28,18,23,22,10,1,0,2,7,0,765,46,811,1341
2,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,247,2,331,153,20,2,30,17,33,19,6,0,2,2,5,0,620,20,640,1046
2,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,248,1,180,115,16,1,27,26,11,9,8,5,2,0,4,0,404,16,420,747
2,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,249,1,70,151,6,2,6,4,8,2,0,0,0,4,0,0,253,16,269,468
2,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,250,1,49,78,31,9,4,8,29,9,1,0,1,2,0,0,221,21,242,453
2,24,SAN LUIS POTOSI,10,RIOVERDE,19,LAGUNILLAS,478,1,56,27,0,1,10,68,0,0,1,0,0,2,0,0,165,5,170,260
2,24,SAN LUIS POTOSI,10,RIOVERDE,19,LAGUNILLAS,479,1,59,47,0,2,11,47,0,1,0,0,0,6,0,0,173,7,180,222
2,24,SAN LUIS POTOSI,10,RIOVERDE,19,LAGUNILLAS,480,1,25,24,1,0,4,33,1,1,0,0,0,2,1,0,92,5,97,130
2,24,SAN LUIS POTOSI,10,RIOVERDE,19,LAGUNILLAS,481,1,189,79,2,2,7,48,0,3,1,1,2,3,0,0,337,21,358,616
2,24,SAN LUIS POTOSI,10,RIOVERDE,19,LAGUNILLAS,482,2,264,227,3,6,1,54,1,1,1,0,2,17,6,0,583,46,629,976
2,24,SAN LUIS POTOSI,10,RIOVERDE,19,LAGUNILLAS,483,1,88,49,2,3,21,35,1,2,0,0,1,6,0,0,208,17,225,365
2,24,SAN LUIS POTOSI,10,RIOVERDE,19,LAGUNILLAS,485,2,312,205,5,3,30,105,1,4,0,0,3,10,2,0,680,31,711,958
2,24,SAN LUIS POTOSI,10,RIOVERDE,19,LAGUNILLAS,486,1,71,68,1,1,17,116,0,0,0,0,0,0,2,0,276,4,280,443
2,24,SAN LUIS POTOSI,10,RIOVERDE,19,LAGUNILLAS,487,1,104,40,0,0,1,10,0,0,0,1,0,4,0,0,160,19,179,288
2,24,SAN LUIS POTOSI,10,RIOVERDE,19,LAGUNILLAS,488,1,101,37,2,4,1,53,0,1,0,0,0,2,1,0,202,13,215,322
2,24,SAN LUIS POTOSI,10,RIOVERDE,19,LAGUNILLAS,489,1,59,16,0,0,10,40,0,0,0,0,0,0,1,0,126,6,132,199
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,634,2,283,164,12,4,22,38,5,7,17,4,18,7,1,1,583,18,601,1190
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,635,2,290,219,13,3,20,15,5,5,6,0,2,3,0,0,581,13,594,1015
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,636,3,399,207,28,18,51,45,5,20,34,1,11,4,3,0,826,22,848,1624
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,637,2,311,130,14,10,41,35,6,24,9,2,13,8,6,2,611,19,630,1237
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,638,3,434,255,26,33,63,59,8,27,27,7,34,16,9,1,999,20,1019,1828
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,639,2,266,128,12,12,31,24,5,13,12,8,8,3,4,0,526,11,537,1073
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,640,2,252,115,13,13,27,26,4,15,12,2,5,10,3,2,499,11,510,871
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,641,3,430,201,16,30,79,44,10,40,42,16,37,17,5,1,968,35,1003,2171
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,642,2,310,124,12,15,25,46,5,21,18,7,17,8,4,1,613,10,623,1065
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,643,2,223,132,14,9,47,26,6,16,12,2,11,7,5,0,510,7,517,864
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,644,1,116,78,8,6,23,16,5,9,10,2,4,1,3,0,281,9,290,521
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,645,2,188,103,10,12,19,30,3,14,9,5,7,3,5,2,410,6,416,809
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,646,3,360,165,20,13,35,33,11,22,6,2,20,7,2,1,697,21,718,1561
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,647,2,330,160,15,13,43,45,7,24,31,0,22,3,2,0,695,24,719,1386
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,648,2,253,111,9,9,30,34,8,14,11,0,11,4,7,0,501,13,514,961
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,649,2,225,129,8,5,37,25,3,16,12,3,6,3,1,7,480,12,492,844
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,650,2,281,92,11,7,30,30,4,28,15,3,11,3,1,0,516,15,531,973
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,651,2,278,136,15,16,19,21,5,16,13,1,5,9,4,1,539,5,544,1024
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,652,2,194,85,13,8,47,24,8,17,5,5,7,4,3,0,420,3,423,807
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,653,2,250,150,13,5,32,41,3,18,9,1,10,7,7,1,547,14,561,993
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,654,2,282,160,13,29,43,30,2,19,15,3,12,6,3,0,617,24,641,1273
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,655,4,537,375,30,78,82,65,6,44,35,13,25,21,4,0,1315,46,1361,2758
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,656,2,233,143,7,15,25,24,0,11,4,0,13,8,2,0,485,16,501,978
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,657,5,758,437,32,55,78,63,17,48,41,5,44,18,11,4,1611,39,1650,3338
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,658,2,347,156,22,18,28,68,4,18,9,9,21,5,12,0,717,28,745,1445
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,659,3,424,223,29,21,54,34,2,30,24,12,13,8,7,0,881,22,903,1556
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,660,2,357,182,14,22,28,27,4,21,15,1,11,6,3,0,691,16,707,1372
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,661,4,504,267,36,33,25,52,8,26,15,7,16,34,8,1,1032,37,1069,2381
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,662,3,404,317,46,12,33,40,7,15,18,8,11,26,9,1,947,47,994,2175
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,663,1,192,80,48,0,7,9,1,1,1,0,1,7,1,0,348,8,356,618
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,664,1,74,80,0,0,2,2,0,2,0,1,2,27,0,0,190,4,194,326
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,665,2,212,148,16,1,27,29,0,0,2,2,1,12,7,1,458,26,484,907
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,666,2,172,157,12,2,10,22,3,1,1,0,4,16,3,0,403,19,422,825
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,667,1,75,73,26,4,2,2,0,0,1,0,0,5,1,0,189,7,196,291
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,668,2,226,144,11,2,8,14,1,13,3,2,5,1,0,0,430,16,446,981
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,670,2,195,333,13,2,44,28,4,0,1,9,1,14,7,0,651,47,698,1274
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,671,1,142,32,5,2,7,17,1,0,0,0,0,0,0,0,206,9,215,468
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,672,1,54,55,3,0,3,6,0,0,6,1,2,1,0,0,131,6,137,257
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,673,1,57,77,13,3,7,9,0,8,3,1,2,1,0,0,181,7,188,349
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,674,1,40,77,3,2,5,16,1,3,0,1,1,3,4,0,156,7,163,293
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,675,1,81,103,9,6,3,9,0,2,3,0,1,2,0,0,219,17,236,406
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,676,1,45,77,13,3,11,26,1,0,0,0,1,3,4,0,184,7,191,449
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,677,1,170,75,2,4,7,4,0,0,0,1,0,5,0,0,268,9,277,474
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,678,2,254,179,17,4,8,22,1,1,1,2,4,11,0,0,504,13,517,837
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,679,1,100,82,4,2,11,8,1,7,2,0,2,4,0,0,223,4,227,385
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,680,1,37,31,11,0,1,1,0,0,0,0,1,0,0,0,82,5,87,125
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,681,1,98,151,18,4,8,28,3,4,1,0,2,9,0,0,326,28,354,661
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,682,1,37,52,1,2,1,2,0,1,0,0,0,1,0,0,97,5,102,232
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,683,1,130,116,28,1,9,10,1,3,0,2,3,6,0,0,309,28,337,667
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,684,1,52,63,13,3,2,6,1,1,0,0,1,9,0,0,151,8,159,287
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,685,1,39,72,4,1,9,10,3,2,2,2,1,7,2,0,154,20,174,420
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,686,1,51,196,22,6,9,12,2,3,1,0,5,8,1,0,316,19,335,674
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,687,1,40,31,8,0,1,0,0,0,2,0,0,0,0,4,86,0,86,184
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,688,1,129,57,8,1,2,5,0,0,1,0,3,0,0,0,206,9,215,387
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,689,2,233,202,44,12,12,6,0,3,20,1,3,11,0,0,547,11,558,1027
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,690,1,135,111,38,4,8,5,2,3,8,0,2,9,0,0,325,12,337,614
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,691,1,86,33,4,3,3,1,0,0,1,0,3,1,2,0,137,5,142,266
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,692,1,161,131,20,4,4,11,0,0,0,0,2,0,0,0,333,7,340,588
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,693,1,93,110,14,6,9,17,2,3,0,3,7,4,1,0,269,16,285,558
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,694,1,79,50,5,4,0,0,1,1,0,0,0,0,0,0,140,2,142,264
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,695,4,431,461,27,18,41,47,10,10,6,0,12,33,8,0,1104,32,1136,2254
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,696,3,393,273,32,8,44,21,3,14,7,6,6,12,4,0,823,35,858,1658
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,697,2,170,260,20,5,7,5,6,5,4,3,2,15,2,0,504,33,537,1056
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,698,1,110,88,13,3,1,5,0,2,4,0,3,1,0,0,230,14,244,534
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,699,1,83,77,21,1,8,2,1,4,8,0,5,3,0,1,214,9,223,486
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,700,1,120,120,22,5,10,12,0,5,10,3,3,3,2,0,315,19,334,703
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,701,2,141,110,25,8,18,35,3,1,4,1,2,3,1,1,353,16,369,847
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,702,1,77,49,12,1,3,8,1,1,0,0,8,2,0,0,162,4,166,255
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,703,1,118,133,15,2,3,3,0,1,2,0,3,5,0,0,285,10,295,486
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,704,1,55,73,3,1,0,3,1,1,1,0,1,4,0,0,143,11,154,265
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,705,1,175,94,7,0,4,14,0,1,0,1,1,4,0,0,301,11,312,555
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,706,3,452,266,29,21,9,14,1,2,4,0,7,12,3,0,820,46,866,1668
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,707,1,105,77,8,6,2,3,0,1,4,2,0,0,0,0,208,6,214,453
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,709,1,190,109,10,4,12,15,1,7,10,0,2,2,1,0,363,12,375,704
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,710,1,93,41,7,2,0,2,0,0,0,1,0,1,0,0,147,5,152,221
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,711,2,356,299,32,9,16,22,3,7,2,2,3,19,0,0,770,37,807,1360
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,712,1,67,19,0,0,1,2,0,0,1,0,1,0,0,0,91,0,91,152
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,713,2,156,105,38,3,6,11,0,2,7,0,3,1,0,0,332,23,355,789
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,714,1,46,32,8,2,5,7,0,0,0,0,0,2,1,0,103,6,109,234
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,715,1,82,55,8,1,1,4,0,0,3,0,1,2,1,0,158,11,169,281
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,716,1,27,38,4,5,1,18,2,1,1,1,3,0,0,0,101,6,107,209
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,717,1,157,134,13,1,3,16,0,1,1,2,0,0,0,0,328,3,331,556
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,718,1,53,26,6,2,5,5,1,2,0,0,1,1,1,0,103,8,111,222
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,720,1,162,94,13,1,6,4,3,3,2,0,7,2,1,0,298,18,316,615
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,721,1,46,39,9,0,1,1,0,5,6,1,0,3,0,0,111,2,113,147
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,722,1,28,95,2,1,0,0,1,0,0,0,0,2,0,0,129,11,140,293
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,723,1,25,27,2,0,0,3,0,0,0,0,1,0,0,0,58,1,59,107
2,24,SAN LUIS POTOSI,10,RIOVERDE,27,SAN CIRO DE ACOSTA,757,2,238,130,3,2,7,3,1,19,4,0,1,10,3,1,422,20,442,753
2,24,SAN LUIS POTOSI,10,RIOVERDE,27,SAN CIRO DE ACOSTA,758,1,198,123,1,9,23,6,1,29,2,0,2,15,0,0,409,14,423,704
2,24,SAN LUIS POTOSI,10,RIOVERDE,27,SAN CIRO DE ACOSTA,759,2,391,241,12,8,24,16,3,32,3,0,3,10,1,1,745,22,767,1235
2,24,SAN LUIS POTOSI,10,RIOVERDE,27,SAN CIRO DE ACOSTA,760,2,379,213,3,5,2,5,2,20,3,0,1,35,0,0,668,35,703,1052
2,24,SAN LUIS POTOSI,10,RIOVERDE,27,SAN CIRO DE ACOSTA,761,1,173,175,7,7,14,3,1,19,4,0,2,4,0,0,409,18,427,697
2,24,SAN LUIS POTOSI,10,RIOVERDE,27,SAN CIRO DE ACOSTA,762,1,174,160,5,4,13,4,0,11,1,0,0,12,1,1,386,21,407,678
2,24,SAN LUIS POTOSI,10,RIOVERDE,27,SAN CIRO DE ACOSTA,763,1,201,148,6,3,15,5,2,7,1,1,1,14,0,0,404,17,421,662
2,24,SAN LUIS POTOSI,10,RIOVERDE,27,SAN CIRO DE ACOSTA,764,1,168,131,0,0,7,0,0,0,0,0,0,0,0,0,306,0,306,509
2,24,SAN LUIS POTOSI,10,RIOVERDE,27,SAN CIRO DE ACOSTA,765,1,24,53,2,1,1,0,0,1,0,0,0,8,0,0,90,6,96,127
2,24,SAN LUIS POTOSI,10,RIOVERDE,27,SAN CIRO DE ACOSTA,766,1,57,54,3,7,2,1,2,2,0,1,0,3,1,0,133,8,141,223
2,24,SAN LUIS POTOSI,10,RIOVERDE,27,SAN CIRO DE ACOSTA,767,1,143,90,5,2,1,3,0,6,0,0,1,6,1,1,259,16,275,512
2,24,SAN LUIS POTOSI,10,RIOVERDE,27,SAN CIRO DE ACOSTA,768,1,55,14,1,0,1,0,0,2,0,0,1,0,0,0,74,1,75,107
2,24,SAN LUIS POTOSI,10,RIOVERDE,27,SAN CIRO DE ACOSTA,769,1,82,72,3,2,1,1,0,2,1,0,0,4,0,0,168,13,181,288
2,24,SAN LUIS POTOSI,10,RIOVERDE,27,SAN CIRO DE ACOSTA,770,1,25,58,0,0,1,0,0,1,0,0,0,0,0,0,85,5,90,124
2,24,SAN LUIS POTOSI,10,RIOVERDE,27,SAN CIRO DE ACOSTA,771,1,91,80,1,0,0,0,0,0,0,1,0,8,0,0,181,5,186,317
2,24,SAN LUIS POTOSI,10,RIOVERDE,27,SAN CIRO DE ACOSTA,772,1,123,65,0,1,1,1,1,0,0,0,0,7,0,0,199,9,208,400
2,24,SAN LUIS POTOSI,11,CARDENAS,2,ALAQUINES,15,1,94,76,0,14,2,4,1,1,0,0,1,4,0,1,198,10,208,299
2,24,SAN LUIS POTOSI,11,CARDENAS,2,ALAQUINES,16,1,95,84,0,11,0,4,0,3,33,1,0,10,0,0,241,11,252,326
2,24,SAN LUIS POTOSI,11,CARDENAS,2,ALAQUINES,17,1,72,64,1,7,0,0,0,0,1,0,0,12,0,0,157,8,165,243
2,24,SAN LUIS POTOSI,11,CARDENAS,2,ALAQUINES,18,1,50,41,0,5,0,0,0,0,1,0,0,2,0,0,99,7,106,148
2,24,SAN LUIS POTOSI,11,CARDENAS,2,ALAQUINES,19,1,101,104,1,8,0,2,0,3,0,0,0,0,0,0,219,9,228,325
2,24,SAN LUIS POTOSI,11,CARDENAS,2,ALAQUINES,20,1,60,62,2,2,0,2,0,0,0,0,0,0,0,0,128,10,138,193
2,24,SAN LUIS POTOSI,11,CARDENAS,2,ALAQUINES,21,1,81,39,0,1,0,0,0,0,0,0,0,0,0,0,121,4,125,190
2,24,SAN LUIS POTOSI,11,CARDENAS,2,ALAQUINES,22,1,81,61,1,11,1,1,0,1,1,0,0,4,0,0,162,7,169,278
2,24,SAN LUIS POTOSI,11,CARDENAS,2,ALAQUINES,23,1,289,149,2,16,2,3,0,1,5,0,0,17,0,0,484,31,515,656
2,24,SAN LUIS POTOSI,11,CARDENAS,2,ALAQUINES,24,1,55,59,0,0,0,0,0,0,0,0,1,1,0,0,116,5,121,166
2,24,SAN LUIS POTOSI,11,CARDENAS,2,ALAQUINES,26,2,322,192,7,14,2,2,1,0,1,0,1,18,0,0,560,26,586,848
2,24,SAN LUIS POTOSI,11,CARDENAS,2,ALAQUINES,27,1,60,59,0,1,0,0,0,0,0,0,0,0,0,0,120,6,126,195
2,24,SAN LUIS POTOSI,11,CARDENAS,2,ALAQUINES,28,1,291,178,4,17,2,4,0,1,2,1,0,11,1,0,512,16,528,664
2,24,SAN LUIS POTOSI,11,CARDENAS,2,ALAQUINES,29,1,31,57,0,1,0,1,2,0,0,0,0,0,0,0,92,6,98,134
2,24,SAN LUIS POTOSI,11,CARDENAS,2,ALAQUINES,30,1,114,150,3,1,1,0,0,0,1,0,0,8,0,0,278,16,294,434
2,24,SAN LUIS POTOSI,11,CARDENAS,2,ALAQUINES,31,1,173,70,1,4,1,3,1,0,0,0,0,3,0,0,256,13,269,360
2,24,SAN LUIS POTOSI,11,CARDENAS,2,ALAQUINES,32,1,106,83,2,20,2,2,0,1,0,0,0,12,0,0,228,16,244,373
2,24,SAN LUIS POTOSI,11,CARDENAS,2,ALAQUINES,33,1,88,45,1,27,0,2,1,0,5,0,0,7,0,0,176,9,185,293
2,24,SAN LUIS POTOSI,11,CARDENAS,5,CARDENAS,78,2,259,161,12,12,7,6,3,3,6,1,4,2,1,0,477,17,494,774
2,24,SAN LUIS POTOSI,11,CARDENAS,5,CARDENAS,79,3,634,271,14,38,24,31,11,16,48,1,2,16,3,0,1109,44,1153,1839
2,24,SAN LUIS POTOSI,11,CARDENAS,5,CARDENAS,80,2,442,219,18,17,15,15,12,7,5,0,5,5,3,0,763,29,792,1147
2,24,SAN LUIS POTOSI,11,CARDENAS,5,CARDENAS,81,2,256,134,10,17,6,5,5,5,15,1,3,17,0,8,482,20,502,770
2,24,SAN LUIS POTOSI,11,CARDENAS,5,CARDENAS,82,1,158,74,7,13,8,7,5,12,13,1,0,8,0,0,306,9,315,457
2,24,SAN LUIS POTOSI,11,CARDENAS,5,CARDENAS,83,2,255,202,13,20,21,7,10,20,15,0,4,4,2,0,573,15,588,1450
2,24,SAN LUIS POTOSI,11,CARDENAS,5,CARDENAS,84,2,318,187,12,11,16,11,4,9,6,2,1,17,2,1,597,16,613,953
2,24,SAN LUIS POTOSI,11,CARDENAS,5,CARDENAS,85,2,386,267,12,28,18,7,13,13,7,0,3,9,4,0,767,27,794,1257
2,24,SAN LUIS POTOSI,11,CARDENAS,5,CARDENAS,86,1,253,110,7,17,11,11,5,6,8,0,2,3,0,0,433,20,453,712
2,24,SAN LUIS POTOSI,11,CARDENAS,5,CARDENAS,87,1,129,100,3,13,14,3,10,10,14,0,2,6,0,0,304,4,308,493
2,24,SAN LUIS POTOSI,11,CARDENAS,5,CARDENAS,88,1,235,98,5,3,7,2,12,12,8,0,3,0,0,0,385,11,396,645
2,24,SAN LUIS POTOSI,11,CARDENAS,5,CARDENAS,89,1,160,85,3,10,11,7,6,1,6,1,2,3,0,0,295,9,304,505
2,24,SAN LUIS POTOSI,11,CARDENAS,5,CARDENAS,90,2,313,180,8,11,19,14,9,5,13,2,1,8,3,0,586,19,605,984
2,24,SAN LUIS POTOSI,11,CARDENAS,5,CARDENAS,91,1,140,57,10,8,2,4,3,1,1,0,0,2,1,0,229,15,244,417
2,24,SAN LUIS POTOSI,11,CARDENAS,5,CARDENAS,92,1,94,26,3,2,1,2,3,2,2,0,0,0,0,0,135,9,144,258
2,24,SAN LUIS POTOSI,11,CARDENAS,5,CARDENAS,93,1,196,149,1,5,4,6,3,3,5,0,0,7,1,0,380,22,402,680
2,24,SAN LUIS POTOSI,11,CARDENAS,5,CARDENAS,94,1,98,68,1,7,1,0,0,3,2,0,0,1,0,0,181,3,184,283
2,24,SAN LUIS POTOSI,11,CARDENAS,5,CARDENAS,95,1,138,31,3,0,0,3,5,7,31,0,0,2,0,0,220,10,230,471
2,24,SAN LUIS POTOSI,11,CARDENAS,5,CARDENAS,96,1,205,37,1,3,5,2,1,1,0,0,0,0,0,0,255,8,263,386
2,24,SAN LUIS POTOSI,11,CARDENAS,5,CARDENAS,97,1,97,40,1,0,1,2,0,1,0,0,0,2,0,0,144,8,152,222
2,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,173,5,488,476,12,24,55,50,9,14,4,1,4,35,21,0,1193,32,1225,2426
2,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,174,2,283,236,3,13,55,48,5,4,8,1,0,21,6,0,683,17,700,1040
2,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,175,3,361,336,7,29,92,82,18,6,4,0,3,39,18,0,995,19,1014,1519
2,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,176,3,436,282,12,19,78,36,6,7,9,0,1,30,18,0,934,26,960,1465
2,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,177,2,228,176,0,7,24,22,5,0,2,0,1,21,8,0,494,12,506,780
2,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,178,1,104,111,1,2,10,18,3,2,3,0,1,7,1,0,263,10,273,365
2,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,179,2,274,209,8,26,33,30,12,4,2,1,2,24,9,1,635,19,654,1028
2,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,181,1,60,154,1,1,0,13,0,0,0,0,0,0,0,0,229,19,248,370
2,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,182,2,346,262,6,6,17,15,3,4,2,0,8,24,5,0,698,45,743,1194
2,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,183,1,77,80,1,0,5,4,0,0,1,0,0,8,1,0,177,13,190,326
