CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_COMUNIDAD,COMUNIDAD,SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,PAC,PS,MORENA,ES,CAND_IND29,CAND_IND30,CAND_IND31,CAND_IND32,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
4,29,TLAXCALA,115,SAN ANTONIO TECOAC,246,B,105,139,,,,104,72,93,,,,,,,,0,513,19,532,697,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Ixtacuixtla_PC_San%20Antonio%20Tecoac.pdf
4,29,TLAXCALA,116,SAN ANTONIO TIZOSTOC,247,B,24,55,6,,,16,32,167,,17,,,,,,0,317,31,348,522,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Ixtacuixtla_PC_San%20Antonio%20Tizostoc.pdf
4,29,TLAXCALA,116,SAN ANTONIO TIZOSTOC,247,C01,20,70,7,,,16,20,177,,22,,,,,,0,332,31,363,522,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Ixtacuixtla_PC_San%20Antonio%20Tizostoc.pdf
4,29,TLAXCALA,116,SAN ANTONIO TIZOSTOC,247,C02,44,47,5,,,12,38,200,,24,,,,,,1,371,10,381,522,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Ixtacuixtla_PC_San%20Antonio%20Tizostoc.pdf
4,29,TLAXCALA,117,SANTA CRUZ EL PORVENIR,248,B,,125,168,,,10,65,51,,,,,,,,0,419,15,434,575,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Ixtacuixtla_PC_Santa%20Cruz%20El%20Porvenir.pdf
4,29,TLAXCALA,117,SANTA CRUZ EL PORVENIR,248,C01,,114,116,,,16,63,83,,,,,,,,0,392,10,402,559,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Recuento/Actas_Recuento_Ixtacuixtla_PC_Santa%20Cruz%20El%20Porvenir.pdf
4,29,TLAXCALA,118,ESPIRITU SANTO,249,B,,134,9,,,60,82,87,,4,,,,,,0,376,11,387,541,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Ixtacuixtla_PC_Espiritu%20Santo.pdf
4,29,TLAXCALA,119,SAN GABRIEL POPOCATLA,250,B,29,49,,,,60,65,86,32,25,,,,,,0,346,10,356,475,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Ixtacuixtla_PC_San%20Gabriel%20Popocatla.pdf
4,29,TLAXCALA,119,SAN GABRIEL POPOCATLA,250,C01,20,68,,,,52,50,71,51,32,,,,,,0,344,10,354,475,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Ixtacuixtla_PC_San%20Gabriel%20Popocatla.pdf
4,29,TLAXCALA,120,SAN DIEGO XOCOYUCAN,251,B,53,94,62,,8,72,41,5,,101,,,,,,0,436,15,451,703,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Ixtacuixtla_PC_San%20Diego%20Xocoyucan.pdf
4,29,TLAXCALA,120,SAN DIEGO XOCOYUCAN,251,C01,37,121,64,,8,95,47,4,,75,,,,,,1,452,14,466,703,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Ixtacuixtla_PC_San%20Diego%20Xocoyucan.pdf
4,29,TLAXCALA,120,SAN DIEGO XOCOYUCAN,251,C02,61,119,49,,3,63,60,6,,94,,,,,,0,455,17,472,703,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Ixtacuixtla_PC_San%20Diego%20Xocoyucan.pdf
4,29,TLAXCALA,120,SAN DIEGO XOCOYUCAN,251,C03,54,117,52,,10,73,54,3,,90,,,,,,0,453,6,459,702,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Ixtacuixtla_PC_San%20Diego%20Xocoyucan.pdf
4,29,TLAXCALA,121,SANTA INES TECUEXCOMAC,256,B,86,61,58,,,,0,52,,,,,,,,0,257,0,257,676,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Ixtacuixtla_PC_Santa%20In%23U00e9s%20Tecuexcomac.pdf
4,29,TLAXCALA,121,SANTA INES TECUEXCOMAC,256,C01,67,70,44,,,,169,50,,,,,,,,0,400,21,421,676,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Ixtacuixtla_PC_Santa%20In%23U00e9s%20Tecuexcomac.pdf
4,29,TLAXCALA,121,SANTA INES TECUEXCOMAC,257,B,50,26,42,,,,72,53,,,,,,,,0,243,6,249,460,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Ixtacuixtla_PC_Santa%20In%23U00e9s%20Tecuexcomac.pdf
4,29,TLAXCALA,121,SANTA INES TECUEXCOMAC,257,C01,49,31,65,,,,80,50,,,,,,,,0,275,20,295,459,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Ixtacuixtla_PC_Santa%20In%23U00e9s%20Tecuexcomac.pdf
4,29,TLAXCALA,122,CUARTA SECCION,263,B,79,46,113,33,71,71,,,,18,39,,,,,0,470,22,492,676,Acta casilla,,,
4,29,TLAXCALA,122,CUARTA SECCION,263,C01,111,56,73,28,83,95,,,,18,36,,,,,0,500,12,512,676,Acta casilla,,,
4,29,TLAXCALA,122,CUARTA SECCION,263,C02,95,68,102,23,78,103,,,,23,24,,,,,0,516,22,538,675,Acta casilla,,,
4,29,TLAXCALA,123,TERCERA SECCION,264,B,15,66,53,110,103,48,,,,8,63,,,,,0,466,22,488,627,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Mazatecochco_PC_Tercera%20Seccion.pdf
4,29,TLAXCALA,123,TERCERA SECCION,264,C01,11,63,53,97,160,35,,,,4,60,,,,,0,483,12,495,626,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Mazatecochco_PC_Tercera%20Seccion.pdf
4,29,TLAXCALA,123,TERCERA SECCION,264,C02,8,84,45,105,131,49,,,,7,50,,,,,0,479,23,502,626,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Mazatecochco_PC_Tercera%20Seccion.pdf
4,29,TLAXCALA,124,SEGUNDA SECCION,265,B,33,132,69,42,50,75,,,,35,40,,,,,2,478,15,493,632,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Mazatecochco_PC_Segunda%20Seccion.pdf
4,29,TLAXCALA,124,SEGUNDA SECCION,265,C01,16,185,94,20,35,35,,,,31,31,,,,,0,447,19,466,632,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Mazatecochco_PC_Segunda%20Seccion.pdf
4,29,TLAXCALA,124,SEGUNDA SECCION,265,C02,31,168,81,31,44,48,,,,46,27,,,,,0,476,14,490,632,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Mazatecochco_PC_Segunda%20Seccion.pdf
4,29,TLAXCALA,125,PRIMERA SECCION,266,B,20,32,51,85,106,26,,,,7,30,,,,,1,358,11,369,509,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Mazatecochco_PC_Primera%20Seccion.pdf
4,29,TLAXCALA,125,PRIMERA SECCION,266,C01,12,31,70,57,133,28,,,,3,27,,,,,1,362,9,371,508,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Mazatecochco_PC_Primera%20Seccion.pdf
4,29,TLAXCALA,125,PRIMERA SECCION,266,C02,18,34,68,62,112,30,,,,9,36,,,,,1,370,16,386,508,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Mazatecochco_PC_Primera%20Seccion.pdf
4,29,TLAXCALA,126,SECCION 1A. SAN BERNARDINO,267,B,166,37,41,,6,,3,87,8,61,5,,,,,1,415,7,422,595,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_ContlaJC_PC_Seccion%201ra%20San%20Bernardino.pdf
4,29,TLAXCALA,126,SECCION 1A. SAN BERNARDINO,267,C01,0,0,0,,0,,0,0,0,0,0,,,,,0,0,0,0,595,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_ContlaJC_PC_Seccion%201ra%20San%20Bernardino.pdf
4,29,TLAXCALA,126,SECCION 1A. SAN BERNARDINO,267,C02,0,0,0,,0,,0,0,0,0,0,,,,,0,0,0,0,595,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_ContlaJC_PC_Seccion%201ra%20San%20Bernardino.pdf
4,29,TLAXCALA,126,SECCION 1A. SAN BERNARDINO,273,B,192,65,41,,7,,5,53,13,71,7,,,,,0,454,18,472,646,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_ContlaJC_PC_Seccion%201ra%20San%20Bernardino.pdf
4,29,TLAXCALA,126,SECCION 1A. SAN BERNARDINO,273,C01,137,58,49,,4,,3,62,7,100,13,,,,,3,436,25,461,646,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Recuento/Actas_Recuento_ContlaJuanC_PC_Seccion%201ra%20San%20Bernardino.pdf
4,29,TLAXCALA,126,SECCION 1A. SAN BERNARDINO,273,C02,183,71,33,,5,,5,36,10,87,17,,,,,0,447,22,469,645,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_ContlaJC_PC_Seccion%201ra%20San%20Bernardino.pdf
4,29,TLAXCALA,127,SECCION 6A. TLACATECPA,268,B,25,23,59,,4,39,49,0,58,37,27,,,,,65,386,27,413,590,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Recuento/Actas_Recuento_ContlaJuanC_PC_Seccion%206ta%20Tlacatecpa.pdf
4,29,TLAXCALA,127,SECCION 6A. TLACATECPA,268,C01,10,27,35,,11,0,0,26,9,9,11,,,,,26,164,27,191,590,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Recuento/Actas_Recuento_ContlaJuanC_PC_Seccion%206ta%20Tlacatecpa.pdf
4,29,TLAXCALA,127,SECCION 6A. TLACATECPA,268,C02,100,20,107,,12,12,0,15,33,12,13,,,,,8,332,5,337,590,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Recuento/Actas_Recuento_ContlaJuanC_PC_Seccion%206ta%20Tlacatecpa.pdf
4,29,TLAXCALA,127,SECCION 6A. TLACATECPA,268,C03,14,18,60,,4,34,86,0,92,21,26,,,,,58,413,15,428,589,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Recuento/Actas_Recuento_ContlaJuanC_PC_Seccion%206ta%20Tlacatecpa.pdf
4,29,TLAXCALA,127,SECCION 6A. TLACATECPA,269,B,12,30,110,,7,45,44,0,31,21,14,,,,,48,362,19,381,560,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Recuento/Actas_Recuento_ContlaJuanC_PC_Seccion%206ta%20Tlacatecpa.pdf
4,29,TLAXCALA,127,SECCION 6A. TLACATECPA,269,C01,15,42,35,,44,36,0,5,6,2,6,,,,,5,196,5,201,560,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Recuento/Actas_Recuento_ContlaJuanC_PC_Seccion%206ta%20Tlacatecpa.pdf
4,29,TLAXCALA,127,SECCION 6A. TLACATECPA,269,C02,0,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,0,559,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Recuento/Actas_Recuento_ContlaJuanC_PC_Seccion%206ta%20Tlacatecpa.pdf
4,29,TLAXCALA,128,SECCION SEPTIMA,270,B,25,49,109,,70,3,,29,9,56,23,,,,,1,374,22,396,651,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_ContlaJC_PC_Seccion%207ma.pdf
4,29,TLAXCALA,128,SECCION SEPTIMA,270,C01,27,72,127,,61,7,,21,15,58,21,,,,,4,413,18,431,651,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_ContlaJC_PC_Seccion%207ma.pdf
4,29,TLAXCALA,128,SECCION SEPTIMA,271,B,12,107,93,,68,15,,15,13,45,10,,,,,1,379,13,392,590,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_ContlaJC_PC_Seccion%207ma.pdf
4,29,TLAXCALA,128,SECCION SEPTIMA,271,C01,28,70,109,,55,8,,24,16,47,21,,,,,0,378,12,390,590,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_ContlaJC_PC_Seccion%207ma.pdf
4,29,TLAXCALA,128,SECCION SEPTIMA,271,C02,25,84,115,,46,8,,27,16,51,26,,,,,3,401,18,419,590,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_ContlaJC_PC_Seccion%207ma.pdf
4,29,TLAXCALA,128,SECCION SEPTIMA,283,B,0,0,0,,0,0,,0,0,0,0,,,,,0,0,0,0,716,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_ContlaJC_PC_Seccion%207ma.pdf
4,29,TLAXCALA,128,SECCION SEPTIMA,283,C01,36,56,127,,58,18,,28,22,50,18,,,,,0,413,38,451,716,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_ContlaJC_PC_Seccion%207ma.pdf
4,29,TLAXCALA,129,SECCION SEGUNDA,272,B,47,18,77,,22,,46,46,4,51,28,,,,,72,411,20,431,611,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Recuento/Actas_Recuento_ContlaJuanC_PC_Seccion%20Segunda.pdf
4,29,TLAXCALA,129,SECCION SEGUNDA,272,C01,60,30,77,,15,,66,16,6,79,35,,,,,44,428,19,447,611,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Recuento/Actas_Recuento_ContlaJuanC_PC_Seccion%20Segunda.pdf
4,29,TLAXCALA,129,SECCION SEGUNDA,272,C02,0,0,0,,0,,0,0,0,0,0,,,,,0,0,0,0,611,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_ContlaJC_PC_Seccion%202da.pdf
4,29,TLAXCALA,129,SECCION SEGUNDA,272,C03,72,28,66,,25,,53,30,6,74,30,,,,,42,426,14,440,611,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Recuento/Actas_Recuento_ContlaJuanC_PC_Seccion%20Segunda.pdf
4,29,TLAXCALA,129,SECCION SEGUNDA,272,C04,62,31,85,,25,,47,27,4,70,50,,,,,39,440,14,454,611,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_ContlaJC_PC_Seccion%202da.pdf
4,29,TLAXCALA,130,SECCION 9A. COLHUACA,274,B,,,73,,71,47,1,63,30,84,72,,,,,31,472,11,483,591,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_ContlaJC_PC_Seccion%209na%20Colhuaca.pdf
4,29,TLAXCALA,130,SECCION 9A. COLHUACA,274,C01,,,62,,79,54,2,69,6,62,56,,,,,41,431,16,447,591,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_ContlaJC_PC_Seccion%209na%20Colhuaca.pdf
4,29,TLAXCALA,131,SAN MIGUEL XALTIPAN SECCION 3A.,275,B,76,51,32,45,3,31,18,14,64,4,20,,,,,0,358,8,366,549,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_ContlaJC_PC_San%20Miguel%20Xaltipan%20Seccion%203ra.pdf
4,29,TLAXCALA,131,SAN MIGUEL XALTIPAN SECCION 3A.,275,C01,75,45,19,42,7,23,31,12,73,6,46,,,,,2,381,12,393,548,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_ContlaJC_PC_San%20Miguel%20Xaltipan%20Seccion%203ra.pdf
4,29,TLAXCALA,131,SAN MIGUEL XALTIPAN SECCION 3A.,275,C02,74,42,32,37,10,36,21,20,61,4,15,,,,,0,352,11,363,548,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_ContlaJC_PC_San%20Miguel%20Xaltipan%20Seccion%203ra.pdf
4,29,TLAXCALA,131,SAN MIGUEL XALTIPAN SECCION 3A.,276,B,55,52,32,54,35,22,24,17,78,11,28,,,,,2,410,14,424,591,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Recuento/Actas_Recuento_ContlaJuanC_PC_San%20Miguel%20Xaltipan%20Seccion%203ra.pdf
4,29,TLAXCALA,131,SAN MIGUEL XALTIPAN SECCION 3A.,276,C01,53,47,42,77,20,23,36,12,62,11,0,,,,,0,383,19,402,591,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Recuento/Actas_Recuento_ContlaJuanC_PC_San%20Miguel%20Xaltipan%20Seccion%203ra.pdf
4,29,TLAXCALA,131,SAN MIGUEL XALTIPAN SECCION 3A.,276,C02,82,34,49,43,7,28,14,36,95,5,30,,,,,1,424,11,435,590,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_ContlaJC_PC_San%20Miguel%20Xaltipan%20Seccion%203ra.pdf
4,29,TLAXCALA,132,SECCION 8A. SANTA MARIA AQUIAHUAC,277,B,38,63,11,,2,,,81,0,25,0,,,,,128,348,12,360,449,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_ContlaJC_PC_Seccion%208va%20Santa%20Maria%20Aquiahuac.pdf
4,29,TLAXCALA,133,VILLALTA,288,B,59,50,,20,107,,,,27,,117,,,,,3,383,12,395,667,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Recuento/Actas_Recuento_TepetiL_PC_Villalta.pdf
4,29,TLAXCALA,133,VILLALTA,288,C01,38,38,,23,118,,,,30,,125,,,,,0,372,2,374,666,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_TepetitlaL_PC_Villalta.pdf
4,29,TLAXCALA,133,VILLALTA,288,C02,43,54,,28,130,,,,30,,138,,,,,2,425,12,437,666,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Recuento/Actas_Recuento_TepetiL_PC_Villalta.pdf
4,29,TLAXCALA,133,VILLALTA,288,C03,47,52,,24,104,,,,17,,137,,,,,0,381,12,393,666,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Recuento/Actas_Recuento_TepetiL_PC_Villalta.pdf
4,29,TLAXCALA,133,VILLALTA,289,B,54,38,,16,106,,,,7,,116,,,,,0,337,8,345,509,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_TepetitlaL_PC_Villalta.pdf
4,29,TLAXCALA,133,VILLALTA,289,C01,42,39,,26,143,,,,12,,80,,,,,0,342,14,356,509,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_TepetitlaL_PC_Villalta.pdf
