"","uniqueid","year","total","mun","turnout","listanominal","pri","morena","prd","pan"
"314",3003,2008,64572,"PAZ--LA",0.425526867265035,"151746",11229,0,24115,9550
"315",3003,2011,105864,"PAZ--LA",0.618375321997465,"171197",41068,0,15903,33103
"316",3003,2015,79592,"PAZ--LA",0.426597489467986,"186574",28227,7327,15459,21057
"317",3003,2018,118304,"PAZ--LA",0.582692212973452,"203030",12287,48935,37410,37410
"318",3003,2021,110435,"PAZ--LA",0.512723490986076,"215389",43545,51218,43545,43545
"319",3003,2024,124768,"PAZ--LA",0.545997181791925,"228514",51097,61285,51097,51097
"320",3008,1980,6234,"CABOS--LOS",0.885385598636557,"7041",6094,0,0,0
"321",3008,1983,7030,"CABOS--LOS",0.569046462684151,"12354",5900,0,0,0
"322",3008,1987,8096,"CABOS--LOS",0.547915538711424,"14776",7815,0,0,0
"323",3008,1990,7748,"CABOS--LOS",0.437567063873045,"17707",6752,0,167,769
"324",3008,1993,11162,"CABOS--LOS",0.505525362318841,"22080",7068,0,116,3798
"325",3008,1996,19164,"CABOS--LOS",0.61624541771175,"31098",7125,0,202,5943
"326",3008,1999,25888,"CABOS--LOS",0.587829246139873,"44040",10827,0,13484,1577
"327",3008,2002,31065,"CABOS--LOS",0.510895485568621,"60805",3309,0,14951,9718
"328",3008,2005,32887,"CABOS--LOS",0.393625297729476,"83549",9260,0,18329,0
"329",3008,2008,47597,"CABOS--LOS",0.436369470547788,"109075",19566,0,25309,2401
"330",3008,2011,62275,"CABOS--LOS",0.408604478738132,"152409",16569,0,19842,16967
"331",3008,2015,58645,"CABOS--LOS",0.341750096152726,"171602",9914,4624,24546,15870
"332",3008,2018,102640,"CABOS--LOS",0.497125448618908,"206467",3764,34293,23816,23816
"333",3008,2021,96126,"CABOS--LOS",0.409389999275989,"234803",33315,45245,33315,33315
"334",3008,2024,129325,"CABOS--LOS",0.481797319146717,"268422",47623,60243,47623,47623
"335",3009,1993,3463,"LORETO",0.48150723025584,"7192",1728,0,0,1735
"336",3009,1996,4506,"LORETO",0.820914556385498,"5489",2351,0,0,2003
"337",3009,1999,5065,"LORETO",0.746499631540162,"6785",2364,0,579,2122
"338",3009,2002,5337,"LORETO",0.73502272414268,"7261",1259,0,1896,2125
"339",3009,2005,5646,"LORETO",0.719969395562357,"7842",1597,0,1680,2121
"340",3009,2008,6653,"LORETO",0.730857958914644,"9103",0,0,3659,1410
"341",3009,2011,8246,"LORETO",0.744291000992869,"11079",2738,0,1499,2526
"342",3009,2015,5853,"LORETO",0.508823785099539,"11503",2808,213,304,2453
"343",3009,2018,7894,"LORETO",0.661416003351487,"11935",1698,954,3397,3397
"344",3009,2021,7776,"LORETO",0.61194617140159,"12707",2966,1636,2966,2966
"345",3009,2024,9178,"LORETO",0.678344419807834,"13530",4154,4824,4154,4154
"346",4001,1973,9523,"CALKINI",NA,NA,9523,0,0,0
"347",4001,1979,7285,"CALKINI",0.424930004666356,"17144",5053,0,0,40
"348",4001,1982,12578,"CALKINI",0.780079384768048,"16124",12569,0,0,0
"349",4001,1985,13153,"CALKINI",0.718115309019437,"18316",13005,0,0,41
"350",4001,1988,12568,"CALKINI",0.636000202418906,"19761",11256,0,0,91
"351",4001,1991,12185,"CALKINI",0.666065376626216,"18294",10468,0,88,315
"352",4001,1994,16009,"CALKINI",0.752939516508325,"21262",11692,0,2009,1269
"353",4001,1997,18030,"CALKINI",0.733195071367573,"24591",10050,0,5565,281
"354",4001,2000,19078,"CALKINI",0.691908751314692,"27573",10644,0,1032,5985
"355",4001,2003,20697,"CALKINI",0.713050368635017,"29026",9749,0,96,10022
"356",4001,2006,22908,"CALKINI",0.715986872948898,"31995",8707,0,4678,6736
"357",4001,2009,25669,"CALKINI",0.731373051827792,"35097",12219,0,433,11598
"358",4001,2012,28335,"CALKINI",0.773820902859328,"36617",16740,0,808,7066
"359",4001,2015,28976,"CALKINI",0.75584307178631,"38336",10301,11714,319,1326
"360",4001,2018,31821,"CALKINI",0.78257341006345,"40662",13718,7965,4270,3748
"361",4001,2021,23999,"CALKINI",0.767501359173622,"31269",8555,5702,8555,8555
"362",4002,1973,32142,"CAMPECHE",NA,NA,32142,0,0,0
"363",4002,1979,24731,"CAMPECHE",0.573778478956893,"43102",24132,0,0,599
"364",4002,1982,19659,"CAMPECHE",0.325097980850325,"60471",17879,0,0,1619
"365",4002,1985,23331,"CAMPECHE",0.316777776269161,"73651",22166,0,0,667
"366",4002,1988,20746,"CAMPECHE",0.228294121530911,"90874",16594,0,0,2516
"367",4002,1991,33786,"CAMPECHE",0.448262594366534,"75371",24113,0,175,1342
"368",4002,1994,78069,"CAMPECHE",0.769668349238899,"101432",39539,0,13200,20360
"369",4002,1997,82703,"CAMPECHE",0.714953836578028,"115676",29878,0,20464,26405
"370",4002,2000,83748,"CAMPECHE",0.65235984638993,"128377",38771,0,8302,28340
"371",4002,2003,91849,"CAMPECHE",0.635167282132138,"144606",46202,0,1083,33609
"372",4002,2006,101223,"CAMPECHE",0.626035166275999,"161689",38736,0,25216,32357
"373",4002,2009,112349,"CAMPECHE",0.640884639738054,"175303",46923,0,3199,57408
"374",4002,2012,114170,"CAMPECHE",0.622027295758533,"183545",67079,0,10561,25658
"375",4002,2015,106994,"CAMPECHE",0.551578014001588,"193978",43571,11639,4394,32574
"376",4002,2018,139308,"CAMPECHE",0.678981537441756,"205172",37006,20008,3162,73554
"377",4002,2021,130739,"CAMPECHE",0.615749440715884,"212325",36574,38684,36574,36574
"378",4003,1973,28585,"CARMEN",NA,NA,28585,0,0,0
"379",4003,1979,13774,"CARMEN",0.27991952364501,"49207",13515,0,0,0
"380",4003,1982,21797,"CARMEN",0.45664425030901,"47733",20842,0,0,220
"381",4003,1985,40785,"CARMEN",0.672542585294263,"60643",40446,0,0,47
"382",4003,1988,28083,"CARMEN",0.387276939625452,"72514",24073,0,0,0
"383",4003,1991,18581,"CARMEN",0.379080300310103,"49016",14816,0,521,1510
"384",4003,1994,54885,"CARMEN",0.683575992327907,"80291",32839,0,9993,9132
"385",4003,1997,52087,"CARMEN",0.566711275037808,"91911",26220,0,21538,2531
"386",4003,2000,56591,"CARMEN",0.594980759930189,"95114",21462,0,4583,27310
"387",4003,2003,48554,"CARMEN",0.532822685073415,"91126",17610,0,1935,18468
"388",4003,2006,69503,"CARMEN",0.546566218160943,"127163",24484,0,17212,26197
"389",4003,2009,74124,"CARMEN",0.515361992365934,"143829",38074,0,1365,31654
"390",4003,2012,83797,"CARMEN",0.544274199310215,"153961",38426,0,6642,33257
"391",4003,2015,82770,"CARMEN",0.49377781489745,"167626",28588,9314,2505,38239
"392",4003,2018,102256,"CARMEN",0.574317038102085,"178048",31267,29720,1192,31093
"393",4003,2021,94500,"CARMEN",0.516463997813909,"182975",32229,47030,32229,32229
"394",4004,1973,9628,"CHAMPOTON",NA,NA,9628,0,0,0
"395",4004,1979,3695,"CHAMPOTON",0.239235998705083,"15445",2245,0,0,0
"396",4004,1982,13730,"CHAMPOTON",0.703453222666257,"19518",13560,0,0,0
"397",4004,1985,19582,"CHAMPOTON",0.870543255979372,"22494",19467,0,0,0
"398",4004,1988,14040,"CHAMPOTON",0.546133499299829,"25708",12448,0,0,0
"399",4004,1991,13977,"CHAMPOTON",0.508735531775497,"27474",12572,0,709,0
"400",4004,1994,24191,"CHAMPOTON",0.733861181895401,"32964",16676,0,4964,1926
"401",4004,1997,23215,"CHAMPOTON",0.622019184395263,"37322",11017,0,11219,468
"402",4004,2000,24592,"CHAMPOTON",0.602745098039216,"40800",13053,0,3534,1831
"403",4004,2003,26772,"CHAMPOTON",0.640417184958377,"41804",10753,0,510,11842
"404",4004,2006,29297,"CHAMPOTON",0.606450143865532,"48309",10323,0,3054,9543
"405",4004,2009,35268,"CHAMPOTON",0.647214269984585,"54492",17464,0,226,16078
"406",4004,2012,37805,"CHAMPOTON",0.658119211754056,"57444",19261,0,2176,13371
"407",4004,2015,38047,"CHAMPOTON",0.630574937434742,"60337",17613,5387,3212,8500
"408",4004,2018,41906,"CHAMPOTON",0.652030496343551,"64270",16254,13930,2058,7218
"409",4004,2021,33877,"CHAMPOTON",0.609506845864594,"55581",11791,12293,11791,11791
"410",4005,1973,4724,"HECELCHAKAN",NA,NA,4724,0,0,0
"411",4005,1979,4965,"HECELCHAKAN",0.677353342428377,"7330",4965,0,0,0
"412",4005,1982,3445,"HECELCHAKAN",0.522048795272011,"6599",3445,0,0,0
"413",4005,1985,4324,"HECELCHAKAN",0.575076472935231,"7519",4312,0,0,0
"414",4005,1988,5936,"HECELCHAKAN",0.680265872106349,"8726",5217,0,0,0
"415",4005,1991,5558,"HECELCHAKAN",0.582538517975055,"9541",4145,0,27,1
"416",4005,1994,8497,"HECELCHAKAN",0.775769195654159,"10953",5145,0,2924,140
"417",4005,1997,8629,"HECELCHAKAN",0.719443054860764,"11994",4059,0,1766,135
"418",4005,2000,10074,"HECELCHAKAN",0.736996122613212,"13669",6039,0,1435,2070
"419",4005,2003,11179,"HECELCHAKAN",0.737498350705898,"15158",5136,0,208,5278
"420",4005,2006,12611,"HECELCHAKAN",0.735850157544638,"17138",5872,0,333,785
"421",4005,2009,14143,"HECELCHAKAN",0.755461780887773,"18721",6070,0,264,7046
"422",4005,2012,15255,"HECELCHAKAN",0.775940996948118,"19660",5514,0,169,5502
"423",4005,2015,16222,"HECELCHAKAN",0.785264788459677,"20658",3867,395,233,6857
"424",4005,2018,17610,"HECELCHAKAN",0.79690469725767,"22098",3660,1756,248,5641
"425",4005,2021,17142,"HECELCHAKAN",0.733661459447892,"23365",5878,1778,5878,5878
"426",4006,1973,4970,"HOPELCHEN",NA,NA,4970,0,0,0
"427",4006,1979,8647,"HOPELCHEN",0.688949087722094,"12551",8647,0,0,0
"428",4006,1982,7527,"HOPELCHEN",0.693668786286978,"10851",7142,0,0,358
"429",4006,1985,9833,"HOPELCHEN",0.669777263129215,"14681",9634,0,0,186
"430",4006,1988,6865,"HOPELCHEN",0.405541115311909,"16928",5714,0,0,445
"431",4006,1991,8035,"HOPELCHEN",0.560868351249476,"14326",5386,0,619,3
"432",4006,1994,12347,"HOPELCHEN",0.742230237451157,"16635",8578,0,2013,648
"433",4006,1997,10196,"HOPELCHEN",0.736385959843998,"13846",6626,0,2089,273
"434",4006,2000,10978,"HOPELCHEN",0.688275862068966,"15950",5499,0,2068,2799
"435",4006,2003,11885,"HOPELCHEN",0.674402769108551,"17623",5439,0,357,5648
"436",4006,2006,13213,"HOPELCHEN",0.673342506242674,"19623",5103,0,1244,4653
"437",4006,2009,15964,"HOPELCHEN",0.718904800504368,"22206",6093,0,157,9519
"438",4006,2012,16715,"HOPELCHEN",0.723530430265778,"23102",8384,0,274,7074
"439",4006,2015,18407,"HOPELCHEN",0.726946013190632,"25321",8827,452,108,8080
"440",4006,2018,19459,"HOPELCHEN",0.720783790791569,"26997",10318,1943,166,5702
"441",4006,2021,20604,"HOPELCHEN",0.717634356170109,"28711",8995,5178,8995,8995
"442",4007,1973,3111,"PALIZADA",NA,NA,3111,0,0,0
"443",4007,1979,3863,"PALIZADA",0.83452149492331,"4629",3863,0,0,0
"444",4007,1982,2558,"PALIZADA",0.804655552060396,"3179",2558,0,0,0
"445",4007,1985,2672,"PALIZADA",0.719052744886975,"3716",2650,0,0,22
"446",4007,1988,3382,"PALIZADA",0.905488621151272,"3735",3382,0,0,0
"447",4007,1991,2944,"PALIZADA",0.813035073184203,"3621",2816,0,128,0
"448",4007,1994,2671,"PALIZADA",0.679125349605899,"3933",2346,0,249,54
"449",4007,1997,2812,"PALIZADA",0.638365493757094,"4405",2049,0,620,105
"450",4007,2000,3412,"PALIZADA",0.708766098878272,"4814",1845,0,1529,29
"451",4007,2003,3505,"PALIZADA",0.695574518753721,"5039",1590,0,32,306
"452",4007,2006,3806,"PALIZADA",0.685025197984161,"5556",1581,0,1905,162
"453",4007,2009,4158,"PALIZADA",0.700117864960431,"5939",2241,0,32,275
"454",4007,2012,4995,"PALIZADA",0.793486894360604,"6295",2383,0,121,2334
"455",4007,2015,5453,"PALIZADA",0.791322014221448,"6891",2275,4,10,3130
"456",4007,2018,5884,"PALIZADA",0.843221553453712,"6978",2355,1666,1264,555
"457",4007,2021,5852,"PALIZADA",0.792953929539295,"7380",2482,1561,2482,2482
"458",4008,1973,1526,"TENABO",NA,NA,1526,0,0,0
"459",4008,1979,1212,"TENABO",0.378395254448954,"3203",512,0,0,10
"460",4008,1982,1163,"TENABO",0.429626893239749,"2707",1071,0,0,90
"461",4008,1985,1766,"TENABO",0.557449494949495,"3168",1302,0,0,460
"462",4008,1988,1868,"TENABO",0.529628579529345,"3527",1700,0,0,168
"463",4008,1991,2314,"TENABO",0.715743891122796,"3233",1965,0,106,6
"464",4008,1994,3154,"TENABO",0.777613412228797,"4056",2314,0,223,190
"465",4008,1997,3421,"TENABO",0.761237205162439,"4494",1679,0,1090,60
"466",4008,2000,3886,"TENABO",0.765563435776202,"5076",2380,0,209,141
"467",4008,2003,4269,"TENABO",0.762730033946757,"5597",2213,0,74,1755
"468",4008,2006,4230,"TENABO",0.690274151436031,"6128",2973,0,215,807
"469",4008,2009,5307,"TENABO",0.783089862771138,"6777",2491,0,15,2680
"470",4008,2012,5766,"TENABO",0.813487584650113,"7088",3071,0,98,2022
"471",4008,2015,6233,"TENABO",0.835858924500469,"7457",3151,82,18,2829
"472",4008,2018,6663,"TENABO",0.832250811891082,"8006",2643,2857,29,1067
"473",4008,2021,6639,"TENABO",0.779866087160813,"8513",2691,2395,2691,2691
"474",4009,1991,8555,"ESCARCEGA",0.422469135802469,"20250",6896,0,580,2
"475",4009,1994,16811,"ESCARCEGA",0.684124852480365,"24573",10374,0,5532,347
"476",4009,1997,15055,"ESCARCEGA",0.5579232137563,"26984",9063,0,5041,333
"477",4009,2000,13939,"ESCARCEGA",0.518139915247937,"26902",6734,0,5523,963
"478",4009,2003,15172,"ESCARCEGA",0.522577756346227,"29033",5520,0,1292,6892
"479",4009,2006,17091,"ESCARCEGA",0.537233206550781,"31813",4848,0,6290,2456
"480",4009,2009,19672,"ESCARCEGA",0.559849735329273,"35138",8440,0,767,7759
"481",4009,2012,21906,"ESCARCEGA",0.609787328805256,"35924",10783,0,942,9287
"482",4009,2015,21307,"ESCARCEGA",0.568975646229438,"37448",9335,1027,1315,8246
"483",4009,2018,24580,"ESCARCEGA",0.616565494406261,"39866",7732,9537,835,3626
"484",4009,2021,24250,"ESCARCEGA",0.569690135551014,"42567",7180,6961,7180,7180
"485",4010,1997,6103,"CALAKMUL",0.759362946373025,"8037",3492,0,2133,213
"486",4010,2000,5330,"CALAKMUL",0.677685950413223,"7865",3305,0,1281,488
"487",4010,2003,5940,"CALAKMUL",0.537167661421595,"11058",2692,0,232,2274
"488",4010,2006,7070,"CALAKMUL",0.576249083054854,"12269",2708,0,3399,577
"489",4010,2009,8298,"CALAKMUL",0.600086780445473,"13828",3516,0,398,3382
"490",4010,2012,9934,"CALAKMUL",0.64456267843239,"15412",4015,0,420,3927
"491",4010,2015,11781,"CALAKMUL",0.702085816448153,"16780",5375,198,290,5427
"492",4010,2018,13041,"CALAKMUL",0.687381404174573,"18972",5742,1217,302,1965
"493",4010,2021,13344,"CALAKMUL",0.676604806814725,"19722",3994,6719,3994,3994
"494",4011,2000,8821,"CANDELARIA",0.479219862009018,"18407",5108,0,1474,727
"495",4011,2003,9213,"CANDELARIA",0.492752848050489,"18697",3028,0,129,2939
"496",4011,2006,11052,"CANDELARIA",0.512687294150392,"21557",4752,0,1041,5142
"497",4011,2009,13905,"CANDELARIA",0.562204342376582,"24733",6475,0,269,6968
"498",4011,2012,16416,"CANDELARIA",0.607415081773107,"27026",6732,0,507,6672
"499",4011,2015,18906,"CANDELARIA",0.656960177913684,"28778",6294,209,98,11982
"500",4011,2018,19269,"CANDELARIA",0.621841417368574,"30987",7192,3098,287,8291
"501",4011,2021,19637,"CANDELARIA",0.589681991531786,"33301",9493,7739,9493,9493
"502",4012,2021,8490,"SEYBAPLAYA",0.733857723225862,"11569",2999,2956,2999,2999
"503",4013,2021,8644,"DZITBALCHE",0.753486750348675,"11472",2688,3097,2688,2688
"504",5001,1978,685,"ABASOLO",0.81547619047619,"840",685,0,0,0
"505",5001,1981,194,"ABASOLO",0.233173076923077,"832",194,0,0,0
"506",5001,1984,586,"ABASOLO",0.653288740245262,"897",364,0,0,222
"507",5001,1987,777,"ABASOLO",0.795291709314227,"977",777,0,0,0
"508",5001,1990,600,"ABASOLO",0.5420054200542,"1107",595,0,0,5
"509",5001,1993,572,"ABASOLO",0.758620689655172,"754",355,0,32,185
"510",5001,1996,631,"ABASOLO",0.775184275184275,"814",287,0,0,344
"511",5001,1999,676,"ABASOLO",0.72923408845739,"927",367,0,0,309
"512",5001,2002,693,"ABASOLO",0.714432989690722,"970",361,0,0,319
"513",5001,2005,793,"ABASOLO",0.736304549675023,"1077",379,0,0,411
"514",5001,2009,827,"ABASOLO",0.692629815745394,"1194",550,0,0,272
"515",5001,2013,914,"ABASOLO",0.808134394341291,"1131",475,0,415,415
"516",5001,2017,781,"ABASOLO",0.712591240875912,"1096",438,23,0,320
"517",5001,2018,904,"ABASOLO",0.803555555555556,"1125",427,0,0,477
"518",5001,2021,1080,"ABASOLO",0.844409695074277,"1279",361,505,361,214
"519",5001,2024,1085,"ABASOLO",0.812125748502994,"1336",556,528,556,0
"520",5002,1978,17911,"ACUÑA",0.671251358542893,"26683",17911,0,0,0
"521",5002,1981,8027,"ACUÑA",0.295948088338311,"27123",5876,0,0,809
"522",5002,1984,8856,"ACUÑA",0.522724589776886,"16942",4838,0,0,3873
"523",5002,1987,7947,"ACUÑA",0.360948358086933,"22017",4729,0,0,519
"524",5002,1990,8458,"ACUÑA",0.34025263496661,"24858",3667,0,3,285
"525",5002,1993,28354,"ACUÑA",0.928725843432689,"30530",7315,0,9767,11272
"526",5002,1996,17606,"ACUÑA",0.488987640605471,"36005",8575,0,404,5239
"527",5002,1999,22673,"ACUÑA",0.410185436454093,"55275",9670,0,6765,0
"528",5002,2002,23487,"ACUÑA",0.383693006387532,"61213",9661,0,10919,2750
"529",5002,2005,36022,"ACUÑA",0.452947389598632,"79528",14527,0,491,20143
"530",5002,2009,51544,"ACUÑA",0.543638530581249,"94813",31776,0,17798,17798
"531",5002,2013,53121,"ACUÑA",0.531731096474545,"99902",24463,0,1470,25844
"532",5002,2017,57839,"ACUÑA",0.516267528317549,"112033",19104,1915,3095,33021
"533",5002,2018,62217,"ACUÑA",0.537688398783186,"115712",18903,6388,11554,25372
"534",5002,2021,59628,"ACUÑA",0.501227262028849,"118964",18873,25193,18873,3719
"535",5002,2024,69335,"ACUÑA",0.532932106594108,"130101",47024,16746,47024,426
"536",5003,1978,4012,"ALLENDE",0.69208211143695,"5797",4012,0,0,0
"537",5003,1981,3299,"ALLENDE",0.488306690349319,"6756",1926,0,0,1373
"538",5003,1984,3488,"ALLENDE",0.404405797101449,"8625",2288,0,0,1200
"539",5003,1987,4209,"ALLENDE",0.433738664468261,"9704",3300,0,0,909
"540",5003,1990,2489,"ALLENDE",0.232595084571535,"10701",2489,0,0,0
"541",5003,1993,7604,"ALLENDE",0.772764227642276,"9840",3780,0,299,3525
"542",5003,1996,7231,"ALLENDE",0.650972272236226,"11108",3737,0,455,3039
"543",5003,1999,6732,"ALLENDE",0.513031550068587,"13122",4974,0,0,1292
"544",5003,2002,7502,"ALLENDE",0.5456,"13750",4081,0,135,3286
"545",5003,2005,7926,"ALLENDE",0.523306483560016,"15146",4407,0,0,3519
"546",5003,2009,9273,"ALLENDE",0.563331510843813,"16461",4158,0,108,5007
"547",5003,2013,9930,"ALLENDE",0.599456685783278,"16565",5147,0,4778,4778
"548",5003,2017,10691,"ALLENDE",0.561089535005773,"19054",3860,206,37,5716
"549",5003,2018,11236,"ALLENDE",0.607811316672076,"18486",3551,906,0,6779
"550",5003,2021,10784,"ALLENDE",0.584593700872771,"18447",5047,4382,5047,774
"551",5003,2024,12255,"ALLENDE",0.6214187921505,"19721",5062,6732,5062,209
"552",5004,1978,3548,"ARTEAGA",0.814134924277191,"4358",3548,0,0,0
"553",5004,1981,4863,"ARTEAGA",0.885792349726776,"5490",4834,0,0,0
"554",5004,1984,4640,"ARTEAGA",0.503362985463224,"9218",4204,0,0,0
"555",5004,1987,755,"ARTEAGA",0.0714353297379128,"10569",755,0,0,0
"556",5004,1990,3708,"ARTEAGA",0.300705538885735,"12331",2852,0,4,7
"557",5004,1993,5137,"ARTEAGA",0.540281867900715,"9508",3953,0,222,956
"558",5004,1996,5347,"ARTEAGA",0.51872332169189,"10308",4059,0,43,1026
"559",5004,1999,5704,"ARTEAGA",0.474779424005327,"12014",3588,0,0,1830
"560",5004,2002,5540,"ARTEAGA",0.456267501235381,"12142",3543,0,1077,586
"561",5004,2005,6910,"ARTEAGA",0.513869264519967,"13447",4936,0,341,1469
"562",5004,2009,9858,"ARTEAGA",0.628178168610208,"15693",6736,0,68,2699
"563",5004,2013,11012,"ARTEAGA",0.64322429906542,"17120",6461,0,79,3642
"564",5004,2017,12112,"ARTEAGA",0.651042786497527,"18604",6494,245,335,1613
"565",5004,2018,11803,"ARTEAGA",0.628655126498003,"18775",6746,1830,698,2529
"566",5004,2021,12056,"ARTEAGA",0.633825771515693,"19021",7777,1896,7777,1510
"567",5004,2024,15096,"ARTEAGA",0.708532807659814,"21306",7415,6140,7415,559
"568",5005,1978,1181,"CANDELA",0.853323699421965,"1384",1181,0,0,0
"569",5005,1981,1356,"CANDELA",1.05607476635514,"1284",1356,0,0,0
"570",5005,1984,425,"CANDELA",0.347506132461161,"1223",425,0,0,0
"571",5005,1987,953,"CANDELA",0.720877458396369,"1322",887,0,0,0
"572",5005,1990,750,"CANDELA",0.490837696335079,"1528",748,0,0,0
"573",5005,1993,345,"CANDELA",0.360125260960334,"958",193,0,8,144
"574",5005,1996,802,"CANDELA",0.783203125,"1024",402,0,0,400
"575",5005,1999,899,"CANDELA",0.750417362270451,"1198",611,0,0,288
"576",5005,2002,998,"CANDELA",0.766513056835638,"1302",721,0,0,277
"577",5005,2005,1116,"CANDELA",0.744496330887258,"1499",731,0,46,337
"578",5005,2009,1265,"CANDELA",0.769464720194647,"1644",980,0,0,285
"579",5005,2013,1463,"CANDELA",0.860082304526749,"1701",960,0,5,497
"580",5005,2017,1285,"CANDELA",0.764425936942296,"1681",668,2,0,615
"581",5005,2018,1362,"CANDELA",0.795096322241681,"1713",784,0,0,578
"582",5005,2021,1428,"CANDELA",0.859205776173285,"1662",564,113,564,751
"583",5005,2024,1390,"CANDELA",0.8522378908645,"1631",755,74,755,16
"584",5006,1978,4461,"CASTAÑOS",0.748866879301662,"5957",4461,0,0,0
"585",5006,1981,3406,"CASTAÑOS",0.417095273083517,"8166",3326,0,0,0
"586",5006,1984,4237,"CASTAÑOS",0.436534102616938,"9706",2902,0,0,1335
"587",5006,1987,4371,"CASTAÑOS",0.411543169193108,"10621",2418,0,0,672
"588",5006,1990,4219,"CASTAÑOS",0.323542944785276,"13040",2254,0,1605,260
"589",5006,1993,7432,"CASTAÑOS",0.658573327425786,"11285",3298,0,278,3856
"590",5006,1996,7245,"CASTAÑOS",0.583944547432901,"12407",3283,0,3041,921
"591",5006,1999,7703,"CASTAÑOS",0.530071566198734,"14532",3742,0,3696,0
"592",5006,2002,7470,"CASTAÑOS",0.486644951140065,"15350",4007,0,2047,1139
"593",5006,2005,9150,"CASTAÑOS",0.547674627401688,"16707",3675,0,3097,1761
"594",5006,2009,10930,"CASTAÑOS",0.578276281678218,"18901",5350,0,5580,5580
"595",5006,2013,11714,"CASTAÑOS",0.595980666497074,"19655",4581,0,3144,2988
