uniqueid,year,total,mun,magar_turnout,listanominal,pri,morena,prd,pan
31006,1998,3592,BUCTZOTZ,0.7835951134380453,4584,2232,0,34,1317
31006,2001,3853,BUCTZOTZ,NA,NA,2345,0,1502,1502
31006,2004,4353,BUCTZOTZ,0.7965233302836231,5465,2042,0,40,2252
31006,2007,4699,BUCTZOTZ,0.7885551266991105,5959,2033,0,77,2524
31006,2010,5146,BUCTZOTZ,0.7965944272445821,6460,2551,0,32,2543
31006,2012,5668,BUCTZOTZ,0.8713297463489623,6505,2315,0,18,3331
31006,2015,5602,BUCTZOTZ,0.8586756591048437,6524,2703,48,0,2851
31006,2018,5651,BUCTZOTZ,0.8369372037914692,6752,2712,736,0,2203
31006,2021,5983,BUCTZOTZ,0.8211638759264343,7286,1870,678,1870,3274
31006,2024,6143,BUCTZOTZ,0.8266720495222716,7431,2819,3324,0,2819
31007,1975,1954,CACALCHEN,1,1954,1954,0,0,0
31007,1981,1790,CACALCHEN,0.8411654135338346,2128,1790,0,0,0
31007,1984,1439,CACALCHEN,0.5359404096834265,2685,1081,0,0,358
31007,1987,1624,CACALCHEN,0.5905454545454546,2750,1324,0,0,300
31007,1990,1449,CACALCHEN,0.46681701030927836,3104,631,0,0,121
31007,1993,1516,CACALCHEN,NA,NA,741,0,14,454
31007,1995,2614,CACALCHEN,NA,NA,1148,0,5,198
31007,1998,2957,CACALCHEN,0.7953200645508338,3718,1207,0,1528,206
31007,2001,3085,CACALCHEN,NA,NA,1176,0,82,208
31007,2004,3494,CACALCHEN,0.79391047489207,4401,1865,0,1244,332
31007,2007,3671,CACALCHEN,0.7808976813443949,4701,205,0,72,1298
31007,2010,4067,CACALCHEN,0.8048683950128637,5053,789,0,978,987
31007,2012,4386,CACALCHEN,0.8509895227008148,5154,2207,0,3,2109
31007,2015,4416,CACALCHEN,0.8321085358959864,5307,2105,0,435,1876
31007,2018,4711,CACALCHEN,0.8599853961299745,5478,2698,1606,407,407
31007,2021,4745,CACALCHEN,0.8172580089562521,5806,1957,164,1957,1183
31007,2024,4816,CACALCHEN,0.7989382879893829,6028,2121,585,2121,2104
31008,1975,1103,CALOTMUL,1,1103,1103,0,0,0
31008,1981,1313,CALOTMUL,0.5561202880135536,2361,1313,0,0,0
31008,1984,392,CALOTMUL,0.19609804902451225,1999,392,0,0,0
31008,1987,2170,CALOTMUL,0.9661620658949243,2246,2170,0,0,0
31008,1990,953,CALOTMUL,0.4810701665825341,1981,953,0,0,0
31008,1993,1302,CALOTMUL,NA,NA,1075,0,1,218
31008,1995,1174,CALOTMUL,NA,NA,1056,0,4,111
31008,1998,1877,CALOTMUL,0.822524101665206,2282,1162,0,702,7
31008,2001,1930,CALOTMUL,NA,NA,1220,0,704,704
31008,2004,2072,CALOTMUL,0.7981510015408321,2596,740,0,954,372
31008,2007,2290,CALOTMUL,0.8279103398409255,2766,727,0,477,1086
31008,2010,2598,CALOTMUL,0.8657114295234921,3001,1453,0,0,1140
31008,2012,2706,CALOTMUL,0.8814332247557003,3070,1300,0,11,1393
31008,2015,2880,CALOTMUL,0.897196261682243,3210,1582,0,0,1298
31008,2018,3055,CALOTMUL,0.9113961813842482,3352,1802,111,0,1124
31008,2021,3216,CALOTMUL,0.8896265560165975,3615,1963,19,0,1219
31008,2024,2508,CALOTMUL,0.694159977857736,3613,1508,379,0,621
31009,1975,2033,CANSAHCAB,1,2033,2033,0,0,0
31009,1981,1499,CANSAHCAB,0.7620742247076767,1967,1499,0,0,0
31009,1984,1507,CANSAHCAB,0.751996007984032,2004,1063,0,0,0
31009,1987,2146,CANSAHCAB,0.9653621232568601,2223,2146,0,0,0
31009,1990,2071,CANSAHCAB,0.9103296703296704,2275,2071,0,0,0
31009,1993,1571,CANSAHCAB,NA,NA,933,0,50,579
31009,1995,2057,CANSAHCAB,NA,NA,1156,0,0,901
31009,1998,2279,CANSAHCAB,0.7730664857530529,2948,1086,0,1177,10
31009,2001,2466,CANSAHCAB,NA,NA,1022,0,172,1265
31009,2004,2666,CANSAHCAB,0.7841176470588235,3400,777,0,726,588
31009,2007,2821,CANSAHCAB,0.7882089969265158,3579,435,0,766,1126
31009,2010,2890,CANSAHCAB,0.7817149039761969,3697,1249,0,81,1361
31009,2012,3166,CANSAHCAB,0.8563700297538545,3697,1483,0,27,828
31009,2015,3018,CANSAHCAB,0.8451414169700364,3571,1232,0,149,1164
31009,2018,3153,CANSAHCAB,0.8605349344978166,3664,855,103,1085,578
31009,2021,3086,CANSAHCAB,0.8121052631578948,3800,703,147,868,1111
31009,2024,3142,CANSAHCAB,0.8127263321262287,3866,876,172,0,928
31010,1975,660,CANTAMAYEC,1,660,660,0,0,0
31010,1981,668,CANTAMAYEC,1.029275808936826,649,668,0,0,0
31010,1984,301,CANTAMAYEC,0.3898963730569948,772,301,0,0,0
31010,1987,617,CANTAMAYEC,0.6780219780219781,910,397,0,0,0
31010,1990,762,CANTAMAYEC,0.774390243902439,984,762,0,0,0
31010,1993,576,CANTAMAYEC,NA,NA,503,0,3,63
31010,1995,728,CANTAMAYEC,NA,NA,526,0,1,200
31010,1998,868,CANTAMAYEC,0.8451801363193768,1027,563,0,4,301
31010,2001,961,CANTAMAYEC,NA,NA,516,0,1,440
31010,2004,1061,CANTAMAYEC,0.8556451612903225,1240,471,0,1,580
31010,2007,1138,CANTAMAYEC,0.8505231689088192,1338,292,0,328,518
31010,2010,1257,CANTAMAYEC,0.8651066758430833,1453,694,0,1,559
31010,2012,882,CANTAMAYEC,0.5760940561724364,1531,449,0,0,432
31010,2015,1546,CANTAMAYEC,0.9240884638374178,1673,698,0,0,821
31010,2018,1669,CANTAMAYEC,0.9350140056022409,1785,442,14,0,686
31010,2021,1742,CANTAMAYEC,0.9158780231335436,1902,895,7,470,370
31010,2024,1742,CANTAMAYEC,0.8829194120628484,1973,7,895,0,468
31011,1975,800,CELESTUN,1,800,800,0,0,0
31011,1981,576,CELESTUN,0.7529411764705882,765,482,0,0,0
31011,1984,916,CELESTUN,1,916,910,0,0,0
31011,1987,1893,CELESTUN,0.8937677053824362,2118,1893,0,0,0
31011,1990,1184,CELESTUN,0.512998266897747,2308,850,0,0,334
31011,1993,1134,CELESTUN,NA,NA,804,0,34,285
31011,1995,1501,CELESTUN,NA,NA,695,0,1,793
31011,1998,1911,CELESTUN,0.7149270482603816,2673,1297,0,164,450
31011,2001,2518,CELESTUN,NA,NA,1560,0,958,958
31011,2004,2800,CELESTUN,0.7867378477100309,3559,1310,0,27,1448
31011,2007,3035,CELESTUN,0.7778062532034854,3902,1658,0,323,1020
31011,2010,3431,CELESTUN,0.7838702307516564,4377,1110,0,728,1179
31011,2012,3612,CELESTUN,0.8010645375914837,4509,1499,0,1396,653
31011,2015,4188,CELESTUN,0.8500101481631824,4927,2298,0,1567,267
31011,2018,4462,CELESTUN,0.8112727272727273,5500,1478,250,630,113
31011,2021,4899,CELESTUN,0.8171809841534612,5995,859,265,858,1138
31011,2024,5237,CELESTUN,0.8194335784697231,6391,1558,2910,1558,1558
31012,1975,1186,CENOTILLO,1,1186,1186,0,0,0
31012,1981,1065,CENOTILLO,0.3671147880041365,2901,1065,0,0,0
31012,1984,1973,CENOTILLO,0.8105998356614627,2434,1973,0,0,0
31012,1987,1738,CENOTILLO,0.716996699669967,2424,1738,0,0,0
31012,1990,860,CENOTILLO,0.30442477876106194,2825,860,0,0,0
31012,1993,1291,CENOTILLO,NA,NA,782,0,0,505
31012,1995,1603,CENOTILLO,NA,NA,906,0,0,697
31012,1998,1333,CENOTILLO,0.5660297239915074,2355,654,0,1,678
31012,2001,1855,CENOTILLO,NA,NA,887,0,961,961
31012,2004,2021,CENOTILLO,0.7073853692684634,2857,713,0,0,1298
31012,2007,2122,CENOTILLO,0.7047492527399535,3011,734,0,0,1388
31012,2010,2368,CENOTILLO,0.7411580594679186,3195,1042,0,0,1173
31012,2012,2476,CENOTILLO,0.8152782351004281,3037,175,0,17,1214
31012,2015,2545,CENOTILLO,0.8357963875205254,3045,1495,0,0,1050
31012,2018,2607,CENOTILLO,0.8469785575048733,3078,1253,10,0,976
31012,2021,2593,CENOTILLO,0.8242212333121424,3146,729,284,0,1527
31012,2024,2598,CENOTILLO,0.7961998161201348,3263,14,1290,0,1294
31013,1975,2051,CONKAL,1,2051,2051,0,0,0
31013,1981,918,CONKAL,0.42323651452282157,2169,691,0,0,0
31013,1984,1488,CONKAL,0.6241610738255033,2384,1412,0,0,76
31013,1987,1899,CONKAL,0.7544696066746126,2517,1843,0,0,56
31013,1990,1620,CONKAL,0.5767176931292275,2809,1026,0,0,243
31013,1993,1929,CONKAL,NA,NA,1192,0,59,653
31013,1995,2417,CONKAL,NA,NA,1606,0,1,810
31013,1998,2873,CONKAL,0.6535486806187443,4396,1731,0,283,857
31013,2001,3074,CONKAL,NA,NA,2035,0,55,976
31013,2004,3823,CONKAL,0.7171262427311949,5331,2125,0,101,1561
31013,2007,4621,CONKAL,0.791673805036834,5837,1980,0,59,2388
31013,2010,5342,CONKAL,0.8262954369682908,6465,2616,0,1,2720
31013,2012,5499,CONKAL,0.8271660649819494,6648,3227,0,102,2107
31013,2015,5578,CONKAL,0.7609822646657571,7330,2885,60,0,2633
31013,2018,6570,CONKAL,0.7886208138278719,8331,3220,482,0,2868
31013,2021,6550,CONKAL,0.6489646289507579,10093,3223,995,3223,1952
31013,2024,9893,CONKAL,0.7476571946795647,13232,3514,1118,9,5172
31014,1975,561,CUNCUNUL,1,561,561,0,0,0
31014,1981,641,CUNCUNUL,1.70026525198939,377,641,0,0,0
31014,1984,404,CUNCUNUL,0.9758454106280193,414,404,0,0,0
31014,1987,700,CUNCUNUL,1.0144927536231885,690,700,0,0,0
31014,1990,336,CUNCUNUL,0.4023952095808383,835,336,0,0,0
31014,1993,457,CUNCUNUL,NA,NA,413,0,1,42
31014,1995,449,CUNCUNUL,NA,NA,383,0,0,0
31014,1998,682,CUNCUNUL,0.9342465753424658,730,351,0,0,331
31014,2001,721,CUNCUNUL,NA,NA,373,0,1,345
31014,2004,818,CUNCUNUL,0.9048672566371682,904,426,0,12,371
31014,2007,999,CUNCUNUL,0.9224376731301939,1083,535,0,0,450
31014,2010,993,CUNCUNUL,0.8642297650130548,1149,468,0,0,524
31014,2012,1156,CUNCUNUL,0.9059561128526645,1276,447,0,250,459
31014,2015,1277,CUNCUNUL,0.9410464259395726,1357,756,58,0,463
31014,2018,1316,CUNCUNUL,0.9676470588235294,1360,796,91,0,420
31014,2021,1355,CUNCUNUL,0.9106182795698925,1488,839,87,0,363
31014,2024,1331,CUNCUNUL,0.912268677176148,1459,701,630,0,701
31015,1975,1236,CUZAMA,1,1236,1236,0,0,0
31015,1981,1058,CUZAMA,0.695137976346912,1522,614,0,0,0
31015,1984,1652,CUZAMA,0.9815805109922757,1683,1647,0,0,0
31015,1987,1902,CUZAMA,0.844582593250444,2252,1876,0,0,0
31015,1990,1671,CUZAMA,0.7964728312678742,2098,1617,0,21,30
31015,1993,671,CUZAMA,NA,NA,496,0,20,147
31015,1995,1583,CUZAMA,NA,NA,944,0,523,112
31015,1998,1771,CUZAMA,0.7669987007362494,2309,1458,0,3,296
31015,2001,1946,CUZAMA,NA,NA,1003,0,3,931
31015,2004,2161,CUZAMA,0.7633345107735783,2831,917,0,2,1230
31015,2007,2479,CUZAMA,0.8159973666886109,3038,1437,0,222,819
31015,2010,2769,CUZAMA,0.8327819548872181,3325,1573,0,0,1196
31015,2012,2417,CUZAMA,0.7069318514185434,3419,1426,0,158,832
31015,2015,3017,CUZAMA,0.8443884690736077,3573,1336,0,675,1006
31015,2018,3208,CUZAMA,0.845545598313126,3794,1479,167,149,74
31015,2021,3349,CUZAMA,0.8303992065459955,4033,902,1131,902,1204
31015,2024,3344,CUZAMA,0.806949806949807,4144,193,77,0,1520
31016,1975,604,CHACSINKIN,1,604,604,0,0,0
31016,1981,108,CHACSINKIN,0.1592920353982301,678,108,0,0,0
31016,1984,711,CHACSINKIN,0.9726402188782489,731,711,0,0,0
31016,1987,738,CHACSINKIN,0.7394789579158316,998,738,0,0,0
31016,1990,526,CHACSINKIN,0.5607675906183369,938,526,0,0,0
31016,1993,719,CHACSINKIN,NA,NA,622,0,0,97
31016,1995,865,CHACSINKIN,NA,NA,442,0,0,423
31016,1998,928,CHACSINKIN,0.8337825696316262,1113,738,0,0,175
31016,2001,1084,CHACSINKIN,NA,NA,2344,0,0,2282
31016,2004,1238,CHACSINKIN,0.8932178932178932,1386,574,0,2,635
31016,2007,1404,CHACSINKIN,0.908150064683053,1546,738,0,1,665
31016,2010,1566,CHACSINKIN,0.9067747539085119,1727,811,0,0,755
31016,2012,1137,CHACSINKIN,0.6099785407725322,1864,645,0,1,487
31016,2015,1842,CHACSINKIN,0.9388379204892966,1962,1055,0,1,786
31016,2018,2038,CHACSINKIN,0.9586077140169332,2126,851,4,0,82
31016,2021,2181,CHACSINKIN,0.9272959183673469,2352,1008,998,175,175
31016,2024,2157,CHACSINKIN,0.8786150712830957,2455,1332,539,0,286
31017,1975,1876,CHANKOM,1,1876,1876,0,0,0
31017,1981,1637,CHANKOM,0.8925845147219194,1834,1637,0,0,0
31017,1984,1247,CHANKOM,0.7571341833636915,1647,1247,0,0,0
31017,1987,1979,CHANKOM,0.9644249512670565,2052,1979,0,0,0
31017,1990,1226,CHANKOM,0.6217038539553753,1972,809,0,0,417
31017,1993,1588,CHANKOM,NA,NA,1049,0,2,535
31017,1995,1680,CHANKOM,NA,NA,1153,0,0,527
31017,1998,1829,CHANKOM,0.8302315024965955,2203,1318,0,0,508
31017,2001,1974,CHANKOM,NA,NA,5126,0,66,3154
31017,2004,2271,CHANKOM,0.866793893129771,2620,1174,0,4,1068
31017,2007,2627,CHANKOM,0.9061745429458434,2899,1338,0,3,1284
31017,2010,2760,CHANKOM,0.8837656099903939,3123,1534,0,1,1218
31017,2012,2992,CHANKOM,0.9251700680272109,3234,1637,0,1,1353
31017,2015,3090,CHANKOM,0.9240430622009569,3344,1877,0,4,1209
31017,2018,3445,CHANKOM,0.9564131038312049,3602,2196,182,23,23
31017,2021,3628,CHANKOM,0.9295413784268511,3903,2408,52,0,1168
31017,2024,3608,CHANKOM,0.9256028732683428,3898,2241,1367,0,2241
31018,1975,762,CHAPAB,1,762,762,0,0,0
31018,1981,1018,CHAPAB,1.0200400801603207,998,1018,0,0,0
31018,1984,754,CHAPAB,0.774922918807811,973,447,0,0,0
31018,1987,1210,CHAPAB,1.066079295154185,1135,1183,0,0,27
31018,1990,1103,CHAPAB,0.5988056460369164,1842,1103,0,0,0
31018,1993,1233,CHAPAB,NA,NA,1027,0,3,196
31018,1995,1170,CHAPAB,NA,NA,845,0,0,325
31018,1998,1538,CHAPAB,0.8300053966540745,1853,805,0,717,16
31018,2001,1599,CHAPAB,NA,NA,711,0,695,185
31018,2004,1690,CHAPAB,0.7926829268292683,2132,623,0,30,1005
31018,2007,1775,CHAPAB,0.7906458797327395,2245,535,0,19,1218
31018,2010,1990,CHAPAB,0.8139059304703476,2445,1079,0,3,906
31018,2012,2185,CHAPAB,0.8465710964742348,2581,949,0,0,966
31018,2015,2535,CHAPAB,0.8759502418797512,2894,1293,0,0,1237
31018,2018,2592,CHAPAB,0.8852459016393442,2928,721,41,0,1110
31018,2021,2760,CHAPAB,0.8614232209737828,3204,1289,34,123,646
31018,2024,2732,CHAPAB,0.8481837938528407,3221,1316,113,0,1291
31019,1975,5242,CHEMAX,1,5242,5242,0,0,0
31019,1981,1299,CHEMAX,0.25306838106370544,5133,409,0,0,890
31019,1984,3165,CHEMAX,0.5211592293759262,6073,1723,0,0,1442
31019,1987,3752,CHEMAX,0.41358024691358025,9072,2192,0,0,1560
31019,1990,4925,CHEMAX,0.5280935020373151,9326,2734,0,0,2191
31019,1993,7186,CHEMAX,NA,NA,4046,0,107,2958
31019,1995,8150,CHEMAX,NA,NA,4364,0,258,3528
31019,1998,7705,CHEMAX,0.7085057471264368,10875,3534,0,2359,1721
31019,2001,8714,CHEMAX,NA,NA,2888,0,828,3027
31019,2004,10980,CHEMAX,0.7799403324335843,14078,4732,0,1225,4089
31019,2007,12492,CHEMAX,0.8067682769310256,15484,4951,0,213,7198
31019,2010,14837,CHEMAX,0.8411474573388514,17639,4487,0,2610,6710
31019,2012,16619,CHEMAX,0.8870563117160395,18735,8032,0,321,8250
31019,2015,17544,CHEMAX,0.8825393631470396,19879,8495,88,62,8775
31019,2018,19310,CHEMAX,0.87526062913607106,22062,7563,1670,108,9864
31019,2021,19088,CHEMAX,0.773012594662455,24693,4839,3726,100,10087
31019,2024,21642,CHEMAX,0.8239235542696158,26267,499,8993,119,11367
31020,1975,962,CHICXULUB PUEBLO,1,962,962,0,0,0
31020,1981,948,CHICXULUB PUEBLO,0.7214611872146118,1314,948,0,0,0
31020,1984,1233,CHICXULUB PUEBLO,0.9362186788154897,1317,1233,0,0,0
31020,1987,1519,CHICXULUB PUEBLO,0.875,1736,1519,0,0,0
31020,1990,1284,CHICXULUB PUEBLO,0.6740157480314961,1905,890,0,0,340
31020,1993,861,CHICXULUB PUEBLO,NA,NA,580,0,13,256
31020,1995,1238,CHICXULUB PUEBLO,NA,NA,840,0,0,397
31020,1998,1609,CHICXULUB PUEBLO,0.7894995093228655,2038,939,0,23,641
31020,2001,1749,CHICXULUB PUEBLO,NA,NA,914,0,0,835
31020,2004,2008,CHICXULUB PUEBLO,0.8064257028112449,2490,1016,0,1,968
31020,2007,2162,CHICXULUB PUEBLO,0.8073188946975355,2678,914,0,657,584
31020,2010,2326,CHICXULUB PUEBLO,0.8213276836158192,2832,832,0,407,1084
31020,2012,2499,CHICXULUB PUEBLO,0.866504854368932,2884,1310,0,1,1188
31020,2015,2746,CHICXULUB PUEBLO,0.882674381227901,3111,1371,0,0,1352
31020,2018,2913,CHICXULUB PUEBLO,0.8679976162097736,3356,1617,175,0,1109
31020,2021,2931,CHICXULUB PUEBLO,0.829841449603624,3532,829,588,27,1408
31020,2024,3264,CHICXULUB PUEBLO,0.8560188827694729,3813,0,73,0,1677
31021,1975,1906,CHICHIMILA,1,1906,1906,0,0,0
31021,1981,752,CHICHIMILA,0.44287396937573614,1698,545,0,207,0
31021,1984,1539,CHICHIMILA,1.0118343195266273,1521,1539,0,0,0
31021,1987,1650,CHICHIMILA,0.9493670886075949,1738,1650,0,0,0
31021,1990,1838,CHICHIMILA,0.8050810337275515,2283,1838,0,0,0
31021,1993,1616,CHICHIMILA,NA,NA,1341,0,169,92
31021,1995,1254,CHICHIMILA,NA,NA,1224,0,26,4
31021,1998,2268,CHICHIMILA,0.7368421052631579,3078,1525,0,713,5
31021,2001,2780,CHICHIMILA,NA,NA,1223,0,44,1498
31021,2004,2724,CHICHIMILA,0.6759305210918114,4030,1224,0,45,932
31021,2007,3770,CHICHIMILA,0.8366622281402575,4506,1758,0,149,1798
31021,2010,4474,CHICHIMILA,0.8663826491092177,5164,2197,0,3,1141
31021,2012,4818,CHICHIMILA,0.9058093626621545,5319,1960,0,57,1285
31021,2015,4997,CHICHIMILA,0.9018227756722613,5541,2794,18,23,2150
31021,2018,5455,CHICHIMILA,0.9154220506796442,5959,3057,148,1887,1887
31021,2021,5977,CHICHIMILA,0.879617365710081,6795,2560,61,9,2382
31021,2024,5544,CHICHIMILA,0.7931330472103004,6990,2568,89,1812,1812
31022,1975,587,CHIKINDZONOT,1,587,587,0,0,0
31022,1981,1220,CHIKINDZONOT,0.7227488151658767,1688,1220,0,0,0
31022,1984,1151,CHIKINDZONOT,0.7474025974025974,1540,855,0,296,0
31022,1987,1470,CHIKINDZONOT,0.8130530973451328,1808,1470,0,0,0
31022,1990,1349,CHIKINDZONOT,0.8190649666059502,1647,1349,0,0,0
31022,1993,1325,CHIKINDZONOT,NA,NA,1014,0,1,309
31022,1995,1366,CHIKINDZONOT,NA,NA,856,0,0,510
31022,1998,1526,CHIKINDZONOT,0.8440265486725663,1808,1422,0,26,78
31022,2001,1742,CHIKINDZONOT,NA,NA,944,0,6,789
31022,2004,1933,CHIKINDZONOT,0.8774398547435316,2203,963,0,1,956
31022,2007,2286,CHIKINDZONOT,0.9165998396150762,2494,1175,0,0,1111
31022,2010,2323,CHIKINDZONOT,0.8703634319970026,2669,1354,0,0,969
31022,2012,2574,CHIKINDZONOT,0.9268995318689233,2777,1412,0,0,1161
31022,2015,2556,CHIKINDZONOT,0.9038189533239038,2828,1420,0,0,1136
31022,2018,2611,CHIKINDZONOT,0.8844850948509485,2952,1879,406,0,314
31022,2021,2940,CHIKINDZONOT,0.9076875578882371,3239,2058,500,0,382
31022,2024,3219,CHIKINDZONOT,0.9311541799247903,3457,1512,1648,0,50
31023,1975,1088,CHOCHOLA,1,1088,1088,0,0,0
31023,1981,1122,CHOCHOLA,0.7357377049180328,1525,1122,0,0,0
31023,1984,1523,CHOCHOLA,0.9401234567901234,1620,1523,0,0,0
31023,1987,1519,CHOCHOLA,0.875,1736,1519,0,0,0
31023,1990,943,CHOCHOLA,0.5330695308083663,1769,598,0,0,345
31023,1993,1390,CHOCHOLA,NA,NA,987,0,32,363
31023,1995,1363,CHOCHOLA,NA,NA,904,0,8,445
31023,1998,1763,CHOCHOLA,0.7514919011082694,2346,1249,0,7,487
31023,2001,1947,CHOCHOLA,NA,NA,1113,0,823,823
31023,2004,2248,CHOCHOLA,0.8037182695745442,2797,1104,0,4,1116
31023,2007,2523,CHOCHOLA,0.8379275988043839,3011,1438,0,54,1005
31023,2010,2641,CHOCHOLA,0.81967721911856,3222,1340,0,17,1239
31023,2012,2826,CHOCHOLA,0.8433303491495077,3351,1558,0,1,1220
31023,2015,2939,CHOCHOLA,0.8636497208345577,3403,1783,0,0,1156
31023,2018,3089,CHOCHOLA,0.8652661064425771,3570,1063,845,15,134
31023,2021,3160,CHOCHOLA,0.8501479687920366,3717,1539,545,0,464
31023,2024,3263,CHOCHOLA,0.8438065683992759,3867,1931,961,0,358
31024,1975,613,CHUMAYEL,1,613,613,0,0,0
31024,1981,704,CHUMAYEL,0.872366790582404,807,704,0,0,0
31024,1984,465,CHUMAYEL,0.5841708542713567,796,465,0,0,0
31024,1987,864,CHUMAYEL,0.49712313003452246,1738,864,0,0,0
31024,1990,941,CHUMAYEL,0.5535294117647059,1700,941,0,0,0
31024,1993,927,CHUMAYEL,NA,NA,814,0,45,59
31024,1995,1179,CHUMAYEL,NA,NA,712,0,419,36
31024,1998,1320,CHUMAYEL,0.7961399276236429,1658,846,0,457,5
31024,2001,1446,CHUMAYEL,NA,NA,519,0,1,460
31024,2004,1618,CHUMAYEL,0.8029776674937965,2015,617,0,2,988
31024,2007,1669,CHUMAYEL,0.7857815442561206,2124,422,0,501,743
31024,2010,1941,CHUMAYEL,0.824203821656051,2355,982,0,0,956
31024,2012,2032,CHUMAYEL,0.8555789473684211,2375,862,0,2,1167
31024,2015,2251,CHUMAYEL,0.9072954453849255,2481,1186,0,0,1065
31024,2018,2340,CHUMAYEL,0.9024296182028538,2593,987,30,0,1317
31024,2021,1856,CHUMAYEL,0.6899628252788104,2690,794,992,0,70
31024,2024,2426,CHUMAYEL,0.8739193083573487,2776,14,901,0,218
31025,1975,789,DZAN,1,789,789,0,0,0
31025,1981,677,DZAN,0.48916184971098264,1384,677,0,0,0
31025,1984,1304,DZAN,0.8834688346883469,1476,1299,0,0,5
31025,1987,1505,DZAN,0.7521239380309845,2001,1505,0,0,0
31025,1990,1162,DZAN,0.56,2075,512,0,0,650
31025,1993,1504,DZAN,NA,NA,590,0,14,889
31025,1995,1215,DZAN,NA,NA,242,0,0,973
31025,1998,1898,DZAN,0.8237847222222222,2304,979,0,19,898
31025,2001,2019,DZAN,NA,NA,967,0,1,1052
31025,2004,2291,DZAN,0.8007689619014331,2861,1130,0,3,1144
31025,2007,2515,DZAN,0.8001909004136175,3143,1346,0,53,1110
31025,2010,2716,DZAN,0.7904540162980209,3436,935,0,637,1137
31025,2012,3093,DZAN,0.8729889923793396,3543,1226,0,412,1452
31025,2015,3249,DZAN,0.8843222645617855,3674,988,1,896,1364
31025,2018,3517,DZAN,0.8852252705763907,3973,1179,174,204,1456
31025,2021,3746,DZAN,0.8679332715477294,4316,1888,278,5,1476
31025,2024,3835,DZAN,0.8458314953683281,4534,1626,978,1626,1231
31026,1975,1682,DZEMUL,1,1682,1682,0,0,0
31026,1981,1999,DZEMUL,1.0793736501079914,1852,1999,0,0,0
31026,1984,1986,DZEMUL,1.0541401273885351,1884,1986,0,0,0
31026,1987,1774,DZEMUL,0.7315463917525773,2425,1195,0,0,0
31026,1990,1459,DZEMUL,0.7103213242453749,2054,1330,0,0,129
31026,1993,1375,DZEMUL,NA,NA,1006,0,33,318
31026,1995,1472,DZEMUL,NA,NA,1137,0,0,335
31026,1998,1903,DZEMUL,0.8220302375809935,2315,1064,0,802,30
31026,2001,1837,DZEMUL,NA,NA,1115,0,708,708
31026,2004,2126,DZEMUL,0.8393209632846427,2533,1177,0,62,869
31026,2007,2277,DZEMUL,0.8704128440366973,2616,1094,0,17,1158
31026,2010,2442,DZEMUL,0.8828633405639913,2766,1164,0,7,1270
31026,2012,2613,DZEMUL,0.912041884816754,2865,1360,0,5,1248
31026,2015,2670,DZEMUL,0.8947721179624665,2984,1291,0,0,1379
31026,2018,2774,DZEMUL,0.8971539456662354,3092,1165,65,0,430
31026,2021,2872,DZEMUL,0.875876791704788,3279,15,97,0,1148
31026,2024,2978,DZEMUL,0.8878950506857484,3354,390,678,0,390
31027,1975,2784,DZIDZANTUN,1,2784,2784,0,0,0
31027,1981,3281,DZIDZANTUN,0.798491117060112,4109,3281,0,0,0
31027,1984,1194,DZIDZANTUN,0.33056478405315615,3612,879,0,315,0
31027,1987,2676,DZIDZANTUN,0.7250067732321864,3691,2596,0,80,0
31027,1990,2414,DZIDZANTUN,0.6347620299763345,3803,1641,0,773,0
31027,1993,1554,DZIDZANTUN,NA,NA,970,0,209,357
31027,1995,2604,DZIDZANTUN,NA,NA,1919,0,96,581
31027,1998,2818,DZIDZANTUN,0.5467597982149787,5154,2110,0,92,616
31027,2001,3767,DZIDZANTUN,NA,NA,2317,0,67,1148
31027,2004,4384,DZIDZANTUN,0.7660318015027083,5723,2237,0,143,1971
31027,2007,4783,DZIDZANTUN,0.8087588772404464,5914,2626,0,128,2023
31027,2010,5967,DZIDZANTUN,0.9524341580207502,6265,2276,0,1681,2009
31027,2012,4964,DZIDZANTUN,0.7908236418671339,6277,2815,0,19,1944
31027,2015,5205,DZIDZANTUN,0.8212369832754812,6338,2348,154,0,2703
31027,2018,5400,DZIDZANTUN,0.8360427310729215,6459,2260,243,0,2077
31027,2021,5518,DZIDZANTUN,0.8196672608437314,6732,2633,586,0,2266
31027,2024,5474,DZIDZANTUN,0.8012295081967213,6832,143,2978,0,2201
31028,1975,622,DZILAM DE BRAVO,1,622,622,0,0,0
31028,1981,252,DZILAM DE BRAVO,0.38239757207890746,659,252,0,0,0
31028,1984,385,DZILAM DE BRAVO,0.6140350877192983,627,385,0,0,0
31028,1987,616,DZILAM DE BRAVO,0.6539278131634819,942,616,0,0,0
31028,1990,972,DZILAM DE BRAVO,0.8258283772302464,1177,615,0,0,357
31028,1993,778,DZILAM DE BRAVO,NA,NA,485,0,6,285
31028,1995,990,DZILAM DE BRAVO,NA,NA,614,0,0,376
31028,1998,1175,DZILAM DE BRAVO,0.8199581297976274,1433,711,0,153,305
31028,2001,1275,DZILAM DE BRAVO,NA,NA,541,0,1,350
31028,2004,1364,DZILAM DE BRAVO,0.8530331457160726,1599,632,0,87,637
31028,2007,1484,DZILAM DE BRAVO,0.8891551827441582,1669,849,0,13,617
31028,2010,1612,DZILAM DE BRAVO,0.902070509233352,1787,777,0,0,832
31028,2012,1690,DZILAM DE BRAVO,0.881126173096976,1918,1085,0,7,597
