DISTRITO,MUNICIPIO,SECCION,TIPO DE CASILLA,PAN,PRI,PRD,PT,PDP,"NO 
REGISTRADOS",NULOS,TOTAL EMITIDA,TOTAL EFECTIVA,Anulada
XII,PINOS,1169,BASICA,32,155,25,1,0,0,11,224,213,
XII,PINOS,1170,BASICA,0,88,16,0,0,0,3,107,104,
XII,PINOS,1171,BASICA,5,105,21,5,0,0,4,140,136,
XII,PINOS,1172,BASICA,0,65,35,0,0,0,4,104,100,
XII,PINOS,1173,BASICA,1,40,24,2,0,0,0,67,67,
XII,PINOS,1174,BASICA,1,68,4,2,0,0,14,89,75,
XII,PINOS,1175,BASICA,0,43,34,0,0,0,0,77,77,
XII,PINOS,1176,BASICA,4,66,58,1,0,0,0,129,129,
XII,PINOS,1177,BASICA,2,45,38,1,0,0,4,90,86,
XII,PINOS,1178,BASICA,2,50,33,2,0,0,1,88,87,
XII,PINOS,1179,BASICA,6,75,27,4,0,0,2,114,112,
XII,PINOS,1180,BASICA,19,282,98,3,2,0,7,411,404,
XII,PINOS,1181,BASICA,3,83,25,0,0,0,3,114,111,
XII,PINOS,1182,BASICA,7,86,11,0,0,0,2,106,104,
XII,PINOS,1183,BASICA,1,82,9,2,0,0,5,99,94,
XII,PINOS,1184,BASICA,2,56,2,1,0,0,0,61,61,
XII,PINOS,1185,BASICA,3,42,10,3,0,0,3,61,58,
XII,PINOS,1186,BASICA,0,68,6,1,0,0,6,81,75,
XII,PINOS,1187,BASICA,6,49,10,13,0,0,0,78,78,
XII,PINOS,1188,BASICA,2,66,11,2,0,0,4,85,81,
XII,PINOS,1189,BASICA,2,45,8,0,0,0,0,55,55,
XII,PINOS,1190,BASICA,5,107,11,1,0,0,5,129,124,
XII,PINOS,1191,BASICA,4,38,16,2,0,0,11,71,60,
,,,,,,,,,,,,,
XII,VILLA HIDALGO,1687,BASICA,0,100,173,4,2,0,5,284,279,
XII,VILLA HIDALGO,1687,CONTIGUA,0,95,150,3,0,0,4,252,248,
XII,VILLA HIDALGO,1688,BASICA,0,134,135,3,0,0,4,276,272,
XII,VILLA HIDALGO,1688,CONTIGUA,0,100,142,2,1,0,11,256,245,
XII,VILLA HIDALGO,1689,BASICA,0,151,294,1,2,0,19,467,448,
XII,VILLA HIDALGO,1690,BASICA,6,114,64,24,4,0,6,218,212,
XII,VILLA HIDALGO,1691,BASICA,0,135,99,65,0,0,17,316,299,
XII,VILLA HIDALGO,1692,BASICA,0,76,106,3,0,0,4,189,185,
XII,VILLA HIDALGO,1693,BASICA,0,95,156,5,0,0,7,263,256,
XII,VILLA HIDALGO,1694,BASICA,0,57,104,3,1,0,7,172,165,
XII,VILLA HIDALGO,1695,BASICA,0,84,113,17,0,0,8,222,214,
XII,VILLA HIDALGO,1696,BASICA,0,44,161,3,3,0,3,214,211,
XII,VILLA HIDALGO,1697,BASICA,0,42,155,3,5,0,4,209,205,
XII,VILLA HIDALGO,1698,BASICA,0,47,59,0,0,0,7,113,106,
XII,VILLA HIDALGO,1699,BASICA,0,158,146,0,4,0,6,314,308,
XII,VILLA HIDALGO,1700,BASICA,0,137,142,0,1,0,5,285,280,
XII,VILLA HIDALGO,1700,CONTIGUA,0,184,107,5,3,0,10,309,299,
XII,VILLA HIDALGO,1701,BASICA,0,67,80,3,2,0,0,152,152,
XII,VILLA HIDALGO,1702,BASICA,0,33,89,6,1,0,1,130,129,
XII,VILLA HIDALGO,1703,BASICA,0,37,50,4,0,0,3,94,91,
XII,VILLA HIDALGO,1704,BASICA,0,12,7,36,0,0,1,56,55,
XII,VILLA HIDALGO,1705,BASICA,0,9,23,34,0,0,60,126,66,
XII,VILLA HIDALGO,1707,BASICA,0,56,21,8,2,0,0,87,87,
XII,VILLA HIDALGO,1708,BASICA,0,52,68,10,1,0,1,132,131,
XII,VILLA HIDALGO,1709,BASICA,0,24,109,5,0,0,1,139,138,
XII,VILLA HIDALGO,1710,BASICA,0,47,79,3,0,0,11,140,129,
,,,,,,,,,,,,,
XIII,LORETO,763,BASICA,28,94,61,14,64,0,16,277,261,
XIII,LORETO,763,CONTIGUA,23,79,56,31,77,0,11,277,266,
XIII,LORETO,764,BASICA,41,57,35,19,102,0,16,270,254,
XIII,LORETO,764,CONTIGUA,50,41,42,24,109,0,4,270,266,
XIII,LORETO,765,BASICA,31,86,61,29,28,0,13,248,235,
XIII,LORETO,765,CONTIGUA,27,51,45,20,90,0,11,244,233,
XIII,LORETO,766,BASICA,44,91,51,9,79,0,13,287,274,
XIII,LORETO,766,CONTIGUA,31,84,37,13,83,0,11,259,248,
XIII,LORETO,767,BASICA,34,153,67,26,145,0,20,445,425,
XIII,LORETO,768,BASICA,48,161,72,16,126,0,18,441,423,
XIII,LORETO,768,ESPECIAL,5,30,16,6,31,0,10,98,88,
XIII,LORETO,769,BASICA,29,97,33,10,88,0,13,270,257,
XIII,LORETO,769,CONTIGUA,34,72,46,14,111,0,13,290,277,
XIII,LORETO,770,BASICA,26,68,56,8,66,0,6,230,224,
XIII,LORETO,771,BASICA,10,46,85,1,50,0,22,214,192,
XIII,LORETO,772,BASICA,7,84,32,7,57,0,16,203,187,
XIII,LORETO,772,CONTIGUA,12,93,42,6,91,0,3,247,244,
XIII,LORETO,773,BASICA,14,80,62,11,83,0,29,279,250,
XIII,LORETO,773,CONTIGUA,11,52,41,9,64,0,15,192,177,
XIII,LORETO,774,BASICA,9,88,46,14,62,0,9,228,219,
XIII,LORETO,774,CONTIGUA,12,56,51,11,82,0,13,225,212,
XIII,LORETO,775,BASICA,20,100,89,11,180,0,32,432,400,
XIII,LORETO,776,BASICA,15,54,36,9,89,0,17,220,203,
XIII,LORETO,777,BASICA,50,239,32,9,49,0,25,404,379,
XIII,LORETO,778,BASICA,16,157,31,2,52,0,20,278,258,
XIII,LORETO,779,BASICA,29,130,71,3,69,0,14,316,302,
XIII,LORETO,780,BASICA,16,52,78,7,54,0,7,214,207,
XIII,LORETO,780,CONTIGUA,20,42,64,11,53,0,11,201,190,
XIII,LORETO,781,BASICA,12,146,17,2,55,0,17,249,232,
XIII,LORETO,782,BASICA,50,132,17,2,122,0,20,343,323,
XIII,LORETO,783,BASICA,1,80,52,5,51,0,30,219,189,
XIII,LORETO,784,BASICA,61,30,27,6,42,0,22,188,166,
XIII,LORETO,785,BASICA,8,80,64,9,86,0,11,258,247,
XIII,LORETO,786,BASICA,27,166,149,28,101,0,19,490,471,
XIII,LORETO,787,BASICA,41,105,83,3,65,0,26,323,297,
XIII,LORETO,788,BASICA,53,57,56,5,165,0,47,383,336,
XIII,LORETO,789,BASICA,63,118,91,8,36,0,33,349,316,
XIII,LORETO,790,BASICA,79,233,50,16,80,0,17,475,458,
XIII,LORETO,791,BASICA,15,180,78,10,42,0,11,336,325,
XIII,LORETO,792,BASICA,12,157,56,3,47,0,0,275,275,
XIII,LORETO,792,CONTIGUA,9,148,57,8,45,0,5,272,267,
XIII,LORETO,793,BASICA,7,58,17,1,42,0,11,136,125,
,,,,,,,,,,,,,
XIII,LUIS MOYA,794,BASICA,38,127,323,2,0,0,10,500,490,
XIII,LUIS MOYA,795,BASICA,24,136,265,0,0,0,8,433,425,
XIII,LUIS MOYA,796,BASICA,23,127,213,3,0,0,7,373,366,
XIII,LUIS MOYA,797,BASICA,18,148,244,2,0,0,4,416,412,
XIII,LUIS MOYA,798,BASICA,21,101,184,1,0,0,1,308,307,
XIII,LUIS MOYA,798,CONTIGUA,13,78,184,2,0,0,0,277,277,
XIII,LUIS MOYA,799,BASICA,2,81,206,1,0,0,6,296,290,
XIII,LUIS MOYA,800,BASICA,9,107,228,0,0,0,0,344,344,
XIII,LUIS MOYA,801,BASICA,6,25,29,1,0,0,4,65,61,
XIII,LUIS MOYA,802,BASICA,5,98,239,0,0,0,0,342,342,
XIII,LUIS MOYA,803,BASICA,10,117,185,5,0,0,20,337,317,
XIII,LUIS MOYA,804,BASICA,9,74,97,2,0,0,2,184,182,
XIII,LUIS MOYA,805,BASICA,14,162,221,2,0,0,3,402,399,
XIII,LUIS MOYA,806,BASICA,3,69,113,11,0,0,2,198,196,
XIII,LUIS MOYA,807,BASICA,1,28,15,0,0,0,1,45,44,
,,,,,,,,,,,,,
XIII,NORIA DE ANGELES,1020,BASICA,0,150,163,14,0,0,5,332,327,
XIII,NORIA DE ANGELES,1021,BASICA,0,129,227,20,0,0,7,383,376,
XIII,NORIA DE ANGELES,1022,BASICA,0,118,124,0,0,0,0,242,242,
XIII,NORIA DE ANGELES,1023,BASICA,0,54,73,5,0,0,3,135,132,
XIII,NORIA DE ANGELES,1023,EXTRAORDINARIA,0,50,73,5,0,0,1,129,128,
XIII,NORIA DE ANGELES,1024,BASICA,0,169,183,41,0,0,13,406,393,
XIII,NORIA DE ANGELES,1025,BASICA,0,251,55,1,0,0,9,316,307,
XIII,NORIA DE ANGELES,1026,BASICA,0,280,56,0,0,0,15,351,336,
XIII,NORIA DE ANGELES,1027,BASICA,0,111,14,0,0,0,7,132,125,
XIII,NORIA DE ANGELES,1028,BASICA,0,187,102,2,0,0,5,296,291,
XIII,NORIA DE ANGELES,1029,BASICA,0,99,172,5,0,0,0,276,276,
XIII,NORIA DE ANGELES,1030,BASICA,0,63,141,28,0,0,4,236,232,
XIII,NORIA DE ANGELES,1030,CONTIGUA,2,61,101,31,0,0,1,196,195,
XIII,NORIA DE ANGELES,1031,BASICA,0,207,237,17,0,0,13,474,461,
XIII,NORIA DE ANGELES,1032,BASICA,0,132,87,18,0,0,0,237,237,
XIII,NORIA DE ANGELES,1033,BASICA,0,206,135,3,0,0,0,344,344,
XIII,NORIA DE ANGELES,1034,BASICA,0,74,65,19,0,0,5,163,158,
XIII,NORIA DE ANGELES,1035,BASICA,0,54,25,1,0,0,3,83,80,
,,,,,,,,,,,,,
XIII,VILLA GARCIA,1659,BASICA,0,181,132,4,0,0,14,331,317,
XIII,VILLA GARCIA,1659,CONTIGUA,0,186,146,3,0,0,11,346,335,
XIII,VILLA GARCIA,1660,BASICA,0,226,299,16,0,0,31,572,541,
XIII,VILLA GARCIA,1661,BASICA,0,133,163,2,0,0,15,313,298,
XIII,VILLA GARCIA,1661,CONTIGUA,0,132,170,6,0,0,2,310,308,
XIII,VILLA GARCIA,1662,BASICA,0,124,179,6,0,0,11,320,309,
XIII,VILLA GARCIA,1662,CONTIGUA,0,107,176,4,0,0,13,300,287,
XIII,VILLA GARCIA,1663,BASICA,1,131,81,1,0,0,7,221,214,
XIII,VILLA GARCIA,1664,BASICA,0,115,175,6,0,0,7,303,296,
XIII,VILLA GARCIA,1665,BASICA,1,169,152,0,0,0,0,322,322,
XIII,VILLA GARCIA,1666,BASICA,0,148,81,3,0,0,4,236,232,
XIII,VILLA GARCIA,1667,BASICA,0,154,167,4,0,0,11,336,325,
XIII,VILLA GARCIA,1668,BASICA,0,187,215,9,0,0,4,415,411,
XIII,VILLA GARCIA,1669,BASICA,0,115,37,10,0,0,11,173,162,
XIII,VILLA GARCIA,1670,BASICA,0,162,69,1,0,0,0,232,232,
XIII,VILLA GARCIA,1671,BASICA,0,214,163,23,0,0,213,613,400,
XIII,VILLA GARCIA,1672,BASICA,0,54,61,4,0,0,5,124,119,
XIII,VILLA GARCIA,1673,BASICA,0,203,197,6,0,0,3,409,406,
XIII,VILLA GARCIA,1674,BASICA,0,31,46,1,0,0,1,79,78,
,,,,,,,,,,,,,
XIII,VILLA GONZALEZ ORTEGA,1675,BASICA,191,210,83,3,0,0,0,487,487,
XIII,VILLA GONZALEZ ORTEGA,1676,BASICA,159,153,66,8,0,0,15,401,386,
XIII,VILLA GONZALEZ ORTEGA,1677,BASICA,148,189,98,2,0,0,20,457,437,
XIII,VILLA GONZALEZ ORTEGA,1678,BASICA,153,166,121,3,0,0,28,471,443,
XIII,VILLA GONZALEZ ORTEGA,1679,BASICA,98,99,70,2,0,0,16,285,269,
XIII,VILLA GONZALEZ ORTEGA,1680,BASICA,10,91,58,21,0,0,6,186,180,
XIII,VILLA GONZALEZ ORTEGA,1680,CONTIGUA,18,91,62,14,0,0,9,194,185,
XIII,VILLA GONZALEZ ORTEGA,1681,BASICA,34,101,18,2,0,0,6,161,155,
XIII,VILLA GONZALEZ ORTEGA,1681,EXTRAORDINARIA,9,42,43,87,0,0,13,194,181,
XIII,VILLA GONZALEZ ORTEGA,1682,BASICA,4,50,39,80,0,0,4,177,173,
XIII,VILLA GONZALEZ ORTEGA,1683,BASICA,4,195,97,4,0,0,4,304,300,
XIII,VILLA GONZALEZ ORTEGA,1684,BASICA,3,141,81,10,0,0,11,246,235,
XIII,VILLA GONZALEZ ORTEGA,1685,BASICA,1,126,95,17,0,0,12,251,239,
XIII,VILLA GONZALEZ ORTEGA,1686,BASICA,4,236,78,19,0,0,15,352,337,
,,,,,,,,,,,,,
XIV,HUANUSCO,552,BASICA,204,119,91,0,0,0,13,427,414,
XIV,HUANUSCO,553,BASICA,33,44,43,0,0,0,1,121,120,
XIV,HUANUSCO,554,BASICA,58,134,99,0,1,0,8,300,292,
XIV,HUANUSCO,555,BASICA,96,54,5,0,0,0,9,164,155,
XIV,HUANUSCO,556,BASICA,42,47,16,0,0,0,14,119,105,
XIV,HUANUSCO,557,BASICA,49,60,16,0,0,0,0,125,125,
XIV,HUANUSCO,558,BASICA,53,87,28,0,0,0,2,170,168,
XIV,HUANUSCO,559,BASICA,81,82,12,0,0,0,10,185,175,
XIV,HUANUSCO,560,BASICA,72,114,21,0,0,0,11,218,207,
XIV,HUANUSCO,561,BASICA,15,32,8,0,0,0,0,55,55,
XIV,HUANUSCO,562,BASICA,7,44,8,0,0,0,2,61,59,
XIV,HUANUSCO,563,BASICA,29,44,5,0,0,0,0,78,78,
XIV,HUANUSCO,564,BASICA,58,45,5,0,0,0,0,108,108,
XIV,HUANUSCO,565,BASICA,40,31,16,0,0,0,1,88,87,
,,,,,,,,,,,,,
XIV,JALPA,566,BASICA,152,42,35,0,0,0,6,235,229,
XIV,JALPA,567,BASICA,314,63,53,0,0,0,9,439,430,
XIV,JALPA,568,BASICA,298,67,73,0,0,0,15,453,438,
XIV,JALPA,569,BASICA,293,98,65,0,0,0,6,462,456,
XIV,JALPA,570,BASICA,261,105,56,0,0,0,10,432,422,
XIV,JALPA,571,BASICA,197,102,50,0,0,0,6,355,349,
XIV,JALPA,572,BASICA,151,72,53,0,0,0,1,277,276,
XIV,JALPA,572,CONTIGUA,134,75,55,0,0,0,2,266,264,
XIV,JALPA,573,BASICA,230,131,63,0,0,0,9,433,424,
XIV,JALPA,574,BASICA,200,88,74,0,0,0,10,372,362,
XIV,JALPA,575,BASICA,221,117,46,0,0,0,18,402,384,
XIV,JALPA,576,BASICA,180,101,35,0,0,0,9,325,316,
XIV,JALPA,576,ESPECIAL,15,29,6,0,0,0,4,54,50,
XIV,JALPA,577,BASICA,137,93,30,0,0,0,0,260,260,
XIV,JALPA,578,BASICA,254,114,38,0,0,0,12,418,406,
XIV,JALPA,579,BASICA,292,78,42,0,0,0,16,428,412,
XIV,JALPA,580,BASICA,147,51,14,0,0,0,0,212,212,
XIV,JALPA,581,BASICA,168,53,35,0,0,0,7,263,256,
XIV,JALPA,582,BASICA,174,49,25,0,0,0,4,252,248,
XIV,JALPA,583,BASICA,193,105,39,0,0,0,11,348,337,
XIV,JALPA,584,BASICA,87,42,6,0,0,0,6,141,135,
XIV,JALPA,585,BASICA,44,33,4,0,0,0,5,86,81,
XIV,JALPA,586,BASICA,56,213,84,0,0,0,0,353,353,
XIV,JALPA,587,BASICA,150,74,26,0,0,0,4,254,250,
XIV,JALPA,588,BASICA,61,23,8,0,0,0,2,94,92,
XIV,JALPA,589,BASICA,122,77,66,0,0,0,7,272,265,
XIV,JALPA,590,BASICA,88,76,5,0,0,0,0,169,169,
XIV,JALPA,591,BASICA,50,50,13,0,0,0,8,121,113,
XIV,JALPA,592,BASICA,16,84,3,0,0,0,1,104,103,
XIV,JALPA,593,BASICA,89,95,38,0,0,0,7,229,222,
XIV,JALPA,594,BASICA,66,90,7,0,0,0,8,171,163,
XIV,JALPA,595,BASICA,18,35,4,0,0,0,2,59,57,
XIV,JALPA,596,BASICA,77,105,19,0,0,0,6,207,201,
XIV,JALPA,597,BASICA,27,55,3,0,0,0,6,91,85,
XIV,JALPA,598,BASICA,9,30,10,0,10,0,5,64,59,
XIV,JALPA,599,BASICA,111,47,32,0,0,0,6,196,190,
XIV,JALPA,600,BASICA,25,44,7,0,0,0,0,76,76,
XIV,JALPA,601,BASICA,103,29,12,0,0,0,7,151,144,
XIV,JALPA,602,BASICA,18,42,2,0,0,0,1,63,62,
XIV,JALPA,603,BASICA,7,79,36,0,0,0,4,126,122,
XIV,JALPA,604,BASICA,106,52,73,0,0,0,7,238,231,
XIV,JALPA,605,BASICA,50,84,14,0,0,0,3,151,148,
,,,,,,,,,,,,,
XIV,TABASCO,1388,BASICA,127,19,27,0,0,0,0,173,173,
XIV,TABASCO,1389,BASICA,175,79,54,0,0,0,11,319,308,
XIV,TABASCO,1389,CONTIGUA,177,90,59,0,0,0,9,335,326,
XIV,TABASCO,1390,BASICA,250,131,39,0,0,0,5,425,420,
XIV,TABASCO,1391,BASICA,265,123,47,0,0,0,2,437,435,
XIV,TABASCO,1392,BASICA,279,109,103,0,0,0,11,502,491,
XIV,TABASCO,1393,BASICA,125,76,63,0,0,0,5,269,264,
XIV,TABASCO,1394,BASICA,120,53,25,0,0,0,13,211,198,
XIV,TABASCO,1395,BASICA,35,140,18,0,0,0,8,201,193,
XIV,TABASCO,1396,BASICA,121,170,63,0,0,0,14,368,354,
XIV,TABASCO,1396,CONTIGUA,101,184,52,0,0,0,0,337,337,
XIV,TABASCO,1397,BASICA,124,114,52,0,0,0,0,290,290,
XIV,TABASCO,1398,BASICA,19,99,47,0,0,0,2,167,165,
XIV,TABASCO,1399,BASICA,40,95,30,0,0,0,2,167,165,
XIV,TABASCO,1400,BASICA,77,93,63,0,0,0,0,233,233,
XIV,TABASCO,1401,BASICA,69,47,107,0,0,0,8,231,223,
XIV,TABASCO,1402,BASICA,138,110,25,0,0,0,8,281,273,
XIV,TABASCO,1403,BASICA,69,134,14,0,0,0,7,224,217,
XIV,TABASCO,1404,BASICA,64,28,4,0,0,0,1,97,96,
XIV,TABASCO,1405,BASICA,21,108,23,0,0,0,1,153,152,
XIV,TABASCO,1406,BASICA,35,30,7,0,0,0,3,75,72,
XIV,TABASCO,1407,BASICA,37,37,19,0,0,0,0,93,93,
XIV,TABASCO,1408,BASICA,3,60,6,0,0,0,4,73,69,
XIV,TABASCO,1409,BASICA,71,37,14,0,0,0,3,125,122,
XIV,TABASCO,1410,BASICA,11,16,14,0,0,0,0,41,41,
XIV,TABASCO,1411,BASICA,67,28,77,0,0,0,3,175,172,
,,,,,,,,,,,,,
XV,CUAUHTEMOC,103,BASICA,15,148,81,0,1,0,9,254,245,
XV,CUAUHTEMOC,103,CONTIGUA,20,121,98,0,3,0,9,251,242,
XV,CUAUHTEMOC,104,BASICA,39,216,128,0,0,0,10,393,383,
XV,CUAUHTEMOC,105,BASICA,23,114,139,0,0,0,7,283,276,
XV,CUAUHTEMOC,105,CONTIGUA,24,143,100,0,2,0,7,276,269,
XV,CUAUHTEMOC,106,BASICA,21,206,191,0,0,0,19,437,418,
XV,CUAUHTEMOC,107,BASICA,18,199,193,0,0,0,14,424,410,
XV,CUAUHTEMOC,108,BASICA,18,220,158,0,4,0,3,403,400,
XV,CUAUHTEMOC,109,BASICA,3,105,63,0,6,0,14,191,177,
XV,CUAUHTEMOC,110,BASICA,19,70,95,0,0,0,22,206,184,
XV,CUAUHTEMOC,111,BASICA,13,97,42,0,1,0,11,164,153,
XV,CUAUHTEMOC,112,BASICA,3,266,129,0,0,0,13,411,398,
XV,CUAUHTEMOC,113,BASICA,4,79,33,0,0,0,8,124,116,
,,,,,,,,,,,,,
XV,GENARO CODINA,359,BASICA,29,154,53,8,0,0,16,260,244,
XV,GENARO CODINA,360,BASICA,7,59,36,3,7,0,11,123,112,
XV,GENARO CODINA,361,BASICA,6,138,86,1,0,0,23,254,231,
XV,GENARO CODINA,362,BASICA,5,43,43,5,0,0,28,124,96,
XV,GENARO CODINA,363,BASICA,4,22,30,2,0,0,0,58,58,
XV,GENARO CODINA,364,BASICA,17,124,152,14,0,0,83,390,307,
XV,GENARO CODINA,365,BASICA,7,50,10,69,0,0,53,189,136,
XV,GENARO CODINA,366,BASICA,5,14,38,18,16,0,38,129,91,
XV,GENARO CODINA,367,BASICA,0,32,13,3,0,0,0,48,48,
XV,GENARO CODINA,368,BASICA,1,31,20,3,0,0,26,81,55,
XV,GENARO CODINA,369,BASICA,13,195,90,3,0,0,9,310,301,
XV,GENARO CODINA,370,BASICA,5,80,63,3,0,0,0,151,151,
XV,GENARO CODINA,371,BASICA,4,55,24,1,0,0,1,85,84,
XV,GENARO CODINA,372,BASICA,17,23,43,5,0,0,1,89,88,
XV,GENARO CODINA,373,BASICA,1,34,24,4,0,0,42,105,63,
XV,GENARO CODINA,374,BASICA,1,56,37,19,8,0,16,137,121,
XV,GENARO CODINA,375,BASICA,7,55,7,10,0,0,9,88,79,
XV,GENARO CODINA,376,BASICA,0,43,6,3,0,0,15,67,52,
XV,GENARO CODINA,377,BASICA,17,109,77,3,9,0,19,234,215,
,,,,,,,,,,,,,
XV,GRAL. PANFILO NATERA,436,BASICA,12,168,156,5,0,0,3,344,341,
XV,GRAL. PANFILO NATERA,437,BASICA,38,234,116,4,0,0,7,399,392,
XV,GRAL. PANFILO NATERA,438,BASICA,14,140,191,4,0,0,6,355,349,
XV,GRAL. PANFILO NATERA,439,BASICA,3,167,199,7,0,0,3,379,376,
XV,GRAL. PANFILO NATERA,440,BASICA,4,42,111,8,0,0,8,173,165,
XV,GRAL. PANFILO NATERA,441,BASICA,13,81,51,58,0,0,0,203,203,
XV,GRAL. PANFILO NATERA,441,CONTIGUA,6,73,56,37,0,0,6,178,172,
XV,GRAL. PANFILO NATERA,442,BASICA,15,109,112,68,0,0,0,304,304,
XV,GRAL. PANFILO NATERA,443,BASICA,3,60,66,9,0,0,6,144,138,
XV,GRAL. PANFILO NATERA,444,BASICA,3,82,87,8,0,0,5,185,180,
XV,GRAL. PANFILO NATERA,445,BASICA,7,156,152,9,0,0,27,351,324,
XV,GRAL. PANFILO NATERA,446,BASICA,12,59,109,46,0,0,6,232,226,
XV,GRAL. PANFILO NATERA,447,BASICA,10,115,168,65,0,0,13,371,358,
XV,GRAL. PANFILO NATERA,448,BASICA,6,102,100,114,0,0,11,333,322,
XV,GRAL. PANFILO NATERA,449,BASICA,2,70,179,13,0,0,12,276,264,
XV,GRAL. PANFILO NATERA,450,BASICA,25,114,113,16,0,0,12,280,268,
XV,GRAL. PANFILO NATERA,451,BASICA,12,98,96,6,0,0,9,221,212,
XV,GRAL. PANFILO NATERA,452,BASICA,6,144,146,3,0,0,11,310,299,
XV,GRAL. PANFILO NATERA,453,BASICA,5,112,155,1,0,0,6,279,273,
XV,GRAL. PANFILO NATERA,454,BASICA,6,89,88,8,0,0,9,200,191,
XV,GRAL. PANFILO NATERA,455,BASICA,16,67,137,30,0,0,5,255,250,
XV,GRAL. PANFILO NATERA,456,BASICA,8,43,175,27,0,0,10,263,253,
XV,GRAL. PANFILO NATERA,457,BASICA,1,15,99,4,0,0,2,121,119,
XV,GRAL. PANFILO NATERA,458,BASICA,1,66,116,4,0,0,5,192,187,
XV,GRAL. PANFILO NATERA,459,BASICA,15,34,206,17,0,0,7,279,272,
,,,,,,,,,,,,,
XV,OJOCALIENTE,1036,BASICA,11,160,174,10,0,0,0,355,355,
XV,OJOCALIENTE,1037,BASICA,34,99,93,6,0,0,11,243,232,
XV,OJOCALIENTE,1037,CONTIGUA,39,152,102,10,0,0,4,307,303,
XV,OJOCALIENTE,1038,BASICA,55,170,152,28,0,0,11,416,405,
XV,OJOCALIENTE,1039,BASICA,47,105,145,20,0,0,11,328,317,
XV,OJOCALIENTE,1039,ESPECIAL,4,15,21,1,0,0,0,41,41,
XV,OJOCALIENTE,1040,BASICA,85,148,112,26,0,0,18,389,371,
XV,OJOCALIENTE,1041,BASICA,51,148,167,26,0,0,11,403,392,
XV,OJOCALIENTE,1042,BASICA,46,222,140,5,0,0,0,413,413,
XV,OJOCALIENTE,1043,BASICA,54,100,76,5,0,0,11,246,235,
XV,OJOCALIENTE,1043,CONTIGUA,29,114,69,8,0,0,4,224,220,
XV,OJOCALIENTE,1044,BASICA,76,113,56,12,0,0,0,257,257,
XV,OJOCALIENTE,1044,CONTIGUA,71,114,50,15,0,0,4,254,250,
XV,OJOCALIENTE,1045,BASICA,47,74,90,14,0,0,9,234,225,
XV,OJOCALIENTE,1045,CONTIGUA,42,67,99,13,0,0,5,226,221,
XV,OJOCALIENTE,1046,BASICA,56,157,149,14,0,0,16,392,376,
XV,OJOCALIENTE,1047,BASICA,14,155,80,6,0,0,3,258,255,
XV,OJOCALIENTE,1047,CONTIGUA,38,116,103,11,0,0,10,278,268,
XV,OJOCALIENTE,1048,BASICA,49,134,105,9,0,0,6,303,297,
XV,OJOCALIENTE,1049,BASICA,45,123,114,8,0,0,10,300,290,
XV,OJOCALIENTE,1050,BASICA,3,184,34,0,0,0,6,227,221,
XV,OJOCALIENTE,1051,BASICA,1,183,144,2,0,0,1,331,330,
XV,OJOCALIENTE,1052,BASICA,8,72,92,1,0,0,2,175,173,
XV,OJOCALIENTE,1053,BASICA,9,88,92,1,0,0,8,198,190,
XV,OJOCALIENTE,1054,BASICA,6,81,61,8,0,0,5,161,156,
XV,OJOCALIENTE,1055,BASICA,9,58,73,6,0,0,8,154,146,
XV,OJOCALIENTE,1056,BASICA,10,82,90,8,0,0,0,190,190,
XV,OJOCALIENTE,1057,BASICA,14,155,80,6,0,0,3,258,255,
XV,OJOCALIENTE,1058,BASICA,41,84,95,2,0,0,8,230,222,
XV,OJOCALIENTE,1059,BASICA,13,95,63,2,0,0,7,180,173,
XV,OJOCALIENTE,1060,BASICA,18,91,186,18,0,0,17,330,313,
XV,OJOCALIENTE,1061,BASICA,0,32,19,15,0,0,1,67,66,
XV,OJOCALIENTE,1062,BASICA,4,50,61,7,0,0,13,135,122,
XV,OJOCALIENTE,1063,BASICA,25,27,75,24,0,0,4,155,151,
XV,OJOCALIENTE,1064,BASICA,4,41,143,4,0,0,23,215,192,
XV,OJOCALIENTE,1065,BASICA,6,25,98,3,0,0,2,134,132,
XV,OJOCALIENTE,1066,BASICA,22,118,155,7,0,0,10,312,302,
XV,OJOCALIENTE,1067,BASICA,20,73,157,5,0,0,3,258,255,
XV,OJOCALIENTE,1067,CONTIGUA,16,73,168,7,0,0,6,270,264,
XV,OJOCALIENTE,1068,BASICA,9,68,70,1,0,0,7,155,148,
XV,OJOCALIENTE,1069,BASICA,4,79,98,3,0,0,0,184,184,
XV,OJOCALIENTE,1070,BASICA,5,65,72,3,0,0,4,149,145,
XV,OJOCALIENTE,1071,BASICA,15,35,76,2,0,0,5,133,128,
XV,OJOCALIENTE,1072,BASICA,2,56,24,0,0,0,4,86,82,
XV,OJOCALIENTE,1073,BASICA,28,115,188,3,0,0,10,344,334,
XV,OJOCALIENTE,1074,BASICA,1,41,28,1,0,0,1,72,71,
XV,OJOCALIENTE,1075,BASICA,2,45,34,6,0,0,2,89,87,
XV,OJOCALIENTE,1076,BASICA,3,85,30,1,0,0,2,121,119,
XV,OJOCALIENTE,1077,BASICA,4,17,22,1,0,0,0,44,44,
XV,OJOCALIENTE,1078,BASICA,1,58,18,2,0,0,7,86,79,
XV,OJOCALIENTE,1079,BASICA,2,43,3,1,0,0,0,49,49,
,,,,,,,,,,,,,
XVI,CALERA,40,BASICA,90,63,86,8,0,0,10,257,247,
XVI,CALERA,40,CONTIGUA,74,72,94,7,0,0,7,254,247,
