id_entidad_electoral,fecha_jornada,id_cargo,nombre_cargo,id_estado,id_distrito,seccion,id_casilla,tipo_casilla,descripcion,ext_contigua,id_municipio,nombre_municipio,lista_nominal,estatus_casilla,descripcion,resultados_obtenidos,tipo_urna,descripcion,PAN,PRI-PVEM-PANAL,PRD-PC,PT,PAN-PT,Nulos,Total
32,4/7/2010,12,Ayuntamientos,32,0,1482,1,B,Basica,0,42,SANTA MARIA DE LA PAZ,235,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,55,72,7,2,0,3,139
32,4/7/2010,12,Ayuntamientos,32,0,1483,1,B,Basica,0,42,SANTA MARIA DE LA PAZ,206,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,57,38,13,5,0,3,116
32,4/7/2010,12,Ayuntamientos,32,0,1484,1,B,Basica,0,48,TEUL DE GONZALEZ ORTEGA,157,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,12,5,84,1,0,2,104
32,4/7/2010,12,Ayuntamientos,32,0,1485,1,B,Basica,0,49,TLALTENANGO DE SANCHEZ ROMAN,281,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,33,55,13,47,0,8,156
32,4/7/2010,12,Ayuntamientos,32,0,1485,1,C,Contigua,0,49,TLALTENANGO DE SANCHEZ ROMAN,282,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,42,54,12,33,0,2,143
32,4/7/2010,12,Ayuntamientos,32,0,1485,1,E,Extraordinaria,0,49,TLALTENANGO DE SANCHEZ ROMAN,194,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,53,16,11,44,0,5,129
32,4/7/2010,12,Ayuntamientos,32,0,1486,1,C,Contigua,0,49,TLALTENANGO DE SANCHEZ ROMAN,644,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,91,90,29,112,0,9,331
32,4/7/2010,12,Ayuntamientos,32,0,1486,1,B,Basica,0,49,TLALTENANGO DE SANCHEZ ROMAN,644,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,89,84,23,153,0,7,356
32,4/7/2010,12,Ayuntamientos,32,0,1487,1,C,Contigua,0,49,TLALTENANGO DE SANCHEZ ROMAN,421,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,54,78,4,55,0,6,197
32,4/7/2010,12,Ayuntamientos,32,0,1487,1,B,Basica,0,49,TLALTENANGO DE SANCHEZ ROMAN,420,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,54,49,16,64,0,3,186
32,4/7/2010,12,Ayuntamientos,32,0,1488,1,B,Basica,0,49,TLALTENANGO DE SANCHEZ ROMAN,279,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,39,59,8,43,0,2,151
32,4/7/2010,12,Ayuntamientos,32,0,1489,1,B,Basica,0,49,TLALTENANGO DE SANCHEZ ROMAN,744,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,139,141,22,68,0,10,380
32,4/7/2010,12,Ayuntamientos,32,0,1490,1,B,Basica,0,49,TLALTENANGO DE SANCHEZ ROMAN,615,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,94,148,33,62,0,5,342
32,4/7/2010,12,Ayuntamientos,32,0,1491,1,B,Basica,0,49,TLALTENANGO DE SANCHEZ ROMAN,614,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,102,139,32,54,0,10,337
32,4/7/2010,12,Ayuntamientos,32,0,1492,1,C,Contigua,0,49,TLALTENANGO DE SANCHEZ ROMAN,405,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,61,58,15,64,0,9,207
32,4/7/2010,12,Ayuntamientos,32,0,1492,1,B,Basica,0,49,TLALTENANGO DE SANCHEZ ROMAN,405,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,49,78,13,69,0,2,211
32,4/7/2010,12,Ayuntamientos,32,0,1493,1,B,Basica,0,49,TLALTENANGO DE SANCHEZ ROMAN,441,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,69,104,11,52,0,6,242
32,4/7/2010,12,Ayuntamientos,32,0,1493,1,C,Contigua,0,49,TLALTENANGO DE SANCHEZ ROMAN,442,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,75,108,10,30,0,6,229
32,4/7/2010,12,Ayuntamientos,32,0,1494,1,B,Basica,0,49,TLALTENANGO DE SANCHEZ ROMAN,490,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,71,141,10,45,0,12,279
32,4/7/2010,12,Ayuntamientos,32,0,1495,1,C,Contigua,0,49,TLALTENANGO DE SANCHEZ ROMAN,465,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,81,72,18,42,0,10,223
32,4/7/2010,12,Ayuntamientos,32,0,1495,1,B,Basica,0,49,TLALTENANGO DE SANCHEZ ROMAN,465,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,74,93,20,34,0,10,231
32,4/7/2010,12,Ayuntamientos,32,0,1496,1,B,Basica,0,49,TLALTENANGO DE SANCHEZ ROMAN,607,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,71,168,16,60,0,14,329
32,4/7/2010,12,Ayuntamientos,32,0,1497,1,B,Basica,0,49,TLALTENANGO DE SANCHEZ ROMAN,628,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,122,101,24,94,0,8,349
32,4/7/2010,12,Ayuntamientos,32,0,1497,1,C,Contigua,0,49,TLALTENANGO DE SANCHEZ ROMAN,628,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,92,95,28,107,0,5,327
32,4/7/2010,12,Ayuntamientos,32,0,1498,2,C,Contigua,0,49,TLALTENANGO DE SANCHEZ ROMAN,722,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,121,92,42,89,0,7,351
32,4/7/2010,12,Ayuntamientos,32,0,1498,1,B,Basica,0,49,TLALTENANGO DE SANCHEZ ROMAN,721,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,108,109,39,94,0,4,354
32,4/7/2010,12,Ayuntamientos,32,0,1498,1,C,Contigua,0,49,TLALTENANGO DE SANCHEZ ROMAN,721,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,96,107,35,67,0,12,317
32,4/7/2010,12,Ayuntamientos,32,0,1499,1,B,Basica,0,49,TLALTENANGO DE SANCHEZ ROMAN,710,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,160,150,20,94,0,9,433
32,4/7/2010,12,Ayuntamientos,32,0,1500,1,B,Basica,0,49,TLALTENANGO DE SANCHEZ ROMAN,135,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,26,7,2,6,0,1,42
32,4/7/2010,12,Ayuntamientos,32,0,1501,1,B,Basica,0,49,TLALTENANGO DE SANCHEZ ROMAN,346,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,94,52,12,13,0,10,181
32,4/7/2010,12,Ayuntamientos,32,0,1502,1,B,Basica,0,49,TLALTENANGO DE SANCHEZ ROMAN,454,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,103,30,28,64,0,5,230
32,4/7/2010,12,Ayuntamientos,32,0,1503,1,B,Basica,0,49,TLALTENANGO DE SANCHEZ ROMAN,211,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,53,10,15,41,0,6,125
32,4/7/2010,12,Ayuntamientos,32,0,1504,1,B,Basica,0,49,TLALTENANGO DE SANCHEZ ROMAN,265,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,44,24,33,22,0,7,130
32,4/7/2010,12,Ayuntamientos,32,0,1505,1,B,Basica,0,49,TLALTENANGO DE SANCHEZ ROMAN,255,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,54,19,7,23,0,4,107
32,4/7/2010,12,Ayuntamientos,32,0,1506,1,B,Basica,0,49,TLALTENANGO DE SANCHEZ ROMAN,368,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,50,16,23,61,0,10,160
32,4/7/2010,12,Ayuntamientos,32,0,1507,1,B,Basica,0,49,TLALTENANGO DE SANCHEZ ROMAN,369,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,53,63,37,48,0,6,207
32,4/7/2010,12,Ayuntamientos,32,0,1508,1,B,Basica,0,49,TLALTENANGO DE SANCHEZ ROMAN,335,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,86,22,47,25,0,5,185
32,4/7/2010,12,Ayuntamientos,32,0,1509,1,B,Basica,0,49,TLALTENANGO DE SANCHEZ ROMAN,135,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,14,44,2,2,0,4,66
32,4/7/2010,12,Ayuntamientos,32,0,1510,1,B,Basica,0,49,TLALTENANGO DE SANCHEZ ROMAN,308,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,88,12,14,30,0,4,148
32,4/7/2010,12,Ayuntamientos,32,0,1510,1,E,Extraordinaria,0,49,TLALTENANGO DE SANCHEZ ROMAN,296,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,37,24,35,98,0,9,203
32,4/7/2010,12,Ayuntamientos,32,0,1511,1,B,Basica,0,49,TLALTENANGO DE SANCHEZ ROMAN,403,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,82,39,38,37,0,3,199
32,4/7/2010,12,Ayuntamientos,32,0,1511,1,C,Contigua,0,49,TLALTENANGO DE SANCHEZ ROMAN,404,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,63,40,31,39,0,7,180
32,4/7/2010,12,Ayuntamientos,32,0,1512,1,B,Basica,0,49,TLALTENANGO DE SANCHEZ ROMAN,123,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,31,6,6,37,0,5,85
32,4/7/2010,12,Ayuntamientos,32,0,1513,1,B,Basica,0,49,TLALTENANGO DE SANCHEZ ROMAN,237,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,21,23,22,21,0,11,98
32,4/7/2010,12,Ayuntamientos,32,0,1514,1,B,Basica,0,49,TLALTENANGO DE SANCHEZ ROMAN,372,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,62,52,25,40,0,7,186
32,4/7/2010,12,Ayuntamientos,32,0,1515,1,B,Basica,0,49,TLALTENANGO DE SANCHEZ ROMAN,133,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,14,28,12,5,0,2,61
32,4/7/2010,12,Ayuntamientos,32,0,1516,1,B,Basica,0,49,TLALTENANGO DE SANCHEZ ROMAN,152,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,23,37,6,7,0,0,73
32,4/7/2010,12,Ayuntamientos,32,0,1517,1,B,Basica,0,49,TLALTENANGO DE SANCHEZ ROMAN,119,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,30,25,10,4,0,1,70
32,4/7/2010,12,Ayuntamientos,32,0,1518,1,B,Basica,0,49,TLALTENANGO DE SANCHEZ ROMAN,210,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,34,26,27,29,0,6,122
32,4/7/2010,12,Ayuntamientos,32,0,1519,1,B,Basica,0,49,TLALTENANGO DE SANCHEZ ROMAN,240,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,55,26,3,30,0,3,117
32,4/7/2010,12,Ayuntamientos,32,0,1520,1,B,Basica,0,49,TLALTENANGO DE SANCHEZ ROMAN,182,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,29,22,6,30,0,2,89
32,4/7/2010,12,Ayuntamientos,32,0,1521,1,B,Basica,0,49,TLALTENANGO DE SANCHEZ ROMAN,200,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,11,12,14,47,0,3,87
32,4/7/2010,12,Ayuntamientos,32,0,1522,1,B,Basica,0,49,TLALTENANGO DE SANCHEZ ROMAN,285,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,97,25,6,18,0,5,151
32,4/7/2010,12,Ayuntamientos,32,0,1523,1,B,Basica,0,49,TLALTENANGO DE SANCHEZ ROMAN,477,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,103,64,31,67,0,8,273
32,4/7/2010,12,Ayuntamientos,32,0,1524,1,B,Basica,0,49,TLALTENANGO DE SANCHEZ ROMAN,220,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,51,5,6,45,0,1,108
32,4/7/2010,12,Ayuntamientos,32,0,1525,1,B,Basica,0,51,VALPARAISO,605,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,112,164,79,12,0,13,380
32,4/7/2010,12,Ayuntamientos,32,0,1526,1,B,Basica,0,51,VALPARAISO,399,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,47,111,86,10,0,6,260
32,4/7/2010,12,Ayuntamientos,32,0,1526,1,C,Contigua,0,51,VALPARAISO,399,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,39,112,80,23,0,7,261
32,4/7/2010,12,Ayuntamientos,32,0,1527,1,C,Contigua,0,51,VALPARAISO,560,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,56,141,97,24,0,9,327
32,4/7/2010,12,Ayuntamientos,32,0,1527,1,B,Basica,0,51,VALPARAISO,560,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,65,137,98,17,0,4,321
32,4/7/2010,12,Ayuntamientos,32,0,1528,1,B,Basica,0,51,VALPARAISO,657,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,94,126,121,22,0,11,374
32,4/7/2010,12,Ayuntamientos,32,0,1529,1,B,Basica,0,51,VALPARAISO,492,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,50,140,86,9,0,4,289
32,4/7/2010,12,Ayuntamientos,32,0,1530,1,B,Basica,0,51,VALPARAISO,475,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,71,92,119,16,0,9,307
32,4/7/2010,12,Ayuntamientos,32,0,1531,1,C,Contigua,0,51,VALPARAISO,488,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,57,136,80,11,0,5,289
32,4/7/2010,12,Ayuntamientos,32,0,1531,1,B,Basica,0,51,VALPARAISO,487,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,66,118,75,9,0,8,276
32,4/7/2010,12,Ayuntamientos,32,0,1532,1,B,Basica,0,51,VALPARAISO,580,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,65,125,113,21,0,14,338
32,4/7/2010,12,Ayuntamientos,32,0,1533,1,C,Contigua,0,51,VALPARAISO,397,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,34,95,52,8,0,6,195
32,4/7/2010,12,Ayuntamientos,32,0,1533,1,B,Basica,0,51,VALPARAISO,396,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,45,104,65,14,0,3,231
32,4/7/2010,12,Ayuntamientos,32,0,1534,1,C,Contigua,0,51,VALPARAISO,502,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,50,115,91,13,0,5,274
32,4/7/2010,12,Ayuntamientos,32,0,1534,1,B,Basica,0,51,VALPARAISO,501,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,51,116,92,25,0,4,288
32,4/7/2010,12,Ayuntamientos,32,0,1535,1,B,Basica,0,51,VALPARAISO,524,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,78,100,94,38,0,10,320
32,4/7/2010,12,Ayuntamientos,32,0,1535,1,C,Contigua,0,51,VALPARAISO,524,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,61,114,63,27,0,7,272
32,4/7/2010,12,Ayuntamientos,32,0,1535,2,C,Contigua,0,51,VALPARAISO,525,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,66,104,81,45,0,14,310
32,4/7/2010,12,Ayuntamientos,32,0,1536,1,B,Basica,0,51,VALPARAISO,638,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,67,124,76,17,0,11,295
32,4/7/2010,12,Ayuntamientos,32,0,1537,1,B,Basica,0,51,VALPARAISO,295,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,22,110,22,5,0,6,165
32,4/7/2010,12,Ayuntamientos,32,0,1538,1,B,Basica,0,51,VALPARAISO,539,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,85,79,74,22,0,9,269
32,4/7/2010,12,Ayuntamientos,32,0,1538,1,C,Contigua,0,51,VALPARAISO,539,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,92,95,63,13,0,6,269
32,4/7/2010,12,Ayuntamientos,32,0,1539,1,B,Basica,0,51,VALPARAISO,633,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,60,117,155,8,0,15,355
32,4/7/2010,12,Ayuntamientos,32,0,1540,1,B,Basica,0,51,VALPARAISO,313,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,15,73,81,5,0,8,182
32,4/7/2010,12,Ayuntamientos,32,0,1541,1,B,Basica,0,51,VALPARAISO,456,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,43,100,83,4,0,7,237
32,4/7/2010,12,Ayuntamientos,32,0,1542,1,B,Basica,0,51,VALPARAISO,138,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,10,24,34,6,0,5,79
32,4/7/2010,12,Ayuntamientos,32,0,1543,1,B,Basica,0,51,VALPARAISO,491,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,24,97,108,13,0,14,256
32,4/7/2010,12,Ayuntamientos,32,0,1544,1,B,Basica,0,51,VALPARAISO,259,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,17,41,73,4,0,6,141
32,4/7/2010,12,Ayuntamientos,32,0,1545,1,B,Basica,0,51,VALPARAISO,354,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,17,84,51,11,0,3,166
32,4/7/2010,12,Ayuntamientos,32,0,1546,1,B,Basica,0,51,VALPARAISO,267,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,31,54,72,9,0,4,170
32,4/7/2010,12,Ayuntamientos,32,0,1547,1,B,Basica,0,51,VALPARAISO,242,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,35,47,33,3,0,2,120
32,4/7/2010,12,Ayuntamientos,32,0,1548,1,B,Basica,0,51,VALPARAISO,124,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,7,16,34,1,0,3,61
32,4/7/2010,12,Ayuntamientos,32,0,1549,1,B,Basica,0,51,VALPARAISO,231,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,16,37,47,5,0,3,108
32,4/7/2010,12,Ayuntamientos,32,0,1550,1,E,Extraordinaria,0,51,VALPARAISO,128,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,31,5,27,3,0,0,66
32,4/7/2010,12,Ayuntamientos,32,0,1550,1,B,Basica,0,51,VALPARAISO,92,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,16,10,18,0,0,4,48
32,4/7/2010,12,Ayuntamientos,32,0,1551,1,B,Basica,0,51,VALPARAISO,457,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,33,81,48,60,0,14,236
32,4/7/2010,12,Ayuntamientos,32,0,1552,1,B,Basica,0,51,VALPARAISO,258,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,20,85,34,5,0,4,148
32,4/7/2010,12,Ayuntamientos,32,0,1553,1,B,Basica,0,51,VALPARAISO,233,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,12,97,35,6,0,0,150
32,4/7/2010,12,Ayuntamientos,32,0,1554,1,B,Basica,0,51,VALPARAISO,150,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,15,50,4,4,0,1,74
32,4/7/2010,12,Ayuntamientos,32,0,1555,1,B,Basica,0,51,VALPARAISO,328,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,23,86,29,6,0,6,150
32,4/7/2010,12,Ayuntamientos,32,0,1556,1,B,Basica,0,51,VALPARAISO,141,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,13,21,29,4,0,2,69
32,4/7/2010,12,Ayuntamientos,32,0,1557,1,B,Basica,0,51,VALPARAISO,401,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,19,54,77,11,0,8,169
32,4/7/2010,12,Ayuntamientos,32,0,1558,1,B,Basica,0,51,VALPARAISO,317,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,45,45,43,10,0,0,143
32,4/7/2010,12,Ayuntamientos,32,0,1559,1,B,Basica,0,51,VALPARAISO,744,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,47,191,140,6,0,13,397
32,4/7/2010,12,Ayuntamientos,32,0,1560,1,B,Basica,0,51,VALPARAISO,503,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,47,103,107,7,0,6,270
32,4/7/2010,12,Ayuntamientos,32,0,1561,1,B,Basica,0,51,VALPARAISO,584,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,65,104,144,20,0,17,350
32,4/7/2010,12,Ayuntamientos,32,0,1562,1,B,Basica,0,51,VALPARAISO,592,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,54,109,126,11,0,10,310
32,4/7/2010,12,Ayuntamientos,32,0,1563,1,B,Basica,0,51,VALPARAISO,655,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,67,135,118,8,0,9,337
32,4/7/2010,12,Ayuntamientos,32,0,1564,1,B,Basica,0,51,VALPARAISO,498,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,38,51,65,30,0,8,192
32,4/7/2010,12,Ayuntamientos,32,0,1566,1,B,Basica,0,51,VALPARAISO,228,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,25,48,24,16,0,7,120
32,4/7/2010,12,Ayuntamientos,32,0,1567,1,B,Basica,0,51,VALPARAISO,262,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,41,28,34,6,0,4,113
32,4/7/2010,12,Ayuntamientos,32,0,1568,1,B,Basica,0,51,VALPARAISO,183,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,13,34,49,1,0,3,100
32,4/7/2010,12,Ayuntamientos,32,0,1569,1,B,Basica,0,51,VALPARAISO,455,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,78,57,58,9,0,11,213
32,4/7/2010,12,Ayuntamientos,32,0,1570,1,B,Basica,0,51,VALPARAISO,276,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,30,70,18,17,0,5,140
32,4/7/2010,12,Ayuntamientos,32,0,1571,1,B,Basica,0,51,VALPARAISO,281,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,71,44,54,5,0,0,174
32,4/7/2010,12,Ayuntamientos,32,0,1572,1,B,Basica,0,51,VALPARAISO,163,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,27,10,13,12,0,6,68
32,4/7/2010,12,Ayuntamientos,32,0,1573,1,B,Basica,0,51,VALPARAISO,411,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,96,52,45,15,0,2,210
32,4/7/2010,12,Ayuntamientos,32,0,1574,1,B,Basica,0,51,VALPARAISO,80,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,2,7,26,2,0,0,37
32,4/7/2010,12,Ayuntamientos,32,0,1575,1,B,Basica,0,51,VALPARAISO,286,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,9,72,17,6,0,3,107
32,4/7/2010,12,Ayuntamientos,32,0,1576,1,B,Basica,0,51,VALPARAISO,205,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,35,30,22,4,0,5,96
32,4/7/2010,12,Ayuntamientos,32,0,1577,1,B,Basica,0,51,VALPARAISO,525,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,26,88,117,21,0,13,265
32,4/7/2010,12,Ayuntamientos,32,0,1578,1,B,Basica,0,51,VALPARAISO,706,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,122,41,124,10,0,21,318
32,4/7/2010,12,Ayuntamientos,32,0,1579,1,B,Basica,0,51,VALPARAISO,207,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,14,29,31,1,0,1,76
32,4/7/2010,12,Ayuntamientos,32,0,1580,1,B,Basica,0,51,VALPARAISO,437,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,79,58,39,16,0,4,196
32,4/7/2010,12,Ayuntamientos,32,0,1581,1,B,Basica,0,51,VALPARAISO,95,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,16,17,8,3,0,1,45
32,4/7/2010,12,Ayuntamientos,32,0,1582,1,B,Basica,0,51,VALPARAISO,152,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,18,21,13,15,0,2,69
32,4/7/2010,12,Ayuntamientos,32,0,1583,1,B,Basica,0,51,VALPARAISO,107,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,15,17,6,4,0,1,43
32,4/7/2010,12,Ayuntamientos,32,0,1584,1,B,Basica,0,51,VALPARAISO,523,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,149,39,70,5,0,3,266
32,4/7/2010,12,Ayuntamientos,32,0,1585,1,B,Basica,0,51,VALPARAISO,320,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,111,23,41,7,0,7,189
32,4/7/2010,12,Ayuntamientos,32,0,1586,1,B,Basica,0,51,VALPARAISO,595,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,73,113,129,9,0,14,338
32,4/7/2010,12,Ayuntamientos,32,0,1587,1,B,Basica,0,51,VALPARAISO,125,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,8,26,25,15,0,4,78
32,4/7/2010,12,Ayuntamientos,32,0,1588,1,E,Extraordinaria,0,51,VALPARAISO,109,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,7,16,17,3,0,1,44
32,4/7/2010,12,Ayuntamientos,32,0,1588,1,B,Basica,0,51,VALPARAISO,303,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,32,38,51,6,0,4,131
32,4/7/2010,12,Ayuntamientos,32,0,1589,1,B,Basica,0,51,VALPARAISO,285,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,53,33,45,4,0,5,140
