id_entidad_electoral,fecha_jornada,id_cargo,nombre_cargo,id_estado,id_distrito,id_casilla,tipo_casilla,descripcion,ext_contigua,id_municipio,nombre_municipio,lista_nominal,estatus_casilla,descripcion,resultados_obtenidos,tipo_urna,descripcion,seccion,PAN,PRI-PT-PVEM,PRI,PRD,PT,PVEM,PC,NULOS,Total
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,272,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1007,70,29,0,30,0,0,1,1,131
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,238,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1008,9,28,0,43,0,0,1,7,88
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,70,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1009,4,7,0,12,0,0,0,0,23
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,108,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1010,14,19,0,17,0,0,0,0,50
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,192,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1011,7,21,0,43,0,0,26,5,102
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,279,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1012,15,29,0,80,0,0,12,5,141
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,109,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1013,8,11,0,39,0,0,7,3,68
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,181,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1014,4,9,0,65,0,0,0,3,81
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,103,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1015,6,19,0,25,0,0,0,1,51
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,190,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1016,18,4,0,40,0,0,0,4,66
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,213,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1018,16,22,0,49,0,0,1,4,92
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,211,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1019,23,9,0,84,0,0,1,1,118
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,35,NORIA DE ANGELES,576,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1020,19,0,88,87,79,0,119,5,397
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,35,NORIA DE ANGELES,685,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1021,8,0,115,101,64,0,157,18,463
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,35,NORIA DE ANGELES,585,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1022,2,0,52,104,40,0,90,8,296
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,35,NORIA DE ANGELES,462,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1023,5,0,69,122,42,0,45,10,293
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,35,NORIA DE ANGELES,714,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1024,4,0,192,192,58,0,35,13,494
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,35,NORIA DE ANGELES,696,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1025,4,0,125,100,51,0,93,18,391
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,35,NORIA DE ANGELES,743,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1026,6,0,133,88,44,0,144,13,428
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,35,NORIA DE ANGELES,239,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1027,3,0,57,10,11,0,55,4,140
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,35,NORIA DE ANGELES,663,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1028,8,0,110,115,13,0,125,17,388
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,35,NORIA DE ANGELES,485,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1029,4,0,65,163,6,0,93,8,339
32,4/7/2004,12,Ayuntamientos,32,0,1,C,Contigua,0,35,NORIA DE ANGELES,481,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1030,1,0,32,195,43,0,34,11,316
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,35,NORIA DE ANGELES,480,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1030,2,0,40,220,57,0,27,4,350
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,35,NORIA DE ANGELES,696,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1031,8,0,73,173,41,0,216,8,519
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,35,NORIA DE ANGELES,399,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1032,3,0,71,64,46,0,111,8,303
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,35,NORIA DE ANGELES,612,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1033,7,0,139,165,89,0,24,23,447
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,35,NORIA DE ANGELES,308,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1034,1,0,71,72,6,0,47,6,203
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,35,NORIA DE ANGELES,113,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1035,1,0,34,30,4,0,10,1,80
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,36,OJOCALIENTE,541,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1036,59,84,0,76,0,0,15,5,239
32,4/7/2004,12,Ayuntamientos,32,0,1,C,Contigua,0,36,OJOCALIENTE,541,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1036,52,71,0,75,0,0,18,8,224
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,36,OJOCALIENTE,507,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1037,63,42,0,92,0,0,27,8,232
32,4/7/2004,12,Ayuntamientos,32,0,1,C,Contigua,0,36,OJOCALIENTE,507,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1037,87,72,0,85,0,0,32,8,284
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,36,OJOCALIENTE,399,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1038,44,39,0,91,0,0,34,7,215
32,4/7/2004,12,Ayuntamientos,32,0,1,C,Contigua,0,36,OJOCALIENTE,399,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1038,49,60,0,100,0,0,16,5,230
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,36,OJOCALIENTE,569,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1039,45,74,0,132,0,0,28,11,290
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,36,OJOCALIENTE,605,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1040,94,60,0,159,0,0,17,11,341
32,4/7/2004,12,Ayuntamientos,32,0,1,C,Contigua,0,36,OJOCALIENTE,445,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1041,63,62,0,86,0,0,16,3,230
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,36,OJOCALIENTE,444,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1041,97,49,0,69,0,0,11,5,231
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,36,OJOCALIENTE,492,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1042,88,36,0,92,0,0,15,6,237
32,4/7/2004,12,Ayuntamientos,32,0,1,C,Contigua,0,36,OJOCALIENTE,492,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1042,52,55,0,98,0,0,10,7,222
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,36,OJOCALIENTE,493,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1043,119,55,0,72,0,0,8,9,263
32,4/7/2004,12,Ayuntamientos,32,0,1,C,Contigua,0,36,OJOCALIENTE,494,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1043,88,65,0,70,0,0,15,10,248
32,4/7/2004,12,Ayuntamientos,32,0,1,C,Contigua,0,36,OJOCALIENTE,398,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1044,79,43,0,73,0,0,13,3,211
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,36,OJOCALIENTE,397,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1044,87,42,0,67,0,0,10,7,213
32,4/7/2004,12,Ayuntamientos,32,0,1,C,Contigua,0,36,OJOCALIENTE,444,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1045,77,43,0,85,0,0,13,4,222
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,36,OJOCALIENTE,443,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1045,57,41,0,78,0,0,14,4,194
32,4/7/2004,12,Ayuntamientos,32,0,1,C,Contigua,0,36,OJOCALIENTE,384,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1046,44,62,0,65,0,0,17,6,194
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,36,OJOCALIENTE,384,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1046,61,40,0,75,0,0,20,4,200
32,4/7/2004,12,Ayuntamientos,32,0,1,C,Contigua,0,36,OJOCALIENTE,607,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1047,103,102,0,82,0,0,27,8,322
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,36,OJOCALIENTE,606,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1047,106,75,0,99,0,0,19,5,304
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,36,OJOCALIENTE,648,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1048,81,77,0,109,0,0,22,11,300
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,36,OJOCALIENTE,622,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1049,89,104,0,120,0,0,27,12,352
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,36,OJOCALIENTE,364,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1050,11,67,0,104,0,0,21,7,210
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,36,OJOCALIENTE,743,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1051,46,117,0,155,0,0,22,1,341
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,36,OJOCALIENTE,427,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1052,35,50,0,75,0,0,1,7,168
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,36,OJOCALIENTE,405,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1053,41,42,0,85,0,0,2,13,183
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,36,OJOCALIENTE,435,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1054,53,46,0,106,0,0,25,4,234
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,36,OJOCALIENTE,340,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1055,73,18,0,68,0,0,5,0,164
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,36,OJOCALIENTE,711,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1056,132,31,0,136,0,0,3,8,310
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,36,OJOCALIENTE,721,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1057,36,46,0,242,0,0,12,11,347
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,36,OJOCALIENTE,705,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1058,61,36,0,83,0,0,4,9,193
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,36,OJOCALIENTE,434,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1059,53,53,0,65,0,0,15,4,190
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,36,OJOCALIENTE,656,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1060,99,86,0,102,0,0,14,10,311
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,36,OJOCALIENTE,120,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1061,10,14,0,17,0,0,18,7,66
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,36,OJOCALIENTE,239,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1062,27,51,0,23,0,0,2,2,105
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,36,OJOCALIENTE,331,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1063,22,26,0,99,0,0,0,9,156
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,36,OJOCALIENTE,509,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1064,16,37,0,88,0,0,50,9,200
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,36,OJOCALIENTE,279,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1065,26,19,0,40,0,0,10,3,98
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,36,OJOCALIENTE,397,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1066,13,73,0,52,0,0,7,4,149
32,4/7/2004,12,Ayuntamientos,32,0,1,C,Contigua,0,36,OJOCALIENTE,398,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1066,17,66,0,35,0,0,6,12,136
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,36,OJOCALIENTE,514,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1067,88,58,0,83,0,0,9,0,238
32,4/7/2004,12,Ayuntamientos,32,0,1,C,Contigua,0,36,OJOCALIENTE,515,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1067,89,49,0,74,0,0,6,12,230
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,36,OJOCALIENTE,378,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1068,15,35,0,66,0,0,3,5,124
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,36,OJOCALIENTE,466,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1069,34,40,0,95,0,0,2,5,176
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,36,OJOCALIENTE,372,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1070,38,11,0,84,0,0,5,5,143
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,36,OJOCALIENTE,287,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1071,42,37,0,62,0,0,3,9,153
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,36,OJOCALIENTE,220,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1072,5,53,0,35,0,0,1,1,95
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,36,OJOCALIENTE,616,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1073,141,47,0,128,0,0,8,19,343
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,36,OJOCALIENTE,138,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1074,8,14,0,38,0,0,3,1,64
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,36,OJOCALIENTE,150,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1075,18,27,0,25,0,0,2,2,74
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,36,OJOCALIENTE,218,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1076,12,18,0,91,0,0,1,0,122
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,36,OJOCALIENTE,75,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1077,24,1,0,16,0,0,3,1,45
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,36,OJOCALIENTE,133,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1078,11,47,0,39,0,0,2,0,99
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,36,OJOCALIENTE,117,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1079,5,27,0,15,0,0,4,1,52
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,37,PANUCO,718,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1080,115,0,12,84,238,19,8,35,511
32,4/7/2004,12,Ayuntamientos,32,0,1,E,Extraordinaria,0,37,PANUCO,123,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1081,15,0,3,7,48,0,1,0,74
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,37,PANUCO,503,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1081,116,0,26,33,111,1,3,10,300
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,37,PANUCO,381,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1082,55,0,5,26,148,0,8,13,255
32,4/7/2004,12,Ayuntamientos,32,0,1,C,Contigua,0,37,PANUCO,382,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1082,34,0,6,13,181,0,7,10,251
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,37,PANUCO,122,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1083,35,0,1,6,49,0,2,1,94
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,37,PANUCO,507,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1084,47,0,3,15,277,0,1,29,372
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,37,PANUCO,212,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1085,10,0,6,20,75,3,2,8,124
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,37,PANUCO,513,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1086,19,0,16,290,38,1,0,9,373
32,4/7/2004,12,Ayuntamientos,32,0,1,C,Contigua,0,37,PANUCO,513,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1086,17,0,16,297,49,0,2,5,386
32,4/7/2004,12,Ayuntamientos,32,0,1,C,Contigua,0,37,PANUCO,426,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1087,6,0,24,210,50,0,4,8,302
32,4/7/2004,12,Ayuntamientos,32,0,1,E,Extraordinaria,0,37,PANUCO,132,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1087,13,0,4,36,44,0,4,5,106
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,37,PANUCO,427,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1087,10,0,32,195,44,0,1,7,289
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,37,PANUCO,414,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1088,11,0,19,213,33,0,1,7,284
32,4/7/2004,12,Ayuntamientos,32,0,1,C,Contigua,0,37,PANUCO,415,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1088,18,0,42,187,38,0,1,2,288
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,37,PANUCO,480,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1089,244,0,4,10,78,2,26,14,378
32,4/7/2004,12,Ayuntamientos,32,0,1,C,Contigua,0,37,PANUCO,480,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1089,228,0,8,11,101,0,18,14,380
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,37,PANUCO,460,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1090,245,0,3,6,83,2,8,7,354
32,4/7/2004,12,Ayuntamientos,32,0,1,C,Contigua,0,37,PANUCO,461,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1090,238,0,10,3,83,1,6,17,358
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,37,PANUCO,725,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1091,94,0,16,64,206,2,1,20,403
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,37,PANUCO,274,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1092,41,0,6,17,108,0,0,15,187
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,37,PANUCO,352,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1093,51,0,2,1,210,0,9,8,281
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,38,PINOS,668,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1094,59,200,0,189,0,0,1,26,475
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,38,PINOS,532,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1095,82,149,0,130,0,0,6,20,387
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,38,PINOS,622,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1096,72,192,0,147,0,0,3,20,434
32,4/7/2004,12,Ayuntamientos,32,0,1,C,Contigua,0,38,PINOS,634,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1097,68,194,0,159,0,0,7,16,444
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,38,PINOS,633,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1097,61,192,0,148,0,0,4,20,425
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,38,PINOS,235,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1098,1,55,0,68,0,0,0,6,130
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,38,PINOS,485,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1099,1,143,0,68,0,0,0,11,223
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,38,PINOS,702,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1100,8,210,0,151,0,0,1,20,390
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,38,PINOS,208,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1101,1,34,0,47,0,0,3,3,88
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,38,PINOS,206,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1102,3,75,0,48,0,0,0,1,127
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,38,PINOS,163,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1103,2,85,0,14,0,0,0,6,107
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,38,PINOS,141,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1104,2,53,0,26,0,0,1,3,85
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,38,PINOS,157,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1105,0,39,0,38,0,0,1,4,82
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,38,PINOS,738,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1106,11,190,0,175,0,0,3,20,399
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,38,PINOS,480,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1107,4,93,0,124,0,0,2,20,243
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,38,PINOS,452,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1108,12,116,0,155,0,0,1,12,296
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,38,PINOS,447,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1109,3,86,0,131,0,0,1,12,233
32,4/7/2004,12,Ayuntamientos,32,0,1,C,Contigua,0,38,PINOS,448,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1109,6,109,0,136,0,0,2,11,264
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,38,PINOS,427,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1110,5,124,0,89,0,0,2,5,225
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,38,PINOS,729,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1111,5,270,0,150,0,0,4,23,452
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,38,PINOS,379,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1112,3,150,0,57,0,0,3,8,221
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,38,PINOS,371,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1113,1,97,0,69,0,0,1,37,205
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,38,PINOS,367,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1114,6,112,0,91,0,0,17,3,229
32,4/7/2004,12,Ayuntamientos,32,0,1,B,Basica,0,38,PINOS,472,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1115,1,76,0,106,0,0,63,8,254
32,4/7/2004,12,Ayuntamientos,32,0,1,C,Contigua,0,38,PINOS,472,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1115,2,66,0,91,0,0,100,7,266
