CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,PH,ES,PRI_PVEM,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
3,4,CAMPECHE,17,CALKINÍ,2,CALKINÍ,156,C01,4,46,2,1,3,4,31,187,0,0,4,,282,12,294,400,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC156C01O1749.JPG
3,4,CAMPECHE,19,HECELCHAKÁN,2,CALKINÍ,157,B,19,215,3,51,1,3,161,63,0,5,9,,530,13,543,658,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC157BO1925.JPG
3,4,CAMPECHE,19,HECELCHAKÁN,2,CALKINÍ,158,B,15,149,2,38,4,7,26,63,0,16,3,,323,18,341,387,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/ACL158BO.JPG
3,4,CAMPECHE,19,HECELCHAKÁN,2,CALKINÍ,158,C01,20,149,11,28,3,0,27,55,4,12,9,,318,116,434,387,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/ACL158C01O.JPG
3,4,CAMPECHE,17,CALKINÍ,2,CALKINÍ,159,B,7,80,3,6,0,1,126,56,0,0,1,,280,6,286,392,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC159BO1752.JPG
3,4,CAMPECHE,17,CALKINÍ,2,CALKINÍ,159,C01,12,70,2,2,1,1,139,50,0,1,4,,282,3,285,392,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/ACL159C01O.JPG
3,4,CAMPECHE,17,CALKINÍ,2,CALKINÍ,160,B,7,66,1,4,0,0,166,61,0,0,8,,313,4,317,383,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC160BO1756.JPG
3,4,CAMPECHE,17,CALKINÍ,2,CALKINÍ,160,C01,27,62,1,0,0,1,159,46,0,1,3,,300,8,308,382,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC160C01O1757.JPG
3,4,CAMPECHE,17,CALKINÍ,2,CALKINÍ,161,B,20,76,3,1,2,1,111,65,0,0,5,,284,13,297,396,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC161BO1759.JPG
3,4,CAMPECHE,17,CALKINÍ,2,CALKINÍ,161,C01,17,70,1,1,3,6,105,72,0,0,6,,281,7,288,396,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC161C01O1761.JPG
3,4,CAMPECHE,17,CALKINÍ,2,CALKINÍ,162,B,25,87,7,1,1,0,127,83,0,2,3,,336,6,342,456,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC162BO1763.JPG
3,4,CAMPECHE,17,CALKINÍ,2,CALKINÍ,162,C01,11,70,1,0,0,1,138,74,0,3,4,,302,17,319,455,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/ACL162C01O.JPG
3,4,CAMPECHE,17,CALKINÍ,2,CALKINÍ,163,B,11,0,3,2,1,1,126,51,0,4,6,,205,12,217,386,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC163BO1767.JPG
3,4,CAMPECHE,17,CALKINÍ,2,CALKINÍ,163,C01,18,86,1,0,1,0,119,58,0,3,2,,288,10,298,385,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC163C01O1769.JPG
3,4,CAMPECHE,17,CALKINÍ,2,CALKINÍ,164,B,9,112,3,0,3,3,103,80,0,1,5,,319,3,322,402,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC164BO1771.JPG
3,4,CAMPECHE,17,CALKINÍ,2,CALKINÍ,164,C01,18,99,1,0,4,1,106,66,0,1,7,,303,6,309,402,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC164C01O1773.JPG
3,4,CAMPECHE,19,HECELCHAKÁN,2,CALKINÍ,165,B,1,235,0,3,0,0,1,0,0,1,3,,244,8,252,257,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC165BO1932.JPG
3,4,CAMPECHE,19,HECELCHAKÁN,2,CALKINÍ,166,B,12,207,6,4,1,5,59,223,6,0,2,,525,6,531,650,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC166BO1933.JPG
3,4,CAMPECHE,19,HECELCHAKÁN,2,CALKINÍ,166,C01,14,216,4,2,1,4,45,250,0,1,6,,543,10,553,649,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC166C01O1935.JPG
3,4,CAMPECHE,19,HECELCHAKÁN,2,CALKINÍ,166,C02,29,238,5,3,1,4,46,203,0,2,6,,537,12,549,649,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC166C02O1937.JPG
3,4,CAMPECHE,19,HECELCHAKÁN,2,CALKINÍ,167,B,17,191,4,5,1,7,52,178,0,2,1,,458,11,469,560,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC167BO1939.JPG
3,4,CAMPECHE,19,HECELCHAKÁN,2,CALKINÍ,167,C01,12,179,5,4,0,3,41,195,0,0,9,,448,19,467,560,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/ACL167C01O.JPG
3,4,CAMPECHE,19,HECELCHAKÁN,2,CALKINÍ,168,B,13,222,3,5,0,6,43,183,0,2,1,,478,12,490,603,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC168BO1943.JPG
3,4,CAMPECHE,19,HECELCHAKÁN,2,CALKINÍ,168,C01,21,254,0,8,1,2,34,155,0,4,4,,483,8,491,602,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/ACL168C01O.JPG
3,4,CAMPECHE,17,CALKINÍ,2,CALKINÍ,169,B,14,140,2,9,0,2,42,268,0,5,9,,491,14,505,734,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC169BO1776.JPG
3,4,CAMPECHE,17,CALKINÍ,2,CALKINÍ,169,C01,18,204,11,11,2,1,44,298,0,4,24,,617,12,629,734,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC169C01O1778.JPG
3,4,CAMPECHE,19,HECELCHAKÁN,2,CALKINÍ,170,B,36,62,8,116,2,8,18,115,0,7,1,,373,17,390,452,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/ACL170BO.JPG
3,4,CAMPECHE,19,HECELCHAKÁN,2,CALKINÍ,170,C01,17,86,16,119,0,9,22,99,3,4,6,,381,16,397,452,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC170C01O1949.JPG
3,4,CAMPECHE,19,HECELCHAKÁN,2,CALKINÍ,171,B,19,277,3,29,7,5,13,97,5,11,12,,478,23,501,623,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC171BO1951.JPG
3,4,CAMPECHE,17,CALKINÍ,2,CALKINÍ,172,B,29,109,8,9,6,11,38,186,0,2,0,,398,14,412,642,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC172BO1779.JPG
3,4,CAMPECHE,17,CALKINÍ,2,CALKINÍ,172,C01,31,151,10,11,6,3,36,168,5,1,3,,425,5,430,642,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC172C01O1781.JPG
3,4,CAMPECHE,17,CALKINÍ,2,CALKINÍ,173,B,9,120,6,3,4,4,86,207,6,1,4,,450,10,460,582,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC173BO1784.JPG
3,4,CAMPECHE,17,CALKINÍ,2,CALKINÍ,173,C01,18,126,6,3,8,4,79,145,0,3,5,,397,13,410,582,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC173C01O1785.JPG
3,4,CAMPECHE,17,CALKINÍ,2,CALKINÍ,173,C02,12,96,7,1,3,3,100,181,0,1,3,,407,10,417,581,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC173C02O1788.JPG
3,4,CAMPECHE,17,CALKINÍ,2,CALKINÍ,174,B,18,135,3,0,5,6,71,184,0,0,9,,431,10,441,570,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC174BO1789.JPG
3,4,CAMPECHE,17,CALKINÍ,2,CALKINÍ,174,C01,17,96,8,2,3,4,49,226,0,0,4,,409,7,416,569,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC174C01O1791.JPG
3,4,CAMPECHE,17,CALKINÍ,2,CALKINÍ,175,B,34,105,10,4,5,3,103,202,2,0,9,,477,15,492,634,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC175BO1793.JPG
3,4,CAMPECHE,17,CALKINÍ,2,CALKINÍ,175,C01,27,160,4,2,4,11,54,199,0,0,8,,469,17,486,633,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC175C01O1795.JPG
3,4,CAMPECHE,17,CALKINÍ,2,CALKINÍ,175,C02,25,121,7,5,2,4,79,201,0,2,5,,451,9,460,633,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC175C02O1797.JPG
3,4,CAMPECHE,17,CALKINÍ,2,CALKINÍ,176,B,25,126,4,1,4,3,86,200,0,1,5,,455,14,469,639,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC176BO1799.JPG
3,4,CAMPECHE,17,CALKINÍ,2,CALKINÍ,176,C01,19,138,3,3,4,5,67,176,0,3,13,,431,26,457,638,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC176C01O1801.JPG
3,4,CAMPECHE,17,CALKINÍ,2,CALKINÍ,176,C02,20,138,8,3,2,2,76,200,0,2,4,,455,26,481,638,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC176C02O1803.JPG
3,4,CAMPECHE,17,CALKINÍ,2,CALKINÍ,177,B,21,126,3,5,3,4,94,156,0,1,4,,417,9,426,558,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC177BO1806.JPG
3,4,CAMPECHE,17,CALKINÍ,2,CALKINÍ,177,C01,15,75,6,0,5,6,83,200,0,1,8,,399,9,408,558,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC177C01O1808.JPG
3,4,CAMPECHE,17,CALKINÍ,2,CALKINÍ,177,C02,15,103,1,6,6,6,69,197,0,2,8,,413,16,429,558,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC177C02O1809.JPG
3,4,CAMPECHE,19,HECELCHAKÁN,2,CALKINÍ,178,B,29,89,3,6,3,4,26,70,0,2,4,,236,16,252,298,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/ACL178BO.JPG
3,4,CAMPECHE,19,HECELCHAKÁN,2,CALKINÍ,179,B,48,253,15,19,5,3,41,90,0,15,9,,498,21,519,636,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC179BO1956.JPG
3,4,CAMPECHE,19,HECELCHAKÁN,2,CALKINÍ,179,C01,42,216,4,37,3,4,51,91,0,29,0,,477,49,526,636,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC179C01O1958.JPG
3,4,CAMPECHE,17,CALKINÍ,2,CALKINÍ,180,B,21,220,2,6,10,5,20,215,0,2,0,,501,28,529,615,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/ACL180BO.JPG
3,4,CAMPECHE,17,CALKINÍ,2,CALKINÍ,180,C01,27,213,4,5,2,9,14,190,0,3,8,,475,28,503,615,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC180C01O1814.JPG
3,4,CAMPECHE,17,CALKINÍ,2,CALKINÍ,180,C02,32,251,8,8,5,1,16,166,0,0,4,,491,18,509,615,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC180C02O1815.JPG
3,4,CAMPECHE,19,HECELCHAKÁN,2,CALKINÍ,181,B,4,219,2,0,0,1,1,28,0,3,229,,487,8,495,284,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC181BO1959.JPG
3,4,CAMPECHE,19,HECELCHAKÁN,2,CALKINÍ,181,E01,2,78,0,1,0,0,2,0,0,2,8,,93,0,93,139,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC181E01O1961.JPG
3,4,CAMPECHE,19,HECELCHAKÁN,2,CALKINÍ,182,B,2,79,2,17,0,2,10,23,1,0,0,,136,4,140,157,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC182BO1963.JPG
3,4,CAMPECHE,11,CIUDAD DEL CARMEN,3,CARMEN,183,B,127,112,12,6,2,3,8,39,1,4,0,,314,7,321,685,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/ACL183BO.JPG
3,4,CAMPECHE,11,CIUDAD DEL CARMEN,3,CARMEN,183,C01,135,96,9,2,1,1,3,35,4,6,2,,294,5,299,685,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC183C01O1044.JPG
3,4,CAMPECHE,11,CIUDAD DEL CARMEN,3,CARMEN,183,C02,117,87,8,4,3,3,6,27,5,4,6,,270,8,278,684,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/ACL183C02O.JPG
3,4,CAMPECHE,11,CIUDAD DEL CARMEN,3,CARMEN,183,C03,114,101,8,5,2,4,5,34,1,3,2,,279,6,285,684,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/ACL183C03O.JPG
3,4,CAMPECHE,11,CIUDAD DEL CARMEN,3,CARMEN,183,C04,121,111,5,7,2,2,6,36,6,3,7,,306,12,318,684,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/ACL183C04O.JPG
3,4,CAMPECHE,11,CIUDAD DEL CARMEN,3,CARMEN,183,C05,109,97,11,2,1,4,4,35,7,4,4,,278,5,283,684,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/ACL183C05O.JPG
3,4,CAMPECHE,11,CIUDAD DEL CARMEN,3,CARMEN,184,B,155,104,8,3,0,4,3,36,5,5,4,,327,10,337,724,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC184BO1053.JPG
3,4,CAMPECHE,11,CIUDAD DEL CARMEN,3,CARMEN,184,C01,142,103,7,8,4,1,5,46,2,5,7,,330,8,338,724,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC184C01O1055.JPG
3,4,CAMPECHE,11,CIUDAD DEL CARMEN,3,CARMEN,184,C02,137,94,4,0,1,3,4,36,9,9,94,,391,6,397,724,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC184C02O1057.JPG
3,4,CAMPECHE,11,CIUDAD DEL CARMEN,3,CARMEN,184,C03,144,93,10,9,1,9,3,41,9,7,3,,329,4,333,724,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC184C03O1060.JPG
3,4,CAMPECHE,11,CIUDAD DEL CARMEN,3,CARMEN,184,C04,144,115,7,2,4,4,2,49,6,5,1,,339,8,347,724,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC184C04O1061.JPG
3,4,CAMPECHE,11,CIUDAD DEL CARMEN,3,CARMEN,184,C05,134,100,10,3,1,6,6,37,9,5,2,,313,8,321,723,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC184C05O1063.JPG
3,4,CAMPECHE,10,CIUDAD DEL CARMEN,3,CARMEN,185,B,150,88,9,1,5,6,4,39,2,1,3,,308,7,315,689,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC185BO958.JPG
3,4,CAMPECHE,10,CIUDAD DEL CARMEN,3,CARMEN,185,C01,164,71,4,3,8,1,2,34,4,4,8,,303,10,313,689,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC185C01O959.JPG
3,4,CAMPECHE,10,CIUDAD DEL CARMEN,3,CARMEN,185,C02,165,75,11,5,3,2,2,23,1,3,5,,295,8,303,688,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC185C02O962.JPG
3,4,CAMPECHE,10,CIUDAD DEL CARMEN,3,CARMEN,185,C03,173,81,11,2,7,2,2,28,6,4,6,,322,8,330,688,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC185C03O963.JPG
3,4,CAMPECHE,10,CIUDAD DEL CARMEN,3,CARMEN,186,B,160,70,6,4,7,3,9,53,3,5,0,,320,6,326,696,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC186BO966.JPG
3,4,CAMPECHE,10,CIUDAD DEL CARMEN,3,CARMEN,186,C01,155,38,9,2,5,2,6,39,2,5,1,,264,9,273,696,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC186C01O968.JPG
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,187,B,106,59,8,5,0,2,7,40,1,2,1,,231,5,236,528,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC187BO853.JPG
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,187,C01,97,53,10,1,3,4,5,34,3,2,2,,214,4,218,528,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC187C01O855.JPG
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,187,C02,103,65,11,4,0,2,4,32,1,2,1,,225,8,233,528,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC187C02O858.JPG
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,188,B,155,83,10,0,3,2,4,48,5,4,7,,321,6,327,648,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC188BO860.JPG
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,188,C01,137,110,2,5,4,2,2,49,3,1,4,,319,6,325,648,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC188C01O862.JPG
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,188,C02,159,99,6,4,0,2,1,46,3,6,0,,326,6,332,648,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC188C02O864.JPG
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,189,B,161,74,16,1,0,4,8,50,5,4,4,,327,9,336,739,ACTA CASILLA,,ACTA NO RECUPERADA,
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,189,C01,165,76,20,1,3,4,7,55,5,7,9,,352,7,359,738,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC189C01O868.JPG
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,190,B,147,56,15,4,3,2,4,53,5,1,0,,290,11,301,710,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC190BO869.JPG
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,190,C01,163,78,7,4,4,1,4,63,0,2,2,,328,6,334,710,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC190C01O871.JPG
3,4,CAMPECHE,10,CIUDAD DEL CARMEN,3,CARMEN,191,B,172,69,7,3,4,2,4,40,0,3,3,,307,8,315,696,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC191BO970.JPG
3,4,CAMPECHE,10,CIUDAD DEL CARMEN,3,CARMEN,191,C01,174,65,5,4,4,3,3,47,4,4,1,,314,10,324,696,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC191C01O971.JPG
3,4,CAMPECHE,10,CIUDAD DEL CARMEN,3,CARMEN,191,C02,164,89,10,0,5,2,4,28,3,1,0,,306,8,314,696,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC191C02O973.JPG
3,4,CAMPECHE,10,CIUDAD DEL CARMEN,3,CARMEN,192,B,112,58,5,3,3,0,1,21,0,3,11,,217,3,220,519,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC192BO979.JPG
3,4,CAMPECHE,10,CIUDAD DEL CARMEN,3,CARMEN,192,C01,109,60,0,0,1,2,4,27,2,3,60,,268,1,269,519,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC192C01O978.JPG
3,4,CAMPECHE,10,CIUDAD DEL CARMEN,3,CARMEN,192,C02,112,78,5,3,3,0,1,21,0,3,11,,237,3,240,519,ACTA CASILLA,,ACTA NO RECUPERADA,
3,4,CAMPECHE,10,CIUDAD DEL CARMEN,3,CARMEN,193,B,127,112,12,6,2,3,8,39,1,4,0,,314,7,321,592,ACTA CASILLA,,ACTA NO RECUPERADA,
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,194,B,162,80,5,80,1,6,5,44,3,2,80,,468,3,471,669,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC194BO873.JPG
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,194,C01,102,80,5,80,1,0,5,44,3,2,80,,402,3,405,669,ACTA CASILLA,,ACTA NO RECUPERADA,
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,195,B,133,69,16,4,2,2,4,40,1,4,8,,283,5,288,646,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC195BO877.JPG
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,195,C01,117,79,14,6,4,2,3,36,2,2,2,,267,11,278,646,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC195C01O880.JPG
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,196,B,120,87,12,2,1,2,15,45,2,2,2,,290,10,300,686,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC196BO881.JPG
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,196,C01,133,80,21,2,3,8,7,33,1,6,5,,299,10,309,685,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC196C01O883.JPG
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,197,B,139,75,10,4,1,3,0,61,5,4,3,,305,6,311,804,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC197BO885.JPG
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,197,C01,120,104,9,3,1,2,6,40,4,6,4,,299,6,305,635,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC197C01O887.JPG
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,199,B,91,86,20,5,0,3,5,37,1,3,4,,255,14,269,540,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/ACL199BO.JPG
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,199,C01,108,78,12,1,0,2,4,42,2,5,5,,259,10,269,540,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC199C01O892.JPG
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,199,C02,95,83,9,0,2,3,3,49,2,4,0,,250,3,253,540,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC199C02O894.JPG
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,200,B,128,77,8,3,3,3,7,35,1,4,3,,272,9,281,540,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC200BO896.JPG
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,200,C01,127,79,7,7,2,3,3,35,2,5,4,,274,2,276,539,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC200C01O897.JPG
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,201,B,99,58,6,0,5,3,5,31,1,2,3,,213,8,221,437,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC201BO899.JPG
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,201,C01,77,54,16,6,4,3,7,22,3,3,6,,201,7,208,437,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC201C01O901.JPG
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,202,B,142,83,6,2,1,3,7,34,1,7,3,,289,31,320,564,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC202BO903.JPG
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,202,C01,150,91,10,5,2,2,6,26,3,3,5,,303,22,325,564,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC202C01O906.JPG
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,202,C02,115,77,6,0,1,2,3,29,1,6,0,,240,9,249,563,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC202C02O907.JPG
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,203,B,180,97,10,2,5,3,7,30,8,3,0,,345,10,355,745,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC203BO910.JPG
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,203,C01,181,102,12,0,5,2,4,31,3,2,0,,342,15,357,744,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC203C01O912.JPG
3,4,CAMPECHE,10,CIUDAD DEL CARMEN,3,CARMEN,204,B,242,81,6,5,3,0,6,40,4,3,86,,476,12,488,742,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC204BO984.JPG
3,4,CAMPECHE,10,CIUDAD DEL CARMEN,3,CARMEN,205,B,146,58,6,2,3,3,4,31,4,7,3,,267,12,279,667,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/ACL205BO.JPG
3,4,CAMPECHE,10,CIUDAD DEL CARMEN,3,CARMEN,205,C01,152,71,9,5,7,2,1,33,5,4,4,,293,2,295,666,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC205C01O987.JPG
3,4,CAMPECHE,10,CIUDAD DEL CARMEN,3,CARMEN,205,C02,149,87,4,1,9,1,1,34,3,8,2,,299,12,311,666,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC205C02O990.JPG
3,4,CAMPECHE,10,CIUDAD DEL CARMEN,3,CARMEN,205,C03,160,61,9,1,11,3,5,40,2,9,3,,304,11,315,666,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC205C03O992.JPG
3,4,CAMPECHE,10,CIUDAD DEL CARMEN,3,CARMEN,205,C04,157,84,7,1,10,2,0,41,2,1,1,,306,4,310,666,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/ACL205C04O.JPG
