CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,PH,ES,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,PRI_PVEM,PRD_PT_NVA_ALIANZA,PRD_PT,PRD_NVA_ALIANZA,PT_NVA_ALIANZA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4776,2,43,106,136,36,10,9,15,167,23,38,0,0,0,0,3,0,1,0,0,5,587,43,635,1411
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4777,2,48,58,80,31,2,9,11,105,13,38,0,0,0,0,2,0,0,0,0,2,397,42,441,1046
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4778,2,43,63,158,13,14,29,14,175,21,33,0,0,0,0,1,0,2,0,0,2,566,43,611,1348
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4779,2,56,113,115,20,5,13,14,107,19,31,0,0,0,0,2,0,0,0,0,1,495,36,532,1171
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4780,2,42,85,118,14,5,13,7,121,12,35,0,0,0,0,3,0,1,0,0,4,456,32,492,1304
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4781,3,40,114,147,17,14,17,21,196,23,57,0,0,0,0,0,0,2,0,0,3,648,54,705,1676
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4782,2,34,74,103,24,14,15,7,127,16,30,0,0,0,0,2,0,1,0,0,6,447,29,482,1157
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4783,2,46,78,78,16,7,15,12,119,18,26,0,0,0,0,2,0,1,0,0,2,418,26,446,988
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4784,2,63,100,65,22,4,8,10,105,15,40,0,0,0,0,6,0,0,0,0,1,438,26,465,1096
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4785,2,56,52,49,14,7,6,9,161,12,32,0,0,0,0,4,0,0,0,0,2,402,40,444,975
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4786,2,92,84,43,22,2,16,16,173,20,40,0,0,0,0,2,0,0,1,0,1,511,42,554,1166
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4787,4,140,215,199,54,19,36,34,362,56,94,0,0,0,0,3,0,0,0,0,4,1212,79,1295,1632
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4788,2,33,103,57,18,2,5,8,140,17,24,0,0,0,0,0,0,1,0,0,0,408,26,434,943
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4789,3,79,108,129,34,12,24,29,201,37,63,0,0,0,0,2,0,3,0,1,0,722,65,787,1894
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4790,2,36,86,117,17,4,15,24,130,15,31,0,0,0,0,0,0,0,0,0,4,475,28,507,1145
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4791,2,39,76,103,28,12,15,13,113,14,45,0,0,0,0,1,4,1,0,0,0,464,36,500,1119
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4792,2,52,61,117,11,6,10,10,112,15,41,0,0,0,0,4,1,3,0,0,1,443,41,485,1142
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4793,2,38,60,90,22,7,17,25,120,10,19,0,0,0,0,0,0,1,0,0,0,409,28,437,1082
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4794,2,51,83,107,21,2,12,10,117,10,31,0,0,0,0,1,2,1,0,1,0,449,34,483,1061
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4795,3,70,110,195,39,9,16,13,167,30,45,0,0,0,0,1,0,0,0,0,2,695,50,747,1529
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4796,4,87,134,154,42,13,44,28,298,39,55,0,0,0,0,62,64,0,0,0,2,1020,79,1101,2418
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4797,3,81,160,196,37,12,24,18,259,31,58,0,0,0,0,2,0,0,0,0,1,878,67,946,2133
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4798,2,32,132,134,16,5,15,14,124,21,43,0,0,0,0,2,1,0,0,0,1,539,40,580,1282
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4799,1,28,27,48,9,3,5,6,51,11,8,0,0,0,0,1,0,0,1,0,1,198,15,214,451
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4800,2,89,67,173,30,8,18,13,148,18,34,0,0,0,0,2,0,1,0,0,0,601,26,627,1312
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4801,3,53,79,150,29,5,17,27,176,28,52,0,0,0,0,2,0,1,0,0,2,619,43,664,1556
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4802,2,56,71,108,31,11,14,21,99,16,30,0,0,0,0,1,0,3,0,0,1,461,46,508,1207
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4803,2,60,65,103,20,8,19,8,112,27,47,0,0,0,0,0,0,1,0,0,4,470,46,520,1081
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4804,2,71,49,71,20,7,12,11,90,25,34,0,0,0,0,1,1,0,0,0,4,392,27,423,964
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4805,2,38,64,66,23,5,14,9,105,17,29,0,0,0,0,3,0,0,0,0,1,373,27,401,848
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4806,2,13,122,109,16,4,21,18,100,15,14,0,0,0,0,1,2,1,0,0,0,436,25,461,1052
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4807,3,104,81,92,33,7,13,16,173,35,62,0,0,0,0,1,0,1,0,0,4,618,60,682,1661
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4808,2,57,51,62,23,4,13,19,102,18,22,0,0,0,0,0,0,0,0,0,4,371,30,405,847
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4809,2,107,126,92,20,10,26,27,144,38,50,0,0,0,0,0,0,1,1,2,3,644,71,718,1475
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4810,2,75,86,81,25,7,18,16,130,18,35,0,0,0,0,2,2,0,0,0,3,495,49,547,1246
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4811,2,84,67,65,27,3,13,14,128,27,49,0,0,0,0,0,1,1,0,0,2,479,46,527,1225
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4812,2,53,105,67,27,9,20,16,113,23,39,0,0,0,0,1,0,1,0,0,1,474,27,502,1079
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4813,2,51,78,77,19,4,9,13,109,18,32,0,0,0,0,2,0,1,0,0,2,413,40,455,1054
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4814,1,39,50,60,12,11,6,7,83,6,14,0,0,0,0,0,1,0,0,0,1,289,28,318,684
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4815,1,35,33,55,7,2,7,11,90,11,14,0,0,0,0,0,0,0,0,0,3,265,27,295,592
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4816,1,37,49,41,15,5,5,6,86,12,29,0,0,0,0,3,0,2,0,0,2,290,18,310,640
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4817,1,34,39,55,15,4,6,6,111,16,20,0,0,0,0,2,0,1,0,0,3,309,20,332,687
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4818,2,55,115,204,26,12,23,10,167,16,40,0,0,0,0,0,0,0,0,19,0,687,0,687,1491
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4819,3,59,117,177,36,12,22,28,187,30,31,0,0,0,0,7,0,1,0,0,1,707,51,759,1857
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4820,2,47,132,141,29,6,17,13,138,24,39,0,0,0,0,5,0,3,0,0,0,594,31,625,1468
1,9,DISTRITO FEDERAL,9,,15,CUAUHTEMOC,4821,3,34,138,111,23,5,17,11,187,35,35,0,0,0,0,2,2,1,0,0,1,601,36,638,1571
1,9,DISTRITO FEDERAL,9,,15,CUAUHTEMOC,4822,4,74,166,143,45,20,15,28,285,35,88,0,0,0,0,1,1,2,0,0,2,903,85,990,2283
1,9,DISTRITO FEDERAL,9,,15,CUAUHTEMOC,4823,2,45,123,92,27,6,10,16,166,19,39,0,0,0,0,3,0,1,0,0,0,547,44,591,1262
1,9,DISTRITO FEDERAL,9,,15,CUAUHTEMOC,4824,2,37,61,64,9,8,14,14,112,14,37,0,0,0,0,0,0,0,0,0,2,370,27,399,918
1,9,DISTRITO FEDERAL,9,,15,CUAUHTEMOC,4825,2,29,76,74,17,3,13,6,123,13,32,0,0,0,0,0,0,0,0,0,1,386,16,403,982
1,9,DISTRITO FEDERAL,9,,15,CUAUHTEMOC,4826,3,107,115,136,26,18,30,24,219,23,70,0,0,0,0,1,0,0,0,0,3,769,47,819,1834
1,9,DISTRITO FEDERAL,9,,15,CUAUHTEMOC,4827,3,62,132,122,33,15,13,19,197,25,60,0,0,0,0,2,4,1,0,0,2,685,57,744,1783
1,9,DISTRITO FEDERAL,9,,15,CUAUHTEMOC,4828,1,18,36,44,12,3,4,1,80,14,29,0,0,0,0,1,0,0,1,0,1,243,13,257,605
1,9,DISTRITO FEDERAL,9,,15,CUAUHTEMOC,4829,2,22,60,62,17,5,5,14,107,16,27,0,0,0,0,1,0,1,0,0,2,337,17,356,820
1,9,DISTRITO FEDERAL,9,,15,CUAUHTEMOC,4830,2,14,41,59,18,3,5,4,92,6,16,0,0,0,0,0,1,0,0,0,0,259,30,289,793
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4831,2,100,58,60,19,6,12,10,147,21,35,0,0,0,0,0,0,1,0,0,2,469,58,529,1183
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4832,3,117,96,109,24,6,27,18,195,29,46,0,0,0,0,2,0,1,0,0,3,670,59,732,1687
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4833,2,83,68,64,17,10,11,13,126,20,39,0,0,0,0,3,0,0,0,0,1,454,35,490,1137
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4834,2,103,72,77,14,6,8,15,135,29,30,0,0,0,0,0,0,0,0,0,1,489,42,532,1217
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4835,2,70,88,134,14,7,11,12,121,19,24,0,0,0,0,3,1,2,0,0,0,506,40,546,1260
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4836,2,61,73,65,11,3,9,13,92,13,23,0,0,0,0,2,0,0,0,0,1,365,39,405,1036
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4837,2,59,72,99,13,4,18,9,97,14,20,0,0,0,0,3,0,0,1,0,2,409,32,443,968
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4838,2,29,72,41,1,3,9,3,84,10,15,0,0,0,0,1,0,0,0,0,0,268,30,298,813
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4839,2,29,73,54,11,5,12,9,126,18,37,0,0,0,0,2,0,0,0,0,0,376,37,413,1055
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4840,2,28,96,107,20,7,12,16,146,17,22,0,0,0,0,1,0,2,0,0,1,474,23,498,1139
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4841,2,44,116,93,21,7,17,14,126,20,31,0,0,0,0,1,1,1,0,0,0,492,36,528,1126
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4842,1,15,51,36,6,2,7,1,81,8,3,0,0,0,0,3,1,0,0,0,1,214,24,239,574
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4843,2,40,62,60,9,10,15,10,78,11,19,0,0,0,0,1,1,0,0,0,1,316,26,343,835
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4844,2,42,72,83,15,7,8,12,103,12,33,0,0,0,0,0,0,0,0,0,0,387,22,409,1097
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4845,2,43,75,102,19,9,10,5,137,16,18,0,0,0,0,3,0,0,0,0,0,437,26,463,1060
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4846,2,37,91,78,19,11,15,21,167,23,27,0,0,0,0,2,0,1,0,0,0,492,35,527,1120
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4847,1,20,53,73,15,3,8,3,62,14,37,0,0,0,0,2,0,0,0,0,0,290,21,311,703
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4848,3,56,180,122,21,5,25,12,181,23,48,0,0,0,0,5,0,1,0,0,6,679,55,740,1518
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4849,2,24,75,36,13,4,10,7,100,16,31,0,0,0,0,1,1,0,0,0,1,318,37,356,903
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4850,2,74,111,64,17,9,11,10,205,13,36,0,0,0,0,4,0,3,1,0,0,558,51,609,1494
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4851,2,47,121,104,24,6,22,19,183,25,30,0,0,0,0,3,0,2,0,0,4,586,31,621,1316
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4852,2,72,89,139,20,5,21,15,148,33,26,0,0,0,0,2,0,2,0,0,1,572,37,610,1442
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4853,2,67,79,62,17,4,19,11,112,24,31,0,0,0,0,0,1,0,0,0,0,427,37,464,1153
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4854,2,64,65,109,12,10,6,7,176,28,39,0,0,0,0,1,1,1,0,0,4,519,34,557,1245
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4855,1,40,29,55,10,3,7,9,84,13,18,0,0,0,0,0,0,0,0,0,3,268,19,290,670
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4856,2,109,77,106,20,12,21,9,216,26,42,0,0,0,0,1,1,2,0,1,0,643,55,698,1395
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4857,3,113,81,109,32,5,24,14,216,47,43,0,0,0,0,0,0,1,0,0,0,685,40,725,1573
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4858,2,123,71,77,24,8,18,12,145,31,45,0,0,0,0,0,0,0,0,0,2,554,49,605,1242
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4859,2,95,76,102,24,11,16,18,170,18,30,0,0,0,0,3,0,0,0,0,3,563,44,610,1263
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4860,2,91,48,59,23,9,16,15,152,18,28,0,0,0,0,1,0,0,0,1,0,461,44,505,1085
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4861,2,133,47,28,16,2,23,6,112,26,32,0,0,0,0,4,0,0,0,0,2,429,31,462,1055
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4862,3,169,86,81,25,7,16,8,170,34,55,0,0,0,0,1,0,0,0,0,7,652,53,712,1562
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4863,2,84,53,98,14,3,8,12,120,14,21,0,0,0,0,0,0,0,0,0,2,427,39,468,1045
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4864,2,48,45,100,7,4,9,3,104,10,26,0,0,0,0,2,0,2,0,0,1,360,36,397,906
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4865,2,63,67,39,10,4,13,10,134,19,28,0,0,0,0,3,0,1,0,0,4,391,42,437,1038
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4866,3,86,122,87,28,12,25,24,191,24,52,0,0,0,0,6,0,1,0,0,2,658,52,712,1769
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4867,2,30,96,134,13,5,7,10,90,13,19,0,0,0,0,0,0,1,0,0,0,418,25,443,1036
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4868,1,12,31,56,7,2,4,4,35,5,6,0,0,0,0,2,0,1,0,0,1,165,29,195,437
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4869,2,50,104,107,10,8,14,12,107,19,24,0,0,0,0,1,1,0,0,0,0,457,48,505,1339
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4870,2,79,95,64,15,5,16,10,145,29,30,0,0,0,0,1,0,0,0,0,2,489,41,532,1253
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4871,2,117,51,48,16,6,16,9,148,17,33,0,0,0,0,1,0,0,0,0,1,462,47,510,1331
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4872,3,142,104,93,17,9,28,19,177,36,31,0,0,0,0,3,0,0,0,0,3,659,83,745,1761
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4873,1,48,34,24,5,2,7,2,40,7,5,0,0,0,0,0,0,0,0,0,1,174,15,190,606
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4874,2,142,62,38,15,1,15,5,78,15,21,0,0,0,0,1,0,0,0,0,2,393,41,436,1027
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4875,2,133,55,47,8,6,9,4,113,18,27,0,0,0,0,1,0,0,0,0,2,421,32,455,1079
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4876,2,122,54,36,12,1,17,3,74,21,30,0,0,0,0,35,26,23,25,4,1,483,55,539,1002
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4877,2,116,27,22,6,0,15,12,85,15,21,0,0,0,0,1,0,0,0,0,1,320,37,358,827
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4878,2,144,45,24,11,3,14,4,60,10,20,0,0,0,0,0,0,0,0,0,1,335,49,385,843
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4879,2,106,36,21,12,7,15,6,81,25,25,0,0,0,0,2,1,0,0,0,2,337,39,378,1010
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4880,1,93,31,27,7,2,13,7,46,15,10,0,0,0,0,1,0,1,0,0,0,253,41,294,747
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4881,2,114,42,33,6,2,16,7,76,14,33,0,0,0,0,2,0,0,0,0,4,345,33,382,928
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4882,1,53,31,15,4,2,9,7,74,12,17,0,0,0,0,0,0,0,0,0,1,224,24,249,732
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4883,1,38,24,13,7,1,5,3,50,7,12,0,0,0,0,0,0,0,0,0,0,160,17,177,507
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4884,2,75,41,32,14,4,9,4,71,9,18,0,0,0,0,1,1,0,0,0,1,279,22,302,775
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4885,2,117,29,23,6,3,11,4,94,19,11,0,0,0,0,0,0,1,0,0,2,318,49,369,897
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4886,2,69,43,29,6,2,8,9,93,9,22,0,0,0,0,1,0,0,0,0,1,291,28,320,818
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4887,1,14,68,26,6,5,3,3,49,5,14,0,0,0,0,1,0,0,0,0,0,194,13,207,486
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4888,2,39,65,44,17,6,9,6,91,14,19,0,0,0,0,1,0,0,0,0,0,311,32,343,808
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4889,1,65,38,72,6,6,2,8,85,13,19,0,0,0,0,1,0,1,0,0,2,316,27,345,721
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4890,2,17,61,76,11,10,9,6,97,11,25,0,0,0,0,1,0,0,0,0,0,324,21,345,768
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4891,4,60,144,209,37,8,29,37,243,47,78,0,0,0,0,5,1,3,0,0,4,901,78,983,2517
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4892,4,90,177,288,53,10,31,25,265,38,92,0,0,0,0,0,0,2,1,0,3,1072,59,1134,2611
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4893,3,68,159,215,22,18,17,28,191,34,55,0,0,0,0,0,0,0,0,0,2,807,68,877,2040
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4894,3,51,102,179,26,14,19,20,151,20,45,0,0,0,0,4,0,1,0,0,1,632,40,673,1611
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4895,2,67,95,97,14,7,13,14,144,19,46,0,0,0,0,0,0,0,0,0,3,516,34,553,1256
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4896,2,60,78,103,10,17,9,9,94,18,19,0,0,0,0,1,1,1,0,0,4,420,32,456,995
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4897,2,74,88,135,22,18,18,9,167,45,37,0,0,0,0,2,1,0,0,0,2,616,42,660,1430
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4898,2,64,72,59,17,4,13,5,114,86,25,0,0,0,0,0,0,0,1,1,1,461,39,501,1127
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4899,2,100,64,102,11,0,14,11,150,52,17,0,0,0,0,2,1,1,0,0,1,525,38,564,1134
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4900,2,28,85,121,23,6,15,10,120,33,15,0,0,0,0,1,0,0,0,0,0,457,32,489,1093
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4901,2,47,60,104,23,6,9,8,131,33,22,0,0,0,0,2,0,0,0,0,0,445,29,474,916
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4902,2,53,36,66,14,9,20,7,123,19,37,0,0,0,0,3,0,0,0,0,1,387,33,421,883
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4903,2,76,55,61,30,5,10,13,131,20,36,0,0,0,0,0,0,1,0,0,1,438,36,475,1040
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4904,2,94,62,53,23,9,16,11,110,47,38,0,0,0,0,1,0,1,0,1,2,466,42,510,1101
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4905,2,130,59,60,19,6,8,14,102,17,27,0,0,0,0,0,0,0,0,0,5,442,48,495,1079
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4906,2,84,67,76,36,9,17,8,162,29,36,0,0,0,0,1,0,3,0,0,0,528,58,586,1219
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4907,2,97,87,116,21,8,16,7,141,28,37,0,0,0,0,3,1,0,0,0,2,562,54,618,1312
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4908,2,84,86,75,28,12,11,17,158,28,28,0,0,0,0,1,0,0,0,0,2,528,38,568,1312
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4909,2,14,52,107,14,3,11,7,111,25,14,0,0,0,0,1,1,1,1,0,2,362,23,387,761
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4910,2,62,94,71,22,3,8,5,133,18,21,0,0,0,0,0,0,1,1,0,0,439,30,469,1047
1,9,DISTRITO FEDERAL,12,,15,CUAUHTEMOC,4911,2,46,41,102,17,5,12,11,138,16,24,0,0,0,0,0,0,1,0,0,1,413,33,447,957
1,9,DISTRITO FEDERAL,13,,16,MIGUEL HIDALGO,4913,2,141,41,23,9,2,9,5,27,7,11,0,0,0,16,4,0,0,0,0,1,295,30,326,920
1,9,DISTRITO FEDERAL,13,,16,MIGUEL HIDALGO,4914,2,167,53,28,13,0,3,1,12,6,5,0,0,0,9,1,0,0,0,0,2,298,32,332,826
1,9,DISTRITO FEDERAL,13,,16,MIGUEL HIDALGO,4915,2,121,48,27,12,3,4,6,18,7,3,0,0,0,8,0,0,0,0,0,0,257,34,291,941
1,9,DISTRITO FEDERAL,13,,16,MIGUEL HIDALGO,4916,2,123,57,17,13,3,5,4,21,4,8,0,0,0,15,0,0,1,0,0,1,271,17,289,814
1,9,DISTRITO FEDERAL,13,,16,MIGUEL HIDALGO,4917,1,86,34,17,7,1,4,2,15,2,5,0,0,0,4,0,0,0,0,0,5,177,7,189,572
1,9,DISTRITO FEDERAL,13,,16,MIGUEL HIDALGO,4918,2,178,55,26,6,1,4,7,15,5,6,0,0,0,8,0,0,0,0,0,1,311,24,336,963
1,9,DISTRITO FEDERAL,13,,16,MIGUEL HIDALGO,4919,1,142,40,14,9,0,3,4,12,4,10,0,0,0,8,3,0,2,0,0,2,251,15,268,671
1,9,DISTRITO FEDERAL,13,,16,MIGUEL HIDALGO,4920,2,78,44,130,24,8,12,11,122,13,28,0,0,0,15,1,0,1,0,0,1,487,26,514,1080
1,9,DISTRITO FEDERAL,13,,16,MIGUEL HIDALGO,4921,3,130,68,224,33,8,15,25,136,20,41,0,0,0,24,2,0,3,0,0,6,729,43,778,1605
1,9,DISTRITO FEDERAL,13,,16,MIGUEL HIDALGO,4922,3,349,79,196,40,6,23,18,108,12,19,0,0,0,62,2,0,1,0,0,1,915,57,973,1941
1,9,DISTRITO FEDERAL,13,,16,MIGUEL HIDALGO,4923,2,307,77,36,11,3,12,8,31,8,12,0,0,0,24,1,0,2,0,0,2,532,27,561,1236
1,9,DISTRITO FEDERAL,13,,16,MIGUEL HIDALGO,4924,2,181,54,18,8,1,5,4,28,0,3,0,0,0,12,3,0,0,0,0,2,317,30,349,794
1,9,DISTRITO FEDERAL,13,,16,MIGUEL HIDALGO,4925,1,122,58,23,10,1,1,5,17,5,3,0,0,0,17,0,0,1,0,0,1,263,23,287,715
1,9,DISTRITO FEDERAL,13,,16,MIGUEL HIDALGO,4926,1,85,40,12,13,1,6,1,21,3,4,0,0,0,13,0,0,0,0,0,7,199,28,234,603
1,9,DISTRITO FEDERAL,13,,16,MIGUEL HIDALGO,4927,1,126,38,15,8,3,3,1,22,6,13,0,0,0,17,1,0,0,0,0,5,253,25,283,644
1,9,DISTRITO FEDERAL,13,,16,MIGUEL HIDALGO,4928,1,105,19,22,2,3,4,1,18,8,1,0,0,0,17,0,0,0,0,0,1,200,11,212,509
1,9,DISTRITO FEDERAL,13,,16,MIGUEL HIDALGO,4929,1,119,38,17,12,1,1,1,15,5,1,0,0,0,5,2,0,1,0,0,0,218,10,228,497
1,9,DISTRITO FEDERAL,13,,16,MIGUEL HIDALGO,4930,1,126,49,22,15,4,4,1,21,7,6,0,0,0,11,1,0,1,0,0,1,268,24,293,700
1,9,DISTRITO FEDERAL,13,,16,MIGUEL HIDALGO,4931,1,146,37,12,9,1,1,0,20,6,1,0,0,0,8,46,0,13,0,0,2,300,18,320,571
1,9,DISTRITO FEDERAL,13,,16,MIGUEL HIDALGO,4932,2,195,50,10,6,2,6,3,21,4,3,0,0,0,18,3,0,0,0,0,1,321,31,353,800
1,9,DISTRITO FEDERAL,13,,16,MIGUEL HIDALGO,4933,2,207,61,20,10,0,2,5,17,7,3,0,0,0,18,2,0,0,0,0,0,352,39,391,879
