Numero,Municipio,SECCION,CASILLA,PAN,PRI,PPS,PRD,PC,PRT,PVEM,PT,CC1,VALIDOS,NULOS,INUTILI.,BOLETAS,Coalition
37,IGUALA DE LA INDEPENDENCIA,1529,B,14,103,0,175,8,0,6,3,0,309,2,0,311,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1530,B,19,64,1,159,5,0,1,1,0,250,10,0,260,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1531,B,11,53,1,120,5,1,1,1,0,193,1,0,194,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1531,CA,10,69,1,138,3,0,0,1,0,222,9,0,231,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1532,B,5,57,0,129,3,0,4,0,0,198,3,0,201,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1532,CA,5,80,0,108,6,1,2,0,0,202,4,0,206,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1533,B,5,100,1,118,3,1,1,0,0,229,2,0,231,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1533,CA,6,88,0,123,3,0,0,0,0,220,7,0,227,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1534,B,8,87,1,104,0,0,1,0,0,201,7,0,208,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1534,CA,7,74,1,108,2,0,2,0,0,194,3,0,197,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1535,B,11,130,1,154,5,0,2,1,0,304,4,0,308,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1536,B,0,65,1,108,1,6,0,4,0,185,11,0,196,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1536,CA,5,73,0,114,3,9,1,3,0,208,2,0,210,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1537,B,10,89,1,109,1,0,0,0,0,210,2,0,212,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1537,CA,3,92,0,103,3,2,1,0,0,204,3,0,207,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1538,B,13,90,0,204,4,4,0,0,0,315,6,0,321,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1539,B,7,55,0,102,5,0,1,1,0,171,5,0,176,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1539,CA,3,58,0,80,10,0,1,2,0,154,5,0,159,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1540,B,12,63,1,156,4,1,1,0,0,238,3,0,241,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1548,B,2,50,2,20,1,2,0,2,0,79,2,0,81,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1549,B,1,57,0,113,0,0,1,0,0,172,2,0,174,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1550,B,2,240,0,159,1,0,1,1,0,404,3,0,407,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1551,B,2,69,1,43,1,0,0,0,0,116,3,0,119,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1552,B,3,91,0,52,3,0,0,0,0,149,6,0,155,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1553,B,0,121,0,12,0,1,0,0,0,134,6,0,140,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1554,B,1,90,0,27,1,0,0,0,0,119,3,0,122,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1555,B,1,57,1,36,0,0,0,0,0,95,1,0,96,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1556,B,2,108,0,9,0,0,0,0,0,119,1,0,120,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1557,B,3,91,0,91,0,0,0,1,0,186,5,0,191,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1557,CA,0,107,0,82,1,0,0,0,0,190,2,0,192,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1558,B,0,102,0,62,0,0,0,0,0,164,1,0,165,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1559,B,2,152,1,68,0,0,1,2,0,226,0,0,226,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1560,B,2,100,0,77,0,0,0,0,0,179,1,0,180,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1561,B,2,41,0,24,0,0,0,0,0,67,4,0,71,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1562,B,0,108,0,54,3,0,1,1,0,167,1,0,168,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1562,CA,0,108,0,58,2,0,2,0,0,170,3,0,173,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1563,B,2,143,0,74,3,0,2,0,0,224,0,0,224,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1564,B,1,125,0,60,1,1,0,0,0,188,7,0,195,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1491,B,20,114,1,169,2,1,0,1,0,308,7,349,664,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1492,B,10,82,0,208,2,2,0,0,0,304,1,345,650,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1492,CA,13,87,1,199,3,3,1,4,0,311,5,335,651,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1493,B,8,57,1,100,1,1,1,1,0,170,4,234,408,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1493,CA,12,68,3,108,0,0,0,1,0,192,3,213,408,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1494,B,9,135,13,147,1,1,2,1,0,309,7,323,639,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1495,B,11,94,2,123,0,1,1,4,0,236,1,202,439,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1495,CA,12,90,4,133,4,0,0,7,0,250,2,187,439,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1496,B,9,50,1,83,1,1,4,2,0,151,0,168,319,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1497,B,17,166,1,281,4,4,2,1,0,476,6,270,752,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1498,B,6,80,0,140,3,2,0,0,0,231,1,209,441,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1498,CA,11,84,0,127,1,7,1,1,0,232,2,119,353,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1499,B,17,104,1,138,4,1,3,6,0,274,5,326,605,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1500,B,19,102,1,130,2,0,1,2,0,257,2,261,520,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1500,CA,11,95,1,142,1,0,1,2,0,253,2,264,519,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1501,B,8,83,0,101,2,0,1,4,0,199,1,286,486,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1501,CA,17,65,0,113,2,0,0,3,0,200,4,282,486,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1502,B,12,98,1,134,1,3,2,0,0,251,3,198,452,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1502,CA,9,91,0,129,2,2,0,1,0,234,8,0,242,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1503,B,4,89,1,124,3,3,0,0,0,224,5,204,433,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1503,CA,6,89,1,104,3,0,1,2,0,206,2,226,434,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1504,B,10,79,0,147,1,0,1,0,0,238,5,163,406,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1504,CA,8,69,0,121,1,0,1,0,0,200,2,205,407,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1513,B,15,112,3,158,2,0,1,0,0,291,6,300,597,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1513,CA,17,108,2,195,4,0,1,0,0,327,3,266,596,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1514,B,24,124,0,192,8,0,1,5,0,354,3,345,702,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1515,B,7,82,1,122,10,0,1,0,0,223,3,224,450,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1515,CA,13,77,0,140,12,0,1,3,0,246,5,200,451,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1516,B,5,93,0,127,4,2,0,2,0,233,7,291,531,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1517,B,6,63,0,56,4,2,0,1,0,132,1,107,240,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1518,B,9,52,1,66,15,1,6,0,0,150,7,262,419,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1519,B,3,94,1,44,7,1,2,0,0,152,1,222,375,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1520,B,10,96,0,104,1,2,0,2,0,215,4,235,454,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1521,B,4,64,1,113,3,2,0,2,0,189,1,221,411,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1521,CA,5,70,11,80,4,0,0,2,0,172,0,239,411,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1522,B,4,73,0,91,1,0,0,1,0,170,7,249,426,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1522,CA,2,95,2,84,0,0,0,0,0,183,3,236,422,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1523,B,3,106,1,180,6,5,0,1,0,302,7,346,655,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1524,B,4,93,0,101,5,0,1,0,0,204,0,248,452,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1524,CA,7,70,0,117,1,1,1,0,0,197,4,252,453,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1525,B,7,94,0,100,5,0,0,2,0,208,13,363,584,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1526,B,11,69,0,104,8,0,1,1,0,194,2,200,396,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1526,CA,9,62,0,138,6,0,0,2,0,217,6,174,397,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1527,B,12,75,0,150,1,0,0,2,0,240,6,294,540,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1527,CA,21,83,2,119,1,0,0,4,0,230,4,307,541,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1528,B,17,63,0,116,0,2,0,1,0,199,4,240,443,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1528,CA,10,69,0,139,1,0,0,2,0,221,0,222,443,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1541,B,44,80,0,178,1,2,0,4,0,309,3,304,616,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1542,B,3,89,1,83,0,2,1,0,0,179,10,216,405,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1542,CA,4,65,0,85,0,1,1,0,0,156,5,245,406,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1543,B,6,111,2,123,2,1,2,1,0,248,3,403,654,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1543,CA,4,132,0,156,0,1,1,0,0,294,1,359,654,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1544,B,11,125,2,103,2,0,3,3,0,249,6,311,566,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1545,B,2,102,1,29,0,0,0,2,0,136,5,119,260,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1546,B,4,51,0,25,2,1,0,3,0,86,5,112,203,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1547,B,7,124,1,92,1,0,0,0,0,225,4,295,524,No Coalition
37,IGUALA DE LA INDEPENDENCIA,1547,CA,9,125,0,99,1,0,1,0,0,235,4,286,525,No Coalition
38,IGUALAPA,1565,B,18,194,0,73,0,0,0,0,0,285,7,224,516,No Coalition
38,IGUALAPA,1566,B,13,168,0,19,0,0,0,0,0,200,3,130,333,No Coalition
38,IGUALAPA,1567,B,10,183,0,51,0,0,0,0,0,244,4,119,367,No Coalition
38,IGUALAPA,1568,B,5,141,0,53,0,0,0,0,0,199,45,364,608,No Coalition
38,IGUALAPA,1568,G,0,221,0,1,0,0,0,0,0,222,0,84,306,No Coalition
38,IGUALAPA,1569,B,3,159,0,134,34,0,0,0,0,330,25,153,508,No Coalition
38,IGUALAPA,1570,B,0,93,0,82,0,0,0,0,0,175,10,52,237,No Coalition
38,IGUALAPA,1571,B,0,120,0,12,0,0,0,0,0,132,16,48,196,No Coalition
38,IGUALAPA,1572,B,0,129,0,109,0,0,0,0,0,238,0,94,332,No Coalition
38,IGUALAPA,1573,B,5,79,0,43,0,0,0,0,0,127,7,93,227,No Coalition
38,IGUALAPA,1574,B,5,78,0,16,0,0,0,0,0,99,3,41,143,No Coalition
38,IGUALAPA,1575,B,6,169,0,68,0,0,0,0,0,243,2,187,432,No Coalition
39,IXCATEOPAN DE CUAUHTEMOC,1576,B,0,185,0,150,0,0,0,0,0,335,2,87,424,No Coalition
39,IXCATEOPAN DE CUAUHTEMOC,1576,CA,0,166,0,130,0,0,0,0,0,296,6,123,425,No Coalition
39,IXCATEOPAN DE CUAUHTEMOC,1577,B,0,189,0,213,0,0,0,0,0,402,6,104,512,No Coalition
39,IXCATEOPAN DE CUAUHTEMOC,1578,B,0,66,0,21,0,0,0,0,0,87,2,47,136,No Coalition
39,IXCATEOPAN DE CUAUHTEMOC,1579,B,0,63,0,33,0,0,0,0,0,96,0,45,141,No Coalition
39,IXCATEOPAN DE CUAUHTEMOC,1580,B,0,80,0,87,0,0,0,0,0,167,4,135,306,No Coalition
39,IXCATEOPAN DE CUAUHTEMOC,1581,B,0,53,0,14,0,0,0,0,0,67,4,30,101,No Coalition
39,IXCATEOPAN DE CUAUHTEMOC,1582,B,0,72,0,67,0,0,0,0,0,139,4,83,226,No Coalition
39,IXCATEOPAN DE CUAUHTEMOC,1583,B,0,43,0,23,0,0,0,0,0,66,4,59,129,No Coalition
39,IXCATEOPAN DE CUAUHTEMOC,1584,B,0,98,0,83,0,0,0,0,0,181,5,83,269,No Coalition
39,IXCATEOPAN DE CUAUHTEMOC,1585,B,0,92,0,95,0,0,0,0,0,187,4,80,271,No Coalition
39,IXCATEOPAN DE CUAUHTEMOC,1586,B,0,59,0,30,0,0,0,0,0,89,1,61,151,No Coalition
39,IXCATEOPAN DE CUAUHTEMOC,1587,B,0,96,0,86,0,0,0,0,0,182,3,93,278,No Coalition
39,IXCATEOPAN DE CUAUHTEMOC,1588,B,0,113,0,67,0,0,0,0,0,180,17,160,357,No Coalition
40,JOSE AZUETA,1589,B,48,127,0,34,3,1,0,14,0,227,4,0,231,No Coalition
40,JOSE AZUETA,1590,B,22,125,1,10,1,1,0,23,0,183,5,0,188,No Coalition
40,JOSE AZUETA,1590,CA,19,122,1,9,2,1,0,12,0,166,2,0,168,No Coalition
40,JOSE AZUETA,1590,CB,18,125,0,14,3,6,0,19,0,185,4,0,189,No Coalition
40,JOSE AZUETA,1591,B,51,112,2,19,0,3,0,16,0,203,10,0,213,No Coalition
40,JOSE AZUETA,1592,B,17,68,0,13,5,2,0,11,0,116,9,0,125,No Coalition
40,JOSE AZUETA,1592,CA,16,104,0,11,1,2,0,6,0,140,8,0,148,No Coalition
40,JOSE AZUETA,1593,B,47,159,0,13,3,1,0,10,0,233,12,0,245,No Coalition
40,JOSE AZUETA,1594,B,41,142,1,18,3,2,0,13,0,220,0,0,220,No Coalition
40,JOSE AZUETA,1594,CA,22,149,0,22,9,1,0,18,0,221,10,0,231,No Coalition
40,JOSE AZUETA,1595,B,10,167,0,15,1,3,0,7,0,203,10,0,213,No Coalition
40,JOSE AZUETA,1596,B,17,56,1,9,0,2,0,19,0,104,6,0,110,No Coalition
40,JOSE AZUETA,1597,B,15,97,0,8,4,2,0,6,0,132,12,0,144,No Coalition
40,JOSE AZUETA,1598,B,7,127,1,18,11,4,0,16,0,184,6,0,190,No Coalition
40,JOSE AZUETA,1599,B,24,130,1,16,19,3,0,18,0,211,8,0,219,No Coalition
40,JOSE AZUETA,1600,B,16,123,1,12,13,5,0,12,0,182,15,0,197,No Coalition
40,JOSE AZUETA,1601,B,11,113,0,13,0,2,0,25,0,164,6,0,170,No Coalition
40,JOSE AZUETA,1602,B,11,94,0,16,1,6,0,24,0,152,2,0,154,No Coalition
40,JOSE AZUETA,1603,B,19,186,0,11,0,9,0,15,0,240,1,0,241,No Coalition
40,JOSE AZUETA,1604,B,5,90,0,4,1,3,0,21,0,124,2,0,126,No Coalition
40,JOSE AZUETA,1605,B,14,133,0,14,0,1,0,32,0,194,10,0,204,No Coalition
40,JOSE AZUETA,1606,B,41,134,0,12,1,4,0,36,0,228,5,0,233,No Coalition
40,JOSE AZUETA,1607,B,38,157,0,17,1,1,0,37,0,251,12,0,263,No Coalition
40,JOSE AZUETA,1608,B,23,227,0,19,0,6,0,32,0,307,9,0,316,No Coalition
40,JOSE AZUETA,1609,B,20,149,1,14,46,1,0,17,0,248,12,0,260,No Coalition
40,JOSE AZUETA,1609,CA,14,135,0,16,39,6,0,11,0,221,11,0,232,No Coalition
40,JOSE AZUETA,1610,B,23,103,0,7,1,0,0,6,0,140,2,0,142,No Coalition
40,JOSE AZUETA,1610,CA,12,72,0,11,0,1,0,14,0,110,8,0,118,No Coalition
40,JOSE AZUETA,1611,B,20,145,0,6,0,3,0,21,0,195,11,0,206,No Coalition
40,JOSE AZUETA,1611,CA,17,140,0,21,0,0,0,20,0,198,12,0,210,No Coalition
40,JOSE AZUETA,1612,B,10,131,0,11,6,3,0,11,0,172,6,0,178,No Coalition
40,JOSE AZUETA,1612,CA,7,133,0,10,13,0,0,12,0,175,8,0,183,No Coalition
40,JOSE AZUETA,1613,B,16,125,0,6,0,2,0,15,0,164,3,0,167,No Coalition
40,JOSE AZUETA,1613,CA,7,159,0,10,1,2,0,9,0,188,6,0,194,No Coalition
40,JOSE AZUETA,1614,B,12,203,1,12,2,21,0,14,0,265,5,0,270,No Coalition
40,JOSE AZUETA,1615,B,19,250,0,5,1,20,0,14,0,309,3,0,312,No Coalition
40,JOSE AZUETA,1616,B,19,220,0,7,1,18,0,5,0,270,10,0,280,No Coalition
40,JOSE AZUETA,1617,B,16,144,1,10,1,1,0,14,0,187,10,0,197,No Coalition
40,JOSE AZUETA,1617,CA,19,148,0,11,3,0,0,18,0,199,1,0,200,No Coalition
40,JOSE AZUETA,1618,B,9,75,0,5,2,0,0,10,0,101,1,0,102,No Coalition
40,JOSE AZUETA,1619,B,16,123,0,8,15,0,0,12,0,174,7,0,181,No Coalition
40,JOSE AZUETA,1619,CA,11,111,4,3,17,1,0,10,0,157,7,0,164,No Coalition
40,JOSE AZUETA,1620,B,33,166,0,13,1,1,0,30,0,244,5,0,249,No Coalition
40,JOSE AZUETA,1621,B,15,109,0,7,1,1,0,21,0,154,6,0,160,No Coalition
40,JOSE AZUETA,1622,B,13,83,0,4,0,9,0,19,0,128,7,0,135,No Coalition
40,JOSE AZUETA,1623,B,11,33,0,2,2,0,0,5,0,53,1,0,54,No Coalition
40,JOSE AZUETA,1624,B,4,115,0,16,5,1,0,10,0,151,12,0,163,No Coalition
40,JOSE AZUETA,1625,B,18,124,0,28,2,5,0,13,0,190,10,0,200,No Coalition
40,JOSE AZUETA,1626,B,5,45,0,3,1,1,0,10,0,65,2,0,67,No Coalition
40,JOSE AZUETA,1627,B,1,94,0,3,0,0,0,0,0,98,1,0,99,No Coalition
40,JOSE AZUETA,1628,B,3,117,1,28,4,0,0,26,0,179,10,0,189,No Coalition
40,JOSE AZUETA,1628,CA,4,113,0,20,2,0,0,9,0,148,9,0,157,No Coalition
40,JOSE AZUETA,1629,B,4,130,1,5,0,0,0,7,0,147,4,0,151,No Coalition
40,JOSE AZUETA,1630,B,3,59,0,0,0,1,0,0,0,63,0,0,63,No Coalition
40,JOSE AZUETA,1631,B,3,79,0,4,0,0,0,0,0,86,6,0,92,No Coalition
40,JOSE AZUETA,1632,B,8,126,0,7,0,1,0,8,0,150,7,0,157,No Coalition
40,JOSE AZUETA,1633,B,14,83,1,7,0,1,0,3,0,109,4,0,113,No Coalition
40,JOSE AZUETA,1634,B,1,46,0,3,0,0,0,0,0,50,0,0,50,No Coalition
40,JOSE AZUETA,1635,B,36,75,0,20,0,1,0,9,0,141,0,0,141,No Coalition
40,JOSE AZUETA,1635,CA,33,73,0,17,0,0,0,10,0,133,6,0,139,No Coalition
40,JOSE AZUETA,1636,B,27,99,0,32,0,1,0,6,0,165,9,0,174,No Coalition
40,JOSE AZUETA,1636,CA,40,96,1,21,0,0,0,11,0,169,5,0,174,No Coalition
40,JOSE AZUETA,1637,B,1,79,1,1,0,0,0,0,0,82,0,0,82,No Coalition
40,JOSE AZUETA,1638,B,28,127,0,23,1,1,0,11,0,191,14,0,205,No Coalition
40,JOSE AZUETA,1639,B,18,119,0,26,0,2,0,4,0,169,1,0,170,No Coalition
40,JOSE AZUETA,1640,B,20,112,0,29,0,3,0,12,0,176,8,0,184,No Coalition
40,JOSE AZUETA,1641,B,16,107,0,23,0,2,0,11,0,159,3,0,162,No Coalition
40,JOSE AZUETA,1641,CA,19,87,1,34,0,0,0,11,0,152,2,0,154,No Coalition
40,JOSE AZUETA,1642,B,9,120,0,4,0,1,0,2,0,136,6,0,142,No Coalition
40,JOSE AZUETA,1643,B,9,77,1,10,1,1,0,2,0,101,8,0,109,No Coalition
40,JOSE AZUETA,1644,B,21,76,0,20,1,2,0,30,0,150,4,0,154,No Coalition
40,JOSE AZUETA,1645,B,10,67,0,15,0,25,0,8,0,125,0,0,125,No Coalition
40,JOSE AZUETA,1646,B,4,121,0,5,0,2,0,3,0,135,0,0,135,No Coalition
40,JOSE AZUETA,1646,CA,9,102,0,8,1,2,0,16,0,138,6,0,144,No Coalition
40,JOSE AZUETA,1647,B,17,115,1,21,0,1,0,11,0,166,4,0,170,No Coalition
40,JOSE AZUETA,1647,CA,17,106,1,8,2,2,0,14,0,150,1,0,151,No Coalition
40,JOSE AZUETA,1648,B,6,148,0,2,0,3,0,31,0,190,11,0,201,No Coalition
40,JOSE AZUETA,1648,CA,3,150,0,6,0,0,0,34,0,193,5,0,198,No Coalition
40,JOSE AZUETA,1649,B,4,175,0,9,2,1,0,6,0,197,12,0,209,No Coalition
40,JOSE AZUETA,1650,B,6,109,1,13,0,1,0,10,0,140,20,0,160,No Coalition
40,JOSE AZUETA,1651,B,18,98,0,8,3,0,0,4,0,131,7,0,138,No Coalition
40,JOSE AZUETA,1652,B,7,147,0,8,0,1,0,6,0,169,8,0,177,No Coalition
40,JOSE AZUETA,1653,B,9,113,1,5,18,2,0,14,0,162,12,0,174,No Coalition
41,JUAN R. ESCUDERO,1654,B,2,63,5,201,12,0,0,2,0,285,7,363,655,No Coalition
41,JUAN R. ESCUDERO,1655,B,2,80,23,243,0,0,0,0,0,348,6,275,629,No Coalition
41,JUAN R. ESCUDERO,1656,B,7,70,0,198,1,0,0,1,0,277,2,243,522,No Coalition
41,JUAN R. ESCUDERO,1656,CA,7,70,1,202,0,0,0,1,0,281,0,239,520,No Coalition
41,JUAN R. ESCUDERO,1657,B,3,68,1,143,0,0,0,1,0,216,1,172,389,No Coalition
41,JUAN R. ESCUDERO,1657,CA,9,57,1,159,0,0,0,3,0,229,1,160,390,No Coalition
41,JUAN R. ESCUDERO,1658,B,10,58,6,190,0,0,0,3,0,267,1,255,523,No Coalition
41,JUAN R. ESCUDERO,1659,B,5,91,8,240,1,0,0,3,0,348,3,306,657,No Coalition
41,JUAN R. ESCUDERO,1660,B,2,83,3,206,5,0,0,3,0,302,3,235,540,No Coalition
41,JUAN R. ESCUDERO,1661,B,6,95,1,247,3,0,0,8,0,360,5,246,611,No Coalition
41,JUAN R. ESCUDERO,1662,B,2,131,0,72,0,0,0,1,0,206,1,194,401,No Coalition
41,JUAN R. ESCUDERO,1663,B,1,112,3,91,3,0,0,0,0,210,160,160,530,No Coalition
41,JUAN R. ESCUDERO,1664,B,3,98,0,40,0,0,0,1,0,142,1,122,265,No Coalition
41,JUAN R. ESCUDERO,1665,B,3,132,0,131,5,0,0,2,0,273,18,199,490,No Coalition
41,JUAN R. ESCUDERO,1666,B,1,148,36,68,12,0,0,3,0,268,3,165,436,No Coalition
41,JUAN R. ESCUDERO,1667,B,5,64,20,182,29,0,0,3,0,303,11,214,528,No Coalition
41,JUAN R. ESCUDERO,1668,B,1,73,6,59,5,0,0,0,0,144,0,83,227,No Coalition
41,JUAN R. ESCUDERO,1669,B,4,66,1,23,0,0,0,1,0,95,1,63,159,No Coalition
41,JUAN R. ESCUDERO,1670,B,0,65,2,81,1,0,0,0,0,149,2,64,215,No Coalition
41,JUAN R. ESCUDERO,1671,B,0,28,0,27,1,0,0,1,0,57,0,22,79,No Coalition
41,JUAN R. ESCUDERO,1672,B,2,42,21,31,1,0,0,3,0,100,0,33,133,No Coalition
41,JUAN R. ESCUDERO,1673,B,1,24,0,31,0,0,0,0,0,56,0,35,91,No Coalition
41,JUAN R. ESCUDERO,1674,B,1,169,1,117,0,0,0,0,0,288,0,163,451,No Coalition
41,JUAN R. ESCUDERO,1674,CA,0,135,0,153,0,0,0,1,0,289,0,169,458,No Coalition
41,JUAN R. ESCUDERO,1675,B,0,108,0,7,0,0,0,2,0,117,0,34,151,No Coalition
41,JUAN R. ESCUDERO,1676,B,2,226,3,73,3,0,0,2,0,309,5,158,472,No Coalition
41,JUAN R. ESCUDERO,1676,CA,2,205,2,68,1,0,0,1,0,279,1,209,489,No Coalition
42,LEONARDO BRAVO,1677,B,43,98,0,109,0,0,0,0,0,250,3,189,442,No Coalition
42,LEONARDO BRAVO,1677,CA,30,110,0,130,0,0,0,0,0,270,6,167,443,No Coalition
42,LEONARDO BRAVO,1678,B,79,83,0,66,6,0,0,0,0,234,2,192,428,No Coalition
42,LEONARDO BRAVO,1678,CA,51,62,0,120,5,0,0,0,0,238,23,167,428,No Coalition
42,LEONARDO BRAVO,1679,B,16,39,0,161,2,0,0,0,0,218,5,203,426,No Coalition
42,LEONARDO BRAVO,1680,B,47,91,0,164,4,0,0,0,0,306,3,251,560,No Coalition
42,LEONARDO BRAVO,1680,CA,28,103,0,171,2,0,0,0,0,304,1,250,555,No Coalition
42,LEONARDO BRAVO,1681,B,19,243,0,161,1,0,0,0,0,424,50,0,474,No Coalition
42,LEONARDO BRAVO,1682,B,13,166,0,135,0,0,0,0,0,314,19,183,516,No Coalition
42,LEONARDO BRAVO,1683,B,1,5,0,77,0,0,0,0,0,83,1,57,141,No Coalition
42,LEONARDO BRAVO,1684,B,3,145,0,59,0,0,0,0,0,207,7,0,214,No Coalition
42,LEONARDO BRAVO,1685,B,5,48,0,36,0,0,0,0,0,89,5,74,168,No Coalition
42,LEONARDO BRAVO,1686,B,43,44,0,43,0,0,0,0,0,130,1,175,306,No Coalition
42,LEONARDO BRAVO,1687,B,17,19,0,42,0,0,0,0,0,78,4,96,178,No Coalition
42,LEONARDO BRAVO,1688,B,10,131,0,64,0,0,0,0,0,205,5,124,334,No Coalition
42,LEONARDO BRAVO,1689,B,73,26,0,15,1,0,0,0,0,115,8,374,497,No Coalition
42,LEONARDO BRAVO,1690,B,28,16,0,16,0,0,0,0,0,60,1,73,134,No Coalition
42,LEONARDO BRAVO,1691,B,53,75,0,14,0,0,0,0,0,142,5,139,286,No Coalition
42,LEONARDO BRAVO,1692,B,9,31,0,51,0,0,0,0,0,91,10,88,189,No Coalition
42,LEONARDO BRAVO,1693,B,1,96,0,82,0,0,0,0,0,179,0,65,244,No Coalition
42,LEONARDO BRAVO,1694,B,107,105,0,19,4,0,0,0,0,235,9,359,603,No Coalition
42,LEONARDO BRAVO,1695,B,106,53,0,15,1,0,0,0,0,175,6,356,537,No Coalition
42,LEONARDO BRAVO,1696,B,0,53,0,36,0,0,0,0,0,89,2,72,163,No Coalition
42,LEONARDO BRAVO,1697,B,18,27,0,20,0,0,0,0,0,65,3,47,115,No Coalition
42,LEONARDO BRAVO,1698,B,4,40,0,69,0,0,0,0,0,113,3,92,208,No Coalition
43,MALINALTEPEC,1699,B,0,54,0,98,0,0,0,0,0,152,7,283,442,No Coalition
