CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN_PRD,PRI_PVEM_PD_NVA_ALIANZA ,PVEM_PRI_PD_NVA_ALIANZA,PRI,PT,PVEM,MC,PD,NVA_ALIANZA,MORENA,ES,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,CAND_IND21,CAND_IND22,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1044,2,111,92,,,4,,,,,11,39,,,,,,,,,1,17,,,,,0,275,6,281,523
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1045,1,104,85,,,11,,,,,7,17,,,,,,,,,2,4,,,,,0,230,12,242,510
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1046,2,138,251,,,4,,,,,20,32,,,,,,,,,13,46,,,,,0,504,15,519,875
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1047,1,74,109,,,9,,,,,14,18,,,,,,,,,4,35,,,,,0,263,10,273,516
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1048,1,22,78,,,5,,,,,0,8,,,,,,,,,5,19,,,,,0,137,3,140,238
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1049,1,62,94,,,4,,,,,3,22,,,,,,,,,1,1,,,,,0,187,4,191,390
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1050,2,177,186,,,6,,,,,2,3,,,,,,,,,3,20,,,,,0,397,10,407,882
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1051,1,49,71,,,2,,,,,0,0,,,,,,,,,5,18,,,,,0,145,3,148,323
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1052,1,53,55,,,1,,,,,1,0,,,,,,,,,0,13,,,,,0,123,5,128,261
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1053,1,49,58,,,4,,,,,3,2,,,,,,,,,2,34,,,,,0,152,12,164,341
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1054,1,5,54,,,4,,,,,1,17,,,,,,,,,1,9,,,,,0,91,4,95,194
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1055,1,60,66,,,16,,,,,16,20,,,,,,,,,0,21,,,,,0,199,3,202,349
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1057,1,1,15,,,1,,,,,1,1,,,,,,,,,0,1,,,,,0,20,3,23,114
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1058,1,25,33,,,4,,,,,6,4,,,,,,,,,2,1,,,,,0,75,3,78,142
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1059,1,10,7,,,1,,,,,0,0,,,,,,,,,0,0,,,,,0,18,0,18,153
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1060,1,26,62,,,3,,,,,1,0,,,,,,,,,0,6,,,,,0,98,9,107,206
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1061,3,38,265,,,1,,,,,4,1,,,,,,,,,2,23,,,,,0,334,38,372,939
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1062,1,30,10,,,3,,,,,0,0,,,,,,,,,0,0,,,,,0,43,1,44,157
1,10,DURANGO,8,EL ORO,25,RODEO,1063,3,251,,381,,14,,,,,126,,,,,,,,,,,,15,,,,0,787,25,812,1204
1,10,DURANGO,8,EL ORO,25,RODEO,1064,2,216,,330,,15,,,,,83,,,,,,,,,,,,13,,,,0,657,13,670,1004
1,10,DURANGO,8,EL ORO,25,RODEO,1065,2,210,,399,,9,,,,,118,,,,,,,,,,,,16,,,,0,752,15,767,1204
1,10,DURANGO,8,EL ORO,25,RODEO,1066,1,41,,65,,7,,,,,26,,,,,,,,,,,,3,,,,0,142,11,153,245
1,10,DURANGO,8,EL ORO,25,RODEO,1067,1,28,,35,,1,,,,,29,,,,,,,,,,,,1,,,,0,94,2,96,163
1,10,DURANGO,8,EL ORO,25,RODEO,1068,2,246,,289,,11,,,,,41,,,,,,,,,,,,11,,,,0,598,35,633,967
1,10,DURANGO,8,EL ORO,25,RODEO,1069,1,58,,79,,3,,,,,42,,,,,,,,,,,,11,,,,0,193,5,198,357
1,10,DURANGO,8,EL ORO,25,RODEO,1070,2,70,,81,,6,,,,,74,,,,,,,,,,,,8,,,,0,239,7,246,360
1,10,DURANGO,8,EL ORO,25,RODEO,1071,1,194,,191,,5,,,,,44,,,,,,,,,,,,8,,,,0,442,24,466,833
1,10,DURANGO,8,EL ORO,25,RODEO,1074,1,40,,38,,2,,,,,13,,,,,,,,,,,,3,,,,0,96,4,100,139
1,10,DURANGO,8,EL ORO,25,RODEO,1075,1,89,,113,,1,,,,,27,,,,,,,,,,,,1,,,,0,231,8,239,385
1,10,DURANGO,8,EL ORO,25,RODEO,1077,1,14,,100,,2,,,,,67,,,,,,,,,,,,6,,,,0,189,4,193,277
1,10,DURANGO,8,EL ORO,25,RODEO,1078,1,60,,51,,5,,,,,19,,,,,,,,,,,,4,,,,0,139,8,147,218
1,10,DURANGO,8,EL ORO,25,RODEO,1079,1,56,,50,,5,,,,,23,,,,,,,,,,,,4,,,,0,138,7,145,236
1,10,DURANGO,8,EL ORO,25,RODEO,1080,2,145,,106,,14,,,,,25,,,,,,,,,,,,3,,,,0,293,10,303,541
1,10,DURANGO,8,EL ORO,25,RODEO,1081,1,121,,113,,4,,,,,2,,,,,,,,,,,,3,,,,0,243,9,252,367
1,10,DURANGO,8,EL ORO,25,RODEO,1082,1,143,,77,,6,,,,,6,,,,,,,,,,,,6,,,,0,238,5,243,387
1,10,DURANGO,8,EL ORO,25,RODEO,1083,1,129,,181,,8,,,,,33,,,,,,,,,,,,40,,,,0,391,10,401,641
1,10,DURANGO,8,EL ORO,25,RODEO,1084,1,11,,52,,1,,,,,2,,,,,,,,,,,,71,,,,0,137,7,144,262
1,10,DURANGO,8,EL ORO,26,SAN BERNARDO,1086,1,136,,,248,2,,,,14,1,,,,,,,,,,,,,,,,0,401,7,408,607
1,10,DURANGO,8,EL ORO,26,SAN BERNARDO,1087,1,25,,,101,0,,,,11,0,,,,,,,,,,,,,,,,0,137,1,138,192
1,10,DURANGO,8,EL ORO,26,SAN BERNARDO,1088,1,37,,,73,1,,,,6,3,,,,,,,,,,,,,,,,0,120,2,122,193
1,10,DURANGO,8,EL ORO,26,SAN BERNARDO,1089,2,29,,,84,1,,,,26,1,,,,,,,,,,,,,,,,0,141,4,145,218
1,10,DURANGO,8,EL ORO,26,SAN BERNARDO,1090,1,8,,,28,1,,,,40,0,,,,,,,,,,,,,,,,0,77,2,79,157
1,10,DURANGO,8,EL ORO,26,SAN BERNARDO,1092,2,92,,,91,1,,,,17,0,,,,,,,,,,,,,,,,0,201,2,203,318
1,10,DURANGO,8,EL ORO,26,SAN BERNARDO,1093,1,27,,,43,1,,,,9,0,,,,,,,,,,,,,,,,0,80,3,83,149
1,10,DURANGO,8,EL ORO,26,SAN BERNARDO,1094,1,58,,,71,2,,,,18,0,,,,,,,,,,,,,,,,0,149,2,151,240
1,10,DURANGO,8,EL ORO,26,SAN BERNARDO,1095,1,37,,,39,0,,,,7,0,,,,,,,,,,,,,,,,0,83,2,85,133
1,10,DURANGO,8,EL ORO,26,SAN BERNARDO,1096,1,21,,,147,1,,,,40,1,,,,,,,,,,,,,,,,0,210,8,218,325
1,10,DURANGO,8,EL ORO,26,SAN BERNARDO,1097,1,44,,,59,3,,,,21,11,,,,,,,,,,,,,,,,0,138,2,140,244
1,10,DURANGO,6,PUEBLO NUEVO,27,SAN DIMAS,1098,3,168,,117,,29,,7,,,110,8,,,,,,,,,,,,,,,0,439,8,447,783
1,10,DURANGO,6,PUEBLO NUEVO,27,SAN DIMAS,1099,3,322,,301,,65,,10,,,164,33,,,,,,,,,,,,,,,0,895,33,928,1763
1,10,DURANGO,6,PUEBLO NUEVO,27,SAN DIMAS,1100,2,70,,78,,14,,5,,,94,10,,,,,,,,,,,,,,,0,271,10,281,1022
1,10,DURANGO,6,PUEBLO NUEVO,27,SAN DIMAS,1102,1,77,,21,,2,,3,,,5,0,,,,,,,,,,,,,,,0,108,7,115,214
1,10,DURANGO,6,PUEBLO NUEVO,27,SAN DIMAS,1103,1,55,,52,,3,,7,,,51,0,,,,,,,,,,,,,,,0,168,5,173,245
1,10,DURANGO,6,PUEBLO NUEVO,27,SAN DIMAS,1104,1,64,,67,,3,,3,,,57,3,,,,,,,,,,,,,,,0,197,10,207,341
1,10,DURANGO,6,PUEBLO NUEVO,27,SAN DIMAS,1106,1,7,,20,,5,,4,,,44,1,,,,,,,,,,,,,,,0,81,7,88,151
1,10,DURANGO,6,PUEBLO NUEVO,27,SAN DIMAS,1107,1,37,,79,,5,,5,,,67,4,,,,,,,,,,,,,,,0,197,6,203,310
1,10,DURANGO,6,PUEBLO NUEVO,27,SAN DIMAS,1108,1,129,,89,,10,,4,,,102,2,,,,,,,,,,,,,,,0,336,12,348,568
1,10,DURANGO,6,PUEBLO NUEVO,27,SAN DIMAS,1109,1,118,,45,,6,,4,,,76,1,,,,,,,,,,,,,,,0,250,6,256,417
1,10,DURANGO,6,PUEBLO NUEVO,27,SAN DIMAS,1110,1,132,,71,,2,,3,,,50,2,,,,,,,,,,,,,,,0,260,3,263,420
1,10,DURANGO,6,PUEBLO NUEVO,27,SAN DIMAS,1112,2,145,,266,,28,,9,,,113,4,,,,,,,,,,,,,,,0,565,21,586,850
1,10,DURANGO,6,PUEBLO NUEVO,27,SAN DIMAS,1114,1,44,,78,,8,,5,,,48,5,,,,,,,,,,,,,,,0,188,8,196,297
1,10,DURANGO,6,PUEBLO NUEVO,27,SAN DIMAS,1115,1,18,,50,,3,,1,,,11,0,,,,,,,,,,,,,,,0,83,3,86,129
1,10,DURANGO,6,PUEBLO NUEVO,27,SAN DIMAS,1116,1,49,,57,,11,,9,,,52,4,,,,,,,,,,,,,,,0,182,16,198,354
1,10,DURANGO,6,PUEBLO NUEVO,27,SAN DIMAS,1117,1,45,,48,,2,,3,,,54,2,,,,,,,,,,,,,,,0,154,2,156,279
1,10,DURANGO,6,PUEBLO NUEVO,27,SAN DIMAS,1118,1,69,,49,,4,,5,,,77,3,,,,,,,,,,,,,,,0,207,0,207,299
1,10,DURANGO,6,PUEBLO NUEVO,27,SAN DIMAS,1120,1,32,,30,,18,,15,,,85,1,,,,,,,,,,,,,,,0,181,6,187,273
1,10,DURANGO,6,PUEBLO NUEVO,27,SAN DIMAS,1121,1,22,,38,,7,,3,,,34,0,,,,,,,,,,,,,,,0,104,4,108,150
1,10,DURANGO,6,PUEBLO NUEVO,27,SAN DIMAS,1122,1,27,,89,,5,,1,,,55,0,,,,,,,,,,,,,,,0,177,4,181,370
1,10,DURANGO,6,PUEBLO NUEVO,27,SAN DIMAS,1125,1,73,,12,,10,,8,,,10,4,,,,,,,,,,,,,,,0,117,1,118,172
1,10,DURANGO,6,PUEBLO NUEVO,27,SAN DIMAS,1126,2,79,,46,,5,,17,,,73,1,,,,,,,,,,,,,,,0,221,9,230,421
1,10,DURANGO,6,PUEBLO NUEVO,27,SAN DIMAS,1127,1,105,,66,,4,,2,,,50,2,,,,,,,,,,,,,,,0,229,12,241,409
1,10,DURANGO,6,PUEBLO NUEVO,27,SAN DIMAS,1128,2,41,,33,,3,,2,,,85,14,,,,,,,,,,,,,,,0,178,6,184,268
1,10,DURANGO,6,PUEBLO NUEVO,27,SAN DIMAS,1130,1,72,,3,,1,,11,,,11,3,,,,,,,,,,,,,,,0,101,1,102,189
1,10,DURANGO,6,PUEBLO NUEVO,27,SAN DIMAS,1131,2,64,,87,,1,,33,,,20,2,,,,,,,,,,,,,,,0,207,8,215,388
1,10,DURANGO,6,PUEBLO NUEVO,27,SAN DIMAS,1132,1,72,,28,,2,,14,,,20,0,,,,,,,,,,,,,,,0,136,6,142,277
1,10,DURANGO,6,PUEBLO NUEVO,27,SAN DIMAS,1133,1,15,,2,,0,,0,,,4,7,,,,,,,,,,,,,,,0,28,1,29,121
1,10,DURANGO,6,PUEBLO NUEVO,27,SAN DIMAS,1134,1,9,,146,,4,,5,,,69,9,,,,,,,,,,,,,,,0,242,5,247,379
1,10,DURANGO,6,PUEBLO NUEVO,27,SAN DIMAS,1135,1,3,,111,,4,,0,,,28,1,,,,,,,,,,,,,,,0,147,5,152,237
1,10,DURANGO,6,PUEBLO NUEVO,27,SAN DIMAS,1136,2,57,,86,,4,,0,,,5,8,,,,,,,,,,,,,,,0,160,12,172,373
1,10,DURANGO,6,PUEBLO NUEVO,27,SAN DIMAS,1137,1,43,,83,,11,,16,,,4,2,,,,,,,,,,,,,,,0,159,8,167,331
1,10,DURANGO,6,PUEBLO NUEVO,27,SAN DIMAS,1138,1,25,,61,,4,,0,,,63,0,,,,,,,,,,,,,,,0,153,10,163,295
1,10,DURANGO,6,PUEBLO NUEVO,27,SAN DIMAS,1139,1,21,,46,,17,,3,,,46,1,,,,,,,,,,,,,,,0,134,4,138,216
1,10,DURANGO,14,CUENCAME ,28,SAN JUAN DE GUADALUPE,1140,1,163,,,89,88,79,,,0,18,,,,,,,,,,,,,,,,0,437,11,448,653
1,10,DURANGO,14,CUENCAME ,28,SAN JUAN DE GUADALUPE,1141,2,203,,,175,131,78,,,0,16,,,,,,,,,,,,,,,,0,603,6,609,853
1,10,DURANGO,14,CUENCAME ,28,SAN JUAN DE GUADALUPE,1142,1,7,,,32,25,17,,,1,10,,,,,,,,,,,,,,,,0,92,0,92,105
1,10,DURANGO,14,CUENCAME ,28,SAN JUAN DE GUADALUPE,1143,1,81,,,46,30,11,,,0,0,,,,,,,,,,,,,,,,0,168,2,170,210
1,10,DURANGO,14,CUENCAME ,28,SAN JUAN DE GUADALUPE,1144,1,44,,,38,7,19,,,0,0,,,,,,,,,,,,,,,,0,108,3,111,142
1,10,DURANGO,14,CUENCAME ,28,SAN JUAN DE GUADALUPE,1145,1,21,,,33,7,49,,,0,7,,,,,,,,,,,,,,,,0,117,6,123,146
1,10,DURANGO,14,CUENCAME ,28,SAN JUAN DE GUADALUPE,1147,1,105,,,75,36,65,,,1,4,,,,,,,,,,,,,,,,0,286,14,300,452
1,10,DURANGO,14,CUENCAME ,28,SAN JUAN DE GUADALUPE,1148,1,33,,,63,23,53,,,1,3,,,,,,,,,,,,,,,,0,176,6,182,276
1,10,DURANGO,14,CUENCAME ,28,SAN JUAN DE GUADALUPE,1149,1,45,,,25,9,17,,,0,2,,,,,,,,,,,,,,,,0,98,3,101,140
1,10,DURANGO,14,CUENCAME ,28,SAN JUAN DE GUADALUPE,1150,1,99,,,67,25,35,,,3,25,,,,,,,,,,,,,,,,0,254,5,259,359
1,10,DURANGO,14,CUENCAME ,28,SAN JUAN DE GUADALUPE,1151,1,216,,,103,50,126,,,1,4,,,,,,,,,,,,,,,,0,500,21,521,680
1,10,DURANGO,14,CUENCAME ,28,SAN JUAN DE GUADALUPE,1152,1,73,,,65,73,26,,,0,0,,,,,,,,,,,,,,,,0,237,8,245,347
1,10,DURANGO,14,CUENCAME ,28,SAN JUAN DE GUADALUPE,1154,1,20,,,28,12,26,,,0,4,,,,,,,,,,,,,,,,0,90,3,93,143
1,10,DURANGO,8,EL ORO,29,SAN JUAN DEL RIO,1156,2,92,,449,,5,,,,,154,,,,,,,,,,,,,,,,0,700,27,727,1075
1,10,DURANGO,8,EL ORO,29,SAN JUAN DEL RIO,1157,2,120,,329,,14,,,,,85,,,,,,,,,,,,,,,,0,548,24,572,950
1,10,DURANGO,8,EL ORO,29,SAN JUAN DEL RIO,1158,2,63,,323,,8,,,,,98,,,,,,,,,,,,,,,,0,492,17,509,757
1,10,DURANGO,8,EL ORO,29,SAN JUAN DEL RIO,1159,1,60,,56,,0,,,,,3,,,,,,,,,,,,,,,,0,119,4,123,191
1,10,DURANGO,8,EL ORO,29,SAN JUAN DEL RIO,1160,1,163,,223,,3,,,,,30,,,,,,,,,,,,,,,,0,419,12,431,605
1,10,DURANGO,8,EL ORO,29,SAN JUAN DEL RIO,1161,1,97,,161,,4,,,,,28,,,,,,,,,,,,,,,,0,290,11,301,433
1,10,DURANGO,8,EL ORO,29,SAN JUAN DEL RIO,1162,1,63,,139,,2,,,,,11,,,,,,,,,,,,,,,,0,215,9,224,311
1,10,DURANGO,8,EL ORO,29,SAN JUAN DEL RIO,1163,1,5,,124,,11,,,,,69,,,,,,,,,,,,,,,,0,209,5,214,312
1,10,DURANGO,8,EL ORO,29,SAN JUAN DEL RIO,1164,1,8,,120,,0,,,,,5,,,,,,,,,,,,,,,,0,133,6,139,205
1,10,DURANGO,8,EL ORO,29,SAN JUAN DEL RIO,1165,1,20,,68,,0,,,,,19,,,,,,,,,,,,,,,,0,107,7,114,205
1,10,DURANGO,8,EL ORO,29,SAN JUAN DEL RIO,1166,1,9,,77,,0,,,,,47,,,,,,,,,,,,,,,,0,133,11,144,227
1,10,DURANGO,8,EL ORO,29,SAN JUAN DEL RIO,1167,1,68,,219,,2,,,,,65,,,,,,,,,,,,,,,,0,354,13,367,571
1,10,DURANGO,8,EL ORO,29,SAN JUAN DEL RIO,1168,1,74,,71,,4,,,,,3,,,,,,,,,,,,,,,,0,152,6,158,231
1,10,DURANGO,8,EL ORO,29,SAN JUAN DEL RIO,1169,2,117,,393,,9,,,,,82,,,,,,,,,,,,,,,,0,601,16,617,937
1,10,DURANGO,8,EL ORO,29,SAN JUAN DEL RIO,1170,1,32,,51,,1,,,,,18,,,,,,,,,,,,,,,,0,102,4,106,145
1,10,DURANGO,8,EL ORO,29,SAN JUAN DEL RIO,1171,1,242,,145,,8,,,,,10,,,,,,,,,,,,,,,,0,405,11,416,674
1,10,DURANGO,8,EL ORO,29,SAN JUAN DEL RIO,1172,1,262,,154,,10,,,,,9,,,,,,,,,,,,,,,,0,435,7,442,618
1,10,DURANGO,8,EL ORO,29,SAN JUAN DEL RIO,1173,1,78,,208,,1,,,,,4,,,,,,,,,,,,,,,,0,291,17,308,451
1,10,DURANGO,8,EL ORO,29,SAN JUAN DEL RIO,1174,1,44,,147,,3,,,,,19,,,,,,,,,,,,,,,,0,213,12,225,382
1,10,DURANGO,8,EL ORO,29,SAN JUAN DEL RIO,1175,1,7,,90,,2,,,,,3,,,,,,,,,,,,,,,,0,102,4,106,156
1,10,DURANGO,8,EL ORO,29,SAN JUAN DEL RIO,1176,1,25,,135,,3,,,,,5,,,,,,,,,,,,,,,,0,168,5,173,246
1,10,DURANGO,8,EL ORO,29,SAN JUAN DEL RIO,1177,1,5,,72,,0,,,,,6,,,,,,,,,,,,,,,,0,83,4,87,146
1,10,DURANGO,9,MAPIMI,30,SAN LUIS DEL CORDERO,1179,1,133,166,,,1,,,,,,,,,,,,,,,,,,,,,0,300,3,303,486
1,10,DURANGO,9,MAPIMI,30,SAN LUIS DEL CORDERO,1180,1,129,180,,,1,,,,,,,,,,,,,,,,,,,,,0,310,8,318,452
1,10,DURANGO,9,MAPIMI,30,SAN LUIS DEL CORDERO,1181,1,170,101,,,1,,,,,,,,,,,,,,,,,,,,,0,272,4,276,471
1,10,DURANGO,9,MAPIMI,30,SAN LUIS DEL CORDERO,1182,2,162,174,,,3,,,,,,,,,,,,,,,,,,,,,0,339,6,345,458
1,10,DURANGO,9,MAPIMI,31,SAN PEDRO DEL GALLO,1183,1,174,,,236,100,8,,,29,6,,,,,,,,,,,,,,,,0,553,7,560,747
1,10,DURANGO,9,MAPIMI,31,SAN PEDRO DEL GALLO,1184,1,23,,,62,30,5,,,15,0,,,,,,,,,,,,,,,,0,135,4,139,181
1,10,DURANGO,9,MAPIMI,31,SAN PEDRO DEL GALLO,1187,1,7,,,31,5,55,,,109,0,,,,,,,,,,,,,,,,0,207,9,216,277
1,10,DURANGO,9,MAPIMI,31,SAN PEDRO DEL GALLO,1188,1,8,,,52,28,7,,,15,0,,,,,,,,,,,,,,,,0,110,2,112,147
1,10,DURANGO,9,MAPIMI,31,SAN PEDRO DEL GALLO,1190,1,34,,,26,10,10,,,16,0,,,,,,,,,,,,,,,,0,96,1,97,117
1,10,DURANGO,14,CUENCAME ,32,SANTA CLARA,1191,1,102,,0,171,104,,,,7,48,,,,,,,,,,,,,,,,0,432,11,443,628
1,10,DURANGO,14,CUENCAME ,32,SANTA CLARA,1192,2,243,,0,292,186,,,,7,66,,,,,,,,,,,,,,,,0,794,25,819,1188
1,10,DURANGO,14,CUENCAME ,32,SANTA CLARA,1193,1,84,,0,235,142,,,,8,68,,,,,,,,,,,,,,,,0,537,22,559,811
1,10,DURANGO,14,CUENCAME ,32,SANTA CLARA,1194,1,97,,0,121,72,,,,2,35,,,,,,,,,,,,,,,,0,327,19,346,511
1,10,DURANGO,14,CUENCAME ,32,SANTA CLARA,1195,1,25,,0,75,15,,,,2,62,,,,,,,,,,,,,,,,0,179,8,187,280
1,10,DURANGO,14,CUENCAME ,32,SANTA CLARA,1197,2,120,,0,215,49,,,,8,79,,,,,,,,,,,,,,,,0,471,12,483,643
1,10,DURANGO,14,CUENCAME ,32,SANTA CLARA,1198,1,86,,0,109,31,,,,3,94,,,,,,,,,,,,,,,,0,323,13,336,463
1,10,DURANGO,14,CUENCAME ,32,SANTA CLARA,1199,1,202,,0,119,27,,,,2,50,,,,,,,,,,,,,,,,0,400,21,421,669
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1200,3,476,402,,,11,,18,,,20,8,,,,,,,,,,,,7,,,1,942,18,961,1548
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1201,4,562,571,,,7,,17,,,15,30,,,,,,,,,,,,11,,,0,1213,22,1235,1911
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1202,3,522,429,,,6,,24,,,18,3,,,,,,,,,,,,1,,,0,1003,19,1022,1786
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1203,2,243,224,,,2,,3,,,9,2,,,,,,,,,,,,1,,,0,484,11,495,872
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1204,2,231,305,,,2,,6,,,8,3,,,,,,,,,,,,6,,,0,561,10,571,960
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1205,2,298,246,,,3,,7,,,15,7,,,,,,,,,,,,0,,,0,576,12,588,1012
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1206,2,288,226,,,1,,11,,,20,12,,,,,,,,,,,,5,,,0,563,15,578,1107
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1207,4,619,752,,,11,,32,,,55,26,,,,,,,,,,,,8,,,1,1503,45,1549,2699
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1208,2,312,263,,,5,,1,,,26,7,,,,,,,,,,,,6,,,0,620,17,637,1106
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1209,1,149,155,,,0,,3,,,11,1,,,,,,,,,,,,1,,,0,320,4,324,549
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1210,1,176,137,,,0,,5,,,4,1,,,,,,,,,,,,0,,,0,323,6,329,625
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1211,1,210,196,,,4,,6,,,9,2,,,,,,,,,,,,5,,,0,432,9,441,716
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1212,3,420,410,,,5,,8,,,7,8,,,,,,,,,,,,8,,,1,866,21,888,1660
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1213,4,641,593,,,15,,12,,,29,14,,,,,,,,,,,,7,,,0,1311,28,1339,2352
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1214,1,158,231,,,6,,9,,,10,4,,,,,,,,,,,,2,,,0,420,2,422,725
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1215,1,85,74,,,0,,0,,,0,0,,,,,,,,,,,,0,,,0,159,10,169,293
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1217,1,26,67,,,0,,0,,,0,0,,,,,,,,,,,,0,,,0,93,1,94,175
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1218,1,37,20,,,0,,0,,,0,1,,,,,,,,,,,,0,,,0,58,2,60,158
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1219,1,93,186,,,1,,8,,,6,1,,,,,,,,,,,,1,,,0,296,11,307,614
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1220,1,133,139,,,1,,0,,,4,0,,,,,,,,,,,,0,,,0,277,9,286,495
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1221,1,48,27,,,1,,0,,,0,0,,,,,,,,,,,,0,,,0,76,3,79,137
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1222,1,113,158,,,1,,0,,,5,3,,,,,,,,,,,,0,,,0,280,11,291,530
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1224,2,94,104,,,2,,3,,,4,3,,,,,,,,,,,,0,,,0,210,5,215,427
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1225,1,82,30,,,5,,2,,,0,1,,,,,,,,,,,,0,,,0,120,5,125,193
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1226,1,47,38,,,0,,0,,,0,2,,,,,,,,,,,,0,,,0,87,6,93,143
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1227,1,57,55,,,1,,0,,,2,0,,,,,,,,,,,,0,,,0,115,4,119,203
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1228,1,80,72,,,1,,2,,,4,0,,,,,,,,,,,,0,,,0,159,2,161,268
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1229,1,179,112,,,0,,0,,,9,0,,,,,,,,,,,,4,,,0,304,2,306,483
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1230,1,11,12,,,0,,0,,,1,1,,,,,,,,,,,,0,,,0,25,1,26,114
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1231,1,125,116,,,4,,0,,,0,14,,,,,,,,,,,,0,,,0,259,4,263,341
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1232,1,17,166,,,0,,0,,,0,0,,,,,,,,,,,,0,,,0,183,2,185,323
