CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,MORENA,PH,ES,PPG,COMUN_PRI_PVEM,COMUN_PRD_PT,COMUN_PRI_PVEM_NVA_ALIANZA,COMUN_PRD_PT_PAN,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,PRD_PT,PRD_PAN,PT_PAN,CAND_IND1,CAND_IND2,CAND_IND3,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,642,B,0,42,74,0,0,8,0,7,0,0,0,0,0,,,,,,,,,,,,0,131,3,134,208,Acta Casilla,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,644,B,0,51,13,0,0,59,1,1,2,0,0,0,0,,,,,,,,,,,,0,127,1,128,238,Acta Casilla,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,645,B,1,235,142,0,8,17,5,13,0,1,1,4,0,,,,,,,,,,,,0,427,4,431,749,Acta Casilla,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,646,B,0,116,98,0,3,19,0,20,0,0,0,0,0,,,,,,,,,,,,1,256,9,266,440,Acta Casilla,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,646,C01,0,125,115,0,4,2,10,11,1,0,0,0,0,,,,,,,,,,,,0,268,12,280,440,Acta Casilla,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,647,B,1,178,105,0,0,20,2,28,0,1,0,5,0,,,,,,,,,,,,2,340,13,355,551,Acta Casilla,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,647,C01,0,171,111,1,4,14,3,29,0,2,0,11,0,,,,,,,,,,,,0,346,8,354,551,Acta Casilla,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,649,B,0,48,38,1,0,7,0,0,0,0,0,0,0,,,,,,,,,,,,0,94,3,97,124,Acta Casilla,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,650,B,0,57,53,1,50,22,1,29,7,1,0,0,0,,,,,,,,,,,,0,221,10,231,414,Acta Casilla,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,650,C01,0,37,63,0,36,28,2,28,5,0,0,0,0,,,,,,,,,,,,0,199,11,210,414,Acta Casilla,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,651,B,1,18,14,0,0,15,0,7,1,0,0,0,0,,,,,,,,,,,,0,56,9,65,101,Acta Casilla,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,652,B,0,54,92,1,3,36,3,14,0,0,0,0,0,,,,,,,,,,,,0,203,6,209,365,Acta Casilla,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,653,B,1,65,100,0,0,6,7,11,2,0,0,0,0,,,,,,,,,,,,0,192,17,209,406,Acta Casilla,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,654,B,0,31,56,0,3,7,0,6,0,0,0,1,0,,,,,,,,,,,,0,104,3,107,201,Acta Casilla,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,655,B,0,52,37,1,13,24,13,0,0,0,0,0,0,,,,,,,,,,,,0,140,0,140,198,Acta Casilla,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,656,B,0,30,46,1,0,7,4,12,0,0,0,0,0,,,,,,,,,,,,0,100,2,102,181,Acta Casilla,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,657,B,1,88,104,0,3,9,4,58,2,13,0,4,0,,,,,,,,,,,,0,286,16,302,602,Acta Casilla,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,657,C01,0,93,109,1,1,5,5,67,3,13,1,2,0,,,,,,,,,,,,0,300,22,322,602,Acta Casilla,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,658,B,1,82,74,0,4,21,5,13,0,1,13,0,0,,,,,,,,,,,,0,214,4,218,323,Acta Casilla,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,658,E01,1,45,52,2,5,20,0,17,0,0,0,0,0,,,,,,,,,,,,0,142,5,147,272,Acta Casilla,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,659,B,0,87,99,1,9,31,1,38,0,2,1,3,0,,,,,,,,,,,,0,272,19,291,612,Acta Casilla,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,659,C01,0,97,90,2,11,34,1,36,1,0,0,4,0,,,,,,,,,,,,0,276,11,287,611,Acta Casilla,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,660,B,1,78,134,3,1,63,4,22,0,1,0,0,0,,,,,,,,,,,,0,307,13,320,453,Acta Casilla,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,661,B,0,48,69,3,9,67,3,39,2,0,2,2,0,,,,,,,,,,,,0,244,21,265,499,Acta Casilla,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,661,C01,3,60,72,0,15,72,0,36,0,0,0,0,0,,,,,,,,,,,,0,258,8,266,498,Acta Casilla,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,662,B,2,65,83,6,0,7,1,17,0,1,1,0,0,,,,,,,,,,,,0,183,7,190,453,Acta Casilla,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,663,B,0,109,100,0,3,43,0,36,1,1,1,0,0,,,,,,,,,,,,0,294,14,308,507,Acta Casilla,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,663,C01,1,92,106,1,8,28,2,31,2,1,0,2,0,,,,,,,,,,,,0,274,9,283,506,Acta Casilla,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,664,B,0,83,69,3,4,30,2,9,0,0,0,0,0,,,,,,,,,,,,0,200,8,208,431,Acta Casilla,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,664,C01,0,78,87,0,0,14,3,10,0,1,0,0,0,,,,,,,,,,,,0,193,5,198,431,Acta Casilla,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,665,B,3,112,68,2,10,16,2,19,1,2,0,2,0,,,,,,,,,,,,0,237,6,243,514,Acta Casilla,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,665,C01,3,116,72,2,10,18,2,19,1,1,0,0,0,,,,,,,,,,,,0,244,3,247,513,Acta Casilla,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,666,B,0,42,32,0,27,8,0,23,3,0,0,0,0,,,,,,,,,,,,0,135,0,135,248,Acta Casilla,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,667,B,1,109,60,2,4,10,0,18,0,0,0,0,0,,,,,,,,,,,,0,204,13,217,429,Acta Casilla,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,668,B,2,53,78,2,44,37,2,16,0,0,1,0,0,,,,,,,,,,,,0,235,23,258,500,Acta Casilla,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,668,C01,0,75,81,1,29,36,4,16,0,0,0,0,0,,,,,,,,,,,,0,242,26,268,500,Acta Casilla,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,669,B,1,68,65,1,14,79,4,23,4,0,0,1,0,,,,,,,,,,,,0,260,23,283,512,Acta Casilla,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,669,C01,1,93,59,0,15,63,2,24,0,0,0,1,0,,,,,,,,,,,,0,258,17,275,511,Acta Casilla,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,669,E01,1,76,56,3,2,14,2,9,0,0,0,1,0,,,,,,,,,,,,0,164,9,173,338,Acta Casilla,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,670,B,0,61,136,0,42,55,4,28,2,0,0,6,0,,,,,,,,,,,,0,334,24,358,677,Acta Casilla,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,670,C01,0,64,118,0,52,53,3,27,0,1,1,0,0,,,,,,,,,,,,0,319,15,334,676,Acta Casilla,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,670,C02,0,83,118,4,42,41,4,32,0,1,3,6,0,,,,,,,,,,,,0,334,11,345,676,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,12,AYUTLA DE LOS LIBRES,671,B,5,18,116,20,92,25,5,8,2,,34,7,,,,,,,,,,,,,0,332,25,357,664,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,12,AYUTLA DE LOS LIBRES,671,C01,0,31,125,8,83,39,2,3,1,,27,11,,,,,,,,,,,,,0,330,23,353,664,Grupo Recuento,Anulada,Sentencia TEE/IIISU/JIN/010 y 011/2015 acumulados del Tribunal Electoral delEstado de Guerrero,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,12,AYUTLA DE LOS LIBRES,671,C02,2,14,144,17,92,49,7,2,1,,24,7,,,,,,,,,,,,,0,359,25,384,664,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,12,AYUTLA DE LOS LIBRES,671,C03,3,22,143,17,78,31,7,10,1,,20,9,,,,,,,,,,,,,0,341,26,367,664,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,12,AYUTLA DE LOS LIBRES,671,C04,5,30,114,9,91,33,2,6,1,,21,8,,,,,,,,,,,,,0,320,21,341,664,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,12,AYUTLA DE LOS LIBRES,671,C05,8,28,123,17,85,26,1,9,3,,23,16,,,,,,,,,,,,,0,339,20,359,664,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,12,AYUTLA DE LOS LIBRES,672,B,3,13,97,12,82,40,6,10,4,,35,9,,,,,,,,,,,,,0,311,18,329,521,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,12,AYUTLA DE LOS LIBRES,672,C01,1,11,81,13,67,38,4,4,0,,38,10,,,,,,,,,,,,,0,267,19,286,521,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,12,AYUTLA DE LOS LIBRES,672,C02,4,22,104,13,75,26,3,4,2,,21,9,,,,,,,,,,,,,0,283,0,283,521,Grupo Recuento,Anulada,Sentencia TEE/IIISU/JIN/010 y 011/2015 acumulados del Tribunal Electoral del Estado de Guerrero,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,12,AYUTLA DE LOS LIBRES,673,B,4,39,161,25,59,7,6,15,1,,20,1,,,,,,,,,,,,,0,338,5,343,544,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,12,AYUTLA DE LOS LIBRES,674,B,7,19,130,19,110,15,3,8,0,,26,14,,,,,,,,,,,,,0,351,25,376,657,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,12,AYUTLA DE LOS LIBRES,674,C01,4,22,114,15,103,12,2,8,1,,27,14,,,,,,,,,,,,,0,322,20,342,657,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,12,AYUTLA DE LOS LIBRES,674,C02,6,18,117,30,111,15,5,5,2,,29,12,,,,,,,,,,,,,0,350,24,374,657,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,12,AYUTLA DE LOS LIBRES,674,C03,7,26,128,22,93,12,5,8,4,,20,9,,,,,,,,,,,,,0,334,15,349,656,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,12,AYUTLA DE LOS LIBRES,674,C04,2,25,117,17,109,9,8,4,1,,18,20,,,,,,,,,,,,,0,330,16,346,656,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,12,AYUTLA DE LOS LIBRES,674,S01,2,6,33,8,39,8,0,4,0,,21,4,,,,,,,,,,,,,0,125,6,131,0,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,12,AYUTLA DE LOS LIBRES,675,B,1,35,117,25,126,11,2,3,1,,26,20,,,,,,,,,,,,,0,367,26,393,607,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,12,AYUTLA DE LOS LIBRES,675,C01,2,24,114,29,111,13,3,4,0,,46,12,,,,,,,,,,,,,0,358,17,375,607,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,12,AYUTLA DE LOS LIBRES,675,C02,2,14,91,16,140,12,0,8,0,,34,16,,,,,,,,,,,,,0,333,19,352,607,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,12,AYUTLA DE LOS LIBRES,676,B,3,15,33,7,55,0,2,1,0,,3,7,,,,,,,,,,,,,0,126,9,135,222,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,12,AYUTLA DE LOS LIBRES,677,B,0,10,250,6,3,0,0,1,0,,0,0,,,,,,,,,,,,,0,270,26,296,487,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,12,AYUTLA DE LOS LIBRES,677,E01,0,0,2,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,0,2,0,2,234,Grupo Recuento,Anulada,Sentencia TEE/IIISU/JIN/010 y 011/2015 acumulados del Tribunal Electoral del Estado de Guerrero,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,12,AYUTLA DE LOS LIBRES,678,B,1,7,124,5,37,0,0,0,1,,1,0,,,,,,,,,,,,,0,176,15,191,257,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,12,AYUTLA DE LOS LIBRES,679,B,0,11,155,14,110,4,1,6,0,,6,6,,,,,,,,,,,,,0,313,34,347,488,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,12,AYUTLA DE LOS LIBRES,679,C01,0,9,134,7,105,4,1,1,0,,13,15,,,,,,,,,,,,,0,289,28,317,487,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,12,AYUTLA DE LOS LIBRES,680,B,0,8,221,19,43,67,1,3,4,,8,0,,,,,,,,,,,,,0,374,19,393,607,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,12,AYUTLA DE LOS LIBRES,681,B,0,10,111,12,12,87,0,1,4,,11,1,,,,,,,,,,,,,0,249,12,261,366,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,12,AYUTLA DE LOS LIBRES,682,B,2,11,215,7,97,0,0,3,0,,2,22,,,,,,,,,,,,,0,359,15,374,585,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,12,AYUTLA DE LOS LIBRES,683,B,4,37,113,4,68,0,2,0,0,,9,34,,,,,,,,,,,,,0,271,14,285,426,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,12,AYUTLA DE LOS LIBRES,683,C01,3,35,118,3,60,0,0,0,0,,0,45,,,,,,,,,,,,,0,264,15,279,426,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,12,AYUTLA DE LOS LIBRES,684,B,2,28,143,14,185,2,3,0,3,,0,15,,,,,,,,,,,,,0,395,15,410,601,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,12,AYUTLA DE LOS LIBRES,684,C01,1,8,171,20,139,0,2,1,1,,4,11,,,,,,,,,,,,,0,358,16,374,601,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,12,AYUTLA DE LOS LIBRES,684,C02,2,11,165,19,150,0,5,2,1,,2,7,,,,,,,,,,,,,0,364,16,380,601,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,12,AYUTLA DE LOS LIBRES,685,B,1,9,65,0,68,2,0,0,0,,0,1,,,,,,,,,,,,,0,146,8,154,224,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,12,AYUTLA DE LOS LIBRES,686,B,8,5,31,13,31,122,0,2,2,,6,0,,,,,,,,,,,,,0,220,7,227,288,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,12,AYUTLA DE LOS LIBRES,687,B,0,9,164,7,100,7,1,1,0,,7,2,,,,,,,,,,,,,0,298,7,305,374,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,12,AYUTLA DE LOS LIBRES,688,B,0,6,74,6,27,35,0,8,3,,22,0,,,,,,,,,,,,,0,181,5,186,278,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,12,AYUTLA DE LOS LIBRES,688,E01,0,1,93,18,9,42,1,1,1,,12,0,,,,,,,,,,,,,0,178,3,181,214,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,12,AYUTLA DE LOS LIBRES,689,B,0,23,54,3,125,12,0,1,1,,6,20,,,,,,,,,,,,,0,245,16,261,511,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,12,AYUTLA DE LOS LIBRES,690,B,9,12,37,4,85,3,0,3,0,,10,18,,,,,,,,,,,,,0,181,10,191,257,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,12,AYUTLA DE LOS LIBRES,691,B,1,5,135,1,51,3,0,1,0,,3,6,,,,,,,,,,,,,0,206,16,222,361,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,12,AYUTLA DE LOS LIBRES,692,B,1,13,185,5,219,5,0,0,4,,9,14,,,,,,,,,,,,,0,455,38,493,733,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,12,AYUTLA DE LOS LIBRES,692,C01,2,11,156,9,208,4,4,1,0,,19,16,,,,,,,,,,,,,0,430,15,445,732,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,12,AYUTLA DE LOS LIBRES,693,B,1,9,114,5,41,3,0,5,1,,14,4,,,,,,,,,,,,,0,197,9,206,302,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,12,AYUTLA DE LOS LIBRES,694,B,4,10,151,12,109,8,0,4,4,,26,16,,,,,,,,,,,,,0,344,19,363,540,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,12,AYUTLA DE LOS LIBRES,694,C01,5,12,126,24,111,9,2,2,0,,32,10,,,,,,,,,,,,,0,333,6,339,540,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,12,AYUTLA DE LOS LIBRES,695,B,0,1,25,0,2,2,1,0,1,,122,0,,,,,,,,,,,,,0,154,10,164,213,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,12,AYUTLA DE LOS LIBRES,695,E01,1,2,98,2,25,4,1,2,0,,255,0,,,,,,,,,,,,,0,390,40,430,576,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,12,AYUTLA DE LOS LIBRES,696,B,0,12,24,4,64,2,1,2,0,,68,4,,,,,,,,,,,,,0,181,17,198,302,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,12,AYUTLA DE LOS LIBRES,697,B,4,13,104,11,77,8,1,23,0,,21,4,,,,,,,,,,,,,0,266,23,289,472,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,12,AYUTLA DE LOS LIBRES,698,B,1,0,15,0,2,0,0,0,0,,23,0,,,,,,,,,,,,,0,41,5,46,111,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,12,AYUTLA DE LOS LIBRES,699,B,1,1,67,2,30,2,1,0,0,,7,3,,,,,,,,,,,,,0,114,18,132,278,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,12,AYUTLA DE LOS LIBRES,700,B,2,2,54,4,7,3,2,24,1,,222,0,,,,,,,,,,,,,0,321,21,342,463,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,12,AYUTLA DE LOS LIBRES,700,E01,4,1,26,1,6,1,1,0,0,,31,0,,,,,,,,,,,,,0,71,9,80,100,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,12,AYUTLA DE LOS LIBRES,701,B,0,0,3,1,6,1,0,1,0,,68,0,,,,,,,,,,,,,0,80,6,86,121,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,12,AYUTLA DE LOS LIBRES,701,E01,1,2,10,2,32,0,0,2,2,,71,1,,,,,,,,,,,,,0,123,10,133,178,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,12,AYUTLA DE LOS LIBRES,702,B,11,10,84,13,100,28,0,1,0,,60,12,,,,,,,,,,,,,0,319,33,352,460,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,12,AYUTLA DE LOS LIBRES,703,B,13,22,236,37,159,3,6,1,1,,4,11,,,,,,,,,,,,,0,493,27,520,707,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,12,AYUTLA DE LOS LIBRES,704,B,4,5,73,7,59,4,0,0,1,,5,6,,,,,,,,,,,,,0,164,15,179,246,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,12,AYUTLA DE LOS LIBRES,705,B,1,28,107,12,79,27,3,2,3,,25,9,,,,,,,,,,,,,0,296,39,335,582,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,12,AYUTLA DE LOS LIBRES,705,E01,2,9,67,1,83,3,1,5,3,,61,6,,,,,,,,,,,,,0,241,24,265,386,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,12,AYUTLA DE LOS LIBRES,706,B,0,1,65,4,31,0,1,2,0,,53,3,,,,,,,,,,,,,0,160,24,184,394,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,12,AYUTLA DE LOS LIBRES,707,B,0,3,69,5,16,36,0,1,1,,146,2,,,,,,,,,,,,,0,279,20,299,430,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,12,AYUTLA DE LOS LIBRES,707,C01,1,2,45,6,18,36,1,1,1,,134,2,,,,,,,,,,,,,0,247,28,275,430,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,12,AYUTLA DE LOS LIBRES,708,B,2,2,30,7,5,20,0,4,0,,111,0,,,,,,,,,,,,,0,181,20,201,283,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,12,AYUTLA DE LOS LIBRES,709,B,10,11,126,14,84,18,1,17,2,,33,2,,,,,,,,,,,,,0,318,34,352,491,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,12,AYUTLA DE LOS LIBRES,710,B,3,21,182,3,190,20,3,6,1,,11,11,,,,,,,,,,,,,0,451,20,471,634,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,12,AYUTLA DE LOS LIBRES,711,B,35,32,199,56,145,5,1,4,1,,5,14,,,,,,,,,,,,,0,497,22,519,718,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,12,AYUTLA DE LOS LIBRES,711,C01,19,32,208,41,148,4,3,1,0,,11,8,,,,,,,,,,,,,0,475,30,505,717,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,12,AYUTLA DE LOS LIBRES,712,B,2,8,38,4,101,7,2,2,4,,85,0,,,,,,,,,,,,,0,253,15,268,346,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,12,AYUTLA DE LOS LIBRES,712,E01,0,0,2,1,9,0,0,1,0,,155,1,,,,,,,,,,,,,0,169,16,185,223,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,12,AYUTLA DE LOS LIBRES,713,B,7,11,50,8,50,3,2,3,0,,33,4,,,,,,,,,,,,,0,171,17,188,284,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,12,AYUTLA DE LOS LIBRES,714,B,10,20,92,9,141,1,0,4,0,,6,14,,,,,,,,,,,,,0,297,8,305,423,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,12,AYUTLA DE LOS LIBRES,714,C01,9,22,69,13,154,4,2,5,1,,1,7,,,,,,,,,,,,,0,287,13,300,422,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,12,AYUTLA DE LOS LIBRES,715,B,1,11,49,3,52,2,0,1,2,,62,5,,,,,,,,,,,,,0,188,17,205,301,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,12,AYUTLA DE LOS LIBRES,716,B,9,4,62,9,34,0,1,2,0,,1,6,,,,,,,,,,,,,0,128,11,139,161,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,12,AYUTLA DE LOS LIBRES,717,B,1,11,144,27,254,5,1,3,1,,10,19,,,,,,,,,,,,,0,476,23,499,710,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,12,AYUTLA DE LOS LIBRES,718,B,0,8,49,3,62,2,1,0,2,,50,6,,,,,,,,,,,,,0,183,32,215,439,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,12,AYUTLA DE LOS LIBRES,718,C01,1,7,64,3,67,5,1,2,1,,33,14,,,,,,,,,,,,,0,198,27,225,439,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,12,AYUTLA DE LOS LIBRES,719,B,10,22,101,9,196,10,2,1,1,,11,13,,,,,,,,,,,,,0,376,18,394,631,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,12,AYUTLA DE LOS LIBRES,719,C01,3,23,135,7,165,11,6,1,1,,13,16,,,,,,,,,,,,,0,381,27,408,630,Acta Casilla,,,
