CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,MORENA,PH,ES,PPG,COMUN_PRI_PVEM,COMUN_PRD_PT,COMUN_PRI_PVEM_NVA_ALIANZA,COMUN_PRD_PT_PAN,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,PRD_PT,PRD_PAN,PT_PAN,CAND_IND1,CAND_IND2,CAND_IND3,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
4,12,GUERRERO,8,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,126,3,69,258,101,15,28,70,7,10,14,10,4,0,3,0,0,0,0,0,0,0,0,0,0,0,1,589,20,610,1534
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,127,3,84,234,167,9,40,59,9,25,5,13,10,0,6,0,0,0,0,0,0,0,0,0,0,0,0,661,42,703,1577
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,128,3,116,161,374,28,22,18,17,15,6,5,13,0,34,0,0,0,0,0,0,0,0,0,0,0,0,809,40,849,1877
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,129,3,103,183,228,16,45,23,13,27,5,5,10,0,12,0,0,0,0,0,0,0,0,0,0,0,0,670,44,714,1695
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,130,3,99,224,170,24,44,72,12,22,3,7,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,692,47,739,1823
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,131,2,82,178,122,24,28,52,7,20,1,5,12,0,7,0,0,0,0,0,0,0,0,0,0,0,0,538,41,579,1454
4,12,GUERRERO,9,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,132,3,83,246,205,19,27,33,20,14,20,15,13,0,5,0,0,0,0,0,0,0,0,0,0,0,0,700,35,735,1753
4,12,GUERRERO,9,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,133,3,119,153,223,15,21,68,15,33,17,17,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,689,66,755,1763
4,12,GUERRERO,9,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,134,6,250,373,434,34,125,67,16,31,5,16,21,0,22,0,0,0,0,0,0,0,0,0,0,0,1,1394,124,1519,3899
4,12,GUERRERO,9,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,135,4,173,293,374,24,61,103,13,12,8,10,7,0,24,0,0,0,0,0,0,0,0,0,0,0,0,1102,92,1194,2449
4,12,GUERRERO,9,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,136,5,195,350,398,23,91,79,17,45,12,16,10,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1256,56,1312,3130
4,12,GUERRERO,9,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,137,2,86,146,167,13,24,29,4,24,6,3,2,0,6,0,0,0,0,0,0,0,0,0,0,0,1,510,41,552,1102
4,12,GUERRERO,9,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,138,6,322,522,541,31,87,99,30,79,17,31,17,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1794,88,1885,3700
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,139,2,89,182,163,26,27,39,7,29,3,8,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,585,44,629,1420
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,140,2,43,147,145,17,22,28,3,16,2,3,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,441,27,468,1058
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,141,3,125,187,182,26,43,39,9,38,5,11,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,677,39,716,1593
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,142,2,102,151,101,27,30,33,6,29,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493,37,530,1349
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,143,4,107,366,316,35,65,111,5,22,12,12,6,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1068,65,1133,2943
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,144,3,119,201,167,12,35,107,13,26,3,9,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,703,44,747,1553
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,145,2,86,128,167,14,21,50,5,15,6,8,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,513,18,531,1291
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,146,3,101,186,218,52,50,64,8,31,6,5,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,734,34,768,1846
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,147,3,128,214,183,20,36,38,6,34,5,7,4,0,17,0,0,0,0,0,0,0,0,0,0,0,1,692,27,720,1567
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,148,3,110,200,180,19,49,71,6,25,6,5,7,0,4,0,0,0,0,0,0,0,0,0,0,0,2,682,35,719,1686
4,12,GUERRERO,6,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,149,3,166,271,167,19,18,45,13,50,15,7,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,787,46,833,1935
4,12,GUERRERO,6,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,150,3,176,204,170,17,58,49,12,30,3,19,8,0,12,0,0,0,0,0,0,0,0,0,0,0,0,758,61,819,1721
4,12,GUERRERO,9,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,151,2,130,124,188,11,22,30,6,26,7,6,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,564,44,608,1203
4,12,GUERRERO,9,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,152,2,73,130,196,19,25,24,11,30,3,7,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,533,23,556,1122
4,12,GUERRERO,9,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,153,2,115,219,209,20,24,18,6,25,3,13,3,0,6,0,0,0,0,0,0,0,0,0,0,0,1,661,25,687,1470
4,12,GUERRERO,9,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,154,2,77,181,259,15,34,56,12,16,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,664,11,675,1308
4,12,GUERRERO,9,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,155,2,105,204,253,19,18,23,6,16,3,7,10,0,17,0,0,0,0,0,0,0,0,0,0,0,0,681,47,728,1458
4,12,GUERRERO,9,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,156,2,135,157,174,11,25,51,9,22,3,13,11,0,4,0,0,0,0,0,0,0,0,0,0,0,0,615,41,656,1417
4,12,GUERRERO,6,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,157,2,120,264,170,12,37,44,7,26,5,6,9,0,12,0,0,0,0,0,0,0,0,0,0,0,0,712,40,752,1484
4,12,GUERRERO,6,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,158,2,111,124,140,16,25,38,16,26,6,7,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,522,46,568,1346
4,12,GUERRERO,6,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,159,2,120,183,99,9,34,22,7,20,2,5,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,518,41,559,1358
4,12,GUERRERO,6,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,160,4,233,291,312,29,40,81,15,52,21,18,9,0,21,0,0,0,0,0,0,0,0,0,0,0,0,1122,77,1199,2514
4,12,GUERRERO,6,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,161,3,125,265,204,25,41,47,6,27,1,4,5,0,7,0,0,0,0,0,0,0,0,0,0,0,1,757,48,806,1860
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,162,3,94,171,252,29,26,95,6,26,4,10,8,0,28,0,0,0,0,0,0,0,0,0,0,0,4,749,39,792,1846
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,163,1,16,27,72,6,4,18,1,4,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,155,9,164,341
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,164,6,173,410,506,33,41,187,25,31,7,9,18,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1442,88,1530,4280
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,165,3,137,184,356,23,19,60,10,17,4,9,11,0,18,0,0,0,0,0,0,0,0,0,0,0,0,848,63,911,2238
4,12,GUERRERO,8,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,166,3,86,317,157,12,41,163,13,18,14,12,7,0,3,0,0,0,0,0,0,0,0,0,0,0,4,843,68,915,1971
4,12,GUERRERO,8,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,167,2,73,155,189,10,84,106,2,11,32,4,18,0,5,0,0,0,0,0,0,0,0,0,0,0,0,689,42,731,1439
4,12,GUERRERO,8,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,168,2,70,177,155,8,27,61,8,14,4,4,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,542,52,594,1137
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,169,2,83,104,184,34,16,65,13,3,2,5,3,0,10,0,0,0,0,0,0,0,0,0,0,0,1,522,22,545,1211
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,170,2,107,157,124,4,14,39,10,8,4,1,2,0,8,0,0,0,0,0,0,0,0,0,0,0,1,478,30,509,1211
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,171,3,107,290,202,77,27,80,18,25,6,5,3,0,76,0,0,0,0,0,0,0,0,0,0,0,0,916,57,973,1721
4,12,GUERRERO,6,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,172,2,122,190,55,7,25,56,12,13,2,4,7,0,75,0,0,0,0,0,0,0,0,0,0,0,0,568,39,607,1311
4,12,GUERRERO,6,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,173,3,143,175,213,9,28,25,7,37,4,16,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,670,61,731,1548
4,12,GUERRERO,6,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,174,2,123,153,141,3,76,42,4,56,4,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,612,40,652,1433
4,12,GUERRERO,6,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,175,2,127,171,152,11,30,31,8,29,6,8,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,588,42,630,1447
4,12,GUERRERO,6,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,176,3,137,143,144,14,42,58,11,21,7,11,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,595,47,642,1569
4,12,GUERRERO,6,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,177,2,142,167,154,8,51,53,5,31,7,11,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,639,29,668,1485
4,12,GUERRERO,6,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,178,2,113,209,161,9,60,41,13,21,2,14,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,654,40,694,1432
4,12,GUERRERO,6,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,179,3,148,335,216,10,56,59,17,28,2,7,7,0,4,0,0,0,0,0,0,0,0,0,0,0,5,889,60,954,1995
4,12,GUERRERO,6,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,180,5,311,488,303,28,103,113,20,41,12,19,17,0,9,0,0,0,0,0,0,0,0,0,0,0,1,1464,117,1582,3583
4,12,GUERRERO,6,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,181,2,85,147,94,13,74,22,7,18,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466,39,505,1101
4,12,GUERRERO,6,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,182,2,96,140,138,10,28,21,6,21,3,7,7,0,13,0,0,0,0,0,0,0,0,0,0,0,1,490,41,532,1377
4,12,GUERRERO,6,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,183,2,129,214,112,9,29,24,4,14,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552,30,582,1217
4,12,GUERRERO,6,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,184,2,116,222,123,7,35,13,10,10,3,4,15,0,1,0,0,0,0,0,0,0,0,0,0,0,5,559,21,585,1420
4,12,GUERRERO,6,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,185,4,206,366,321,28,44,39,26,47,12,19,15,0,8,0,0,0,0,0,0,0,0,0,0,0,1,1131,66,1198,1791
4,12,GUERRERO,6,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,186,2,116,205,123,18,20,31,5,24,5,3,5,0,4,0,0,0,0,0,0,0,0,0,0,0,3,559,23,585,1339
4,12,GUERRERO,6,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,187,2,68,134,67,10,11,11,6,11,1,4,2,0,5,0,0,0,0,0,0,0,0,0,0,0,6,330,20,356,916
4,12,GUERRERO,6,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,188,2,70,237,106,6,18,46,16,8,2,4,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,518,19,537,1328
4,12,GUERRERO,6,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,189,1,37,81,90,3,7,35,3,4,4,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,9,271,20,300,665
4,12,GUERRERO,6,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,190,2,56,87,100,9,15,31,3,5,2,3,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,321,21,342,841
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,191,2,94,114,164,10,23,24,6,15,4,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,465,20,485,1173
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,192,3,150,213,260,49,55,91,38,25,8,30,10,0,9,0,0,0,0,0,0,0,0,0,0,0,1,938,35,974,2191
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,193,3,140,278,291,0,24,55,11,18,3,5,7,0,111,0,0,0,0,0,0,0,0,0,0,0,0,943,25,968,2045
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,194,2,148,130,165,6,43,47,12,15,1,7,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,584,27,611,1317
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,195,2,56,62,120,21,20,33,2,5,1,1,5,0,6,0,0,0,0,0,0,0,0,0,0,0,4,332,20,356,898
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,196,2,101,59,89,8,38,38,12,8,3,5,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,366,31,397,1021
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,197,2,71,93,159,4,18,62,1,9,1,5,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,432,19,451,1237
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,198,4,185,258,209,8,52,37,21,50,4,21,13,0,9,0,0,0,0,0,0,0,0,0,0,0,0,867,42,909,2377
4,12,GUERRERO,6,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,199,2,82,186,123,11,21,17,8,23,1,6,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,487,36,523,1201
4,12,GUERRERO,6,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,200,3,161,326,194,3,32,82,14,29,5,15,14,0,6,0,0,0,0,0,0,0,0,0,0,0,0,881,37,918,2205
4,12,GUERRERO,6,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,201,2,83,92,106,4,15,24,6,17,1,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,356,21,377,803
4,12,GUERRERO,6,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,202,3,110,156,214,6,20,43,11,17,7,4,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,603,34,637,1509
4,12,GUERRERO,6,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,203,2,91,104,188,15,30,24,16,9,5,7,17,0,11,0,0,0,0,0,0,0,0,0,0,0,0,517,42,559,1312
4,12,GUERRERO,6,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,204,3,181,261,212,20,19,56,29,28,8,9,6,0,16,0,0,0,0,0,0,0,0,0,0,0,2,845,38,885,2202
4,12,GUERRERO,6,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,205,2,94,118,107,13,16,19,5,7,4,7,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,398,29,427,950
4,12,GUERRERO,6,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,206,2,91,243,206,17,25,17,8,21,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,637,48,685,1298
4,12,GUERRERO,6,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,207,3,113,274,219,23,72,33,10,22,3,4,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,789,55,844,1743
4,12,GUERRERO,6,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,208,4,151,354,282,10,70,118,28,17,9,3,13,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1067,71,1138,2401
4,12,GUERRERO,6,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,209,3,99,236,190,19,17,60,12,10,6,7,6,0,14,0,0,0,0,0,0,0,0,0,0,0,0,676,33,709,1565
4,12,GUERRERO,6,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,210,4,114,345,349,26,47,103,16,30,6,9,15,0,27,0,0,0,0,0,0,0,0,0,0,0,0,1087,70,1157,2266
4,12,GUERRERO,6,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,211,2,43,144,116,7,16,30,10,11,1,2,14,0,8,0,0,0,0,0,0,0,0,0,0,0,5,402,25,432,1007
4,12,GUERRERO,6,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,212,3,175,288,243,15,41,32,6,24,2,9,20,0,5,0,0,0,0,0,0,0,0,0,0,0,0,860,41,901,1976
4,12,GUERRERO,6,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,213,2,91,150,168,16,18,21,16,9,2,8,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,511,45,556,1225
4,12,GUERRERO,6,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,214,2,86,132,162,15,24,19,11,9,5,2,8,0,14,0,0,0,0,0,0,0,0,0,0,0,1,487,24,512,1266
4,12,GUERRERO,6,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,215,3,81,88,84,4,15,37,7,33,3,9,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,367,25,392,1671
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,216,3,171,158,159,18,64,40,12,18,7,7,10,0,10,0,0,0,0,0,0,0,0,0,0,0,2,674,54,730,1729
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,217,3,161,227,150,17,67,117,9,36,11,11,16,0,5,0,0,0,0,0,0,0,0,0,0,0,4,827,51,882,2167
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,218,2,111,83,144,4,56,38,14,14,6,4,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,485,33,518,1089
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,219,3,185,104,161,7,59,52,20,17,4,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,621,53,674,1642
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,220,2,168,129,117,13,26,43,6,15,9,2,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,539,34,573,1238
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,221,2,131,144,106,12,36,35,3,12,4,3,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,496,30,526,1121
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,222,2,51,63,114,0,26,30,3,5,3,8,5,0,68,0,0,0,0,0,0,0,0,0,0,0,0,376,18,394,785
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,223,3,155,130,160,83,19,45,11,22,2,9,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,653,31,684,1605
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,224,3,220,163,184,38,40,50,8,24,3,7,14,0,12,0,0,0,0,0,0,0,0,0,0,0,1,763,56,820,1860
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,225,3,98,180,181,39,27,34,3,17,5,3,7,0,15,0,0,0,0,0,0,0,0,0,0,0,1,609,29,639,1510
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,226,2,112,153,121,0,12,60,12,23,4,7,7,0,122,0,0,0,0,0,0,0,0,0,0,0,0,633,17,650,1474
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,227,2,87,102,147,4,14,41,3,8,2,15,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0,440,29,469,969
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,228,3,164,177,270,9,31,53,9,19,3,6,11,0,14,0,0,0,0,0,0,0,0,0,0,0,1,766,27,794,1772
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,229,2,78,79,121,11,13,30,2,8,3,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,354,19,373,810
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,230,3,156,157,252,29,19,61,10,30,1,8,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,733,44,777,1640
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,231,3,133,140,200,18,43,45,9,28,1,8,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,636,63,699,1542
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,232,3,164,234,209,19,37,54,6,19,4,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,751,48,799,1659
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,233,2,114,75,247,13,20,29,11,27,3,6,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,559,31,590,1287
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,234,2,72,71,92,5,16,19,1,9,9,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,303,21,324,779
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,235,1,65,68,102,1,7,16,1,4,3,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,274,22,296,644
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,236,2,105,71,110,8,21,26,7,10,2,7,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,373,23,396,810
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,237,2,131,101,128,8,17,23,8,30,5,5,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,467,18,485,957
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,238,2,83,82,85,8,15,31,10,17,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,347,23,373,821
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,239,2,102,72,137,9,29,46,25,18,4,3,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,451,16,467,1211
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,240,2,134,92,112,6,64,29,20,21,5,13,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,504,26,530,1117
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,241,2,105,86,127,4,28,19,8,15,6,5,7,0,10,0,0,0,0,0,0,0,0,0,0,0,1,420,19,440,1068
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,242,2,137,96,92,7,21,23,19,13,3,2,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,425,23,448,930
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,243,4,267,245,296,22,41,61,7,43,10,12,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1020,76,1096,2452
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,244,3,187,242,169,8,31,50,10,19,7,18,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,752,56,808,1741
4,12,GUERRERO,6,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,245,4,130,412,346,39,71,54,20,27,10,11,28,0,14,0,0,0,0,0,0,0,0,0,0,0,0,1162,81,1243,2848
4,12,GUERRERO,6,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,246,3,98,230,155,17,39,44,5,28,3,2,5,0,18,0,0,0,0,0,0,0,0,0,0,0,4,644,72,720,1631
4,12,GUERRERO,6,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,247,4,121,373,376,18,36,62,12,17,5,13,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,1052,78,1130,2391
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,248,2,73,120,44,5,9,96,4,11,2,1,1,0,61,0,0,0,0,0,0,0,0,0,0,0,0,427,25,452,945
