CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRD,PT,PVEM,MC,PAC,PS,MORENA,ES,PRI_PVEM_NVA_ALIANZA,PRI_NVA_ALIANZA,CAND_IND2,CAND_IND3,CAND_IND4,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
4,29,TLAXCALA,14,SANTA MARIA NATIVITAS,23,NATIVITAS,330,C01,28,70,31,,0,38,66,25,9,113,,,,,0,380,24,404,557,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20de%20Escrutinio%20y%20computo/AEYC_Distrito_14.pdf,
4,29,TLAXCALA,14,SANTA MARIA NATIVITAS,23,NATIVITAS,331,B,16,32,15,,0,66,57,27,9,115,,,,,1,338,25,363,556,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20de%20Escrutinio%20y%20computo/AEYC_Distrito_14.pdf,
4,29,TLAXCALA,14,SANTA MARIA NATIVITAS,23,NATIVITAS,331,C01,26,54,14,,0,53,57,26,0,114,,,,,0,344,23,367,555,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20de%20Escrutinio%20y%20computo/AEYC_Distrito_14.pdf,
4,29,TLAXCALA,14,SANTA MARIA NATIVITAS,32,TETLATLAHUCA,424,B,48,134,10,,0,44,73,36,19,152,,,,,0,516,28,544,690,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20de%20Escrutinio%20y%20computo/AEYC_Distrito_14.pdf,
4,29,TLAXCALA,14,SANTA MARIA NATIVITAS,32,TETLATLAHUCA,424,C01,50,132,13,,0,38,60,30,13,170,,,,,0,506,28,534,690,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20de%20Escrutinio%20y%20computo/AEYC_Distrito_14.pdf,
4,29,TLAXCALA,14,SANTA MARIA NATIVITAS,32,TETLATLAHUCA,425,B,84,78,14,,0,24,33,32,26,240,,,,,0,531,22,553,721,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20de%20Escrutinio%20y%20computo/AEYC_Distrito_14.pdf,
4,29,TLAXCALA,14,SANTA MARIA NATIVITAS,32,TETLATLAHUCA,425,C01,76,76,17,,0,23,49,27,11,243,,,,,0,522,21,543,721,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20de%20Escrutinio%20y%20computo/AEYC_Distrito_14.pdf,
4,29,TLAXCALA,14,SANTA MARIA NATIVITAS,32,TETLATLAHUCA,426,B,69,71,16,,0,20,37,36,17,228,,,,,0,494,17,511,702,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20de%20Escrutinio%20y%20computo/AEYC_Distrito_14.pdf,
4,29,TLAXCALA,14,SANTA MARIA NATIVITAS,32,TETLATLAHUCA,426,C01,55,73,15,,0,20,36,30,21,248,,,,,0,498,23,521,701,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20de%20Escrutinio%20y%20computo/AEYC_Distrito_14.pdf,
4,29,TLAXCALA,14,SANTA MARIA NATIVITAS,32,TETLATLAHUCA,427,B,56,55,38,,0,34,49,46,12,114,,,,,0,404,35,439,608,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20de%20Escrutinio%20y%20computo/AEYC_Distrito_14.pdf,
4,29,TLAXCALA,14,SANTA MARIA NATIVITAS,32,TETLATLAHUCA,427,C01,61,42,30,,0,29,72,72,14,68,,,,,0,388,27,415,607,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20de%20Escrutinio%20y%20computo/AEYC_Distrito_14.pdf,
4,29,TLAXCALA,14,SANTA MARIA NATIVITAS,32,TETLATLAHUCA,427,C02,68,61,25,,0,36,50,40,12,76,,,,,0,368,27,395,607,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20de%20Escrutinio%20y%20computo/AEYC_Distrito_14.pdf,
4,29,TLAXCALA,14,SANTA MARIA NATIVITAS,32,TETLATLAHUCA,428,B,90,53,35,,0,34,89,65,10,100,,,,,0,476,47,523,733,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20de%20Escrutinio%20y%20computo/AEYC_Distrito_14.pdf,
4,29,TLAXCALA,14,SANTA MARIA NATIVITAS,32,TETLATLAHUCA,428,C01,72,59,28,,0,23,89,58,18,132,,,,,0,479,43,522,733,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20de%20Escrutinio%20y%20computo/AEYC_Distrito_14.pdf,
4,29,TLAXCALA,14,SANTA MARIA NATIVITAS,32,TETLATLAHUCA,431,B,42,102,22,,0,26,17,36,22,109,,,,,0,376,36,412,539,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20de%20Escrutinio%20y%20computo/AEYC_Distrito_14.pdf,
4,29,TLAXCALA,14,SANTA MARIA NATIVITAS,32,TETLATLAHUCA,431,C01,49,121,18,,0,95,21,26,11,88,,,,,0,429,23,452,538,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20de%20Escrutinio%20y%20computo/AEYC_Distrito_14.pdf,
4,29,TLAXCALA,14,SANTA MARIA NATIVITAS,32,TETLATLAHUCA,434,B,19,233,12,,0,38,42,37,8,28,,,,,0,417,20,437,557,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20de%20Escrutinio%20y%20computo/AEYC_Distrito_14.pdf,
4,29,TLAXCALA,14,SANTA MARIA NATIVITAS,45,SANTA APOLONIA TEACALCO,316,B,43,115,14,,0,22,92,20,8,117,,,,,1,432,18,450,562,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20de%20Escrutinio%20y%20computo/AEYC_Distrito_14.pdf,
4,29,TLAXCALA,14,SANTA MARIA NATIVITAS,45,SANTA APOLONIA TEACALCO,316,C01,48,106,21,,0,16,118,29,6,103,,,,,0,447,20,467,562,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20de%20Escrutinio%20y%20computo/AEYC_Distrito_14.pdf,
4,29,TLAXCALA,14,SANTA MARIA NATIVITAS,45,SANTA APOLONIA TEACALCO,316,C02,38,108,23,,0,17,132,21,3,85,,,,,0,427,21,448,561,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20de%20Escrutinio%20y%20computo/AEYC_Distrito_14.pdf,
4,29,TLAXCALA,14,SANTA MARIA NATIVITAS,45,SANTA APOLONIA TEACALCO,317,B,38,140,18,,0,24,148,23,3,87,,,,,0,481,22,503,618,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20de%20Escrutinio%20y%20computo/AEYC_Distrito_14.pdf,
4,29,TLAXCALA,14,SANTA MARIA NATIVITAS,45,SANTA APOLONIA TEACALCO,317,C01,22,119,19,,0,36,200,24,1,81,,,,,0,502,0,502,618,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20de%20Escrutinio%20y%20computo/AEYC_Distrito_14.pdf,
4,29,TLAXCALA,14,SANTA MARIA NATIVITAS,45,SANTA APOLONIA TEACALCO,317,C02,46,115,25,,0,19,164,28,18,106,,,,,0,521,12,533,617,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20de%20Escrutinio%20y%20computo/AEYC_Distrito_14.pdf,
4,29,TLAXCALA,14,SANTA MARIA NATIVITAS,47,SAN JUAN HUACTZINCO,395,B,166,56,17,,0,16,58,50,10,112,,,,,0,485,33,518,696,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20de%20Escrutinio%20y%20computo/AEYC_Distrito_14.pdf,
4,29,TLAXCALA,14,SANTA MARIA NATIVITAS,47,SAN JUAN HUACTZINCO,395,C01,142,64,34,,0,31,50,52,16,86,,,,,1,476,29,505,695,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20de%20Escrutinio%20y%20computo/AEYC_Distrito_14.pdf,
4,29,TLAXCALA,14,SANTA MARIA NATIVITAS,47,SAN JUAN HUACTZINCO,395,C02,180,71,18,,0,19,56,28,12,73,,,,,0,457,23,480,695,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20de%20Escrutinio%20y%20computo/AEYC_Distrito_14.pdf,
4,29,TLAXCALA,14,SANTA MARIA NATIVITAS,47,SAN JUAN HUACTZINCO,395,C03,154,59,30,,0,21,49,42,18,96,,,,,1,470,35,505,695,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20de%20Escrutinio%20y%20computo/AEYC_Distrito_14.pdf,
4,29,TLAXCALA,14,SANTA MARIA NATIVITAS,47,SAN JUAN HUACTZINCO,396,B,135,71,20,,0,40,22,40,11,71,,,,,0,410,28,438,587,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20de%20Escrutinio%20y%20computo/AEYC_Distrito_14.pdf,
4,29,TLAXCALA,14,SANTA MARIA NATIVITAS,47,SAN JUAN HUACTZINCO,396,C01,150,44,12,,0,42,26,43,13,71,,,,,0,401,20,421,586,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20de%20Escrutinio%20y%20computo/AEYC_Distrito_14.pdf,
4,29,TLAXCALA,14,SANTA MARIA NATIVITAS,47,SAN JUAN HUACTZINCO,396,C02,158,42,20,,1,26,41,38,2,85,,,,,0,413,21,434,586,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20de%20Escrutinio%20y%20computo/AEYC_Distrito_14.pdf,
4,29,TLAXCALA,14,SANTA MARIA NATIVITAS,47,SAN JUAN HUACTZINCO,396,C03,162,54,16,,0,33,34,45,13,59,,,,,0,416,25,441,586,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20de%20Escrutinio%20y%20computo/AEYC_Distrito_14.pdf,
4,29,TLAXCALA,14,SANTA MARIA NATIVITAS,53,SAN DAMIAN TEXOLOC,429,B,38,129,23,,0,59,50,84,8,104,,,,,0,495,36,531,660,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20de%20Escrutinio%20y%20computo/AEYC_Distrito_14.pdf,
4,29,TLAXCALA,14,SANTA MARIA NATIVITAS,53,SAN DAMIAN TEXOLOC,429,C01,66,108,11,,0,52,50,52,8,110,,,,,1,458,39,497,660,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20de%20Escrutinio%20y%20computo/AEYC_Distrito_14.pdf,
4,29,TLAXCALA,14,SANTA MARIA NATIVITAS,53,SAN DAMIAN TEXOLOC,429,C02,49,144,15,,0,53,38,77,9,78,,,,,0,463,38,501,659,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20de%20Escrutinio%20y%20computo/AEYC_Distrito_14.pdf,
4,29,TLAXCALA,14,SANTA MARIA NATIVITAS,53,SAN DAMIAN TEXOLOC,430,B,51,146,23,,0,69,36,83,10,123,,,,,0,541,39,580,734,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20de%20Escrutinio%20y%20computo/AEYC_Distrito_14.pdf,
4,29,TLAXCALA,14,SANTA MARIA NATIVITAS,53,SAN DAMIAN TEXOLOC,430,C01,53,169,21,,0,62,35,56,6,118,,,,,0,520,49,569,733,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20de%20Escrutinio%20y%20computo/AEYC_Distrito_14.pdf,
4,29,TLAXCALA,14,SANTA MARIA NATIVITAS,53,SAN DAMIAN TEXOLOC,430,C02,50,162,21,,0,71,51,59,10,107,,,,,0,531,39,570,733,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20de%20Escrutinio%20y%20computo/AEYC_Distrito_14.pdf,
4,29,TLAXCALA,14,SANTA MARIA NATIVITAS,56,SAN JERONIMO ZACUALPAN,432,B,51,90,11,,0,7,62,48,5,199,,,,,0,473,28,501,636,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20de%20Escrutinio%20y%20computo/AEYC_Distrito_14.pdf,
4,29,TLAXCALA,14,SANTA MARIA NATIVITAS,56,SAN JERONIMO ZACUALPAN,432,C01,45,133,8,,0,17,51,39,6,192,,,,,0,491,30,521,636,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20de%20Escrutinio%20y%20computo/AEYC_Distrito_14.pdf,
4,29,TLAXCALA,14,SANTA MARIA NATIVITAS,56,SAN JERONIMO ZACUALPAN,433,B,52,91,8,,0,13,44,45,6,155,,,,,0,414,23,437,545,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20de%20Escrutinio%20y%20computo/AEYC_Distrito_14.pdf,
4,29,TLAXCALA,14,SANTA MARIA NATIVITAS,56,SAN JERONIMO ZACUALPAN,433,C01,26,98,9,,0,9,53,33,6,167,,,,,2,403,21,424,545,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20de%20Escrutinio%20y%20computo/AEYC_Distrito_14.pdf,
4,29,TLAXCALA,14,SANTA MARIA NATIVITAS,56,SAN JERONIMO ZACUALPAN,433,C02,45,91,8,,0,12,57,40,2,149,,,,,0,404,23,427,544,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20de%20Escrutinio%20y%20computo/AEYC_Distrito_14.pdf,
4,29,TLAXCALA,14,SANTA MARIA NATIVITAS,58,SANTA ANA NOPALUCAN,254,B,83,31,8,,0,131,112,49,4,66,,,,,0,484,23,507,658,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20de%20Escrutinio%20y%20computo/AEYC_Distrito_14.pdf,
4,29,TLAXCALA,14,SANTA MARIA NATIVITAS,58,SANTA ANA NOPALUCAN,254,C01,53,37,4,,0,108,128,41,4,106,,,,,0,481,25,506,658,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20de%20Escrutinio%20y%20computo/AEYC_Distrito_14.pdf,
4,29,TLAXCALA,14,SANTA MARIA NATIVITAS,58,SANTA ANA NOPALUCAN,254,C02,73,33,12,,0,137,86,45,1,93,,,,,1,481,17,498,658,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20de%20Escrutinio%20y%20computo/AEYC_Distrito_14.pdf,
4,29,TLAXCALA,14,SANTA MARIA NATIVITAS,58,SANTA ANA NOPALUCAN,254,C03,97,38,7,,0,115,120,38,6,76,,,,,0,497,23,520,658,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20de%20Escrutinio%20y%20computo/AEYC_Distrito_14.pdf,
4,29,TLAXCALA,14,SANTA MARIA NATIVITAS,58,SANTA ANA NOPALUCAN,255,B,59,25,12,,0,193,82,41,4,83,,,,,0,499,21,520,651,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20de%20Escrutinio%20y%20computo/AEYC_Distrito_14.pdf,
4,29,TLAXCALA,14,SANTA MARIA NATIVITAS,58,SANTA ANA NOPALUCAN,255,C01,66,34,3,,0,152,97,34,4,95,,,,,0,485,26,511,650,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20de%20Escrutinio%20y%20computo/AEYC_Distrito_14.pdf,
4,29,TLAXCALA,14,SANTA MARIA NATIVITAS,58,SANTA ANA NOPALUCAN,255,C02,73,27,4,,0,193,90,14,3,73,,,,,0,477,31,508,650,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20de%20Escrutinio%20y%20computo/AEYC_Distrito_14.pdf,
4,29,TLAXCALA,14,SANTA MARIA NATIVITAS,58,SANTA ANA NOPALUCAN,255,C03,58,32,5,,0,166,85,28,2,86,,,,,0,462,27,489,650,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20de%20Escrutinio%20y%20computo/AEYC_Distrito_14.pdf,
4,29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,348,B,93,84,22,8,28,25,2,32,2,,134,,,,0,430,26,456,634,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20de%20Escrutinio%20y%20computo/AEYC_Distrito_15.pdf,
4,29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,348,C01,102,93,28,6,24,30,2,34,3,,112,,,,0,434,15,449,634,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20de%20Escrutinio%20y%20computo/AEYC_Distrito_15.pdf,
4,29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,348,C02,94,102,25,3,17,40,1,37,5,,126,,,,3,453,11,464,634,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20de%20Escrutinio%20y%20computo/AEYC_Distrito_15.pdf,
4,29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,348,C03,91,90,24,3,20,19,3,28,4,,134,,,,0,416,16,432,634,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20de%20Escrutinio%20y%20computo/AEYC_Distrito_15.pdf,
4,29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,348,C04,104,100,25,2,15,12,1,42,7,,122,,,,1,431,15,446,633,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20de%20Escrutinio%20y%20computo/AEYC_Distrito_15.pdf,
4,29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,349,B,79,115,44,4,21,20,3,40,9,,140,,,,0,475,14,489,645,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20de%20Escrutinio%20y%20computo/AEYC_Distrito_15.pdf,
4,29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,349,C01,80,93,36,5,47,27,1,33,3,,141,,,,0,466,23,489,644,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20de%20Escrutinio%20y%20computo/AEYC_Distrito_15.pdf,
4,29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,349,C02,116,101,13,6,10,20,3,38,4,,127,,,,0,438,16,454,644,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20de%20Escrutinio%20y%20computo/AEYC_Distrito_15.pdf,
4,29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,349,C03,92,114,34,6,21,16,2,42,5,,115,,,,1,448,17,465,644,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20de%20Escrutinio%20y%20computo/AEYC_Distrito_15.pdf,
4,29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,349,C04,77,109,37,7,23,23,1,31,10,,144,,,,0,462,28,490,644,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20de%20Escrutinio%20y%20computo/AEYC_Distrito_15.pdf,
4,29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,350,B,120,148,64,9,6,8,0,22,1,,99,,,,6,483,17,500,707,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20de%20Escrutinio%20y%20computo/AEYC_Distrito_15.pdf,
4,29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,350,C01,137,109,56,7,5,5,2,39,2,,127,,,,2,491,19,510,707,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20de%20Escrutinio%20y%20computo/AEYC_Distrito_15.pdf,
4,29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,350,C02,103,94,64,7,12,3,3,28,5,,104,,,,11,434,23,457,707,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20de%20Escrutinio%20y%20computo/AEYC_Distrito_15.pdf,
4,29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,350,C03,133,99,46,10,6,10,3,3,1,,118,,,,9,438,14,452,706,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20de%20Escrutinio%20y%20computo/AEYC_Distrito_15.pdf,
4,29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,350,C04,121,118,58,12,7,5,0,45,4,,102,,,,1,473,23,496,706,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20de%20Escrutinio%20y%20computo/AEYC_Distrito_15.pdf,
4,29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,350,C05,136,100,63,6,14,13,0,24,9,,129,,,,2,496,22,518,706,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20de%20Escrutinio%20y%20computo/AEYC_Distrito_15.pdf,
4,29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,351,B,182,103,19,35,2,7,23,34,1,,82,,,,0,488,11,499,693,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20de%20Escrutinio%20y%20computo/AEYC_Distrito_15.pdf,
4,29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,351,C01,151,109,33,11,1,19,29,20,1,,91,,,,0,465,19,484,693,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20de%20Escrutinio%20y%20computo/AEYC_Distrito_15.pdf,
