sep=|
AYUNTAMIENTOS
10/06/2024 14:45 (UTC-5)
 
CLAVE_CASILLA|CLAVE_ACTA|ID_ENTIDAD|ENTIDAD|ID_MUNICIPIO_LOCAL|MUNICIPIO_LOCAL|SECCION|ID_CASILLA|TIPO_CASILLA|EXT_CONTIGUA|UBICACION_CASILLA|TIPO_ACTA|PAN|PRI|PRD|PVEM|PT|MC|MORENA|MAS|CAND_IND|C_PAN_PRI|C_PVEM_PT_MORENA|C_PVEM_PT|C_PVEM_MORENA|C_PT_MORENA|NO_REGISTRADAS|NULOS|TOTAL|LISTA_NOMINAL|OBSERVACIONES
="230247E0200"|230247E020002|23|QUINTANA ROO|="03"|FELIPE CARRILLO PUERTO|="0247"|2|E|0|2|2|1|4|120|50|13|3|78|5|-|0|1|0|0|0|0|23|298|427|RECONTADO EN GRUPO DE TRABAJO
="230248B0100"|230248B010002|23|QUINTANA ROO|="03"|FELIPE CARRILLO PUERTO|="0248"|1|B|0|2|2|9|8|29|41|8|9|180|5|-|0|17|0|7|1|0|19|333|599|COTEJADO EN PLENO
="230249B0100"|230249B010002|23|QUINTANA ROO|="03"|FELIPE CARRILLO PUERTO|="0249"|1|B|0|2|2|2|0|149|29|6|2|137|1|-|1|1|0|4|3|0|17|352|535|COTEJADO EN PLENO
="230249C0100"|230249C010002|23|QUINTANA ROO|="03"|FELIPE CARRILLO PUERTO|="0249"|1|C|0|2|2|4|4|145|23|6|3|156|3|-|0|4|1|1|1|0|17|368|534|COTEJADO EN PLENO
="230249C0200"|230249C020002|23|QUINTANA ROO|="03"|FELIPE CARRILLO PUERTO|="0249"|2|C|0|2|2|1|2|122|25|8|2|148|7|-|0|2|1|2|2|0|17|339|534|COTEJADO EN PLENO
="230249E0100"|230249E010002|23|QUINTANA ROO|="03"|FELIPE CARRILLO PUERTO|="0249"|1|E|0|2|2|3|2|239|34|12|3|201|7|-|0|2|1|3|1|0|28|536|670|RECONTADO EN GRUPO DE TRABAJO
="230250B0100"|230250B010002|23|QUINTANA ROO|="03"|FELIPE CARRILLO PUERTO|="0250"|1|B|0|2|2|7|6|82|44|31|7|199|21|-|0|3|0|1|0|0|13|414|563|COTEJADO EN PLENO
="230250E0100"|230250E010002|23|QUINTANA ROO|="03"|FELIPE CARRILLO PUERTO|="0250"|1|E|0|2|2|6|20|167|58|26|8|101|13|-|0|5|1|2|0|0|18|425|664|COTEJADO EN PLENO
="230251B0100"|230251B010002|23|QUINTANA ROO|="03"|FELIPE CARRILLO PUERTO|="0251"|1|B|0|2|2|3|4|79|152|15|5|130|6|-|0|3|0|0|0|0|14|411|709|COTEJADO EN PLENO
="230251E0100"|230251E010002|23|QUINTANA ROO|="03"|FELIPE CARRILLO PUERTO|="0251"|1|E|0|2|2|3|6|107|63|11|11|224|9|-|0|5|0|0|3|0|12|454|706|COTEJADO EN PLENO
="230251E0200"|230251E020002|23|QUINTANA ROO|="03"|FELIPE CARRILLO PUERTO|="0251"|2|E|0|2|2|2|3|62|119|7|2|157|2|-|6|0|0|0|0|0|8|368|584|COTEJADO EN PLENO
="230252B0100"|230252B010002|23|QUINTANA ROO|="04"|ISLA MUJERES|="0252"|1|B|0|1|2|60|10|14|25|9|1|208|7|-|4|4|0|2|4|0|15|363|577|COTEJADO EN PLENO
="230252C0100"|230252C010002|23|QUINTANA ROO|="04"|ISLA MUJERES|="0252"|1|C|0|1|2|46|9|9|15|9|9|192|4|-|3|3|0|3|1|0|11|314|576|COTEJADO EN PLENO
="230253B0100"|230253B010002|23|QUINTANA ROO|="04"|ISLA MUJERES|="0253"|1|B|0|1|2|33|6|8|16|8|7|142|1|-|1|3|0|2|3|0|4|234|483|COTEJADO EN PLENO
="230253C0100"|230253C010002|23|QUINTANA ROO|="04"|ISLA MUJERES|="0253"|1|C|0|1|2|35|6|12|22|13|3|155|1|-|1|8|0|1|0|0|8|265|483|COTEJADO EN PLENO
="230254B0100"|230254B010002|23|QUINTANA ROO|="04"|ISLA MUJERES|="0254"|1|B|0|1|2|39|8|18|29|23|8|299|9|-|1|6|0|3|1|0|15|459|735|COTEJADO EN PLENO
="230255B0100"|230255B010002|23|QUINTANA ROO|="04"|ISLA MUJERES|="0255"|1|B|0|1|2|45|7|21|42|12|9|202|11|-|0|4|0|4|1|0|13|371|641|COTEJADO EN PLENO
="230255C0100"|230255C010002|23|QUINTANA ROO|="04"|ISLA MUJERES|="0255"|1|C|0|1|2|38|8|17|36|18|10|201|5|-|1|5|1|5|3|0|5|353|641|COTEJADO EN PLENO
="230255C0200"|230255C020002|23|QUINTANA ROO|="04"|ISLA MUJERES|="0255"|2|C|0|1|2|33|2|17|34|9|3|222|4|-|0|3|0|7|3|0|15|352|640|COTEJADO EN PLENO
="230255C0300"|230255C030002|23|QUINTANA ROO|="04"|ISLA MUJERES|="0255"|3|C|0|1|2|41|4|14|28|15|10|225|9|-|1|11|1|4|2|0|9|374|640|COTEJADO EN PLENO
="230256B0100"|230256B010002|23|QUINTANA ROO|="04"|ISLA MUJERES|="0256"|1|B|0|1|2|36|9|19|21|17|10|240|3|-|1|9|1|5|0|0|10|381|735|COTEJADO EN PLENO
="230256C0100"|230256C010002|23|QUINTANA ROO|="04"|ISLA MUJERES|="0256"|1|C|0|1|2|43|8|22|23|6|12|228|13|-|4|10|0|3|0|0|8|380|734|COTEJADO EN PLENO
="230257B0100"|230257B010002|23|QUINTANA ROO|="04"|ISLA MUJERES|="0257"|1|B|0|2|2|30|6|14|37|13|11|224|3|-|1|8|1|2|1|0|8|359|619|COTEJADO EN PLENO
="230257C0100"|230257C010002|23|QUINTANA ROO|="04"|ISLA MUJERES|="0257"|1|C|0|2|2|32|6|19|26|9|4|225|7|-|1|9|0|0|9|0|22|369|619|COTEJADO EN PLENO
="230257C0200"|230257C020002|23|QUINTANA ROO|="04"|ISLA MUJERES|="0257"|2|C|0|2|2|48|4|19|13|17|10|238|10|-|3|2|0|4|3|0|9|380|619|COTEJADO EN PLENO
="230258B0100"|230258B010002|23|QUINTANA ROO|="04"|ISLA MUJERES|="0258"|1|B|0|2|2|31|2|17|24|13|5|282|4|-|1|1|1|3|0|0|4|388|646|COTEJADO EN PLENO
="230258C0100"|230258C010002|23|QUINTANA ROO|="04"|ISLA MUJERES|="0258"|1|C|0|2|2|35|5|20|50|16|8|235|7|-|1|4|2|7|2|0|12|404|646|COTEJADO EN PLENO
="230258C0200"|230258C020002|23|QUINTANA ROO|="04"|ISLA MUJERES|="0258"|2|C|0|2|2|41|6|11|17|9|4|271|1|-|0|6|0|3|2|0|6|377|646|COTEJADO EN PLENO
="230258C0300"|230258C030002|23|QUINTANA ROO|="04"|ISLA MUJERES|="0258"|3|C|0|2|2|38|5|11|24|14|9|234|1|-|1|1|0|3|0|0|14|355|646|COTEJADO EN PLENO
="230258C0400"|230258C040002|23|QUINTANA ROO|="04"|ISLA MUJERES|="0258"|4|C|0|2|2|32|1|20|26|13|7|256|2|-|1|10|0|3|4|0|4|379|645|COTEJADO EN PLENO
="230258C0500"|230258C050002|23|QUINTANA ROO|="04"|ISLA MUJERES|="0258"|5|C|0|2|2|26|4|22|24|11|9|266|8|-|2|3|0|0|2|0|0|377|645|COTEJADO EN PLENO
="230258C0600"|230258C060002|23|QUINTANA ROO|="04"|ISLA MUJERES|="0258"|6|C|0|2|2|30|5|16|27|22|13|255|2|-|2|7|1|2|5|0|5|392|645|COTEJADO EN PLENO
="230259B0100"|230259B010002|23|QUINTANA ROO|="04"|ISLA MUJERES|="0259"|1|B|0|1|2|32|4|17|11|19|2|250|4|-|1|5|2|3|3|0|14|367|609|COTEJADO EN PLENO
="230259C0100"|230259C010002|23|QUINTANA ROO|="04"|ISLA MUJERES|="0259"|1|C|0|1|2|28|5|12|21|17|7|243|8|-|1|9|1|4|1|0|10|367|609|COTEJADO EN PLENO
="230259C0200"|230259C020002|23|QUINTANA ROO|="04"|ISLA MUJERES|="0259"|2|C|0|1|2|27|4|13|15|13|2|262|5|-|2|2|1|4|1|1|6|358|608|COTEJADO EN PLENO
="230260B0100"|230260B010002|23|QUINTANA ROO|="04"|ISLA MUJERES|="0260"|1|B|0|2|2|46|16|2|13|5|4|46|0|-|2|2|0|0|1|0|2|139|239|RECONTADO EN PLENO
="230261B0100"|230261B010002|23|QUINTANA ROO|="04"|ISLA MUJERES|="0261"|1|B|0|2|2|6|5|20|10|76|1|298|2|-|0|7|1|1|6|0|12|445|706|COTEJADO EN PLENO
="230261C0100"|230261C010002|23|QUINTANA ROO|="04"|ISLA MUJERES|="0261"|1|C|0|2|2|6|4|18|14|87|3|291|5|-|0|7|2|4|0|0|0|441|706|COTEJADO EN PLENO
="230261C0200"|230261C020002|23|QUINTANA ROO|="04"|ISLA MUJERES|="0261"|2|C|0|2|2|7|2|28|12|57|6|296|7|-|2|4|0|0|2|0|15|438|706|COTEJADO EN PLENO
="230261C0300"|230261C030002|23|QUINTANA ROO|="04"|ISLA MUJERES|="0261"|3|C|0|2|2|3|4|24|7|84|2|224|6|-|2|5|2|2|9|1|19|394|705|COTEJADO EN PLENO
="230261C0400"|230261C040002|23|QUINTANA ROO|="04"|ISLA MUJERES|="0261"|4|C|0|2|2|8|4|30|10|74|7|271|5|-|0|7|3|5|11|0|7|442|705|COTEJADO EN PLENO
="230261C0500"|230261C050002|23|QUINTANA ROO|="04"|ISLA MUJERES|="0261"|5|C|0|2|2|3|3|37|11|70|0|243|11|-|1|7|7|3|8|0|14|418|705|COTEJADO EN PLENO
="230261C0600"|230261C060002|23|QUINTANA ROO|="04"|ISLA MUJERES|="0261"|6|C|0|2|2|5|3|28|12|67|1|266|11|-|1|11|0|10|67|0|15|497|705|COTEJADO EN PLENO
="230261C0700"|230261C070002|23|QUINTANA ROO|="04"|ISLA MUJERES|="0261"|7|C|0|2|2|6|6|34|11|69|1|307|13|-|2|6|2|1|2|0|10|470|705|COTEJADO EN PLENO
="230261C0800"|230261C080002|23|QUINTANA ROO|="04"|ISLA MUJERES|="0261"|8|C|0|2|2|7|3|26|12|64|6|283|14|-|0|12|0|2|10|0|18|457|705|COTEJADO EN PLENO
="230261C0900"|230261C090002|23|QUINTANA ROO|="04"|ISLA MUJERES|="0261"|9|C|0|2|2|7|1|19|12|41|4|322|3|-|0|7|1|3|10|0|19|449|705|COTEJADO EN PLENO
="230261C1000"|230261C100002|23|QUINTANA ROO|="04"|ISLA MUJERES|="0261"|10|C|0|2|2|3|0|41|10|73|2|299|5|-|1|6|2|2|9|6|15|474|705|COTEJADO EN PLENO
="230261C1100"|230261C110002|23|QUINTANA ROO|="04"|ISLA MUJERES|="0261"|11|C|0|2|2|3|7|20|13|52|3|307|13|-|0|8|1|2|5|0|16|450|705|COTEJADO EN PLENO
="230261C1200"|230261C120002|23|QUINTANA ROO|="04"|ISLA MUJERES|="0261"|12|C|0|2|2|4|5|18|15|66|5|267|6|-|0|9|3|4|3|0|21|426|705|RECONTADO EN PLENO
="230261C1300"|230261C130002|23|QUINTANA ROO|="04"|ISLA MUJERES|="0261"|13|C|0|2|2|3|4|16|13|53|3|306|7|-|0|5|1|5|0|0|15|431|705|COTEJADO EN PLENO
="230261E0100"|230261E010002|23|QUINTANA ROO|="04"|ISLA MUJERES|="0261"|1|E|0|2|2|2|0|111|10|8|0|143|10|-|0|8|1|1|2|0|25|321|410|COTEJADO EN PLENO
="230262B0100"|230262B010002|23|QUINTANA ROO|="05"|JOSE MARÍA MORELOS|="0262"|1|B|0|2|2|2|2|4|125|0|147|252|0|-|0|0|0|0|0|0|11|543|708|COTEJADO EN PLENO
="230262C0100"|230262C010002|23|QUINTANA ROO|="05"|JOSE MARÍA MORELOS|="0262"|1|C|0|2|2|0|1|0|139|0|152|227|0|-|0|0|0|0|0|0|12|531|708|COTEJADO EN PLENO
="230262C0200"|230262C020002|23|QUINTANA ROO|="05"|JOSE MARÍA MORELOS|="0262"|2|C|0|2|2|2|0|0|111|0|155|253|0|-|0|0|0|0|0|0|26|547|708|COTEJADO EN PLENO
="230262C0300"|230262C030002|23|QUINTANA ROO|="05"|JOSE MARÍA MORELOS|="0262"|3|C|0|2|2|1|5|0|129|0|156|240|0|-|0|0|0|0|0|0|15|546|708|COTEJADO EN PLENO
="230263B0100"|230263B010002|23|QUINTANA ROO|="05"|JOSE MARÍA MORELOS|="0263"|1|B|0|2|2|0|1|0|105|0|124|195|0|-|0|0|0|0|0|0|29|454|600|COTEJADO EN PLENO
="230263C0100"|230263C010002|23|QUINTANA ROO|="05"|JOSE MARÍA MORELOS|="0263"|1|C|0|2|2|1|0|0|91|0|137|213|0|-|0|0|0|0|0|0|26|468|600|COTEJADO EN PLENO
="230263C0200"|230263C020002|23|QUINTANA ROO|="05"|JOSE MARÍA MORELOS|="0263"|2|C|0|2|2|0|0|0|70|0|130|215|0|-|0|0|0|0|0|0|49|464|600|COTEJADO EN PLENO
="230263C0300"|230263C030002|23|QUINTANA ROO|="05"|JOSE MARÍA MORELOS|="0263"|3|C|0|2|2|0|0|0|71|0|160|231|0|-|0|0|0|0|0|0|16|478|599|COTEJADO EN PLENO
="230263S0100"|230263S010003|23|QUINTANA ROO|="05"|JOSE MARÍA MORELOS|="0263"|1|S|0|2|3 EMR|1|0|0|7|0|10|16|0|-|0|0|0|0|0|0|2|36|0|RECONTADO EN PLENO
="230264B0100"|230264B010002|23|QUINTANA ROO|="05"|JOSE MARÍA MORELOS|="0264"|1|B|0|1|2|1|0|2|136|0|160|245|0|-|0|0|0|0|0|0|25|569|707|COTEJADO EN PLENO
="230264C0100"|230264C010002|23|QUINTANA ROO|="05"|JOSE MARÍA MORELOS|="0264"|1|C|0|1|2|1|2|3|142|0|148|233|0|-|0|0|0|0|0|0|23|552|707|COTEJADO EN PLENO
="230264C0200"|230264C020002|23|QUINTANA ROO|="05"|JOSE MARÍA MORELOS|="0264"|2|C|0|1|2|3|0|3|126|0|154|240|0|-|0|0|0|0|0|0|22|548|707|COTEJADO EN PLENO
="230265B0100"|230265B010002|23|QUINTANA ROO|="05"|JOSE MARÍA MORELOS|="0265"|1|B|0|2|2|2|1|0|151|0|127|273|0|-|0|0|0|0|0|0|10|564|736|RECONTADO EN PLENO
="230265C0100"|230265C010002|23|QUINTANA ROO|="05"|JOSE MARÍA MORELOS|="0265"|1|C|0|2|2|3|1|1|156|0|142|249|0|-|0|0|0|0|0|0|9|561|735|COTEJADO EN PLENO
="230265C0200"|230265C020002|23|QUINTANA ROO|="05"|JOSE MARÍA MORELOS|="0265"|2|C|0|2|2|1|1|0|152|0|116|249|0|-|0|0|0|0|0|0|24|543|735|COTEJADO EN PLENO
="230265C0300"|230265C030002|23|QUINTANA ROO|="05"|JOSE MARÍA MORELOS|="0265"|3|C|0|2|2|2|2|1|124|0|157|267|0|-|0|0|0|0|0|0|32|585|735|COTEJADO EN PLENO
="230266B0100"|230266B010002|23|QUINTANA ROO|="05"|JOSE MARÍA MORELOS|="0266"|1|B|0|2|2|1|0|1|133|0|66|144|0|-|0|0|0|0|0|0|9|354|423|COTEJADO EN PLENO
="230266C0100"|230266C010002|23|QUINTANA ROO|="05"|JOSE MARÍA MORELOS|="0266"|1|C|0|2|2|0|0|0|150|0|66|148|0|-|0|0|0|0|0|0|8|372|423|RECONTADO EN PLENO
="230267B0100"|230267B010002|23|QUINTANA ROO|="05"|JOSE MARÍA MORELOS|="0267"|1|B|0|2|2|1|1|0|48|0|83|199|0|-|0|0|0|0|0|0|24|356|436|COTEJADO EN PLENO
="230267C0100"|230267C010002|23|QUINTANA ROO|="05"|JOSE MARÍA MORELOS|="0267"|1|C|0|2|2|0|1|0|53|0|80|218|0|-|0|0|0|0|0|1|21|374|435|COTEJADO EN PLENO
="230268B0100"|230268B010002|23|QUINTANA ROO|="05"|JOSE MARÍA MORELOS|="0268"|1|B|0|2|2|0|1|4|107|0|254|218|0|-|0|0|0|0|0|0|10|594|722|COTEJADO EN PLENO
="230268C0100"|230268C010002|23|QUINTANA ROO|="05"|JOSE MARÍA MORELOS|="0268"|1|C|0|2|2|0|0|1|74|0|341|165|0|-|0|0|0|0|0|0|17|598|722|COTEJADO EN PLENO
="230268C0200"|230268C020002|23|QUINTANA ROO|="05"|JOSE MARÍA MORELOS|="0268"|2|C|0|2|2|1|1|3|68|0|325|173|0|-|0|0|0|0|0|0|15|586|721|COTEJADO EN PLENO
="230268C0300"|230268C030002|23|QUINTANA ROO|="05"|JOSE MARÍA MORELOS|="0268"|3|C|0|2|2|2|2|0|87|0|285|176|0|-|1|0|0|0|0|0|18|571|721|COTEJADO EN PLENO
="230269B0100"|230269B010002|23|QUINTANA ROO|="05"|JOSE MARÍA MORELOS|="0269"|1|B|0|2|2|0|0|0|80|0|82|203|0|-|1|0|0|0|0|0|11|377|473|COTEJADO EN PLENO
="230269C0100"|230269C010002|23|QUINTANA ROO|="05"|JOSE MARÍA MORELOS|="0269"|1|C|0|2|2|0|0|0|69|0|82|220|0|-|0|0|0|0|0|0|12|383|473|COTEJADO EN PLENO
="230270B0100"|230270B010002|23|QUINTANA ROO|="05"|JOSE MARÍA MORELOS|="0270"|1|B|0|2|2|1|1|0|103|0|116|286|0|-|0|0|0|0|0|0|30|537|712|COTEJADO EN PLENO
="230270C0100"|230270C010002|23|QUINTANA ROO|="05"|JOSE MARÍA MORELOS|="0270"|1|C|0|2|2|0|2|1|133|0|81|309|0|-|0|0|0|0|0|0|17|543|712|COTEJADO EN PLENO
="230271A0100"|230271A010002|23|QUINTANA ROO|="05"|JOSE MARÍA MORELOS|="0271"|1|A|0|2|2|0|0|0|0|0|1|0|0|-|0|0|0|0|0|0|0|1|1|COTEJADO EN PLENO
="230271B0100"|230271B010002|23|QUINTANA ROO|="05"|JOSE MARÍA MORELOS|="0271"|1|B|0|1|2|1|0|0|138|0|95|200|0|-|0|0|0|0|0|0|13|447|565|COTEJADO EN PLENO
="230271C0100"|230271C010002|23|QUINTANA ROO|="05"|JOSE MARÍA MORELOS|="0271"|1|C|0|1|2|0|0|1|100|0|101|229|0|-|0|0|0|0|0|0|15|446|564|COTEJADO EN PLENO
="230272B0100"|230272B010002|23|QUINTANA ROO|="05"|JOSE MARÍA MORELOS|="0272"|1|B|0|2|2|1|4|0|144|0|185|206|0|-|0|0|0|0|0|0|27|567|712|RECONTADO EN PLENO
="230273B0100"|230273B010002|23|QUINTANA ROO|="05"|JOSE MARÍA MORELOS|="0273"|1|B|0|2|2|1|1|0|125|0|108|237|0|-|0|0|0|0|0|0|27|499|609|COTEJADO EN PLENO
="230273C0100"|230273C010002|23|QUINTANA ROO|="05"|JOSE MARÍA MORELOS|="0273"|1|C|0|2|2|3|0|0|117|0|92|248|0|-|0|0|0|0|0|0|26|486|609|COTEJADO EN PLENO
="230273E0100"|230273E010002|23|QUINTANA ROO|="05"|JOSE MARÍA MORELOS|="0273"|1|E|0|2|2|1|0|0|145|0|48|215|0|-|0|0|0|0|0|0|16|425|492|COTEJADO EN PLENO
="230274B0100"|230274B010002|23|QUINTANA ROO|="05"|JOSE MARÍA MORELOS|="0274"|1|B|0|2|2|0|1|1|243|0|109|240|0|-|0|0|0|0|0|0|22|616|733|RECONTADO EN PLENO
="230274E0100"|230274E010002|23|QUINTANA ROO|="05"|JOSE MARÍA MORELOS|="0274"|1|E|0|2|2|0|4|0|202|0|52|282|0|-|0|0|0|0|0|0|70|610|736|COTEJADO EN PLENO
="230275B0100"|230275B010002|23|QUINTANA ROO|="05"|JOSE MARÍA MORELOS|="0275"|1|B|0|2|2|0|1|1|101|0|77|258|0|-|0|0|0|0|0|0|14|452|557|COTEJADO EN PLENO
="230275C0100"|230275C010002|23|QUINTANA ROO|="05"|JOSE MARÍA MORELOS|="0275"|1|C|0|2|2|0|0|0|128|0|81|243|0|-|0|0|0|0|0|0|16|468|557|COTEJADO EN PLENO
="230275E0100"|230275E010002|23|QUINTANA ROO|="05"|JOSE MARÍA MORELOS|="0275"|1|E|0|2|2|0|0|0|27|0|92|141|0|-|0|0|0|0|0|0|11|271|333|COTEJADO EN PLENO
="230276B0100"|230276B010002|23|QUINTANA ROO|="05"|JOSE MARÍA MORELOS|="0276"|1|B|0|2|2|1|0|0|147|0|39|155|0|-|0|0|0|0|0|0|11|353|419|RECONTADO EN PLENO
="230276C0100"|230276C010002|23|QUINTANA ROO|="05"|JOSE MARÍA MORELOS|="0276"|1|C|0|2|2|1|1|0|123|0|48|154|0|-|0|0|0|0|0|0|20|347|419|COTEJADO EN PLENO
="230276E0100"|230276E010002|23|QUINTANA ROO|="05"|JOSE MARÍA MORELOS|="0276"|1|E|0|2|2|1|0|0|102|0|64|240|0|-|0|0|0|0|0|0|12|419|472|COTEJADO EN PLENO
="230277B0100"|230277B010002|23|QUINTANA ROO|="05"|JOSE MARÍA MORELOS|="0277"|1|B|0|2|2|1|1|0|88|0|135|241|0|-|0|0|0|0|0|0|3|469|561|COTEJADO EN PLENO
="230278B0100"|230278B010002|23|QUINTANA ROO|="05"|JOSE MARÍA MORELOS|="0278"|1|B|0|2|2|1|1|0|138|0|119|128|0|-|0|0|0|0|0|0|16|403|466|RECONTADO EN PLENO
="230278C0100"|230278C010002|23|QUINTANA ROO|="05"|JOSE MARÍA MORELOS|="0278"|1|C|0|2|2|0|0|0|143|0|125|116|0|-|0|0|0|0|0|0|8|392|465|COTEJADO EN PLENO
="230279B0100"|230279B010002|23|QUINTANA ROO|="05"|JOSE MARÍA MORELOS|="0279"|1|B|0|2|2|0|0|0|183|0|65|338|0|-|0|0|0|0|0|0|17|603|736|COTEJADO EN PLENO
="230280B0100"|230280B010002|23|QUINTANA ROO|="05"|JOSE MARÍA MORELOS|="0280"|1|B|0|2|2|3|2|2|107|0|193|247|0|-|0|0|0|0|0|0|0|554|688|COTEJADO EN PLENO
="230281B0100"|230281B010002|23|QUINTANA ROO|="05"|JOSE MARÍA MORELOS|="0281"|1|B|0|2|2|0|0|0|65|0|36|130|0|-|0|0|0|0|0|3|9|243|273|COTEJADO EN PLENO
="230282B0100"|230282B010002|23|QUINTANA ROO|="05"|JOSE MARÍA MORELOS|="0282"|1|B|0|2|2|1|2|1|98|0|51|168|0|-|0|0|0|0|0|0|26|347|432|COTEJADO EN PLENO
="230282C0100"|230282C010002|23|QUINTANA ROO|="05"|JOSE MARÍA MORELOS|="0282"|1|C|0|2|2|2|0|0|116|0|55|169|0|-|0|0|0|0|0|1|19|362|432|COTEJADO EN PLENO
="230283B0100"|230283B010002|23|QUINTANA ROO|="05"|JOSE MARÍA MORELOS|="0283"|1|B|0|2|2|0|1|0|55|0|60|166|0|-|0|0|0|0|0|0|12|294|388|COTEJADO EN PLENO
="230283C0100"|230283C010002|23|QUINTANA ROO|="05"|JOSE MARÍA MORELOS|="0283"|1|C|0|2|2|0|1|0|47|0|52|187|0|-|0|0|0|0|0|0|8|295|387|COTEJADO EN PLENO
="230284B0100"|230284B010002|23|QUINTANA ROO|="06"|LÁZARO CÁRDENAS |="0284"|1|B|0|2|2|198|1|3|9|43|7|195|8|-|1|4|0|1|2|0|11|483|618|COTEJADO EN PLENO
="230284C0100"|230284C010002|23|QUINTANA ROO|="06"|LÁZARO CÁRDENAS |="0284"|1|C|0|2|2|168|5|2|9|52|12|208|8|-|5|3|2|0|0|0|9|483|617|COTEJADO EN PLENO
="230284C0200"|230284C020002|23|QUINTANA ROO|="06"|LÁZARO CÁRDENAS |="0284"|2|C|0|2|2|204|3|3|20|57|10|163|0|-|4|3|0|1|4|0|8|480|617|COTEJADO EN PLENO
="230285B0100"|230285B010002|23|QUINTANA ROO|="06"|LÁZARO CÁRDENAS |="0285"|1|B|0|2|2|166|4|9|10|56|5|211|2|-|9|4|0|2|5|0|9|492|590|RECONTADO EN PLENO
="230285C0100"|230285C010002|23|QUINTANA ROO|="06"|LÁZARO CÁRDENAS |="0285"|1|C|0|2|2|178|3|6|21|45|9|143|4|-|5|1|0|2|5|0|17|439|590|COTEJADO EN PLENO
="230285C0200"|230285C020002|23|QUINTANA ROO|="06"|LÁZARO CÁRDENAS |="0285"|2|C|0|2|2|205|2|8|13|50|18|144|1|-|4|3|1|3|1|0|9|462|589|RECONTADO EN PLENO
="230286B0100"|230286B010002|23|QUINTANA ROO|="06"|LÁZARO CÁRDENAS |="0286"|1|B|0|1|2|161|8|4|23|73|7|179|5|-|4|3|1|0|2|0|11|481|630|COTEJADO EN PLENO
="230286C0100"|230286C010002|23|QUINTANA ROO|="06"|LÁZARO CÁRDENAS |="0286"|1|C|0|1|2|161|5|10|23|77|13|190|4|-|0|1|2|0|4|0|16|506|630|COTEJADO EN PLENO
="230286C0200"|230286C020002|23|QUINTANA ROO|="06"|LÁZARO CÁRDENAS |="0286"|2|C|0|1|2|167|4|3|7|96|5|172|2|-|6|2|3|2|4|0|8|481|629|RECONTADO EN PLENO
="230286C0300"|230286C030002|23|QUINTANA ROO|="06"|LÁZARO CÁRDENAS |="0286"|3|C|0|1|2|173|1|6|30|76|7|166|4|-|2|2|2|1|2|0|16|488|629|RECONTADO EN PLENO
="230286C0400"|230286C040002|23|QUINTANA ROO|="06"|LÁZARO CÁRDENAS |="0286"|4|C|0|1|2|170|4|6|21|70|9|203|4|-|0|0|0|0|0|0|14|501|629|COTEJADO EN PLENO
="230287B0100"|230287B010002|23|QUINTANA ROO|="06"|LÁZARO CÁRDENAS |="0287"|1|B|0|2|2|162|9|8|18|78|5|132|1|-|0|2|0|1|6|0|10|432|643|COTEJADO EN PLENO
="230287C0100"|230287C010002|23|QUINTANA ROO|="06"|LÁZARO CÁRDENAS |="0287"|1|C|0|2|2|151|7|16|8|61|5|114|2|-|2|5|2|2|2|0|7|384|642|RECONTADO EN PLENO
="230287C0200"|230287C020002|23|QUINTANA ROO|="06"|LÁZARO CÁRDENAS |="0287"|2|C|0|2|2|116|3|16|21|93|5|118|1|-|8|4|0|1|5|0|2|393|642|COTEJADO EN PLENO
="230287C0300"|230287C030002|23|QUINTANA ROO|="06"|LÁZARO CÁRDENAS |="0287"|3|C|0|2|2|141|10|14|16|78|13|110|3|-|7|2|0|0|2|1|10|407|642|RECONTADO EN PLENO
="230288B0100"|230288B010002|23|QUINTANA ROO|="06"|LÁZARO CÁRDENAS |="0288"|1|B|0|2|2|115|5|0|18|60|5|145|2|-|0|1|0|0|0|0|8|359|467|COTEJADO EN PLENO
="230288C0100"|230288C010002|23|QUINTANA ROO|="06"|LÁZARO CÁRDENAS |="0288"|1|C|0|2|2|145|5|3|11|57|2|137|2|-|0|0|3|0|4|0|9|378|467|COTEJADO EN PLENO
="230288E0100"|230288E010002|23|QUINTANA ROO|="06"|LÁZARO CÁRDENAS |="0288"|1|E|0|2|2|36|3|5|12|277|14|60|7|-|0|7|5|0|3|0|15|444|620|COTEJADO EN PLENO
="230288E0101"|230288E010102|23|QUINTANA ROO|="06"|LÁZARO CÁRDENAS |="0288"|1|E|1|2|2|46|0|4|17|269|20|44|5|-|0|0|0|0|0|0|10|415|619|COTEJADO EN PLENO
="230288E0102"|230288E010202|23|QUINTANA ROO|="06"|LÁZARO CÁRDENAS |="0288"|1|E|2|2|2|54|7|3|14|236|7|63|2|-|2|2|3|2|2|0|8|405|619|RECONTADO EN PLENO
="230289B0100"|230289B010002|23|QUINTANA ROO|="06"|LÁZARO CÁRDENAS |="0289"|1|B|0|2|2|100|4|12|34|63|6|92|3|-|3|4|2|2|3|0|14|342|511|RECONTADO EN PLENO
="230289C0100"|230289C010002|23|QUINTANA ROO|="06"|LÁZARO CÁRDENAS |="0289"|1|C|0|2|2|93|4|5|38|108|4|87|6|-|0|3|1|3|0|0|12|364|510|RECONTADO EN PLENO
