CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,PRS,MC,NVA_ALIANZA,MORENA,ES,PAN_PRD_PT_PRS,PAN_PRD_PT,PAN_PRD_PRS,PAN_PT_PRS,PRD_PT_PRS,PAN_PRD,PAN_PT,PAN_PRS,PRD_PT,PRD_PRS,PT_PRS,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,CAND_IND21,CAND_IND22,CAND_IND23,CAND_IND24,CAND_IND25,CAND_IND26,CAND_IND27,CAND_IND28,CAND_IND29,CAND_IND30,CAND_IND31,CAND_IND32,CAND_IND33,CAND_IND34,CAND_IND35,CAND_IND36,CAND_IND37,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
1,18,NAYARIT,1,ACAPONETA,6,HUAJICORI,206,B,3,92,64,1,1,1,1,5,33,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,206,3,209,236,,,,
1,18,NAYARIT,1,ACAPONETA,6,HUAJICORI,207,B,5,57,15,1,1,1,0,0,57,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,141,3,144,182,,,,
1,18,NAYARIT,1,ACAPONETA,6,HUAJICORI,207,E01,3,71,9,1,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,89,1,90,108,,,,
1,18,NAYARIT,1,ACAPONETA,6,HUAJICORI,208,B,21,83,79,1,7,0,5,20,76,1,1,0,0,0,0,0,0,0,0,0,0,0,1,10,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,313,18,331,412,,,,
1,18,NAYARIT,1,ACAPONETA,6,HUAJICORI,209,B,5,39,7,2,1,0,0,0,99,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,165,9,174,206,,,,
1,18,NAYARIT,1,ACAPONETA,6,HUAJICORI,210,B,21,63,58,5,2,1,2,9,87,3,0,3,0,0,0,1,0,0,2,0,0,2,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,265,14,279,352,,,,
1,18,NAYARIT,1,ACAPONETA,6,HUAJICORI,211,B,5,78,46,0,0,1,2,9,47,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,195,10,205,259,,,,
1,18,NAYARIT,1,ACAPONETA,6,HUAJICORI,212,B,2,98,14,3,1,3,0,5,43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,176,2,178,227,,,,
1,18,NAYARIT,1,ACAPONETA,6,HUAJICORI,213,B,9,94,21,2,0,0,1,2,40,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,187,9,196,267,,,,
1,18,NAYARIT,1,ACAPONETA,6,HUAJICORI,214,B,17,93,28,2,1,1,4,6,38,3,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,211,11,222,305,,,,
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,277,B,15,72,6,14,4,4,13,20,119,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,300,9,309,416,,,,
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,277,C01,19,59,5,5,8,1,15,23,116,4,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,288,11,299,416,,,,
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,277,E01,10,23,0,1,2,0,5,8,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,104,5,109,141,,,,
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,278,B,4,49,1,5,2,0,9,9,82,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,173,6,179,233,,,,
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,278,E01,19,43,4,7,2,0,9,8,85,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,184,20,205,273,,,,
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,279,B,10,21,2,1,1,0,3,11,93,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,149,3,152,188,,,,
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,279,SMR01,1,6,1,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,1,20,0,,,,
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,280,B,12,37,1,5,1,1,5,4,94,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,176,8,184,228,,,,
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,281,B,41,80,13,44,7,7,30,41,185,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,480,18,498,674,,,,
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,282,B,27,108,6,19,0,0,16,24,141,3,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,361,0,362,528,,,,
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,284,B,19,32,3,11,4,0,0,9,43,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,134,1,135,186,,,,
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,285,B,83,42,10,12,3,16,14,34,53,2,1,0,0,1,0,1,2,0,0,0,1,0,0,1,0,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,301,13,314,422,,,,
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,290,B,41,139,13,11,3,4,10,10,186,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,459,21,480,678,,,,
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,291,B,40,94,7,13,1,5,2,33,77,1,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,290,12,302,468,,,,
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,291,C01,51,107,3,13,2,1,6,25,70,0,0,0,0,3,0,0,1,0,1,0,0,0,0,1,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,299,12,311,468,,,,
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,291,E01,10,23,1,8,1,0,0,6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,88,8,96,146,,,,
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,292,B,28,49,6,38,1,0,1,27,2,0,1,1,0,1,0,0,2,0,1,0,0,0,0,0,0,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,187,7,194,306,,,,
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,292,E01,17,17,3,7,1,1,1,20,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,86,7,93,134,,,,
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,293,B,24,52,3,23,2,0,4,35,13,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,176,4,180,247,,,,
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,294,B,32,28,1,13,0,1,1,8,1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99,7,106,158,,,,
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,295,B,79,58,1,25,4,2,0,6,26,1,2,0,0,0,0,1,1,0,0,0,0,0,0,1,1,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,260,9,269,389,,,,
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,295,C01,74,68,4,23,3,2,1,8,9,1,1,1,0,0,0,1,6,1,1,0,0,1,0,0,0,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,256,17,273,389,,,,
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,296,B,40,113,11,53,0,2,6,42,64,0,0,3,0,0,0,1,1,0,0,0,0,0,1,1,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,359,16,375,548,,,,
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,297,B,19,106,5,26,2,1,7,44,25,7,1,2,0,0,0,0,2,0,0,0,0,0,0,1,0,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,311,23,334,454,,,,
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,316,B,32,43,2,1,5,1,5,28,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,160,10,170,248,,,,
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,316,E01,13,15,1,2,0,0,2,18,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,79,2,81,120,,,,
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,317,B,41,81,2,21,1,0,7,46,32,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,254,22,276,404,,,,
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,318,B,75,101,22,20,3,1,1,39,21,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,295,3,298,437,,,,
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,319,B,53,51,3,5,6,0,1,27,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,170,7,177,297,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,283,B,86,178,16,22,3,11,16,27,26,3,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,433,15,448,656,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,286,B,74,224,4,3,2,2,6,33,70,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,432,20,452,668,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,286,E01,28,44,0,0,3,0,3,6,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,120,6,126,170,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,287,B,97,101,12,24,6,6,3,53,32,3,3,1,0,0,0,1,3,0,1,0,1,0,0,2,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,349,23,372,468,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,288,B,135,66,11,17,1,6,4,8,19,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,278,19,297,405,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,288,C01,158,73,7,16,2,6,1,8,18,3,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,298,13,311,404,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,289,B,29,94,8,7,5,8,8,46,56,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,287,12,299,404,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,289,C01,35,76,13,6,3,8,4,62,62,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,285,17,302,403,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,298,B,23,131,5,23,7,3,8,75,37,14,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,351,25,376,518,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,299,B,26,99,7,11,7,0,10,108,40,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,330,21,351,501,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,300,B,31,137,3,28,10,2,8,78,48,12,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,386,16,402,582,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,301,B,54,89,11,20,5,2,9,33,39,12,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,339,20,359,513,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,301,C01,24,71,8,31,7,2,7,34,37,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,303,21,324,512,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,302,B,40,123,13,14,4,2,9,52,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,272,7,279,380,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,302,C01,32,132,13,17,4,1,14,60,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,286,7,293,379,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,303,B,44,148,20,18,2,2,19,68,5,2,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,336,9,345,427,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,304,B,40,148,38,30,5,0,17,102,17,3,0,1,0,2,0,1,0,0,0,0,0,1,0,1,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,407,16,423,559,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,305,B,37,90,6,3,27,3,5,79,37,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,321,10,332,471,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,306,B,50,74,10,1,15,1,7,78,18,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,265,20,285,410,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,306,C01,51,59,6,4,20,3,5,71,20,6,2,0,0,0,0,0,0,0,0,0,0,1,2,3,0,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,266,22,288,409,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,307,B,50,118,14,16,6,0,11,70,16,27,2,0,0,0,0,0,3,0,0,0,0,0,0,1,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,337,7,344,492,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,308,B,55,118,2,8,1,1,5,110,17,6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,331,21,352,441,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,309,B,65,131,11,20,5,2,3,80,20,15,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,450,25,475,706,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,310,B,42,58,46,34,8,0,0,42,56,7,2,0,0,0,0,2,0,0,0,0,0,1,0,0,1,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,341,19,360,534,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,310,C01,42,64,41,32,8,1,17,32,55,12,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,343,10,353,533,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,311,B,56,91,48,25,13,1,16,38,29,15,4,0,0,0,0,2,0,0,1,0,0,0,0,0,0,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,369,12,381,569,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,311,C01,48,75,44,23,8,4,16,42,37,8,4,1,0,0,0,1,0,0,3,0,0,0,1,1,0,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,352,14,366,568,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,311,E01,11,47,26,8,2,0,6,19,10,1,0,0,0,0,0,1,0,0,1,0,0,4,0,0,0,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,154,8,162,202,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,312,B,37,100,24,28,7,0,11,54,36,35,2,1,0,0,0,1,0,0,0,0,0,0,1,1,0,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,357,8,365,511,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,313,B,54,66,79,22,5,0,8,19,24,12,2,1,0,0,0,2,0,0,1,0,0,0,0,0,0,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,331,9,340,465,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,314,B,41,140,7,3,10,0,23,56,59,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,380,31,411,590,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,315,B,78,129,11,10,13,1,26,52,52,12,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,415,29,444,684,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,547,B,17,146,58,1,9,7,22,10,18,11,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,370,11,381,551,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,548,B,26,192,32,3,19,2,25,7,56,18,0,0,0,2,0,0,0,0,1,0,0,2,0,1,0,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,422,28,450,686,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,549,B,38,152,23,2,12,5,41,10,78,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,424,20,444,663,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,550,B,22,155,23,9,16,3,36,5,66,2,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,377,22,399,599,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,550,C01,33,145,37,6,18,4,44,6,59,4,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,394,9,403,599,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,550,E01,19,67,25,12,11,1,16,12,11,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,200,19,219,314,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,551,B,21,161,30,2,10,2,55,9,29,6,0,2,0,0,0,0,0,0,1,0,0,0,0,2,0,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,375,13,391,619,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,552,B,29,169,31,2,14,1,34,3,51,8,2,0,0,0,0,4,0,0,0,0,0,1,0,1,0,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,373,27,400,613,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,553,B,15,125,41,0,12,4,8,6,42,3,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,339,19,358,513,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,554,B,37,148,33,3,14,2,27,11,40,6,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,380,18,398,629,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,555,B,29,118,26,5,8,0,26,7,59,11,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,323,14,337,484,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,556,B,19,77,16,5,3,2,18,3,20,6,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,191,11,202,295,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,557,B,16,69,8,7,5,2,11,0,42,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,181,12,193,256,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,558,B,14,109,13,1,7,2,13,3,34,3,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,240,7,247,349,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,559,B,19,105,14,1,16,2,21,2,63,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,272,11,283,434,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,560,B,35,105,11,4,7,0,22,1,45,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,253,6,259,371,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,561,B,26,118,9,9,12,4,28,3,44,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,285,9,294,437,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,561,SMR01,7,6,1,0,1,1,5,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,33,0,33,0,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,562,B,36,164,23,6,23,4,22,9,45,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,363,19,382,580,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,563,B,30,127,15,4,11,2,53,3,64,7,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,353,5,358,559,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,564,B,18,88,33,1,11,3,20,4,38,14,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,242,14,256,398,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,564,C01,21,84,18,3,14,3,23,7,48,13,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,254,11,265,397,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,565,B,5,45,5,2,1,1,16,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,127,5,132,164,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,566,B,2,50,39,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,118,5,123,147,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,567,B,27,241,36,4,1,0,6,3,10,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,446,12,458,639,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,567,E01,4,36,9,2,2,0,3,3,10,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,85,1,86,100,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,568,B,19,170,19,3,6,8,122,9,13,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,412,44,456,663,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,569,B,24,46,11,1,4,1,31,3,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,212,9,222,321,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,570,B,15,122,46,3,17,2,28,7,19,23,2,0,0,0,0,0,0,0,0,0,0,0,5,1,0,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,315,22,337,494,,,,
