Numero,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,PDCH,PFC,ALIANZA FRAYL.,JUSTA,No REGISTRADOS,Nulos,Anulados,month
16,CATAZAJA,193,B,0,96,173,0,0,0,0,0,0,0,10,,October
16,CATAZAJA,193,C,0,104,161,0,0,0,0,0,0,0,11,,October
16,CATAZAJA,193,EX1,0,199,30,0,0,0,0,0,0,5,4,,October
16,CATAZAJA,193,EX2,0,81,48,0,0,0,0,0,0,0,3,,October
16,CATAZAJA,194,B,0,93,131,0,0,0,0,0,0,2,3,,October
16,CATAZAJA,194,C,0,135,81,0,0,0,0,0,0,0,14,,October
16,CATAZAJA,194,EX,0,127,63,0,0,0,0,0,0,0,5,,October
16,CATAZAJA,195,B,0,140,119,0,0,0,0,0,0,0,19,,October
16,CATAZAJA,196,B,0,129,70,0,0,0,0,0,0,0,10,,October
,,,,,,,,,,,,,,,,October
17,CINTALAPA,197,B,0,81,94,2,0,0,0,0,0,0,11,,October
17,CINTALAPA,197,C,0,81,77,2,0,0,0,0,0,1,14,,October
17,CINTALAPA,198,B,0,82,116,3,0,0,3,0,0,0,13,,October
17,CINTALAPA,198,C,0,110,107,4,0,0,7,0,0,0,8,,October
17,CINTALAPA,199,B,0,155,128,4,0,0,6,0,0,0,30,,October
17,CINTALAPA,199,C,0,168,132,4,0,0,1,0,0,0,29,,October
17,CINTALAPA,200,B,0,156,122,11,0,0,2,0,0,0,10,,October
17,CINTALAPA,200,C,0,138,128,9,0,0,3,0,0,0,7,,October
17,CINTALAPA,201,B,0,120,134,3,0,2,11,0,0,0,9,,October
17,CINTALAPA,201,C,0,134,120,1,0,0,9,0,0,0,8,,October
17,CINTALAPA,202,B,0,112,171,3,0,1,0,0,0,0,19,,October
17,CINTALAPA,202,C,0,114,165,5,0,0,0,0,0,0,0,,October
17,CINTALAPA,203,B,0,103,178,8,0,0,0,0,0,0,15,,October
17,CINTALAPA,203,C,0,110,192,3,0,0,0,0,0,0,18,,October
17,CINTALAPA,204,B,0,112,120,0,0,1,3,0,0,0,18,,October
17,CINTALAPA,204,C,0,116,143,3,0,1,6,0,0,0,11,,October
17,CINTALAPA,205,B,0,106,140,6,0,0,6,0,0,0,11,,October
17,CINTALAPA,205,C,0,132,132,6,0,1,2,0,0,0,12,,October
17,CINTALAPA,206,B,0,136,111,5,0,0,0,0,0,0,19,,October
17,CINTALAPA,206,C,0,125,120,6,0,1,0,0,0,0,17,,October
17,CINTALAPA,207,B,0,92,110,1,0,0,2,0,0,0,14,,October
17,CINTALAPA,207,CA,0,107,100,7,0,0,2,0,0,0,14,,October
17,CINTALAPA,207,CB,0,135,111,6,0,4,3,0,0,0,13,,October
17,CINTALAPA,208,B,0,133,148,2,0,0,2,0,0,0,16,,October
17,CINTALAPA,208,C,0,195,121,6,0,0,1,0,0,0,16,,October
17,CINTALAPA,209,B,0,72,94,3,0,0,0,0,0,0,16,,October
17,CINTALAPA,209,C,0,89,89,4,0,0,0,0,0,0,13,,October
17,CINTALAPA,210,B,0,104,103,9,0,0,2,0,0,0,0,,October
17,CINTALAPA,210,C,0,92,99,13,0,0,5,0,0,0,16,,October
17,CINTALAPA,211,B,0,110,96,7,0,0,2,0,0,0,10,,October
17,CINTALAPA,211,C,0,145,97,3,0,0,0,0,0,0,11,,October
17,CINTALAPA,212,B,0,73,93,7,0,1,7,0,0,0,9,,October
17,CINTALAPA,212,C,0,85,100,7,0,0,2,0,0,0,9,,October
17,CINTALAPA,213,B,0,67,51,3,0,1,0,0,0,0,10,,October
17,CINTALAPA,213,EX,0,81,66,5,0,1,0,0,0,4,22,,October
17,CINTALAPA,214,B,0,197,75,4,0,0,0,0,0,0,15,,October
17,CINTALAPA,214,C,0,230,60,5,0,0,2,0,0,0,22,,October
17,CINTALAPA,215,B,0,113,113,1,0,0,3,0,0,0,6,,October
17,CINTALAPA,215,C,0,139,109,0,0,0,0,0,0,0,15,,October
17,CINTALAPA,216,B,0,56,47,2,0,0,0,0,0,0,15,,October
17,CINTALAPA,217,B,0,72,62,2,0,0,5,0,0,0,8,,October
17,CINTALAPA,217,C,0,78,84,3,0,0,0,0,0,1,5,,October
17,CINTALAPA,218,B,0,197,87,3,0,2,4,0,0,0,16,,October
17,CINTALAPA,219,B,0,231,41,6,0,1,1,0,0,0,12,,October
17,CINTALAPA,220,B,0,136,69,4,0,0,0,0,0,0,17,,October
17,CINTALAPA,221,B,0,143,100,5,0,1,2,0,0,4,24,,October
17,CINTALAPA,222,B,0,131,77,4,0,1,4,0,0,0,7,,October
17,CINTALAPA,223,B,0,88,51,2,0,0,1,0,0,0,9,,October
17,CINTALAPA,223,C,0,72,89,4,0,0,0,0,0,2,7,,October
17,CINTALAPA,223,EX,0,144,119,44,0,4,9,0,0,0,0,,October
17,CINTALAPA,224,B,0,71,50,4,0,1,0,0,0,0,4,,October
17,CINTALAPA,224,C,0,83,30,10,0,0,0,0,0,0,7,,October
17,CINTALAPA,225,B,0,201,54,0,0,0,0,0,0,0,15,,October
17,CINTALAPA,225,C,0,193,75,5,0,0,1,0,0,0,7,,October
17,CINTALAPA,226,B,0,134,38,4,0,0,0,0,0,0,13,,October
17,CINTALAPA,227,B,0,50,20,1,0,0,0,0,0,0,7,,October
17,CINTALAPA,228,B,0,180,67,7,0,1,1,0,0,0,18,,October
17,CINTALAPA,229,B,0,226,42,14,0,1,1,0,0,0,33,,October
17,CINTALAPA,230,B,0,143,77,5,0,1,0,0,0,0,24,,October
17,CINTALAPA,230,C,0,122,83,10,0,1,0,0,0,0,22,,October
17,CINTALAPA,231,B,0,108,91,2,0,1,2,0,0,0,5,,October
17,CINTALAPA,231,C,0,105,106,2,0,0,0,0,0,0,6,,October
17,CINTALAPA,232,B,0,181,96,1,0,0,2,0,0,0,39,,October
17,CINTALAPA,232,C,0,181,86,5,0,1,0,0,0,0,39,,October
17,CINTALAPA,233,B,0,94,35,3,0,48,3,0,0,0,8,,October
17,CINTALAPA,233,C,0,90,32,6,0,41,2,0,0,0,8,,October
,,,,,,,,,,,,,,,,October
18,COAPILLA,234,B,2,149,171,6,0,0,0,0,0,0,11,,October
18,COAPILLA,234,C,1,174,167,1,0,0,0,0,0,0,6,,October
18,COAPILLA,235,B,4,288,299,22,0,0,0,0,0,0,17,,October
18,COAPILLA,236,B,1,196,137,2,0,0,0,0,0,0,3,,October
18,COAPILLA,236,EX,0,66,45,3,0,0,0,0,0,0,0,,October
18,COAPILLA,237,B,1,121,139,0,0,0,0,0,0,0,5,,October
18,COAPILLA,237,EX,1,276,89,3,0,0,0,0,0,0,6,,October
18,COAPILLA,238,B,1,185,165,5,0,0,0,0,0,0,12,,October
18,COAPILLA,238,EX,0,45,162,3,0,0,0,0,0,0,4,,October
,,,,,,,,,,,,,,,,October
19,COMITAN,239,B,10,115,32,1,0,1,1,0,0,0,7,,October
19,COMITAN,239,CA,8,99,26,4,0,6,1,0,0,0,7,,October
19,COMITAN,239,CB,6,121,32,1,0,0,0,0,0,0,7,,October
19,COMITAN,240,B,15,111,36,4,0,0,1,0,0,0,4,,October
19,COMITAN,240,CA,25,109,28,2,0,1,1,0,0,0,7,,October
19,COMITAN,240,CB,10,117,32,4,0,1,0,0,0,0,5,,October
19,COMITAN,241,B,19,113,36,4,0,1,1,0,0,0,5,,October
19,COMITAN,241,C,6,98,24,4,0,0,0,0,0,0,17,,October
19,COMITAN,242,B,11,87,31,4,0,2,0,0,0,0,9,,October
19,COMITAN,242,CA,16,100,38,4,0,4,0,0,0,0,4,,October
19,COMITAN,242,CB,10,89,25,0,0,4,0,0,0,0,4,,October
19,COMITAN,243,B,6,96,37,5,0,2,1,0,0,0,5,,October
19,COMITAN,243,C,3,81,36,0,0,1,2,0,0,0,11,,October
19,COMITAN,244,B,13,135,28,8,0,2,1,0,0,1,10,,October
19,COMITAN,244,C,13,129,28,4,0,2,3,0,0,0,13,,October
19,COMITAN,245,B,21,120,47,4,0,1,1,0,0,0,6,,October
19,COMITAN,245,C,22,113,32,7,0,5,1,0,0,0,3,,October
19,COMITAN,246,B,33,120,39,3,0,8,0,0,0,0,7,,October
19,COMITAN,246,C,16,123,34,4,0,7,2,0,0,0,3,,October
19,COMITAN,247,B,29,171,35,8,0,4,3,0,0,0,9,,October
19,COMITAN,247,C,37,141,29,7,0,2,0,0,0,0,6,,October
19,COMITAN,248,B,19,120,36,8,0,2,1,0,0,0,5,,October
19,COMITAN,248,CA,9,128,37,8,0,0,1,0,0,1,13,,October
19,COMITAN,248,CB,19,106,26,8,0,2,0,0,0,0,6,,October
19,COMITAN,249,B,8,103,21,6,0,1,0,0,0,0,4,,October
19,COMITAN,249,C,3,84,18,6,0,1,0,0,0,0,6,,October
19,COMITAN,250,B,22,38,49,5,0,4,0,0,0,0,13,,October
19,COMITAN,250,C,23,145,34,7,0,0,1,0,0,1,5,,October
19,COMITAN,251,B,21,156,26,15,0,4,0,0,0,0,13,,October
19,COMITAN,251,C,25,159,30,7,0,3,0,0,0,0,7,,October
19,COMITAN,252,B,11,131,22,3,0,0,0,0,0,0,5,,October
19,COMITAN,252,C,14,101,16,2,0,3,0,0,0,0,1,,October
19,COMITAN,253,B,11,130,21,3,0,0,2,0,0,0,2,,October
19,COMITAN,253,C,16,112,15,5,0,2,0,0,0,2,1,,October
19,COMITAN,254,B,15,149,43,4,0,0,1,0,0,0,8,,October
19,COMITAN,254,C,18,149,41,3,0,0,1,0,0,0,3,,October
19,COMITAN,255,B,5,102,25,2,0,0,1,0,0,0,6,,October
19,COMITAN,255,C,6,91,18,4,0,0,0,0,0,0,5,,October
19,COMITAN,256,B,9,118,35,7,0,1,0,0,0,0,9,,October
19,COMITAN,256,C,5,132,19,12,0,2,0,0,0,0,7,,October
19,COMITAN,257,B,11,138,31,10,0,2,0,0,0,0,7,,October
19,COMITAN,257,CA,8,118,29,12,0,1,1,0,0,0,4,,October
19,COMITAN,257,CB,15,138,35,5,0,0,1,0,0,0,7,,October
19,COMITAN,258,B,14,127,21,6,0,5,0,0,0,0,1,,October
19,COMITAN,258,C,13,143,19,6,0,4,1,0,0,0,3,,October
19,COMITAN,259,B,12,162,37,8,0,1,0,0,0,0,4,,October
19,COMITAN,259,C,13,147,30,13,0,2,1,0,0,0,6,,October
19,COMITAN,260,B,15,110,33,10,0,0,0,0,0,0,7,,October
19,COMITAN,260,CA,14,99,38,6,0,1,0,0,0,0,2,,October
19,COMITAN,260,CB,21,112,18,7,0,2,0,0,0,0,2,,October
19,COMITAN,261,B,13,105,27,2,0,0,0,0,0,0,11,,October
19,COMITAN,261,C,14,129,19,9,0,1,0,0,0,0,5,,October
19,COMITAN,262,B,10,117,39,5,0,3,0,0,0,0,5,,October
19,COMITAN,262,CA,12,108,41,0,0,0,0,0,0,0,19,,October
19,COMITAN,262,CB,7,104,34,3,0,0,0,0,0,3,4,,October
19,COMITAN,263,B,4,125,26,2,0,3,0,0,0,0,3,,October
19,COMITAN,263,CA,8,88,36,6,0,3,0,0,0,1,8,,October
19,COMITAN,263,CB,6,99,33,2,0,3,1,0,0,0,7,,October
19,COMITAN,264,B,4,83,21,13,0,0,0,0,0,0,5,,October
19,COMITAN,264,C,4,71,10,1,0,0,0,0,0,0,3,,October
19,COMITAN,265,B,8,133,44,2,0,3,0,0,0,0,0,,October
19,COMITAN,265,C,5,109,40,3,0,3,0,0,0,0,10,,October
19,COMITAN,266,B,23,145,26,9,0,3,1,0,0,0,9,,October
19,COMITAN,266,CA,25,162,28,6,0,0,1,0,0,0,18,,October
19,COMITAN,266,CB,14,56,27,9,0,1,1,0,0,0,8,,October
19,COMITAN,267,B,2,94,39,4,0,1,1,0,0,0,4,,October
19,COMITAN,268,B,0,47,54,6,0,47,0,0,0,0,27,,October
19,COMITAN,269,B,1,17,87,1,0,0,0,0,0,0,1,,October
19,COMITAN,270,B,1,105,42,7,0,1,0,0,0,4,17,,October
19,COMITAN,270,C,0,111,29,0,0,0,0,0,0,0,0,,October
19,COMITAN,271,B,6,340,49,4,0,1,1,0,0,0,25,,October
19,COMITAN,272,B,0,144,23,8,0,0,0,0,0,0,26,,October
19,COMITAN,273,B,2,119,25,3,0,0,0,0,0,0,9,,October
19,COMITAN,273,C,2,134,16,2,0,1,0,0,0,0,3,,October
19,COMITAN,274,B,4,138,38,7,0,0,0,0,0,0,17,,October
19,COMITAN,275,B,9,79,6,1,0,0,0,0,0,0,17,,October
19,COMITAN,275,C,9,95,5,6,0,1,0,0,0,1,3,,October
19,COMITAN,276,B,9,190,24,3,0,0,0,0,0,0,34,,October
19,COMITAN,277,B,6,218,28,5,0,3,0,0,0,0,38,,October
19,COMITAN,278,B,1,78,17,1,0,0,0,0,0,1,9,,October
19,COMITAN,279,B,15,101,33,5,0,0,0,0,0,0,9,,October
19,COMITAN,279,C,9,74,12,8,0,0,1,0,0,0,15,,October
19,COMITAN,280,B,5,114,77,10,0,0,2,0,0,0,17,,October
19,COMITAN,281,B,2,113,31,13,0,0,0,0,0,0,28,,October
19,COMITAN,282,B,0,45,56,0,0,0,0,0,0,0,11,,October
19,COMITAN,282,C,1,30,36,2,0,1,0,0,0,0,8,,October
19,COMITAN,283,B,4,167,14,5,0,2,0,0,0,3,21,,October
19,COMITAN,283,C,5,159,8,5,0,2,0,0,0,0,9,,October
19,COMITAN,284,B,10,162,43,5,0,0,0,0,0,0,7,,October
19,COMITAN,284,C,0,81,17,0,0,0,0,0,0,0,0,,October
19,COMITAN,285,B,4,157,14,24,0,0,0,0,0,0,28,,October
19,COMITAN,286,B,10,120,31,88,0,0,5,0,0,0,11,,October
19,COMITAN,287,B,1,74,23,18,0,1,0,0,0,0,7,,October
19,COMITAN,287,C,3,93,25,12,0,0,0,0,0,4,0,,October
19,COMITAN,288,B,1,79,3,2,0,0,0,0,0,0,4,,October
19,COMITAN,288,C,2,62,2,2,0,0,0,0,0,0,2,,October
19,COMITAN,289,B,7,200,22,2,0,1,0,0,0,0,22,,October
19,COMITAN,289,C,2,197,15,5,0,0,0,0,0,0,9,,October
19,COMITAN,290,B,2,57,54,2,0,1,1,0,0,0,27,,October
19,COMITAN,290,C,2,77,61,0,0,0,0,0,0,0,3,,October
19,COMITAN,291,B,3,62,36,8,0,1,0,0,0,0,9,,October
19,COMITAN,291,EX,1,67,2,0,0,0,0,0,0,0,4,,October
19,COMITAN,292,B,2,17,2,2,0,0,0,0,0,0,0,,October
,,,,,,,,,,,,,,,,October
20,"CONCORDIA, LA",293,B,0,208,103,0,0,0,0,0,0,0,10,,October
20,"CONCORDIA, LA",293,C,0,172,93,0,0,0,0,0,0,0,10,,October
20,"CONCORDIA, LA",294,B,0,164,133,0,0,0,0,0,0,0,16,,October
20,"CONCORDIA, LA",294,C,0,142,132,0,0,0,0,0,0,0,13,,October
20,"CONCORDIA, LA",295,B,0,132,48,0,0,0,0,0,0,0,6,,October
20,"CONCORDIA, LA",295,C,0,113,61,0,0,0,0,0,0,0,2,,October
20,"CONCORDIA, LA",296,B,0,194,81,0,0,0,0,0,0,0,15,,October
20,"CONCORDIA, LA",297,B,0,22,6,0,0,0,0,0,0,0,0,,October
20,"CONCORDIA, LA",298,B,0,146,37,0,0,0,0,0,0,0,9,,October
20,"CONCORDIA, LA",298,C,0,142,29,0,0,0,0,0,0,0,16,,October
20,"CONCORDIA, LA",299,B,0,94,97,0,0,0,0,0,0,0,8,,October
20,"CONCORDIA, LA",299,C,0,77,118,0,0,0,0,0,0,0,10,,October
20,"CONCORDIA, LA",299,EX,0,211,8,0,0,0,0,0,0,3,39,,October
20,"CONCORDIA, LA",300,B,0,123,36,0,0,0,0,0,0,1,10,,October
20,"CONCORDIA, LA",300,C,0,137,40,0,0,0,0,0,0,0,13,,October
20,"CONCORDIA, LA",301,B,0,138,16,0,0,0,0,0,0,0,18,,October
20,"CONCORDIA, LA",301,C,0,182,20,0,0,0,0,0,0,0,9,,October
20,"CONCORDIA, LA",302,B,0,88,97,0,0,0,0,0,0,0,8,,October
20,"CONCORDIA, LA",302,C,0,98,69,0,0,0,0,0,0,0,7,,October
20,"CONCORDIA, LA",303,B,0,122,131,0,0,0,0,0,0,0,1,,October
20,"CONCORDIA, LA",304,B,0,41,3,0,0,0,0,0,0,0,0,,October
20,"CONCORDIA, LA",305,B,0,256,25,0,0,0,0,0,0,0,20,,October
20,"CONCORDIA, LA",306,B,0,320,26,0,0,0,0,0,0,0,15,,October
20,"CONCORDIA, LA",307,B,0,144,90,0,0,0,0,0,0,0,13,,October
20,"CONCORDIA, LA",308,B,0,105,35,0,0,0,0,0,0,0,4,,October
20,"CONCORDIA, LA",308,C,0,85,36,0,0,0,0,0,0,0,7,,October
20,"CONCORDIA, LA",309,B,0,67,28,0,0,0,0,0,0,0,3,,October
20,"CONCORDIA, LA",310,B,0,115,5,0,0,0,0,0,0,0,2,,October
20,"CONCORDIA, LA",311,B,0,144,6,0,0,0,0,0,0,0,8,,October
20,"CONCORDIA, LA",311,C,0,138,9,0,0,0,0,0,0,0,11,,October
20,"CONCORDIA, LA",312,B,0,220,81,0,0,0,0,0,0,0,18,,October
20,"CONCORDIA, LA",312,C,0,198,65,0,0,0,0,0,0,0,20,,October
20,"CONCORDIA, LA",313,B,0,189,17,0,0,0,0,0,0,0,13,,October
20,"CONCORDIA, LA",314,B,0,96,36,0,0,0,0,0,0,0,24,,October
20,"CONCORDIA, LA",315,B,0,86,6,0,0,0,0,0,0,0,8,,October
20,"CONCORDIA, LA",315,C,0,87,7,0,0,0,0,0,0,0,11,,October
20,"CONCORDIA, LA",316,B,0,80,49,0,0,0,0,0,0,0,20,,October
,,,,,,,,,,,,,,,,October
21,COPAINALA,317,B,0,142,23,13,0,0,11,0,0,0,8,,October
21,COPAINALA,317,C,0,152,25,23,0,0,13,0,0,0,5,,October
21,COPAINALA,318,B,0,102,20,9,0,0,17,0,0,0,9,,October
21,COPAINALA,318,C,0,96,32,12,0,0,26,0,0,0,1,,October
21,COPAINALA,319,B,0,130,34,11,0,0,9,0,0,0,1,,October
21,COPAINALA,319,C,0,120,46,16,0,0,14,0,0,0,6,,October
21,COPAINALA,320,B,0,151,31,22,0,0,4,0,0,0,7,,October
21,COPAINALA,320,C,0,142,28,29,0,0,5,0,0,0,4,,October
21,COPAINALA,321,B,0,161,32,32,0,0,21,0,0,1,8,,October
21,COPAINALA,321,C,0,175,22,19,0,0,15,0,0,3,8,,October
21,COPAINALA,322,B,0,150,48,10,0,0,13,0,0,0,12,,October
21,COPAINALA,323,B,0,93,20,8,0,0,2,0,0,0,0,,October
21,COPAINALA,324,B,0,135,53,14,0,0,8,0,0,0,11,,October
21,COPAINALA,325,B,0,186,61,10,0,0,5,0,0,0,16,,October
21,COPAINALA,326,B,0,250,62,47,0,0,0,0,0,0,9,,October
21,COPAINALA,327,B,0,243,70,27,0,0,2,0,0,0,21,,October
21,COPAINALA,328,B,0,223,36,3,0,0,6,0,0,0,4,,October
21,COPAINALA,329,B,0,172,12,13,0,0,13,0,0,0,4,,October
21,COPAINALA,329,C,0,175,24,8,0,0,5,0,0,1,4,,October
21,COPAINALA,330,B,0,286,8,12,0,0,12,0,0,0,17,,October
,,,,,,,,,,,,,,,,October
22,CHALCHIHUITAN,331,B,0,93,0,0,0,0,0,0,0,0,49,,October
22,CHALCHIHUITAN,332,B,0,81,0,0,0,0,0,0,0,0,18,,October
22,CHALCHIHUITAN,332,C,0,33,0,0,0,0,0,0,0,0,16,,October
22,CHALCHIHUITAN,333,B,0,68,0,0,0,0,0,0,0,2,65,,October
22,CHALCHIHUITAN,333,C,0,48,0,0,0,0,0,0,0,0,62,,October
22,CHALCHIHUITAN,333,EX,0,130,0,0,0,0,0,0,0,0,79,,October
22,CHALCHIHUITAN,334,B,0,34,0,0,0,0,0,0,0,0,20,,October
22,CHALCHIHUITAN,334,EX,0,106,0,0,0,0,0,0,0,0,91,,October
22,CHALCHIHUITAN,335,B,0,141,0,0,0,0,0,0,0,0,39,,October
22,CHALCHIHUITAN,335,EX,0,44,0,0,0,0,0,0,0,0,42,,October
,,,,,,,,,,,,,,,,October
24,CHANAL,375,B,0,295,59,0,0,0,0,0,0,0,51,,October
24,CHANAL,376,B,0,180,37,0,0,0,0,0,0,0,23,,October
24,CHANAL,376,C,0,171,28,0,0,0,0,0,0,0,22,,October
24,CHANAL,377,B,0,138,46,0,0,0,0,0,0,0,23,,October
24,CHANAL,378,B,0,133,30,0,0,0,0,0,0,0,12,,October
24,CHANAL,379,B,0,27,2,0,0,0,0,0,0,0,1,,October
24,CHANAL,379,EX,0,32,33,0,0,0,0,0,0,0,2,,October
24,CHANAL,380,B,0,22,311,0,0,0,0,0,0,0,13,,October
24,CHANAL,380,EX,0,2,210,0,0,0,0,0,0,0,10,,October
,,,,,,,,,,,,,,,,October
25,CHAPULTENANGO,381,B,59,155,213,0,0,0,0,0,0,0,43,,October
25,CHAPULTENANGO,381,C,49,182,183,0,0,0,0,0,0,0,53,,October
25,CHAPULTENANGO,382,B,13,110,300,0,0,0,0,0,0,0,29,,October
25,CHAPULTENANGO,383,B,14,115,195,0,0,0,0,0,0,0,30,,October
25,CHAPULTENANGO,383,C,10,105,187,0,0,0,0,0,0,0,37,,October
25,CHAPULTENANGO,383,EX,13,28,19,0,0,0,0,0,0,0,6,,October
,,,,,,,,,,,,,,,,October
26,CHENALHO,384,B,0,170,0,8,0,0,0,0,0,1,9,,October
26,CHENALHO,384,C,0,156,0,1,0,2,0,0,0,0,0,,October
26,CHENALHO,385,B,0,1,0,0,0,22,0,0,0,0,4,,October
26,CHENALHO,386,B,0,82,0,0,0,26,0,0,0,0,0,,October
26,CHENALHO,386,C,0,70,0,1,0,30,0,0,0,0,2,,October
26,CHENALHO,387,B,0,77,0,1,0,2,0,0,0,0,2,,October
26,CHENALHO,388,B,0,97,0,3,0,1,0,0,0,0,3,,October
26,CHENALHO,388,C,0,107,0,1,0,2,0,0,0,0,1,,October
26,CHENALHO,389,B,0,125,0,13,0,80,0,0,0,0,1,,October
26,CHENALHO,389,C,0,74,0,9,0,79,0,0,0,2,0,,October
26,CHENALHO,390,B,0,112,0,1,0,54,0,0,0,0,0,,October
26,CHENALHO,391,B,0,75,0,6,0,102,0,0,0,0,11,,October
26,CHENALHO,391,C,0,39,0,3,0,66,0,0,0,0,5,,October
26,CHENALHO,392,B,0,135,0,0,0,2,0,0,0,1,1,,October
26,CHENALHO,392,C,0,127,0,1,0,1,0,0,0,0,2,,October
26,CHENALHO,393,B,0,287,0,0,0,1,0,0,0,0,2,,October
26,CHENALHO,393,C,0,289,0,1,0,22,0,0,0,0,3,,October
26,CHENALHO,394,B,0,151,0,0,0,0,0,0,0,0,3,,October
26,CHENALHO,394,C,0,148,0,0,0,9,0,0,0,0,3,,October
26,CHENALHO,395,B,0,251,0,3,0,15,0,0,0,1,7,,October
26,CHENALHO,396,B,0,138,0,14,0,111,0,0,0,0,12,,October
26,CHENALHO,397,B,0,197,0,0,0,0,0,0,0,0,4,,October
26,CHENALHO,397,C,0,187,0,0,0,0,0,0,0,0,5,,October
26,CHENALHO,398,B,0,338,0,2,0,3,0,0,0,0,27,,October
26,CHENALHO,399,B,0,194,0,5,0,1,0,0,0,1,22,,October
26,CHENALHO,399,C,0,222,0,3,0,0,0,0,0,0,19,,October
26,CHENALHO,400,B,0,141,0,7,0,2,0,0,0,1,20,,October
26,CHENALHO,400,C,0,143,0,6,0,1,0,0,0,2,24,,October
26,CHENALHO,401,B,0,284,0,2,0,6,0,0,0,2,12,,October
,,,,,,,,,,,,,,,,October
27,CHIAPA DE CORZO,402,B,42,68,21,2,2,2,0,0,0,0,7,,October
27,CHIAPA DE CORZO,402,CA,46,76,15,3,0,0,1,0,0,0,5,,October
27,CHIAPA DE CORZO,402,CB,57,81,18,8,1,0,0,0,0,1,1,,October
27,CHIAPA DE CORZO,402,CC,50,59,23,1,2,1,0,0,0,1,10,,October
27,CHIAPA DE CORZO,402,CD,60,82,16,1,2,0,3,0,0,0,9,,October
27,CHIAPA DE CORZO,403,B,74,81,21,12,1,0,3,0,0,0,7,,October
27,CHIAPA DE CORZO,403,C,75,72,16,5,0,1,2,0,0,0,7,,October
27,CHIAPA DE CORZO,404,B,95,54,45,10,0,0,1,0,0,2,8,,October
27,CHIAPA DE CORZO,404,C,66,74,71,9,2,0,1,0,0,6,8,,October
27,CHIAPA DE CORZO,405,B,95,116,19,11,2,1,1,0,0,0,5,,October
27,CHIAPA DE CORZO,405,C,97,98,13,7,3,1,2,0,0,0,10,,October
27,CHIAPA DE CORZO,406,B,89,82,15,3,1,3,0,0,0,0,4,,October
27,CHIAPA DE CORZO,406,C,79,78,19,2,0,1,1,0,0,0,10,,October
27,CHIAPA DE CORZO,407,B,145,106,28,17,2,1,1,0,0,0,6,,October
27,CHIAPA DE CORZO,407,C,148,88,16,22,5,1,1,0,0,0,11,,October
27,CHIAPA DE CORZO,408,B,152,82,11,6,6,2,0,0,0,2,3,,October
27,CHIAPA DE CORZO,408,C,119,96,26,6,4,3,0,0,0,1,3,,October
27,CHIAPA DE CORZO,409,B,93,167,13,18,2,0,4,0,0,1,11,,October
27,CHIAPA DE CORZO,409,C,103,157,18,12,4,2,4,0,0,0,6,,October
27,CHIAPA DE CORZO,410,B,137,112,11,3,6,1,3,0,0,1,15,,October
27,CHIAPA DE CORZO,410,C,159,119,9,5,3,2,0,0,0,0,11,,October
27,CHIAPA DE CORZO,411,B,122,74,14,15,4,5,0,0,0,0,3,,October
27,CHIAPA DE CORZO,411,CA,121,76,15,12,3,1,1,0,0,0,6,,October
27,CHIAPA DE CORZO,411,CB,119,64,11,12,0,1,0,0,0,0,3,,October
27,CHIAPA DE CORZO,412,B,128,75,20,16,0,0,1,0,0,2,4,,October
27,CHIAPA DE CORZO,412,CA,122,93,17,8,0,3,0,0,0,0,5,,October
27,CHIAPA DE CORZO,412,CB,112,100,12,13,2,1,2,0,0,1,11,,October
27,CHIAPA DE CORZO,413,B,73,56,19,4,1,19,1,0,0,1,12,,October
27,CHIAPA DE CORZO,413,EX1,53,70,12,1,1,11,0,0,0,0,10,,October
27,CHIAPA DE CORZO,413,EX2,38,82,10,1,0,14,0,0,0,0,10,,October
27,CHIAPA DE CORZO,414,B,65,83,23,10,5,65,3,0,0,4,14,,October
27,CHIAPA DE CORZO,414,C,45,79,20,6,2,56,1,0,0,5,19,,October
27,CHIAPA DE CORZO,414,EX,32,106,1,1,0,0,1,0,0,2,8,,October
27,CHIAPA DE CORZO,415,B,47,113,92,9,2,2,0,0,0,0,15,,October
27,CHIAPA DE CORZO,415,C,45,131,91,14,0,2,1,0,0,2,10,,October
27,CHIAPA DE CORZO,416,B,41,144,12,1,1,0,0,0,0,0,10,,October
27,CHIAPA DE CORZO,416,C,39,128,28,1,1,2,0,0,0,0,8,,October
27,CHIAPA DE CORZO,417,B,142,150,10,9,8,0,2,0,0,0,17,,October
27,CHIAPA DE CORZO,417,EX,107,37,8,8,0,0,2,0,0,1,12,,October
27,CHIAPA DE CORZO,418,B,66,42,83,11,4,0,7,0,0,0,18,,October
27,CHIAPA DE CORZO,419,B,85,174,0,5,5,0,0,0,0,0,12,,October
27,CHIAPA DE CORZO,420,B,74,143,15,2,0,0,0,0,0,0,4,,October
27,CHIAPA DE CORZO,421,B,179,109,13,1,0,0,0,0,0,0,4,,October
27,CHIAPA DE CORZO,422,B,81,163,3,33,2,1,1,0,0,0,0,,October
27,CHIAPA DE CORZO,423,B,58,106,5,6,1,2,1,0,0,0,12,,October
27,CHIAPA DE CORZO,423,C,52,115,15,9,1,1,1,0,0,1,7,,October
27,CHIAPA DE CORZO,424,B,54,156,24,1,1,0,0,0,0,1,10,,October
27,CHIAPA DE CORZO,424,C,51,158,12,4,0,0,1,0,0,0,14,,October
