CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,NA,MORENA,ES,PAZ,MDZ,PP,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,32,ZACATECAS,7,FRESNILLO,49,VALPARAISO,1580,1,21,21,65,7,58,0,2,24,1,,1,0,6,3,0,0,2,0,0,0,,,,,,,211,0,16,227,350
1,32,ZACATECAS,7,FRESNILLO,49,VALPARAISO,1582,1,14,3,13,1,20,1,2,19,4,,0,0,0,1,0,0,1,1,1,0,,,,,,,81,0,1,82,106
1,32,ZACATECAS,7,FRESNILLO,49,VALPARAISO,1584,1,44,52,46,5,58,1,5,30,4,,0,0,1,2,0,0,4,0,0,0,,,,,,,252,0,6,258,384
1,32,ZACATECAS,7,FRESNILLO,49,VALPARAISO,1585,1,28,80,49,5,36,3,2,19,0,,0,0,1,3,0,0,0,1,0,0,,,,,,,227,0,9,236,309
1,32,ZACATECAS,7,FRESNILLO,49,VALPARAISO,1586,1,49,51,60,5,146,7,10,71,0,,1,0,3,4,0,0,0,0,0,1,,,,,,,408,0,16,424,656
1,32,ZACATECAS,7,FRESNILLO,49,VALPARAISO,1587,1,7,17,39,0,8,0,0,7,1,,0,0,2,5,0,0,0,0,0,0,,,,,,,86,0,6,92,151
1,32,ZACATECAS,7,FRESNILLO,49,VALPARAISO,1588,2,12,45,24,0,21,0,2,47,0,,0,1,5,2,0,0,0,0,0,3,,,,,,,162,0,8,170,255
1,32,ZACATECAS,7,FRESNILLO,49,VALPARAISO,1589,1,12,12,31,7,15,4,2,41,0,,0,1,0,5,0,0,4,1,0,0,,,,,,,135,0,7,142,207
1,32,ZACATECAS,7,FRESNILLO,49,VALPARAISO,1590,1,10,23,30,3,54,2,3,22,0,,0,0,2,1,0,0,0,1,0,0,,,,,,,151,0,9,160,303
1,32,ZACATECAS,7,FRESNILLO,49,VALPARAISO,1591,1,8,10,18,1,60,2,3,21,1,,0,0,1,1,0,0,1,0,0,1,,,,,,,128,0,6,134,241
1,32,ZACATECAS,7,FRESNILLO,49,VALPARAISO,1593,1,5,25,11,3,29,1,0,27,0,,1,2,0,0,0,0,0,0,0,0,,,,,,,104,0,8,112,164
1,32,ZACATECAS,7,FRESNILLO,49,VALPARAISO,1594,1,6,5,25,1,13,0,1,16,1,,0,0,0,0,0,0,1,0,0,0,,,,,,,69,0,6,75,101
1,32,ZACATECAS,7,FRESNILLO,49,VALPARAISO,1596,1,7,24,76,4,11,2,2,14,1,,1,0,0,0,0,0,0,0,0,0,,,,,,,142,0,5,147,222
1,32,ZACATECAS,7,FRESNILLO,49,VALPARAISO,1597,1,8,8,5,3,13,0,0,22,3,,3,0,0,0,0,0,3,0,1,0,,,,,,,69,0,2,71,156
1,32,ZACATECAS,7,FRESNILLO,49,VALPARAISO,1598,1,3,17,26,4,26,0,0,9,1,,0,0,0,1,0,0,0,0,0,0,,,,,,,87,0,3,90,140
1,32,ZACATECAS,7,FRESNILLO,49,VALPARAISO,1599,1,20,15,10,5,4,0,0,3,4,,0,0,0,1,0,0,0,0,0,0,,,,,,,62,0,2,64,110
1,32,ZACATECAS,7,FRESNILLO,49,VALPARAISO,1600,1,20,30,55,1,22,3,0,47,0,,1,0,2,3,0,1,1,3,0,1,,,,,,,190,0,4,194,299
1,32,ZACATECAS,4,GUADALUPE,50,VETAGRANDE,1601,2,8,147,2,218,20,6,149,58,5,,17,2,0,0,0,0,1,10,1,0,,,,,,,644,0,20,664,844
1,32,ZACATECAS,4,GUADALUPE,50,VETAGRANDE,1602,2,43,106,5,200,58,5,147,90,7,,14,3,2,1,0,0,2,3,1,0,,,,,,,687,2,13,702,937
1,32,ZACATECAS,4,GUADALUPE,50,VETAGRANDE,1603,2,9,131,8,145,6,1,213,234,2,,3,0,0,0,0,0,14,7,0,1,,,,,,,774,1,19,794,1073
1,32,ZACATECAS,4,GUADALUPE,50,VETAGRANDE,1604,2,5,143,4,114,7,5,267,152,7,,7,1,0,0,0,0,6,7,0,2,,,,,,,727,0,13,740,1039
1,32,ZACATECAS,4,GUADALUPE,50,VETAGRANDE,1605,1,0,53,2,24,1,3,42,54,1,,1,0,0,0,0,0,2,3,0,0,,,,,,,186,0,3,189,225
1,32,ZACATECAS,4,GUADALUPE,50,VETAGRANDE,1606,2,12,178,4,82,13,3,220,224,4,,9,0,0,0,0,0,2,7,0,0,,,,,,,758,0,29,787,1011
1,32,ZACATECAS,4,GUADALUPE,50,VETAGRANDE,1607,2,6,128,3,193,10,2,450,223,4,,3,0,1,0,0,0,7,4,0,1,,,,,,,1035,1,34,1070,1316
1,32,ZACATECAS,4,GUADALUPE,50,VETAGRANDE,1608,2,9,128,3,192,8,3,323,281,7,,1,1,0,0,0,0,4,4,1,0,,,,,,,965,0,25,990,1222
1,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1609,1,9,195,62,25,58,5,53,81,1,1,0,0,2,0,0,0,1,0,0,0,,,,,,,493,1,12,506,716
1,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1610,2,14,224,43,28,80,4,71,99,2,1,1,1,0,0,0,0,6,2,0,0,,,,,,,576,0,18,594,824
1,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1611,2,23,201,37,45,56,3,57,78,1,0,0,3,4,0,0,0,3,1,1,0,,,,,,,513,0,17,530,795
1,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1612,3,23,516,118,110,147,12,177,247,4,2,0,4,5,2,0,1,3,2,0,0,,,,,,,1373,0,33,1406,2105
1,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1613,2,15,175,39,45,95,5,128,140,2,4,1,42,3,3,0,1,5,2,2,1,,,,,,,708,0,40,748,1116
1,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1614,2,24,191,36,78,64,9,124,286,7,2,1,58,3,6,0,0,8,8,0,3,,,,,,,908,0,16,924,1403
1,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1615,2,21,175,32,96,119,10,103,225,7,1,0,39,2,0,0,0,5,7,3,0,,,,,,,845,0,22,867,1294
1,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1616,2,6,110,22,12,16,2,18,37,1,0,0,1,2,0,0,0,1,0,0,0,,,,,,,228,0,10,238,315
1,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1617,1,2,16,5,7,33,0,13,11,2,0,0,0,0,0,0,0,0,2,0,0,,,,,,,91,0,1,92,143
1,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1618,2,9,208,27,66,50,10,3,151,2,2,2,1,0,1,0,0,3,6,1,0,,,,,,,542,0,26,568,788
1,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1619,1,0,81,25,14,13,5,3,21,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,163,0,2,165,223
1,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1620,1,3,60,9,12,10,0,6,13,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,114,0,2,116,166
1,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1621,1,2,83,40,30,8,2,11,65,5,0,0,0,1,0,0,0,3,2,0,0,,,,,,,252,0,5,257,351
1,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1622,2,23,135,75,15,61,3,32,40,3,1,1,0,1,0,0,0,1,0,0,0,,,,,,,391,0,11,402,536
1,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1623,1,2,73,2,20,26,1,4,47,1,0,0,0,0,0,0,0,1,0,0,0,,,,,,,177,0,3,180,226
1,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1624,1,7,149,5,57,67,6,3,105,1,0,2,1,0,0,0,0,0,1,0,0,,,,,,,404,0,13,417,516
1,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1625,1,1,24,6,12,3,2,0,24,2,0,0,0,0,1,0,0,1,3,0,0,,,,,,,79,0,6,85,114
1,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1626,1,5,38,22,26,9,2,4,23,1,0,0,0,1,0,0,0,0,0,0,0,,,,,,,131,0,3,134,202
1,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1627,2,13,93,46,58,19,3,12,82,0,0,0,0,0,1,0,0,3,3,0,0,,,,,,,333,0,21,354,554
1,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1628,1,16,72,9,26,36,3,17,43,3,1,1,0,1,0,0,0,2,5,2,0,,,,,,,237,0,24,261,469
1,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1629,1,10,92,8,44,40,2,3,103,1,1,4,0,0,0,0,0,0,7,0,0,,,,,,,315,0,5,320,431
1,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1630,1,8,47,11,8,11,1,10,58,2,1,0,0,0,1,0,0,0,0,0,0,,,,,,,158,0,6,164,224
1,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1631,1,1,79,12,32,65,3,17,44,2,0,0,0,0,0,0,0,0,2,0,0,,,,,,,257,0,11,268,410
1,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1632,1,7,94,9,69,60,4,5,99,0,0,2,0,2,1,0,0,1,3,0,0,,,,,,,356,0,18,374,521
1,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1633,1,12,125,43,28,11,8,62,84,3,0,0,1,0,3,0,0,3,5,1,1,,,,,,,390,0,17,407,564
1,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1634,1,10,115,25,17,14,3,68,53,4,2,0,0,1,0,0,0,0,3,0,1,,,,,,,316,0,19,335,522
1,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1635,1,15,130,24,23,65,4,8,116,5,2,0,0,1,0,0,0,2,2,0,0,,,,,,,397,0,28,425,652
1,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1636,1,5,158,24,39,35,3,16,156,3,0,0,2,0,0,0,0,4,3,1,3,,,,,,,452,0,16,468,576
1,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1637,2,13,253,23,51,65,6,32,182,9,2,0,1,1,1,0,0,5,3,0,0,,,,,,,647,1,17,665,838
1,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1638,2,13,255,8,37,57,3,46,240,3,0,0,2,0,1,0,0,8,4,0,0,,,,,,,677,0,13,690,849
1,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1639,2,18,147,51,50,15,10,29,180,2,1,0,3,1,0,0,0,5,4,0,1,,,,,,,517,0,12,529,783
1,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1640,3,63,307,78,80,39,11,61,345,10,2,1,4,2,1,0,0,7,6,2,0,,,,,,,1019,0,39,1058,1580
1,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1641,1,14,87,19,28,9,2,12,171,2,0,1,2,2,0,0,0,7,3,0,1,,,,,,,360,0,11,371,544
1,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1642,1,3,107,6,20,45,2,10,25,0,0,0,0,0,1,0,0,1,1,0,0,,,,,,,221,0,8,229,299
1,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1643,1,12,125,7,19,33,2,23,49,0,0,0,4,0,3,1,0,0,2,0,0,,,,,,,280,0,9,289,386
1,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1644,1,3,21,8,2,27,1,0,13,3,0,0,0,0,0,0,0,0,2,0,0,,,,,,,80,0,3,83,109
1,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1645,1,6,42,12,7,33,1,7,27,4,0,0,1,0,0,0,0,1,0,0,0,,,,,,,141,0,5,146,203
1,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1646,1,3,52,4,25,13,1,19,17,0,0,0,0,0,0,0,0,0,2,0,0,,,,,,,136,0,1,137,200
1,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1647,1,5,38,33,7,2,0,1,5,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,92,0,6,98,152
1,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1648,1,3,40,13,2,8,2,4,5,0,0,0,0,0,1,0,0,0,2,0,0,,,,,,,80,0,6,86,135
1,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1650,1,6,53,12,39,26,1,7,56,3,0,0,0,0,0,0,0,1,2,0,2,,,,,,,208,0,7,215,314
1,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1652,1,19,120,26,15,24,8,7,67,7,0,0,0,0,1,0,0,4,1,0,0,,,,,,,299,0,11,310,421
1,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1653,1,3,62,27,24,22,3,11,31,1,0,2,0,0,2,0,0,4,0,1,0,,,,,,,193,0,9,202,281
1,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1654,1,7,107,22,31,17,2,26,64,4,0,0,1,0,0,0,0,0,3,0,0,,,,,,,284,0,21,305,470
1,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1655,1,6,138,10,14,18,2,5,59,3,1,0,0,0,0,0,0,1,0,0,0,,,,,,,257,0,8,265,330
1,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1656,1,2,69,4,5,3,0,8,25,1,0,0,0,0,0,0,0,0,1,0,0,,,,,,,118,0,2,120,157
1,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1658,1,1,42,2,4,6,0,3,11,1,0,0,0,0,1,0,0,1,0,0,0,,,,,,,72,0,0,72,106
1,32,ZACATECAS,9,LORETO,52,VILLA GARCIA,1659,2,34,295,21,38,78,179,7,300,11,82,1,1,3,0,0,1,2,3,0,1,,,,,,,1057,0,21,1078,1398
1,32,ZACATECAS,9,LORETO,52,VILLA GARCIA,1660,2,16,263,32,31,78,135,13,308,12,63,,0,1,1,0,0,8,2,0,2,,,,,,,965,0,22,987,1202
1,32,ZACATECAS,9,LORETO,52,VILLA GARCIA,1661,2,24,263,54,46,35,146,14,250,9,48,,1,1,0,2,3,2,1,0,0,,,,,,,899,0,17,916,1158
1,32,ZACATECAS,9,LORETO,52,VILLA GARCIA,1662,2,15,161,23,18,24,96,11,157,2,26,,1,2,0,0,0,1,0,1,2,,,,,,,1071,1,24,1096,1428
1,32,ZACATECAS,9,LORETO,52,VILLA GARCIA,1663,1,5,157,6,12,17,105,5,26,3,10,,0,2,0,0,2,1,0,0,1,,,,,,,352,0,8,360,465
1,32,ZACATECAS,9,LORETO,52,VILLA GARCIA,1664,1,23,150,14,18,79,94,5,96,4,10,,0,3,0,2,2,0,2,1,0,,,,,,,503,0,19,522,703
1,32,ZACATECAS,9,LORETO,52,VILLA GARCIA,1665,2,6,250,7,9,69,285,4,114,2,16,,0,0,1,0,1,4,1,3,0,,,,,,,772,0,23,795,1005
1,32,ZACATECAS,9,LORETO,52,VILLA GARCIA,1666,1,4,128,40,7,18,86,4,79,0,14,,3,1,0,0,1,7,1,1,0,,,,,,,394,0,21,415,525
1,32,ZACATECAS,9,LORETO,52,VILLA GARCIA,1667,2,7,292,126,11,61,70,16,67,6,21,,2,3,1,0,4,6,0,0,0,,,,,,,693,2,35,730,913
1,32,ZACATECAS,9,LORETO,52,VILLA GARCIA,1668,2,6,174,33,21,43,89,2,162,3,18,,1,2,0,0,1,1,0,0,0,,,,,,,556,0,23,579,774
1,32,ZACATECAS,9,LORETO,52,VILLA GARCIA,1669,1,13,78,6,9,21,70,2,69,3,6,,1,1,0,1,0,2,0,0,0,,,,,,,282,1,11,294,379
1,32,ZACATECAS,9,LORETO,52,VILLA GARCIA,1670,1,58,108,17,4,14,29,2,40,0,10,,0,1,0,0,0,0,0,0,0,,,,,,,283,0,11,294,368
1,32,ZACATECAS,9,LORETO,52,VILLA GARCIA,1671,2,17,302,91,10,76,55,4,193,2,21,,2,0,0,0,0,3,4,0,0,,,,,,,780,0,26,806,1099
1,32,ZACATECAS,9,LORETO,52,VILLA GARCIA,1672,1,7,87,1,2,12,51,1,19,0,2,,0,1,0,0,0,0,0,0,0,,,,,,,183,0,3,186,224
1,32,ZACATECAS,9,LORETO,52,VILLA GARCIA,1673,2,18,205,26,33,40,184,10,129,2,16,,1,4,1,1,0,7,2,1,0,,,,,,,680,0,24,704,868
1,32,ZACATECAS,9,LORETO,52,VILLA GARCIA,1674,1,0,10,1,4,5,21,1,36,1,0,,0,1,0,0,0,2,1,0,0,,,,,,,83,0,5,88,117
1,32,ZACATECAS,8,OJOCALIENTE,53,VILLA GONZALEZ ORTEGA,1675,2,15,290,288,7,0,5,123,41,0,0,0,1,5,2,0,2,0,0,0,1,,,,,,,780,0,28,808,1054
1,32,ZACATECAS,8,OJOCALIENTE,53,VILLA GONZALEZ ORTEGA,1676,2,20,239,298,8,0,3,83,33,3,0,1,0,3,8,0,3,1,0,0,0,,,,,,,703,3,39,745,1032
1,32,ZACATECAS,8,OJOCALIENTE,53,VILLA GONZALEZ ORTEGA,1677,2,7,252,270,9,0,4,118,32,2,0,0,1,5,4,0,8,0,2,0,0,,,,,,,714,0,41,755,1012
1,32,ZACATECAS,8,OJOCALIENTE,53,VILLA GONZALEZ ORTEGA,1678,2,18,171,329,7,0,5,192,45,2,0,1,0,6,6,0,4,0,1,0,0,,,,,,,787,0,46,833,1116
1,32,ZACATECAS,8,OJOCALIENTE,53,VILLA GONZALEZ ORTEGA,1679,2,17,175,234,8,0,0,128,25,1,0,1,1,1,3,0,0,1,0,0,0,,,,,,,595,0,25,620,866
1,32,ZACATECAS,8,OJOCALIENTE,53,VILLA GONZALEZ ORTEGA,1680,2,27,414,169,18,0,3,88,31,1,0,14,2,3,5,0,1,0,0,0,0,,,,,,,776,0,55,831,1233
1,32,ZACATECAS,8,OJOCALIENTE,53,VILLA GONZALEZ ORTEGA,1681,2,12,156,251,25,0,2,90,27,5,0,0,0,4,2,1,3,1,0,0,0,,,,,,,579,0,37,616,867
1,32,ZACATECAS,8,OJOCALIENTE,53,VILLA GONZALEZ ORTEGA,1682,1,14,85,161,8,0,4,25,10,1,0,1,1,2,6,0,0,0,0,0,0,,,,,,,318,0,12,330,503
1,32,ZACATECAS,8,OJOCALIENTE,53,VILLA GONZALEZ ORTEGA,1683,1,8,106,102,3,0,3,123,13,5,0,0,0,0,1,0,1,0,1,0,0,,,,,,,366,0,29,395,638
1,32,ZACATECAS,8,OJOCALIENTE,53,VILLA GONZALEZ ORTEGA,1684,1,9,106,65,6,0,10,117,13,0,0,0,2,2,0,0,0,0,0,0,0,,,,,,,330,0,20,350,526
1,32,ZACATECAS,8,OJOCALIENTE,53,VILLA GONZALEZ ORTEGA,1685,1,7,66,49,3,0,3,90,19,1,0,0,0,0,1,1,1,2,0,0,0,,,,,,,243,0,18,261,416
1,32,ZACATECAS,8,OJOCALIENTE,53,VILLA GONZALEZ ORTEGA,1686,1,9,119,58,1,0,6,132,14,2,0,0,1,0,0,0,0,1,0,0,0,,,,,,,343,0,29,372,592
1,32,ZACATECAS,15,PINOS,54,VILLA HIDALGO,1687,2,11,333,317,0,3,1,23,52,3,1,5,0,8,2,0,2,1,0,0,1,,,,,,,763,0,22,785,1011
1,32,ZACATECAS,15,PINOS,54,VILLA HIDALGO,1688,2,8,392,244,3,1,2,25,125,1,7,0,0,2,4,0,1,0,0,0,0,,,,,,,815,0,28,843,1120
1,32,ZACATECAS,15,PINOS,54,VILLA HIDALGO,1689,2,9,451,366,5,1,4,16,144,3,8,3,0,3,3,0,2,2,2,0,1,,,,,,,1023,0,37,1060,1405
1,32,ZACATECAS,15,PINOS,54,VILLA HIDALGO,1690,1,10,154,103,2,0,2,2,29,1,0,0,0,3,2,0,0,1,1,1,0,,,,,,,311,0,9,320,427
1,32,ZACATECAS,15,PINOS,54,VILLA HIDALGO,1691,2,21,326,225,21,5,4,5,103,1,0,1,0,5,3,0,1,6,3,0,0,,,,,,,730,0,18,748,940
1,32,ZACATECAS,15,PINOS,54,VILLA HIDALGO,1692,1,3,109,74,4,0,0,5,30,2,0,2,0,0,1,0,1,2,0,1,1,,,,,,,235,0,13,248,350
1,32,ZACATECAS,15,PINOS,54,VILLA HIDALGO,1693,1,6,107,100,4,1,3,2,53,2,0,1,1,1,2,0,0,0,0,0,1,,,,,,,284,0,17,301,449
1,32,ZACATECAS,15,PINOS,54,VILLA HIDALGO,1694,1,7,197,90,0,1,4,2,70,3,1,1,0,1,3,0,2,0,0,0,0,,,,,,,382,0,15,397,519
1,32,ZACATECAS,15,PINOS,54,VILLA HIDALGO,1695,1,1,172,99,2,2,3,0,56,2,0,0,2,0,0,0,1,0,0,0,2,,,,,,,342,0,25,367,499
1,32,ZACATECAS,15,PINOS,54,VILLA HIDALGO,1696,1,10,187,186,4,0,2,3,19,0,0,3,0,0,1,0,0,0,0,0,0,,,,,,,415,0,9,424,524
1,32,ZACATECAS,15,PINOS,54,VILLA HIDALGO,1697,1,10,111,179,5,0,3,1,54,1,0,0,1,1,6,0,0,0,0,0,0,,,,,,,372,0,14,386,577
1,32,ZACATECAS,15,PINOS,54,VILLA HIDALGO,1698,1,0,86,89,0,2,0,3,115,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,296,0,9,305,414
1,32,ZACATECAS,15,PINOS,54,VILLA HIDALGO,1699,2,9,334,212,8,1,3,2,46,3,2,0,0,3,1,0,0,3,0,0,0,,,,,,,627,0,25,652,1034
1,32,ZACATECAS,15,PINOS,54,VILLA HIDALGO,1700,2,46,309,389,18,3,8,8,163,6,0,2,2,3,15,0,0,0,0,0,2,,,,,,,974,0,29,1003,1259
1,32,ZACATECAS,15,PINOS,54,VILLA HIDALGO,1701,1,6,52,110,4,1,4,1,73,0,1,8,1,0,5,0,1,1,0,0,0,,,,,,,268,0,9,277,345
1,32,ZACATECAS,15,PINOS,54,VILLA HIDALGO,1702,1,8,78,79,8,7,0,5,41,1,2,1,0,1,1,0,0,0,0,0,0,,,,,,,232,0,9,241,308
1,32,ZACATECAS,15,PINOS,54,VILLA HIDALGO,1703,1,5,70,45,0,2,1,1,5,0,0,2,0,0,2,0,1,0,0,0,0,,,,,,,134,0,8,142,223
1,32,ZACATECAS,15,PINOS,54,VILLA HIDALGO,1704,1,1,59,71,1,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,141,0,3,144,183
1,32,ZACATECAS,15,PINOS,54,VILLA HIDALGO,1705,1,2,71,26,13,1,2,29,29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,173,0,3,176,206
1,32,ZACATECAS,15,PINOS,54,VILLA HIDALGO,1706,1,1,41,35,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,82,0,3,85,100
1,32,ZACATECAS,15,PINOS,54,VILLA HIDALGO,1707,1,13,57,58,0,1,0,0,17,1,1,0,0,1,5,0,0,0,0,0,0,,,,,,,154,0,8,162,198
1,32,ZACATECAS,15,PINOS,54,VILLA HIDALGO,1708,1,1,91,103,2,0,4,0,50,0,2,0,1,0,0,0,1,0,0,0,1,,,,,,,256,0,10,266,329
1,32,ZACATECAS,15,PINOS,54,VILLA HIDALGO,1709,1,2,126,114,3,0,4,2,47,3,0,2,1,0,2,0,0,0,0,0,0,,,,,,,306,0,10,316,397
1,32,ZACATECAS,15,PINOS,54,VILLA HIDALGO,1710,1,13,130,60,6,3,4,4,145,8,0,3,2,1,3,0,0,2,0,1,0,,,,,,,385,0,21,406,572
1,32,ZACATECAS,11,VILLANUEVA,55,VILLANUEVA,1711,3,36,272,382,17,6,7,30,165,2,1,3,,3,9,0,1,3,0,0,0,,,,,,,937,2,34,973,1554
1,32,ZACATECAS,11,VILLANUEVA,55,VILLANUEVA,1712,1,17,152,136,5,2,5,6,110,2,2,0,,1,1,0,1,1,0,0,1,,,,,,,442,0,17,459,676
1,32,ZACATECAS,11,VILLANUEVA,55,VILLANUEVA,1713,1,18,168,155,12,5,2,3,94,3,2,0,,3,4,0,0,0,0,0,0,,,,,,,469,0,14,483,730
1,32,ZACATECAS,11,VILLANUEVA,55,VILLANUEVA,1714,2,13,234,230,15,5,6,40,95,1,2,0,,4,4,0,0,1,2,0,2,,,,,,,654,0,18,672,1015
1,32,ZACATECAS,11,VILLANUEVA,55,VILLANUEVA,1715,1,26,131,123,6,1,1,13,73,0,1,0,,1,0,0,0,1,1,0,0,,,,,,,378,0,10,388,549
1,32,ZACATECAS,11,VILLANUEVA,55,VILLANUEVA,1716,2,28,224,246,8,1,2,20,102,0,0,0,,8,8,0,0,2,2,0,1,,,,,,,652,0,34,686,1085
1,32,ZACATECAS,11,VILLANUEVA,55,VILLANUEVA,1717,2,25,280,187,16,4,2,29,157,1,1,2,,3,3,0,1,1,0,0,1,,,,,,,713,0,14,727,1052
1,32,ZACATECAS,11,VILLANUEVA,55,VILLANUEVA,1718,1,31,218,108,8,8,1,15,67,2,2,1,,1,1,0,0,0,0,0,0,,,,,,,463,0,9,472,690
1,32,ZACATECAS,11,VILLANUEVA,55,VILLANUEVA,1719,1,30,128,113,9,3,1,22,56,1,2,0,,2,3,0,0,1,0,1,1,,,,,,,373,1,17,391,619
1,32,ZACATECAS,11,VILLANUEVA,55,VILLANUEVA,1720,2,22,200,266,13,6,5,24,113,2,1,1,,7,8,0,2,2,3,0,1,,,,,,,676,0,15,691,1094
1,32,ZACATECAS,11,VILLANUEVA,55,VILLANUEVA,1721,1,26,167,197,6,8,5,18,68,2,1,0,,1,6,0,1,0,2,0,0,,,,,,,508,0,21,529,746
1,32,ZACATECAS,11,VILLANUEVA,55,VILLANUEVA,1722,1,18,131,80,14,2,0,16,59,0,0,1,,1,1,0,0,0,1,0,0,,,,,,,324,0,8,332,498
1,32,ZACATECAS,11,VILLANUEVA,55,VILLANUEVA,1723,2,52,167,182,5,9,7,12,158,5,0,1,,7,2,0,0,3,0,1,0,,,,,,,611,0,11,622,908
1,32,ZACATECAS,11,VILLANUEVA,55,VILLANUEVA,1724,2,41,170,170,8,3,11,35,148,4,5,1,,1,3,0,0,2,0,0,2,,,,,,,604,0,16,620,888
1,32,ZACATECAS,11,VILLANUEVA,55,VILLANUEVA,1725,1,28,133,94,7,4,9,11,108,5,3,1,,3,2,0,0,1,0,1,0,,,,,,,410,1,14,425,593
1,32,ZACATECAS,11,VILLANUEVA,55,VILLANUEVA,1726,1,5,136,99,5,5,1,17,126,2,2,0,,2,4,0,0,0,2,0,1,,,,,,,407,0,5,412,595
1,32,ZACATECAS,11,VILLANUEVA,55,VILLANUEVA,1727,2,44,116,153,10,1,4,63,142,4,0,1,,1,5,12,0,2,3,1,3,,,,,,,565,0,20,585,817
1,32,ZACATECAS,11,VILLANUEVA,55,VILLANUEVA,1728,1,27,78,86,7,1,3,19,113,7,0,0,,0,3,0,0,1,0,1,0,,,,,,,346,0,16,362,572
1,32,ZACATECAS,11,VILLANUEVA,55,VILLANUEVA,1730,1,8,96,129,1,3,3,36,47,3,0,0,,2,8,0,0,1,1,0,4,,,,,,,342,0,18,360,513
1,32,ZACATECAS,11,VILLANUEVA,55,VILLANUEVA,1731,1,16,53,100,10,6,2,18,94,11,1,2,,0,1,0,0,6,1,0,2,,,,,,,323,0,13,336,513
