municipality,section,PAN,PRI,PRD,PartCardenista,PT,total,uniqueid,valid,year,month,PVEM,listanominal,turnout,PRD_PT_PC_PVEM_PAS_PSN,PRI_PVEM,PC,PANAL,PAS,PRD_PT,PRD_PT_PC,PRD_PC,PAN_PRI,PAN_PRI_PVEM,PAN_PVEM,PAN_PVEM_PANAL,PAN_PANAL,PRI_PVEM_PANAL,PAN_PRI_PVEM_PANAL,PAN_PRI_PANAL,PRI_PRD_PVEM_PC_PANAL,PT_PC,PRD_PT_PMC,MC,MORENA,PES,PAN_PRD_MC,PAN_MC,PAN_PRD,PRD_MC,PRD_PVEM,PT_MORENA,CI_1,CI_2,PH,PRD_PT_PANAL,PRD_PT_PANAL_PES,PRD_PANAL,PRD_PANAL_PES,PT_PANAL_PH,PAN_PH,PAN_PRD_PT,PRD_PES,PRD_PT_PES,PT_PES_PH,PT_PES,PRD_PT_PANAL_PH,PRD_PT_PH,PT_MC,PT_PH,PAN_PT,PAN_PRI_PRD_PANAL_PH_PES,PAN_PRD_PT_PANAL_PES,PAN_PRD_PT_PANAL_PH,PAN_PRD_PANAL,PRI_PT_PVEM
LAZARO CARDENAS,855,78,0,257,NA,12,734,16052,703,2015,June,0,1813,0.404853820800781,NA,263,NA,3,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,49,9,NA,0,0,NA,NA,NA,28,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
LAZARO CARDENAS,860,244,0,701,NA,36,1988,16052,1906,2015,June,0,6002,0.331222921609879,NA,592,NA,27,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,131,17,NA,0,0,NA,NA,NA,145,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
LAZARO CARDENAS,845,28,0,329,NA,25,733,16052,714,2015,June,0,1911,0.383568823337555,NA,255,NA,10,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,38,1,NA,0,0,NA,NA,NA,26,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
LAZARO CARDENAS,818,62,0,132,NA,8,409,16052,394,2015,June,0,1126,0.363232672214508,NA,137,NA,9,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,22,2,NA,0,0,NA,NA,NA,20,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
LAZARO CARDENAS,862,61,0,290,NA,24,682,16052,667,2015,June,0,1348,0.505934715270996,NA,245,NA,3,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,36,3,NA,0,0,NA,NA,NA,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
LAZARO CARDENAS,859,114,0,483,NA,26,1281,16052,1216,2015,June,0,3771,0.339697688817978,NA,441,NA,10,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,58,12,NA,0,0,NA,NA,NA,61,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
LAZARO CARDENAS,864,23,0,88,NA,5,280,16052,268,2015,June,0,532,0.526315808296204,NA,134,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,3,NA,0,0,NA,NA,NA,8,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
LAZARO CARDENAS,813,361,0,423,NA,51,1916,16052,1857,2015,June,0,4435,0.432018041610718,NA,590,NA,31,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,154,30,NA,0,0,NA,NA,NA,203,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
LAZARO CARDENAS,838,38,0,146,NA,9,514,16052,494,2015,June,0,1133,0.453662842512131,NA,249,NA,13,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,16,4,NA,0,0,NA,NA,NA,13,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
LAZARO CARDENAS,830,7,0,92,NA,15,255,16052,248,2015,June,0,595,0.428571432828903,NA,112,NA,3,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,14,0,NA,0,0,NA,NA,NA,5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
LAZARO CARDENAS,844,50,0,287,NA,11,774,16052,745,2015,June,0,2172,0.356353580951691,NA,233,NA,22,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,77,13,NA,0,0,NA,NA,NA,48,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
LAZARO CARDENAS,831,10,0,182,NA,9,469,16052,460,2015,June,0,783,0.598978281021118,NA,245,NA,2,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,NA,0,0,NA,NA,NA,7,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
LAZARO CARDENAS,823,154,0,253,NA,21,904,16052,873,2015,June,0,1994,0.453360080718994,NA,238,NA,12,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,63,15,NA,0,0,NA,NA,NA,103,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
LAZARO CARDENAS,839,44,0,214,NA,14,843,16052,823,2015,June,0,1640,0.514024376869202,NA,463,NA,25,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,40,6,NA,0,0,NA,NA,NA,16,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
LAZARO CARDENAS,834,39,0,247,NA,8,818,16052,792,2015,June,0,1739,0.470385283231735,NA,457,NA,10,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,23,2,NA,0,0,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
LAZARO CARDENAS,842,82,0,253,NA,9,772,16052,744,2015,June,0,1945,0.396915167570114,NA,285,NA,27,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,34,4,NA,0,0,NA,NA,NA,44,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
LAZARO CARDENAS,843,48,0,107,NA,6,481,16052,470,2015,June,0,908,0.529735684394836,NA,243,NA,19,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,27,4,NA,0,0,NA,NA,NA,13,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
LAZARO CARDENAS,833,7,0,39,NA,0,99,16052,96,2015,June,0,233,0.424892693758011,NA,39,NA,2,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,NA,0,0,NA,NA,NA,5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
LAZARO CARDENAS,821,110,0,275,NA,24,846,16052,825,2015,June,0,2173,0.389323502779007,NA,246,NA,7,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,62,10,NA,0,0,NA,NA,NA,84,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
LAZARO CARDENAS,870,58,0,163,NA,16,559,16052,546,2015,June,0,1485,0.376430988311768,NA,225,NA,9,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,28,15,NA,0,0,NA,NA,NA,30,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
LAZARO CARDENAS,806,478,0,909,NA,76,2940,16052,2856,2015,June,0,7078,0.41537156701088,NA,788,NA,50,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,256,49,NA,0,0,NA,NA,NA,217,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
LAZARO CARDENAS,846,78,0,301,NA,11,748,16052,728,2015,June,0,1896,0.39451476931572,NA,228,NA,6,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,58,2,NA,0,0,NA,NA,NA,41,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
LAZARO CARDENAS,847,71,0,258,NA,8,603,16052,594,2015,June,0,1605,0.375700920820236,NA,175,NA,15,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,48,2,NA,0,0,NA,NA,NA,16,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
LAZARO CARDENAS,832,114,0,360,NA,14,1009,16052,970,2015,June,0,2205,0.457596361637115,NA,439,NA,16,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,14,1,NA,0,0,NA,NA,NA,7,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
LAZARO CARDENAS,811,117,0,173,NA,31,727,16052,709,2015,June,0,1382,0.526049196720123,NA,223,NA,7,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,47,9,NA,0,0,NA,NA,NA,89,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
LAZARO CARDENAS,861,3,0,88,NA,31,236,16052,230,2015,June,0,486,0.485596716403961,NA,98,NA,1,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,2,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
LAZARO CARDENAS,853,66,0,259,NA,10,706,16052,677,2015,June,0,1628,0.433660924434662,NA,264,NA,17,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,31,8,NA,0,0,NA,NA,NA,20,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
LAZARO CARDENAS,866,115,0,68,NA,10,357,16052,345,2015,June,0,741,0.481781363487244,NA,64,NA,4,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,21,4,NA,0,0,NA,NA,NA,55,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
LAZARO CARDENAS,815,103,0,207,NA,16,801,16052,769,2015,June,0,1546,0.518111228942871,NA,267,NA,11,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,41,14,NA,0,0,NA,NA,NA,96,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
LAZARO CARDENAS,852,75,0,291,NA,10,753,16052,722,2015,June,0,1632,0.461397051811218,NA,281,NA,9,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,32,7,NA,0,0,NA,NA,NA,17,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
LAZARO CARDENAS,868,330,0,1160,NA,38,3233,16052,3113,2015,June,0,9386,0.344449192285538,NA,1006,NA,63,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,233,20,NA,0,0,NA,NA,NA,225,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
LAZARO CARDENAS,817,80,0,155,NA,11,530,16052,513,2015,June,0,1270,0.417322844266891,NA,161,NA,8,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,25,7,NA,0,0,NA,NA,NA,64,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
LAZARO CARDENAS,829,52,0,120,NA,10,439,16052,431,2015,June,0,990,0.443434357643127,NA,182,NA,8,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,24,4,NA,0,0,NA,NA,NA,28,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
LAZARO CARDENAS,850,121,0,262,NA,6,731,16052,704,2015,June,0,1724,0.424013912677765,NA,233,NA,7,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,45,8,NA,0,0,NA,NA,NA,17,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
LAZARO CARDENAS,809,43,0,122,NA,16,408,16052,373,2015,June,0,948,0.430379748344421,NA,107,NA,11,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,30,10,NA,0,0,NA,NA,NA,26,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
LAZARO CARDENAS,849,133,0,426,NA,13,1283,16052,1232,2015,June,0,3273,0.39199510216713,NA,518,NA,12,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,76,10,NA,0,0,NA,NA,NA,35,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
MORELIA,1013,98,0,103,NA,0,619,16053,577,2015,June,0,1300,0.47615385055542,NA,133,NA,9,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,28,0,NA,0,0,NA,NA,NA,169,NA,6,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,NA,NA
MORELIA,1153,109,0,32,NA,0,545,16053,520,2015,June,0,900,0.605555534362793,NA,109,NA,2,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,22,0,NA,0,0,NA,NA,NA,203,NA,4,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,NA,NA
MORELIA,2677,47,0,63,NA,0,372,16053,342,2015,June,0,1008,0.369047611951828,NA,138,NA,3,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8,0,NA,0,0,NA,NA,NA,47,NA,8,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,NA,NA
MORELIA,1198,258,0,232,NA,0,1871,16053,1774,2015,June,0,3892,0.480729699134827,NA,460,NA,18,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,66,0,NA,0,0,NA,NA,NA,587,NA,20,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,NA,NA
MORELIA,1052,140,0,69,NA,0,690,16053,662,2015,June,0,1188,0.580808103084564,NA,127,NA,7,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,25,0,NA,0,0,NA,NA,NA,245,NA,5,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,NA,NA
MORELIA,994,82,0,72,NA,0,510,16053,475,2015,June,0,901,0.566037714481354,NA,118,NA,6,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,12,0,NA,0,0,NA,NA,NA,145,NA,11,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,NA,NA
MORELIA,1137,121,0,91,NA,0,614,16053,576,2015,June,0,1275,0.48156863451004,NA,101,NA,5,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,32,0,NA,0,0,NA,NA,NA,176,NA,5,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,NA,NA
MORELIA,1121,142,0,92,NA,0,693,16053,656,2015,June,0,1125,0.61599999666214,NA,127,NA,5,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,16,0,NA,0,0,NA,NA,NA,224,NA,9,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,NA,NA
MORELIA,957,49,0,66,NA,0,398,16053,373,2015,June,0,789,0.504436016082764,NA,98,NA,7,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,14,0,NA,0,0,NA,NA,NA,114,NA,1,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,NA,NA
MORELIA,981,75,0,72,NA,0,477,16053,444,2015,June,0,974,0.489733070135117,NA,141,NA,2,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,14,0,NA,0,0,NA,NA,NA,107,NA,7,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,NA,NA
MORELIA,1041,83,0,55,NA,0,410,16053,389,2015,June,0,802,0.511221945285797,NA,78,NA,5,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,8,0,NA,0,0,NA,NA,NA,134,NA,9,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,NA,NA
MORELIA,1066,96,0,43,NA,0,492,16053,470,2015,June,0,933,0.527331173419952,NA,103,NA,2,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,22,0,NA,0,0,NA,NA,NA,154,NA,10,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,NA,NA
MORELIA,1109,66,0,71,NA,0,491,16053,456,2015,June,0,940,0.522340416908264,NA,97,NA,4,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,19,0,NA,0,0,NA,NA,NA,147,NA,6,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,NA,NA
MORELIA,1101,210,0,93,NA,0,998,16053,948,2015,June,0,1939,0.514698326587677,NA,196,NA,9,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,31,0,NA,0,0,NA,NA,NA,316,NA,13,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,NA,NA
MORELIA,1036,295,0,290,NA,0,1720,16053,1605,2015,June,0,4544,0.378521114587784,NA,400,NA,20,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,71,0,NA,0,0,NA,NA,NA,333,NA,24,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,NA,NA
MORELIA,1203,180,0,101,NA,0,1066,16053,1005,2015,June,0,1963,0.543046355247498,NA,233,NA,9,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,51,0,NA,0,0,NA,NA,NA,350,NA,22,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,NA,NA
MORELIA,1032,103,0,105,NA,0,496,16053,465,2015,June,0,1006,0.493041753768921,NA,92,NA,2,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,16,0,NA,0,0,NA,NA,NA,113,NA,7,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,NA,NA
MORELIA,1075,111,0,12,NA,0,365,16053,348,2015,June,0,565,0.646017670631409,NA,52,NA,3,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,9,0,NA,0,0,NA,NA,NA,141,NA,7,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,NA,NA
MORELIA,1263,543,0,678,NA,0,4095,16053,3859,2015,June,0,10946,0.374109268188477,NA,1022,NA,57,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,150,0,NA,0,0,NA,NA,NA,1039,NA,79,0,0,0,0,0,0,0,0,0,0,214,0,0,0,0,0,0,0,0,NA,NA
MORELIA,1111,180,0,34,NA,0,724,16053,703,2015,June,0,1094,0.661791563034058,NA,105,NA,4,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,24,0,NA,0,0,NA,NA,NA,310,NA,4,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,NA,NA
MORELIA,1281,14,0,32,NA,0,173,16053,156,2015,June,0,322,0.537267088890076,NA,64,NA,1,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,NA,0,0,NA,NA,NA,29,NA,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,NA,NA
MORELIA,976,49,0,29,NA,0,246,16053,239,2015,June,0,505,0.487128704786301,NA,54,NA,2,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,0,NA,0,0,NA,NA,NA,63,NA,5,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,NA,NA
MORELIA,1025,52,0,24,NA,0,268,16053,259,2015,June,0,469,0.571428596973419,NA,51,NA,9,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,9,0,NA,0,0,NA,NA,NA,95,NA,5,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,NA,NA
MORELIA,972,90,0,77,NA,0,573,16053,558,2015,June,0,1155,0.496103882789612,NA,147,NA,11,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,35,0,NA,0,0,NA,NA,NA,149,NA,8,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,NA,NA
MORELIA,1106,92,0,103,NA,0,796,16053,747,2015,June,0,1990,0.400000005960464,NA,283,NA,15,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,21,0,NA,0,0,NA,NA,NA,126,NA,9,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,NA,NA
MORELIA,1115,140,0,25,NA,0,621,16053,602,2015,June,0,905,0.686187863349915,NA,104,NA,9,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,27,0,NA,0,0,NA,NA,NA,247,NA,4,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,NA,NA
MORELIA,1078,179,0,69,NA,0,727,16053,685,2015,June,0,1226,0.592985332012177,NA,149,NA,2,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,22,0,NA,0,0,NA,NA,NA,220,NA,11,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,NA,NA
MORELIA,1065,70,0,22,NA,0,263,16053,251,2015,June,0,460,0.571739137172699,NA,46,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,9,0,NA,0,0,NA,NA,NA,85,NA,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,NA,NA
MORELIA,1252,44,0,330,NA,0,922,16053,865,2015,June,0,1699,0.542672157287598,NA,320,NA,6,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,55,0,NA,0,0,NA,NA,NA,72,NA,4,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,NA,NA
MORELIA,1256,47,0,125,NA,0,570,16053,541,2015,June,0,1405,0.40569394826889,NA,292,NA,9,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,0,NA,0,0,NA,NA,NA,34,NA,5,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,NA,NA
MORELIA,1023,45,0,30,NA,0,250,16053,240,2015,June,0,444,0.563063085079193,NA,56,NA,1,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,20,0,NA,0,0,NA,NA,NA,73,NA,2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,NA,NA
MORELIA,1050,108,0,52,NA,0,509,16053,475,2015,June,0,895,0.56871509552002,NA,96,NA,3,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,25,0,NA,0,0,NA,NA,NA,156,NA,1,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,NA,NA
MORELIA,1165,128,0,90,NA,0,828,16053,790,2015,June,0,1458,0.567901253700256,NA,147,NA,8,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,52,0,NA,0,0,NA,NA,NA,302,NA,8,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,NA,NA
MORELIA,1123,77,0,63,NA,0,449,16053,423,2015,June,0,859,0.522700786590576,NA,118,NA,5,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,15,0,NA,0,0,NA,NA,NA,113,NA,8,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,NA,NA
MORELIA,1238,90,0,89,NA,0,578,16053,550,2015,June,0,1174,0.492333889007568,NA,159,NA,8,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,15,0,NA,0,0,NA,NA,NA,120,NA,1,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,NA,NA
MORELIA,971,46,0,48,NA,0,281,16053,261,2015,June,0,568,0.494718313217163,NA,63,NA,4,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,10,0,NA,0,0,NA,NA,NA,63,NA,4,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,NA,NA
MORELIA,1197,183,0,142,NA,0,1180,16053,1083,2015,June,0,2895,0.407599300146103,NA,361,NA,17,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,47,0,NA,0,0,NA,NA,NA,218,NA,20,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,NA,NA
MORELIA,1019,71,0,59,NA,0,422,16053,395,2015,June,0,894,0.472035795450211,NA,100,NA,5,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,16,0,NA,0,0,NA,NA,NA,114,NA,7,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,NA,NA
MORELIA,1170,92,0,99,NA,0,635,16053,606,2015,June,0,1149,0.552654504776001,NA,152,NA,2,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,32,0,NA,0,0,NA,NA,NA,195,NA,9,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,NA,NA
MORELIA,968,97,0,75,NA,0,557,16053,512,2015,June,0,968,0.575413227081299,NA,122,NA,9,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,17,0,NA,0,0,NA,NA,NA,130,NA,7,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,NA,NA
MORELIA,1138,92,0,94,NA,0,507,16053,492,2015,June,0,1044,0.485632181167603,NA,89,NA,2,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,24,0,NA,0,0,NA,NA,NA,152,NA,4,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,NA,NA
