CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PT,PVEM,MC,NA,MORENA,ES,C_COMUN_PAN_PRD,C_COMUN_PAN_MC,C_COMUN_PRD_PVEM,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PT_MORENA,CAND_IND36,CAND_IND37,CAND_IND38,CAND_IND39,CAND_IND40,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
5,16,MICHOACAN,1,LA PIEDAD,107,YURÉCUARO,2370,C,1,0,C01,53,43,9,3,11,13,39,65,15,2,,,,,,,,,,,,,253,0,15,268,418,Acta casilla,,,http://iem.org.mx/actas/D2370C01.pdf
5,16,MICHOACAN,1,LA PIEDAD,107,YURÉCUARO,2371,B,1,0,B,45,36,8,8,28,16,52,47,18,1,,,,,,,,,,,,,259,0,17,276,393,Acta casilla,,,http://iem.org.mx/actas/D2371B.pdf
5,16,MICHOACAN,1,LA PIEDAD,107,YURÉCUARO,2371,C,1,0,C01,44,32,14,6,16,14,54,55,19,1,,,,,,,,,,,,,255,0,23,278,392,Acta casilla,,,http://iem.org.mx/actas/D2371C01.pdf
5,16,MICHOACAN,1,LA PIEDAD,107,YURÉCUARO,2372,B,1,0,B,69,61,30,8,32,22,62,123,37,2,,,,,,,,,,,,,446,0,26,472,714,Acta casilla,,,http://iem.org.mx/actas/D2372B.pdf
5,16,MICHOACAN,1,LA PIEDAD,107,YURÉCUARO,2373,B,1,0,B,54,31,18,4,31,25,59,122,26,0,,,,,,,,,,,,,370,0,23,393,635,Acta casilla,,,http://iem.org.mx/actas/D2373B.pdf
5,16,MICHOACAN,1,LA PIEDAD,107,YURÉCUARO,2373,C,1,0,C01,66,30,32,6,25,21,44,128,28,0,,,,,,,,,,,,,380,0,36,416,634,Acta casilla,,,http://iem.org.mx/actas/D2373C01.pdf
5,16,MICHOACAN,1,LA PIEDAD,107,YURÉCUARO,2374,B,1,0,B,48,42,22,2,25,41,91,128,23,0,,,,,,,,,,,,,422,0,28,450,713,Acta casilla,,,http://iem.org.mx/actas/D2374B.pdf
5,16,MICHOACAN,1,LA PIEDAD,107,YURÉCUARO,2374,C,1,0,C01,0,28,0,2,32,33,87,103,37,71,,,,,,,,,,,,,393,0,29,422,713,Acta casilla,,,http://iem.org.mx/actas/D2374C01.pdf
5,16,MICHOACAN,1,LA PIEDAD,107,YURÉCUARO,2375,B,1,0,B,36,47,30,8,38,28,66,129,26,1,,,,,,,,,,,,,409,0,31,440,672,Acta casilla,,,http://iem.org.mx/actas/D2375B.pdf
5,16,MICHOACAN,1,LA PIEDAD,107,YURÉCUARO,2375,C,1,0,C01,41,38,28,7,32,29,83,141,17,1,,,,,,,,,,,,,417,0,26,443,671,Acta casilla,,,http://iem.org.mx/actas/D2375C01.pdf
5,16,MICHOACAN,1,LA PIEDAD,107,YURÉCUARO,2376,B,1,0,B,64,61,21,5,24,26,74,95,27,0,,,,,,,,,,,,,397,1,23,421,633,Acta casilla,,,http://iem.org.mx/actas/D2376B.pdf
5,16,MICHOACAN,1,LA PIEDAD,107,YURÉCUARO,2377,B,1,0,B,60,37,12,7,16,19,52,65,29,0,,,,,,,,,,,,,297,0,0,297,439,Acta casilla,,,http://iem.org.mx/actas/D2377B.pdf
5,16,MICHOACAN,1,LA PIEDAD,107,YURÉCUARO,2377,C,1,0,C01,44,31,9,3,23,13,51,75,18,1,,,,,,,,,,,,,268,3,13,284,439,Acta casilla,,,http://iem.org.mx/actas/D2377C01.pdf
5,16,MICHOACAN,1,LA PIEDAD,107,YURÉCUARO,2378,B,1,0,B,34,58,12,8,26,20,91,79,23,1,,,,,,,,,,,,,352,0,23,375,564,Acta casilla,,,http://iem.org.mx/actas/D2378B.pdf
5,16,MICHOACAN,1,LA PIEDAD,107,YURÉCUARO,2378,C,1,0,C01,42,52,42,0,0,0,113,81,0,0,,,,,,,,,,,,,330,0,0,330,564,Acta casilla,,,http://iem.org.mx/actas/D2378C01.pdf
5,16,MICHOACAN,1,LA PIEDAD,107,YURÉCUARO,2379,B,1,0,B,30,46,30,0,39,22,64,127,25,1,,,,,,,,,,,,,384,0,19,403,647,Acta casilla,,,http://iem.org.mx/actas/D2379B.pdf
5,16,MICHOACAN,1,LA PIEDAD,107,YURÉCUARO,2379,C,1,0,C01,36,43,21,0,26,24,76,114,22,0,,,,,,,,,,,,,362,0,0,362,646,Acta casilla,,,http://iem.org.mx/actas/D2379C01.pdf
5,16,MICHOACAN,1,LA PIEDAD,107,YURÉCUARO,2379,C,2,0,C02,41,43,26,4,35,19,79,106,29,0,,,,,,,,,,,,,382,0,18,400,646,Acta casilla,,,http://iem.org.mx/actas/D2379C02.pdf
5,16,MICHOACAN,1,LA PIEDAD,107,YURÉCUARO,2380,B,1,0,B,42,37,41,7,30,27,64,165,15,5,,,,,,,,,,,,,433,1,16,450,730,Acta casilla,,,http://iem.org.mx/actas/D2380B.pdf
5,16,MICHOACAN,1,LA PIEDAD,107,YURÉCUARO,2380,C,1,0,C01,28,42,29,8,42,22,59,118,15,0,,,,,,,,,,,,,363,0,32,395,730,Acta casilla,,,http://iem.org.mx/actas/D2380C01.pdf
5,16,MICHOACAN,1,LA PIEDAD,107,YURÉCUARO,2380,C,2,0,C02,24,58,33,6,29,14,83,164,25,0,,,,,,,,,,,,,436,0,29,465,730,Acta casilla,,,http://iem.org.mx/actas/D2380C02.pdf
5,16,MICHOACAN,1,LA PIEDAD,107,YURÉCUARO,2380,C,3,0,C03,24,46,31,12,20,29,65,142,15,1,,,,,,,,,,,,,385,0,15,400,730,Acta casilla,,,http://iem.org.mx/actas/D2380C03.pdf
5,16,MICHOACAN,1,LA PIEDAD,107,YURÉCUARO,2380,C,4,0,C04,27,45,31,12,26,25,11,143,18,0,,,,,,,,,,,,,338,0,25,363,730,Acta casilla,,,http://iem.org.mx/actas/D2380C04.pdf
5,16,MICHOACAN,1,LA PIEDAD,107,YURÉCUARO,2380,C,5,0,C05,29,65,29,11,31,15,56,31,13,0,,,,,,,,,,,,,280,0,20,300,730,Acta casilla,,,http://iem.org.mx/actas/D2380C05.pdf
5,16,MICHOACAN,1,LA PIEDAD,107,YURÉCUARO,2381,B,1,0,B,28,23,85,10,29,33,66,109,10,1,,,,,,,,,,,,,394,0,26,420,732,Acta casilla,,,http://iem.org.mx/actas/D2381B.pdf
5,16,MICHOACAN,1,LA PIEDAD,107,YURÉCUARO,2381,C,1,0,C01,24,29,98,15,16,30,62,75,9,0,,,,,,,,,,,,,358,0,22,380,731,Acta casilla,,,http://iem.org.mx/actas/D2381C01.pdf
5,16,MICHOACAN,1,LA PIEDAD,107,YURÉCUARO,2382,B,1,0,B,11,2,44,0,4,48,4,11,2,0,,,,,,,,,,,,,126,0,13,139,247,Acta casilla,,,http://iem.org.mx/actas/D2382B.pdf
5,16,MICHOACAN,1,LA PIEDAD,107,YURÉCUARO,2383,B,1,0,B,6,13,29,3,5,10,28,122,4,0,,,,,,,,,,,,,220,0,13,233,515,Acta casilla,,,http://iem.org.mx/actas/D2383B.pdf
5,16,MICHOACAN,1,LA PIEDAD,107,YURÉCUARO,2383,C,1,0,C01,6,8,22,3,3,10,23,108,5,1,,,,,,,,,,,,,189,0,11,200,514,Acta casilla,,,http://iem.org.mx/actas/D2383C01.pdf
5,16,MICHOACAN,1,LA PIEDAD,107,YURÉCUARO,2384,B,1,0,B,8,34,57,3,31,17,59,108,24,0,,,,,,,,,,,,,341,0,17,358,495,Acta casilla,,,http://iem.org.mx/actas/D2384B.pdf
5,16,MICHOACAN,1,LA PIEDAD,107,YURÉCUARO,2384,C,1,0,C01,7,16,42,9,26,10,56,116,29,0,,,,,,,,,,,,,311,0,19,330,494,Acta casilla,,,http://iem.org.mx/actas/D2384C01.pdf
5,16,MICHOACAN,1,LA PIEDAD,107,YURÉCUARO,2385,B,1,0,B,23,17,11,9,41,14,56,106,26,0,,,,,,,,,,,,,303,0,21,324,493,Acta casilla,,,http://iem.org.mx/actas/D2385B.pdf
5,16,MICHOACAN,1,LA PIEDAD,107,YURÉCUARO,2385,C,1,0,C01,22,27,14,7,62,13,43,108,23,0,,,,,,,,,,,,,319,0,16,335,492,Acta casilla,,,http://iem.org.mx/actas/D2385C01.pdf
5,16,MICHOACAN,1,LA PIEDAD,107,YURÉCUARO,2386,B,1,0,B,8,24,32,14,11,15,32,71,8,4,,,,,,,,,,,,,219,0,14,233,456,Acta casilla,,,http://iem.org.mx/actas/D2386B.pdf
5,16,MICHOACAN,1,LA PIEDAD,107,YURÉCUARO,2386,C,1,0,C01,6,38,31,6,9,17,44,61,10,0,,,,,,,,,,,,,222,0,26,248,456,Acta casilla,,,http://iem.org.mx/actas/D2386C01.pdf
5,16,MICHOACAN,1,LA PIEDAD,107,YURÉCUARO,2387,B,1,0,B,7,9,17,3,6,15,16,28,5,0,,,,,,,,,,,,,106,0,12,118,368,Acta casilla,,,http://iem.org.mx/actas/D2387B.pdf
5,16,MICHOACAN,1,LA PIEDAD,107,YURÉCUARO,2388,B,1,0,B,11,4,62,3,17,22,15,127,11,1,,,,,,,,,,,,,273,0,22,295,643,Acta casilla,,,http://iem.org.mx/actas/D2388B.pdf
5,16,MICHOACAN,1,LA PIEDAD,110,ZINÁPARO,2531,B,1,0,B,44,126,129,9,2,1,3,53,2,2,,,,,,,,,,,,,371,0,26,397,633,Acta casilla,,,http://iem.org.mx/actas/D2531B.pdf
5,16,MICHOACAN,1,LA PIEDAD,110,ZINÁPARO,2532,B,1,0,B,65,181,98,8,10,1,1,60,3,6,,,,,,,,,,,,,433,0,21,454,740,Acta casilla,,,http://iem.org.mx/actas/D2532B.pdf
5,16,MICHOACAN,1,LA PIEDAD,110,ZINÁPARO,2533,B,1,0,B,20,107,94,9,3,2,1,26,4,4,,,,,,,,,,,,,270,0,16,286,514,Acta casilla,,,http://iem.org.mx/actas/D2533B.pdf
5,16,MICHOACAN,1,LA PIEDAD,110,ZINÁPARO,2534,B,1,0,B,7,39,90,13,0,0,2,11,0,0,,,,,,,,,,,,,162,0,10,172,241,Acta casilla,,,http://iem.org.mx/actas/D2534B.pdf
5,16,MICHOACAN,1,LA PIEDAD,110,ZINÁPARO,2535,B,1,0,B,11,41,69,3,3,2,0,12,0,3,,,,,,,,,,,,,144,0,6,150,308,Acta casilla,,,http://iem.org.mx/actas/D2535B.pdf
5,16,MICHOACAN,1,LA PIEDAD,110,ZINÁPARO,2536,B,1,0,B,16,93,111,7,4,7,1,21,1,1,,,,,,,,,,,,,262,0,14,276,452,Acta casilla,,,http://iem.org.mx/actas/D2536B.pdf
5,16,MICHOACAN,1,LA PIEDAD,110,ZINÁPARO,2537,B,1,0,B,13,90,220,2,4,2,3,21,0,10,,,,,,,,,,,,,365,0,31,396,709,Acta casilla,,,http://iem.org.mx/actas/D2537B.pdf
