CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PVEM,PT,NVA_ALIANZA,MORENA,ES,PAN_PRD,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,733,C01,83,58,29,5,1,1,46,7,12,1,0,1,1,2,245,4,251,543,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G2041-G2042.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,790,C01,130,75,9,2,0,1,13,1,20,0,0,0,0,2,251,7,260,422,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G3745-G3746.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,846,C01,27,42,11,40,2,2,21,14,5,3,3,0,0,0,170,9,179,481,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0497-G0498.JPG
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,682,C01,68,113,34,8,2,2,29,2,14,0,0,0,0,0,272,20,292,662,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G2453-G2454.JPG
1,23,QUINTANA ROO,1,KANTUNILKIN,4,ISLA MUJERES,253,S01,67,117,9,5,4,1,26,6,7,2,2,0,0,0,246,18,264,0,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G3805-G3806.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,847,B,21,38,7,60,5,2,27,13,2,0,6,0,0,0,181,5,186,435,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0499-G0500.JPG
1,23,QUINTANA ROO,13,BACALAR,10,BACALAR,408,B,119,99,55,8,42,9,36,2,12,4,0,0,0,0,386,17,403,576,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G3207-G3208.JPG
1,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,196,B,235,158,11,17,0,0,10,1,12,2,2,0,0,0,448,5,453,725,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G2763-G2764.JPG
1,23,QUINTANA ROO,6,CANCÚN,1,BENITO JUÁREZ,102,C02,112,44,22,25,4,1,49,10,10,1,6,1,0,0,285,12,297,596,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G1391-G1392.JPG
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,8,B,51,39,17,74,2,1,24,17,2,2,5,0,0,0,234,3,237,453,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0803-G0804.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,847,C01,21,39,6,53,7,0,22,11,1,5,0,0,0,0,165,4,169,434,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0501-G0502.JPG
1,23,QUINTANA ROO,1,KANTUNILKIN,4,ISLA MUJERES,254,B,173,215,8,13,3,3,26,1,13,4,12,1,0,0,472,6,478,726,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0125-G0126.JPG
1,23,QUINTANA ROO,13,BACALAR,10,BACALAR,408,C01,83,105,40,7,30,18,32,2,7,6,1,1,0,0,332,16,348,575,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G3209-G3210.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,848,B,35,20,10,49,3,1,26,13,2,0,4,0,0,0,163,5,168,458,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0503-G0504.JPG
1,23,QUINTANA ROO,7,CANCÚN,1,BENITO JUÁREZ,608,B,85,41,12,59,4,5,52,14,10,1,0,0,1,0,284,13,297,544,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G1643-G1644.JPG
1,23,QUINTANA ROO,13,BACALAR,10,BACALAR,408,C02,88,77,46,4,37,10,34,5,15,5,1,0,1,4,323,12,339,575,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G3211-G3212.JPG
1,23,QUINTANA ROO,1,KANTUNILKIN,4,ISLA MUJERES,255,B,174,183,6,13,1,3,34,4,7,2,2,1,0,0,430,8,438,631,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0127-G0128.JPG
1,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,196,C01,260,138,7,6,3,5,7,7,21,4,4,0,0,0,462,3,465,725,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G2765-G2766.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,791,B,228,85,18,1,2,1,33,3,26,4,1,0,0,0,402,5,407,591,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G3747-G3748.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,159,C01,65,54,15,79,7,0,42,20,11,3,13,0,0,0,309,12,321,650,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G1809-G1810.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,848,C01,20,40,11,47,4,0,29,14,3,0,0,0,0,0,168,5,173,457,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0505-G0506.JPG
1,23,QUINTANA ROO,7,CANCÚN,1,BENITO JUÁREZ,609,B,85,56,25,21,3,3,44,28,5,1,1,1,0,0,273,12,285,617,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G1645-G1646.JPG
1,23,QUINTANA ROO,6,CANCÚN,1,BENITO JUÁREZ,103,B,115,48,18,14,2,4,29,10,7,0,1,0,0,4,248,5,257,457,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G1393-G1394.JPG
1,23,QUINTANA ROO,1,KANTUNILKIN,4,ISLA MUJERES,255,C01,160,152,3,8,2,8,35,4,18,4,2,0,0,0,396,8,404,631,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0129-G0130.JPG
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,8,C01,41,51,12,95,1,0,19,14,4,2,5,0,1,0,245,7,252,452,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0805-G0806.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,849,B,47,45,16,93,2,5,43,22,2,13,2,0,0,1,290,4,295,640,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0507-G0508.JPG
1,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,196,C02,270,141,7,6,2,0,13,4,16,1,3,0,0,0,463,10,473,725,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G2767-G2768.JPG
1,23,QUINTANA ROO,1,KANTUNILKIN,4,ISLA MUJERES,255,C02,198,140,5,15,1,5,36,1,10,4,6,0,0,1,421,3,425,631,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0131-G0132.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,850,B,54,35,14,86,7,3,39,20,8,0,6,0,0,0,272,5,277,568,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0509-G0510.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,161,B,177,37,10,11,3,0,26,17,18,5,0,0,0,1,304,4,309,713,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G1811-G1812.JPG
1,23,QUINTANA ROO,13,BACALAR,10,BACALAR,409,B,81,68,44,2,16,34,38,0,16,0,0,0,0,0,299,4,303,560,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G3215-G3216.JPG
1,23,QUINTANA ROO,1,KANTUNILKIN,4,ISLA MUJERES,256,B,135,170,4,14,3,6,22,4,7,0,1,1,0,0,367,6,373,595,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0133-G0134.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,851,B,27,24,9,39,2,1,26,18,2,0,5,0,0,0,153,6,159,423,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0511-G0512.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,792,B,168,55,15,3,1,0,29,2,14,3,3,1,0,0,294,7,301,475,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G3749-G3750.JPG
1,23,QUINTANA ROO,7,CANCÚN,1,BENITO JUÁREZ,610,B,101,28,3,30,2,1,62,17,9,0,2,0,0,0,255,8,263,515,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G1647-G1648.JPG
1,23,QUINTANA ROO,6,CANCÚN,1,BENITO JUÁREZ,104,B,126,59,19,27,4,6,42,14,17,5,6,0,0,0,325,10,335,585,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G1395-G1396.JPG
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,9,C01,38,40,14,48,1,3,28,3,5,0,7,0,0,0,187,5,192,405,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0809-G0810.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,161,C01,167,37,9,10,2,1,31,7,8,0,1,0,0,0,273,5,278,712,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G1813-G1814.JPG
1,23,QUINTANA ROO,1,KANTUNILKIN,4,ISLA MUJERES,256,C01,120,138,3,10,1,4,31,5,13,0,2,2,0,0,329,2,331,594,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0135-G0136.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,792,C01,185,66,10,2,0,2,21,2,21,3,0,0,0,0,312,5,317,474,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G3751-G3752.JPG
1,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,196,C03,223,136,9,3,1,0,18,2,19,2,4,0,0,1,417,8,426,725,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G2769-G2770.JPG
1,23,QUINTANA ROO,7,CANCÚN,1,BENITO JUÁREZ,611,B,146,49,20,27,5,5,55,27,5,1,4,0,0,0,344,11,355,730,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G1649-G1650.JPG
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,683,B,77,96,42,6,3,2,41,6,27,5,0,0,0,0,305,8,313,624,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G2455-G2456.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,851,C01,20,27,9,36,2,2,23,18,4,5,2,0,0,0,148,4,152,422,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0513-G0514.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,793,B,188,87,11,2,2,0,32,4,34,1,3,0,0,0,364,9,373,635,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G3753-G3754.JPG
1,23,QUINTANA ROO,13,BACALAR,10,BACALAR,409,C01,88,67,43,2,13,37,28,4,15,2,0,2,0,0,301,4,305,560,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G3217-G3218.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,852,B,49,26,14,60,3,2,52,9,4,4,0,0,1,0,224,3,227,629,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0515-G0516.JPG
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,734,B,90,72,34,6,3,4,28,8,15,2,3,0,0,0,265,10,275,717,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G2043-G2044.JPG
1,23,QUINTANA ROO,7,CANCÚN,1,BENITO JUÁREZ,612,B,69,24,20,19,1,3,28,10,7,1,3,0,0,0,185,6,191,390,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G1651-G1652.JPG
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,683,C01,70,91,42,5,1,2,39,5,25,4,3,0,0,0,287,21,308,623,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G2457-G2458.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,161,C02,193,34,6,8,3,1,36,16,13,1,1,0,0,0,312,4,316,712,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G1815-G1816.JPG
1,23,QUINTANA ROO,6,CANCÚN,1,BENITO JUÁREZ,104,C01,123,69,13,27,3,2,58,8,19,3,7,0,0,1,332,4,337,584,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G1397-G1398.JPG
1,23,QUINTANA ROO,1,KANTUNILKIN,4,ISLA MUJERES,257,B,192,187,6,15,1,2,22,3,11,3,9,0,0,0,451,4,455,683,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0137-G0138.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,853,B,45,44,27,73,4,3,50,26,0,0,0,0,0,0,272,5,277,643,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0517-G0518.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,161,C03,184,43,14,4,5,1,26,15,14,2,0,0,0,0,308,6,314,712,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G1817-G1818.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,854,B,71,32,14,27,8,2,37,14,7,0,4,0,0,0,216,6,222,551,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0519-G0520.JPG
1,23,QUINTANA ROO,13,BACALAR,7,OTHÓN P. BLANCO,414,B,81,133,26,5,13,1,14,3,22,1,1,0,0,0,300,10,310,517,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G3219-G3220.JPG
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,735,B,84,62,22,3,4,0,28,4,16,1,1,0,0,0,225,2,227,450,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G2045-G2046.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,854,C01,73,24,16,28,6,3,35,9,8,1,0,0,0,1,203,5,209,550,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0521-G0522.JPG
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,684,B,69,109,34,11,1,2,39,5,16,6,4,0,0,0,296,8,304,607,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G2459-G2460.JPG
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,10,B,55,56,24,151,4,5,30,23,5,2,14,0,0,0,369,5,374,719,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0811-G0812.JPG
1,23,QUINTANA ROO,1,KANTUNILKIN,4,ISLA MUJERES,257,C01,211,173,5,4,1,3,27,2,18,5,7,0,0,0,456,9,465,682,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0139-G0140.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,162,B,101,27,4,2,2,1,20,5,13,0,0,1,0,0,176,3,179,491,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G1819-G1820.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,855,B,49,22,15,31,1,2,28,15,3,1,3,0,0,0,170,4,174,437,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0523-G0524.JPG
1,23,QUINTANA ROO,6,CANCÚN,1,BENITO JUÁREZ,127,B,119,56,36,62,6,8,47,21,17,4,13,0,1,0,390,10,400,745,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G1399-G1400.JPG
1,23,QUINTANA ROO,13,BACALAR,7,OTHÓN P. BLANCO,414,C01,70,148,24,7,6,0,22,2,23,3,1,0,0,0,306,12,318,516,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G3221-G3222.JPG
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,685,B,74,80,35,5,1,4,56,8,20,3,1,1,0,0,288,10,298,695,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G2461-G2462.JPG
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,736,B,54,56,19,4,2,3,39,2,9,1,2,1,0,0,192,2,194,525,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G2047-G2048.JPG
1,23,QUINTANA ROO,1,KANTUNILKIN,4,ISLA MUJERES,258,B,193,201,9,0,0,3,38,4,14,3,4,0,0,1,469,13,483,697,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0141-G0142.JPG
1,23,QUINTANA ROO,6,CANCÚN,1,BENITO JUÁREZ,127,C01,108,78,23,58,4,5,55,10,21,3,6,0,0,0,371,10,381,744,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G1401-G1402.JPG
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,29,B,49,44,15,56,3,2,27,14,9,0,5,0,0,0,224,5,229,453,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0813-G0814.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,855,C01,60,16,15,43,1,2,30,11,7,4,0,0,0,0,189,4,193,436,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0525-G0526.JPG
1,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,196,C05,260,137,6,12,1,2,17,2,27,4,4,0,0,0,472,4,476,725,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G2773-G2774.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,163,B,87,65,18,81,2,1,61,19,10,2,6,0,0,0,352,11,363,726,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G1821-G1822.JPG
1,23,QUINTANA ROO,7,CANCÚN,1,BENITO JUÁREZ,612,C01,57,24,13,19,6,2,41,4,2,0,4,0,0,1,172,3,176,389,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G1653-G1654.JPG
1,23,QUINTANA ROO,13,BACALAR,7,OTHÓN P. BLANCO,415,B,87,146,48,9,7,2,96,3,22,7,3,0,0,1,430,17,448,672,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G3223-G3224.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,856,B,34,29,16,52,4,2,37,20,3,3,4,0,0,1,204,11,216,596,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0527-G0528.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,163,C01,70,45,29,94,6,4,36,16,7,3,5,0,0,1,315,16,332,726,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G1823-G1824.JPG
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,736,C01,54,46,25,2,3,6,35,6,8,2,1,1,0,0,189,13,202,525,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G2049-G2050.JPG
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,29,C01,66,35,21,62,1,3,27,9,5,0,7,0,0,0,236,6,242,452,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0815-G0816.JPG
1,23,QUINTANA ROO,13,BACALAR,7,OTHÓN P. BLANCO,415,C01,85,154,33,14,10,5,66,5,23,7,8,2,1,0,413,16,429,672,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G3225-G3226.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,793,C01,176,74,18,6,2,3,24,3,26,3,2,0,0,0,337,8,345,634,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G3755-G3756.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,858,B,29,26,18,72,4,1,40,17,3,0,4,0,0,0,214,2,216,544,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0529-G0530.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,163,C02,61,59,11,90,5,2,54,17,11,4,4,0,0,1,318,12,331,725,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G1825-G1826.JPG
1,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE CARRILLO PUERTO,230,E01C01,76,191,133,5,2,2,12,16,26,5,3,0,0,0,471,26,497,653,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G2935-G2936.JPG
1,23,QUINTANA ROO,1,KANTUNILKIN,4,ISLA MUJERES,258,C01,209,185,11,9,2,3,27,4,14,4,1,0,0,0,469,7,476,697,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0143-G0144.JPG
1,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,196,C06,250,137,10,10,3,3,14,1,25,1,5,0,1,1,460,7,468,725,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G2775-G2776.JPG
1,23,QUINTANA ROO,6,CANCÚN,1,BENITO JUÁREZ,127,C02,98,71,37,33,6,3,70,19,12,5,11,0,1,0,366,10,376,744,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G1403-G1404.JPG
1,23,QUINTANA ROO,7,CANCÚN,1,BENITO JUÁREZ,614,B,125,98,21,15,4,4,51,27,4,0,2,2,0,0,353,9,362,586,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G1657-G1658.JPG
1,23,QUINTANA ROO,13,BACALAR,7,OTHÓN P. BLANCO,415,E01,92,89,18,2,3,5,18,0,7,2,0,0,1,0,237,11,248,422,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G3227-G3228.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,147,B,163,55,16,21,5,1,41,20,18,0,0,0,0,2,340,13,355,741,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G1765-G1766.JPG
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,685,C01,0,0,0,0,0,0,45,2,124,107,0,0,0,0,278,5,283,694,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G2463-G2464.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,794,B,241,81,12,1,0,1,36,4,27,0,2,0,0,0,405,2,407,654,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G3757-G3758.JPG
1,23,QUINTANA ROO,1,KANTUNILKIN,4,ISLA MUJERES,258,C02,197,163,12,12,5,3,30,2,18,1,4,0,0,0,447,8,455,697,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0145-G0146.JPG
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,738,B,54,39,23,3,1,3,24,6,14,4,0,0,0,1,171,3,175,461,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G2051-G2052.JPG
1,23,QUINTANA ROO,13,BACALAR,7,OTHÓN P. BLANCO,416,B,115,76,53,6,9,3,6,0,29,4,3,0,0,0,304,18,322,427,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G3229-G3230.JPG
1,23,QUINTANA ROO,7,CANCÚN,1,BENITO JUÁREZ,615,B,112,47,11,22,5,3,64,26,6,0,0,0,0,1,296,5,302,573,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G1659-G1660.JPG
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,31,B,40,47,18,52,2,0,15,8,2,1,9,0,0,0,194,4,198,377,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0819-G0820.JPG
1,23,QUINTANA ROO,1,KANTUNILKIN,4,ISLA MUJERES,258,C03,198,180,8,16,2,1,30,2,15,2,1,2,0,0,457,6,463,697,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0147-G0148.JPG
