CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,PH,ES,CAND_IND7,PRD_NVA_ALIANZA,PAN_PVEM,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,757,C02,1,110,152,35,0,2,2,4,1,0,,,,0,307,1,308,534,Grupo de Recuento,,,http://iepct.mx/resultados/2015/distrital/xvi_huimanguillo/0757_C2.jpg
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,758,B,4,97,119,35,2,1,6,4,1,0,,,,0,269,11,280,423,Grupo de Recuento,,,http://iepct.mx/resultados/2015/distrital/xvi_huimanguillo/0758_BA.jpg
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,758,C01,2,82,136,30,2,0,2,0,0,0,,,,0,254,9,263,422,Grupo de Recuento,,,http://iepct.mx/resultados/2015/distrital/xvi_huimanguillo/0758_C1.jpg
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,759,B,1,117,192,60,0,0,2,4,0,4,,,,0,380,13,393,614,Grupo de Recuento,,,http://iepct.mx/resultados/2015/distrital/xvi_huimanguillo/0759_BA.jpg
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,759,C01,2,103,189,58,2,0,2,4,3,8,,,,0,371,8,379,614,Grupo de Recuento,,,http://iepct.mx/resultados/2015/distrital/xvi_huimanguillo/0759_C1.jpg
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,760,B,2,168,114,56,4,0,15,3,0,1,,,,0,363,13,376,621,Grupo de Recuento,,,http://iepct.mx/resultados/2015/distrital/xvi_huimanguillo/0760_BA.jpg
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,760,C01,3,119,133,46,0,3,28,3,1,2,,,,0,338,13,351,620,Grupo de Recuento,,,http://iepct.mx/resultados/2015/distrital/xvi_huimanguillo/0760_C1.jpg
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,760,E01,3,102,48,6,1,0,3,0,0,5,,,,0,168,8,176,267,Grupo de Recuento,,,http://iepct.mx/resultados/2015/distrital/xvi_huimanguillo/0760_EX.jpg
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,761,B,0,62,130,15,1,0,11,0,1,0,,,,0,220,7,227,308,Grupo de Recuento,,,http://iepct.mx/resultados/2015/distrital/xvi_huimanguillo/0761_BA.jpg
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,762,B,1,48,64,11,0,1,4,1,0,0,,,,0,130,2,132,175,Grupo de Recuento,,,http://iepct.mx/resultados/2015/distrital/xvi_huimanguillo/0762_BA.jpg
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,762,E01,0,21,32,33,1,0,1,0,0,0,,,,0,88,5,93,182,Grupo de Recuento,,,http://iepct.mx/resultados/2015/distrital/xvi_huimanguillo/0762_EX.jpg
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,763,B,2,103,123,13,2,1,2,11,1,0,,,,0,258,5,263,436,Grupo de Recuento,,,http://iepct.mx/resultados/2015/distrital/xvi_huimanguillo/0763_BA.jpg
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,763,C01,2,116,100,15,0,2,1,14,1,1,,,,0,252,10,262,436,Grupo de Recuento,,,http://iepct.mx/resultados/2015/distrital/xvi_huimanguillo/0763_C1.jpg
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,764,B,12,280,196,29,4,0,2,4,1,0,,,,0,528,18,546,744,Grupo de Recuento,,,http://iepct.mx/resultados/2015/distrital/xvi_huimanguillo/0764_BA.jpg
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,765,B,1,115,168,108,0,0,3,8,0,2,,,,0,405,10,415,717,Grupo de Recuento,,,http://iepct.mx/resultados/2015/distrital/xvi_huimanguillo/0765_BA.jpg
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,765,C01,1,141,139,85,1,2,1,5,0,1,,,,0,376,8,384,716,Grupo de Recuento,,,http://iepct.mx/resultados/2015/distrital/xvi_huimanguillo/0765_C1.jpg
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,765,C02,2,139,152,68,2,0,2,7,0,2,,,,0,374,11,385,716,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xvi_huimanguillo/0765_C2.jpg
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,766,B,2,94,98,33,2,4,1,10,1,7,,,,0,252,8,260,462,Grupo de Recuento,,,http://iepct.mx/resultados/2015/distrital/xvi_huimanguillo/0766_BA.jpg
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,766,C01,5,103,98,35,0,1,3,6,0,6,,,,0,257,1,258,462,Grupo de Recuento,,,http://iepct.mx/resultados/2015/distrital/xvi_huimanguillo/0766_C1.jpg
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,767,B,2,112,142,63,1,0,3,2,1,1,,,,0,327,9,336,565,Grupo de Recuento,,,http://iepct.mx/resultados/2015/distrital/xvi_huimanguillo/0767_BA.jpg
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,767,C01,1,91,169,59,1,0,2,7,0,1,,,,0,331,6,337,564,Grupo de Recuento,,,http://iepct.mx/resultados/2015/distrital/xvi_huimanguillo/0767_C1.jpg
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,768,B,0,102,112,36,0,2,3,11,1,1,,,,0,268,5,273,473,Grupo de Recuento,,,http://iepct.mx/resultados/2015/distrital/xvi_huimanguillo/0768_BA.jpg
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,768,C01,4,96,108,40,0,3,2,6,0,2,,,,0,261,5,266,472,Grupo de Recuento,,,http://iepct.mx/resultados/2015/distrital/xvi_huimanguillo/0768_C1.jpg
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,769,B,0,66,158,50,2,1,2,6,0,4,,,,0,289,13,302,489,Grupo de Recuento,,,http://iepct.mx/resultados/2015/distrital/xvi_huimanguillo/0769_BA.jpg
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,769,C01,0,73,144,73,0,0,2,6,0,3,,,,0,301,5,306,489,Grupo de Recuento,,,http://iepct.mx/resultados/2015/distrital/xvi_huimanguillo/0769_C1.jpg
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,770,B,4,104,160,155,2,4,2,11,0,0,,,,0,442,24,466,601,Grupo de Recuento,,,http://iepct.mx/resultados/2015/distrital/xvi_huimanguillo/0770_BA.jpg
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,770,C01,3,133,145,60,2,2,1,7,1,0,,,,0,354,14,368,601,Grupo de Recuento,,,http://iepct.mx/resultados/2015/distrital/xvi_huimanguillo/0770_C1.jpg
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,771,B,4,141,228,52,2,1,5,8,2,0,,,,0,443,18,461,649,Grupo de Recuento,,,http://iepct.mx/resultados/2015/distrital/xvi_huimanguillo/0771_BA.jpg
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,771,E01,1,34,54,9,0,0,3,1,0,1,,,,0,103,6,109,133,Grupo de Recuento,,,http://iepct.mx/resultados/2015/distrital/xvi_huimanguillo/0771_EX.jpg
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,772,B,3,177,107,115,2,0,11,1,1,1,,,,0,418,19,437,626,Grupo de Recuento,,,http://iepct.mx/resultados/2015/distrital/xvi_huimanguillo/0772_BA.jpg
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,773,B,1,153,152,39,4,1,5,2,1,0,,,,0,358,16,374,586,Grupo de Recuento,,,http://iepct.mx/resultados/2015/distrital/xvi_huimanguillo/0773_BA.jpg
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,773,C01,2,188,139,40,1,0,8,5,0,0,,,,0,383,11,394,586,Grupo de Recuento,,,http://iepct.mx/resultados/2015/distrital/xvi_huimanguillo/0773_C1.jpg
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,774,B,3,113,142,90,0,1,4,2,1,0,,,,0,356,14,370,502,Grupo de Recuento,,,http://iepct.mx/resultados/2015/distrital/xvi_huimanguillo/0774_BA.jpg
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,774,C01,1,105,147,82,3,1,5,3,0,1,,,,0,348,10,358,502,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xvi_huimanguillo/0774_C1.jpg
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,775,B,0,61,138,23,4,0,2,2,0,0,,,,0,230,10,240,384,Grupo de Recuento,,,http://iepct.mx/resultados/2015/distrital/xvi_huimanguillo/0775_BA.jpg
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,776,B,2,27,112,13,2,3,5,1,0,0,,,,0,165,9,174,317,Grupo de Recuento,,,http://iepct.mx/resultados/2015/distrital/xvi_huimanguillo/0776_BA.jpg
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,776,E01,0,74,86,16,1,0,1,0,0,0,,,,0,178,4,182,251,Grupo de Recuento,,,http://iepct.mx/resultados/2015/distrital/xvi_huimanguillo/0776_EX.jpg
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,777,B,0,125,125,43,4,0,12,2,1,0,,,,0,312,15,327,502,Grupo de Recuento,,,http://iepct.mx/resultados/2015/distrital/xvi_huimanguillo/0777_BA.jpg
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,777,C01,6,123,119,52,6,1,13,1,1,1,,,,0,323,11,334,502,Grupo de Recuento,,,http://iepct.mx/resultados/2015/distrital/xvi_huimanguillo/0777_C1.jpg
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,778,B,4,108,116,105,3,0,2,2,2,1,,,,0,343,10,353,580,Grupo de Recuento,,,http://iepct.mx/resultados/2015/distrital/xvi_huimanguillo/0778_BA.jpg
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,778,E01,0,76,24,3,6,0,2,0,0,1,,,,0,112,3,115,184,Grupo de Recuento,,,http://iepct.mx/resultados/2015/distrital/xvi_huimanguillo/0778_EX.jpg
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,779,B,0,257,135,9,7,1,0,5,0,0,,,,0,414,15,429,638,Grupo de Recuento,,,http://iepct.mx/resultados/2015/distrital/xvi_huimanguillo/0779_BA.jpg
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,779,E01,0,48,84,11,4,1,1,0,0,0,,,,0,149,14,163,250,Grupo de Recuento,,,http://iepct.mx/resultados/2015/distrital/xvi_huimanguillo/0779_EX.jpg
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,780,B,1,141,89,12,3,2,2,5,0,0,,,,0,255,5,260,577,Grupo de Recuento,,,http://iepct.mx/resultados/2015/distrital/xvi_huimanguillo/0780_BA.jpg
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,780,E01,1,59,51,8,0,0,0,1,0,0,,,,0,120,6,126,194,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xvi_huimanguillo/0780_EX.jpg
2,27,TABASCO,17,JALPA DE MENDEZ,6,CUNDUACAN,630,B,4,53,117,96,32,6,70,25,5,6,,0,,0,414,0,414,670,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xvii_jalpa_de_mendez/0630_BA.jpg
2,27,TABASCO,17,JALPA DE MENDEZ,6,CUNDUACAN,630,C01,7,54,106,99,27,1,80,31,1,2,,2,,0,410,22,432,669,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xvii_jalpa_de_mendez/0630_C1.jpg
2,27,TABASCO,17,JALPA DE MENDEZ,6,CUNDUACAN,631,B,6,34,96,74,27,0,47,32,2,0,,0,,0,318,19,337,507,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xvii_jalpa_de_mendez/0631_BA.jpg
2,27,TABASCO,17,JALPA DE MENDEZ,6,CUNDUACAN,631,C01,3,46,82,75,24,5,28,20,0,3,,2,,0,288,17,305,506,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xvii_jalpa_de_mendez/0631_C1.jpg
2,27,TABASCO,17,JALPA DE MENDEZ,6,CUNDUACAN,631,C02,3,42,81,78,13,2,37,34,2,2,,1,,0,295,17,312,506,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xvii_jalpa_de_mendez/0631_C2.jpg
2,27,TABASCO,17,JALPA DE MENDEZ,6,CUNDUACAN,632,B,16,48,82,37,2,1,85,45,6,1,,0,,0,323,14,337,485,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xvii_jalpa_de_mendez/0632_BA.jpg
2,27,TABASCO,17,JALPA DE MENDEZ,6,CUNDUACAN,632,C01,7,40,76,49,6,2,53,59,1,0,,0,,0,293,12,305,484,Acta casilla,Anulada,Anulada en base a TET-JI-14/2015-II,http://iepct.mx/resultados/2015/distrital/xvii_jalpa_de_mendez/0632_C1.jpg
2,27,TABASCO,17,JALPA DE MENDEZ,6,CUNDUACAN,639,B,53,79,138,53,41,6,44,26,3,1,,0,,0,444,27,471,726,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xvii_jalpa_de_mendez/0639_BA.jpg
2,27,TABASCO,17,JALPA DE MENDEZ,6,CUNDUACAN,639,C01,48,64,151,42,45,0,43,46,2,1,,0,,0,442,22,464,726,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xvii_jalpa_de_mendez/0639_C1.jpg
2,27,TABASCO,17,JALPA DE MENDEZ,6,CUNDUACAN,647,B,21,38,119,73,18,3,43,34,2,2,,0,,0,353,21,374,638,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xvii_jalpa_de_mendez/0647_BA.jpg
2,27,TABASCO,17,JALPA DE MENDEZ,6,CUNDUACAN,647,C01,15,48,125,52,12,3,49,43,4,2,,0,,0,353,25,378,638,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xvii_jalpa_de_mendez/0647_C1.jpg
2,27,TABASCO,17,JALPA DE MENDEZ,6,CUNDUACAN,651,B,1,62,59,30,59,12,69,34,2,0,,0,,0,328,10,338,481,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xvii_jalpa_de_mendez/0651_BA.jpg
2,27,TABASCO,17,JALPA DE MENDEZ,6,CUNDUACAN,651,C01,2,61,68,12,39,5,67,43,2,0,,0,,0,299,14,313,481,Acta casilla,Anulada,Anulada en base a TET-JI-14/2015-II,http://iepct.mx/resultados/2015/distrital/xvii_jalpa_de_mendez/0651_C1.jpg
2,27,TABASCO,17,JALPA DE MENDEZ,6,CUNDUACAN,651,E01,0,21,75,42,7,0,66,43,6,0,,0,,0,260,9,269,395,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xvii_jalpa_de_mendez/0651_EX.jpg
2,27,TABASCO,17,JALPA DE MENDEZ,6,CUNDUACAN,658,B,14,121,157,82,4,3,57,44,4,0,,0,,0,486,11,497,718,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xvii_jalpa_de_mendez/0658_BA.jpg
2,27,TABASCO,17,JALPA DE MENDEZ,6,CUNDUACAN,658,C01,5,131,153,60,12,3,46,56,3,0,,0,,0,469,11,480,717,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xvii_jalpa_de_mendez/0658_C1.jpg
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,809,B,21,127,148,68,19,7,7,69,5,6,,0,,0,477,9,486,674,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xvii_jalpa_de_mendez/0809_BA.jpg
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,809,C01,17,148,145,52,15,15,6,75,0,7,,0,,0,480,30,510,674,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xvii_jalpa_de_mendez/0809_C1.jpg
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,810,B,44,92,152,65,14,12,6,50,0,0,,179,,0,614,28,642,673,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xvii_jalpa_de_mendez/0810_BA.jpg
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,810,C01,21,82,147,77,37,7,6,41,0,4,,0,,0,422,19,441,673,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xvii_jalpa_de_mendez/0810_C1.jpg
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,810,C02,31,96,157,52,20,14,7,32,4,5,,2,,0,420,13,433,672,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xvii_jalpa_de_mendez/0810_C2.jpg
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,810,C03,30,100,172,54,16,11,7,33,0,11,,0,,0,434,10,444,672,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xvii_jalpa_de_mendez/0810_C3.jpg
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,811,B,14,109,199,39,14,11,6,54,2,8,,1,,1,457,12,470,683,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xvii_jalpa_de_mendez/0811_BA.jpg
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,811,C01,13,126,229,26,15,4,8,50,0,6,,2,,0,479,12,491,682,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xvii_jalpa_de_mendez/0811_C1.jpg
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,811,SMR01,3,35,26,25,1,4,1,11,0,1,,1,,0,108,1,109,0,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xvii_jalpa_de_mendez/0811_EMR1.jpg
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,811,SRP01,1,5,7,5,3,1,0,7,0,0,,0,,1,29,1,31,0,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xvii_jalpa_de_mendez/0811_ERP1.jpg
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,812,B,27,126,167,66,9,11,19,45,9,5,,0,,0,484,19,503,721,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xvii_jalpa_de_mendez/0812_BA.jpg
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,812,C01,9,86,178,62,12,14,15,54,2,8,,0,,3,440,16,459,720,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xvii_jalpa_de_mendez/0812_C1.jpg
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,813,B,11,99,134,32,14,5,7,55,7,5,,3,,0,372,19,391,610,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xvii_jalpa_de_mendez/0813_BA.jpg
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,813,C01,13,74,125,49,7,9,7,72,10,3,,1,,0,370,14,384,610,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xvii_jalpa_de_mendez/0813_C1.jpg
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,813,C02,12,96,119,48,17,2,4,63,6,14,,0,,0,381,13,394,609,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xvii_jalpa_de_mendez/0813_C2.jpg
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,814,B,10,95,142,53,13,11,12,21,4,7,,0,,0,368,5,373,524,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xvii_jalpa_de_mendez/0814_BA.jpg
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,814,C01,5,86,125,44,19,15,12,38,3,2,,3,,2,352,16,370,523,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xvii_jalpa_de_mendez/0814_C1.jpg
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,815,B,1,101,220,66,10,4,20,47,7,9,,1,,0,486,12,498,721,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xvii_jalpa_de_mendez/0815_BA.jpg
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,815,C01,10,104,262,52,9,7,7,29,0,2,,1,,0,483,22,505,721,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xvii_jalpa_de_mendez/0815_C1.jpg
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,816,B,4,106,165,32,18,11,8,37,4,3,,0,,0,388,5,393,555,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xvii_jalpa_de_mendez/0816_BA.jpg
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,816,C01,7,93,205,36,11,9,8,40,2,5,,0,,0,416,8,424,554,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xvii_jalpa_de_mendez/0816_C1.jpg
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,817,B,5,85,130,26,20,32,11,59,1,6,,0,,0,375,10,385,569,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xvii_jalpa_de_mendez/0817_BA.jpg
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,817,C01,5,95,113,38,11,21,7,78,2,2,,0,,0,372,10,382,568,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xvii_jalpa_de_mendez/0817_C1.jpg
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,818,B,2,91,211,94,1,0,0,3,1,1,,0,,0,404,11,415,502,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xvii_jalpa_de_mendez/0818_BA.jpg
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,818,C01,4,157,158,69,3,1,2,7,0,0,,1,,0,402,3,405,502,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xvii_jalpa_de_mendez/0818_C1.jpg
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,819,B,3,82,108,70,4,1,1,29,1,19,,0,,0,318,15,333,571,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xvii_jalpa_de_mendez/0819_BA.jpg
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,819,C01,2,98,117,65,4,1,1,7,0,28,,0,,0,323,19,342,570,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xvii_jalpa_de_mendez/0819_C1.jpg
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,820,B,2,147,215,101,13,4,4,10,0,1,,0,,0,497,23,520,721,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xvii_jalpa_de_mendez/0820_BA.jpg
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,821,B,9,83,160,135,12,2,3,27,3,1,,0,,0,435,15,450,706,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xvii_jalpa_de_mendez/0821_BA.jpg
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,821,C01,14,117,150,169,8,2,9,19,3,1,,0,,0,492,19,511,705,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xvii_jalpa_de_mendez/0821_C1.jpg
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,821,C02,12,134,150,146,17,1,1,11,0,0,,1,,0,473,21,494,705,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xvii_jalpa_de_mendez/0821_C2.jpg
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,822,B,8,110,116,162,10,0,1,17,0,1,,1,,0,426,20,446,624,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xvii_jalpa_de_mendez/0822_BA.jpg
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,822,C01,4,88,146,180,4,6,4,20,2,0,,0,,0,454,18,472,623,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xvii_jalpa_de_mendez/0822_C1.jpg
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,822,C02,1,92,154,172,5,4,5,15,2,1,,2,,0,453,19,472,623,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xvii_jalpa_de_mendez/0822_C2.jpg
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,823,B,4,70,134,111,32,8,2,36,8,2,,0,,0,407,13,420,674,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xvii_jalpa_de_mendez/0823_BA.jpg
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,823,C01,13,99,144,89,38,2,4,32,4,1,,1,,0,427,15,442,674,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xvii_jalpa_de_mendez/0823_C1.jpg
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,823,C02,13,88,113,103,29,5,9,33,9,4,,0,,0,406,5,411,673,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xvii_jalpa_de_mendez/0823_C2.jpg
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,823,C03,11,75,136,118,29,5,5,48,5,1,,1,,0,434,14,448,673,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xvii_jalpa_de_mendez/0823_C3.jpg
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,824,B,7,94,123,80,44,9,80,33,5,4,,0,,0,479,18,497,681,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xvii_jalpa_de_mendez/0824_BA.jpg
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,824,C01,20,85,123,77,32,17,7,43,3,4,,0,,0,411,14,425,680,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xvii_jalpa_de_mendez/0824_C1.jpg
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,825,B,17,111,117,159,18,15,6,36,4,4,,1,,0,488,13,501,703,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xvii_jalpa_de_mendez/0825_BA.jpg
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,825,C01,8,112,119,145,29,19,4,34,1,3,,0,,0,474,9,483,703,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xvii_jalpa_de_mendez/0825_C1.jpg
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,825,C02,14,119,111,145,23,13,0,21,0,3,,0,,0,449,15,464,702,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xvii_jalpa_de_mendez/0825_C2.jpg
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,826,B,11,142,135,100,18,8,8,47,0,4,,0,,0,473,19,492,721,Acta casilla,,,http://iepct.mx/resultados/2015/distrital/xvii_jalpa_de_mendez/0826_BA.jpg
