CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,NVA_ALIANZA,MORENA,ES,PRD_PAN,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,CAND_IND1,CAND_IND2,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
2,32,ZACATECAS,18,JUAN ALDAMA,26,GENERAL FRANCISCO R MURGUIA,393,E01,2,40,0,1,1,0,30,9,0,0,0,0,0,0,0,0,83,2,85,134,ACTA CASILLA,,,
2,32,ZACATECAS,4,GUADALUPE,52,VETAGRANDE,1606,C01,13,148,62,7,1,2,95,22,8,1,2,0,0,2,2,0,365,8,373,506,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,26,GENERAL FRANCISCO R MURGUIA,424,B,1,53,0,3,0,0,35,1,0,0,0,0,0,2,0,0,95,4,99,132,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1303,C01,58,47,24,8,4,1,50,31,4,0,0,0,0,0,0,0,227,5,232,409,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,26,GENERAL FRANCISCO R MURGUIA,409,B,8,194,21,7,3,3,131,6,4,1,5,2,0,1,2,0,388,9,397,620,ACTA CASILLA,,,
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,49,TLALTENANGO DE SANCHEZ ROMAN,1498,C01,61,82,6,4,29,4,74,18,3,5,3,0,0,8,3,1,300,7,308,583,ACTA CASILLA,,,
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,535,C01,10,148,27,34,5,6,96,29,0,0,1,0,0,3,6,0,365,7,372,551,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,26,GENERAL FRANCISCO R MURGUIA,386,B,7,106,5,19,4,2,162,23,0,0,0,0,0,0,3,0,331,8,339,484,ACTA CASILLA,,,
2,32,ZACATECAS,10,JEREZ,19,JEREZ,634,B,58,95,10,2,4,3,43,16,2,1,1,1,0,1,2,0,239,5,244,382,ACTA CASILLA,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,155,B,19,116,7,8,6,5,109,51,0,1,1,0,0,3,4,0,330,11,341,618,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,18,JUAN ALDAMA,26,GENERAL FRANCISCO R MURGUIA,394,B,0,134,9,27,4,1,42,12,0,0,1,0,0,3,0,0,233,7,240,443,ACTA CASILLA,,,
2,32,ZACATECAS,10,JEREZ,19,JEREZ,633,B,67,126,21,2,7,2,86,13,3,0,0,1,0,3,5,0,336,6,342,565,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,26,GENERAL FRANCISCO R MURGUIA,425,B,14,192,12,8,4,0,39,16,0,0,0,0,0,1,2,0,288,4,292,454,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1303,B,73,32,25,7,3,4,55,20,7,0,0,0,0,0,1,1,227,4,232,410,ACTA CASILLA,,,
2,32,ZACATECAS,11,VILLANUEVA,15,GENARO CODINA,365,B,8,66,33,6,41,2,34,44,2,0,5,0,0,4,14,0,259,15,274,411,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,26,GENERAL FRANCISCO R MURGUIA,396,B,4,115,4,37,2,1,18,5,0,3,3,0,0,0,1,0,193,2,195,344,ACTA CASILLA,,,
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,535,B,15,134,14,24,5,4,90,22,0,1,1,0,0,4,5,0,319,14,333,552,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,26,GENERAL FRANCISCO R MURGUIA,410,B,5,115,34,9,6,1,65,3,3,0,0,0,0,0,0,0,241,5,246,329,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1305,B,85,45,36,22,4,5,52,66,21,2,1,0,0,2,2,0,343,4,347,581,ACTA CASILLA,,,
2,32,ZACATECAS,2,ZACATECAS,58,ZACATECAS,1788,B,18,133,21,10,2,4,192,9,4,0,1,0,0,5,4,0,403,5,408,609,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1299,S01,44,93,30,18,4,14,108,32,7,1,0,0,0,2,5,2,358,7,367,0,ACTA CASILLA,,,
2,32,ZACATECAS,10,JEREZ,19,JEREZ,635,B,55,114,18,1,3,6,62,19,3,1,0,0,0,2,6,0,290,10,300,505,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,26,GENERAL FRANCISCO R MURGUIA,386,C01,8,117,3,7,5,3,149,27,0,0,0,1,0,0,2,0,322,19,341,484,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1302,B,61,37,19,15,3,5,43,29,9,0,0,0,0,1,1,0,223,5,228,391,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,26,GENERAL FRANCISCO R MURGUIA,397,B,9,130,18,41,8,3,59,9,0,0,2,0,0,0,1,0,280,6,286,539,ACTA CASILLA,,,
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,3,ATOLINGA,26,B,37,94,11,15,5,10,9,7,4,0,2,1,0,0,0,0,195,11,206,321,ACTA CASILLA,,,
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,537,B,6,173,19,25,6,5,113,27,0,0,0,0,0,0,7,0,381,14,395,644,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,26,GENERAL FRANCISCO R MURGUIA,411,B,3,130,4,12,4,2,34,11,0,0,1,0,1,2,1,0,205,4,209,348,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,26,GENERAL FRANCISCO R MURGUIA,398,B,4,109,16,31,3,4,47,8,0,0,0,0,0,0,0,0,222,9,231,406,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1302,C01,57,25,17,19,6,0,39,37,9,0,0,0,0,2,3,0,214,5,219,390,ACTA CASILLA,,,
2,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,1014,B,12,13,2,20,2,0,8,4,0,0,0,0,0,1,2,0,64,1,65,118,ACTA CASILLA,,,
2,32,ZACATECAS,8,OJOCALIENTE,36,OJOCALIENTE,1058,B,11,79,15,47,6,2,41,14,0,8,8,0,0,0,0,0,231,12,243,388,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,18,JUAN ALDAMA,26,GENERAL FRANCISCO R MURGUIA,412,B,3,191,12,7,4,0,131,6,0,0,0,0,0,1,0,0,355,6,361,631,ACTA CASILLA,,,
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,49,TLALTENANGO DE SANCHEZ ROMAN,1498,C02,61,75,7,5,31,4,95,18,3,5,5,0,0,7,3,0,319,6,325,583,ACTA CASILLA,,,
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,3,ATOLINGA,27,B,18,44,8,19,3,11,13,7,0,0,0,1,0,0,1,0,125,7,132,183,ACTA CASILLA,,,
2,32,ZACATECAS,6,FRESNILLO,13,FRESNILLO,210,C05,31,62,17,1,3,6,169,36,4,0,1,0,0,4,7,0,341,7,348,650,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,18,JUAN ALDAMA,26,GENERAL FRANCISCO R MURGUIA,387,B,1,77,2,5,1,0,147,25,0,2,0,0,0,0,4,0,264,6,270,438,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1294,B,76,102,25,17,0,11,110,29,5,1,0,1,0,2,1,0,380,4,384,558,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,26,GENERAL FRANCISCO R MURGUIA,399,B,3,154,3,54,0,0,32,6,0,0,0,0,0,1,0,0,253,10,263,423,ACTA CASILLA,,,
2,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,1016,B,16,19,2,27,3,1,2,5,0,0,0,1,0,0,0,0,76,1,77,213,ACTA CASILLA,,,
2,32,ZACATECAS,11,VILLANUEVA,15,GENARO CODINA,369,C01,15,96,53,3,40,2,15,20,6,1,5,0,0,2,14,0,272,0,272,388,ACTA CASILLA,,,
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,49,TLALTENANGO DE SANCHEZ ROMAN,1498,C03,62,96,6,7,32,0,109,15,7,1,1,0,0,8,1,0,345,12,357,582,ACTA CASILLA,,,
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,539,B,10,120,27,16,6,5,92,35,3,1,1,1,0,6,4,0,327,10,337,736,ACTA CASILLA,,,
2,32,ZACATECAS,8,OJOCALIENTE,36,OJOCALIENTE,1037,C01,12,102,19,20,2,4,99,53,2,2,3,0,0,1,5,0,324,9,333,537,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1289,C01,85,58,26,10,11,4,60,47,10,5,0,0,0,1,3,0,320,8,328,503,ACTA CASILLA,,,
2,32,ZACATECAS,11,VILLANUEVA,15,GENARO CODINA,370,B,18,92,35,5,24,4,57,35,3,0,4,0,2,5,18,0,302,16,318,545,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,26,GENERAL FRANCISCO R MURGUIA,388,B,8,123,8,8,5,1,190,35,0,0,0,0,0,2,6,0,386,7,393,588,ACTA CASILLA,,,
2,32,ZACATECAS,6,FRESNILLO,13,FRESNILLO,178,B,26,82,13,3,3,0,159,12,3,1,2,0,0,4,8,0,316,5,321,524,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,18,JUAN ALDAMA,26,GENERAL FRANCISCO R MURGUIA,400,B,1,106,4,5,1,2,58,4,0,0,1,0,0,0,0,0,182,5,187,284,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1290,B,76,44,24,18,2,7,57,65,10,1,0,1,0,1,3,0,309,12,321,564,ACTA CASILLA,,,
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,539,C01,11,133,20,15,8,2,120,54,1,3,0,2,0,3,2,0,374,9,383,735,ACTA CASILLA,,,
2,32,ZACATECAS,11,VILLANUEVA,15,GENARO CODINA,373,B,16,38,30,9,22,0,7,13,2,2,6,1,0,1,0,0,147,3,150,235,ACTA CASILLA,,,
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,49,TLALTENANGO DE SANCHEZ ROMAN,1499,C01,62,67,7,0,24,2,105,13,3,2,2,0,0,6,4,0,297,17,314,483,ACTA CASILLA,,,
2,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,1019,B,13,50,2,64,3,1,22,9,0,0,0,0,0,0,0,0,164,2,166,284,ACTA CASILLA,,,
2,32,ZACATECAS,2,ZACATECAS,58,ZACATECAS,1797,S01,18,103,9,6,5,0,111,10,2,0,0,0,0,6,7,0,277,2,279,0,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,26,GENERAL FRANCISCO R MURGUIA,401,B,2,33,9,16,0,0,17,2,0,0,0,0,1,0,1,0,81,7,88,174,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1296,C01,48,57,17,17,8,5,49,39,20,2,0,1,0,0,4,0,267,9,276,443,ACTA CASILLA,,,
2,32,ZACATECAS,2,ZACATECAS,58,ZACATECAS,1781,B,16,98,17,8,5,5,124,17,4,4,1,0,0,7,8,0,314,1,315,498,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,49,TLALTENANGO DE SANCHEZ ROMAN,1501,B,76,53,1,2,8,2,30,4,3,1,2,0,0,5,0,0,187,3,190,315,ACTA CASILLA,,,
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,3,ATOLINGA,29,B,9,30,2,11,0,7,4,4,0,0,0,0,0,0,1,0,68,9,77,109,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,26,GENERAL FRANCISCO R MURGUIA,389,B,5,92,8,4,2,0,160,13,2,0,1,0,0,1,1,0,289,4,293,429,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,26,GENERAL FRANCISCO R MURGUIA,402,B,5,139,17,149,0,2,71,10,0,0,0,0,0,2,2,0,397,5,402,565,ACTA CASILLA,,,
2,32,ZACATECAS,7,FRESNILLO,13,FRESNILLO,237,B,6,125,16,5,3,6,133,24,1,5,1,0,0,0,1,0,326,8,334,495,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,539,C02,15,128,31,8,8,2,105,36,3,0,0,0,0,5,3,0,344,3,347,735,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1300,B,86,76,32,8,5,2,75,51,14,0,3,1,0,3,1,0,357,8,365,630,ACTA CASILLA,,,
2,32,ZACATECAS,6,FRESNILLO,13,FRESNILLO,171,C01,17,64,14,8,9,1,90,32,3,1,1,0,0,3,6,0,249,8,257,500,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,8,OJOCALIENTE,55,VILLA GONZALEZ ORTEGA,1677,C01,9,42,51,23,11,30,110,20,3,0,3,3,0,2,2,0,309,18,327,500,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,49,TLALTENANGO DE SANCHEZ ROMAN,1502,B,74,51,4,1,30,2,41,13,0,2,0,1,2,9,1,0,231,11,242,459,ACTA CASILLA,,,
2,32,ZACATECAS,11,VILLANUEVA,57,VILLANUEVA,1762,B,1,15,37,0,1,20,9,2,0,0,0,2,0,0,0,0,87,6,93,125,ACTA CASILLA,,,
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,496,C01,35,97,25,4,7,2,120,19,1,0,0,0,0,8,3,0,321,6,327,446,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,18,JUAN ALDAMA,26,GENERAL FRANCISCO R MURGUIA,404,B,0,87,3,2,1,1,33,7,1,0,0,0,0,2,0,0,137,6,143,260,ACTA CASILLA,,,
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,3,ATOLINGA,30,B,14,29,3,10,2,10,8,0,0,0,0,1,0,0,0,0,77,10,87,115,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,26,GENERAL FRANCISCO R MURGUIA,389,C01,5,70,2,3,0,2,164,21,1,0,0,0,0,2,2,0,272,5,277,428,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,26,GENERAL FRANCISCO R MURGUIA,413,B,5,188,5,8,2,0,65,4,0,0,3,0,0,0,0,0,280,6,286,433,ACTA CASILLA,,,
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,491,B,29,81,22,2,2,0,121,11,1,1,1,0,0,4,6,0,281,3,284,545,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1301,B,56,41,12,11,0,6,47,25,13,0,0,0,0,0,3,4,214,4,222,386,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,26,GENERAL FRANCISCO R MURGUIA,406,B,1,115,3,4,0,2,94,6,0,0,1,0,0,1,2,0,229,13,242,361,ACTA CASILLA,,,
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,49,TLALTENANGO DE SANCHEZ ROMAN,1503,B,18,32,2,1,7,3,50,5,0,1,0,0,0,3,0,0,122,0,122,205,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1290,C03,77,44,27,25,5,2,53,63,12,0,0,0,0,2,0,0,310,6,316,563,ACTA CASILLA,,,
2,32,ZACATECAS,13,JALPA,45,TABASCO,1388,B,80,62,10,3,1,0,18,12,3,0,2,0,0,0,1,0,192,3,195,294,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,26,GENERAL FRANCISCO R MURGUIA,403,B,3,72,3,11,0,1,24,4,0,0,0,0,0,0,1,0,119,4,123,185,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,26,GENERAL FRANCISCO R MURGUIA,426,B,3,105,2,1,1,0,29,4,0,0,0,0,0,0,0,0,145,0,145,198,ACTA CASILLA,,,
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,539,C03,14,115,32,7,9,4,100,41,1,3,1,0,0,7,3,0,337,5,342,735,ACTA CASILLA,,,
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,49,TLALTENANGO DE SANCHEZ ROMAN,1504,B,20,34,17,2,12,1,23,4,9,1,0,0,0,5,0,0,128,9,137,252,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1304,C01,73,79,23,22,4,5,74,44,11,2,2,2,0,1,2,0,344,8,352,591,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,26,GENERAL FRANCISCO R MURGUIA,413,C01,4,210,3,11,2,2,47,3,1,0,1,0,0,0,0,1,284,9,294,432,ACTA CASILLA,,,
2,32,ZACATECAS,13,JALPA,45,TABASCO,1389,B,97,186,14,8,5,3,57,38,8,0,1,0,0,1,4,0,422,9,431,658,ACTA CASILLA,,,
2,32,ZACATECAS,7,FRESNILLO,13,FRESNILLO,238,B,3,42,14,4,1,0,50,10,1,0,0,0,0,2,0,0,127,0,127,205,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,18,JUAN ALDAMA,26,GENERAL FRANCISCO R MURGUIA,407,B,1,168,3,3,6,0,70,12,0,0,0,0,0,1,1,0,265,11,276,382,ACTA CASILLA,,,
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,1904,B,22,48,11,7,6,3,105,13,1,0,0,0,0,1,4,0,221,2,223,384,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,1,APOZOL,8,B,95,107,10,3,7,71,73,1,2,2,0,7,0,2,4,0,384,10,394,605,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1378,B,8,7,18,3,1,0,10,17,2,0,0,0,0,1,0,0,67,2,69,106,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,26,GENERAL FRANCISCO R MURGUIA,392,B,2,59,1,18,4,3,41,2,0,0,2,0,0,0,0,0,132,2,134,235,ACTA CASILLA,,,
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,49,TLALTENANGO DE SANCHEZ ROMAN,1505,B,5,42,4,3,17,1,17,1,0,2,2,0,1,0,0,0,95,1,96,186,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,26,GENERAL FRANCISCO R MURGUIA,414,B,4,273,6,14,3,1,75,12,0,0,0,0,0,1,1,0,390,4,394,599,ACTA CASILLA,,,
2,32,ZACATECAS,13,JALPA,45,TABASCO,1389,C01,100,154,11,9,1,3,71,58,5,2,5,0,0,2,5,0,426,4,430,658,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1381,B,14,32,24,3,8,4,18,11,2,0,0,0,0,0,1,0,117,4,121,216,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1291,B,75,40,40,5,6,5,67,46,9,1,1,1,1,2,4,0,303,4,307,520,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,26,GENERAL FRANCISCO R MURGUIA,415,B,5,109,11,10,4,0,19,6,0,0,2,0,0,0,0,0,166,7,173,341,ACTA CASILLA,,,
2,32,ZACATECAS,8,OJOCALIENTE,55,VILLA GONZALEZ ORTEGA,1680,C01,4,38,54,25,48,78,70,22,3,1,1,4,0,0,1,0,349,21,370,617,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1354,B,13,30,11,3,2,3,11,2,0,0,0,0,0,1,0,0,76,1,77,132,ACTA CASILLA,,,
2,32,ZACATECAS,10,JEREZ,19,JEREZ,639,B,80,93,10,2,5,1,60,16,5,0,0,1,0,0,12,0,285,24,309,566,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1366,B,17,59,69,5,1,4,79,48,6,0,0,0,0,1,0,0,289,6,295,468,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,26,GENERAL FRANCISCO R MURGUIA,416,B,0,56,1,0,1,0,25,2,0,0,0,0,0,0,0,0,85,4,89,139,ACTA CASILLA,,,
2,32,ZACATECAS,6,FRESNILLO,13,FRESNILLO,181,B,29,62,14,2,2,3,61,17,2,0,0,3,0,3,5,0,203,4,207,393,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1377,B,32,19,45,5,5,5,19,13,4,0,0,0,1,1,0,0,149,3,152,265,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1353,B,22,37,75,11,6,2,25,29,24,2,0,0,0,0,2,0,235,6,241,428,ACTA CASILLA,,,
2,32,ZACATECAS,10,JEREZ,19,JEREZ,645,B,78,89,11,2,2,13,48,21,0,0,0,0,0,2,7,0,273,4,277,474,ACTA CASILLA,,,
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,1,APOZOL,9,B,48,49,4,2,3,46,51,6,2,1,0,2,0,2,2,0,218,7,225,245,ACTA CASILLA,,,
2,32,ZACATECAS,6,FRESNILLO,13,FRESNILLO,183,B,56,87,14,3,1,2,98,18,3,2,0,0,0,4,4,0,292,6,298,534,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1299,B,102,91,35,17,4,7,101,25,14,4,1,1,0,2,6,0,410,10,420,702,ACTA CASILLA,,,
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,540,B,3,128,31,26,4,2,60,19,3,2,2,0,0,1,5,0,286,10,296,491,ACTA CASILLA,,,
2,32,ZACATECAS,11,VILLANUEVA,15,GENARO CODINA,359,B,16,88,45,5,30,1,135,35,8,0,6,1,0,8,9,0,387,13,400,566,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,9,CHALCHIHUITES,114,B,30,154,9,37,2,8,76,32,2,4,0,1,1,1,0,0,357,10,367,569,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,10,JEREZ,19,JEREZ,643,C01,62,97,10,2,5,8,60,44,4,0,0,0,0,6,10,1,308,15,324,528,ACTA CASILLA,,,
2,32,ZACATECAS,15,PINOS,39,PINOS,1176,B,0,79,5,1,2,1,87,1,0,0,0,0,0,0,1,2,177,3,182,291,ACTA CASILLA,,,
2,32,ZACATECAS,10,JEREZ,19,JEREZ,641,B,98,145,19,7,4,6,41,24,0,0,0,0,0,3,2,0,349,10,359,648,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1349,B,6,41,79,5,7,0,13,16,7,5,2,1,0,0,0,0,182,2,184,287,ACTA CASILLA,,,
2,32,ZACATECAS,13,JALPA,45,TABASCO,1391,B,105,198,9,4,8,2,55,23,4,1,2,0,0,1,1,0,413,15,428,635,ACTA CASILLA,,,
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,541,B,3,192,14,7,12,2,106,38,2,0,1,0,0,3,2,0,382,6,388,581,ACTA CASILLA,,,
2,32,ZACATECAS,15,PINOS,39,PINOS,1179,B,1,100,5,1,2,0,83,12,0,1,0,0,0,0,0,0,205,15,220,309,ACTA CASILLA,,,
2,32,ZACATECAS,10,JEREZ,19,JEREZ,643,B,77,73,17,7,6,2,61,31,2,1,1,0,0,7,6,1,291,8,300,529,ACTA CASILLA,,,
2,32,ZACATECAS,2,ZACATECAS,58,ZACATECAS,1803,B,30,137,40,12,2,5,184,23,12,1,1,0,0,8,13,4,468,7,479,739,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,7,FRESNILLO,13,FRESNILLO,240,B,21,134,21,15,3,3,88,47,4,4,0,0,0,1,0,0,341,4,345,524,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1357,E01,3,2,2,4,2,1,12,0,0,1,1,1,0,0,1,0,30,0,30,55,ACTA CASILLA,,,
2,32,ZACATECAS,13,JALPA,45,TABASCO,1392,B,88,226,24,9,10,4,63,48,3,1,6,0,0,1,7,0,490,7,497,742,ACTA CASILLA,,,
2,32,ZACATECAS,10,JEREZ,19,JEREZ,646,B,72,123,11,4,4,7,43,28,3,0,2,1,0,2,15,0,315,23,338,622,ACTA CASILLA,,,
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,1909,B,10,23,8,1,1,3,27,11,2,1,0,0,0,0,4,0,91,2,93,237,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1290,C01,90,56,19,24,7,3,54,45,12,2,0,1,0,0,1,2,314,7,323,564,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1348,B,7,5,47,4,2,4,8,7,2,0,0,0,0,0,0,0,86,1,87,162,ACTA CASILLA,,,
2,32,ZACATECAS,15,PINOS,39,PINOS,1180,B,4,73,14,18,8,2,63,3,0,0,0,0,0,1,0,4,186,1,191,309,ACTA CASILLA,,,
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,542,B,15,114,12,22,9,3,50,24,2,0,2,0,0,1,7,0,261,10,271,479,ACTA CASILLA,,,
2,32,ZACATECAS,8,OJOCALIENTE,50,TRANCOSO,530,B,5,91,88,21,5,5,55,46,4,0,4,1,0,0,0,0,325,14,339,517,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,13,JALPA,45,TABASCO,1392,C01,85,193,26,13,5,9,63,39,2,0,5,2,1,1,5,0,449,16,465,741,ACTA CASILLA,,,
2,32,ZACATECAS,15,PINOS,39,PINOS,1181,B,1,120,2,3,2,1,17,2,0,0,0,0,0,0,0,0,148,1,149,197,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1355,B,13,20,79,2,2,0,10,7,10,0,0,0,0,0,0,0,143,6,149,257,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1344,B,23,24,11,5,5,6,72,34,2,2,0,0,0,3,1,0,188,3,191,345,ACTA CASILLA,,,
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,4,BENITO JUAREZ,32,B,143,109,11,0,4,1,68,2,3,0,1,0,1,1,1,0,345,9,354,492,ACTA CASILLA,,,
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,491,C01,26,61,31,6,3,1,127,9,0,1,0,0,0,3,2,0,270,2,272,545,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,15,PINOS,39,PINOS,1182,B,3,105,8,5,7,2,81,3,1,0,2,0,0,1,2,0,220,8,228,286,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1339,B,96,34,13,3,21,6,18,36,11,0,1,0,1,3,0,0,243,9,252,451,ACTA CASILLA,,,
