state,mun,uniqueid,section,year,incumbent_party_magar,incumbent_candidate_magar,incumbent_party_JL,incumbent_candidate_JL,runnerup_party_magar,runnerup_candidate_magar,margin,PRI,PAN,PRD,PT,PVEM,Partido_Democrata,PSN,PC,PAS,PCDT,PJS,total,valid,listanominal,PRI_PVEM,PT_PCDT_PJS,PCDT_PJS,PT_PCDT,PT_PJS,PAN_PAC,PANAL,PS,PRI_PVEM_PS,PAN_PANAL,PRI_PST,PRD_PT_PC,PRD_PC,PRD_PT,PT_PC,PST,PAC,PP,PLT,PPT,type,MC,no registrados,PAC_PS,PT_PAC,CASILLA,MORENA,PES,PRI_PANAL,PRI_PVEM_PANAL_PS,CI_1,CI_2,CI_3,PRI_PANAL_PS,PRI_PS,CI_4,PRI_PT,PRI_PVEM_PANAL,PVEM_PS,PEST,PISS,RSP,FXM,CI_5,CI_6,CI_7,CI_8,CI_9,CI_10,CI_11,CI_12,CI_13,CI_14,CI_15,CI_16,CI_17,CI_18,CI_19,CI_20,CI_21,CI_22,CI_23,CI_24,CI_25,CI_26,CI_27,CI_28,CI_29,CI_30,CI_31,CI_32,CI_33,CI_34,CI_35,PAN_PRI,MORENA_RSP_PANAL,MORENA_PANAL,MORENA_RSP,RSP_PANAL,extra,manipulated_year
TLAXCALA,EL CARMEN TEQUEXQUITLA,29007,101,2001,PRI,HUGO HORACIO GOMEZ CALDERON,PRI,HUGO HORACIO GOMEZ CALDERON,PRD,,0.4982788296,16,438,52,183,0,0,0,269,0,0,0,999,958,1593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2001
TLAXCALA,EL CARMEN TEQUEXQUITLA,29007,102,2001,PRI,HUGO HORACIO GOMEZ CALDERON,PRI,HUGO HORACIO GOMEZ CALDERON,PRD,,0.4982788296,9,502,70,89,0,0,0,345,0,0,0,1072,1015,1659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2001
TLAXCALA,EL CARMEN TEQUEXQUITLA,29007,103,2001,PRI,HUGO HORACIO GOMEZ CALDERON,PRI,HUGO HORACIO GOMEZ CALDERON,PRD,,0.4982788296,6,133,37,44,0,0,0,231,0,0,0,479,451,797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2001
TLAXCALA,EL CARMEN TEQUEXQUITLA,29007,104,2001,PRI,HUGO HORACIO GOMEZ CALDERON,PRI,HUGO HORACIO GOMEZ CALDERON,PRD,,0.4982788296,13,177,65,119,0,0,0,274,0,0,0,688,648,1025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2001
TLAXCALA,EL CARMEN TEQUEXQUITLA,29007,105,2001,PRI,HUGO HORACIO GOMEZ CALDERON,PRI,HUGO HORACIO GOMEZ CALDERON,PRD,,0.4982788296,2,45,49,30,0,0,0,43,0,0,0,170,169,226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2001
TLAXCALA,EL CARMEN TEQUEXQUITLA,29007,106,2001,PRI,HUGO HORACIO GOMEZ CALDERON,PRI,HUGO HORACIO GOMEZ CALDERON,PRD,,0.4982788296,0,33,12,31,0,0,0,14,0,0,0,96,90,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2001
TLAXCALA,EMILIANO ZAPATA,29046,400,2001,PRI,OSCAR MACIAS GONZALEZ,PRI,OSCAR MACIAS GONZALEZ,PT,,0.5984848485,1,37,4,12,0,0,0,0,0,1,0,57,55,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2001
TLAXCALA,EMILIANO ZAPATA,29046,401,2001,PRI,OSCAR MACIAS GONZALEZ,PRI,OSCAR MACIAS GONZALEZ,PT,,0.5984848485,8,75,5,13,0,0,0,0,0,1,0,104,102,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2001
TLAXCALA,EMILIANO ZAPATA,29046,607,2001,PRI,OSCAR MACIAS GONZALEZ,PRI,OSCAR MACIAS GONZALEZ,PT,,0.5984848485,138,609,69,97,0,0,0,0,0,48,0,1003,961,1333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2001
TLAXCALA,EMILIANO ZAPATA,29046,608,2001,PRI,OSCAR MACIAS GONZALEZ,PRI,OSCAR MACIAS GONZALEZ,PT,,0.5984848485,1,119,4,181,0,0,0,0,0,0,0,319,305,386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2001
TLAXCALA,ESPANITA,29012,165,2001,PRI,FRANCISCO RAMIREZ JUAREZ,PRI,FRANCISCO RAMIREZ JUAREZ,PRD,,0.1194815715,19,251,194,266,0,0,0,0,0,9,4,757,743,1293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2001
TLAXCALA,ESPANITA,29012,166,2001,PRI,FRANCISCO RAMIREZ JUAREZ,PRI,FRANCISCO RAMIREZ JUAREZ,PRD,,0.1194815715,5,16,4,6,0,0,0,0,0,0,0,31,31,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2001
TLAXCALA,ESPANITA,29012,167,2001,PRI,FRANCISCO RAMIREZ JUAREZ,PRI,FRANCISCO RAMIREZ JUAREZ,PRD,,0.1194815715,12,85,35,6,0,0,0,0,0,0,0,141,138,235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2001
TLAXCALA,ESPANITA,29012,168,2001,PRI,FRANCISCO RAMIREZ JUAREZ,PRI,FRANCISCO RAMIREZ JUAREZ,PRD,,0.1194815715,26,184,28,14,0,0,0,0,0,2,9,274,263,451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2001
TLAXCALA,ESPANITA,29012,169,2001,PRI,FRANCISCO RAMIREZ JUAREZ,PRI,FRANCISCO RAMIREZ JUAREZ,PRD,,0.1194815715,6,61,19,11,0,0,0,0,0,2,1,108,100,159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2001
TLAXCALA,ESPANITA,29012,170,2001,PRI,FRANCISCO RAMIREZ JUAREZ,PRI,FRANCISCO RAMIREZ JUAREZ,PRD,,0.1194815715,156,59,33,16,0,0,0,0,0,2,1,282,267,541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2001
TLAXCALA,ESPANITA,29012,171,2001,PRI,FRANCISCO RAMIREZ JUAREZ,PRI,FRANCISCO RAMIREZ JUAREZ,PRD,,0.1194815715,20,69,20,9,0,0,0,0,0,1,0,125,119,209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2001
TLAXCALA,ESPANITA,29012,172,2001,PRI,FRANCISCO RAMIREZ JUAREZ,PRI,FRANCISCO RAMIREZ JUAREZ,PRD,,0.1194815715,2,33,77,16,0,0,0,0,0,0,0,132,128,199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2001
TLAXCALA,ESPANITA,29012,173,2001,PRI,FRANCISCO RAMIREZ JUAREZ,PRI,FRANCISCO RAMIREZ JUAREZ,PRD,,0.1194815715,5,53,17,13,0,0,0,0,0,2,0,90,90,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2001
TLAXCALA,ESPANITA,29012,174,2001,PRI,FRANCISCO RAMIREZ JUAREZ,PRI,FRANCISCO RAMIREZ JUAREZ,PRD,,0.1194815715,5,19,42,6,0,0,0,0,0,1,0,75,73,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2001
TLAXCALA,ESPANITA,29012,175,2001,PRI,FRANCISCO RAMIREZ JUAREZ,PRI,FRANCISCO RAMIREZ JUAREZ,PRD,,0.1194815715,54,77,67,27,0,0,0,0,0,0,0,230,225,346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2001
TLAXCALA,ESPANITA,29012,176,2001,PRI,FRANCISCO RAMIREZ JUAREZ,PRI,FRANCISCO RAMIREZ JUAREZ,PRD,,0.1194815715,33,94,39,26,0,0,0,0,0,0,3,196,195,344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2001
TLAXCALA,ESPANITA,29012,177,2001,PRI,FRANCISCO RAMIREZ JUAREZ,PRI,FRANCISCO RAMIREZ JUAREZ,PRD,,0.1194815715,16,19,31,44,0,0,0,0,0,11,1,140,122,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2001
TLAXCALA,HUAMANTLA,29013,178,2001,PRI,ROGELIO PALAFOX GUTIERREZ,PRI,ROGELIO PALAFOX GUTIERREZ,PRD,,0.0667138142,603,174,366,24,45,0,0,0,0,5,1,1255,1218,2089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2001
TLAXCALA,HUAMANTLA,29013,179,2001,PRI,ROGELIO PALAFOX GUTIERREZ,PRI,ROGELIO PALAFOX GUTIERREZ,PRD,,0.0667138142,544,142,363,30,37,0,0,0,0,1,3,1150,1120,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2001
TLAXCALA,HUAMANTLA,29013,180,2001,PRI,ROGELIO PALAFOX GUTIERREZ,PRI,ROGELIO PALAFOX GUTIERREZ,PRD,,0.0667138142,471,133,122,41,28,0,0,0,0,1,1,841,797,1431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2001
TLAXCALA,HUAMANTLA,29013,181,2001,PRI,ROGELIO PALAFOX GUTIERREZ,PRI,ROGELIO PALAFOX GUTIERREZ,PRD,,0.0667138142,643,170,245,38,45,0,0,0,0,15,2,1198,1158,1944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2001
TLAXCALA,HUAMANTLA,29013,182,2001,PRI,ROGELIO PALAFOX GUTIERREZ,PRI,ROGELIO PALAFOX GUTIERREZ,PRD,,0.0667138142,285,50,154,20,81,0,0,0,0,2,1,612,593,1048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2001
TLAXCALA,HUAMANTLA,29013,183,2001,PRI,ROGELIO PALAFOX GUTIERREZ,PRI,ROGELIO PALAFOX GUTIERREZ,PRD,,0.0667138142,264,75,167,8,52,0,0,0,0,1,0,575,567,934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2001
TLAXCALA,HUAMANTLA,29013,184,2001,PRI,ROGELIO PALAFOX GUTIERREZ,PRI,ROGELIO PALAFOX GUTIERREZ,PRD,,0.0667138142,126,111,115,13,15,0,0,0,0,1,1,403,382,624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2001
TLAXCALA,HUAMANTLA,29013,185,2001,PRI,ROGELIO PALAFOX GUTIERREZ,PRI,ROGELIO PALAFOX GUTIERREZ,PRD,,0.0667138142,292,80,229,10,24,0,0,0,0,4,1,663,640,1236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2001
TLAXCALA,HUAMANTLA,29013,186,2001,PRI,ROGELIO PALAFOX GUTIERREZ,PRI,ROGELIO PALAFOX GUTIERREZ,PRD,,0.0667138142,400,92,271,14,34,0,0,0,0,4,1,836,816,1321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2001
TLAXCALA,HUAMANTLA,29013,187,2001,PRI,ROGELIO PALAFOX GUTIERREZ,PRI,ROGELIO PALAFOX GUTIERREZ,PRD,,0.0667138142,666,134,212,11,32,0,0,0,0,3,3,1099,1061,1857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2001
TLAXCALA,HUAMANTLA,29013,188,2001,PRI,ROGELIO PALAFOX GUTIERREZ,PRI,ROGELIO PALAFOX GUTIERREZ,PRD,,0.0667138142,410,113,193,9,37,0,0,0,0,1,2,787,765,1455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2001
TLAXCALA,HUAMANTLA,29013,189,2001,PRI,ROGELIO PALAFOX GUTIERREZ,PRI,ROGELIO PALAFOX GUTIERREZ,PRD,,0.0667138142,417,158,201,11,31,0,0,0,0,7,1,850,826,1536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2001
TLAXCALA,HUAMANTLA,29013,190,2001,PRI,ROGELIO PALAFOX GUTIERREZ,PRI,ROGELIO PALAFOX GUTIERREZ,PRD,,0.0667138142,271,64,135,15,19,0,0,0,0,0,0,520,504,960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2001
TLAXCALA,HUAMANTLA,29013,191,2001,PRI,ROGELIO PALAFOX GUTIERREZ,PRI,ROGELIO PALAFOX GUTIERREZ,PRD,,0.0667138142,302,69,175,19,19,0,0,0,0,2,1,609,587,1064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2001
