CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NVA _ALIANZA,MORENA,ES,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,184,1,128,114,36,7,4,0,16,5,4,0,0,0,0,0,314,12,326,593
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,185,1,17,25,19,5,2,0,8,2,3,0,0,0,0,0,81,10,91,173
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,186,1,28,109,108,1,10,1,26,3,7,0,0,0,0,0,293,5,298,496
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,187,2,45,223,217,2,7,3,87,19,12,0,0,0,0,0,615,30,645,990
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,188,1,23,113,124,8,13,0,12,1,3,0,0,0,0,0,297,18,315,535
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,189,1,21,66,22,4,9,0,12,2,1,0,0,0,0,0,137,17,154,451
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,190,1,19,114,44,3,5,0,32,5,2,0,0,0,0,0,224,10,234,409
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,191,2,44,190,134,15,12,1,19,13,7,0,0,0,0,0,435,28,463,801
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,192,1,89,79,33,11,2,3,7,6,6,0,0,0,0,0,236,12,248,501
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,193,2,76,178,50,11,14,4,39,8,12,0,0,0,0,0,392,16,408,895
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,194,2,294,221,37,5,16,4,19,9,15,0,0,0,0,0,620,28,648,1099
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,195,2,112,183,76,3,24,5,31,11,16,0,0,0,0,0,461,24,485,827
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,196,1,55,101,146,12,15,4,33,15,23,0,0,0,0,2,404,5,411,655
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,197,2,48,299,155,16,6,6,42,26,23,0,0,0,0,0,621,28,649,1275
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,198,1,14,45,35,1,4,0,11,0,0,0,0,0,0,0,110,7,117,193
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,199,2,21,142,44,14,6,0,18,2,11,0,0,0,0,0,258,11,269,423
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,200,2,236,134,34,10,13,1,40,10,14,0,0,0,0,0,492,18,510,924
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,201,2,169,293,89,6,30,3,48,26,24,0,0,0,0,0,688,29,717,1202
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,202,1,47,153,110,11,10,1,4,3,4,0,0,0,0,0,343,26,369,633
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,203,2,160,214,57,17,20,9,103,27,19,0,0,0,0,0,626,26,652,1076
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,204,2,117,330,137,7,19,5,35,34,45,0,0,0,0,1,729,23,753,1319
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,205,1,12,59,4,1,10,0,3,2,6,0,0,0,0,0,97,11,108,175
5,13,HIDALGO,15,TEPEJI DEL RIO,12,ATOTONILCO DE TULA,206,3,100,307,253,42,55,190,34,224,193,3,1,0,0,0,1402,33,1435,1838
5,13,HIDALGO,15,TEPEJI DEL RIO,12,ATOTONILCO DE TULA,207,2,32,142,262,21,46,83,19,139,136,0,0,0,0,0,880,20,900,1425
5,13,HIDALGO,15,TEPEJI DEL RIO,12,ATOTONILCO DE TULA,208,3,35,232,604,22,116,97,30,179,171,2,1,0,0,0,1489,31,1520,1772
5,13,HIDALGO,15,TEPEJI DEL RIO,12,ATOTONILCO DE TULA,209,3,38,271,166,27,38,47,31,113,225,4,2,1,1,0,964,29,993,2220
5,13,HIDALGO,15,TEPEJI DEL RIO,12,ATOTONILCO DE TULA,210,1,7,70,61,5,17,23,3,42,44,1,0,0,0,1,273,8,282,732
5,13,HIDALGO,15,TEPEJI DEL RIO,12,ATOTONILCO DE TULA,211,2,16,166,226,13,26,54,7,32,37,2,0,0,0,0,579,12,591,1337
5,13,HIDALGO,15,TEPEJI DEL RIO,12,ATOTONILCO DE TULA,212,2,28,161,213,30,34,85,12,117,122,2,4,0,0,0,808,19,827,840
5,13,HIDALGO,15,TEPEJI DEL RIO,12,ATOTONILCO DE TULA,213,2,36,185,81,19,22,33,15,100,122,6,2,0,0,2,621,17,640,859
5,13,HIDALGO,15,TEPEJI DEL RIO,12,ATOTONILCO DE TULA,214,2,36,253,110,35,34,34,25,66,197,6,0,0,0,0,796,18,814,1207
5,13,HIDALGO,15,TEPEJI DEL RIO,12,ATOTONILCO DE TULA,215,3,45,300,316,35,121,92,22,132,222,0,1,0,0,0,1286,51,1337,1923
5,13,HIDALGO,15,TEPEJI DEL RIO,12,ATOTONILCO DE TULA,216,5,101,486,413,58,228,111,37,226,182,5,1,0,0,1,1848,42,1891,3297
5,13,HIDALGO,15,TEPEJI DEL RIO,12,ATOTONILCO DE TULA,217,1,8,37,64,24,31,15,4,9,10,1,1,0,0,0,204,7,211,447
5,13,HIDALGO,15,TEPEJI DEL RIO,12,ATOTONILCO DE TULA,218,1,6,48,79,20,26,13,3,8,10,0,0,0,0,0,213,8,221,587
5,13,HIDALGO,15,TEPEJI DEL RIO,12,ATOTONILCO DE TULA,219,1,5,60,69,13,28,20,7,5,10,0,2,0,0,0,219,11,230,272
5,13,HIDALGO,15,TEPEJI DEL RIO,12,ATOTONILCO DE TULA,220,3,11,65,159,10,48,35,6,91,52,2,0,0,0,0,479,14,493,1661
5,13,HIDALGO,15,TEPEJI DEL RIO,12,ATOTONILCO DE TULA,221,8,127,396,607,75,224,141,52,217,272,6,3,1,0,0,2121,73,2194,4589
5,13,HIDALGO,15,TEPEJI DEL RIO,12,ATOTONILCO DE TULA,222,2,56,181,98,13,22,34,46,82,144,1,1,0,0,0,678,20,698,1414
5,13,HIDALGO,15,TEPEJI DEL RIO,12,ATOTONILCO DE TULA,223,2,115,109,54,13,15,39,100,110,12,0,0,0,0,0,567,11,578,1114
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,13,CALNALI,224,4,73,623,308,104,36,8,119,78,348,0,0,0,0,0,1697,75,1772,2331
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,13,CALNALI,225,2,23,357,243,47,21,3,61,42,106,0,0,0,0,0,903,41,944,1134
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,13,CALNALI,226,2,1,84,39,49,7,2,7,1,22,0,0,0,0,0,212,23,235,359
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,13,CALNALI,227,1,2,111,72,1,3,2,3,1,122,0,0,0,0,0,317,22,339,381
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,13,CALNALI,228,2,28,176,164,71,66,4,23,54,417,0,0,0,0,0,1003,58,1061,1253
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,13,CALNALI,229,1,6,99,84,7,17,7,11,39,85,0,0,0,0,0,355,23,378,494
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,13,CALNALI,230,1,11,98,157,19,7,2,40,10,118,0,0,0,0,0,462,11,473,609
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,13,CALNALI,231,1,14,99,32,17,2,5,23,20,122,0,0,0,0,0,334,8,342,416
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,13,CALNALI,232,3,47,270,124,68,22,11,27,53,327,0,0,0,0,3,949,144,1096,1912
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,13,CALNALI,233,1,18,11,137,9,1,2,5,1,100,0,0,0,0,0,284,10,294,474
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,13,CALNALI,234,1,9,105,154,24,2,1,9,8,7,0,0,0,0,0,319,17,336,483
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,13,CALNALI,235,1,10,181,123,21,9,0,11,10,125,0,0,0,0,0,490,21,511,600
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,13,CALNALI,236,1,9,166,60,42,14,5,15,37,133,0,0,0,0,0,481,44,525,732
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,13,CALNALI,237,1,1,74,64,4,2,1,10,3,51,0,0,0,0,0,210,13,223,262
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,13,CALNALI,238,1,8,121,106,16,5,0,18,19,98,0,0,0,0,0,391,23,414,518
5,13,HIDALGO,5,IXMIQUILPAN,14,CARDONAL,240,2,135,376,19,6,6,4,70,14,39,0,0,0,0,0,669,25,694,1064
5,13,HIDALGO,5,IXMIQUILPAN,14,CARDONAL,241,2,212,206,79,4,14,4,19,13,10,0,0,0,0,0,561,31,592,955
5,13,HIDALGO,5,IXMIQUILPAN,14,CARDONAL,242,1,37,89,30,2,0,0,3,6,3,0,0,0,0,0,170,7,177,292
5,13,HIDALGO,5,IXMIQUILPAN,14,CARDONAL,243,1,46,191,32,6,5,4,39,5,7,0,0,0,0,0,335,28,363,633
5,13,HIDALGO,5,IXMIQUILPAN,14,CARDONAL,244,1,56,84,22,1,5,3,8,6,5,0,0,0,0,0,190,14,204,265
5,13,HIDALGO,5,IXMIQUILPAN,14,CARDONAL,245,2,253,238,50,4,6,3,21,18,35,0,0,0,0,0,628,40,668,1111
5,13,HIDALGO,5,IXMIQUILPAN,14,CARDONAL,246,2,296,387,50,8,3,9,195,51,8,0,0,0,0,0,1007,48,1055,1461
5,13,HIDALGO,5,IXMIQUILPAN,14,CARDONAL,247,1,66,257,35,4,2,8,83,15,4,0,0,0,0,0,474,13,487,715
5,13,HIDALGO,5,IXMIQUILPAN,14,CARDONAL,248,1,164,149,25,4,4,2,24,6,0,0,0,0,0,0,378,25,403,633
5,13,HIDALGO,5,IXMIQUILPAN,14,CARDONAL,249,2,250,238,55,4,6,2,33,63,12,0,0,0,0,0,663,37,700,1228
5,13,HIDALGO,5,IXMIQUILPAN,14,CARDONAL,250,3,438,285,124,8,29,4,96,51,19,0,0,0,0,0,1054,28,1082,1900
5,13,HIDALGO,5,IXMIQUILPAN,14,CARDONAL,251,1,134,104,38,4,5,2,31,8,4,0,0,0,0,0,330,37,367,649
5,13,HIDALGO,5,IXMIQUILPAN,14,CARDONAL,252,1,87,202,13,3,2,1,7,6,1,0,0,0,0,0,322,17,339,533
5,13,HIDALGO,5,IXMIQUILPAN,14,CARDONAL,253,1,22,129,62,3,3,7,22,12,3,0,0,0,0,0,263,11,274,558
5,13,HIDALGO,5,IXMIQUILPAN,14,CARDONAL,254,1,59,33,47,7,6,6,71,4,4,0,0,0,0,0,237,28,265,386
5,13,HIDALGO,5,IXMIQUILPAN,14,CARDONAL,255,2,273,151,74,8,8,52,22,4,0,0,0,0,0,0,592,33,625,1077
5,13,HIDALGO,5,IXMIQUILPAN,14,CARDONAL,256,2,123,163,51,2,6,16,23,15,4,0,0,0,0,0,403,30,433,840
5,13,HIDALGO,10,APAN,15,CUAUTEPEC,257,4,241,530,63,88,38,63,117,148,63,0,0,0,0,1,1351,54,1406,2956
5,13,HIDALGO,10,APAN,15,CUAUTEPEC,258,4,218,720,74,119,37,59,150,95,73,0,0,0,0,2,1545,46,1593,2722
5,13,HIDALGO,10,APAN,15,CUAUTEPEC,259,3,69,531,20,45,26,76,82,94,43,0,0,0,0,0,986,34,1020,1575
5,13,HIDALGO,10,APAN,15,CUAUTEPEC,260,2,60,264,11,32,11,39,52,36,20,0,0,0,0,0,525,12,537,813
5,13,HIDALGO,10,APAN,15,CUAUTEPEC,261,2,65,478,12,28,16,33,71,68,26,0,0,0,0,1,797,33,831,1373
5,13,HIDALGO,10,APAN,15,CUAUTEPEC,262,4,249,560,33,77,29,27,114,104,54,0,0,0,0,1,1247,62,1310,2303
5,13,HIDALGO,10,APAN,15,CUAUTEPEC,263,2,84,300,11,22,19,49,66,41,21,0,0,0,0,2,613,36,651,1031
5,13,HIDALGO,10,APAN,15,CUAUTEPEC,264,4,160,606,199,177,88,114,94,141,61,0,0,0,0,1,1640,77,1718,2938
5,13,HIDALGO,10,APAN,15,CUAUTEPEC,265,4,181,527,104,76,108,57,92,191,45,0,0,0,0,2,1381,60,1443,2328
5,13,HIDALGO,10,APAN,15,CUAUTEPEC,266,2,39,202,26,36,17,15,59,130,15,0,0,0,0,0,539,39,578,1120
5,13,HIDALGO,10,APAN,15,CUAUTEPEC,267,2,24,98,31,46,32,3,90,35,6,0,0,0,0,0,365,18,383,778
5,13,HIDALGO,10,APAN,15,CUAUTEPEC,268,1,21,138,9,23,3,23,21,24,7,0,0,0,0,0,269,11,280,502
5,13,HIDALGO,10,APAN,15,CUAUTEPEC,269,4,152,731,119,187,34,106,168,137,104,0,0,0,0,0,1738,75,1813,2747
5,13,HIDALGO,10,APAN,15,CUAUTEPEC,270,3,143,378,45,72,28,37,87,85,68,0,0,0,0,1,943,36,980,1884
5,13,HIDALGO,10,APAN,15,CUAUTEPEC,271,5,212,604,87,173,40,53,238,121,91,0,0,0,0,6,1619,64,1689,3026
5,13,HIDALGO,10,APAN,15,CUAUTEPEC,272,2,99,196,16,39,20,22,21,21,7,0,0,0,0,2,441,27,470,856
5,13,HIDALGO,10,APAN,15,CUAUTEPEC,273,5,308,714,36,320,65,48,281,128,60,0,0,0,0,3,1960,119,2082,3360
5,13,HIDALGO,10,APAN,15,CUAUTEPEC,274,5,100,637,92,184,57,148,236,175,127,0,0,0,0,1,1756,85,1842,3177
5,13,HIDALGO,10,APAN,15,CUAUTEPEC,275,2,62,138,23,37,37,40,50,31,16,0,0,0,0,1,434,3,438,824
5,13,HIDALGO,10,APAN,15,CUAUTEPEC,276,1,27,149,75,13,36,19,28,17,13,0,0,0,0,0,377,20,397,746
5,13,HIDALGO,10,APAN,15,CUAUTEPEC,277,1,61,124,54,15,30,18,28,17,11,0,0,0,0,0,358,24,382,690
5,13,HIDALGO,10,APAN,15,CUAUTEPEC,278,1,40,187,30,17,23,3,33,36,15,0,0,0,0,0,384,4,388,750
5,13,HIDALGO,10,APAN,15,CUAUTEPEC,279,1,78,114,22,9,11,1,11,12,6,0,0,0,0,0,264,6,270,520
5,13,HIDALGO,10,APAN,15,CUAUTEPEC,280,2,70,377,13,33,16,47,40,72,24,0,0,0,0,0,692,20,712,1207
5,13,HIDALGO,6,HUICHAPAN,16,CHAPANTONGO,281,2,261,376,11,336,3,7,73,31,9,0,0,0,0,0,1107,14,1121,1414
5,13,HIDALGO,6,HUICHAPAN,16,CHAPANTONGO,282,2,238,268,15,240,3,8,40,25,5,0,0,0,0,0,842,20,862,1061
5,13,HIDALGO,6,HUICHAPAN,16,CHAPANTONGO,283,1,158,162,7,128,2,1,11,11,0,0,0,0,0,0,480,5,485,651
5,13,HIDALGO,6,HUICHAPAN,16,CHAPANTONGO,284,1,106,125,2,72,1,1,10,10,2,0,0,0,0,0,329,8,337,430
5,13,HIDALGO,6,HUICHAPAN,16,CHAPANTONGO,285,1,63,145,10,99,5,1,13,18,1,0,0,0,0,0,355,8,363,493
5,13,HIDALGO,6,HUICHAPAN,16,CHAPANTONGO,286,2,416,219,8,149,4,1,16,19,3,0,0,0,0,0,835,25,860,1195
5,13,HIDALGO,6,HUICHAPAN,16,CHAPANTONGO,287,1,122,111,0,186,2,0,10,6,2,0,0,0,0,0,439,13,452,568
5,13,HIDALGO,6,HUICHAPAN,16,CHAPANTONGO,288,2,165,267,38,223,3,6,29,60,1,0,0,0,0,0,792,25,817,1181
5,13,HIDALGO,6,HUICHAPAN,16,CHAPANTONGO,289,3,329,357,12,489,11,2,24,56,2,0,0,0,0,0,1282,19,1301,1763
5,13,HIDALGO,6,HUICHAPAN,16,CHAPANTONGO,290,1,112,268,6,114,1,2,25,14,1,0,0,0,0,0,543,5,548,679
5,13,HIDALGO,1,ZIMAPAN,17,CHAPULHUACAN,291,3,7,327,782,7,6,1,28,35,1,0,0,0,0,0,1194,42,1236,1807
5,13,HIDALGO,1,ZIMAPAN,17,CHAPULHUACAN,292,3,10,293,634,4,3,0,39,28,0,0,0,0,0,0,1011,31,1042,1508
5,13,HIDALGO,1,ZIMAPAN,17,CHAPULHUACAN,293,1,0,107,103,1,0,0,10,3,0,0,0,0,0,0,224,14,238,379
5,13,HIDALGO,1,ZIMAPAN,17,CHAPULHUACAN,294,1,0,109,208,0,1,0,16,3,0,0,0,0,0,0,337,15,352,567
5,13,HIDALGO,1,ZIMAPAN,17,CHAPULHUACAN,295,1,2,85,74,0,0,1,5,20,2,0,0,0,0,0,189,11,200,293
5,13,HIDALGO,1,ZIMAPAN,17,CHAPULHUACAN,296,1,1,199,233,1,3,0,4,6,1,0,0,0,0,0,448,25,473,634
5,13,HIDALGO,1,ZIMAPAN,17,CHAPULHUACAN,297,1,3,138,248,2,3,0,4,9,0,0,0,0,0,0,407,16,423,580
5,13,HIDALGO,1,ZIMAPAN,17,CHAPULHUACAN,298,1,2,161,239,2,1,2,12,6,2,0,0,0,0,0,427,18,445,702
5,13,HIDALGO,1,ZIMAPAN,17,CHAPULHUACAN,299,1,0,29,83,0,1,0,6,13,1,0,0,0,0,0,133,11,144,218
5,13,HIDALGO,1,ZIMAPAN,17,CHAPULHUACAN,300,1,2,85,133,1,1,2,3,5,1,0,0,0,0,0,233,6,239,298
5,13,HIDALGO,1,ZIMAPAN,17,CHAPULHUACAN,301,1,0,111,115,0,1,0,16,0,1,0,0,0,0,0,244,18,262,363
5,13,HIDALGO,1,ZIMAPAN,17,CHAPULHUACAN,302,1,2,108,260,1,0,1,7,8,1,0,0,0,0,0,388,8,396,555
5,13,HIDALGO,1,ZIMAPAN,17,CHAPULHUACAN,303,1,1,78,75,2,0,0,0,4,1,0,0,0,0,0,161,8,169,231
5,13,HIDALGO,1,ZIMAPAN,17,CHAPULHUACAN,304,1,0,96,177,1,1,0,8,2,0,0,0,0,0,0,285,11,296,449
5,13,HIDALGO,1,ZIMAPAN,17,CHAPULHUACAN,305,1,0,109,269,2,1,1,1,7,0,0,0,0,0,0,390,11,401,648
5,13,HIDALGO,1,ZIMAPAN,17,CHAPULHUACAN,306,1,2,56,80,1,0,1,5,4,1,0,0,0,0,0,150,13,163,217
5,13,HIDALGO,1,ZIMAPAN,17,CHAPULHUACAN,307,1,2,97,279,3,4,0,18,12,1,0,0,0,0,0,416,18,434,666
5,13,HIDALGO,1,ZIMAPAN,17,CHAPULHUACAN,308,1,2,158,245,0,0,2,25,4,2,0,0,0,0,0,438,12,450,632
5,13,HIDALGO,1,ZIMAPAN,17,CHAPULHUACAN,309,2,4,272,566,0,3,2,41,8,4,0,0,0,0,0,900,27,927,1280
5,13,HIDALGO,1,ZIMAPAN,17,CHAPULHUACAN,310,1,1,166,325,2,1,0,35,3,0,0,0,0,0,0,533,16,549,722
5,13,HIDALGO,1,ZIMAPAN,17,CHAPULHUACAN,311,1,1,208,226,0,3,0,16,4,0,0,0,0,0,0,458,12,470,642
5,13,HIDALGO,1,ZIMAPAN,17,CHAPULHUACAN,312,3,0,212,457,6,2,0,19,13,0,0,0,0,0,0,709,21,730,990
5,13,HIDALGO,1,ZIMAPAN,17,CHAPULHUACAN,313,1,0,56,109,1,0,0,2,3,0,0,0,0,0,0,171,3,174,255
5,13,HIDALGO,1,ZIMAPAN,17,CHAPULHUACAN,314,1,2,98,153,0,2,0,3,3,0,0,0,0,0,0,261,7,268,346
5,13,HIDALGO,1,ZIMAPAN,17,CHAPULHUACAN,315,2,1,228,409,2,1,0,11,7,0,0,0,0,0,0,659,15,674,935
5,13,HIDALGO,5,IXMIQUILPAN,18,CHILCUAUTLA,316,3,672,248,129,74,2,9,82,98,18,0,0,0,0,2,1332,53,1387,2020
5,13,HIDALGO,5,IXMIQUILPAN,18,CHILCUAUTLA,317,1,195,20,12,23,3,3,6,18,0,0,0,0,0,0,280,24,304,633
5,13,HIDALGO,5,IXMIQUILPAN,18,CHILCUAUTLA,318,1,187,129,29,29,3,2,18,19,4,0,0,0,0,0,420,12,432,565
5,13,HIDALGO,5,IXMIQUILPAN,18,CHILCUAUTLA,319,1,106,71,78,66,2,10,14,30,8,0,0,0,0,0,385,22,407,550
5,13,HIDALGO,5,IXMIQUILPAN,18,CHILCUAUTLA,320,2,125,165,47,21,3,21,19,301,10,0,0,0,0,0,712,28,740,994
5,13,HIDALGO,5,IXMIQUILPAN,18,CHILCUAUTLA,321,1,134,111,13,17,2,2,9,67,5,0,0,0,0,0,360,20,380,634
5,13,HIDALGO,5,IXMIQUILPAN,18,CHILCUAUTLA,322,2,201,227,49,47,1,19,34,64,46,0,0,0,0,0,688,5,693,964
5,13,HIDALGO,5,IXMIQUILPAN,18,CHILCUAUTLA,323,3,497,134,96,62,5,13,27,145,9,0,0,0,0,0,988,30,1018,1518
5,13,HIDALGO,5,IXMIQUILPAN,18,CHILCUAUTLA,324,1,31,99,26,19,3,2,6,42,10,0,0,0,0,0,238,20,258,360
5,13,HIDALGO,5,IXMIQUILPAN,18,CHILCUAUTLA,325,1,75,46,16,30,1,6,24,7,3,0,0,0,0,0,208,0,208,296
5,13,HIDALGO,5,IXMIQUILPAN,18,CHILCUAUTLA,326,1,67,42,8,4,1,0,4,1,0,0,0,0,0,0,127,0,127,153
5,13,HIDALGO,5,IXMIQUILPAN,18,CHILCUAUTLA,327,2,355,243,64,97,3,8,20,114,11,0,0,0,0,1,915,29,945,1363
5,13,HIDALGO,5,IXMIQUILPAN,18,CHILCUAUTLA,328,2,162,258,115,46,3,7,13,125,12,0,0,0,0,0,741,35,776,1171
5,13,HIDALGO,5,IXMIQUILPAN,18,CHILCUAUTLA,329,3,530,225,162,61,0,7,7,121,8,0,0,0,0,0,1121,11,1132,1688
5,13,HIDALGO,5,IXMIQUILPAN,18,CHILCUAUTLA,330,1,22,10,19,23,0,0,1,3,1,0,0,0,0,0,79,6,85,115
5,13,HIDALGO,8,ACTOPAN,19,EL ARENAL,331,3,177,847,40,16,9,37,191,127,35,0,0,0,0,0,1479,26,1505,2196
5,13,HIDALGO,8,ACTOPAN,19,EL ARENAL,332,2,127,423,37,8,12,13,72,52,36,0,0,0,0,1,780,31,812,1182
5,13,HIDALGO,8,ACTOPAN,19,EL ARENAL,333,2,80,380,12,4,3,14,18,34,18,0,0,0,0,0,563,20,583,987
5,13,HIDALGO,8,ACTOPAN,19,EL ARENAL,334,1,40,146,4,4,1,1,10,3,2,0,0,0,0,0,211,3,214,292
5,13,HIDALGO,8,ACTOPAN,19,EL ARENAL,335,2,108,300,9,1,22,72,58,24,20,0,0,0,0,0,614,11,625,838
5,13,HIDALGO,8,ACTOPAN,19,EL ARENAL,336,3,139,508,40,14,10,40,201,69,54,0,0,0,0,0,1075,36,1111,1726
5,13,HIDALGO,8,ACTOPAN,19,EL ARENAL,337,1,41,232,7,0,6,8,9,21,3,0,0,0,0,0,327,8,335,467
5,13,HIDALGO,8,ACTOPAN,19,EL ARENAL,338,1,32,228,11,5,2,8,44,12,5,0,0,0,0,0,347,6,353,500
5,13,HIDALGO,8,ACTOPAN,19,EL ARENAL,339,1,131,239,12,5,4,8,22,17,14,0,0,0,0,0,452,11,463,648
5,13,HIDALGO,8,ACTOPAN,19,EL ARENAL,340,4,880,767,88,11,8,93,65,78,28,0,0,0,0,0,2018,38,2056,2933
5,13,HIDALGO,8,ACTOPAN,19,EL ARENAL,341,2,346,368,38,6,7,13,42,28,15,0,0,0,0,0,863,22,885,1237
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,20,ELOXOCHITLAN,342,1,3,148,279,73,17,3,5,5,1,0,0,0,0,0,534,14,548,701
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,20,ELOXOCHITLAN,343,1,1,44,13,8,35,0,1,1,0,0,0,0,0,0,103,2,105,122
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,20,ELOXOCHITLAN,345,2,12,124,201,134,107,6,8,3,1,0,0,0,0,0,596,16,612,897
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,20,ELOXOCHITLAN,346,1,2,36,45,56,36,0,1,0,1,0,0,0,0,0,177,4,181,230
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,20,ELOXOCHITLAN,348,1,4,37,26,94,84,1,21,3,0,0,0,0,0,3,270,3,276,345
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,20,ELOXOCHITLAN,349,1,1,65,18,17,66,0,1,0,0,0,0,0,0,0,168,1,169,194
5,13,HIDALGO,10,APAN,21,EMILIANO ZAPATA,350,2,100,180,19,38,10,203,35,35,6,0,0,0,0,1,626,13,640,918
5,13,HIDALGO,10,APAN,21,EMILIANO ZAPATA,351,3,133,327,24,67,9,242,85,62,16,0,0,0,0,0,965,34,999,1502
5,13,HIDALGO,10,APAN,21,EMILIANO ZAPATA,352,3,150,205,13,129,20,298,81,69,12,0,0,0,0,0,977,36,1013,1634
5,13,HIDALGO,10,APAN,21,EMILIANO ZAPATA,353,2,131,218,14,72,9,315,56,93,7,0,0,0,0,2,915,29,946,1421
5,13,HIDALGO,10,APAN,21,EMILIANO ZAPATA,354,2,174,192,14,128,9,251,44,58,7,0,0,0,0,1,877,26,904,1430
5,13,HIDALGO,10,APAN,21,EMILIANO ZAPATA,355,2,137,156,6,11,14,421,51,51,4,0,0,0,0,0,851,26,877,1354
5,13,HIDALGO,10,APAN,21,EMILIANO ZAPATA,356,2,79,174,16,20,7,308,54,53,6,0,0,0,0,0,717,14,731,1010
5,13,HIDALGO,10,APAN,21,EMILIANO ZAPATA,357,2,107,227,6,12,14,371,41,30,20,0,0,0,0,0,828,20,848,1226
5,13,HIDALGO,17,VILLAS DEL ALAMO,22,EPAZOYUCAN,358,2,442,195,13,2,14,178,14,71,49,1,0,0,0,0,979,23,1002,1454
5,13,HIDALGO,17,VILLAS DEL ALAMO,22,EPAZOYUCAN,359,2,392,165,4,6,4,119,24,49,30,1,0,1,0,3,795,22,820,1185
5,13,HIDALGO,17,VILLAS DEL ALAMO,22,EPAZOYUCAN,360,2,228,196,19,6,44,152,17,34,23,0,0,0,0,0,719,24,743,1245
5,13,HIDALGO,17,VILLAS DEL ALAMO,22,EPAZOYUCAN,361,2,127,167,12,4,10,141,11,23,18,1,1,0,0,0,515,15,530,827
5,13,HIDALGO,17,VILLAS DEL ALAMO,22,EPAZOYUCAN,362,1,95,49,4,4,3,88,2,11,10,0,0,0,1,0,267,11,278,408
5,13,HIDALGO,17,VILLAS DEL ALAMO,22,EPAZOYUCAN,363,3,408,278,19,7,17,152,19,53,67,3,1,1,0,0,1025,17,1042,1701
5,13,HIDALGO,17,VILLAS DEL ALAMO,22,EPAZOYUCAN,364,1,34,102,2,10,3,22,8,11,71,0,2,0,0,0,265,7,272,471
5,13,HIDALGO,17,VILLAS DEL ALAMO,22,EPAZOYUCAN,365,1,112,103,3,1,3,17,6,19,52,0,0,0,0,0,316,14,330,439
