CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,PUP,NA,MORENA,ES,PSD,PMR,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PRI_PVEM_NA,PRI_PVEM,PRI_NA,PVEM_NA,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,C_COMUN_PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,C_COMUN_PRI_PVEM_NA,PRI_PVEM,PRI_NA,PVEM_NA,C_COMUN_PRD_MC_PUP,PRD_MC,PRD_PUP,MC_PUP,C_COMUN_PRI_PVEM,C_COMUN_PRI_NA,C_COMUN_PVEM_NA,C_COMUN_PRD_MC,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,CAND_IND21,CAND_IND22,CAND_IND23,CAND_IND24,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,481,SANTIAGO NILTEPEC,2082,1,0,49,17,,5,0,2,,7,0,75,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155,0,7,162,182
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,481,SANTIAGO NILTEPEC,2083,1,25,117,97,,35,8,5,,45,4,99,,0,2,0,1,,,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439,0,5,444,538
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,509,SANTO DOMINGO INGENIO,2180,2,4,319,3,10,4,6,,12,206,3,,,0,0,0,0,,,,,6,1,1,2,,,,,6,4,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588,0,22,610,854
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,509,SANTO DOMINGO INGENIO,2181,3,15,565,6,24,6,11,,37,598,4,,,0,0,0,0,,,,,4,3,0,1,,,,,15,5,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1297,0,55,1352,1977
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,509,SANTO DOMINGO INGENIO,2182,3,9,535,2,29,15,6,,27,538,3,,,0,0,0,0,,,,,2,3,0,0,,,,,8,12,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1190,0,58,1248,1734
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,509,SANTO DOMINGO INGENIO,2183,1,1,254,3,8,4,2,,8,203,2,,,0,0,0,0,,,,,3,1,0,0,,,,,4,6,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501,0,11,512,658
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,509,SANTO DOMINGO INGENIO,2184,3,4,504,8,12,12,3,,10,302,0,,,0,0,0,0,,,,,1,0,0,0,,,,,16,10,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883,0,30,913,1344
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,525,SANTO DOMINGO ZANATEPEC,2249,2,40,241,43,28,6,73,1,90,235,5,,,9,1,0,4,,,,,3,2,0,0,,,,,16,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,804,0,24,828,1067
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,525,SANTO DOMINGO ZANATEPEC,2250,2,24,311,56,53,15,62,2,92,310,10,,,5,1,0,1,,,,,2,1,0,1,,,,,15,2,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966,0,31,997,1331
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,525,SANTO DOMINGO ZANATEPEC,2251,2,30,269,36,28,8,29,1,145,259,6,,,6,0,0,1,,,,,4,3,0,2,,,,,25,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857,0,24,881,1254
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,525,SANTO DOMINGO ZANATEPEC,2252,2,34,198,49,26,17,51,2,97,198,3,,,7,4,0,2,,,,,3,0,0,0,,,,,8,5,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706,0,12,718,1026
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,525,SANTO DOMINGO ZANATEPEC,2253,3,39,228,45,51,9,69,3,82,306,4,,,7,2,1,2,,,,,4,1,0,4,,,,,14,8,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886,0,16,902,1302
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,525,SANTO DOMINGO ZANATEPEC,2254,1,1,229,23,28,1,4,0,20,92,3,,,0,0,0,0,,,,,0,1,0,2,,,,,1,3,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410,0,2,412,561
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,525,SANTO DOMINGO ZANATEPEC,2255,2,15,257,115,69,8,7,1,24,156,4,,,1,0,0,0,,,,,1,0,0,0,,,,,5,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664,0,11,675,877
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,525,SANTO DOMINGO ZANATEPEC,2256,1,11,21,9,2,0,5,0,5,28,1,,,0,0,0,0,,,,,1,0,0,1,,,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,0,6,91,115
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,525,SANTO DOMINGO ZANATEPEC,2257,3,56,158,82,190,6,34,1,61,90,7,,,8,3,0,1,,,,,4,0,0,0,,,,,22,4,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731,0,31,762,1062
,20,OAXACA,12,SANTA LUCIA DEL CAMINO,376,SANTA CRUZ AMILPAS,1686,6,191,126,58,,32,529,409,428,575,32,,,21,3,5,4,,,,,19,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275,,,,,,,,,,2714,0,59,2773,3947
,20,OAXACA,12,SANTA LUCIA DEL CAMINO,376,SANTA CRUZ AMILPAS,1687,2,53,29,12,,4,72,71,163,159,12,,,2,0,2,2,,,,,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233,,,,,,,,,,816,1,16,833,1127
,20,OAXACA,12,SANTA LUCIA DEL CAMINO,376,SANTA CRUZ AMILPAS,1688,4,119,93,21,,21,211,195,257,332,13,,,7,1,1,0,,,,,14,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536,,,,,,,,,,1828,0,54,1882,2602
,20,OAXACA,12,SANTA LUCIA DEL CAMINO,376,SANTA CRUZ AMILPAS,1689,2,51,52,14,,9,85,37,79,147,12,,,3,0,0,0,,,,,6,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269,,,,,,,,,,765,1,14,780,994
,20,OAXACA,12,SANTA LUCIA DEL CAMINO,392,SANTA LUCIA DEL CAMINO,1746,2,44,138,38,20,31,12,7,16,437,10,30,31,6,0,0,0,,,,,5,4,1,1,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,831,0,14,845,1182
,20,OAXACA,12,SANTA LUCIA DEL CAMINO,392,SANTA LUCIA DEL CAMINO,1747,1,51,37,13,5,11,2,1,4,71,4,1,6,1,1,0,0,,,,,4,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,212,0,7,219,450
,20,OAXACA,12,SANTA LUCIA DEL CAMINO,392,SANTA LUCIA DEL CAMINO,1748,2,40,172,18,11,36,12,9,5,322,11,39,24,2,2,0,0,,,,,5,3,2,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,717,0,21,738,1139
,20,OAXACA,12,SANTA LUCIA DEL CAMINO,392,SANTA LUCIA DEL CAMINO,1749,1,26,101,47,7,19,10,8,6,175,4,12,12,3,0,0,0,,,,,3,0,2,0,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,436,0,13,449,628
,20,OAXACA,12,SANTA LUCIA DEL CAMINO,392,SANTA LUCIA DEL CAMINO,1750,3,75,192,26,15,46,9,9,12,373,9,3,15,0,0,1,0,,,,,12,0,0,0,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,802,0,18,820,1122
,20,OAXACA,12,SANTA LUCIA DEL CAMINO,392,SANTA LUCIA DEL CAMINO,1751,4,80,518,142,28,155,19,13,25,730,33,22,54,4,3,1,1,,,,,25,8,1,5,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1881,0,37,1918,2889
,20,OAXACA,12,SANTA LUCIA DEL CAMINO,392,SANTA LUCIA DEL CAMINO,1752,2,37,316,58,24,43,8,5,23,341,9,17,15,2,3,0,0,,,,,8,6,0,6,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,928,0,28,956,1415
,20,OAXACA,12,SANTA LUCIA DEL CAMINO,392,SANTA LUCIA DEL CAMINO,1753,2,27,260,27,10,44,8,9,9,393,19,5,11,2,0,0,0,,,,,10,5,0,2,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,846,0,17,863,1239
,20,OAXACA,12,SANTA LUCIA DEL CAMINO,392,SANTA LUCIA DEL CAMINO,1754,2,30,286,57,18,49,10,7,5,435,15,22,12,3,2,0,0,,,,,16,5,0,3,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,982,1,24,1007,1400
,20,OAXACA,12,SANTA LUCIA DEL CAMINO,392,SANTA LUCIA DEL CAMINO,1755,3,60,406,56,24,38,18,5,37,365,25,17,23,5,2,1,1,,,,,8,7,2,2,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1112,0,21,1133,1614
,20,OAXACA,12,SANTA LUCIA DEL CAMINO,392,SANTA LUCIA DEL CAMINO,1756,2,57,188,65,19,40,10,7,20,320,9,9,17,0,1,0,0,,,,,10,3,2,0,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,783,0,18,801,1183
,20,OAXACA,12,SANTA LUCIA DEL CAMINO,392,SANTA LUCIA DEL CAMINO,1757,3,60,266,127,27,51,14,20,17,408,17,17,24,7,3,0,1,,,,,11,4,0,1,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1081,1,33,1115,1525
,20,OAXACA,12,SANTA LUCIA DEL CAMINO,392,SANTA LUCIA DEL CAMINO,1758,3,58,299,87,22,39,18,27,19,423,11,27,22,2,1,0,0,,,,,10,6,2,0,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1077,0,27,1104,1582
,20,OAXACA,12,SANTA LUCIA DEL CAMINO,392,SANTA LUCIA DEL CAMINO,1759,3,44,346,121,40,46,21,22,15,409,13,15,13,4,1,0,1,,,,,14,3,0,0,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1143,0,40,1183,1700
,20,OAXACA,12,SANTA LUCIA DEL CAMINO,392,SANTA LUCIA DEL CAMINO,1760,4,40,477,182,51,70,21,28,14,671,15,36,30,5,0,1,1,,,,,16,10,0,4,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1678,2,47,1727,2572
,20,OAXACA,12,SANTA LUCIA DEL CAMINO,392,SANTA LUCIA DEL CAMINO,1761,4,75,513,114,39,80,21,20,25,800,19,54,34,4,1,0,0,,,,,20,8,0,4,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1841,0,67,1908,2895
,20,OAXACA,12,SANTA LUCIA DEL CAMINO,392,SANTA LUCIA DEL CAMINO,1762,9,130,1038,172,71,151,32,33,67,1430,36,109,136,11,3,0,2,,,,,40,11,1,12,,,,,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,3513,2,88,3603,5646
,20,OAXACA,12,SANTA LUCIA DEL CAMINO,392,SANTA LUCIA DEL CAMINO,1763,2,16,204,53,17,26,6,15,30,381,9,17,9,4,1,0,0,,,,,17,4,0,0,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,814,0,23,837,1248
,20,OAXACA,12,SANTA LUCIA DEL CAMINO,392,SANTA LUCIA DEL CAMINO,1764,2,23,190,44,14,43,8,8,9,308,10,18,10,2,0,0,0,,,,,11,5,0,2,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,708,0,26,734,1079
,20,OAXACA,12,SANTA LUCIA DEL CAMINO,392,SANTA LUCIA DEL CAMINO,1765,2,38,244,51,13,62,2,16,12,429,17,21,14,4,0,1,0,,,,,12,10,2,3,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,957,0,23,980,1445
,20,OAXACA,12,SANTA LUCIA DEL CAMINO,392,SANTA LUCIA DEL CAMINO,1766,2,29,149,50,13,35,11,20,8,360,13,40,24,0,1,1,1,,,,,7,7,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,772,1,19,792,1203
,20,OAXACA,12,SANTA LUCIA DEL CAMINO,392,SANTA LUCIA DEL CAMINO,1767,4,117,403,131,32,77,21,17,19,740,21,91,45,7,1,1,0,,,,,35,7,0,4,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1784,1,47,1832,2550
,20,OAXACA,12,SANTA LUCIA DEL CAMINO,392,SANTA LUCIA DEL CAMINO,1768,2,53,129,44,10,46,12,5,15,278,21,6,17,2,2,0,0,,,,,8,1,1,4,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,658,0,18,676,1072
,20,OAXACA,12,SANTA LUCIA DEL CAMINO,537,SOLEDAD ETLA,2301,3,27,165,198,19,111,20,,301,437,21,11,,10,3,0,3,,,,,18,10,2,2,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1367,0,38,1405,1961
,20,OAXACA,12,SANTA LUCIA DEL CAMINO,537,SOLEDAD ETLA,2302,2,19,40,40,2,77,11,,56,338,12,4,,8,0,0,1,,,,,21,8,2,0,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,641,0,10,651,828
,20,OAXACA,12,SANTA LUCIA DEL CAMINO,537,SOLEDAD ETLA,2303,2,39,99,129,14,84,20,,208,358,26,22,,7,4,1,0,,,,,18,4,5,1,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1047,0,36,1083,1478
,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,154,SAN JACINTO AMILPAS,917,5,67,206,634,10,45,12,47,8,582,22,628,,10,7,1,1,0,2,0,0,8,5,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2303,2,75,2380,3119
,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,154,SAN JACINTO AMILPAS,918,4,122,178,444,15,48,28,34,11,774,38,315,,9,8,0,4,1,2,0,0,25,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2059,2,37,2098,2928
,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,154,SAN JACINTO AMILPAS,919,7,116,369,578,32,109,18,130,22,1046,51,444,,10,11,0,4,2,8,0,0,42,16,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3016,1,71,3088,4603
,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,470,14,898,414,147,58,195,102,87,43,2214,62,30,93,25,12,3,3,,,,,77,23,5,7,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,4505,3,106,4614,7137
,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,471,10,770,427,165,53,152,112,43,40,1753,65,28,59,28,11,6,1,,,,,38,28,3,6,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,3793,0,107,3900,6304
,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,472,4,406,258,64,35,59,36,71,24,788,11,22,32,5,5,1,1,,,,,19,2,0,3,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1847,0,39,1886,2864
,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,473,3,180,130,53,10,46,25,27,12,556,14,6,30,4,0,1,0,,,,,19,6,1,2,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1125,0,38,1163,1709
,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,474,3,218,155,30,22,51,20,14,10,501,13,5,18,6,3,3,1,,,,,6,8,2,4,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1103,0,32,1135,1768
,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,475,3,218,137,33,20,29,35,15,12,525,11,5,13,8,1,0,0,,,,,22,5,1,2,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1102,0,37,1139,1810
,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,476,3,248,283,45,14,31,20,78,21,353,12,11,18,2,0,2,0,,,,,2,7,0,3,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1155,0,27,1182,1667
,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,477,3,245,221,24,22,59,35,41,17,483,29,8,19,10,3,1,0,,,,,7,8,0,1,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1243,0,39,1282,2037
,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,478,5,371,271,77,52,92,38,27,23,969,42,21,60,14,3,3,0,,,,,28,10,1,4,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,2123,1,54,2178,3380
,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,479,3,180,131,47,22,48,19,27,8,520,15,7,36,4,1,0,0,,,,,17,4,0,3,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1096,0,25,1121,1809
,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,480,3,241,397,23,26,46,22,15,17,425,22,5,22,6,2,0,0,,,,,7,5,1,0,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1290,0,32,1322,1879
,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,481,5,528,440,70,37,76,42,29,32,976,41,11,33,5,1,0,0,,,,,13,7,0,8,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2356,0,60,2416,3570
,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,482,8,710,367,128,62,141,83,49,17,1303,45,22,28,23,13,5,3,,,,,28,21,2,11,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,3076,0,104,3180,5092
,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,483,3,177,141,29,13,40,29,16,12,553,23,8,24,9,2,1,1,,,,,9,2,0,3,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1098,0,15,1113,1647
,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,484,2,192,131,32,13,37,19,19,19,489,12,7,24,3,0,1,0,,,,,6,6,0,0,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1013,0,21,1034,1403
,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,485,2,185,130,36,23,41,29,27,8,420,11,2,23,1,3,0,0,,,,,6,3,1,1,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,954,0,29,983,1319
,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,486,2,169,91,31,13,30,21,8,7,377,13,7,13,6,2,0,0,,,,,18,3,0,3,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,816,0,20,836,1218
,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,487,3,265,104,52,42,36,35,13,10,460,14,7,14,9,2,1,0,,,,,10,5,0,4,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1087,0,30,1117,1873
,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,488,3,198,145,24,17,54,15,18,22,451,15,3,20,5,2,0,0,,,,,11,0,0,2,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1005,6,21,1032,1523
,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,489,3,195,298,26,30,37,19,12,13,397,21,7,30,7,0,0,0,,,,,11,1,0,0,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1108,0,20,1128,1551
,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,490,2,175,197,24,14,28,11,20,21,367,20,4,31,5,4,0,0,,,,,7,2,0,0,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,933,0,32,965,1440
,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,491,2,176,117,28,16,33,20,16,13,450,11,3,25,6,3,0,1,,,,,15,4,0,6,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,947,0,41,988,1436
,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,492,3,168,106,36,12,47,26,20,7,368,18,7,23,2,3,0,0,,,,,18,2,1,4,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,874,0,25,899,1621
,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,493,6,398,212,100,37,133,37,34,34,1186,41,19,40,8,1,0,1,,,,,32,14,3,8,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,2346,0,53,2399,3814
,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,494,3,188,147,50,18,71,18,15,14,654,20,7,21,4,4,0,0,,,,,14,12,0,4,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1267,0,30,1297,1993
,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,495,3,156,180,40,24,45,24,16,13,594,18,13,24,4,1,0,0,,,,,12,4,0,2,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1174,0,33,1207,1779
,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,496,2,99,103,20,9,37,23,18,12,475,15,1,16,3,0,0,0,,,,,14,5,1,3,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,857,0,20,877,1313
,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,497,2,149,91,30,12,32,21,9,9,475,14,6,16,1,3,1,0,,,,,6,1,0,0,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,879,0,27,906,1287
,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,498,2,176,195,22,21,20,21,13,17,340,20,6,34,5,2,0,0,,,,,7,4,0,2,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,912,0,28,940,1267
,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,499,2,201,243,33,14,27,23,13,15,319,12,6,34,11,3,0,1,,,,,10,1,0,4,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,976,2,25,1003,1320
,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,500,6,636,268,102,43,92,70,35,19,976,38,12,40,18,7,4,0,,,,,27,3,1,8,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2406,0,80,2486,3867
,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,501,3,232,116,40,16,43,31,16,8,456,17,6,22,8,1,0,1,,,,,17,5,1,2,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1044,1,20,1065,1676
,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,502,4,309,176,56,37,59,35,22,15,686,15,15,26,6,1,1,1,,,,,19,3,3,7,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1496,0,31,1527,2405
,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,503,2,131,119,16,11,19,20,18,8,346,12,0,9,0,2,0,0,,,,,3,1,0,1,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,719,0,3,722,1001
,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,504,3,215,193,45,16,21,34,26,17,512,13,12,25,4,4,2,1,,,,,6,4,0,4,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1160,1,24,1185,1661
,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,505,2,155,116,32,11,23,28,15,17,436,8,21,23,9,2,0,0,,,,,13,3,0,2,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,918,0,13,931,1323
,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,506,2,122,77,21,9,39,14,11,7,365,12,5,12,2,0,0,0,,,,,8,2,0,0,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,708,1,13,722,1036
,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,507,3,201,244,21,23,61,17,8,36,456,15,8,20,7,0,0,1,,,,,12,1,1,1,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1137,0,26,1163,1630
,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,508,2,143,158,15,15,27,18,16,13,357,11,7,15,3,2,0,0,,,,,11,2,0,1,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,818,0,19,837,1183
,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,509,4,170,220,23,19,26,26,15,29,466,21,9,25,2,6,0,0,,,,,11,4,0,1,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1079,2,30,1111,1347
