CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,PBC,NVA_ALIANZA,PES,MC,MORENA,PPC,MUNICIPALISTA,PH,PRI_PT_PVEM_NVA_ALIANZA,PRI_PT_PVEM,PRI_PT_NVA_ALIANZA,PRI_PVEM_NVA_ALIANZA,PT_PVEM_NVA_ALIANZA,PRI_PT,PRI_PVEM,PRI_NVA_ALIANZA,PT_PVEM,PT_NVA_ALIANZA,PVEM_NVA_ALIANZA,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1119,5,267,154,38,24,19,15,12,227,11,138,19,10,8,0,0,0,0,0,7,5,0,0,0,0,,72,13,,,,,,1,1039,40,1080,3524
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1120,1,40,32,2,3,3,2,5,38,3,37,0,3,2,0,0,0,0,0,0,1,0,0,0,0,,19,0,,,,,,0,190,13,203,658
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1121,3,149,99,20,12,12,22,6,132,5,55,8,4,1,0,1,0,0,0,0,1,0,0,0,0,,47,7,,,,,,0,581,23,604,1673
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1122,9,507,239,33,42,34,51,32,498,32,202,14,14,16,1,1,0,0,0,9,1,0,0,0,0,,169,18,,,,,,1,1913,54,1968,6012
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1123,4,210,100,18,53,11,7,17,127,11,80,4,8,6,1,0,0,1,0,4,2,0,0,0,0,,54,4,,,,,,0,718,22,740,2706
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1124,3,143,55,11,28,7,10,6,165,8,78,3,5,3,0,0,0,0,0,3,0,0,0,0,0,,28,7,,,,,,1,560,20,581,2069
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1125,10,658,194,45,37,19,41,31,582,23,251,16,26,20,1,1,0,1,0,2,0,1,1,0,0,,155,26,,,,,,3,2131,64,2198,7287
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1126,3,118,40,9,12,3,1,6,96,6,70,3,2,3,1,0,0,0,1,2,0,0,0,0,0,,43,6,,,,,,2,422,14,438,1743
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1127,3,116,37,9,9,8,8,3,92,5,45,1,3,7,0,0,0,0,0,0,0,0,0,0,0,,36,4,,,,,,0,383,11,394,1611
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1128,7,272,121,27,50,17,25,18,220,23,132,10,3,5,0,0,1,0,0,9,4,0,1,1,0,,68,16,,,,,,0,1023,30,1053,4922
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1129,2,80,66,5,3,4,8,0,74,4,70,2,0,2,1,0,0,0,0,1,2,0,0,0,0,,32,4,,,,,,1,358,12,371,1121
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1130,1,47,31,7,5,3,11,4,49,2,15,1,2,2,2,1,0,0,0,3,0,1,0,0,0,,24,3,,,,,,1,213,6,220,696
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1131,3,127,63,11,5,3,11,5,161,5,58,2,2,3,0,1,0,0,0,4,0,0,0,0,0,,53,10,,,,,,0,524,20,544,1537
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1132,2,149,66,13,7,9,17,6,121,11,64,1,1,3,0,0,1,0,0,2,0,1,0,1,0,,38,5,,,,,,0,516,14,530,1445
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1133,2,82,47,3,4,4,12,7,61,6,36,1,3,1,0,0,0,0,0,1,0,0,0,0,1,,23,4,,,,,,0,296,10,306,772
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1134,1,64,27,3,1,0,2,5,70,0,17,0,2,1,0,0,0,0,0,1,1,0,0,1,0,,22,2,,,,,,1,219,8,228,604
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1135,3,87,59,6,2,4,7,5,76,3,22,5,7,3,0,0,0,0,0,0,1,0,0,0,1,0,25,8, , , , , ,0,321,10,331,1543
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1136,1,77,31,3,0,3,2,1,64,0,39,1,2,1,0,0,0,0,0,0,1,0,0,0,0,,13,5,,,,,,1,243,6,250,715
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1137,3,117,42,7,2,7,12,9,96,3,45,5,2,8,0,0,0,0,0,0,0,0,0,0,0,0,24,8, , , , , ,2,387,14,403,1616
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1138,3,117,80,7,4,8,18,8,139,7,70,2,6,1,1,0,0,0,0,0,0,0,1,0,0,,75,16,,,,,,0,560,10,570,1632
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1139,2,70,65,10,3,8,6,1,118,6,56,1,4,4,0,0,0,0,0,0,0,0,0,0,0,,34,2,,,,,,0,388,16,404,1358
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1140,6,344,147,26,24,13,38,20,529,22,144,12,20,12,2,0,1,0,1,4,1,0,0,0,0,,214,30,,,,,,1,1604,32,1637,4324
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1141,2,139,65,7,8,7,16,6,135,11,72,7,0,5,0,0,0,0,0,0,0,0,0,0,0,,52,7,,,,,,1,537,15,553,1463
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1142,2,148,37,10,4,6,12,10,116,3,64,6,4,0,0,0,0,0,0,0,0,0,0,0,0,,37,7,,,,,,0,464,23,487,1302
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1143,5,309,116,15,12,12,24,10,226,14,119,3,16,6,0,0,0,0,0,0,2,0,0,1,0,,62,3,,,,,,0,950,17,967,3087
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1144,3,127,45,2,3,3,18,5,112,7,58,2,3,3,0,0,0,0,0,2,0,0,1,0,0,0,43,9, , , , , ,0,443,11,454,1158
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1145,3,202,88,10,15,9,14,9,150,11,72,4,9,6,0,0,0,1,0,6,2,1,0,0,0,,42,13,,,,,,0,664,23,687,1920
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1146,3,177,80,10,13,4,12,6,159,9,70,3,10,7,1,0,0,0,0,1,0,0,0,0,0,,48,8,,,,,,0,618,10,628,1695
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1147,3,193,97,6,4,15,17,6,170,6,84,6,5,7,0,0,0,0,0,1,0,0,0,0,0,,75,2,,,,,,0,694,32,726,1919
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1148,1,50,29,1,1,2,3,3,31,1,14,2,2,0,1,1,0,0,0,0,0,0,0,0,0,,18,5,,,,,,0,164,7,171,530
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1149,4,246,130,10,10,8,17,20,218,15,100,5,7,6,1,0,0,0,0,2,2,0,0,0,0,,81,10,,,,,,1,888,27,916,2743
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1150,11,511,230,61,59,30,43,29,658,29,322,19,18,19,1,1,0,1,0,7,2,0,0,0,1,,239,35,,,,,,1,2315,71,2387,7926
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1151,6,256,167,72,43,17,23,18,304,15,152,12,10,10,5,2,0,0,0,2,0,0,0,0,0, ,131,17, , , , , ,0,1256,42,1298,3539
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1160,2,137,65,14,14,3,6,6,83,6,45,6,1,1,0,0,0,0,0,1,0,0,0,0,0,,27,3,,,,,,0,418,14,432,1219
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1161,1,27,30,4,4,4,4,3,42,3,27,3,0,1,0,0,0,0,0,0,0,0,0,0,0,,9,4,,,,,,0,165,5,170,445
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1162,3,139,86,13,1,5,15,15,155,8,85,3,1,3,0,0,0,0,0,0,0,0,0,0,0,,63,5,,,,,,0,597,6,603,1551
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1163,4,172,90,9,6,7,45,8,228,6,93,3,5,8,1,0,0,0,0,2,1,0,0,0,0,,100,10,,,,,,0,794,25,819,2520
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1164,4,166,100,15,12,7,25,19,235,16,130,5,5,3,0,1,0,0,0,0,0,0,0,0,0,,77,20,,,,,,4,836,24,864,2473
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1170,2,107,51,7,1,2,14,4,76,1,50,5,7,1,0,0,0,0,0,0,0,1,0,0,0,,30,5,,,,,,1,362,15,378,1180
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1171,4,249,94,1,8,11,27,8,263,21,87,4,18,6,1,0,0,0,0,0,0,0,0,0,0,,107,8,,,,,,0,913,13,926,2299
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1172,2,67,37,8,4,6,6,2,79,7,31,6,2,0,0,0,0,0,0,1,1,0,0,0,0,,18,3,,,,,,0,278,7,285,807
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1176,1,68,27,4,2,4,9,3,51,2,29,0,2,1,0,0,0,0,0,0,0,0,0,0,1,,17,6,,,,,,0,226,15,241,713
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1187,4,171,58,30,26,4,15,6,101,11,76,17,4,2,1,0,0,0,0,3,2,0,0,2,0, ,12,1, , , , , ,0,542,22,564,2461
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1188,2,110,67,25,14,8,6,3,120,8,73,8,1,2,0,0,0,0,0,2,2,0,0,0,0,,38,4,,,,,,0,491,19,510,1458
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1215,2,98,27,6,11,4,23,4,82,4,46,6,1,0,0,0,0,0,0,0,0,0,0,0,0,,34,9,,,,,,1,355,9,365,1134
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1216,2,68,43,13,10,2,16,9,76,1,55,6,3,2,0,0,0,0,0,0,0,0,0,0,0,,19,2,,,,,,0,325,12,337,1261
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1217,3,131,47,15,9,4,14,1,85,10,70,11,4,3,0,0,0,0,0,1,2,0,0,0,0,,15,2,,,,,,0,424,15,439,1724
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1218,3,214,95,20,11,5,32,8,86,7,67,14,9,4,2,1,0,1,2,3,1,0,0,0,1,,22,5,,,,,,0,610,31,641,2087
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1219,3,91,112,19,21,9,2,11,75,13,54,1,4,3,0,1,0,0,0,8,0,0,0,0,0,,67,5,,,,,,1,496,19,516,1713
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1230,7,262,183,37,57,22,34,9,185,17,181,11,11,6,2,2,0,0,0,17,1,1,1,0,0,,97,16,,,,,,1,1152,38,1191,4531
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1231,12,622,225,58,18,30,77,45,975,44,425,34,38,54,1,0,0,1,0,1,1,0,0,0,0,,350,55,,,,,,3,3054,74,3131,8557
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1319,3,163,57,4,11,11,7,8,78,10,55,6,0,3,2,0,0,0,0,2,1,0,0,0,0,,23,6,,,,,,0,447,14,461,1970
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1320,3,96,62,13,4,7,14,4,124,9,50,4,4,6,1,1,0,0,0,2,1,0,0,0,0,,40,10,,,,,,1,452,15,468,1665
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1321,6,301,140,58,26,27,49,15,181,11,127,12,8,5,2,1,0,0,0,2,1,0,0,0,0,,67,10,,,,,,0,1043,37,1080,3960
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1322,2,84,37,9,6,3,10,6,74,6,26,3,3,4,0,0,0,1,0,0,0,0,0,0,0,,19,4,,,,,,0,295,9,304,1028
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1323,1,53,31,4,2,4,1,2,46,4,36,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,8,0,,,,,,1,192,12,205,625
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1324,2,80,48,6,1,8,8,3,73,4,41,3,2,0,0,0,0,0,0,1,1,0,0,0,0,,34,1,,,,,,0,314,8,322,1119
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1325,2,71,41,7,4,5,5,2,48,1,25,1,2,1,0,0,0,0,0,1,1,0,0,0,0,,12,4,,,,,,0,231,6,237,910
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1326,3,169,86,9,20,12,19,10,175,12,83,5,2,8,0,1,0,0,0,7,0,0,1,0,0,,49,9,,,,,,1,677,26,704,2113
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1327,5,304,95,12,11,13,32,16,305,8,147,11,8,11,1,0,0,0,0,1,0,2,0,0,0,,108,14,,,,,,0,1099,22,1121,3214
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1328,8,417,197,41,93,23,27,24,380,23,202,13,14,11,4,4,1,0,1,9,0,0,4,0,0,,108,14,,,,,,0,1610,54,1664,5438
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1329,2,71,73,11,5,6,12,10,89,10,44,3,1,3,1,0,0,0,0,4,0,0,0,0,0,,34,6,,,,,,1,383,16,400,1279
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1330,3,115,74,6,13,2,12,6,129,4,57,9,0,4,1,1,0,0,2,4,0,0,0,0,0,,36,4,,,,,,0,479,19,498,1517
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1331,2,69,74,6,8,3,17,2,87,9,40,3,1,2,0,1,1,0,1,5,0,0,0,0,0,,26,6,,,,,,1,361,17,379,1207
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1332,2,104,60,6,6,5,12,5,74,3,55,3,3,0,1,0,0,0,0,0,0,1,0,0,0,,21,4,,,,,,0,363,11,374,1040
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1333,1,43,67,5,4,1,5,5,63,2,29,2,3,6,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,0,235,7,242,740
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1334,2,112,51,5,7,2,17,2,76,4,23,3,2,3,1,0,0,0,0,0,0,0,0,0,1,,29,1,,,,,,1,339,9,349,893
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1335,2,157,78,8,8,3,19,8,131,9,45,2,5,3,0,1,0,0,0,1,4,0,0,0,0,,45,7,,,,,,0,534,20,554,1448
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1337,3,175,79,6,3,4,28,10,258,7,94,6,6,6,0,1,0,0,0,1,0,0,0,0,0,,68,10,,,,,,3,762,20,785,2221
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1338,2,70,30,5,3,6,4,3,61,0,19,14,4,2,0,1,0,0,0,0,1,0,0,1,0,,9,2,,,,,,0,235,8,243,759
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,1339,2,71,56,10,10,5,5,4,61,4,45,4,0,2,1,0,0,0,0,2,1,0,0,0,0,,13,4,,,,,,1,298,13,312,933
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,749,2,44,72,0,0,2,4,2,40,2,22,5,6,2,0,0,0,0,0,0,2,1,0,0,0,,7,4,,,,,,0,215,5,220,862
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,750,2,29,72,4,0,7,3,4,42,1,22,0,0,1,0,0,0,0,0,0,2,0,0,0,0,,9,2,,,,,,0,198,5,203,765
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,751,2,80,69,7,0,4,5,1,34,3,20,3,0,2,0,1,0,0,0,0,3,0,0,0,0,,8,4,,,,,,0,244,3,247,840
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,752,1,40,40,2,2,2,0,2,13,3,8,0,0,2,0,0,0,0,0,0,2,0,0,0,0,,2,0,,,,,,0,118,6,124,545
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,753,2,48,57,6,1,1,3,4,44,3,17,0,0,1,1,1,0,0,0,0,0,0,0,0,0,,6,0,,,,,,0,193,6,199,821
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,754,2,60,59,3,0,4,0,4,39,0,13,4,2,0,0,0,0,1,0,0,1,0,0,1,0,,7,0,,,,,,0,198,7,205,882
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,779,2,31,51,2,1,4,3,3,42,3,14,1,1,2,1,0,0,0,0,0,1,0,0,0,0,,16,3,,,,,,0,179,8,187,835
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,780,1,26,15,1,0,1,4,0,31,4,12,2,0,1,0,0,0,0,0,0,0,0,0,0,0,,12,2,,,,,,0,111,3,114,637
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,781,1,24,24,1,0,3,1,4,31,1,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,5,3,,,,,,0,114,5,119,563
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,868,2,54,39,4,3,3,2,2,53,3,26,3,2,2,0,0,0,0,0,0,0,0,0,0,0,,11,1,,,,,,0,208,4,212,1142
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,869,1,42,21,1,1,1,7,3,31,2,13,0,1,3,0,0,0,0,0,0,0,0,0,0,0,,8,4,,,,,,0,138,3,141,535
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,870,2,48,38,1,0,1,5,0,67,1,11,2,0,2,0,0,0,0,0,0,1,0,0,0,0,,53,2,,,,,,0,232,6,238,939
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,871,2,93,60,0,0,7,10,5,81,1,21,3,1,1,0,0,0,0,0,0,0,0,0,0,0,,31,12,,,,,,0,326,8,334,866
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,872,2,86,46,1,2,2,6,1,73,2,23,3,1,0,1,0,0,0,0,0,0,0,1,0,0,,30,3,,,,,,0,281,12,293,850
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,873,1,27,34,1,2,1,4,2,21,0,28,0,0,1,1,0,0,0,0,0,2,0,0,0,0,,9,4,,,,,,0,137,5,142,642
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,874,2,48,47,5,2,7,7,0,48,2,30,0,0,1,0,0,0,0,0,0,0,1,0,0,0,,23,10,,,,,,0,231,5,236,1061
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,875,2,30,31,1,0,2,2,3,68,3,19,1,1,2,0,0,0,0,0,0,0,0,0,0,0,,20,5,,,,,,1,188,5,194,762
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,876,1,28,23,1,0,2,3,1,40,4,13,1,2,1,0,0,0,0,0,0,0,0,0,0,0,,17,5,,,,,,0,141,4,145,682
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,877,1,20,17,1,0,1,4,1,31,0,9,2,0,2,1,0,0,0,0,0,0,0,0,0,0,,12,3,,,,,,0,104,6,110,414
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,878,1,41,39,0,0,1,2,2,44,0,20,0,2,0,0,0,0,0,0,0,1,0,0,0,0,,35,7,,,,,,0,194,11,205,615
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,879,1,30,20,0,0,2,1,0,27,0,13,1,0,2,0,0,0,0,0,0,0,0,0,0,0,,13,3,,,,,,0,112,0,112,361
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,880,2,58,61,1,0,3,7,2,49,3,33,0,1,2,0,0,0,0,0,0,0,0,0,0,0,,43,7,,,,,,0,270,3,273,895
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,881,3,128,131,7,5,12,15,5,169,5,63,4,7,5,1,0,0,0,0,0,2,0,0,0,0,,108,13,,,,,,0,680,13,693,925
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,882,2,53,61,0,0,2,18,1,105,1,17,4,1,3,0,0,0,0,0,0,0,0,0,0,0,,98,12,,,,,,0,376,3,379,1134
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,883,2,70,41,2,0,3,8,2,69,3,33,0,1,1,0,0,0,0,0,0,0,1,0,0,0,,47,4,,,,,,0,285,8,293,755
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1038,2,42,43,16,1,4,6,6,75,2,38,1,3,4,2,0,0,0,0,0,0,1,0,0,0,,14,9,,,,,,0,267,15,282,918
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1039,2,144,78,21,2,11,2,4,61,6,81,5,4,0,0,0,0,0,0,0,0,1,0,0,0,,6,3,,,,,,0,429,9,438,1413
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1040,2,135,43,25,3,10,2,4,87,8,47,1,1,2,0,0,0,0,1,0,0,0,0,0,0,,23,9,,,,,,0,401,18,419,1231
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1041,2,115,69,6,0,6,6,4,59,4,50,1,2,2,0,0,0,0,0,0,2,0,0,0,0,,15,1,,,,,,0,342,8,350,966
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1042,2,136,56,25,3,10,8,3,95,2,50,1,1,3,0,0,0,0,0,0,0,0,0,0,0,,28,9,,,,,,0,430,11,441,1250
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1043,2,135,64,19,2,6,13,4,106,6,40,1,4,2,0,1,0,1,0,0,2,0,0,0,0,,31,3,,,,,,0,440,18,458,1257
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1044,7,421,210,28,8,16,70,8,477,21,169,19,6,11,0,1,0,0,0,0,1,0,0,0,0,,230,60,,,,,,2,1756,28,1786,4599
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1045,2,116,69,4,0,5,11,4,113,5,74,1,6,3,0,0,0,0,0,0,0,2,0,0,0,,58,15,,,,,,0,486,18,504,1445
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1053,2,100,79,9,5,8,4,3,60,7,69,6,2,3,0,0,0,0,0,0,3,1,0,0,0,,28,3,,,,,,0,390,15,405,1220
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1054,2,90,80,15,5,26,4,7,62,5,73,3,21,2,1,0,0,1,0,2,1,0,1,0,0,,10,6,,,,,,0,415,11,426,1422
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1055,2,58,51,8,1,10,4,5,63,5,28,6,4,2,0,0,0,0,0,0,0,0,0,0,0,,22,2,,,,,,0,269,11,280,867
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1056,2,109,59,7,1,6,12,2,100,2,31,1,0,5,0,0,0,0,0,0,0,1,0,0,0,,41,7,,,,,,0,384,7,391,1047
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1057,2,78,49,20,1,7,6,3,69,7,48,1,2,1,1,0,0,0,0,0,0,0,0,0,0,,29,8,,,,,,1,330,9,340,1010
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1058,2,103,47,10,1,8,9,3,72,4,56,2,2,1,0,0,0,0,0,0,0,0,0,0,0,,28,9,,,,,,0,355,9,364,1302
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1059,2,120,47,4,2,4,7,7,84,8,44,1,1,0,0,0,0,0,0,1,0,0,0,0,0,,29,6,,,,,,1,365,6,372,1144
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1060,2,106,38,1,0,4,11,4,71,4,48,0,3,1,0,1,1,0,0,0,1,1,0,0,0,,27,1,,,,,,0,323,16,339,1189
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1061,2,78,28,9,0,6,8,5,38,2,40,2,0,4,0,0,0,0,0,0,0,0,0,0,0,,23,8,,,,,,0,251,4,255,760
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1062,2,109,63,6,1,7,5,7,61,6,42,7,1,2,0,0,0,0,0,0,0,0,0,0,0,,17,1,,,,,,0,335,10,345,1049
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1063,2,81,52,7,2,9,7,4,72,2,34,2,4,1,1,0,0,0,0,0,1,0,0,0,0,,16,1,,,,,,0,296,9,305,931
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1064,2,54,53,5,3,7,5,4,65,4,46,3,0,3,0,0,0,0,0,0,3,0,0,0,0,,23,5,,,,,,0,283,14,297,962
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1065,2,76,48,3,1,2,4,1,61,3,37,2,1,3,0,0,0,0,0,1,1,0,0,0,0,,21,2,,,,,,0,267,8,275,896
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1066,2,84,52,2,1,2,11,1,70,3,32,4,3,1,0,0,0,0,0,0,1,0,0,0,0,,24,2,,,,,,0,293,11,304,851
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1067,2,96,44,6,1,9,9,1,50,3,27,5,2,4,0,0,0,0,0,0,0,0,0,0,0,,18,1,,,,,,0,276,8,284,756
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1068,1,47,53,13,0,4,3,0,21,3,24,1,0,0,1,0,0,0,0,0,1,0,0,0,0,,4,2,,,,,,0,177,0,177,609
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1069,2,74,76,7,5,4,6,9,49,6,48,1,0,1,0,0,0,0,0,2,0,0,0,0,0,,5,2,,,,,,1,295,14,310,950
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1070,3,132,113,37,6,10,8,12,113,6,91,2,3,6,0,0,0,0,0,2,3,0,0,0,0,,21,6,,,,,,0,571,12,583,1714
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1071,3,97,92,16,6,12,7,8,102,8,73,3,2,3,0,1,0,1,0,0,1,0,1,0,0,,43,1,,,,,,0,477,22,499,1576
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1076,4,268,111,10,7,12,33,14,237,17,108,10,22,5,0,0,0,0,0,1,1,0,0,0,0,,107,18,,,,,,1,981,34,1016,2767
