Municipio,Seccion,Tipo,PAN,PRI,PRD,PT,PVEM,CDPPN,PCD,PSN,PARM,PAS,DSPPN,No Registrados,Nulos,Total
TEAPA,1074,BA*,42,200,127,3,1,1,0,1,0,0,3,0,14,392
TEAPA,1074,C1*,63,163,149,1,0,0,0,0,0,0,2,0,7,385
TEAPA,1075,BA*,8,131,76,3,1,0,0,0,3,1,0,0,19,242
TEAPA,1076,BA,20,250,107,9,1,0,1,0,4,2,2,0,9,405
TEAPA,1077,BA,60,169,183,15,2,2,0,1,2,1,3,0,12,450
TEAPA,1077,EX*,5,47,38,0,1,1,1,0,0,0,0,0,9,102
TEAPA,1078,BA,10,104,80,2,1,0,0,0,2,0,0,0,12,211
TEAPA,1078,C1,10,111,103,0,0,0,1,1,0,1,3,0,5,235
TEAPA,1079,BA,18,89,79,0,0,2,0,0,1,0,0,0,39,228
TEAPA,1079,C1,20,100,67,3,0,1,0,0,1,0,0,0,12,204
TEAPA,1080,BA,9,138,62,0,1,0,0,0,1,0,0,0,14,225
TEAPA,1080,C1,13,112,56,2,1,0,1,0,2,0,0,0,11,198
TEAPA,1081,BA,16,143,114,3,0,0,0,0,1,1,0,0,11,289
TEAPA,1081,C1*,16,118,117,4,0,1,1,2,0,0,1,1,13,274
TEAPA,1082,BA,10,224,185,8,0,0,0,3,2,1,2,0,17,452
TEAPA,1082,C1,23,236,146,2,3,3,0,0,2,0,7,0,21,443
TEAPA,1082,C2,15,233,177,5,1,0,2,2,3,0,0,0,20,458
TEAPA,1083,BA,11,175,124,1,2,2,0,1,1,0,3,0,20,340
TEAPA,1083,C1*,15,218,107,1,0,0,3,0,1,1,1,0,20,367
TEAPA,1084,BA,6,80,47,5,0,1,1,0,0,0,3,0,11,154
TEAPA,1085,BA*,2,90,77,1,0,1,0,1,1,0,1,0,11,185
TEAPA,1086,BA*,3,180,103,5,0,1,1,0,2,0,1,0,16,312
TEAPA,1087,BA,8,84,99,14,2,0,1,0,0,0,2,0,8,218
TEAPA,1088,BA*,14,171,132,2,0,0,1,0,2,0,2,0,12,336
TEAPA,1088,C1,11,147,144,3,0,0,1,1,3,1,0,0,17,328
,,,,,,,,,,,,,,,,
TEAPA,1088,C2*,13,175,113,3,2,0,0,0,1,0,3,0,18,328
TEAPA,1074,EM*,7,87,133,1,0,0,0,0,0,0,0,0,6,234
,,,,,,,,,,,,,,,,
TENOSIQUE,1089,BA,25,188,82,7,0,0,0,0,0,0,0,0,10,312
TENOSIQUE,1090,BA*,50,117,86,17,1,1,0,0,0,0,8,0,7,287
TENOSIQUE,1090,C1,41,134,98,12,0,0,0,2,0,0,5,0,8,300
TENOSIQUE,1091,BA*,37,100,44,10,1,0,0,0,0,0,1,0,8,201
TENOSIQUE,1091,C1,24,119,71,11,1,0,0,0,1,0,0,0,1,228
TENOSIQUE,1092,BA,34,127,52,6,0,0,0,0,1,2,3,2,2,229
TENOSIQUE,1092,C1*,37,132,73,7,0,0,0,0,0,0,0,0,5,254
TENOSIQUE,1093,BA*,28,109,74,6,0,0,0,1,1,1,0,0,3,223
TENOSIQUE,1093,C1,46,104,69,15,0,0,0,0,0,0,0,0,4,238
TENOSIQUE,1094,BA*,47,135,75,6,0,0,0,0,0,0,2,0,5,270
TENOSIQUE,1094,C1*,45,130,71,7,0,0,0,0,0,0,0,0,10,263
TENOSIQUE,1095,BA,79,117,76,9,1,0,0,0,0,0,0,0,1,283
TENOSIQUE,1096,BA*,48,174,98,19,0,0,0,0,0,0,0,0,6,345
TENOSIQUE,1096,C1,23,152,125,5,0,0,0,0,0,0,2,0,9,316
TENOSIQUE,1097,BA,56,144,99,13,4,0,0,0,0,0,0,0,12,328
TENOSIQUE,1097,C1,45,173,91,15,2,0,0,0,0,0,0,0,15,341
TENOSIQUE,1098,BA,29,123,64,10,0,0,0,0,0,0,0,0,7,233
TENOSIQUE,1098,C1,28,140,64,24,2,0,0,0,0,1,0,0,7,266
TENOSIQUE,1099,BA*,50,123,81,8,1,0,0,0,1,0,1,1,6,272
TENOSIQUE,1099,C1*,51,117,69,14,5,0,1,0,0,0,0,0,8,265
TENOSIQUE,1100,BA,72,106,58,7,2,0,0,0,0,0,0,0,3,248
TENOSIQUE,1100,C1*,52,94,64,11,0,0,1,0,0,0,1,0,10,233
TENOSIQUE,1101,BA*,34,118,88,17,1,1,0,0,0,0,0,0,5,264
TENOSIQUE,1101,C1,41,138,80,25,1,0,0,1,0,0,0,0,10,296
TENOSIQUE,1102,BA,34,114,87,12,0,0,0,0,1,0,0,2,6,256
TENOSIQUE,1102,C1*,46,124,75,19,1,0,0,0,0,0,1,0,8,274
TENOSIQUE,1103,BA,25,86,68,22,1,0,0,0,0,0,1,0,4,207
TENOSIQUE,1103,C1,21,107,69,16,0,0,1,0,0,0,0,0,6,220
TENOSIQUE,1104,BA*,37,128,91,21,1,0,0,0,0,1,0,0,7,286
TENOSIQUE,1104,C1*,53,132,93,15,0,0,0,1,0,0,1,0,9,304
TENOSIQUE,1104,C2*,43,142,95,23,1,0,1,0,0,0,0,0,11,316
TENOSIQUE,1105,BA,36,149,77,25,3,0,0,0,0,1,0,0,17,308
TENOSIQUE,1105,C1,36,98,99,24,1,0,0,0,0,0,0,0,7,265
TENOSIQUE,1106,BA*,30,102,104,19,0,0,0,0,0,0,0,0,2,257
TENOSIQUE,1107,BA*,85,191,127,26,0,0,0,0,0,0,1,0,3,433
TENOSIQUE,1108,BA,22,75,115,21,2,0,1,0,0,0,0,0,23,259
TENOSIQUE,1108,C1*,20,60,94,20,1,0,1,2,0,0,0,0,5,203
TENOSIQUE,1109,BA*,34,157,104,22,1,0,2,0,0,0,0,1,15,336
TENOSIQUE,1110,BA*,13,98,31,4,0,0,0,0,0,1,0,0,3,150
TENOSIQUE,1111,BA*,53,167,54,39,0,1,0,0,1,0,0,0,10,325
TENOSIQUE,1112,BA*,13,99,28,5,0,0,0,0,1,0,0,0,2,148
TENOSIQUE,1113,BA*,60,82,87,9,0,0,0,0,0,0,0,1,15,254
TENOSIQUE,1113,C1*,83,88,109,6,0,0,0,0,0,0,0,0,1,287
TENOSIQUE,1114,BA,16,100,90,35,0,0,0,0,0,1,0,0,7,249
TENOSIQUE,1114,C1,22,103,67,30,0,0,0,0,2,0,0,0,10,234
TENOSIQUE,1115,BA*,28,228,85,7,0,0,0,0,0,0,1,0,12,361
TENOSIQUE,1116,BA,15,140,91,41,1,1,0,1,3,1,1,0,28,323
TENOSIQUE,1117,BA,15,138,107,22,2,0,1,1,2,0,0,0,17,305
TENOSIQUE,1118,BA*,12,109,54,10,1,0,0,0,0,1,2,0,10,199
TENOSIQUE,1118,C1,16,126,36,11,0,0,0,0,1,0,0,0,3,193
,,,,,,,,,,,,,,,,
TENOSIQUE,1119,BA*,29,155,52,8,0,0,0,0,0,0,0,0,4,248
TENOSIQUE,1119,C1,23,138,43,9,0,0,0,0,2,0,0,0,11,226
TENOSIQUE,1120,BA,10,50,34,11,1,0,0,0,0,0,0,0,5,111
TENOSIQUE,1121,BA,39,100,113,16,0,0,1,0,0,1,0,0,15,285
TENOSIQUE,1121,C1,30,127,101,22,3,0,0,1,0,1,1,0,16,302
TENOSIQUE,1122,BA*,37,169,92,16,3,2,0,0,3,0,0,0,12,334
TENOSIQUE,1123,BA*,10,154,117,10,3,1,0,2,2,0,0,0,10,309
TENOSIQUE,1124,BA,5,62,33,4,0,0,0,0,0,0,0,0,3,107
TENOSIQUE,1125,BA,9,112,129,22,2,0,0,1,0,0,0,0,19,294
TENOSIQUE,1126,BA*,20,93,107,53,3,1,0,2,3,0,0,0,7,289
TENOSIQUE,1127,BA,20,154,142,42,3,1,0,1,3,0,0,0,19,385
TENOSIQUE,1128,BA*,14,106,59,23,1,1,0,0,2,1,0,0,0,207
TENOSIQUE,1128,C1,17,96,64,39,1,0,0,2,3,0,0,0,15,237
TENOSIQUE,1129,BA,22,16,23,3,0,0,0,0,1,0,0,0,6,71
TENOSIQUE,1130,BA,11,134,117,6,3,0,0,1,0,2,0,0,25,299
TENOSIQUE,1130,C1*,7,137,108,7,1,0,0,4,0,0,0,0,18,282
TENOSIQUE,1131,BA*,35,111,99,13,5,0,0,0,5,1,0,0,15,284
TENOSIQUE,1132,BA,5,60,69,30,0,0,0,0,2,0,0,0,7,173
TENOSIQUE,1133,BA,18,37,24,2,0,0,0,0,0,0,0,0,2,83
TENOSIQUE,1099,EM,23,72,60,12,0,1,0,0,0,0,1,0,7,176
